dataset_id,citation_short,site_code,plot_code,coord_type,contributor,country,locale,site_id,plot_id,year,month,day,citation,biomass_density_gm2,plot_area_m2_mode,plot_area_m2_mean,rep_NBR_mean,rep_NBR_stdDev,rep_NDMI_mean,rep_NDMI_stdDev,rep_NDVI_mean,rep_NDVI_stdDev,rep_nbr_cv,rep_ndmi_cv,rep_ndvi_cv,rep_snow_fraction,rep_snow_pixel_count,rep_water_fraction,rep_water_pixel_count,rep_wetland_fraction,rep_wetland_pixel_count,zone_3,ecoregion,longitude,latitude
ds23,Danby et al. Unpub.,Canada.KluaneLake.Outpost-ShrubTundra,Canada.KluaneLake.Outpost-ShrubTundra.06,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Outpost,6,2007,7,8,Danby et al. Unpublished,2031.16,0.25,0.625,6204.62788168769,225.335667584911,3384.22749021314,272.975171647418,8547.65419747717,288.598059320831,3.63173540592121,8.06609994265564,3.37634224143053,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.423379259095,60.9759877049644
ds23,Danby et al. Unpub.,Canada.KluaneLake.Outpost-ShrubTundra,Canada.KluaneLake.Outpost-ShrubTundra.07,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Outpost,7,2007,7,9,Danby et al. Unpublished,1176.84,0.25,0.625,5939.58244623072,209.729502659293,3055.45035846187,217.355285542038,8230.02454920704,113.077858313725,3.53104792395613,7.11369061978331,1.37396744854934,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.41184746613,60.9732245726976
ds23,Danby et al. Unpub.,Canada.KluaneLake.Outpost-ShrubTundra,Canada.KluaneLake.Outpost-ShrubTundra.08,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Outpost,8,2007,7,9,Danby et al. Unpublished,2810.62,0.25,0.625,6143.54231770833,186.851064094005,3231.70724826389,209.871340568063,8630.06640625,94.7782589381304,3.0414222679873,6.49413218603907,1.0982332519422,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.409025643516,60.9851803387158
ds23,Danby et al. Unpub.,Canada.KluaneLake.Printers-MixedTundra,Canada.KluaneLake.Printers-MixedTundra.01,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Printers,1,2007,7,24,Danby et al. Unpublished,140.22,0.25,0.25,4355.15641855448,458.357352957498,1361.6854368932,425.637090016788,6994.54692556635,118.504929717473,10.524475102771,31.2581069375254,1.69424740413587,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.341241275643,61.1904408145872
ds23,Danby et al. Unpub.,Canada.KluaneLake.Printers-MixedTundra,Canada.KluaneLake.Printers-MixedTundra.02,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Printers,2,2007,7,24,Danby et al. Unpublished,65.62,0.25,0.25,4016.78917870231,279.636973118171,1179.51950851477,225.984092247617,6869.77818495366,156.699748642064,6.96170400480199,19.1589957280294,2.28100157564435,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.343330431676,61.1784538179534
ds23,Danby et al. Unpub.,Canada.KluaneLake.Printers-ShrubTundra,Canada.KluaneLake.Printers-ShrubTundra.03,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Printers,3,2008,8,1,Danby et al. Unpublished,950.12,0.25,0.25,5169.07299741602,227.201528249209,2146.78036175711,237.151473595615,7966.71339362618,281.985806199464,4.39540181310624,11.046843814125,3.53955002856094,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.355395075124,61.1909965061447
ds23,Danby et al. Unpub.,Canada.KluaneLake.Printers-ShrubTundra,Canada.KluaneLake.Printers-ShrubTundra.04,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Printers,4,2008,8,2,Danby et al. Unpublished,656.13,0.25,0.25,4783.28987068965,201.846514228321,1811.42715517241,167.467279015383,7507.20818965517,111.245012499993,4.21982609636866,9.24504629055553,1.48184264628877,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.357088957093,61.184553004588
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-MixedTundra,Canada.KluaneLake.Quill-MixedTundra.01,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Quill,1,2007,7,2,Danby et al. Unpublished,134.69,0.25,0.25,3783.81312807355,133.717085402619,661.111610006414,165.161528078251,6686.92794526406,113.421599281953,3.53392413622442,24.9823971593312,1.69616900631152,0,0,0,0,0,0,Oro Arctic,Alaska-St. Elias Range tundra,-139.484360996329,61.416876655857
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-MixedTundra,Canada.KluaneLake.Quill-MixedTundra.02,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Quill,2,2007,7,2,Danby et al. Unpublished,142.04,0.25,0.25,3956.09559452523,134.492413108226,805.917878528657,128.167221763967,6861.53635585971,89.6793608089647,3.39962495583645,15.9032607637342,1.30698660122057,0,0,0,0,0,0,Oro Arctic,Alaska-St. Elias Range tundra,-139.484965740582,61.413291765778
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-MixedTundra,Canada.KluaneLake.Quill-MixedTundra.03,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Quill,3,2007,7,3,Danby et al. Unpublished,94.05,0.25,0.25,4002.89426369863,277.484365975962,992.765625,302.976826401143,6795.42744006849,91.6664427834282,6.93209332288406,30.5184646578736,1.34894300015518,0,0,0,0,0,0,Oro Arctic,Alaska-St. Elias Range tundra,-139.471628988873,61.4024844948609
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-MixedTundra,Canada.KluaneLake.Quill-MixedTundra.05,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Quill,5,2007,7,12,Danby et al. Unpublished,124.63,0.25,0.25,3628.25961538462,223.128597660071,499.622222222222,251.374968920933,6640.00769230769,111.717277088193,6.1497417856748,50.3130080569408,1.68248716364613,0,0,0,0,0,0,Oro Arctic,Alaska-St. Elias Range tundra,-139.535488283379,61.4542857315848
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-MixedTundra,Canada.KluaneLake.Quill-MixedTundra.06,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Quill,6,2007,7,12,Danby et al. Unpublished,121.35,0.25,0.25,4575.48803418804,176.955080701113,1596.11367521368,194.264435495634,7296.35833333334,117.297814744138,3.86745805865747,12.1710902244872,1.60762135555026,0,0,0,0,0,0,Oro Arctic,Alaska-St. Elias Range tundra,-139.559384655259,61.4503294040754
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-MixedTundra,Canada.KluaneLake.Quill-MixedTundra.07,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Quill,7,2007,7,13,Danby et al. Unpublished,797.64,0.25,0.25,3623.68583030562,301.181034107597,435.604188929258,364.024317981138,6909.80252190639,150.536032028122,8.31145546859386,83.5676807598963,2.17858660288587,0,0,0,0,0,0,Oro Arctic,Alaska-St. Elias Range tundra,-139.559266725852,61.4471945387652
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-ShrubTundra,Canada.KluaneLake.Quill-ShrubTundra.04,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Quill,4,2007,7,3,Danby et al. Unpublished,1314.44,0.25,0.625,4666.68328696769,170.988018129195,1591.32377487695,171.047690718115,7467.6612454526,166.209158517213,3.66401591054403,10.7487673733362,2.22571904447895,0,0,0,0,0,0,Oro Arctic,Alaska-St. Elias Range tundra,-139.466591794724,61.4062798691513
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-ShrubTundra,Canada.KluaneLake.Quill-ShrubTundra.08,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Quill,8,2007,7,14,Danby et al. Unpublished,385.46,0.25,0.625,4100.83272804956,1041.66565190427,1236.75475325785,1197.82330804502,7100.25037385174,216.637240283272,25.4013201947816,96.8521289196361,3.05112114188378,0,0,0,0,0,0,Oro Arctic,Alaska-St. Elias Range tundra,-139.526073556015,61.4355439632384
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-ShrubTundra,Canada.KluaneLake.Quill-ShrubTundra.09,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Quill,9,2007,7,15,Danby et al. Unpublished,780.3,0.25,0.625,4893.84294871795,257.442886566613,2040.87521367521,235.91255662851,7294.22521367522,327.127268811391,5.26054655338002,11.559381732295,4.48474319380889,0,0,0,0,0,0,Oro Arctic,Alaska-St. Elias Range tundra,-139.430561668096,61.4597889956867
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.01,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,1,2007,7,29,Danby et al. Unpublished,143.74,0.25,0.25,5124.12575366064,624.646662366913,2277.57579672696,606.077691692531,7641.87187769165,113.492740035734,12.1903070376575,26.6106485923985,1.48514319334567,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.270248716785,61.2143962014645
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.02,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,2,2007,7,30,Danby et al. Unpublished,149.91,0.25,0.25,3771.98837959974,493.227669984943,901.796427802884,434.588205273987,6143.74499677211,133.441547816531,13.0760654686132,48.1913868668573,2.17199033955089,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.263359574556,61.21972790133
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.03,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,3,2007,7,30,Danby et al. Unpublished,82.37,0.25,0.25,3546.05876022385,348.574219188078,735.309298321136,305.094457927193,5955.29272492467,81.5706919044934,9.82990533315567,41.4919896462328,1.36971758857622,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.258996656306,61.2204122400531
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.04,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,4,2007,7,30,Danby et al. Unpublished,274.42,0.25,0.625,4124.68927648579,585.449525308266,1223.65740740741,513.651300167015,6488.44293712317,178.63508865271,14.1937849390455,41.9767246173339,2.75312721994767,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.270437665498,61.2210295250962
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.05,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,5,2007,8,1,Danby et al. Unpublished,169.9,0.25,0.25,4235.00624327234,373.392874222858,1240.62023681378,336.570291654641,6665.30247578041,298.00640958385,8.81681992360753,27.1291956770782,4.47101104063485,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.272480065614,61.2180972648386
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.06,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,6,2007,8,1,Danby et al. Unpublished,322.92,0.25,0.25,4249.03486870426,559.044313666508,1427.23762376238,510.880067997912,7031.5281962979,260.830434010534,13.1569716639437,35.7950252636396,3.70944162817781,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.277975158524,61.2170220354782
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.07,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,7,2007,8,2,Danby et al. Unpublished,28.96,0.25,0.25,978.009689922481,273.511229855637,-1125.77088716624,248.916775699208,3954.81761412575,321.134023772771,27.9661063355431,-22.1107845776484,8.1200716469389,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.302673315944,61.1998555833252
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.08,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,8,2007,8,2,Danby et al. Unpublished,68.31,0.25,0.25,4493.72130088305,493.896072425306,1671.69760930433,592.227517427179,7216.07344389403,249.911821183679,10.9908033755509,35.4267131884954,3.4632660424922,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.295756305962,61.2008404931368
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.09,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,9,2007,8,3,Danby et al. Unpublished,109.2,0.25,0.25,4855.35860435064,97.4918821843027,1812.13288821882,80.9810619710495,7613.9610165841,66.4489600047607,2.00792341263826,4.46882579624981,0.872725245900617,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.288494839692,61.2012791767052
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.10,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,10,2007,8,3,Danby et al. Unpublished,255.1,0.25,0.25,4468.65573770492,381.438944481745,1471.99568593615,373.568729504043,7350.69413287317,273.761692509588,8.53587671261627,25.3783848059625,3.72429715562907,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.285439101376,61.2017389690987
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.11,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,11,2007,8,5,Danby et al. Unpublished,383.45,0.25,0.25,927.535499139415,314.447454774338,-1097.38037865749,272.727227444509,4650.56518932874,290.926481584396,33.9013929996305,-24.8525700612725,6.25572311623457,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.280142007555,61.2016326753498
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.12,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,12,2007,8,5,Danby et al. Unpublished,56.92,0.25,0.25,1972.20698576973,250.569952349455,-621.541612764122,188.991938468609,5316.47628288055,172.145583855104,12.7050534836059,-30.4069646484526,3.23796392000139,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.264485859726,61.2080456554883
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.13,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,13,2007,8,7,Danby et al. Unpublished,99.09,0.25,0.25,3999.35313105229,506.2795204293,1013.70583171939,516.264605466173,6522.66150204433,261.34506863142,12.6590351949264,50.9284438652695,4.0067243800634,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.295248195122,61.2219493570777
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.14,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,14,2007,8,7,Danby et al. Unpublished,246.41,0.25,0.25,4974.85465116279,413.029746420971,2059.69186046512,481.383009713488,7091.81158484066,356.513116225503,8.30234801582458,23.3716032457779,5.02710925072487,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.291835261551,61.2144073196651
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.15,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,15,2007,8,8,Danby et al. Unpublished,32.91,0.25,0.25,2316.55981892649,415.832678281218,-158.787885320112,403.513649466932,3992.40439749946,203.747301847668,17.9504399102423,-254.121181004117,5.10337334502686,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.303590668057,61.2108959513087
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.16,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,16,2007,8,9,Danby et al. Unpublished,138.19,0.25,0.625,4988.09670471678,245.313210872491,1994.78225285376,236.535539030586,7834.80292914065,280.146627059934,4.91797223258566,11.8577122235871,3.57566909587426,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.278762066461,61.2044615656073
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.18,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,18,2007,8,10,Danby et al. Unpublished,249.94,0.25,0.25,4146.19504843918,159.790372082315,1100.71216361679,163.511358277382,7239.35371367062,107.760333800609,3.85390388574381,14.8550514550603,1.48853527625149,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.311670351766,61.2218450520756
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.19,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,19,2007,8,11,Danby et al. Unpublished,15.18,0.25,0.25,432.901141503339,370.716508388602,-974.909756622873,390.284817178952,2678.56558259746,577.761686447389,85.6353732635615,-40.0329173574911,21.5698167034283,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.263901703139,61.2100550566365
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.23,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,23,2008,7,29,Danby et al. Unpublished,39.1,0.25,0.25,1625.56973995272,1063.7177703216,-12.6056307758436,817.360444151334,5364.53492370514,823.652885173785,65.4366124182738,-6484.0899966518,15.3536680604721,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.276792906235,61.2729176346936
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Canada.KluaneLake.Ruby-MixedTundra.24,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,24,2008,7,30,Danby et al. Unpublished,172.75,0.25,0.25,4257.79698924731,259.327289071441,1142.13913978495,227.938059412138,7275.64795698925,187.657049873814,6.09064475658068,19.9571183117896,2.57924862477086,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.299904385848,61.2560786134671
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-ShrubTundra,Canada.KluaneLake.Ruby-ShrubTundra.17,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,17,2007,8,10,Danby et al. Unpublished,407.29,0.25,0.625,5157.89870689655,209.65351639974,1895.97909482759,177.503416897265,8237.51508620689,90.2198561791184,4.06470790361617,9.36209778797199,1.09523145311363,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.312812347479,61.223745137056
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-ShrubTundra,Canada.KluaneLake.Ruby-ShrubTundra.22,plot,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Ruby,22,2008,7,28,Danby et al. Unpublished,1860.65,0.25,0.25,5489.28820116054,81.206840970508,2317.93681495809,92.4442123551252,8185.21384053299,54.4337619384501,1.47936923685915,3.98821105728875,0.665025532612177,0,0,0,0,0,0,Oro Arctic,Watson Highlands taiga,-138.302427301944,61.2636295672229
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.LowBirch,Canada.DaringLake.LowBirch.1,plot,"Grogan P, Vankoughnett M",Canada,Daring Lake,LowBirch,1,2008,8,8,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,538.78,0.16,0.16,3052.00593912398,874.157111321207,238.658129175947,808.319262589627,6024.04472902747,621.28538317246,28.6420514493533,338.693370881872,10.3134257980976,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-111.5681,64.8697999988169
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.LowBirch,Canada.DaringLake.LowBirch.2,plot,"Grogan P, Vankoughnett M",Canada,Daring Lake,LowBirch,2,2008,8,10,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,504.38,0.16,0.16,4280.72290048095,399.212935378399,1387.13743988161,385.455928039689,6589.70440251573,243.908209873612,9.32582988105925,27.7878685238707,3.70135282214626,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-111.5641,64.8692999988169
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.LowBirch,Canada.DaringLake.LowBirch.3,plot,"Grogan P, Vankoughnett M",Canada,Daring Lake,LowBirch,3,2008,8,18,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,351.58,0.16,0.16,4492.51414309484,229.748775840047,1394.27306341283,256.985710251441,7046.12479201331,214.742869497453,5.11403567183375,18.4315194057041,3.04767337843436,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-111.5635,64.8688999988168
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.LowBirch,Canada.DaringLake.LowBirch.4,plot,"Grogan P, Vankoughnett M",Canada,Daring Lake,LowBirch,4,2008,8,20,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,302.45,0.16,0.16,4064.94064349112,281.428094654634,1028.47226331361,275.984990250829,6791.90680473373,349.061509622588,6.92330145349756,26.8344611804736,5.1393742531818,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-111.566,64.8678999988168
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.LowBirch,Canada.DaringLake.LowBirch.5,plot,"Grogan P, Vankoughnett M",Canada,Daring Lake,LowBirch,5,2008,8,22,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,497.7,0.16,0.16,4090.52264743945,160.234736865754,1019.03937881309,168.473775662379,6825.77241634313,262.54392303658,3.91721915941613,16.5326069988194,3.84636209680774,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-111.5634,64.8682999988168
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.MediumBirch,Canada.DaringLake.MediumBirch.11,site,"Grogan P, Vankoughnett M",Canada,Daring Lake,MediumBirch,11,2008,8,19,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,1128.29,0.64,0.64,4399.54300942504,259.512215830565,1140.57562662057,278.220348638798,7726.55945178418,291.482966487013,5.89861754447265,24.3929768570578,3.77248073098959,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-111.5512,64.870999998817
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.MediumBirch,Canada.DaringLake.MediumBirch.15,site,"Grogan P, Vankoughnett M",Canada,Daring Lake,MediumBirch,15,2008,8,21,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,1464.42,0.64,0.64,4399.54300942504,259.512215830565,1140.57562662057,278.220348638798,7726.55945178418,291.482966487013,5.89861754447265,24.3929768570578,3.77248073098959,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-111.5512,64.870999998817
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.MediumBirch,Canada.DaringLake.MediumBirch.2,site,"Grogan P, Vankoughnett M",Canada,Daring Lake,MediumBirch,2,2008,8,13,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,1116.54,0.64,0.64,4399.54300942504,259.512215830565,1140.57562662057,278.220348638798,7726.55945178418,291.482966487013,5.89861754447265,24.3929768570578,3.77248073098959,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-111.5512,64.870999998817
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.MediumBirch,Canada.DaringLake.MediumBirch.5,site,"Grogan P, Vankoughnett M",Canada,Daring Lake,MediumBirch,5,2008,8,14,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,1453.34,0.64,0.64,4399.54300942504,259.512215830565,1140.57562662057,278.220348638798,7726.55945178418,291.482966487013,5.89861754447265,24.3929768570578,3.77248073098959,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-111.5512,64.870999998817
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.MediumBirch,Canada.DaringLake.MediumBirch.8,site,"Grogan P, Vankoughnett M",Canada,Daring Lake,MediumBirch,8,2008,8,17,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,1777.47,0.64,0.64,4399.54300942504,259.512215830565,1140.57562662057,278.220348638798,7726.55945178418,291.482966487013,5.89861754447265,24.3929768570578,3.77248073098959,0,0,0,0,0,0,Low Arctic,Canadian Low Arctic tundra,-111.5512,64.870999998817
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.AB1,Canada.BonifaceRiver.AB1.1,site,"Gaspard A, Boudreau S",Canada,Boniface River,AB1,1,2019,8,28,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,1960.57,1.25,300.65,3916.47333004235,1081.82603281571,1032.40796071605,809.190463928969,7325.80425576138,1010.61055343286,27.6224537140921,78.3789446342257,13.7952164451851,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-76.18273418,57.7541886682715
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.AB2,Canada.BonifaceRiver.AB2.1,site,"Gaspard A, Boudreau S",Canada,Boniface River,AB2,1,2018,8,28,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,1024.05,1,300.525,4876.84939837314,399.435856653164,1836.52914576782,342.275340574561,7942.55456222875,397.552579758758,8.19044887435751,18.637076431012,5.00534905544547,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-76.2089979600001,57.749795968271
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.AB8,Canada.BonifaceRiver.AB8.1,site,"Gaspard A, Boudreau S",Canada,Boniface River,AB8,1,2019,8,19,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,2071.52,1.25,300.65,5363.91160881313,360.091005472538,2201.92249532322,428.226188357347,8434.53676470588,339.484543185301,6.71321661753138,19.4478320316396,4.02493406165311,0,0,0,0,0,0,Sub Arctic,Eastern Canadian Shield taiga,-76.20155369,57.7553686382716
