"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_peakSummer","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
1290.60618421305,1242.17623614981,1461.98669383213,1576.73806339409,697.391102737023,1350.83328993103,-3028.96520906467,-2968.13456025866,-3432.39979777043,0,791.308193266562,29.8924384637435,-2965.892389226,-2988.90031337816,"Canada.BanksIsland.GreenCabin-C08","presence",1,0,0,0,0
3795.25884763524,3528.22347403236,3856.75237079983,4332.67839992894,2746.24230436103,4133.11430429786,-5700.17607597924,-6094.08886854345,-6851.3949346532,0,1521.69403845144,29.8557846561845,-6243.18963483435,-6211.73603408875,"USA.YukonKuskokwimDelta.2","presence",0,0,1,0,0
1495.41209660138,1408.78847442373,1680.37837829551,2346.07793229396,798.706910064222,1637.79208270988,-3786.32684108235,-3646.3874165064,-4237.47976331441,0,1487.19754293336,51.2826738942537,-2949.99587260091,-3283.5920442345,"USA.NorthSlope.WestDock-C14","presence",1,0,0,0,0
1290.87534553247,827.943525221616,1071.45333051954,1743.04874514761,612.414963416933,1728.89366258237,-3746.47172235291,-3135.75635955033,-3980.36821180486,1,1130.63378173067,25.1281623005753,-3746.47172235291,-3502.39351072377,"nonveg_856","absence",0,0,0,1,0
2882.75987685861,2717.09581985099,3095.46229467548,3164.6727547715,2136.06643943585,3643.9762653574,-5228.14791117337,-6056.96664767776,-5954.45387834343,0,905.335782826311,27.7546022806893,-5219.02662840086,-5092.56450224769,"Russia.Yamal.OstrovBelyy-1","presence",1,0,0,0,0
2857.04623389629,3201.46466081429,3556.16683715716,3796.2701632817,1356.40312151935,2751.84371189691,-6568.95186107741,-6396.42327969848,-6197.52981026334,0,2213.92443300962,39.1032723100036,-5684.10927435715,-5529.52426646495,"Sweden.Abisko.KJ-MesicHeath","presence",0,0,0,1,0
725.688661646592,386.601634508523,791.52551091377,282.203133011576,252.953349533598,717.149731891446,-998.789774030854,-684.206082629982,-1516.77200113106,0,538.572161380172,26.2630728951663,-998.789774030854,-1048.1611991912,"nonveg_682","absence",0,0,0,1,0
1140.75984295522,616.078318651727,1231.44697609488,1288.40628638998,789.220113384121,1221.79844980666,-1819.20924425967,-2456.63883915677,-1920.52792055332,0,672.327967738253,14.647488732129,-1897.63387729122,-1938.81397699683,"nonveg_540","absence",1,0,0,0,0
333.134243982126,39.2492589410656,97.7192991822037,493.035510784248,73.8549530050721,1624.64563834223,-290.170373297204,6339.03214154763,-823.83105897925,0,453.786251843182,12.3466329036692,-290.170373297204,843.727635024263,"nonveg_851","absence",0,0,0,1,0
2563.76258627695,2571.66514126639,3081.34665579946,3501.97247451233,1781.79382587614,3497.1526525239,-5225.04363057544,-5245.77988401287,-5413.31509763672,0,1894.78420955061,18.9325614818245,-5274.79588784924,-5278.96005287721,"Russia.Yamal.Nadym-2-H","presence",0,1,0,0,0
-761.184291147191,-173.17712177604,-567.894756723903,298.820889923412,-280.683229958031,-850.042661685553,-925.160772209121,251.436639439489,-128.663489773429,0,1060.0051810706,-20.8913504864852,-128.663489773429,-212.360368750806,"nonveg_1161","absence",1,0,0,0,0
251.452768749377,791.022366430449,-282.408725852404,198.233421774896,421.031252312831,2130.86527558511,522.167424818875,9900.48904533251,-154.882850715958,0,1073.43109228285,-9.42102686463634,1414.01462182062,2799.83357103107,"nonveg_991","absence",0,0,0,1,0
2706.17180338681,2899.08215117744,3130.11042132115,3342.47903953696,2452.96075221582,4160.08120070053,-5250.69112314223,-5394.94119903318,-6042.88222131646,0,1220.08223687228,12.1605443207476,-5697.30361459233,-5458.54795330943,"USA.YukonKuskokwimDelta.UB6","presence",0,0,1,0,0
159.26676871956,-138.417385035505,182.357297556211,555.919254567137,-411.965225766186,-754.887857692549,-348.938277529341,-1174.63417563981,-472.816621830649,0,967.884480333323,14.6469742175832,-472.816621830649,-570.663399193284,"nonveg_842","absence",1,0,0,0,0
3574.62801452061,1116.91133337284,3723.74912196097,5791.42715594224,821.539567653612,2015.55906242903,-6013.66113803363,-3532.07414546261,-6976.401954267,1,4450.24948129896,58.7808485089278,-5858.42747500295,-4776.93183440065,"Canada.KluaneLake.Outpost-ShrubTundra","presence",0,0,0,1,0
3015.27442754694,2624.56752661985,3490.582576767,3858.50740422444,2230.3214084236,4051.04181662347,-5974.93548092594,-5750.96195087472,-6482.87660111313,0,1802.61737027279,26.7465892757709,-6023.40905480914,-5855.74656250293,"USA.NorthSlope.HappyValley-C19","presence",0,0,1,0,0
3191.62701529045,2328.84191122239,3414.7885104364,4105.16337068203,2017.85570557719,3351.39208220516,-5207.11796165861,-5470.68315293387,-6356.15156951757,0,2149.34445927521,22.2694696904337,-5745.46002767718,-5436.19101281501,"Russia.Kolyma.OW1","presence",0,0,1,0,0
2715.76389100718,1636.99907704184,2444.30334196084,3195.16799789663,1627.14129925748,2828.79704534904,-4381.23772028646,-3667.90278479629,-5490.24549651304,0,1978.84267158962,27.3329355493175,-4277.04027808082,-4620.97988697825,"Canada.KluaneLake.Ruby-MixedTundra","presence",0,0,0,1,0
340.138128860187,-164.837609760138,1204.38665815827,829.413260485005,1408.98151729772,2078.48995866343,-2241.04532363496,-3378.81664835701,-2035.6385625151,0,1573.81912705786,-53.4421694218766,-2035.6385625151,-2019.74848237321,"nonveg_663","absence",1,0,0,0,0
3738.07842865075,3702.69775749415,4174.07696895412,4589.07102024164,2583.61836036594,4844.12389410097,-5832.54998862942,-6419.71171009595,-6939.19860331038,1,2075.61517981461,42.3053530999345,-6939.78500848765,-6430.40010065957,"Sweden.Abisko.NT-MesicHeath","presence",0,0,0,1,0
3716.06587583971,2876.0522775408,4088.38051471944,4687.21943041666,2568.11472178239,4425.10249464302,-5989.09335135077,-6076.04475519869,-6596.7976728861,0,2338.65326837846,56.9218055058913,-5892.48669560656,-6310.21480088218,"USA.NorthSlope.Ivotuk1","presence",0,0,1,0,0
2011.79661001476,2064.75297428444,2926.58060553444,3276.30865210264,1245.28779593385,2080.9351561249,-4685.49532169653,-4813.3551043354,-5519.10897273165,0,1864.39646159815,16.1721861680964,-4711.63035788489,-4517.78954609928,"Canada.DeceptionBay.TH6","presence",0,0,1,0,0
1101.81954549789,-274.33289807826,252.412683731985,-91.9183185360694,353.904013701922,844.731153047727,3380.24519745183,5305.63786141052,2601.0737341693,0,1376.15244357615,29.9166212718387,3380.24519745183,3717.41127121841,"nonveg_1736","absence",0,0,1,0,0
2065.06285765895,1333.38464609226,2799.29458208477,3606.14416467663,710.833262749054,1986.75084554816,-5519.19758251275,-4813.47072264781,-5963.63708135626,1,2670.4278085589,28.3569941875688,-5791.61588216583,-5388.74321800551,"USA.InteriorAlaska.23","presence",0,1,0,0,0
3023.38193242859,3044.77910397687,3351.09297900359,3898.04842195,2060.3133995739,3873.82606008368,-5405.21563467361,-5510.88303927985,-6284.94922648304,0,2530.30356108157,27.2112163304809,-6637.16682659171,-6471.20214356274,"Canada.BonifaceRiver.AB1","presence",0,1,0,0,0
237.731936651246,209.280390397216,625.947470612683,78.3967815583122,-320.195452198747,-17.2773870680518,-735.134738019229,-675.355358008177,-914.273210468308,0,946.14292281143,19.238875477586,-735.134738019229,-790.512594343649,"nonveg_870","absence",0,0,0,1,0
-1177.44638623227,744.393703857646,811.297381702175,842.66590804707,-140.094052868172,-125.249428557889,-3242.14233383905,-1497.04374861854,-1360.20162551813,0,2020.11229427934,-31.4349191928514,-1407.63246283544,-1771.73995772923,"nonveg_645","absence",1,0,0,0,0
476.090021072888,48.8687351218154,1000.14670893083,607.230296383818,286.586690617848,412.651800648396,-577.274130382109,-1238.08514361248,-907.475686448758,0,951.277973809018,6.31677768183465,-577.274130382109,-669.543864391379,"nonveg_932","absence",0,0,0,1,0
3574.62801452061,1116.91133337284,3723.74912196097,5791.42715594224,821.539567653612,2015.55906242903,-6013.66113803363,-3532.07414546261,-6976.401954267,1,4450.24948129896,58.7808485089278,-5858.42747500295,-4776.93183440065,"Canada.KluaneLake.Outpost-ShrubTundra","presence",0,0,0,1,0
2810.35862716877,3012.79677347541,3438.47030848113,3470.81056988674,1702.8117865063,3132.80942492026,-5240.79701681575,-5812.76400252911,-6159.22030327283,0,1379.3988189958,22.067272462362,-5616.11205730396,-5518.42880771455,"Russia.Tiksi.GraminoidTundra","presence",0,0,1,0,0
2710.86865510578,2625.96109462486,3109.50618812416,3535.58884899028,2007.63819589236,3853.4718790263,-5486.39257103929,-5372.35152176355,-5886.22115706592,0,2314.16609214702,14.6617616973596,-5207.50894194041,-5405.60144974423,"USA.NorthSlope.Sagwon-C18","presence",0,0,1,0,0
917.699379958732,567.406537125345,937.913627043166,192.285424671134,625.34358609681,1435.88828234179,-1951.89543446472,-2754.38234102609,-3775.18248543483,0,745.628202372032,10.0812342711008,-2535.56871896543,-2437.4796228822,"nonveg_957","absence",0,0,1,0,0
2903.10528542515,2877.58370562905,3240.27046270949,3383.89616157762,2149.17183326562,3422.48323182449,-5283.32219958946,-5380.53941422966,-5661.09171432434,0,1207.8216785468,24.0471113195907,-5375.80951424215,-5073.02403082023,"Russia.Yamal.Kharasavey-1","presence",1,0,0,0,0
3102.78237597406,2928.22100336446,3356.07038336395,3638.30057383363,2318.66037446091,4502.84417241307,-5847.59133774578,-5993.10249575204,-6460.65380927841,0,1821.69736901331,33.4353732417799,-6126.6652750329,-6044.25143768458,"Sweden.Abisko.NF-DryHeath","presence",0,0,0,1,0
2833.79606630361,3298.00620370754,3459.7396690949,3612.86282698999,2381.62173291575,4249.47860735954,-5850.56764267911,-5822.51638503421,-5961.18456554364,0,1295.26161375979,13.1851715149152,-5948.75767654202,-5850.39485837393,"Finland.Kevo.1","presence",0,1,0,0,0
3196.86924087514,3912.48865434599,3915.70583452765,4166.4150324452,2139.01185591392,3427.48737600394,-6153.175863973,-6362.83912767235,-6505.39662352214,0,2488.70602529467,41.8711969520247,-6384.23429189338,-5790.8829577436,"Sweden.Abisko.VJ-BirchShrub","presence",0,0,0,1,0
290.241777684108,720.999922153947,552.393147920666,286.541921071975,286.548803835918,422.314298251631,-1618.35664200387,-1368.88281069111,-2444.57325030441,0,2424.67065673523,-6.76799192521588,-2123.78160680128,-1766.0353203045,"Canada.Ivujivik.RTP13","presence",0,0,1,0,0
490.628434784513,185.138971842363,-87.263349617416,373.144344745842,112.286143595419,487.96108342723,-1033.65780816023,1447.63231803531,-1252.44399440837,0,577.891784401929,25.2228194126063,-1252.44399440837,-778.752367058973,"nonveg_594","absence",0,0,0,1,0
907.846141770296,299.859318840396,1083.35453025037,668.261924621106,771.649216231628,1300.32918482781,-1131.49865443746,-1914.16887376599,-1696.41108723401,0,783.495211409973,4.5398975179556,-1131.49865443746,-1337.04559201392,"nonveg_814","absence",0,0,0,1,0
3084.1614804334,3483.89688298768,3668.64631305053,3864.37932769736,2264.19668624287,4017.33905312559,-6081.04118391228,-6182.35863052001,-6068.91729650574,0,1641.56906751605,25.7639952557921,-6002.7443733605,-5927.58554579279,"Sweden.Abisko.VJ-DryHeath","presence",0,0,0,1,0
3834.03653456657,3368.81064632934,4416.32636724798,4763.17364028534,2624.78515201887,4743.07933602304,-6412.88700446533,-6966.12049162255,-7081.19566823565,0,2354.60094006929,48.3762976079717,-6569.32666264856,-6372.6577939493,"Norway.Javrresduottar.A-Sphagnum","presence",0,1,0,0,0
251.452768749377,791.022366430449,-282.408725852404,198.233421774896,421.031252312831,2130.86527558511,522.167424818875,9900.48904533251,-154.882850715958,0,1073.43109228285,-9.42102686463634,1414.01462182062,2799.83357103107,"nonveg_991","absence",0,0,0,1,0
333.614122730991,51.9264040245411,512.469191560492,609.203853763019,-255.721543047369,48.429162423358,-1238.7793250488,-1543.08322234376,-935.885737640804,0,864.925396810387,73.666958222295,-1238.7793250488,-1332.56801926178,"nonveg_900","absence",1,0,0,0,0
2991.14662367306,2447.89159362254,3534.50237523991,4144.02757534911,1890.50539944925,3589.31183840716,-5754.35840669079,-5380.82016948068,-6293.34342813956,0,1840.81796436429,68.1784431246034,-6066.15221848264,-5762.09759901708,"USA.NorthSlope.Oumalik2","presence",0,0,1,0,0
214.032878211822,382.793510282454,102.790155224735,461.592464323405,522.691070676201,-178.660032007749,-1338.15143718167,-954.491342954045,-1210.6219323839,0,419.900915451465,-11.8714689409377,-1210.6219323839,-1208.5915134307,"nonveg_958","absence",1,0,0,0,0
