"spectral_EVI2b_earlySummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_SWIR2_endSnowfree","topo_northness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_NDVI_changeSSES","spectral_NDWI_annualMedian","spectral_red_changePSLS","spectral_red_changeLSES","site_code","presence_absence"
2765.1902395674,2267.81769525302,5170.64282407201,-5906.1885643226,-6148.76351870992,-4362.2371287654,1099.68182853523,-0.00888111741126825,0,2771.21597413359,762.927831689682,8.4862217198353,-5411.29664399513,7.52974526146513,3.85149175477084,"Canada.DaringLake.Tower1-Shrub","presence"
361.444920041968,112.91048134272,901.063236334252,-1347.31319753684,-1278.10831833566,-344.856843945233,2416.38909223273,0.035282127559185,0,371.321190273005,708.671150650728,20.9870816612394,-938.203186818741,-6.84342320036265,11.6408099589101,"nonveg_1340","absence"
2063.07598183782,1083.89454714298,4139.28521774747,-5190.23403421266,-5341.79364931446,-4444.89533184378,1176.75075752175,-0.0118322518343727,0,2184.38058459311,1856.52794735748,48.3702869517529,-5170.28468511565,-0.436593594373248,-1.99847903766228,"USA.YukonKuskokwimDelta.15B7","presence"
2259.26832923022,802.795395701351,4394.80529411451,-5803.07240540425,-6111.63785084105,-2854.18523693246,1345.07516079633,0.0700989725689093,1,2115.14793859836,2170.25128656442,68.7780017352823,-4190.56787737469,0.788208683363977,10.8923706475399,"Canada.KluaneLake.Quill-ShrubTundra","presence"
256.65301731488,-150.474541204946,581.18791432426,-2110.08894613835,-1482.72003498667,-588.250384223923,2292.74631392277,-0.320753127336502,0,256.65301731488,725.221559266636,19.9181653410212,-1344.54008407138,-7.28462965462034,20.1795958238569,"nonveg_923","absence"
3121.82886880876,2058.10079532446,5407.29855112822,-6118.88524541849,-6382.62976666274,-5146.58058750063,1276.28630030545,0.0416474375459883,0,3385.73194532114,2022.19432542482,72.4638501908561,-5819.38987597081,5.38758358254702,-3.40099599231204,"USA.Toolik.S1","presence"
2945.01981302857,1970.35031484098,5881.73683294306,-6464.36466466665,-6714.97234051323,-4508.33455634897,996.168102642045,-0.00189134018081758,1,3069.07111123565,1976.84540002869,39.519979935688,-6230.26808803746,-9.80127206552526,9.73822234408809,"Canada.LeRoyLake.TDA3","presence"
2460.59932947105,1536.87042774392,5406.82667762897,-6085.37295864513,-6099.66681275627,-5066.28052712073,851.910115711051,-0.0151481080800295,0,2474.98821435104,1911.86757465915,50.516680296666,-5703.95231995818,23.6625320424809,5.73844069326256,"Norway.Javrresduottar.EC-Sphagnum","absence"
2264.4186809908,1571.08822172648,4398.89827561296,-5526.96607884198,-5588.61905810692,-2871.9382864869,1262.91297022718,0.017991555440757,0,3014.44678444305,1201.68364326834,25.3171314843977,-5481.90494871336,-3.83884228421025,6.32717783572774,"Canada.CoutureLake.TDO4","presence"
1352.54039131833,753.727699729227,2387.94279466694,-3084.34133454165,-2951.87638925116,-1825.40989109926,1707.52253931872,-0.0602778702974319,0,1520.55269538695,751.191563738988,16.5917191226847,-3251.04183198635,-5.48863014373549,11.1331642915616,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
3160.4314137103,1699.55235065186,5478.60144325763,-5964.04038196156,-6414.5696695449,-4181.98943491482,1046.46808839528,0.0577429482506381,0,2810.33634094151,2439.67794195137,99.9492323506768,-5306.10528785156,1.94962083627045,10.8442145450243,"USA.InteriorAlaska.EXCELSIOR","presence"
2761.59106996988,1907.18748987735,4669.63344750251,-5362.74900682427,-5581.25021533115,-4152.01857270345,1056.80279001601,-0.028022676292393,0,2622.38689074035,1919.65032289089,42.3982183419747,-5135.49427852278,-32.6617082748023,14.8079683260139,"Canada.ChukotkaRiver.TPO2","presence"
1779.96804174611,2071.15369689087,3125.92787506147,-3457.12982136567,-3677.99091750551,-1228.69930719141,2051.03409057472,0.000154528810526244,0,1339.46189702396,826.488770560117,-10.1789895751419,-2775.85510896229,-0.788933490357722,2.64367834548737,"nonveg_632","absence"
3336.70323411269,2037.66888997703,5526.63407906658,-6068.04313887071,-6445.21091116621,-4072.14226121523,1232.7987451731,0.0549997616973188,0,2908.34130785985,2183.53930314158,60.8550244359336,-5896.50884119311,8.72335179544928,-2.20778504441206,"USA.InteriorAlaska.LOWERQUARRY","presence"
688.286685242232,-99.5039454334562,1192.08411635465,-1210.76423711169,-1055.37822687623,-1056.36557468586,1265.34240652819,0.0226182546466589,0,269.262707545173,787.790630675688,31.2764325320022,-1056.36557468586,0.380964633933968,-0.30692705086042,"nonveg_729","absence"
3089.45950354153,1703.5894894757,5600.85417388827,-5612.05573452261,-5786.19256210004,-4754.5092045269,1072.11587210755,0.00135553193589052,0,2858.57001467611,1683.84243351735,77.6428517410438,-6032.98211883604,2.32637077143464,1.38068889602286,"Russia.Yamal.Nadym-2-H","presence"
367.081593752132,641.550141846897,880.605475043377,-2216.01650902131,-1885.26256714879,-574.77962501586,2505.70879756767,-0.275612264871597,0,699.703839372963,839.53941393422,-1.21716862932432,-1959.63516084219,-12.7442501672503,4.62829497953086,"nonveg_725","absence"
2082.19567271144,1261.38674926347,3831.85758169898,-4772.05375398016,-4591.3664218376,-3328.01491505076,1772.44805526256,-0.100387131422758,0,2284.19633204739,2845.22793448969,67.9616346645466,-5138.36104434902,1.58651646801542,8.74008383571331,"Canada.KluaneLake.Gladstone-MixedTundra","presence"
2915.05889664851,2172.95579395882,4703.68563246954,-5456.16738440155,-6555.04105421423,-4321.52657722406,1291.82615336062,0.0215831194072962,0,2388.68037868824,2791.11023517672,1.48050377734313,-5132.78161697103,6.45966739386459,-5.11228979852183,"USA.InteriorAlaska.24","presence"
2593.169071017,2110.85589888984,4695.35936916364,-5031.56025410237,-4982.13147824333,-3395.52535729734,1467.7137818655,-0.0571076542139053,0,2730.31997394121,788.987593832337,18.2778571456142,-5150.93858108483,-9.50017866905351,7.37103983866626,"Finland.Kevo.12","presence"
-51.6822721941828,-804.181024617037,-372.217429572324,-55.0101899673702,-215.801142259299,-100.486632661624,181.956667203797,0.228165537118912,0,-51.6822721941828,1004.7676506915,45.3261787869017,-179.352620309018,77.3887948300415,-202.863869856095,"nonveg_1161","absence"
3102.16959692456,1708.59726727626,5119.52129431111,-6034.89941225909,-6181.8205666215,-4404.87890466562,1214.54228966359,0.00555705139413476,0,3203.40670790904,2715.80826841229,84.0292072029846,-5146.59434911956,8.28500017085485,10.4828861970538,"Russia.Kolyma.OW1","presence"
416.965417581612,1009.76448832503,562.207904126973,-1425.29079712526,-2519.18353143023,-557.245603267696,2005.96128691325,-0.139037147164345,0,1009.76448832503,1418.74550975948,-25.5131155765091,-1907.01440919109,-8.37023549081922,-21.666154199243,"nonveg_880","absence"
939.229970716257,342.075384161911,1578.85744706795,-1553.83739880868,-2111.43455790565,-2266.29250816755,1504.70042123174,0.416250675916672,0,890.788289804123,1069.97407435616,49.9379191237701,-2111.43455790565,0.851841707859841,-12.2305537238596,"nonveg_606","absence"
1192.06715335155,119.00919015286,2596.61885969677,-2161.39235760326,-2830.67443647908,-1633.43165723341,1959.79567421324,-0.266488879919052,0,298.169296820319,1073.05796319869,36.312053393121,-2161.39235760326,28.1753741948604,-12.4402637554462,"nonveg_719","absence"
2211.07639802695,1749.68340355301,5691.2140471427,-6230.86210001455,-6390.18380838793,-4638.13200461846,1083.61141597929,-0.0573414771093263,1,2834.0785158299,2036.33440565684,76.5444523939325,-5997.60769926375,9.75831472149368,1.37396590314333,"Canada.PayneLake.TDA3","presence"
3283.82311221271,2459.77513689154,6003.70812317842,-6415.44687984538,-6806.01164754089,-5099.43887543278,1055.02101918391,0.0464294333942234,0,3462.74115017406,1535.41934245574,48.8786056187468,-5992.76845277595,-33.2254563349338,22.0067712295473,"Sweden.Abisko.VJ-MesicHeath","presence"
1462.28153785192,418.715594073036,2006.2740942826,-1580.47704115279,-2884.57767855736,904.648523595638,2646.46408191323,-0.00302787288092077,0,989.811106655945,1484.41069578451,133.12904848045,-1580.47704115279,23.0986790240878,-37.3137270091566,"nonveg_1672","absence"
1467.44498662077,336.441728912374,2062.54332398208,-2030.05342739736,-2044.29765022424,-1593.95168608049,4107.59373444488,-0.0550882928073406,0,657.727444763483,1131.00325770839,74.641183244656,-1640.82459738657,-2.83737886957897,15.7390227448348,"nonveg_825","absence"
1031.44776959282,1045.16076148448,2608.54569818054,-3494.28751469832,-3527.50805760461,-2398.40721774175,1621.89348604539,0.0333572402596474,0,1045.16076148448,170.24796476204,8.87908925016449,-3268.2111403864,-1.01325038836756,1.4387004801054,"nonveg_996","absence"
3398.20546217744,2131.90934849977,6338.38909338743,-6901.68822515663,-6580.59976677591,-5027.16635711641,900.85561228786,0.0304635179539522,1,3445.38191881284,2395.54109437801,63.7668219043453,-6361.81744773389,-12.7774757372736,13.6989917068606,"Sweden.Abisko.VJ-SalixShrub","presence"
-331.55111421015,193.752323425067,1553.7593814972,-1560.47878474832,-1343.74604838718,-586.48297521982,1126.36908431281,0.70209002494812,0,353.953469832188,1109.5554810799,8.37586010947178,-1343.74604838718,-7.17236562769051,-6.66033114155124,"nonveg_547","absence"
3051.89716122688,2599.56323581013,4752.61916062439,-6083.28198613928,-6049.22855386486,-4610.12583095111,1261.49821329261,0.00184151588473469,0,3152.62064317607,2143.63699484828,31.6857645561099,-5441.25929308392,-2.749255034721,2.3978695970479,"USA.YukonKuskokwimDelta.3","presence"
3398.20546217744,2131.90934849977,6338.38909338743,-6901.68822515663,-6580.59976677591,-5027.16635711641,900.85561228786,0.0304635179539522,1,3445.38191881284,2395.54109437801,63.7668219043453,-6361.81744773389,-12.7774757372736,13.6989917068606,"Sweden.Abisko.VJ-SalixShrub","presence"
840.412961641158,413.545173413931,2922.34973603181,3003.82842639872,346.611374371754,1403.00641720462,381.771427082008,0.458838909864426,0,539.272262104366,685.275189731566,44.4826062358886,1403.00641720462,-3.66448420063665,1.81590217493278,"nonveg_991","absence"
800.412188973513,58.3325931579586,1187.56291932319,-1497.47779229418,-2125.57342117658,-1892.88286861426,1906.10764797741,-0.00659457920119166,0,378.408922393052,742.079595815554,42.9627513022809,-1724.03347047494,9.58469417882925,-32.2490209969022,"nonveg_955","absence"
3263.70306932768,2195.68893227781,6050.89215197791,-6848.16326776357,-6721.58552159612,-4738.14409367357,1047.52985094566,0.0536953344941139,1,3335.08850818742,1776.56239269365,54.8080874264433,-5989.84668971356,0.656505081560581,13.6807108087093,"Sweden.Abisko.VJ-BirchShrub","presence"
4193.51233816671,2456.42725322607,7978.70399250005,-7563.71834277476,-7543.06736354368,-6078.44516758843,850.35265345009,0.195764112472534,1,4544.99980595675,3128.18546820842,123.182279600373,-6669.9898344294,17.7118038931475,0.71951264862485,"Finland.Kevo.9","presence"
3234.15605028287,1684.80122824793,5718.21317382668,-6388.52040530835,-6723.74475008526,-3975.62668612264,1265.66323100847,0.236236929893493,0,3527.80785902832,3029.87981378299,79.4771762272797,-5779.2009673711,0.691996952921272,-1.52413963133601,"Canada.DeceptionBay.BEGL3","presence"
2850.25646103046,1365.17699890259,6456.41758795805,-7504.98376442039,-7921.50618932025,-4651.7018251393,827.207029821966,-5.78822000534273e-05,1,2867.56063539137,3451.19052675706,91.2259526847125,-6109.57860003352,-4.17493610182431,19.3326567622469,"Finland.Kilpisjarvi.17","presence"
211.548541020331,685.580458821144,632.465708205462,-1710.90299316786,-2360.47447559535,-263.459305096698,1669.49481697371,-0.203971907496452,0,604.887201870877,485.83134513907,-16.190072886755,-1710.90299316786,9.78425476225611,-2.24108103612505,"nonveg_941","absence"
2327.75052558581,1440.70250670118,4367.48122059803,-5364.85206694327,-5812.17963128891,-3950.82569305002,1247.58507546826,-0.00416916077697856,0,1826.7164737984,1098.67359021404,23.0460681247697,-4795.69222410852,-7.83756713825334,11.4844584094241,"USA.InteriorAlaska.AUFEIS","presence"
3121.82886880876,2058.10079532446,5407.29855112822,-6118.88524541849,-6382.62976666274,-5146.58058750063,1276.28630030545,0.0416474375459883,0,3385.73194532114,2022.19432542482,72.4638501908561,-5819.38987597081,5.38758358254702,-3.40099599231204,"USA.Toolik.S1","presence"
605.412847372641,642.019659588511,1147.95811232177,-970.409591664268,-1739.16887889155,-690.358546982433,2124.33986063541,0.0475364401936531,0,513.189786848444,580.510062685639,45.0833306639375,-970.409591664268,18.6464069051374,-13.5002997331639,"nonveg_958","absence"
2012.80842692747,1393.10744084893,4160.73504291926,-4980.68765600681,-4996.73789620395,-3606.8058880761,1582.37835055517,-0.0109571924226151,0,2220.11615345951,670.768815436993,32.5551289939218,-4497.04889276128,-5.03254053753105,12.5062017054247,"Canada.PayneLake.TD0","presence"
191.043719731412,-120.528801333643,400.478897071639,-1066.17346064823,-707.17943265461,678.030540382241,1556.06808492071,-0.223655000329018,0,136.417645005505,553.71521798906,18.0477823994585,-707.17943265461,-8.01319021212047,3.74242215930977,"nonveg_842","absence"
4255.21962779597,2443.3337685087,7801.71656386325,-7323.90420215143,-7673.52724511371,-6090.21733999921,607.195152831067,0.0069688024930656,1,3942.43287585337,2725.69669255652,58.4917312022317,-7138.57791172656,13.6697811569048,-13.4540912002567,"Finland.Kevo.14","presence"
695.790609702155,-192.265157910106,1207.24646471698,-2292.49356385043,-1984.24529717155,-1853.43154547107,1816.54721034169,-0.161486506462097,0,359.353966453501,888.055767612261,37.6288573616073,-1984.24529717155,-7.56686267741937,8.38328408265457,"nonveg_935","absence"
2332.20046973333,1053.26332757243,4857.24415209853,-5878.36640508307,-5647.69592848758,-3432.1121725448,903.456030197191,-0.00376220846859118,1,2174.87302446368,3257.69244012004,30.1399998705074,-5463.33550196718,-1.84466032274164,-2.9604929436916,"USA.InteriorAlaska.23","presence"
2893.61143629166,2107.69279303884,4675.62053468467,-5957.0477743128,-5922.60999809356,-4659.10087367276,1217.95062742541,-0.000724078753522565,0,3125.49322745877,1503.97177394079,31.9528234554751,-5346.8966177823,5.83386835720543,-0.279221461223711,"USA.YukonKuskokwimDelta.15B1","presence"
2259.26832923022,802.795395701351,4394.80529411451,-5803.07240540425,-6111.63785084105,-2854.18523693246,1345.07516079633,0.0700989725689093,1,2115.14793859836,2170.25128656442,68.7780017352823,-4190.56787737469,0.788208683363977,10.8923706475399,"Canada.KluaneLake.Quill-ShrubTundra","presence"
361.444920041968,112.91048134272,901.063236334252,-1347.31319753684,-1278.10831833566,-344.856843945233,2416.38909223273,0.035282127559185,0,371.321190273005,708.671150650728,20.9870816612394,-938.203186818741,-6.84342320036265,11.6408099589101,"nonveg_1340","absence"
2915.05889664851,2172.95579395882,4703.68563246954,-5456.16738440155,-6555.04105421423,-4321.52657722406,1291.82615336062,0.0215831194072962,0,2388.68037868824,2791.11023517672,1.48050377734313,-5132.78161697103,6.45966739386459,-5.11228979852183,"USA.InteriorAlaska.24","presence"
2956.40696517854,2435.63664902544,5779.55067031985,-6035.64007043838,-7822.29745595612,-4804.68704188725,827.833649720387,0.0624190494418144,0,2737.80602341241,1034.55350198645,-2.64257874627864,-6384.66346145895,8.61592798979377,-2.80824731305127,"Sweden.Abisko.NF-BirchShrub","presence"
125.932354980653,936.719407468721,545.055918792429,-2190.45283956474,-2557.83239696261,-1408.5595726034,2905.83908737639,0.00359270535409451,0,936.719407468721,1451.48305885881,-35.4658996404138,-2190.45283956474,4.88959940865955,18.1471831008689,"nonveg_540","absence"
368.050675535539,113.401084534865,966.200554246553,-1170.1468926153,-1201.51995834282,-1590.43195387138,1513.51861180357,0.211506187915802,0,219.266618409666,434.961322556661,22.609959895744,-1201.51995834282,4.7163767616699,-7.09520402102257,"nonveg_988","absence"
-0.861664365111693,32.2804586384367,2282.84055269347,-1062.55021404669,-1028.64747009318,-342.91906144563,196.005678729282,0.112993478775024,0,32.2804586384367,460.02092170267,34.2869181009649,-900.658151934064,-8.05798137978698,-13.2977578301555,"nonveg_851","absence"
3010.21896737156,2213.51485075646,5542.75679366684,-5916.22018509882,-5691.8216923225,-4195.61948032126,1118.44986444157,0.0855512395501137,0,2659.45586448226,1321.61624212266,41.3361624397724,-5300.05493259053,-13.1838240420283,-14.4258940843536,"Sweden.Abisko.NT-SparseVeg","presence"
3768.85435347233,1147.7034911119,5813.8155979158,-6357.87410300615,-6707.70301623872,-3960.59134818103,1224.91654343927,0.101407596634494,0,2466.57229715241,3010.59439114254,84.9510853513284,-5563.63423809846,10.4363515120571,-4.5841724797591,"USA.InteriorAlaska.BABBAGE","presence"
1238.61561718815,595.700499331965,2404.38251485387,-2803.63732636846,-2905.57364848299,-1691.43748645023,1434.97863692079,-0.00619713481864892,0,1604.76888343552,1200.56805768845,8.77137149249511,-2784.47268412368,-27.9982270243493,20.0770583381654,"USA.NorthSlope.HoweIsland-C12","absence"
2544.17883447971,1936.86566890046,4237.44249603367,-5799.35213416452,-5482.06732362991,-4150.65387778394,1320.23910688283,-0.0116816367954016,0,2530.22082077883,1263.83883101315,20.1196440387655,-5515.05788103714,-4.72554277112081,5.76274661946336,"USA.YukonKuskokwimDelta.4","absence"
3320.08898866556,2614.50170997629,5816.20299205622,-6743.57754026885,-6676.22571509274,-4276.76977151714,855.411523970079,0.0307275193432967,0,3910.3985859884,1685.8389496609,41.7918902235228,-6640.79743485278,5.79032467953567,0.785224362341216,"Canada.ClearwaterLake.AB3","presence"
4.7083691950146,-103.438462256166,-1270.61063606727,9465.00438580482,7004.56211906193,7327.390330539,0,-0.000574084057006985,0,-103.438462256166,1658.79304895749,47.3749822428757,7388.42773285597,30.5360096992049,-34.2012432590227,"nonveg_1695","absence"
493.657440742807,979.547862916777,992.796746479822,135.313619515,-1166.80038373615,-185.942146218323,863.555905130924,0.289525598287582,0,493.657440742807,1099.63259349679,-24.6521640844207,-280.284530195977,8.80536589172568,-17.9552317122365,"nonveg_931","absence"
2756.33730093525,1727.17768800943,5036.35620526107,-5921.4926737014,-6208.16339691071,-4663.20439164614,987.047094061359,-0.0194216180178854,0,2498.39521468801,2078.55269569016,103.233155983513,-5360.58631409982,15.1423568738714,8.38128655406097,"Canada.ChukotkaRiver.TH1","presence"
-1032.58080731511,188.355011191152,-822.626973018491,-809.158450216808,-1666.16309947012,-397.365081837937,1729.97548345939,-0.21375173330307,0,-252.603149978865,1451.8667424612,-57.2808491652133,-1058.31457232127,8.5142638336116,-5.88825783431584,"nonveg_670","absence"
2544.17883447971,1936.86566890046,4237.44249603367,-5799.35213416452,-5482.06732362991,-4150.65387778394,1320.23910688283,-0.0116816367954016,0,2530.22082077883,1263.83883101315,20.1196440387655,-5515.05788103714,-4.72554277112081,5.76274661946336,"USA.YukonKuskokwimDelta.4","absence"
2919.57304074511,1795.04550607764,5765.37526817778,-6236.47161932942,-6139.26642136178,-4657.37274414994,778.893851002723,0.0183443925343454,0,3061.94091481268,1161.25881013409,9.26249573106203,-5999.83381645633,-0.253315583728359,-0.820522377194195,"Finland.Javrresduottar.A-Hummock","presence"
1200.40120137323,849.665698332018,3654.12859894738,-4000.34757443397,-4668.93449995461,-1675.83009071838,610.013148745868,0.107979573309422,1,1200.40120137323,804.570039244953,54.0890470882184,-3954.57957248159,2.52161044866957,-6.73587074152922,"nonveg_856","absence"
487.13512933726,-5.450859424226,1456.08261347895,-2282.78527250619,-3220.89721425745,-2233.88206583694,1790.3026119959,0.0305800084024668,0,487.13512933726,680.015230022479,38.3065823483583,-2237.26225867918,11.4443741036859,0.406436876863796,"nonveg_913","absence"
2490.05951569421,1425.20763508043,4418.11369404227,-6079.65771473575,-6180.13826162825,-2854.83290969696,946.265899159595,-0.0216373222776585,1,1980.37995204722,1165.77202921418,11.2632650002548,-6447.62838769539,-0.63349356937377,1.57496682888157,"Canada.DaringLake.Tower1-SedgeHollow","presence"
492.350430946824,757.563638028398,1844.33039850913,-2420.0044792708,-1189.86535288191,-582.38097987134,1577.05221455774,-0.318223893642426,0,500.85878160723,2254.05248630407,9.69406397568805,-2192.59697181511,-10.5318290174138,0.842836740690834,"nonveg_666","absence"
3655.78785239716,2254.56753772811,6630.85387846633,-7071.92453345988,-7686.53596435094,-4742.31743232943,938.24942479475,-0.0689561607109176,1,3792.70318800641,3049.61869688858,90.5639695179572,-6654.64284907827,11.9999736160769,-0.351831943912161,"Canada.BonifaceRiver.AB8","presence"
2391.12651076066,2195.36755835007,3917.6953341389,-5711.05294414892,-5741.53535922542,-4693.12398756758,1454.66315469092,-0.0074980962478245,0,2380.19041492099,1161.8292336923,-0.457067069586487,-5539.74858176784,-1.28407544365876,-3.43702948283527,"USA.YukonKuskokwimDelta.6","presence"
2544.17883447971,1936.86566890046,4237.44249603367,-5799.35213416452,-5482.06732362991,-4150.65387778394,1320.23910688283,-0.0116816367954016,0,2530.22082077883,1263.83883101315,20.1196440387655,-5515.05788103714,-4.72554277112081,5.76274661946336,"USA.YukonKuskokwimDelta.4","absence"
3002.30346590336,1911.23202307267,5307.66618859335,-6358.48715337018,-6686.45256955797,-3244.80911351425,1203.65215014104,0.152789897152356,0,3200.45190888392,1897.39749817292,91.6240653087422,-5793.49047656663,1.07129124563318,12.3238102908447,"Sweden.Abisko.KJ-Snowbed","presence"
-303.683703284617,-275.131922251978,-218.108869300485,-530.412550662725,-91.0553942595303,-393.033792457987,1151.18395968392,-0.392158150672913,0,106.143703150667,971.749489392968,5.02322112249502,-519.323460409974,-23.3714025758023,-9.15877093786981,"nonveg_875","absence"
2982.90907104848,2376.90444665297,5328.20283019767,-6418.30954242454,-6590.71887060185,-3994.5564917326,1073.28059850568,0.0750413781238927,1,3691.78795054489,1793.36797711726,73.1910347248684,-6044.69155082984,3.11620219114462,-2.86752309432824,"Canada.CoutureLake.TDA7","presence"
-711.850078428294,124.865747300512,-868.83605041621,-1030.64744376202,-603.334100183135,1058.0298357126,855.054058026899,-0.00495332619175315,0,-53.8257806128193,836.715825728806,-24.6089881717209,-639.085718648396,-25.130578217001,30.0086352472212,"nonveg_1927","absence"
3094.00585536014,1784.22400775401,5668.37366045597,-5657.76252126791,-6626.36598529616,-5091.89088040349,1338.45523743712,-0.0122602917253971,0,3049.46021534754,1955.78756841198,77.4865676493492,-5790.90704249598,19.2332280503659,-6.41069865223,"Russia.Kolyma.T2","presence"
181.310557468384,303.277362602416,577.448718036132,-1502.47817394003,-659.408601839351,273.087926241325,767.251196356855,0.117807067930698,0,181.310557468384,1898.52518394157,8.84636685210058,-748.462832409007,-40.68054697339,-5.73844746900064,"nonveg_1469","absence"
-711.850078428294,124.865747300512,-868.83605041621,-1030.64744376202,-603.334100183135,1058.0298357126,855.054058026899,-0.00495332619175315,0,-53.8257806128193,836.715825728806,-24.6089881717209,-639.085718648396,-25.130578217001,30.0086352472212,"nonveg_1927","absence"
3042.44509278153,1751.66637347514,5328.92032256386,-6444.8205569613,-6615.87200524439,-4092.83123514486,1116.89832588926,-0.0028269213055157,0,3299.8317367447,3035.97219790044,55.4511861214119,-6206.18058204446,-4.80579305050484,3.62384398151516,"USA.YukonKuskokwimDelta.15B2","presence"
3425.77724146731,2021.71783199139,5430.38956132278,-6304.84192020398,-6907.44520680435,-5318.48624469773,1158.48952457672,-0.0225944481790066,0,3386.27518236981,2132.27806552018,29.163497614427,-6020.11896044646,-0.52126154287281,0.381947535929197,"USA.YukonKuskokwimDelta.72B4","presence"
-214.848653031427,-141.284825338262,6.57471661435034,-894.282427079105,-866.997796021705,6524.07264311525,223.535248205018,-0.00103278295136988,0,499.687570621354,1226.58031031196,60.591132722454,452.26459643892,-5.38372778140108,5.87953161340765,"nonveg_1794","absence"
1096.07171048977,1108.53906377529,1709.48030094221,-1337.66224912036,-906.624242250022,-572.181258240595,3466.99982243546,-0.00312321470119059,0,1096.07171048977,487.175390850456,-1.26029221561824,-1080.71629768447,-10.0701068702553,-5.27062045693055,"nonveg_767","absence"
3117.23162894368,2126.72543447408,6090.50009036803,-6578.95363049371,-6653.86928027669,-5135.14505211074,881.233562211152,0.00104734561173245,0,3372.89738632432,1367.34111000156,52.9721535712545,-5739.93995571172,1.6663343186423,14.8511651189807,"Finland.Kevo.5","presence"
3012.74991461091,2139.25371318938,5223.63085251514,-6051.87542932063,-5896.59998718593,-4861.53831960695,1276.05295215143,0.0140250477540706,0,3135.16215811924,1458.52355101326,-8.1986834489109,-5709.15379608259,-7.46881375543818,17.6314386904315,"Russia.Kytalyk.T2","presence"
374.526611676093,558.824244383522,1029.51359408102,-2382.96626733967,-2409.68417399841,-1696.64688074467,1348.28704790151,0.0270725060254335,0,440.636883785758,469.590119920458,-10.4703071009518,-2399.46537990497,-1.13647096338294,-11.2257323217526,"nonveg_816","absence"
228.161763321735,110.60016526755,501.065000242366,-352.318940958161,-698.709139798439,550.217835332848,1870.18759139649,0.0390412546694279,0,-19.2643497924536,557.511098151161,9.16581606124091,-352.318940958161,0,-181.905682276206,"nonveg_822","absence"
281.792530461813,308.259300296078,961.134233064977,-1054.47760387005,-1141.04819112221,-865.745569142685,1821.00812166993,0.0135761238634586,0,308.259300296078,660.768659147752,7.64260864920301,-1141.04819112221,-0.243290342002759,-12.4588610235071,"nonveg_979","absence"
330.738231843497,-86.7413560402259,846.42541760301,-1036.29196497483,-947.233503993756,-1367.44785151564,774.869134672089,-0.00787577126175165,0,330.738231843497,419.798348490729,14.695263989408,-947.233503993756,-0.718206058258981,4.07670136711227,"nonveg_596","absence"
2876.69110237131,2397.42626168026,5410.10660486015,-5914.55603149049,-6451.04770717976,-4760.16980096552,1046.26732084529,0.0477567998071512,0,2646.51997244101,1683.38970727733,16.6779579034631,-6293.88400554099,-2.27903366367999,-15.9398654734005,"Sweden.Abisko.NF-DryHeath","presence"
2526.84507016708,1822.90511088814,4837.77266719177,-5792.77731477436,-6271.593942878,-4703.57633563445,1004.12532687845,0.00797621032688767,0,2596.50143126869,1167.89628537203,0.323044128129823,-6664.98499693099,9.53405803340227,0.258449933510192,"Russia.Kytalyk.T1","presence"
1447.67486644101,1516.19972159646,1342.93943204467,-3064.31695114565,-2892.02337807436,-857.988256919013,1613.67688216922,-0.225296571850777,0,1518.30545930413,265.72921996376,-1.00401601919392,-2510.20553370152,-5.22422003128833,22.1049683742137,"nonveg_706","absence"
1703.26297459109,818.030800101485,3225.89753019324,-2499.5080389517,-3586.73375718493,-2818.8395364584,2260.07748821291,0.299044400453568,0,1826.56610672215,1726.96462989556,37.8710794630493,-3060.74327667166,90.3678454494384,-28.1363148040881,"nonveg_1177","absence"
161.670739661084,331.343803490065,530.664921100729,-2396.69105057444,-1763.59487768732,-246.589332150867,1898.63177246487,-0.0548381321132183,0,219.97373789125,447.557129737164,-3.39942042644507,-2123.45135522887,-11.908139814061,-0.524178447762289,"nonveg_792","absence"
2578.46726000132,1665.33047574448,4458.45803394862,-5851.98436638436,-5828.58679661872,-3378.92974032015,1296.80305956822,-0.0106431867461651,0,2841.99240860707,1147.52254249167,20.410227555615,-5393.88200318239,-4.83304883713136,8.68489064773929,"Russia.Tiksi.WetFen","absence"
3010.21896737156,2213.51485075646,5542.75679366684,-5916.22018509882,-5691.8216923225,-4195.61948032126,1118.44986444157,0.0855512395501137,0,2659.45586448226,1321.61624212266,41.3361624397724,-5300.05493259053,-13.1838240420283,-14.4258940843536,"Sweden.Abisko.NT-SparseVeg","presence"
-1032.58080731511,188.355011191152,-822.626973018491,-809.158450216808,-1666.16309947012,-397.365081837937,1729.97548345939,-0.21375173330307,0,-252.603149978865,1451.8667424612,-57.2808491652133,-1058.31457232127,8.5142638336116,-5.88825783431584,"nonveg_670","absence"
421.571243809741,153.401368349246,1092.14256820641,-2062.55688628755,-2438.53203653817,-1483.09867441231,2455.6452427713,-0.0348086096346378,0,356.148593782468,511.929332682187,25.676335740986,-1668.01319162791,8.23730846777273,12.5751018765115,"nonveg_693","absence"
