"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_lateSummer","spectral_SWIR2_startSnowfree","spectral_blue_peakSummer","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NIR_changePSLS","spectral_blue_changeESPS","spectral_green_changeESPS","spectral_red_changeESPS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3159.68546333374,2685.16037586132,3168.81762029243,3383.8562926287,1896.64740367841,4085.08271431042,5477.77700535255,4947.29940276103,5681.43513972829,5956.58502055057,3628.53555384689,-4269.60908761374,-4486.18293992617,-5238.4320350433,-5566.3868426469,-3956.54232218642,2541.74948585261,1595.75035177452,535.60964509414,0,2465.16975294115,2458.62169848928,1743.45768180091,20.8782703416411,-35.834566182263,56.2621758770754,36.6443798607344,32.0210653553228,2619.07380956289,27.1579000019108,-4836.23134376846,-4941.2951495229,-22.392009791475,-2.958125951734,-2.46162128909531,-5.77580129969053,"USA.NorthSlope.12","presence",0,0,1,0,0
3339.3895449407,3343.23066957133,3649.57698791181,4060.63239909818,2263.83381409991,4209.19034970676,5785.66111921736,5552.06494302939,6197.91373413038,6729.68972909174,4313.62037081338,-5891.86626772321,-6175.26074594549,-6600.58135778699,-6556.00251548538,-4887.82252846911,2686.07979828523,1217.3529968453,420.842224757283,0,3457.92827825677,3263.16067503004,2278.43817944392,-7.24616574872035,-20.1811589392482,65.5769921652916,-9.4510854756826,-28.6852571402809,3233.92955469953,-50.2157686269786,-6142.61303488854,-5748.98280628052,-7.98810980402272,-9.73913823780555,-7.63223334227312,-8.53629556946951,"Sweden.Abisko.NT-MesicHeath","presence",0,0,0,1,0
501.305171594632,-155.820912906821,42.9208053802126,926.65113179988,-394.262273855301,-2601.42224627872,901.576284834196,272.730309147427,582.905790080336,1762.81603452204,-903.698921635643,-237.146719015851,-1648.65713396685,-1455.17594877179,-597.101427062897,553.028624614162,621.326838046125,824.333727109873,617.65262766165,0,42.9208053802126,184.15878440252,1320.91340565518,14.1781986735083,-35.3492130567867,-107.399099054429,-43.0083612073856,-39.5986394710672,2666.51495615769,-11.9298261897273,-597.101427062897,-677.010520840644,-28.7934743437466,-16.7819248328154,-16.1858216594052,-14.8576013330461,"nonveg_721","absence",0,0,1,0,0
3492.33671891934,3243.38789132226,3956.47340893878,4503.40594832164,2224.65060154436,4797.17741138807,6250.32813010038,5843.47134235719,6861.59073037113,7605.57673389604,4128.37975087925,-6123.53450938538,-6519.13298106758,-7248.48701420064,-7107.10890558382,-4822.9989524406,2683.14097061261,1368.6180340977,376.958063237719,0,3348.78962143934,3311.53899931791,1996.28402807077,25.510017579086,-4.4876513496713,49.1101306232059,38.3174751147917,-25.9507556895019,3135.24486605493,-45.191229452628,-6197.8910944076,-6365.1732380066,1.18615958727855,-7.01074338662583,-5.30173060264592,-9.05412439365074,"Finland.Kilpisjarvi.16","presence",0,1,0,0,0
4030.43875866674,3176.05723235228,4995.30461949296,5660.62760951655,2029.73541303912,6420.03153748233,6527.13650855212,5500.00445833608,7877.78718741597,8612.23005088327,3485.66662117152,-6602.92774405412,-6866.76732828032,-6695.51416590931,-6731.575749499,-4667.72720206594,3335.98100383008,1086.89408927149,492.242385723737,0,4168.04393064161,4308.83892334004,3572.70723346849,22.1035269327565,43.0267583241823,35.3515196261036,21.320270631868,-65.0716611111873,5426.49343050898,-102.289542141529,-5691.65058053842,-5694.64156887968,20.1334875610956,-2.93094371506825,-1.83909979108487,-4.58840229426124,"USA.Kougaork.TallShrub","presence",0,0,1,0,0
3914.60820474698,1345.02178168143,3697.46816630138,5399.83861981163,1083.09213691083,4879.39072503296,6439.89074211743,2864.80011588135,6065.03276102831,8183.36245440542,2436.11768044935,-5807.65714427208,-3468.85494920695,-5726.63363150296,-7093.53051576719,-3480.25685905798,2769.21631302829,1622.08751756391,396.220682836471,0,4232.78878419978,3366.52379736547,4196.50116879612,6.01292554112245,-32.8713316508542,180.318884011099,36.2617946872668,-150.400323997708,5634.26082743083,-146.317168882395,-5288.80794281019,-5243.47698932851,-6.28845508803494,-16.4503206876725,-14.1451824291096,-20.4558963997033,"Canada.KluaneLake.Outpost-ShrubTundra","presence",0,0,0,1,0
-160.853434557469,-579.845369200396,-615.179764250441,157.623558703667,-177.841657487583,5028.49954999289,-1031.79125037434,-2537.05733675186,-1558.87205647578,-170.317528729275,-1799.50833124901,2820.39119561246,3550.36435909989,2641.15185743879,2757.21283571507,3576.63665752338,0,3.6305573372053,238.113776178838,0,-177.841657487583,-275.219333358445,772.803322954107,14.4762269664153,-26.6483904466934,91.7138848617324,93.1116555738989,46.6583517974586,2366.73980802258,-32.6061760092027,2820.39119561246,3069.15138107792,-10.9560164474593,4.32260092610318,3.70675449143441,4.11032429073596,"nonveg_1854","absence",0,0,0,1,0
-103.927033893036,324.289703895652,-118.855797652922,-464.495728639527,423.394716935981,-3576.10358756047,-184.908589489155,738.829499879605,-176.127974993627,-890.093234291723,853.877645048519,-304.135728477421,507.53344778142,-600.839033374558,-1463.34750610944,1330.76408260595,1003.0351574528,2644.18363370505,683.227178930772,0,-103.927033893036,12.0811721292298,887.890445575508,-10.926324083227,0,-49.3660544000849,-31.182864355753,997.276336202229,1743.97087934024,914.957474873232,-304.135728477421,-106.004947514808,0,-11.9994580750184,-10.2877865928991,-9.95468413295227,"nonveg_822","absence",1,0,0,0,0
-248.712439716827,-352.994638938005,481.644018680798,320.427717428527,-1248.1091174125,5839.25569531983,-912.253950701318,-948.842820285891,-656.576522406704,-164.94726852497,-2786.899612291,1252.41364284925,1235.93038344327,2912.32985998115,1575.21526072187,1842.78683763632,947.702336060765,0,452.089859572258,0,-248.712439716827,-209.548891991602,1729.7531360933,10.945003022026,5.55918280180245,17.538846811509,6.33753443354062,26.1858132745571,2621.95234376603,-9.74220992930625,1575.21526072187,1763.73519692637,6.20306654505004,3.12623805175268,2.81395586716276,2.74218588332401,"nonveg_1677","absence",0,0,0,1,0
202.58082529842,95.288777396217,-100.783748022377,-523.601153569697,-329.183185030538,-1494.25856939273,344.218048688396,199.871161675398,-30.0042785224421,-534.759180325458,-415.035052217778,-793.48118775097,-796.23663663041,-1185.94084811314,-1801.53582895211,-1309.46612852018,1389.04701893407,1961.4248018506,717.309312154881,0,-100.783748022377,-131.139696785595,726.181978868117,-19.6265399694086,22.2535476603853,21.3448949692146,-38.390777723746,14.0039833729164,878.977229013855,12.0987073788337,-1185.94084811314,-1177.33212599336,26.6373018333038,-10.6751738146429,-10.8813922802445,-12.1316155277636,"nonveg_703","absence",0,0,0,1,0
3561.23978290633,2546.39286322719,3815.03688776405,4357.28557935258,2044.40700922568,4797.04082030711,5600.54584805953,4784.40861167804,6204.35872238031,6758.37414156357,3757.84421175237,-5730.20672161084,-6015.81202345693,-6340.99228288309,-6604.23534804339,-5296.18328927339,2920.03654041333,1314.50096032152,510.199557584461,0,3177.73376137346,3122.78316750586,1853.52973276472,18.6148581132203,-17.0130865030028,14.2877967256409,29.9003644095679,-26.1689567901429,2426.85003564192,-34.4052418465165,-6091.60927820547,-6128.33114582888,-9.86544862879586,-1.48812521701163,-1.33560280819577,-3.65773162828268,"USA.YukonKuskokwimDelta.72B4","presence",0,0,1,0,0
1043.83394412213,534.43238695317,487.542848894879,263.546157276951,791.167345579364,-1601.73601537727,1866.92161942055,1022.33623130151,1081.10522617208,858.742429373178,1494.30397873763,-672.084121662397,-387.406828529157,-1166.86714542499,-1896.09595910907,-911.607110912281,1164.99236588246,1874.65679567306,628.670397869376,0,534.43238695317,624.104536565298,780.287786845174,-35.4676266747806,10.6665091246632,13.3099402244671,-39.3588429674248,13.247898427753,1008.17919004737,-2.67131794866231,-911.607110912281,-1006.81223312758,4.94577930725452,-17.9192014952999,-17.5127213214836,-16.8028455752009,"nonveg_757","absence",0,0,0,1,0
-67.321529842152,-572.262942358546,-664.923896850018,-350.694699739578,-183.833127053952,4033.66092434653,-45.3730861842619,-1573.35587761469,-97.0054621724944,1148.42200496012,-396.233503296813,3323.44545528287,4715.22730485407,7200.87588038691,6352.72144858518,5359.55433875892,27.9538654224298,533.369425498309,676.93807246243,0,-350.694699739578,-367.807239168849,597.602367007866,-5.90360770619638,-11.2224713253728,-90.4439248737684,-28.7061720639619,50.3138615942135,2721.77788257481,-50.9086350152482,5359.55433875892,5390.36488557359,-22.591289939941,-13.0748765145408,-12.6002612274355,-12.2122150254639,"nonveg_1290","absence",0,0,0,1,0
1785.37851540436,1976.57205129689,2571.5519018328,2747.1771562756,948.89414492398,2884.37310034388,3528.87790044821,4405.30249634136,5340.31471203893,5475.27821381624,1866.1773676442,-4421.89429672773,-4345.09497744832,-4660.78294637958,-4962.65246247465,-2624.72659658055,2161.21567765515,1548.80335980047,598.149344112951,0,1954.15306730963,1953.28973421752,821.06522011084,13.320462694452,-14.6863562900699,-7.78755259359622,6.52674187054711,-35.6208238692913,1863.98875901359,-49.060729219937,-5247.33117002744,-4578.25060944207,-6.73409162387268,-7.19072675130176,-6.48843343844478,-8.7925256601956,"USA.NorthSlope.13","presence",1,0,0,0,0
687.716248515774,975.309009178026,419.773380637285,820.698219918343,-295.69346379146,-1325.38551511808,1057.57350007783,1606.97479691263,841.192057502812,1251.87410622395,-257.026002690099,-1456.24328335872,-1120.35097902226,-1835.20191016909,-1465.95755015913,-2263.61074721155,3016.83612866891,3636.67615848116,1972.14419988309,0,687.716248515774,521.560678891593,1271.00247296949,5.54091547510704,-80.1849678562114,31.8675617244619,1.49107835232367,145.25263298231,1864.00079960273,153.156547881963,-1465.95755015913,-1628.27289398415,-74.8825129136819,0.740276108668022,-0.153150685338555,0.774292963072014,"nonveg_674","absence",1,0,0,0,0
688.371399376578,1258.42771935768,958.476929670512,299.128145517012,-193.735724095133,-801.286386883849,1149.8315506435,1813.92327302498,1414.14550197367,1007.21261214861,-1200.94303330833,-2032.89709760844,-1780.6933231258,-2421.82891896889,-3499.73440318031,359.168805587134,2968.94672852719,553.869058600081,772.744105208228,0,688.371399376578,602.13369396533,1452.16344345281,-20.4864870452403,34.7025675870263,-167.440055345642,-139.02832129365,35.9223790221161,3014.8663063333,19.9888885525652,-2032.89709760844,-1875.19698745926,34.4518440637677,-2.52657655700168,7.86338824850761,15.7897281615393,"nonveg_1672","absence",0,0,1,0,0
294.962000199062,242.491406094538,456.036985072077,29.3201766029815,-353.753699800849,-2149.11959587995,571.504910299878,508.746916164389,771.433458291842,253.104261028129,-276.782375393651,-688.124860101682,-781.244137566252,-572.620240196644,-1037.47915297361,-1319.81394342363,1456.75102890366,1928.66611648759,761.349783369379,0,242.491406094538,133.811373633562,809.790684872926,-7.81299481164942,38.7924371335542,25.6206903870601,-14.1015042038161,-19.6686316639821,1048.21583368549,-21.8905451772877,-781.244137566252,-879.856466852365,31.2279843544175,-4.76852702380668,-4.66917465665208,-4.70024380127663,"nonveg_1316","absence",0,0,0,1,0
3564.92456839391,3313.87493925845,3837.89260644145,4227.069778242,2239.65188921172,4656.50411875712,6607.05919765506,6117.30388983341,6705.78086319719,7339.50683676534,4152.49534050366,-5921.40843979228,-6337.05706481713,-7133.84479948903,-7120.98309814633,-5106.52612530971,2508.62991880241,1282.10141025828,321.889209086268,1,3663.96420071412,3427.87336196776,1767.15466849908,18.6246245513761,-31.872224295155,75.803795574968,28.6185115602184,-49.4650536574066,2886.41637989245,-68.4058777522876,-6580.61551486126,-6549.35826658029,-23.0858177194362,-7.09732356179518,-5.74899913991242,-7.90124528047644,"Sweden.Abisko.VJ-MesicHeath","presence",0,0,0,1,0
-30.864411570189,393.43372178772,438.046410104488,467.442563475304,305.963328783625,26.9862846650405,-91.3348491242504,681.358001009639,766.865136926942,817.379018219319,466.147519574978,-1909.52786490914,-893.034958195595,-1079.97367345481,-1142.7767363268,-351.331094089013,1963.4557685465,1856.09144117094,1269.43348860537,0,393.43372178772,314.804322516189,498.306975045493,22.6503170475224,-2.67237757916513,-67.4492040320036,28.461631705505,27.5599527282267,908.713867343569,-7.77337599248213,-1079.97367345481,-1075.32886539507,-0.422619699023678,10.0186222746834,10.1566169093728,10.8289936373569,"nonveg_806","absence",1,0,0,0,0
591.631150541729,896.113420597656,656.775119317257,812.938388343303,549.393473583897,-2632.20402372623,1225.74057331997,1730.89346924151,1450.96723352874,1641.10107497025,858.058672317919,-2021.83096448319,-1922.9052268011,-2460.99200635866,-2310.45519312451,-562.30904309417,1672.13865154439,3025.40244674101,1104.23626942594,0,656.775119317257,701.370310476768,346.719947013759,9.22113490839891,-22.3090384322923,-105.173095383351,-5.43416919068564,48.4509516547258,872.834796923589,34.9907794640965,-2021.83096448319,-1855.69848677233,-22.6282357227348,-5.3939991502904,-5.29504520332224,-5.00571876318655,"nonveg_954","absence",1,0,0,0,0
247.550805451689,163.605958075696,-84.0196495874996,340.497959992609,502.849206168052,520.037400535323,184.301526059084,-101.317271102494,-167.403156679664,353.823268534361,97.9880175043855,-121.320553596354,1378.10127335789,-262.498663859909,-320.1794746434,839.907733456018,712.247890696929,863.041691514144,583.453071600957,0,247.550805451689,234.09685602011,586.868855755552,2.51208525786269,-22.3430320831636,-74.4977222711616,-20.0528926345779,158.18143525995,521.226425214025,3.30429427885849,-121.320553596354,302.802062942849,-15.0088124178405,-5.24010732778671,-5.94712888268306,-7.11816795352567,"nonveg_1145","absence",0,0,0,1,0
122.064661534583,-729.467876877353,33.6994941077593,265.769980408649,610.01365759911,-1659.6246097177,1347.06250791509,339.481136487353,1891.98762184405,1686.35392161958,2095.71096711557,-1987.21318632951,-1402.87704656624,-1537.55057512726,-1718.42705279358,-1490.43881130737,818.10685277128,1986.96903966144,553.712014018624,0,122.064661534583,60.4159833545495,1339.48153447646,9.58035459160438,-8.59520319632924,-47.4665968652643,16.0956123816328,-18.3790519014183,1756.22983062822,-55.4466601913108,-1537.55057512726,-1627.30133442479,-7.89575702350522,-1.24674220072227,-4.23421470796564,-7.0091755544235,"nonveg_1442","absence",0,0,0,1,0
422.164191904641,458.177243571056,192.619132970183,517.685664146871,147.771074688708,-1890.14257721987,749.156078909249,777.240483485798,371.959834866072,881.206142706552,253.91504081878,-1446.5241233422,-1392.00759512424,-1899.92663933902,-1279.73398425394,-1924.14689943832,1696.512475845,2531.23120480227,1189.55768921094,0,422.164191904641,347.683461456292,369.914589458163,4.15310748879261,-162.533265588344,17.9224237346343,3.41074716582435,206.461541455746,627.291101887773,202.640324309863,-1446.5241233422,-1588.46784829954,-131.584948581195,1.5676079859366,0.184202182004217,0.0409581565217017,"nonveg_768","absence",1,0,0,0,0
898.993698619909,237.280477848872,397.917215975086,-49.1295367545807,1048.57055891368,-1698.30208067054,2057.06946181354,673.900621833169,1087.93058958117,262.817329294259,2229.86026702692,-1193.09068643426,-2603.20891423232,-2481.22968070385,-3588.8944644107,-570.136610076294,1140.75565175621,1988.88580340449,245.167391143273,0,397.917215975086,506.726482920594,1097.70009566826,-39.5051348072704,24.8359307072037,-14.5780655590019,-76.8216174362054,-14.5379366258412,1967.04293773266,-21.7910509341053,-2481.22968070385,-2087.31207117149,18.3879751529908,-28.1927728527542,-26.1631309874676,-26.0193247235559,"nonveg_816","absence",0,0,0,1,0
1043.83394412213,534.43238695317,487.542848894879,263.546157276951,791.167345579364,-1601.73601537727,1866.92161942055,1022.33623130151,1081.10522617208,858.742429373178,1494.30397873763,-672.084121662397,-387.406828529157,-1166.86714542499,-1896.09595910907,-911.607110912281,1164.99236588246,1874.65679567306,628.670397869376,0,534.43238695317,624.104536565298,780.287786845174,-35.4676266747806,10.6665091246632,13.3099402244671,-39.3588429674248,13.247898427753,1008.17919004737,-2.67131794866231,-911.607110912281,-1006.81223312758,4.94577930725452,-17.9192014952999,-17.5127213214836,-16.8028455752009,"nonveg_757","absence",0,0,0,1,0
645.495807099948,279.88006989891,274.141703582025,180.363139999093,118.959032820917,-280.061693972327,1218.67137314015,794.283847794967,777.327180697418,675.660152395858,590.056640443953,-496.075085801879,-1005.15731823652,-1031.64481360927,-1144.78512127475,-1100.38411136096,871.998519920378,784.589250793403,507.835079198578,0,274.141703582025,299.767950680179,526.53677427903,-13.6803725617898,7.81488029857765,21.6806760700145,-25.5217321363584,6.72758566695132,628.614732696194,1.30435900750372,-1031.64481360927,-955.609290056678,7.46189526116834,-9.55843461865856,-9.02297560427866,-8.31626660536676,"nonveg_596","absence",0,0,0,1,0
812.612582553465,312.034343796859,213.804823633665,995.432151852596,815.025075647285,-2108.79048953558,1409.28020726072,687.149160327253,541.519228578823,1733.53877174517,1366.37577287532,-1295.50575384184,-1893.20157458379,-2315.30572871258,-1132.97273187929,-1050.64433236336,1442.79590465867,2701.53299827713,1234.60650991151,0,812.612582553465,629.781795496774,781.627328218932,5.89740546126229,-39.0813664109466,-2.79915504760224,7.77832930551987,10.7846977516809,1192.01954316634,6.93475865468714,-1295.50575384184,-1537.52602427617,-32.9951494857406,0.944570520012077,-0.247581399902152,-1.06105236270394,"nonveg_814","absence",0,0,0,1,0
3074.58870098548,2457.885714902,3658.01588400976,3984.15216167188,1951.99862524779,4590.36191638271,5271.13542808998,4312.16780205195,5883.81469125877,6434.82432861422,3655.3654350139,-5652.08369005426,-5424.91116715023,-6030.93433924057,-6414.91272390359,-4972.37909883784,2870.73393120624,1313.19129257478,407.052992395444,0,2778.68662253311,3102.2784993701,2189.28981520233,52.9332730943339,-27.5793255597571,22.2258948488103,75.6755507380924,-35.7147782887268,2901.61550003368,-68.776977427725,-5863.35626207729,-5478.15661580314,-8.14920532182788,5.97077303621827,7.20449733283521,2.44613518078328,"USA.NorthSlope.Oumalik2","presence",0,0,1,0,0
1117.33475038935,1619.50022879122,1356.84172922341,1842.38284617344,-595.434161506367,2138.94762326513,2608.98195909392,4350.02123986674,4661.08406756038,5472.59211953073,-2532.10313199331,-751.60056454568,-3487.04369978677,-4727.23672656917,-4639.37027470784,3713.91499809752,1176.5306635889,66.0203380224277,452.194047113997,0,1356.84172922341,1068.12507861421,2437.8170076798,26.8536331771883,-69.3630167071463,-22.3035634607896,-39.4553664640179,90.16488644677,8004.69525152404,-44.4375468133762,-3487.04369978677,-1978.26725350239,-47.1135312092307,-2.06970610785461,-1.73001101872927,-1.86304572772533,"nonveg_1813","absence",0,0,1,0,0
2659.80966990555,2815.57398118854,3301.157706282,3537.29742533006,1835.42211148764,3690.73963094754,5174.57440762533,5273.43839695059,6101.99615948417,6524.13710053463,3572.82091186768,-5753.56606081376,-6099.29204991815,-6392.91936954915,-6404.48863903369,-4107.91109489513,2391.41522588006,1640.61809668644,402.219976694659,0,3088.56234230253,2972.76404924824,1683.97990280486,27.8086337780891,-26.0507587273423,13.7231704929849,54.7132292433103,14.4418327083005,2750.46603199602,-25.2885190341346,-5870.04544285081,-5816.53547943263,-11.5243508023717,-2.53128693850404,-1.77935130534725,-4.27995726664971,"Finland.Kilpisjarvi.20","presence",0,0,0,1,0
1907.82644966596,1841.54234372101,2549.13863029893,2710.60683712317,953.536003959216,2721.8995975973,3751.27456176603,4135.32534141406,5040.30131116166,5138.97268276014,2131.56862548324,-4273.06893233507,-4824.85056622469,-4707.61914751939,-4940.51986185157,-2988.62503083021,2247.37402361979,1482.18587559673,592.804031424915,0,1740.28117922649,1850.43409674623,1444.64762244775,19.2782074248103,24.0761161576172,9.33095813095104,36.0433386514286,-78.2294836597197,2659.57979940117,-83.9711859265671,-4389.96633042116,-4230.68666791421,34.2954992509329,-3.61150973219754,-2.69813683248137,-4.65617183524752,"USA.NorthSlope.Deadhorse-C16","presence",0,0,1,0,0
3764.62796166435,4167.02657629583,4411.62616228932,4643.12424498935,2780.43848619825,5504.06607701696,7021.82361430711,7506.48355407428,7781.36740244523,8167.50192702194,5527.89980672617,-6897.26341369358,-7141.94255005605,-7458.36038347926,-7374.25960282015,-6257.09483978585,2696.05646073039,1311.06520107837,340.215594409998,1,4264.83218290281,3967.46180383689,1805.7227309656,7.46808711234782,-13.3908213075067,94.1708127557004,22.3725387154597,-10.31337700132,2478.02720772576,-30.9291254428733,-7301.2986428808,-6918.1623352703,-5.35245540373838,-7.47954161839713,-6.71811446043072,-9.2021526834898,"Finland.Kevo.2","presence",0,1,0,0,0
182.374391144893,335.122517946873,353.845022149531,497.269413626711,196.45602308218,-2267.83345110923,571.62049695267,728.446366136249,826.375777411541,1084.3305373284,294.417357735519,-954.689877091558,-870.257645907268,-1153.5246974561,-1048.77211212681,-417.653080494552,849.9292269416,1199.44477425305,618.057572953122,0,335.122517946873,313.013473590038,314.895022481818,10.1579039510264,-7.17121957385899,-10.7784075876361,-0.897797190097883,5.79697640653889,789.91317959288,-4.66330529882343,-954.689877091558,-888.979482615257,-6.32127395067106,-5.34878349586585,-5.18407977879703,-4.67996369365865,"nonveg_932","absence",0,0,0,1,0
125.62069961767,521.942999007513,-65.8217480693399,472.065168891951,463.285030591524,-4539.82507951772,786.79382265432,1294.75045578409,629.550969801992,1338.18176497369,1015.78790957561,-1692.4766210149,-997.721106577208,-2017.78880641021,-1334.21492503408,-1115.00847535323,635.752128042647,2683.00905166379,726.96738062533,0,463.285030591524,303.418430007863,587.764747076853,13.32478727978,-23.3863876939691,-28.9511737170481,20.3026629657336,43.7761387128367,708.630795171703,27.716645249254,-1334.21492503408,-1431.44198687792,-22.6769206759594,2.55759585382301,3.13974312609454,3.25256608360016,"nonveg_681","absence",0,0,0,1,0
2187.57583967165,1666.49159188891,2366.36416652248,3847.87848104815,1197.89899170306,1742.37147089512,4174.19768738591,3628.69146062395,4577.74216517118,6662.80190220256,2644.5856524404,-4374.70855670234,-4670.47802402735,-5226.86999315674,-4022.93571217313,-3642.64434346612,2125.4510029807,1650.8553065269,742.631944071325,0,2394.24614137042,2145.41538492562,3394.57877319771,53.2635007688979,-67.8701934515576,97.8732239250734,98.1026537367052,-173.754979420132,4603.38151481643,-171.336582052313,-4058.78459157475,-4365.46221842379,-50.7113945961968,5.16260098288059,6.62193276220292,7.8628705365298,"USA.NorthSlope.15","absence",0,0,1,0,0
370.876151485975,1115.38365700234,988.070195531924,1109.31234531265,1293.58409010805,-235.763866756378,1018.41794208977,2303.3173976134,2124.01642642582,2352.59194181827,2511.40080927392,-3580.23497305144,-1607.34644033576,-2299.27982081528,-2220.52251260313,-1012.06152946434,1639.22347191868,1806.77256437335,854.714021584916,0,1109.31234531265,975.445287888186,922.70793862207,41.0242329903708,-10.1035124817272,-161.695120606815,43.4226120849368,54.1845603043692,1492.98286718415,13.7923823990444,-2220.52251260313,-2143.88905525399,-7.28751513856571,22.1200838432991,20.0588234391753,19.5145202638699,"nonveg_832","absence",1,0,0,0,0
3345.52438718052,3171.02710146405,3742.06647199624,4438.24028624044,2729.97905881575,4536.96890639508,5260.43066990031,5131.95982136127,5862.30567402464,6695.14069863993,4469.56544278128,-6150.98301414383,-6047.56163585743,-6755.86236501525,-6593.0957091526,-5249.42353274944,2983.02010580657,1220.83968912977,479.622392123406,0,3327.38807669784,3144.78420291528,1436.16638231979,25.2828132268021,-20.0444599449021,-7.20327557356864,29.2921854842481,10.5648019183019,1895.30804367422,0.529322630799815,-6710.79918066991,-6429.23280119247,-9.2817343715787,0.373556094008588,1.07033127748599,-0.570513762519605,"USA.YukonKuskokwimDelta.72B3","presence",0,0,1,0,0
594.320863591898,869.769491308255,819.252646729926,205.493936538705,453.721664440174,-126.531646585862,897.391349828405,1373.67265602457,1294.71394256121,295.193171012125,624.351642474144,-1783.45100353924,-1358.63903749984,-1451.33781921254,-2604.52194336661,-1706.50721205788,2738.71199039749,3163.25375378141,1183.7656393105,0,594.320863591898,588.511720521792,664.275554769551,-12.5428040984901,153.439677547805,-1.67175159250103,-10.7359904916489,10.9336399197329,1078.47948501245,19.7396783658416,-1706.50721205788,-1780.89140313522,98.0419380293167,-6.70596249931896,-8.08407299125331,-9.66958585523833,"nonveg_583","absence",1,0,0,0,0
3193.69900172321,2980.93074774017,3837.5486926673,4320.60082917699,1891.86399114056,4257.0257733788,5378.25554086983,5518.67729569465,6423.60298563616,6894.31248220476,3489.41881337454,-5772.45930405772,-6288.45142969228,-6370.61207978088,-6209.06302620942,-4721.48355300859,2794.74453806898,1303.97291226331,536.936087001491,0,3594.22085250355,3585.03954969051,3004.64721555603,31.1068537393895,-23.5350892313266,31.3151739300955,40.6139742835554,-49.6948903322946,4037.97493736554,-51.9643046696521,-6133.02659658657,-5888.13036871563,-11.0562507994188,-0.740468748562174,-0.628486262086728,-3.28241782951036,"USA.YukonKuskokwimDelta.15B6","presence",0,0,1,0,0
2805.27164754896,2361.85199973499,3194.07433023627,3410.34912709949,2405.22546757287,5820.16947296998,5813.71353071119,5299.01303265889,6613.22370760802,6690.65849094275,4961.01583342543,-5818.76382092014,-5702.42944722213,-5834.08849909016,-6510.10561950407,-4792.65093641986,2182.78343582778,910.667090265179,328.662129170639,1,3101.66916347127,2929.58106689639,1105.96021491734,-8.53401933506915,6.07253333340917,36.5928352615475,-11.581438258065,-37.7995850807012,1656.24873563216,-68.0661733671262,-5507.54499293526,-5394.99972477101,4.53433547235032,-8.55081735027702,-7.29630796176512,-9.80515613738449,"Russia.Yamal.Nadym-1","presence",0,1,0,0,0
2673.90568934617,2375.00857867467,3065.91726914644,3347.83904369622,1947.45263883109,3612.45927164883,5126.18103148821,4772.20217167366,5575.65691431167,5888.24532740454,3520.62399406568,-5297.22499115263,-5588.40240430819,-5703.70228961861,-5956.82219141825,-4233.99049317492,2465.1344916045,1197.42062817398,480.612951548516,0,2771.99398363417,2624.18967725094,1088.85272920486,9.70499817291393,-26.8125694624424,20.8731120768554,-12.6365169184776,84.5057684681405,1859.55481344648,38.4946326804767,-5567.02018582202,-5881.86789643755,-13.0014114480223,-6.95238090785019,-5.05056620303947,-6.22455799868697,"Canada.DaringLake.Tower1-MixedTundra","presence",0,0,1,0,0
3579.36076994428,2362.41126942291,3763.56471417415,4239.71922156826,2658.49239234208,5535.39576206455,6533.59793272951,4497.26585887039,6856.7243928189,7365.27589654246,5247.76261315157,-5855.58641151008,-5717.21129069292,-5945.68551256764,-6687.72913246739,-4937.97405732272,2654.99516042471,1250.77750681681,361.752066514616,1,3519.69318843109,3553.8400478899,2616.53104603178,-1.3474882798719,-48.4513144283414,93.7688409238455,-44.3462903025323,-97.723745156019,4535.8654343203,-118.428951830184,-6628.83857729528,-5868.24650121351,-23.0581923106623,-10.462626918923,-8.93973272449102,-12.0447754667138,"Russia.Tazovsky.Burned44","presence",0,0,0,1,0
