"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_green_lateSummer","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_changeESPS","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeLSES","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_green_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
147.414036629535,792.725371148985,-240.480788545948,85.0517097012693,389.646868056952,1006.16327389102,1502.77493221774,388.635260148429,976.152852888843,1066.54202919666,-2418.32510662622,438.878981872652,-1680.88294488477,-2258.41806311668,-1352.73869601384,562.012635946785,-0.109156809747219,24.4707946777344,0,147.414036629535,234.871439398159,1033.20615969493,-8.65117255097917,-2.15042506649193,43.0502566539555,-6.3433951293659,96.803485252662,-9.92765597552707,1114.13967206931,46.4224863362212,-1680.88294488477,-1454.29716575377,88.3234136148925,-18.5384000243072,32.2181349622009,13.9400232427213,"nonveg_919","absence",0,0,0,1,0
1995.18995227393,1957.76321389821,2863.93164883193,3242.32321288174,1710.67380305445,3900.95849344365,3876.98877251997,5145.70708700139,5667.68531434007,3226.10769953435,-5389.62651725683,-5032.07995491369,-5387.54651398488,-5614.95724594821,-3877.49537136365,733.852095788082,-0.00956935156136751,1.93073987960816,0,2289.77503510449,2335.17343160965,2152.08225083916,32.9231015908505,37.560942035924,-57.759982268581,79.5942108373927,-112.207866824189,54.5548165286462,3407.04270573053,-84.7787749132632,-5337.17597694502,-5115.48225062789,-2.39863082110037,-14.4543805914918,-29.1614236672283,-7.09800962771927,"USA.NorthSlope.11","presence",0,0,1,0,0
2520.45618400782,2346.93436220941,3630.01607582708,3376.4848690551,1914.64471681949,5021.41836316891,5217.64570656288,6322.95439874967,6991.54088816841,3249.25725674186,-5383.6657064778,-5658.44875149248,-6347.19984708904,-6422.60139110501,-3249.34593882913,658.400221837348,-0.0403137583699491,-1.8170317808787,0,2327.99817292223,2620.3619172166,1435.38078286536,5.51465444071747,21.4876856149731,-71.7690391432679,49.8793570083065,-63.4827917398004,37.307474908119,3144.28204989677,-74.003167829809,-5868.67321728561,-5360.58068632778,13.4669145951598,8.68514167487157,-26.4505951307811,2.43811977620748,"Canada.DeceptionBay.BEGL1","presence",0,0,1,0,0
-120.081701095935,896.824596409903,520.620627173548,1274.93003958995,1037.36081703235,67.3140610291357,1263.50119989925,838.505593197759,1698.81983469545,1347.83271813272,-2707.20033944688,-1516.12549437445,-1967.5948975543,-1146.70934942982,-1169.00919424809,1788.89942827199,-0.235232427716255,1.0544182062149,0,896.824596409903,721.930875821963,1395.01174068588,-44.5170199280109,53.6542977186878,75.2407938472709,103.078709093935,149.435410672481,82.3279870095446,1631.50577366632,84.999121340298,-1516.12549437445,-1701.32785501071,90.2938806359687,-134.539275062727,65.4006195948588,39.6395751183731,"nonveg_602","absence",1,0,0,0,0
712.580191712457,946.736545075012,778.230192329532,714.904721650589,609.807870239802,2019.37026082079,2541.46500566659,2282.612851915,2157.81002844858,1853.35584926551,-2646.193875691,-2569.11857991812,-2821.26937930124,-2891.98155737427,-2607.09994729574,649.480877363217,-0.00358042330481112,0.288831859827042,0,714.904721650589,752.451904201478,336.92867483521,4.28218006136063,0.0968554140888358,28.0843921242467,-2.88512204360361,56.4922042223692,-2.51138960976893,688.109156401082,43.1420256252647,-2646.193875691,-2707.13266791607,42.0251332305201,8.68225617513959,24.5320857114467,13.040777027613,"nonveg_985","absence",1,0,0,0,0
-208.092145526582,-385.746000142186,-511.638894132893,-190.910489648795,-2740.28460182627,-3034.2478471191,-3681.13396877248,-3306.26589589401,-2323.40145582369,-8466.85175965919,8581.26619244144,8433.00368424698,7434.10583762161,6836.79727262477,10000,326.818994686031,-0.000355027033947408,-0.379221498966217,0,-385.746000142186,-807.334426255346,2549.37411217748,120.580593157128,0.818174089418427,6.99404966615038,-92.4142101415841,13.1494433071282,-66.6008932731903,6143.45030383549,-20.8260040488041,8433.00368424698,8257.03459738696,55.4943248125208,-6.57461214743425,12.7529909679536,12.6195654550074,"nonveg_1797","absence",1,0,0,0,0
2522.13252660138,1886.76745657607,2809.23595883704,3473.12297853084,1438.2923972908,5600.02349738749,4499.55609991507,5960.82316749776,6885.21363391325,3385.33695477966,-5679.62141611163,-5888.08157889621,-6427.81730746405,-6644.4287508947,-3923.16687974286,469.498778499659,0.0111105661839247,-0.454200028710895,0,3120.37905245182,2639.60877020208,2589.45464030029,82.0356633984935,4.27949127818298,-55.9128694787651,-0.425881482843549,-75.3932907047428,-6.20255758522625,4309.32864131677,-86.0249888026652,-5962.42887946951,-5559.47655173468,9.71473259636747,-8.29621674656912,-24.0566746758315,-1.31921494121452,"Canada.DaringLake.MediumBirch","presence",0,0,1,0,0
2809.35393760675,2865.29082284533,3580.52111924056,3789.53479661623,1308.1813142998,5482.27606502467,5668.36519629773,6665.11992258785,6860.22884480934,2653.34005158557,-5357.97783045527,-5684.39975306333,-5858.06174781319,-6271.91430490218,-3097.19432672466,675.02665966981,0.0274603557384884,1.10992514590422,1,3079.6169456121,3199.44387734385,1925.95443912399,45.947645367553,37.789504159577,-50.461281441718,30.7919645651324,-48.803064533913,27.8924005013736,2809.25489507755,-69.3687755609821,-5635.05385435248,-5487.41054153165,-3.87560356900723,8.1119139281582,-35.7776650879972,-24.126793095448,"Sweden.Abisko.KJ-BirchShrub","presence",0,0,0,1,0
174.39298654975,735.535724986504,144.504922421248,957.013449698034,384.673989413224,355.511964990431,1028.87868439989,319.646531272488,1294.6501516147,607.847457109193,-1842.73873775308,-1198.4544130938,-1910.36496695933,-952.724720168699,-1529.1065859869,1870.50965811861,-0.0360301733016968,3.019038438797,0,384.673989413224,479.224214613752,812.508527276786,-9.14265229841192,32.6091859645119,84.4329717950365,40.0103072858192,108.945832023947,37.4347476255416,975.003620342213,101.3188790182,-1529.1065859869,-1486.67788479236,101.701507695076,-79.2616507256517,62.0549655440061,23.4830120729448,"nonveg_876","absence",1,0,0,0,0
2654.42844604748,2275.4726841367,2666.20167613408,2801.09783660697,1852.96496213077,4946.85221910964,4501.63633962994,5255.00295821091,5429.72490983617,3633.91277441792,-5481.23266039432,-5580.5624031853,-5922.15107310129,-6118.07330177824,-4467.5102550104,603.995435469275,0.0215718145999643,-0.460279831455814,0,2366.84327361473,2434.19606351159,640.046726361589,3.50571061575855,-9.13605720925914,30.0628952776827,-7.27181543544012,80.2731772301684,-8.46225272096697,948.782079745929,21.6564659676858,-5751.50587116778,-5610.73673213964,75.6214948350035,6.0137894708434,29.1978407618837,14.0195258198325,"Canada.ChukotkaRiver.TH1","presence",0,0,1,0,0
-32.2926769555213,-159.414139103341,1030.43912078521,423.260506586925,-425.408210540544,68.1404219526768,39.5903503266579,1183.22954244597,849.442028061205,-1698.1705719944,-1161.01445550523,-1511.66057188775,-703.108454266032,-1574.90029133873,839.982259314154,1666.23972580102,-0.00057508988538757,-0.000563409586902708,0,-32.2926769555213,167.316920154546,1455.84733132576,21.8397518658346,23.9764833443393,-62.6238557836082,-74.37121209701,-60.3178977307139,-63.0821285999594,2881.40011444038,-60.1915364273323,-1161.01445550523,-822.140302736717,-42.5553746116693,28.6536492689623,-57.7198928927575,-23.3549232105222,"nonveg_1834","absence",1,0,0,0,0
3395.78044978522,2755.47886397359,3595.7296683507,4029.58528799898,2520.18801928456,6517.13690631982,6139.57735729982,7107.53440164238,7445.76435020288,5687.35516134352,-6100.40076197368,-5655.33453120157,-6132.23230035068,-6448.88669355079,-5185.21632701941,578.227251979438,-0.00958357813457648,0.838512341181437,1,3429.2959170168,3295.14103727906,1500.58939066756,24.3906785227496,8.42757485424284,-40.9614004349139,8.56893401279899,-68.6874756383181,8.18736746736562,2175.88949035469,-54.5810445938511,-5538.88608728432,-5855.51481147283,-0.552162732630482,5.50185776574772,-21.6531744702996,-3.44608505676177,"USA.InteriorAlaska.20","presence",0,1,0,0,0
3132.20472997428,2642.95909045488,3750.66089259372,3994.0048084683,2305.58136682307,5547.42725123926,5411.34952747054,6688.80580382086,6696.19655578209,4150.77810722484,-6015.21929500123,-6145.07595298632,-6265.46085096946,-6917.27071684654,-4260.83029707364,595.493551540526,0.111098965836896,5.24256613519457,0,3438.99994283748,3627.64821027737,1753.82522324823,10.5407990016865,32.2354259555873,-31.6930430413912,49.2337674694099,-26.5453899403755,41.4754615435818,2318.63997910998,-30.9180553360642,-6247.14488924847,-5949.54599983766,22.9848966862381,-4.86824437677046,-13.6181021566331,0.284378543355698,"Canada.ClearwaterLake.AB3","presence",0,1,0,0,0
887.226454006277,556.076362826972,365.930434161139,980.766126019064,973.479083436134,1634.01203041538,1054.52555712159,900.240967938906,1925.40538414281,1765.44140584043,-958.336007896048,-347.84531767876,-1389.15397909566,-585.139703153508,-578.372226645696,769.532871135279,-0.215740889310837,-3.40289092063904,0,887.226454006277,752.695692089917,614.835691857925,-3.92057406499348,4.25180327330848,8.64299675753789,20.3082770595915,30.8925919678866,16.2869070227054,1025.1644162039,7.01293587194037,-585.139703153508,-771.769446893934,47.3322118825862,-22.1263681754154,3.52033129977418,5.28523710941195,"nonveg_757","absence",0,0,0,1,0
189.602582281265,537.335750717995,158.883287049978,328.314280227963,147.128025485911,554.190502541012,1286.04192827361,629.894930656028,931.921286217926,239.064767650787,-883.919599294769,-820.37229802148,-1825.54129480341,-1504.89169813623,968.118211246638,757.824469950023,0.0270389411598444,1.77018022537231,0,189.602582281265,272.252785152622,390.207725232083,1.37014699339851,4.47457090150637,54.0646376668595,-30.4351600309193,116.954192490201,-29.4334336155541,1046.97716062283,93.7352853739409,-883.919599294769,-813.32133580185,143.595570968847,-20.6427518338045,51.715717995701,43.7889814166582,"nonveg_751","absence",1,0,0,0,0
2530.26124180946,1162.13613268575,2883.09689159687,3536.3676360471,1569.22017287482,4713.27196987102,2785.62718010388,5404.38297826043,6022.60118262808,3382.00690830478,-5511.35880096062,-3094.42837753429,-4989.74938584459,-6164.91881798423,-4589.14598469719,685.866979110701,0.179493040738938,5.13676470021408,0,2130.1340264257,2056.58743361973,3070.90372909611,19.024171584695,41.2125486132867,-83.6704592412782,66.3308333217222,-39.0912395494533,51.7395764116161,4528.16296797855,-124.204594309865,-5060.35561109686,-5066.84176242096,82.4996785862194,-10.6095974467188,-47.7927716556074,-14.4206999498195,"Canada.KluaneLake.Quill-MixedTundra","presence",0,0,0,1,0
2734.90450286511,2514.38369813353,2918.70550747705,3173.43871519446,1849.43374515916,4354.65575869721,4376.33641602153,4801.79772914006,5083.08616021464,3279.42214247307,-5137.67334900287,-5266.50863354433,-5660.03980222179,-5779.03185392737,-5078.99426490412,754.994661946409,-0.0136157386004925,0.847252905368805,0,2557.87277856066,2791.05426985156,1071.36606111259,3.94116540454847,16.3388325453375,-39.0693691520915,21.7332815146347,-34.0643426544355,16.0554811190747,1419.67091533455,-45.7992742196611,-5302.90986092308,-5240.82807088326,-7.97357385928171,-0.499241713634496,-21.5925834146602,-4.18576994221694,"USA.YukonKuskokwimDelta.UB5","presence",0,0,1,0,0
826.04593461154,411.220412762721,1016.10165464659,194.319767724032,381.646934551657,1196.51203585124,740.038116326119,1540.56767421964,485.343783354341,375.525108475369,-631.636416517052,-1552.47107807994,-671.792955604863,-2075.11368616034,-683.572803957968,1738.48301864107,0.141554981470108,-12.7397108078003,0,411.220412762721,565.866940859309,821.781886922561,17.0922692330724,-24.2971602649042,-75.6101552354839,-52.5597185598657,-83.7829157142041,-49.2280450381042,1165.04256574428,-100.066194736691,-683.572803957968,-1122.91738806403,-110.084765309384,77.2625900734553,-52.8029019548196,-23.7004656853654,"nonveg_936","absence",1,0,0,0,0
305.14964186837,446.864213880677,-54.3775998160521,674.555521383843,-592.549617200173,434.230566966828,752.435984560724,-108.512173635108,1051.53372038591,-1021.96378289039,-1346.83043665328,-1135.63768661142,-2333.26120560723,-1043.03386557395,-2357.71035438368,916.547893035596,-0.255682557821274,-6.63086032867432,0,305.14964186837,155.928432023333,1267.10513858402,35.9079703627418,14.7762351806189,41.7701511413941,4.46289738574946,84.990811427716,4.00442167665114,2073.4975032763,71.7456798496527,-1346.83043665328,-1643.29470976591,99.8019599163175,-48.2298166387263,28.3239472563274,30.7233441619055,"nonveg_560","absence",1,0,0,0,0
3557.31769166023,2658.54956551944,3892.55108815065,4462.96354414954,1982.18726185483,5520.91905487275,4648.28461217404,6023.52197447019,6708.37790747999,3568.55278772502,-5223.20476528865,-5937.35564811998,-6298.70753048084,-6382.79984155183,-4869.89044112086,723.587927235795,-0.00111302671333154,-0.0483654107277591,0,3461.23647001941,3280.56189215745,1949.16080333024,24.2391065123337,17.2323999415012,-28.5374954946335,21.8543048081046,-30.7774926419026,18.234953734886,2621.20279866549,-30.5520800326999,-5698.06109019372,-5372.21238547306,13.542143651714,-20.9718724492059,-11.661185122495,-0.525997195470609,"USA.YukonKuskokwimDelta.B","presence",0,0,1,0,0
735.341666372878,418.499571228813,65.9575723490887,104.330428966466,608.064502829382,1104.1675254059,843.121738570425,373.600772113891,397.104303769459,930.296454664002,-1808.53642996005,-2288.68076427263,-2890.74023881142,-2878.79114473497,-1492.66873998197,1159.72657019657,-0.0182733740657568,0.245669633150101,0,418.499571228813,386.438748349326,669.384094023789,4.71396902012947,-22.5361156216576,50.3631426971035,-12.7810760251116,103.777520331337,-23.5834100077235,730.566753292011,67.0744237795048,-2288.68076427263,-2271.88346355221,86.0084963626844,-23.7610004978942,19.4783839239914,6.05152467974907,"nonveg_940","absence",1,0,0,0,0
828.045847686804,789.325011720504,925.67624001907,1418.69416162701,111.277980799597,1080.3982552656,1073.54959322503,1238.19852965641,1845.1876890527,168.207431841186,-1426.15330286534,-1544.58696360722,-1519.10128223529,-963.95296125745,-1800.83252080989,2267.02734320505,-0.0344123765826225,0.00305028609000146,0,828.045847686804,814.603848370598,1307.41618082742,25.5988523888288,21.0945826407217,-10.4885560229666,26.3983775384116,1.77352546537109,19.6495239169145,1676.98025721152,-12.6653028024135,-1519.10128223529,-1450.92540615504,-1.96043702861007,-36.5282605642323,-13.0568605950115,-4.29021699179458,"nonveg_688","absence",1,0,0,0,0
160.28705132207,-285.706483671088,-330.900985828232,-343.917411200388,-497.790488515185,370.839514503417,-160.33362594929,-223.467478662931,-241.448433966515,-660.335881973499,-909.064977826205,-1509.27290157871,-1749.35047499793,-1886.83536153023,-594.71234284465,927.780443614777,0.0297692660242319,1.6559157371521,0,-330.900985828232,-259.605663578565,658.077539837255,26.3231015934902,-20.1681785008983,6.45635745102055,-42.1976498433513,61.0562793955164,-39.8983558292453,1031.17539647692,9.01912181623439,-1509.27290157871,-1329.84721175555,34.2967962027456,11.9240238033383,19.576110920649,23.2911879310825,"nonveg_582","absence",1,0,0,0,0
3297.73017448207,2480.53815016317,3645.78359148464,4076.138287115,2299.47442932797,5345.08462532049,4472.04172492986,5909.1824366263,6528.26760119355,3970.33004090977,-5735.36351966807,-5666.30046325715,-6184.50579589937,-6496.74082156685,-5183.89707795547,718.835853528668,0.0118178329258053,0.570904313782115,0,3149.49088648629,3180.25287929049,1608.11759537173,27.6427263267832,25.1237356634914,-64.8686875818338,45.2303829979752,-99.8272850512798,35.0195103372318,2461.72557034314,-88.9452601094332,-5597.98743632007,-5673.10999765298,-11.2292042143243,4.84467793829208,-36.8987201172451,-8.46106441023329,"USA.NorthSlope.Ivotuk3","presence",0,0,1,0,0
890.677218050149,1162.82060226898,719.318926772858,526.564870597107,347.040689395892,1218.48323837101,1656.58272891195,1049.93218568203,788.055807935244,585.939891458618,-1844.74348432705,-1383.65829624628,-2093.89407661043,-2175.15280497074,-2457.90739022475,1729.32573408396,0.384139955043793,5.12643718719482,0,719.318926772858,729.284461416998,815.779912873091,45.3030440545214,-30.3426956210868,10.3139924533982,-23.6685873399165,13.8702500779644,-22.8220939248222,1070.64283745333,14.1081521681375,-2093.89407661043,-1991.07121047585,16.5171111712593,-20.78905118805,-11.6705810746982,-6.98530270142108,"nonveg_1309","absence",0,0,0,1,0
