"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NIR_earlySummer","spectral_green_endSnowfree","spectral_green_startSnowfree","spectral_red_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_NBR_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeLSES","spectral_blue_changeLSES","spectral_green_annualRange","spectral_red_changeSSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
-142.968701453849,367.93912276578,197.85942274199,-291.315502053985,-2758.22975011384,849.957977427472,806.52327215461,-567.973193850386,265.7544840049,-1183.32507961385,-624.074791561453,-1156.54487302659,1651.21155987566,837.602703514428,2028.72928490402,938.442766477315,13.9842510223389,0,197.85942274199,122.537586065634,772.489090382217,19.807412573903,13.0830538479839,-30.6734693444201,561.095047710404,1417.93117127786,-65.1021007885915,-624.074791561453,-469.256625333002,1535.23221314584,-35.9012347559865,561.384969900598,-22.4700435536297,-9.32959006814441,1197.79011811806,-14.4805659251505,"nonveg_842","absence",1,0,0,0,0
819.900111837897,293.81571093871,2725.399303543,1223.52904568607,1118.51940387532,2599.4578961125,1854.0002649818,2727.04557251085,-3774.86548577354,-2032.58166964581,-3708.20749816518,-1972.27923907445,1281.34504142889,527.226917049249,791.525586392532,1180.57632939328,20.6634216308594,0,1029.63382747222,1218.45559989558,2431.58359260429,-19.3895218213846,-86.8422711644388,216.960988835511,2599.4578961125,2750.98174817076,17.5160104315405,-3506.2794826397,-2998.84267505974,1802.58624669909,7.41806205088957,1059.16890522767,4.5172884152748,11.3914835421612,705.852272342858,-20.6837805372965,"nonveg_1132","absence",0,0,0,1,0
370.303301679203,240.189167269128,769.371947459067,1024.94552011312,1550.19762295404,1091.91515676529,995.918234864052,1869.18436326824,-2335.58501403684,-76.0686508474843,-1094.92905242515,-1424.20718275673,1349.05464108546,782.448201624452,1642.07921285263,1030.52568814536,18.0881576538086,0,370.303301679203,524.019472488068,809.658094193303,-28.9163605069037,-23.00794696478,17.6843401849916,1091.91515676529,900.10147447797,-1.11813941974091,-1094.92905242515,-1101.81535690267,2259.51636318936,-2.00471669817021,1201.60744025318,-0.499708818243358,3.74802612334855,950.204860632685,-25.2017765122705,"nonveg_919","absence",0,0,0,1,0
-535.872356768157,-100.396056555804,380.386812427319,-144.811821081302,7673.82521756753,-2860.84090148874,-1920.93250503167,-1515.97544626473,2490.24692525248,3932.68040679175,4465.93169452526,4498.14507227353,0,927.595180062867,603.230924654361,850.158774817331,29.1277923583984,0,-144.811821081302,-308.514915544556,1522.26796817216,-58.6511373331491,-48.0782868983123,172.815171666079,-1920.93250503167,1344.86545522401,-42.8314288026456,3932.68040679175,3790.20391258796,2007.89814702104,-31.3778315041145,306.460133379858,-19.7011529694107,-34.0769560412521,1138.41426709787,-5.7844631656442,"nonveg_1367","absence",1,0,0,0,0
1059.47118337459,681.723115857804,539.688993391055,474.370374860562,-1568.98402098395,1297.48687827393,2148.58258678755,1329.46255497814,-3030.26310357624,-2232.85646153207,-2888.81325600197,-3172.76670044022,828.681954842419,843.035250161379,842.640015785924,658.752344827751,2.7245466709137,0,539.688993391055,585.353265654966,887.958522583777,-8.90757982558078,7.89078458148605,18.9350734361131,1992.40070001266,1172.20089050282,16.9002727362733,-2888.81325600197,-2635.04325865814,1322.24992870004,8.34983863217033,171.242345897633,6.2607149403273,10.7327069509052,252.323091182202,-7.22497953668572,"nonveg_612","absence",0,0,1,0,0
370.303301679203,240.189167269128,769.371947459067,1024.94552011312,1550.19762295404,1091.91515676529,995.918234864052,1869.18436326824,-2335.58501403684,-76.0686508474843,-1094.92905242515,-1424.20718275673,1349.05464108546,782.448201624452,1642.07921285263,1030.52568814536,18.0881576538086,0,370.303301679203,524.019472488068,809.658094193303,-28.9163605069037,-23.00794696478,17.6843401849916,1091.91515676529,900.10147447797,-1.11813941974091,-1094.92905242515,-1101.81535690267,2259.51636318936,-2.00471669817021,1201.60744025318,-0.499708818243358,3.74802612334855,950.204860632685,-25.2017765122705,"nonveg_919","absence",0,0,0,1,0
2404.58426428126,2867.34246970334,2860.28291115617,1880.23743255592,3949.17834724469,4228.88435023353,5137.97874072558,3390.31981327735,-5306.0229197276,-5614.147380511,-5471.9137440392,-5933.16833355332,2431.98970926929,645.018209726132,944.561495696094,714.236106442901,2.12084917227427,0,2319.3637004796,2224.97215187532,1058.42668800355,13.4814083204754,7.90606221058144,22.2751552801967,4411.03402910983,1850.95325750995,-22.6034080027889,-5773.71884009695,-5730.63670122978,1610.53854186438,-18.8298651922088,432.3425673135,-10.1979458350437,-0.781631324997033,330.418548293005,-9.19093779361745,"Canada.ChukotkaRiver.TPO2","presence",0,0,1,0,0
3222.64562778399,3509.28043522836,3654.57567817509,2647.58731373309,3094.76790008715,5018.294425121,5780.40129762161,4622.73019971537,-5667.34197985355,-6045.06147591619,-5950.01046399971,-5869.40576178364,2560.24234907923,714.326737492569,871.610062368357,817.654539357191,6.90767879486084,0,3269.58815350309,3209.20351147364,1714.50896554088,12.2527864028565,-73.3650598872742,84.3931937735309,5329.18784574739,2460.44699172773,11.5057138083079,-6288.84397368896,-6005.35529715923,1997.77071099566,17.8319456110326,806.0469200203,10.6444153471463,3.93948282506537,268.025027961752,-5.65527981571051,"Finland.Kevo.1","presence",0,1,0,0,0
330.995962918606,898.133415947054,743.489592586913,1133.74908378747,-3848.91559999619,726.874192609176,1142.06267414087,946.934597115203,-1355.8714650821,-1660.01216665342,-1305.62041163816,-1626.66568568628,1130.99433119907,583.618495752573,904.554009555148,679.506424020877,14.6236114501953,0,783.004410385386,777.874493125086,802.753120868867,-10.0212763829168,8.13914859790216,-6.85530041813884,815.243365114513,683.933768322813,-35.9965141222533,-1355.8714650821,-1316.32732019814,1026.5452947227,-29.0891237667268,519.462596026808,-17.1282088762955,-2.28434380548769,320.935513802574,-3.32931535493434,"nonveg_700","absence",0,0,1,0,0
2698.20088659103,2952.87546655035,3660.79084747504,2525.81468747047,5705.67422546132,6250.74558547164,6198.86232398303,5168.30054164779,-5417.34354016957,-5220.91726476424,-6296.14402222205,-6111.33079103522,2152.22411768022,605.024992813076,660.582181385874,488.745122200526,0.252583813667297,1,2866.12158918077,3065.15705336707,1335.92380713787,7.47659031174496,-50.130093043915,49.8401531267405,6010.19997659581,2335.66945604555,22.9419168251495,-5691.3837161156,-5470.7313275519,1970.57999621199,10.3481479140359,408.373536449616,9.86199592058475,12.3458944377046,239.062943425822,-4.27189913290247,"Russia.Yamal.Nadym-1","presence",0,1,0,0,0
1383.80469324615,1607.12767924511,1435.75337387128,904.990305509551,446.870052632827,2043.46114239685,2816.63691515287,1393.056944749,-2975.62083019622,-2860.51158149123,-3034.31132385282,-3404.14726319384,1825.8438579993,1044.96879004711,1257.25032346993,1137.56176950482,4.46022930145264,0,1029.8445043686,1020.56377351255,861.07681697737,6.55516759218697,-45.3132195363766,36.3629072479863,1928.17564645015,1586.16704220718,45.6694302131688,-3207.74383576361,-2947.11647450279,1669.21935259482,44.0368386142699,353.358718353584,26.5637904763286,32.131052885074,393.926317310128,-14.3832660945949,"Canada.PrincePatrickIsland.MouldBay-C03","absence",1,0,0,0,0
1565.72928543415,3346.89356928161,4157.55292881653,1315.90164510281,679.342718440672,4758.81604097841,5269.54852959711,2382.49198589569,-5071.18427177251,-4151.87053278627,-5044.62453852334,-6101.90538970665,2732.50155835463,796.739212754773,892.140947469793,765.907329306698,9.71055727005006,0,3048.42830186207,2688.57911442089,3010.94593003939,62.1344538618272,11.7151220764449,22.8564470023568,5363.56888742735,3922.25135662566,-150.855821408679,-5160.83810344433,-5273.66432664699,2153.94776264342,-25.2844530295821,469.058957336331,-7.88010936898497,-12.4565449190557,380.316616015356,6.64076910172687,"Canada.KluaneLake.Outpost-MixedTundra","presence",0,0,0,1,0
273.392775715265,646.218204147897,155.730586897887,441.688112922634,-2029.92125018287,1761.04667826013,1372.70597316049,818.46775103965,-410.531905812202,-1190.07489495325,-1031.17991320315,-1822.13518269886,2089.45313664742,1178.02430141043,1641.71825634369,1055.70481943914,5.99322652816773,0,441.688112922634,506.805711567975,861.268291258304,20.5468130440556,37.7298167115392,-69.7936053035862,883.784693320835,1045.49020086325,-37.6093292184354,-1031.17991320315,-962.327816363475,1464.41799754894,-29.2417659652037,602.327486175928,-21.1436263527502,-3.54643195743081,722.390302445791,-3.03253187477872,"nonveg_542","absence",1,0,0,0,0
1509.97405485244,2299.02513467293,2695.2690911823,1125.54666595737,3479.64915778951,4564.75558622348,4931.01588346268,2670.04359054822,-4992.28128281868,-4979.65732717714,-5257.31341427703,-5694.3712723834,1767.33859832828,558.713822564451,613.020826082665,651.808829544058,1.32804709838496,0,1703.76311236541,1884.50462793717,1092.77729160368,-1.15932093084455,-19.3054945301502,5.70306802921076,4038.43213864883,1819.49597343468,-29.8987692633827,-5139.74686579204,-4697.44452021319,3101.69801948027,-19.6869843762134,309.836202847924,-8.01951277136399,1.91420476200363,226.177247050539,-7.21045695219808,"Canada.DaringLake.Tower2-SedgeFen","presence",0,0,1,0,0
3176.18977666636,3794.78329832042,4126.48498352472,2514.66768648134,4913.07497529891,6829.14951324888,6990.08403886899,4970.70299951882,-5689.11263330522,-5743.15125313358,-6357.73377495644,-6611.23934004301,2638.86514301591,671.583548106662,736.051948943419,542.255698777567,3.71975359320641,1,3398.28849950938,3316.73457770911,1950.87345240541,29.7852959463883,-43.1015417115774,48.7911349163636,6678.29161336209,2970.40194217849,14.6216892685065,-6345.75677176492,-5954.96492249787,1926.84612639483,32.7773470705713,467.632306089893,24.6122266363102,29.4544161859564,455.251001577466,-2.29815713416619,"Sweden.Abisko.NF-SeasonallyFlooded","presence",0,0,0,1,0
597.099882699623,332.383824559067,365.514521819704,-88.5232909580381,-987.415603718926,-278.219255842729,712.56805276812,-39.4163817066969,-2247.50273331425,-1005.61276358167,-1524.0779772063,-1555.2633838071,1353.4137488816,1417.50299642141,1493.33553984467,1610.11982958253,14.9213781356812,0,332.383824559067,166.057661257367,973.286514533146,-16.9213729926756,-4.14133715757955,50.0874596543808,712.56805276812,1367.6317641671,47.1055569445312,-1524.0779772063,-1473.40748392372,1241.88996973258,2.66453592821449,412.650932873598,-0.510170370131902,18.5657571226377,285.950396912281,-14.1148329031915,"nonveg_578","absence",1,0,0,0,0
3493.09242506225,3553.52870356894,3800.22485122807,2206.62693865655,4680.27220570769,5099.8994463513,5613.9746167769,3703.37798788147,-5773.74764422685,-5960.9864157963,-6429.51425844248,-6085.37417446477,2779.07138395972,729.71760803385,746.806120049505,834.104573514359,1.72333165732297,0,3272.12691615402,3329.34468766167,1547.18864390616,27.584525040972,17.3540675275583,30.1319904055548,5408.09750528036,2424.95147652309,-130.639116443959,-5455.9807967167,-5624.27649934198,1453.01506068841,-97.2307536455009,585.02099819723,-53.1837271088391,-21.7379863339181,230.569952077262,-0.951279033540635,"Russia.Tiksi.Bog","presence",0,0,1,0,0
2829.89589959929,3287.61238697204,3649.02917428468,2115.59957402099,3117.36982325659,5710.24944434359,6384.93702584623,4442.49821909946,-5676.6388523119,-5724.44942673218,-6235.70397292702,-6160.38272478143,2156.54717421755,595.365642020779,602.019846661147,595.129782860074,0.974121034145357,1,3308.92903623654,3284.21366012794,1467.99408473706,25.6993483299888,-4.0203048467336,29.0118441851576,6481.73628868406,2280.29885431864,-24.9787664910916,-5773.46148954139,-5818.60072926759,889.039979800353,2.02232795203535,170.140578331837,3.04435966374695,2.30129156178024,149.252379009998,1.39991686471314,"Canada.LeRoyLake.TDA6","presence",0,0,0,1,0
904.814211779599,1144.76970589497,1371.55216332841,596.116041530248,605.627014280916,1317.59521061452,2932.08317514089,843.799989924701,-3351.2587359833,-3085.2654916288,-3575.39648159535,-3579.21910446363,768.530400983768,678.39768191089,864.668699617196,823.61060243555,1.34160614013672,0,904.814211779599,837.054010585155,1203.53423293588,-16.465311966835,-17.444804417957,84.0235874960552,2305.83797324559,2467.59204141998,-44.7318001353785,-3351.2587359833,-2748.05259818182,3430.0959272256,-8.25078433679836,404.062073383648,-4.74187716554898,3.3238960077439,385.551529271567,-15.9577294254992,"nonveg_671","absence",0,0,1,0,0
-496.401287337583,-368.020848454482,-4.57430559029697,-523.051394696294,8292.43868361155,-303.442307674203,-1525.5663752512,-2045.35099925813,1762.12740611878,1113.13564981123,2184.78778155761,1296.92595341393,779.79657785543,363.079137699636,413.497789418793,505.282668622342,0.0540956482291222,0,-368.020848454482,-209.097531774319,869.611571903353,16.7232994596799,-12.5326394091098,-12.3009061514294,-1095.51114459808,1741.90869158393,14.3351743551039,1762.12740611878,1764.12168289667,1350.49597377056,-3.15476129823368,248.502883389786,-1.49766042508486,-1.89979139076598,216.286945952561,3.20105861146328,"nonveg_1677","absence",0,0,0,1,0
2353.43288864047,2670.95812147584,2858.08921168406,1641.74947906667,2195.91053644112,4735.56515673419,5256.365788323,2844.13295897052,-4576.64888168338,-5069.32469412549,-5591.16219211554,-5776.28781030075,2265.53712441522,656.915660449284,1295.54139311904,614.938288018727,1.18876804245843,0,2530.78832167482,2360.41761268507,2172.68001409484,49.105094387731,-38.5194324417781,2.10090188476626,5016.56821496745,4409.87165106614,1.14361088066183,-4988.32415725232,-4627.34278035116,3809.08182443571,12.404259602822,473.709830712837,9.29573840204373,19.3053467155094,1021.23051595644,-15.9024939114411,"Canada.CoutureLake.TDO4","presence",0,0,1,0,0
2055.01534705096,2559.00105127885,2730.86751462917,808.467386531012,864.924319344039,4822.07118507103,4860.21580893373,1856.96671203708,-4237.07606880475,-3379.40025817366,-4791.70868519405,-5493.44106776091,2735.24555224727,868.910427343364,841.207570536666,829.085647175472,13.8545449256897,0,3140.09984633432,2775.48080279466,2491.8582832468,66.7085318335029,16.1317585017699,20.5832720873617,5737.79172132885,4301.99200336244,-44.1330450768769,-4274.02398310831,-4349.02561535146,2596.51943883661,-1.86807993704204,554.049101307881,4.12712705573577,2.82431103015579,246.459473437472,-0.7198353373827,"Canada.KluaneLake.Gladstone-MixedTundra","presence",0,0,0,1,0
