"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NIR_earlySummer","spectral_green_peakSummer","spectral_green_startSnowfree","texture_NDVI_peakSummer","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_changeSSES","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NIR_changeLSES","spectral_blue_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
-231.455745492647,-44.6610665398576,337.149606466356,159.390377176926,122.778350255526,-1702.74041973658,-172.966253555449,126.994095989706,558.501537810774,396.890101329872,123.695143272985,-798.798433850102,-1221.32603810995,-1016.22313878189,-1344.84027383641,1741.93403889089,1384.32872107459,2600.10468040492,-11.2586333085046,0.161001041531563,10.1515512466431,0,122.778350255526,68.6403043732607,568.605351959004,-10.1209741642335,29.626538214905,-76.3621346012428,-43.514760128239,731.467791366224,-1016.22313878189,-890.017358720591,-32.6941688553825,-26.8424029431677,-8.68045744216408,2.80725666451201,"nonveg_1234","absence",1,0,0,0,0
-36.5665037363154,329.851494213626,-243.258633837831,291.142220531433,189.536441792453,1982.09956834425,-56.6130901984587,619.877719951568,-79.2165304814081,548.135630054323,-101.999248238621,45.7987599458316,-319.143345129545,-869.615840045355,-236.640667244571,1051.56331253267,1080.01206013319,1315.11192787745,773.525591531619,0.0176965203136206,1.0543657541275,0,189.536441792453,106.141003792673,573.110128051456,-8.07510519745601,-106.880170873853,95.5183546752427,-47.2846579520267,721.876968190189,-236.640667244571,-50.5655448663241,70.4410279383015,-13.3568668179498,2.57539081822814,-40.284031592778,"nonveg_1927","absence",1,0,0,0,0
294.396979594845,260.78775086295,401.046256179707,373.782355515783,4.72783819573556,-2546.11213859821,507.544896893669,520.85798151469,707.682759576449,670.752142855024,30.6103167309648,-1077.48724165294,-1140.83990764877,-1017.88140481392,-1113.08809250585,1720.56755578119,1274.11004150443,1665.52622255344,211.484611709601,0.024918157607317,3.63399982452393,0,294.396979594845,266.948236069804,396.318417983972,10.7284867184855,5.45278013278487,-23.3764175527929,-11.5650782846961,677.072442845484,-1077.48724165294,-1058.66618131434,-14.3812228350054,-9.97073332522206,-5.00514202318501,3.89541486830426,"nonveg_976","absence",1,0,0,0,0
2769.48528206299,2665.68237521972,3178.61502216561,3528.75190932222,2258.15267082731,3642.12016677493,4447.63985360853,4190.00761181555,4906.30078840535,5504.50972906555,3669.38075900886,-4472.12223400144,-4478.62517357237,-4985.62493806215,-4899.02999023085,2831.24241874672,1046.69610944912,1034.34885417172,207.748803310068,0.00681096781045199,1.18951340516408,0,2976.97381948645,3034.84587048278,694.782484200051,-2.86690987778169,-21.1658895938231,-19.7036683002975,-54.3638162493241,1148.1184907839,-4715.67716394213,-4222.42641538682,-2.42513803124013,-10.0521065422999,-3.8545205712784,-2.68667811733068,"Russia.Tazovsky.Unburned28","presence",0,0,0,1,0
1482.93215923983,1373.45487615007,1614.73366368973,1659.230599201,958.309550116057,456.62341065408,3028.35519518215,2916.56849714989,3296.90501147633,3380.18338536291,2070.43520398001,-3859.62873818281,-3655.7294942453,-4002.59601594678,-4145.85802207627,1787.46175356101,779.417808328738,686.074358705092,-179.430049731561,-0.00595780425161744,1.96870541572571,0,1357.7094164094,1305.38976639554,815.751526287506,14.9203348113407,-22.4030102180997,6.12933376319024,17.5863444091273,1582.98482210214,-3958.70195287759,-3995.16667452132,13.0156629944138,0.193181234671689,9.0696666782423,-11.5851103249416,"Canada.BanksIsland.GreenCabin-C00","presence",1,0,0,0,0
523.122430392032,581.863825216541,202.52066044005,196.128458617269,250.353642186723,-637.922074517431,833.125201989072,923.662887026986,526.594603771623,520.941911126087,433.258266561807,-1605.78543027898,-1305.5609742279,-2047.92854590169,-2193.3436546056,2309.40248515996,1437.7999031508,1790.77469090689,701.158924312715,-0.00656652124598622,2.42607045173645,0,250.353642186723,350.797803370523,385.735366599272,15.1538215669616,0.581109256616478,31.6119303980409,-38.4734154725502,490.404620465179,-1605.78543027898,-1691.51331036529,17.7952972040777,-11.7005792321733,-11.3936031572251,-4.68871959716547,"nonveg_922","absence",1,0,0,0,0
997.94422408284,1080.97779862343,1198.20176545428,1171.25902514474,539.241183430265,-345.591187420608,1793.67639810358,1936.06119764269,2185.6166675557,2126.97686254822,927.100411665805,-2364.94737454416,-2510.00864474421,-2574.49252855249,-2768.08017053339,2146.59795304561,1232.03967891486,1476.12409531663,126.563874501264,0.0108173932880163,1.66975691318512,0,838.4147108953,834.317175828864,1354.09210982559,22.7963241829346,-60.4726690526145,-21.538772083307,-3.92181508060397,2107.0287052249,-2589.05447502127,-2434.15611673424,-8.3445197212011,-8.94241369265348,2.96104109701893,-18.8978153251285,"Canada.PrincePatrickIsland.MouldBay-C00","presence",1,0,0,0,0
1286.13510040382,944.650862126308,564.559982854166,274.02401411568,431.277322153067,-46.8436363558512,1773.35254749192,1325.58899921098,835.774559400703,456.623074404364,632.140589269691,-766.415974612864,-1165.5899947167,-1742.52305165029,-2147.75903048056,3168.92590729639,1890.55716272664,2050.88276434949,-99.0949842980876,-0.000421104254201055,0.099735900759697,0,564.559982854166,700.129456330609,1012.11108628814,42.7428889125379,20.7525691956061,27.1493485194387,47.9949385954516,1316.72947308755,-1700.39454553909,-1504.5365193999,16.9030035638214,9.16891027479434,-17.5992260561012,3.7944226416174,"nonveg_894","absence",1,0,0,0,0
1101.70095985133,1281.63692425546,1457.67116181882,2074.69874984103,-330.800631176484,3669.96881792168,2591.68092804465,3976.12704523972,4772.66629323819,5729.68298004958,-2239.24818336268,-765.524798849873,-3787.96162520625,-4637.4330004157,-4432.4581335102,1150.06515093087,601.130177965492,511.24708937666,1275.26878727381,0.00410062447190285,0.41282519698143,0,1281.63692425546,1116.98143291803,2405.49938101751,55.0962150395312,-88.1467982888865,-25.1477482233382,-34.7003072485679,7968.93116341226,-3787.96162520625,-1934.75334541206,-8.04865781693106,3.12575005353156,1.17016259522148,-25.5405778052129,"nonveg_1813","absence",0,0,1,0,0
3180.47633713727,2357.38133391176,3432.22397706238,4179.77386874394,1878.60921232493,3049.76807471236,5625.20567751958,4503.47742907594,5717.50363953272,6721.76022066596,3577.89398464384,-5602.48447616761,-5659.04761814756,-6185.51864415466,-6425.94739575871,2541.58715793192,664.781022620742,666.823463390307,2.48857609019235,-0.0450465641915798,2.80321645736694,0,2940.97069322261,2913.34062603651,2615.5101944777,39.2434233211111,-44.2464752066047,-42.5258544199994,66.6373821189413,3674.86460436867,-5767.78530536342,-5751.05253355336,-19.5781438101,0.108913881088944,0.249240041112504,-1.77950496047853,"USA.Toolik.S3","presence",0,0,1,0,0
964.404578013875,470.962111442935,582.813150383181,748.519349080754,891.74992130865,-1963.98999487001,2313.53536849674,1693.32135361371,1831.18837822739,2093.7358361998,1854.01163199678,-2616.40651791279,-3243.23709567351,-3411.45001375359,-3389.17142525113,1437.49901948927,621.775087516442,817.921491658578,546.200297530838,0.0356225706636906,12.3717584609985,0,748.519349080754,731.689822045879,493.44246657094,2.69091321130463,-6.90442494573225,-4.47404155760981,-12.9824811664301,620.214014883033,-3243.23709567351,-2916.98149690671,-3.00610999126244,0.338337138377538,-8.27899915910955,-3.90785851579195,"nonveg_758","absence",0,0,1,0,0
2892.18836365429,2825.77116726351,3239.48917015474,3434.8946958024,2150.19196809732,3581.41781289117,5552.2058553556,5476.35462239471,6026.49358900149,6317.31733706299,4394.7770078059,-5377.71174018528,-5973.16832317463,-6238.94142177697,-6225.29526798303,2268.77058942175,633.180791790397,699.32613636169,-417.038271893941,0.0483374744653702,2.89144563674927,0,3266.92378907318,3118.37970532771,1326.37630560003,0.320456437408284,-29.1378359306566,-7.374734091787,1.98028756057477,1936.28616872118,-5961.58312312274,-5603.97742810607,2.45055838579987,-12.6040490944201,5.80655497836534,-5.7745625622336,"Norway.Javrresduottar.EC-Betula","presence",0,1,0,0,0
2611.29599436644,2603.11301916456,3319.00409211822,3470.28215494028,1667.52383183241,2062.54875786728,4781.34786726561,4723.51821904576,5752.59447735804,6040.43051464158,3044.62444048659,-5101.63962543341,-5676.80726999318,-5517.48056032985,-5655.29998902532,2280.92537923772,727.239766816887,1050.43081434538,219.062276373792,0.00279107400112681,3.08164729012383,0,2247.5583431986,2228.94159368731,1592.94064030045,23.8627122623262,-5.73612087494957,-20.5855714631539,-9.32242959085508,2782.04773066276,-5714.72644235769,-5180.01476300882,-9.92703821608397,-24.3888983848456,-1.87204237349683,5.90964044230125,"Canada.BonifaceRiver.LSA6","presence",0,1,0,0,0
1027.41438103147,1047.1534585962,693.083003942599,646.755514226856,1166.43551659812,-348.963052271043,1479.81783107694,1513.00267335211,1135.58307252633,1099.37303442253,1586.52369270362,-1911.55845020483,-1620.56637673884,-2141.58873767684,-2295.10289295342,3059.62995383285,1839.82192162035,2037.78864317507,614.687141126317,0.150892600417137,25.4662761688232,0,1027.41438103147,916.168374879048,519.680002371262,-5.560845422666,2.72514645386724,19.6705808140888,-6.51538061531892,487.150658281094,-1911.55845020483,-1922.11390379952,5.67649885281751,-0.747660164908202,-7.31504349172817,-0.791539937554262,"nonveg_915","absence",0,0,0,1,0
396.648539182265,705.646469752271,723.486456508537,903.46780853496,34.2276337979678,259.684506886086,1281.70595257178,2181.86402472558,2298.78054769267,2841.23418555287,184.753388180287,-2003.35761374614,-2221.56873386477,-3090.38689293689,-2852.67862876806,1427.03505108487,548.330801809734,2393.47094472143,256.356741257711,0.292076259851456,26.3554859161377,0,705.646469752271,552.6953815552,869.240174736992,10.067247371786,-16.3619410933112,-1.62181697784232,-102.436062952681,2656.48079737259,-2221.56873386477,-1967.81958434669,16.063092540188,-37.064449247132,-16.0920422238402,-1.85687146331558,"nonveg_804","absence",0,0,1,0,0
557.853881477032,-177.804216320924,730.202088807913,632.776806329348,735.884779739303,61.58196238459,1524.71686124421,276.598659292949,1615.00520096445,1668.15392760271,1503.9822861173,-1917.9842348921,-744.231347045028,-497.585750108114,-1590.72155226898,1589.53656681632,892.792118594287,1563.98420525333,537.593870337248,-0.109156809747219,18.0881576538086,0,632.776806329348,495.782668006534,913.688996060228,-6.35824636650969,4.23588184689414,-37.8335960470349,-27.9555691296912,1391.55526830977,-930.662280350751,-1136.237032933,-24.5623943118245,-16.8721588840646,-8.53994426677559,-5.70910616506411,"nonveg_919","absence",0,0,0,1,0
2210.55180644776,2302.64276723734,2540.4553542049,2674.51749105879,1545.12893644547,1205.37484516104,4456.83122943822,4621.03407346306,4926.91869454531,5164.8771648405,3300.13992467184,-4495.1966885309,-4614.38759436609,-5001.2822766225,-5012.83645229943,1979.58396083538,768.263230056005,726.980959052752,-384.024904004018,-0.00574203867775698,0.677221357822418,0,2231.19436875399,2224.77239330869,813.44194881513,18.0764877514473,22.7955912519008,-40.4649642177705,23.2810055834199,1241.16939843579,-4786.86802295505,-4683.46520645501,-25.3693294257623,0.642937482107767,-4.98089428170028,14.5358298318662,"Canada.LeRoyLake.TD7","presence",0,0,0,1,0
2932.0623106705,2314.27001210115,3230.39045119753,3699.24375777588,2407.03045513108,4824.62500931092,6270.54280657004,5866.10667160741,7043.84930068305,7510.41738954203,5618.93727153836,-5731.46664137034,-5166.82691211271,-5529.27802673588,-5798.26910158369,2031.03789132426,570.421183197534,588.689696287538,-282.179473288261,0.0273685716092587,2.15205955505371,1,2112.12952646077,2594.77871998119,1514.48447257262,2.314911229614,6.33253520560933,-58.2494027912547,-33.1615489768408,2804.00862110049,-5696.74558400206,-5897.41785800814,-30.49214515005,-4.90407311580551,4.07721761388444,7.24597427142462,"USA.InteriorAlaska.4","presence",0,1,0,0,0
166.66819746688,628.031067974777,-181.923126224482,130.129852362743,287.914829134069,-3448.59974753793,685.514862652867,1109.54894846323,397.918321812151,862.476169388207,402.156947222239,-1111.68105935016,-504.312282658949,-1840.06020419769,-1893.94979108741,1003.88446066137,552.766262200415,1361.94215664286,581.450697560818,-0.0613148063421249,4.05706214904785,0,166.66819746688,206.164164142797,809.954194199258,-3.67414035355117,-18.3560575639544,44.9974552332921,-53.6803491127762,711.630626651078,-1111.68105935016,-1107.79851454856,39.9775139632771,-15.3489252206058,-8.06859129408454,-4.15817150090776,"nonveg_1340","absence",0,0,1,0,0
46.7941990394591,286.016062381748,-442.845365466656,466.620358989578,307.015528946142,-648.14476336731,510.620893362123,801.540538545243,-70.6128137835519,1014.20035091435,812.460406383708,-1273.37789777268,-997.190871935177,-1962.51932173643,-773.133302952314,762.695681954171,726.132554450482,860.977187040433,422.486535761169,0.494364142417908,29.6720809936523,0,286.016062381748,132.720156778054,909.465724456234,-7.65356852666713,-75.7888103713528,56.0662636806465,-18.6076394141426,1084.8131646979,-997.190871935177,-1172.48981649168,46.5102898769871,-6.99228362473799,1.67231680063934,-27.8214130401336,"nonveg_596","absence",0,0,0,1,0
856.913995990701,987.715619848077,1386.13144435451,1073.99296878415,961.081688103806,-1550.40844103785,2379.57468315525,2614.03937929408,3253.27460827026,2852.29036017592,2258.50687621519,-3533.59505097736,-3180.24280185589,-3059.49095657484,-3721.68399628393,1196.46483239444,630.138415162302,785.274202700441,306.883754513502,-0.0144088873639703,2.10152578353882,0,987.715619848077,1053.16714341625,529.217448363811,-3.85806267085573,17.3410264205756,-20.9692539213913,-7.18490415001571,994.767732055069,-3180.24280185589,-3204.25296229549,-12.588939288818,-8.57818857173017,0.781221525287549,8.86324730612376,"nonveg_996","absence",0,0,1,0,0
140.187472708733,179.846998388666,185.885513940613,721.026557308182,17.3368831030067,-577.491154283826,372.899374452208,497.098547846089,444.356868040595,1204.89077673424,-39.0743039202545,-788.379679631316,-1080.63161205399,-982.434600285388,-361.148313226931,1447.52705595202,1188.78020063146,1437.34355223702,-116.718491186683,-0.247904986143112,24.4069366455078,0,179.846998388666,248.85668508984,703.689674205176,3.61325263546255,-24.324592880344,-0.262544154432513,-23.7126430586099,1243.96508065449,-788.379679631316,-716.346625647647,0.728516988122306,-9.91989463587417,0.161076832874394,-5.88310906514944,"nonveg_710","absence",0,0,1,0,0
1722.03986605014,2388.37985694187,1631.14396070191,2378.34109955363,1291.60241629756,279.748827027911,3248.48214936085,3415.05372501169,3247.95554925948,3819.64247080235,2924.46894560526,-3126.66059250141,-3227.22220209299,-3456.95090334974,-3000.20901964437,2010.68835841952,997.57457696928,933.21018839724,-307.490590430783,0.0379773192107677,18.7420558929443,0,1722.03986605014,1882.30143990902,1096.77744064431,18.7146717283732,-186.79928471293,189.308974059992,-2.8064657097454,895.173525197092,-3126.66059250141,-3025.29719875749,168.797364360736,0.412579626405392,-0.652361288000916,-51.8342902009007,"nonveg_1177","absence",0,0,0,1,0
56.1106310231307,299.576949118975,-696.931245221251,343.002605225557,895.052861534999,-4306.88444783672,702.171703547501,1015.54154457206,-180.055535292773,1147.56145415512,1579.2147407251,-1755.96180779511,-1440.92628993595,-2912.41380052087,-1531.15956569289,688.040748599072,663.212201219712,930.046767120838,1691.39434057623,0.0236762333661318,1.47925400733948,0,299.576949118975,179.362360336282,1591.98410675625,-32.2670088658411,-79.9949115728314,76.6544764877097,-63.0379074107433,1759.27027601787,-1531.15956569289,-1580.86368942555,62.6507166330973,-14.8570158161394,3.27555605296164,-30.5743025491225,"nonveg_715","absence",1,0,0,0,0
1404.75508588276,1435.32120627827,1563.98740795767,1525.99240938575,788.123511385348,589.954838246292,2557.21107943834,2522.17418398657,2798.2044821048,2789.95552567775,1384.18965960118,-2495.47291240756,-2697.43896572868,-3040.35356276404,-3303.23371497159,2228.56090527277,1089.46850179158,1445.05555798753,95.1868726888786,0.0344204712659121,4.54834508895874,0,1446.20346155367,1321.59014661107,642.502555627452,3.68054225308305,-6.73492883566531,-9.79406109762401,-35.0790599711897,1274.35619686494,-3045.66477374385,-2789.17252693088,1.5179128145794,-17.9149147223133,-0.796798030420158,0.0369179835732009,"Canada.PrincePatrickIsland.MouldBay-C04","presence",1,0,0,0,0
509.089726560795,695.750972825331,416.706062504259,353.079137835726,-125.312861955055,-2221.90283675769,1613.70022167779,2278.1010310113,1884.71551461659,1730.62993650975,1337.19726733791,-2483.37467329799,-2110.36880063221,-2535.49152463009,-2701.03355357354,1634.87980449464,1186.95266702354,1543.33911637508,-553.155481980131,0.0147309368476272,15.4877471923828,0,416.706062504259,369.862607554211,821.063834780386,25.376103540634,9.08956066693341,34.8806137901339,-15.7297020734375,940.903763673391,-2483.37467329799,-2348.55910312165,34.310953726628,-19.1514481695352,3.91473979821136,7.59763602943618,"nonveg_719","absence",1,0,0,0,0
728.739882767768,-308.165976224141,338.02533043737,122.270855592568,238.982161961276,-68.7129033999946,865.729488626804,-273.809320837174,502.979280603838,314.101209305439,297.455128057569,-1559.09580877678,-2640.86665545349,-1985.33361779749,-2194.77565458848,3132.09490743835,2043.68386725306,2259.28288334303,244.871801891096,-0.0240835752338171,1.52118134498596,0,238.982161961276,223.970450906968,1036.90585899191,15.7986361550482,19.6140431677092,-58.7446642419555,7.76989609857676,1139.53880946398,-1985.33361779749,-2055.04699727719,-53.5863114285704,-1.1939512080661,-0.709644176475663,-3.53046579153327,"nonveg_1261","absence",1,0,0,0,0
1361.29221779044,464.22787623779,361.114078442293,290.127748891267,374.965464828075,910.451263468495,1695.32196636678,654.38593122344,527.361379791034,437.745113100521,483.446057829361,-922.063703797757,-1940.81474522002,-2092.40199177056,-2189.76980354386,4038.21163082492,2228.93372719726,2725.08565643955,1.49205477857545,0.0267367959022522,2.24559330940247,0,374.965464828075,570.345477237974,1071.16446889918,31.8169920310441,11.8310549251711,14.7305425422139,51.2909929026916,1257.57685326626,-1940.81474522002,-1754.19072852426,1.3474971728422,-0.937154936603263,-19.3095213632846,-3.09353315037113,"nonveg_643","absence",1,0,0,0,0
1389.11159842265,1462.03429103103,1419.98659872553,1931.79742264844,903.13919729276,1053.98470892332,3146.29260562921,3285.30436887765,3269.25373566212,4048.48060810109,2223.12787942863,-3639.74663797664,-3846.1648205304,-4222.6543866027,-3496.63298274403,1606.3422540483,886.801083586399,712.558357994993,32.312507830191,-0.0427190437912941,2.68563556671143,0,1558.88382473135,1270.76863251816,1183.34932187489,57.5322631228784,-65.1896174428626,55.5241184619659,15.5873122404667,2097.0019477687,-3912.57237825508,-3922.00029996587,47.6249657339054,15.1272111125376,-2.1466132574064,-27.091265430949,"Canada.PrincePatrickIsland.MouldBay-C05","absence",1,0,0,0,0
3506.2125810961,2530.15618022504,4253.26654308427,4882.00112978901,2067.70414627044,3550.96839409716,6435.43984165452,5437.55521810989,7530.14525210075,8281.93496778398,4003.0790848501,-6427.90918624924,-6456.66422604108,-6829.9988433103,-7097.88257578581,2362.56982492718,545.565120911832,661.225024605926,24.2853848235126,0.000429026368591519,2.21975774235196,1,2768.50536849758,2976.71387660939,1990.82677964,15.4935070340525,-20.0208839106925,-24.2793767283449,-9.12483020953547,3251.7864466158,-6701.08075401758,-6101.9352898498,-4.81621888306607,-11.27150526189,0.841981324534825,-0.644806425713785,"Canada.ClearwaterLake.AB2","presence",0,1,0,0,0
-544.155100633909,209.705902157598,746.520959931128,-187.502997487913,116.577016373651,-3769.54162220745,-303.46430425328,720.373417935243,1316.35185035049,219.344392493866,128.440156196399,-2508.74713988932,-1858.34202712187,-1133.94141330742,-2439.57744358628,652.645803874672,574.701738557855,1455.54527351991,352.287696077989,0.135578602552414,7.82624244689941,0,116.577016373651,68.2291560681107,1290.67606056504,-22.024403900252,42.4556344281382,-23.3397851205883,-110.068595995117,1619.81615460377,-1858.34202712187,-1624.76420247517,-17.915740314666,-33.9353215615281,-0.398681349368644,18.9110686756123,"nonveg_659","absence",0,0,1,0,0
523.122430392032,581.863825216541,202.52066044005,196.128458617269,250.353642186723,-637.922074517431,833.125201989072,923.662887026986,526.594603771623,520.941911126087,433.258266561807,-1605.78543027898,-1305.5609742279,-2047.92854590169,-2193.3436546056,2309.40248515996,1437.7999031508,1790.77469090689,701.158924312715,-0.00656652124598622,2.42607045173645,0,250.353642186723,350.797803370523,385.735366599272,15.1538215669616,0.581109256616478,31.6119303980409,-38.4734154725502,490.404620465179,-1605.78543027898,-1691.51331036529,17.7952972040777,-11.7005792321733,-11.3936031572251,-4.68871959716547,"nonveg_922","absence",1,0,0,0,0
-44.9338763449772,686.264035213187,210.798763036733,697.511153817725,552.346741564136,-4205.14902067935,221.928935470923,1025.67432319406,570.753053839899,1141.7961779519,622.900111818082,-1178.87184465532,-595.132593397238,-1143.59562245713,-761.904937837036,766.576355277726,815.372877357678,969.077036808525,-387.925728474952,-0.077581949532032,4.51217555999756,0,552.346741564136,420.397363457361,742.445030162702,-22.1215043670042,-48.6712390780992,43.2241156524049,-39.5437585908934,919.867242480975,-761.904937837036,-760.402763103887,35.3137856497185,-14.1242744563865,6.51856467669893,-16.6112603527554,"nonveg_1499","absence",1,0,0,0,0
3680.76396098696,2572.03793177626,3023.86580898157,4659.581013439,2536.2465919762,5281.0170332858,6820.33892146727,4821.28008853466,5296.6179363923,8296.33496332175,5008.12657269992,-5378.21004247234,-5538.84290071052,-7536.20663938084,-5475.80101401445,2620.3318110712,807.959844684936,650.853882916051,-382.940319685332,0.00658077513799071,1.32259241739909,1,2680.37914689005,2933.32241308247,1599.50190149546,6.54177911028324,-78.5187176363951,-10.3424991133529,-16.8713037000943,2723.19343961223,-5579.88426037883,-5526.27666725843,6.28216757104929,-7.04974241302744,3.95034365369905,-20.4782084704271,"Russia.Tazovsky.Burned44","presence",0,0,0,1,0
-732.242743336384,-101.261340638464,-397.496214830692,-272.853903657893,42.2499570160672,-591.461128010883,-828.414129215356,-67.9696837137668,-365.030464421743,-179.005486612987,-154.913533956713,-995.742505388612,-763.001567136917,-1579.19954904251,-1663.39409959093,1732.44371033234,1165.86415034205,3850.60667247259,31.6503354338434,0.0895349010825157,10.4064426422119,0,-272.853903657893,-292.320849089473,774.492700352451,-16.8367978337489,-7.33190065722347,17.425580834837,-79.4697480973987,760.444445501589,-995.742505388612,-762.543698892181,22.5371748711311,-45.2081238601863,-14.0347143433875,3.04225909469682,"nonveg_1172","absence",0,0,0,1,0
1227.85671526347,1243.16052918462,1477.40603486136,1485.32021016044,882.537018491241,489.690143055841,2349.3173575309,2487.22849110654,2893.27653803997,2864.49740402278,1734.82152062205,-3302.29108164386,-3062.36988039903,-3428.98318644656,-3795.419042714,1966.15643567695,915.704541939563,1158.93888518346,158.214918240411,0.0376761196181178,2.56648664474487,0,1239.94570198257,1246.21291046061,1029.75442133879,11.4682515199422,47.4186462504558,-40.2853895393811,-17.274077803497,1916.1204499315,-2673.3366966432,-2884.15442276288,-41.3308957955194,-9.10763294357933,-6.50747693437051,54.8225468208908,"Canada.BanksIsland.GreenCabin-C08","presence",1,0,0,0,0
3621.7523476403,3408.82628596881,4162.52813894681,4426.46293181533,1649.5126403276,3834.7370683028,6789.86838120494,6450.23764984192,7482.68126477391,7839.36961886498,3687.58682844461,-6201.8464183748,-5798.72710803854,-6726.47517089016,-7301.30688761156,2326.04378793824,389.240778321324,560.570486507408,-17.8282161015558,-0.137293419667652,10.7431609971183,1,3940.65258251684,3571.23458335991,3031.30824391492,73.890514302414,-13.9295277236388,-46.2923893937428,92.6800611903556,4307.78102018773,-6480.45256573405,-6343.14172197603,-12.3830026493075,-2.9470785725898,-7.94686362570651,7.86015603584234,"Finland.Kilpisjarvi.19","presence",0,0,0,1,0
1204.31974865194,1326.72922274293,1193.89679468437,814.388636472578,489.173200560597,-377.338708104743,1891.38165538079,2164.43292206762,1945.57393295822,1365.64160237902,870.023902702755,-1811.6533228184,-1356.709282502,-1738.90591956865,-2521.64893579307,2546.50749894179,1401.31678101053,1271.37840511093,117.052716805755,0.00663080858066678,0.411850243806839,0,1193.89679468437,1005.70152062248,837.55602218233,28.6058619236539,37.9508158211789,12.0756752780509,26.9653738300546,1294.40901936487,-1811.6533228184,-2035.71838542536,2.467065189594,13.7911571946693,-8.905182769312,17.4770734810947,"nonveg_863","absence",1,0,0,0,0
1328.68802581701,581.425204614333,1027.7528118388,1384.84391653041,1022.41646159286,-1334.31591687984,2733.54808664379,1682.25008110361,2386.22884058998,2915.46051894337,2112.33112623726,-1898.70698313969,-2717.31379567961,-2329.99460667402,-1975.87518050652,1698.44919954827,933.897549180152,871.563761940675,-28.7531450452387,0.0224280748516321,1.29504609107971,0,1027.7528118388,1069.02528407868,803.418711916081,10.5610884215227,-25.5065074779727,-29.7551738149642,14.2772134296799,1233.21043783976,-1975.87518050652,-2169.97536969253,-19.9034548889373,1.94156464635948,-0.323085818907725,-8.27793453678389,"nonveg_746","absence",0,0,1,0,0
594.228366013751,490.02943665805,474.430284088503,502.546678310568,701.195440203065,-91.2394149024476,1064.34464412686,939.290256870643,920.567359660593,954.30499904061,1192.72712381066,-1526.76855684109,-1661.02288039983,-1681.12689889334,-1644.92214402049,1848.57751092587,970.322847645044,1125.81915806392,-500.087922785673,-0.000346823129802942,0.287813544273376,0,502.546678310568,552.486041054787,226.765156114562,-2.89100200511659,-3.51454927775807,2.22845036707806,-36.6191170753623,272.15976415007,-1644.92214402049,-1580.55355195801,17.4670148832257,1.26874553871025,-10.1022761900695,13.3835025385865,"nonveg_953","absence",1,0,0,0,0
2703.48128041971,2115.26950798861,2738.82523108879,3361.85410879891,1778.52161055719,2538.24498721015,4692.28231577688,4122.00466511315,4837.05219100948,5554.08061275952,3069.23523471797,-4903.5837254031,-4950.95984034735,-5505.99903510691,-5465.0697333327,2474.71870973991,790.849902227721,921.403850272565,-29.0232384033058,-0.083098506120344,6.86956539154051,0,2216.24454545055,2233.5075510175,1467.33324621861,37.6239293902208,13.7548542995682,-33.1273803446859,74.1062842151045,2529.81504338893,-4196.91428107919,-4002.616620175,-23.3139352297974,3.66984634601251,-16.98441830383,9.7237638693286,"USA.InteriorAlaska.BROWNSCREEK","presence",0,0,0,1,0
503.014973536197,854.104579516361,706.891095124345,1231.98993893469,967.076200934078,-1799.42581543787,828.558881013764,1391.97837041372,1157.25804727099,1950.44503855064,1473.45854640882,-2341.71983530117,-1521.86032234338,-2134.6587213974,-1473.79145142579,2306.96431715315,1729.70457787411,1879.66302305506,525.855714066431,0.0207344125956297,1.70387876033783,0,854.104579516361,852.615357609135,728.974965398497,-14.9697170128349,-29.1721579894638,8.17852691066759,-32.9798685204928,1121.88615753687,-1521.86032234338,-1655.67885015882,4.08867655987468,-14.0814245853484,6.04939225128541,-13.2572416148792,"nonveg_849","absence",0,0,1,0,0
358.17459110089,769.578420865292,1397.11876375515,1179.81350803193,642.664782807028,-900.86920590613,704.374054981248,1189.22645723429,1957.66894081575,1705.88351402905,1011.97777952531,-2420.54076455242,-1872.24200358762,-1280.42853067902,-1606.48882920569,2251.67243937948,1811.54746785285,1720.28759783147,-47.9258254192833,-0.0133769940584898,0.77367901802063,0,769.578420865292,869.470013312058,1038.94417265426,-11.3796076682455,15.5218039802298,-44.8243102064183,-20.731901660118,1253.2948858345,-1807.53681473882,-1797.44738855271,-35.433133788907,-4.75220228302857,8.61311177863198,4.56425732804928,"nonveg_926","absence",0,0,1,0,0
