"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_green_earlySummer","texture_NDVI_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_NIR_changeSSES","spectral_green_changeESPS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
2959.26057747858,2690.47907277321,3085.89013355308,3303.48581169978,2103.15679343317,3568.88003343248,5034.658918297,4777.01844916837,5242.07633212488,5589.55733317331,3340.69944825052,-5388.52383656388,-5720.27590147686,-5882.23717763168,-5915.4374699075,-3627.82014733426,877.29626391718,127.464512424215,0.414735043048859,0,2808.80530939991,2660.63592904907,1214.08900622309,30.4577381655834,16.2379928429969,-38.3397479221353,-23.8639351981383,4822.81442488006,4494.86608753097,2221.744067601,-5983.85578873976,-5318.48335862531,-31.4219290964809,-0.446763983749511,-12.4534261538412,0.669659308542365,"Russia.Yamal.Kharasavey-1","presence",1,0,0,0,0
-345.621821894414,-87.3534136364835,-639.192585008383,-10.6709129781322,-155.087768836566,-1036.96307830443,-198.168495971953,-199.753759279513,-507.991252135148,254.461897806028,-113.215205925153,-884.146068725484,-192.044382362117,-1112.78430201739,-780.626350595627,-294.989530089339,712.375844936724,-599.903028969892,31.5680522918701,0,-155.087768836566,-247.585300470796,628.521672030251,-7.93891887741036,13.9562878715118,29.0441669143105,3.72030034650804,-198.168495971953,-152.933363101148,762.453149941176,-780.626350595627,-652.918126757991,4.31332158874406,-10.6488634387946,3.53761585823972,6.75537881651006,"nonveg_1089","absence",0,0,1,0,0
1259.24386452253,1183.94389027318,1339.13383151102,738.863676459811,1319.03793174039,-923.466161769317,2061.07225075477,2006.75815023355,2318.48426950615,1400.62082402517,2026.18491080131,-2187.16313923838,-1797.40750827736,-2124.57530648867,-3435.57613231025,-1207.02008918205,1187.99663224219,210.046110484752,15.5341835021973,0,1259.24386452253,1168.04463890139,600.27015505121,-2.98970336089333,-24.7800089553674,-9.12882007281428,-50.6607353178741,2026.18491080131,1962.62408106419,917.863445480978,-2124.57530648867,-2150.34843509934,-59.4482377653274,-10.633355539549,-18.1078657898678,1.49372888709239,"nonveg_807","absence",0,0,0,1,0
642.546324234519,654.765683083184,479.063056092288,721.803067088662,803.039538720771,-1177.5901527726,954.800374798251,1002.27976959849,811.727886641047,1072.20210551755,1110.7558472875,-2030.80814731481,-1837.47119256489,-2171.29670427551,-2020.67692859302,-1602.91206841058,2050.79833348066,-409.917005178066,0.938573718070984,0,654.765683083184,660.243533843885,323.976482628483,-5.17720046729846,2.47677321419196,9.76125705504978,1.82259733077088,1002.27976959849,990.353196768568,299.027960646452,-2020.67692859302,-1932.63300823176,0.316600585056165,-3.59147122747795,-1.61765319049086,-0.906222949313411,"nonveg_902","absence",0,0,1,0,0
1905.72650448887,2038.68294541834,2091.19021511887,2351.91847939237,1059.39183837169,2470.12778255427,3676.27415253361,3837.08275406707,3924.46679252995,4373.25829567335,2322.2204863995,-4373.0143825645,-3964.32959109436,-4869.49406680093,-4871.31115420362,-3696.47377450606,778.119712525262,-108.535201951906,2.94323348999024,0,1963.47274362667,1889.70232506593,1233.0172610855,32.8505668314516,18.5251523804443,21.225846868632,2.2611875888708,3782.30575169723,3636.05495394725,1958.95183710991,-4073.90941639169,-4131.28066531226,-17.921014747373,16.9935789117625,0.457449173303284,20.9384731033981,"Canada.BanksIsland.GreenCabin-C10","presence",1,0,0,0,0
2671.85445212894,2663.34675344249,3306.78039237454,3660.48597521447,2196.28685767819,3234.61242030682,4417.11714767955,4715.44406423596,5358.69700172264,5671.7850284326,3788.94009578416,-5442.34367311647,-5327.8098377888,-5736.43792700942,-5916.69166623624,-4697.77589451936,810.520319090435,-23.204694394022,0.477942901628989,0,2541.82808050808,2784.61530667943,2379.87689285741,22.4640805736895,27.1166880275066,-47.8436471457881,25.6607627610397,4222.54880178192,4548.80085107744,2997.78038913036,-5530.11847266921,-5477.68706685472,-1.4432415446948,10.426376237381,1.57349657673308,-3.1864378418882,"USA.YukonKuskokwimDelta.UB3","presence",0,0,1,0,0
522.239035529376,1885.58238215054,1024.99534616052,771.841865741378,827.085530609623,51.6220923517287,885.485262373391,2413.0620572249,1551.26126338233,1293.57944881379,976.158154151322,-1517.43625903196,-490.795719412847,-1570.0293541008,-1928.37344784732,-87.5404128212735,1793.08009898895,-1595.49896861169,1.79573464393616,0,827.085530609623,1006.34883203829,1363.34334662117,-12.7019372950103,9.9841132084801,86.0587035990016,-21.3294807898167,1293.57944881379,1423.90923718915,1527.57679485151,-1517.43625903196,-1118.83503864284,-16.4374875526143,-35.275097183188,-18.0882777523114,37.0949305791721,"nonveg_637","absence",1,0,0,0,0
1263.61376599464,1493.85842751774,604.526452585765,502.146929168998,485.081477392799,-1299.03392802058,2443.89259874444,3055.79861606067,1848.77913960113,1672.52171113426,1165.58084987923,-940.025724329494,-988.904762884363,-2183.55587598211,-2303.27389488773,-1387.67826770774,1095.55747213321,-0.3613429354992,1.49521458148956,0,604.526452585765,869.845410531989,1008.77695012494,19.9623663744062,-19.524790687837,88.9331974931978,-30.557579814986,1848.77913960113,2037.31458308395,1890.21776618145,-1387.67826770774,-1560.68770515829,-34.955081296365,13.1780340500734,-10.7490015739798,42.0716106748891,"nonveg_576","absence",0,0,1,0,0
1061.27736773912,605.464160763765,644.840884545438,1373.12194953455,685.205875185258,-900.911488593756,1607.28433264117,1020.69894738945,1124.89241595289,2024.54286114446,1069.57969189378,-1662.92112234776,-2084.54368687978,-2318.67614937935,-1499.72206705214,-1688.64117399104,1663.18839134657,-305.290501101812,2.06429862976074,0,685.205875185258,873.982047553627,767.657788770785,17.0941587524485,14.1747537179739,-2.62511491877817,11.3044588901981,1124.89241595289,1369.39964980435,1003.84391375501,-1688.64117399104,-1850.90083993001,7.41813887707343,11.2520885144331,2.43937585908095,0.49839103139058,"nonveg_975","absence",1,0,0,0,0
512.819974607375,-258.611241590772,298.619868762212,147.873344297337,369.10617519785,62.1553505773496,1165.81377013039,-308.739665339287,712.41684846329,695.699260022664,854.03422283333,-998.140453947671,737.414206168805,-863.957657984046,-1612.98814684724,-1162.69408624967,1097.2958999285,-462.782557696476,25.6608963012695,0,298.619868762212,213.961624254801,771.431216198147,9.58091996063505,-24.3297753540025,-18.5743703450995,-35.4571592477848,712.41684846329,623.844887222077,1474.55343546967,-998.140453947671,-780.073227771965,-40.9898461933046,-1.31558255035437,-15.4556085137127,-15.5878788492788,"nonveg_594","absence",0,0,0,1,0
448.960728687332,467.390376437643,277.55711300806,-617.484981736109,176.098901106009,-1090.85057299611,710.410154672922,1060.70066127085,831.189525026542,-290.481326981619,-790.803231711466,-191.758399079821,-1303.99559066752,-1501.71645137589,-2399.45860489179,477.649431590587,2190.19129362035,491.192954709878,25.8555126190186,0,277.55711300806,150.504427500587,1084.87535817375,6.34562389724009,-24.2374025096237,15.8194386191319,-67.3987014453773,710.410154672922,304.203156455446,1851.50389298232,-1303.99559066752,-983.855922884886,-50.1750046775448,-27.1359378301999,-29.8057391395541,-7.99780200889787,"nonveg_1473","absence",0,0,0,1,0
392.443160926778,-43.692611392226,664.754544410947,893.872545662994,524.46397029113,-3140.51543546284,2031.68969518342,1615.33729385692,2375.42298844355,2629.18324711532,1446.39732127927,-2813.33425273731,-3018.0418044679,-2745.53241180511,-2764.55117931307,-1415.40264898563,764.839523432173,178.889059029173,4.53114175796509,0,524.46397029113,486.368321979924,937.56515705522,-4.12565029263601,15.1948298404914,-47.2298103868782,16.8338467739752,2031.68969518342,2019.6061091757,1182.78592583606,-2764.55117931307,-2551.37245946181,1.47827495224976,-13.3423667888061,-3.52224803816915,-1.50035593201389,"nonveg_648","absence",0,0,1,0,0
418.897239548899,544.727268415652,768.280230734094,846.418479190703,292.864681325666,-1480.73926620228,517.140380926668,746.982466063354,1132.74539004506,1265.97766270563,303.522658354651,-2541.28478264958,-2019.14406458387,-1902.45655055871,-1892.47081203895,-2331.47424420334,1733.90769218188,-165.626406460375,0.409684360027313,0,544.727268415652,574.237579843003,553.553797865037,5.25135659263472,17.8133849850751,-12.4196090176912,25.1292640576308,746.982466063354,793.273711619073,962.455004350982,-2019.14406458387,-2137.36609080689,27.0339154421096,0.948531925941798,5.74055480604595,-5.58090924179127,"nonveg_767","absence",0,0,1,0,0
3618.99495884333,2572.29830148199,3541.62747213882,3965.61722945062,2564.24433609411,4206.3842500711,6929.24619099411,5795.40697051686,7008.68000258606,7303.63535569452,5780.76147792885,-5651.15431805769,-5968.35088220402,-6251.03329641849,-6572.38352767519,-5112.17720234761,596.505882317478,263.080816715786,0.88453996181488,1,3263.43776077123,3228.35447733775,1560.99159083825,21.4667342193292,18.5586911867798,-43.3870981962282,29.1351363153016,6298.92245009101,6519.50955275965,2018.50705822855,-5876.47000182465,-5964.58444021906,-5.76363771642926,10.5486873925904,1.19177193320057,-3.65589045766126,"USA.InteriorAlaska.20","presence",0,1,0,0,0
1225.24945895738,1218.85060163028,1238.48463158344,1408.24358091594,651.309931853971,949.626039857042,2318.1842965026,2387.88359791116,2436.01661457976,2707.43432873409,1230.97007376554,-3164.34536296316,-2954.64951725618,-3806.5304833983,-3798.6080991548,-2402.35382781188,1042.62307073766,-259.104082393233,3.18992066383362,0,1298.68177136691,1336.91835979744,1152.68320523457,40.9682933539214,9.14836774323359,-0.813142412429792,-20.1238838237586,2764.36705391453,2655.90519228579,2567.52497952415,-3101.85236039642,-3302.93187467418,-49.0230584138978,10.8659854913382,-15.7735226370054,41.0427269835421,"Canada.BanksIsland.GreenCabin-C07","absence",1,0,0,0,0
3135.43671158425,3073.40791310985,3564.92194917662,4202.73771899352,2244.7831931569,3942.45600809588,4751.28815012594,4969.44858120646,5581.6982804638,6222.58717394462,3588.10696679986,-5521.50581361084,-5519.25229900453,-6092.06514509856,-5978.50026251433,-5063.81080671359,875.932430775651,-188.897329563042,1.01476454734802,0,2750.88652166465,2762.37550477875,2292.19812429751,28.1196682192977,18.6598853377944,-45.5431321262595,24.00000639071,4225.61941413787,4394.41636358474,3132.73052565432,-6210.04211701106,-6194.52298975279,-11.3521632297216,12.5490184514921,-0.928006133668138,-1.91973780078818,"USA.YukonKuskokwimDelta.UB7","presence",0,0,1,0,0
648.837616176783,180.453368748268,209.066429956537,478.93143929298,80.969380912125,-759.589704876317,803.076444797599,299.429021269871,320.111807663788,583.960119311057,4.54474848180236,-550.494813817713,-1202.00725457756,-1173.69454632352,-786.492842381566,-238.134058948256,1785.42948491611,-41.1683022206107,3.09524202346802,0,209.066429956537,319.651647017339,567.868235264658,14.5607239811451,-4.35656863804625,-2.38442176735575,-6.53365641853728,320.111807663788,402.224428304824,798.531696315797,-786.492842381566,-790.164703209723,-6.05123150163726,3.17562685779344,-1.8260737802029,-0.239798699886251,"nonveg_1416","absence",1,0,0,0,0
-167.465483424926,209.500971494698,-99.0863838488369,-271.243560502855,245.537778081085,-2466.91713942072,15.302695835468,469.066418290921,103.737748090893,-108.410186287676,444.038204938935,-1179.67515141208,-816.312247296499,-1162.70422821532,-1356.97182536816,-682.780222538149,969.961973760805,464.990041312933,18.9579315185547,0,-99.0863838488369,-16.5513356401672,516.781338583939,-12.1471547501768,-3.05229638464496,25.7156129452946,-6.8469877327713,103.737748090893,184.746976173708,577.476604578598,-1162.70422821532,-1039.68873496604,-5.21460805753195,-7.77002233617919,-2.90280258229445,13.3788677902699,"nonveg_1316","absence",0,0,0,1,0
2732.01851386283,2914.00968029283,3368.95386495063,3559.04361665528,2000.30762632401,3575.01612171947,4697.4755064698,5261.19069361047,5859.95372705924,5975.65425395812,3247.00544691565,-6048.42681025541,-5772.54063862045,-5929.24655135653,-6099.64441156598,-3524.62210377253,694.671832640149,-96.0144758776608,1.12120604515076,0,2937.25680302549,2886.70447359793,1595.7762869641,13.2233763567242,36.2001282712971,-51.2419317835682,58.0936520467933,5334.71300692048,4937.52977155618,3120.09864299412,-5694.52748386608,-5556.6686263748,14.3164921545513,-11.7851939738192,0.000575523933990654,1.55601164334717,"Russia.Yamal.Kharasavey-2b","presence",1,0,0,0,0
202.790916659529,422.516847981924,117.974333812918,426.51218910279,455.146228334925,-1524.15999091116,409.295524431678,721.994183295993,256.31756803977,739.957087882046,730.11110451027,-1865.42535858523,-1460.10241544751,-2042.46359392708,-1453.83304565826,-1337.2028817518,1345.45494915508,119.091599327728,2.72493457794189,0,422.516847981924,324.988103178417,337.171894522007,-10.9719700728433,9.72701184535918,152.271257084503,11.9120105118767,721.994183295993,571.535093631951,483.639519842276,-1460.10241544751,-1631.80545907397,17.8953179533465,-12.7460238534735,2.95897255972254,71.7571157574009,"nonveg_768","absence",1,0,0,0,0
252.481178154955,-300.262671092473,159.237261485972,747.758465733392,-163.476693386576,7310.99510179162,764.748350978992,164.861874885451,1461.69108419405,2509.34329856934,379.324330108877,-969.058389959684,-2152.95579475983,-2092.79337228646,-1733.31118848833,-1124.67317470551,280.04395234812,702.155898680115,0.0436437577009201,0,159.237261485972,139.147508179054,1048.02113682586,10.6655864497829,12.3819321894609,-27.0294077987321,42.1067436567043,764.748350978992,1055.99378774734,2344.48142368389,-1733.31118848833,-1614.55838403997,-19.1063199632162,6.93284026629483,3.60109081173811,-8.70675455640442,"nonveg_1654","absence",0,0,1,0,0
141.937519482925,166.292237716747,87.1864136473775,676.204520090108,-108.854220942001,-1633.98534068253,364.75675047405,317.104602101757,456.063012097932,1271.33428375435,-272.173856977082,-564.438680253491,-246.234899454632,-778.497521470086,-478.366298456657,44.7022602048543,985.795890717309,140.259577140307,19.1562118530273,0,141.937519482925,192.553293999031,785.058741032109,5.69981228238469,11.872600013493,3.04253169497576,-5.12796935537857,364.75675047405,427.416958290202,1543.50814073144,-478.366298456657,-404.567027886002,1.91271959548521,-0.382592451398652,-2.55481032424839,2.12310051832737,"nonveg_921","absence",0,0,0,1,0
-417.482516641659,-1046.01192334867,435.871076583889,580.067978044774,742.219612923781,2649.29223351391,336.20304463574,-1612.83775920281,714.39384895109,1174.53177462898,-839.922614600536,353.981527656904,23.1451881270871,878.572168993593,-200.966055617823,2183.10260262809,1432.51112836081,-1520.71504171803,21.7526779174805,0,435.871076583889,58.9328455124224,1788.23153627246,-36.24069154892,30.2288028692859,-70.5658571396459,-42.7913697405002,336.20304463574,-45.5263411175071,2787.3695338318,353.981527656904,647.56708635757,-16.8165934325675,-9.08449700518338,-30.0080618189789,18.3102414856177,"nonveg_593","absence",0,0,0,1,0
405.160093036808,167.237224385061,314.607124690513,-310.518279894688,-153.091804278078,-3241.71696719028,780.279999477843,680.299293389095,925.664273497244,202.007553775911,-599.439124502388,-371.286457715178,-1197.93272070464,-1076.12449416668,-2323.17606448389,889.504960754719,1217.39101580531,-629.970443173175,29.5847072601318,0,167.237224385061,84.6788715879232,715.678372931495,18.6083965771628,-23.8559457643832,-5.66807308867125,-108.656748271287,680.299293389095,397.762399127541,1525.10339799963,-1076.12449416668,-815.802955263133,-65.0629868922903,-20.4190272921742,-30.4988691922087,-9.86489893099371,"nonveg_721","absence",0,0,1,0,0
-1503.92316297007,548.427945484104,-774.237327925554,-806.539916109885,-498.940406413501,10000,-4240.4669044332,-2566.22544088047,-2639.10054941212,-1573.7005231024,-3792.98180398896,9448.69898307705,10000,9938.19045691917,9990.37877601774,10000,1608.02492207505,1432.51124003988,32.6007385253906,0,-774.237327925554,-607.042573586981,2052.35110845417,-35.8922413055917,24.9065445307208,45.6091473589537,0,-2639.10054941212,-2962.49504436343,2666.7663813308,9990.37877601774,9875.45364320279,19.345706890739,-36.9742874785732,-5.55624068062646,68.5531520631515,"nonveg_1236","absence",0,0,1,0,0
3653.78049732157,2921.87135256598,4126.75123632385,4707.08864435605,2506.4871654327,3891.08957052951,5694.03414910641,5010.08793634503,6331.02699995868,6916.06416137928,4334.88292595645,-6077.93959576911,-6023.59740256398,-6374.2210016452,-6573.6098616563,-5577.6990105825,701.196136369535,-12.0917302810504,2.19244769016902,0,3078.66710457184,3492.59981310533,2378.70303618225,16.5171340977748,62.7729671083001,-79.9656557119084,72.3356476528693,5025.10406496071,5560.85409377923,2955.12523712139,-6238.70071210686,-6074.71221598055,8.71044243843229,-4.03380355677198,8.95907510658821,0.904223924762709,"USA.NorthSlope.Ivotuk1","presence",0,0,1,0,0
2373.32382628809,2455.32765592628,2762.49610116485,2877.70899481118,2077.34061110695,3144.90171881724,4623.27724787722,4976.56604830684,5317.58712666978,5385.44288336903,3873.47581479337,-5298.91424181102,-5071.76552691968,-5689.89532232828,-6064.77588448498,-3914.05390473309,686.766395257391,-63.5233179230863,0.893097722530364,0,2735.57985248925,2659.06807423285,1111.45190203879,12.414564234869,15.92698332908,-29.271920998581,9.17433992805024,5225.74821286781,5106.15118614044,1704.52836353479,-5537.97414173575,-4998.97270539447,-22.3330439259822,2.8123683267724,-3.0847880298414,-0.528786352789157,"Canada.DaringLake.LowBirch","presence",0,0,1,0,0
814.653876958137,136.5527250708,261.159272445484,999.301720875222,628.483720262896,-1698.4582937483,1123.81982288329,310.103959168846,459.630801940397,1345.3957328752,900.417149946535,-1084.31879959106,-1907.97869696253,-1772.18225697797,-902.632221170791,-1240.30218802287,2094.43730634595,-117.664133778525,2.23169207572937,0,628.483720262896,568.030263122508,862.748995804422,8.09435463892354,7.69366016321188,-17.8009353392406,6.27213890183318,900.417149946535,827.873493362853,1035.29177370635,-1240.30218802287,-1381.48283254504,7.57027410084463,-0.00793735258163076,-1.24494587867739,-3.31376563267232,"nonveg_876","absence",1,0,0,0,0
2732.01851386283,2914.00968029283,3368.95386495063,3559.04361665528,2000.30762632401,3575.01612171947,4697.4755064698,5261.19069361047,5859.95372705924,5975.65425395812,3247.00544691565,-6048.42681025541,-5772.54063862045,-5929.24655135653,-6099.64441156598,-3524.62210377253,694.671832640149,-96.0144758776608,1.12120604515076,0,2937.25680302549,2886.70447359793,1595.7762869641,13.2233763567242,36.2001282712971,-51.2419317835682,58.0936520467933,5334.71300692048,4937.52977155618,3120.09864299412,-5694.52748386608,-5556.6686263748,14.3164921545513,-11.7851939738192,0.000575523933990654,1.55601164334717,"Russia.Yamal.Kharasavey-2b","presence",1,0,0,0,0
2460.6358489006,2542.24113303104,3023.95701527913,2980.8682366474,1513.18937651052,3682.4989500814,5403.83356787771,5439.92712382477,6272.28365345808,6300.0781630835,3745.61693281866,-5328.86357615751,-5500.53434004423,-5912.74472451088,-6369.75273189336,-4473.9076226369,551.516144286022,357.711912460441,3.27233737707138,0,2831.21974006189,2794.19408307443,1943.82446773402,28.9767894442779,30.8050668338522,-28.5356204578369,48.3383131762481,5760.39486281002,5728.61268345833,2997.67296426228,-5662.34543515483,-5556.22769157008,-10.8600442172482,12.2259152768283,3.86773831739265,5.11597197353062,"Finland.Javrresduottar.EC-Salix","presence",0,1,0,0,0
3027.51785086226,3174.80109812039,3954.29722813486,4263.54812427673,1767.30268718422,3987.00383783322,6062.25834796977,5239.69080946172,7725.38832827258,6475.08219739081,1751.52240696941,-5907.34540168682,-7009.2903076078,-5437.52184733198,-7747.78629205547,-6139.39285445463,433.320821293371,-1210.8611946615,3.05952874819438,0,3075.55222747698,3048.69029036193,2174.07488979157,46.1559188500146,21.783921455972,-45.4302912248608,-175.57104513785,4087.5867419161,4320.67128393752,11358.3982331177,-10000,-7707.18833232552,-143.86127502277,28.8567175902761,-9.52135251001314,-17.8294408461896,"Sweden.Abisko.VJ-Wetland","presence",0,0,0,1,0
232.336018047055,625.892141864363,322.434432970492,203.419749872795,230.087990646617,-2184.04175785985,426.127065457571,999.838761408697,604.551837797165,447.253286837876,326.26050401545,-1171.85282105155,-585.687577769197,-1137.41307270478,-1372.12961536361,-601.367294614706,1373.66018812883,-197.103861428516,3.63399982452393,0,232.336018047055,322.834066680265,422.472391991567,0.0832602740902981,-1.03272386336643,50.5762848156451,-10.1095531167611,447.253286837876,560.806291103352,673.578257393247,-1137.41307270478,-973.690076300767,-7.15274265400214,-10.9972425157538,-6.1441010720634,25.8388789430819,"nonveg_976","absence",1,0,0,0,0
3327.5227218622,3673.61470433045,3960.61065102434,4208.46151122784,2506.230302001,5165.98366764948,5061.42485457993,6314.77773330939,7308.36088072625,7565.26094680801,3675.11741308557,-7023.97540089506,-6066.88328682485,-5760.10701117966,-4678.49069787781,-5627.66720375179,425.136291782593,-1105.80116964433,3.73330640792847,1,3261.80656977716,3363.07918251047,1138.25351274437,19.8496657996908,18.675739053209,-34.5245439675201,59.8595454363848,5864.66925724175,6116.59776758717,2378.50427933689,-6612.42174082264,-6334.5422775678,10.918030980868,0.70930272010664,5.41922733292789,-11.9100446780122,"Sweden.Abisko.VJ-MesicHeath","presence",0,0,0,1,0
210.515297910388,-324.876093235314,221.095519671649,-350.147767321388,-375.514191962815,773.798960520596,-268.685480540454,-1989.74711730127,-286.871996787274,-594.79631960752,-1583.51378891813,3969.43485801805,6553.38844835129,5517.28689494068,3734.54916102746,3473.25474786368,399.443762585148,-421.468284225217,2.03024411201477,0,-324.876093235314,-123.785446987496,596.609711634465,26.6377040851456,-24.3766550100772,-18.8266073416194,-22.4827382245269,-594.79631960752,-944.72294063093,1721.06163676082,3969.43485801805,4649.58282204023,-10.2124216082862,18.3028535956945,-8.32188176807193,-6.42710589292751,"nonveg_1637","absence",0,0,1,0,0
3366.13761245842,2521.33228420038,3503.17436685093,3865.98314811527,2360.54418586981,3011.20911246904,5774.95320117129,4747.15374441489,5911.88828243362,6407.71748917854,4208.55837452461,-5522.68584007297,-5841.89235197684,-6184.06720843371,-6459.84416067106,-4891.95930469675,745.791066249752,-334.13359847099,4.06684494018555,0,3451.76981401583,3073.29221003526,1458.71622042492,48.623874014164,-2.20774920629181,-50.3576333637841,-8.3305994788237,5854.3514963796,5339.82900952122,2098.57878941848,-6075.05697671217,-5873.67489720262,-53.1645634081933,25.6504813229757,-10.5497849708951,2.39234483620481,"USA.NorthSlope.HappyValley-C19","presence",0,0,1,0,0
2315.9288025308,914.097832978445,2210.96246115003,2782.16790569146,1442.91378345947,-690.691563862719,4442.53875745543,2510.16904272356,4449.10948227897,5592.90867677928,2614.26165654134,-5149.87149571775,-5195.74239907977,-5835.13103929725,-6186.25273948336,-3850.43925212745,856.240794656248,-297.218489960923,17.558158493042,0,2000.69813424122,2113.14896425892,1434.85962485892,39.8277856562001,-0.815873911137065,-20.3415898731694,19.7608740159893,4166.28433609853,4459.27450254138,3491.93896057598,-4202.51834099688,-4827.77896459918,-50.4278029873935,15.2578001061329,-9.53002679232815,9.37843753373599,"Canada.KluaneLake.Gladstone-MixedTundra","presence",0,0,0,1,0
647.136672111805,-85.2305282424298,1010.0687499866,733.222481648314,145.689878886728,-3646.39250334999,1182.60357488915,293.418747725896,1687.43883105225,1336.23827888196,491.532881093327,-1471.07405646755,-2224.42227309139,-830.027600736592,-1336.39429573411,-2004.82129758359,1231.22525250885,180.878189667056,29.0866165161133,0,647.136672111805,490.177450878203,1095.29927822903,16.7148931075026,2.86952698455029,-49.7863308285921,3.57276054510692,1182.60357488915,998.246462728517,1394.02008332635,-1471.07405646755,-1573.34790472265,4.48932535778144,13.1621024706321,0.0217404559246158,-23.0810606377003,"nonveg_695","absence",0,0,0,1,0
3092.54712777257,2369.30603860388,3064.15639532739,3565.62042704091,1978.31329211675,3511.84386162593,5725.47402362658,4448.31305370815,5850.17833056201,6542.76131333579,3926.60114405125,-6142.95594188811,-5835.00788200502,-6359.40214793681,-6600.14218011078,-5176.54396089494,547.71263300486,-21.4214040368665,1.66447007656097,1,2976.29418064602,2846.22745030013,1770.60807593042,47.1927393553573,13.862711538795,-11.9325367889425,17.5576989276086,5766.16632932062,5384.77102367914,2904.71652897525,-5964.99037441735,-5929.61375776972,-19.1972405124182,15.5950670490791,-1.60839686740343,13.3376967710313,"Russia.Kolyma.T1","presence",0,0,1,0,0
1633.1532671118,1316.27367981463,1948.32098788652,1856.16825886478,1285.03048209131,1184.14284953117,3270.01105174199,2844.62354863528,3693.62077557939,3643.94217259038,2612.4816648255,-3851.45562611349,-4571.82620759655,-3941.37302809087,-4115.99089646217,-3347.5940607183,861.704213796057,460.76903181061,1.30311262607574,0,1642.16931037579,1537.52767180194,1109.38324142485,12.2170111488478,11.4183864629211,-97.8120535154301,14.1966356142404,3276.20985932479,3121.0289080033,1515.7596604704,-3916.99286307635,-4099.14718296814,-1.51094883942947,3.44625072609885,1.55415408849707,-32.4734285148319,"Russia.Tiksi.BareSoil","absence",0,0,1,0,0
-258.138118854964,-923.358329919308,-77.8702956603707,240.769151295514,-637.238686114494,326.910197291363,334.874863673259,-1730.56443375576,414.125029665905,1429.93231871439,-1474.76437482634,2152.75623207418,2946.64049523235,3061.77021662979,2212.94954096879,4241.84895101997,172.322206881839,-102.79347198996,1.23961627483368,0,-258.138118854964,-331.167255850724,1164.12748121482,18.9550283629765,24.9453635075239,-38.4312742844971,18.3382615273403,334.874863673259,-205.27931930571,3160.49675247015,2946.64049523235,2923.19308718502,3.00966544473035,-0.104720964026539,2.20271895127473,-2.79048415532329,"nonveg_1646","absence",0,0,1,0,0
3323.41953395416,3089.37418529846,3681.30097660007,4271.58372787815,1760.60997372171,4629.32880384061,5956.13390751176,6155.59287827178,7020.01865681251,7671.67405407103,2814.61421110578,-5426.34190795006,-6000.97201382811,-6835.86151348503,-7010.57389404899,-3693.52534630004,668.183199883834,43.0174814707432,13.6552568011814,0,3207.94225429953,2989.76925271142,2480.53080829882,39.1028419235095,27.2033067665517,-4.41725928420139,28.3315291078843,6104.69987436991,5416.55879540266,4386.73160051758,-5362.68036931447,-5409.49935599755,-36.1290858544748,13.4806568125978,-2.25548389572532,22.6245044931071,"Canada.DeceptionBay.BEGL3","presence",0,0,1,0,0
-18.6693874356941,84.8635237640575,86.3099043523652,-13.5711099965133,649.233494821311,-3370.16926251951,334.309704141215,402.40871401473,445.541825546778,341.87232448855,1124.54855978213,-1638.11684367422,-1505.74673826813,-1531.64067207704,-1641.84386940828,-870.703319674647,899.741042104907,148.268513905579,1.25611102581024,0,84.8635237640575,157.633285101105,667.902882257005,-83.4878602821256,0.566475271020099,-0.060265857846152,0.945460193018334,402.40871401473,529.73622559468,790.238855640913,-1531.64067207704,-1437.61028862046,-0.41411397045196,-65.9272461963295,0.156845842908865,-0.0206176417184641,"nonveg_900","absence",1,0,0,0,0
2187.4039032762,2167.43125013302,2360.29572119326,2632.36696451943,1179.23400292656,2179.66308847656,3693.5362360194,3742.15345218372,4262.85019285277,4901.71263412016,1565.86517604465,-4328.02373224599,-4725.55805840691,-5179.91932214495,-4775.19485962353,-3066.63398473841,689.811940553005,80.3523186352943,4.83654853701592,0,2349.82814601477,2176.77051250275,1452.8402530082,49.7677470380918,1.75599141674381,47.8804701497804,-13.2973550605097,4050.94686930466,3726.10638919664,2678.63323041045,-3978.01672603331,-4099.09210286298,-47.8240869635648,11.1358209900455,-7.35398954888869,17.4356903088101,"Canada.PrincePatrickIsland.MouldBay-C06","presence",1,0,0,0,0
