"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","trees_presence","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NIR_changeSSES","site_code","presence_absence"
1192.28061026232,1003.24833018361,1087.9395816339,1175.50451621467,2819.54244693274,-3023.659914985,-3156.62484341812,-3512.90075229498,-3904.82351851189,-2200.21557472906,0,2710.02462596827,322.268056753612,-3156.62484341812,-4.02493198485771,"nonveg_996","absence"
3249.74906836102,2606.61099345672,3321.50140299992,2373.62653734997,6264.795368585,-6377.99512656041,-5931.23224418032,-6590.23258782457,-7251.14780337252,-5481.56502121849,1,6457.65868551238,1240.91109306822,-5473.1847523909,14.6026240057969,"USA.InteriorAlaska.20","presence"
-478.846335038571,-334.613908162725,482.102932977489,-121.454546044655,266.289159757272,283.257450716955,843.05778931994,931.856098417746,-123.785909624605,1187.68609717472,0,-68.4138915308496,3074.76372170677,843.05778931994,10.1069515346502,"nonveg_593","absence"
2022.33253519241,1943.95965447855,2183.54767445504,1560.93040557531,3872.98612138336,-4306.2366154904,-4841.73083702316,-4954.56232935994,-4577.93609548452,-3276.3351087574,0,4142.3893834463,1129.89856564233,-4847.92954272942,-7.53696624976228,"Canada.BonifaceRiver.LSA4","presence"
2479.46192264737,2392.19582527189,3166.73888303607,1850.58860205019,4601.05793117212,-5479.22345673809,-5627.25635635486,-5361.26483126189,-5965.13840183031,-4387.08392142067,0,4739.71654274195,2421.37533731895,-5259.44861983674,0.0424987870884226,"Russia.Yamal.Nadym-2-IH","presence"
947.662663474805,1323.88711430892,606.91307158256,780.619552070214,1296.50266562303,-1692.42027912354,-1095.38515667004,-2029.50523451124,-1730.43097812533,-1627.77685115689,0,1290.79672857113,796.726180850831,-1692.42027912354,3.79563161888649,"nonveg_902","absence"
3014.57913753002,2867.97253098247,3438.33379112418,2316.71915154439,5041.53948005461,-5482.47490757888,-5898.86566339284,-6049.84556096706,-6230.08756865625,-4965.79632834754,0,5177.39335256998,1629.85850319864,-5554.32498112476,1.59141447472909,"USA.YukonKuskokwimDelta.15B4","presence"
2939.33390397616,2785.30016589804,3117.32999945402,1754.19348683491,5209.52819929455,-5414.65614252584,-5926.31954110278,-6529.88663408488,-6739.90129967502,-4046.79922748354,1,5666.56836861282,2311.19948753895,-6522.25791132303,11.2928113223708,"Canada.CoutureLake.TDA7","presence"
917.428628061261,1856.64888789734,2132.00686934643,5.55952619949852,2387.75716905177,-929.646936560767,-3275.82726534066,-4036.83595592665,-5013.83428522763,4249.18997844244,0,3131.88628736702,7385.93288709738,-3275.82726534066,11.7534984084439,"nonveg_1813","absence"
3201.08478780449,1725.962062149,3347.84516417725,2009.0060860966,6801.01567468535,-5471.48414414841,-6526.65549647106,-6129.76472590023,-6592.20907413692,-4770.35027471713,1,6412.97490757499,3060.61529967935,-6027.25566758907,7.80836696303698,"USA.InteriorAlaska.5","presence"
154.558647158045,421.905842500139,-164.767245681279,364.883620590835,562.409439977836,-1966.44117829574,-1930.2033664734,-2978.681781579,-1431.92903946305,-735.040818278645,0,836.308543489455,1304.20059903706,-1930.2033664734,-11.4502596829755,"nonveg_941","absence"
2415.32299825813,1864.20026239258,2195.42355146911,1124.38396501163,4493.21642069594,-3958.5906335608,-4436.71199928989,-5028.60907303158,-5221.25773285031,-3843.72614918877,0,3523.58259541248,742.463949168784,-4234.68333266376,9.01699460247136,"Canada.BanksIsland.GreenCabin-C10","presence"
3462.54281433673,2482.89463944993,4409.62631156424,1786.58084249132,5764.76336410132,-5834.4007486759,-6528.59868612694,-5586.75300194403,-6017.007437538,-4935.21460061798,0,5487.3096365536,3066.06352744391,-5567.88967626228,8.1221895624658,"USA.Kougaork.GraminoidShrub","presence"
3238.46067690945,3116.89397865278,3771.50197299374,2334.1789007176,5286.78470182137,-5621.50869309749,-5691.17195280266,-6181.8908707578,-6241.43504759063,-4332.00118395068,0,5583.17965688255,3286.07511282612,-5354.16656514025,19.8520562476287,"Russia.Yamal.VaskinyDachi-1","presence"
3999.31746668851,3739.95257366197,4958.72321417485,2326.77472694,6672.26537951952,-6272.16855092507,-6398.9551412568,-7026.69759684987,-7158.33706621085,-4112.53900706811,0,7276.12599276524,3738.42067664307,-6735.80463769987,-2.68735802043966,"Canada.ClearwaterLake.AB1","presence"
3125.02280570361,2925.26966772174,3607.08725853159,2221.54784117435,6092.83897859806,-5966.35629245031,-6222.82174974493,-6454.66265283182,-6341.08352680339,-5562.64443017298,1,6340.20422662571,3245.14940096658,-6004.18117032797,11.2459697476083,"Canada.LeRoyLake.TDA6","presence"
154.558647158045,421.905842500139,-164.767245681279,364.883620590835,562.409439977836,-1966.44117829574,-1930.2033664734,-2978.681781579,-1431.92903946305,-735.040818278645,0,836.308543489455,1304.20059903706,-1930.2033664734,-11.4502596829755,"nonveg_941","absence"
-627.603165196689,-20.7695511624753,709.372493032759,-202.906758686385,-889.641182082898,-1073.94396014598,1177.40467414728,601.125282304286,-593.335067831683,71.6776002667132,0,-226.641290960881,1695.84693862442,71.6776002667132,-13.6078362871619,"nonveg_1145","absence"
3875.0557720388,3556.02621363931,4764.19984984949,2964.13894777007,5602.88306701502,-5730.63690314794,-6105.87425622635,-5958.26786121451,-6781.83851724478,-4337.88075964063,0,5723.40240908225,1707.0146542884,-5951.31685490552,-7.45451317840829,"USA.YukonKuskokwimDelta.2","presence"
50.7062511900341,-15.4885924894648,106.757427201025,435.456964306701,416.807140262602,-1559.47479946175,-1619.50274426038,-1508.46200262256,-1482.77334934336,-1113.03367795812,0,509.763819536947,587.262191947293,-1508.46200262256,-37.9791885658767,"nonveg_900","absence"
396.954601035131,55.7478965131832,546.226861402138,-33.5641683239962,1112.8227746541,-1383.41568767394,-1577.47435157157,-1107.92178230381,-2095.59309431142,-889.592271463276,0,842.754282766712,1140.59129176067,-1383.41568767394,-7.17134013693694,"nonveg_946","absence"
369.859093636191,232.838709899181,160.600672507188,-103.193076654913,606.543712374456,-962.744802339116,-1183.33727440566,-1383.4862270921,-1562.50549686621,-1108.1312930145,0,331.000929096846,717.514941185184,-1183.33727440566,2.25672377238329,"nonveg_976","absence"
799.445031891784,179.68019937287,175.955297698213,4.77524150552113,648.480980361554,-2218.07224210182,-1714.62162055357,-1705.33195618869,-1828.76690641605,-1453.99778106198,0,495.393218354896,665.10419564655,-1714.62162055357,-22.6755631635366,"nonveg_785","absence"
2545.61521567953,2927.09694388992,3265.66118082003,2218.33700476481,3961.16969346256,-4595.26225495063,-4103.31877356355,-4731.91156045515,-4841.8449153475,-3631.60835819098,0,4707.39548556503,2626.60942002501,-4308.84205412306,-7.28378560425976,"Russia.Tazovsky.Unburned28","presence"
1661.61445320916,1535.95489709131,2041.37167763452,1059.9889689333,3328.66906847116,-4794.33495182229,-4633.39777763353,-4890.60858709595,-5048.72123965721,-3733.87612958199,0,3702.75162292856,2064.53825760719,-4329.25779778808,28.6056207734886,"Canada.BanksIsland.GreenCabin-C11","presence"
637.693977817276,692.537390160193,180.702250033586,245.813706961212,1083.06216872286,-1034.96217054922,-944.488384827381,-1922.68236004752,-1332.1398203985,-1736.93093286472,0,764.274747957236,786.821416136574,-1332.1398203985,9.93012222346169,"nonveg_768","absence"
543.262387322735,818.16250762679,564.388360959109,-317.846504494768,1508.8451228624,-1723.39314669264,-2006.71527371733,-3394.19048376173,-3149.93477300332,-343.404404453268,0,1631.33946973505,2960.75789653556,-2006.71527371733,-12.7989681511277,"nonveg_804","absence"
-82.9217942083603,1091.77493105951,766.282483265823,121.983389349163,229.281364638917,-1495.49261297053,90.2641785776722,-563.40180365996,-1530.28204209359,-927.02424234651,0,831.384713027798,1436.92185998956,-927.02424234651,-11.55610488409,"nonveg_709","absence"
2505.43171351093,3052.79480168497,3334.147399347,1511.38497013339,4285.35006057331,-5302.97406432002,-5678.77980280335,-6037.81238380474,-5788.33253985366,-3374.99186438656,0,4266.92584442445,2163.0263388168,-4564.39743257412,-5.80990171516109,"Russia.Tiksi.FloodMeadow","presence"
2698.45091490273,2965.90450675154,3324.32501238328,1714.91263266842,4701.77047004716,-5353.44173493504,-5746.17800811997,-6155.94906453487,-6119.99300454369,-3685.24549573456,0,5432.79324997572,2322.77876267011,-5990.62834144514,-0.203251143344384,"Russia.Tiksi.WetFen","presence"
578.966207950262,816.630077130439,634.775148438804,-76.8884918139628,1035.13669772209,-1540.01488072368,-1284.41651892927,-1897.30128829656,-2165.65634489299,-889.614161549481,0,939.043836192654,1306.63904852998,-1540.01488072368,-0.0811392108634834,"nonveg_869","absence"
403.468704652061,113.98809606093,330.972215390528,-221.790524241192,476.399073692778,-255.132016692411,-1085.47960504759,-1021.51265011322,-342.226086241336,-363.942713715057,0,536.710973090314,1823.14191123122,-363.942713715057,-4.9247216163179,"nonveg_1234","absence"
2271.37483240441,2307.11733630836,2733.05813893549,1451.31753945416,4505.86271294801,-5089.56701638407,-5227.40776637759,-5547.01351852662,-5920.88877575034,-3529.91850921824,0,4000.39895548082,3928.70317938163,-5832.25074487897,-9.35436249476437,"Canada.CoutureLake.TDO4","presence"
2022.33253519241,1943.95965447855,2183.54767445504,1560.93040557531,3872.98612138336,-4306.2366154904,-4841.73083702316,-4954.56232935994,-4577.93609548452,-3276.3351087574,0,4142.3893834463,1129.89856564233,-4847.92954272942,-7.53696624976228,"Canada.BonifaceRiver.LSA4","presence"
-272.672121469648,706.251390821603,719.551598516574,968.172764386257,1412.85618306489,-3315.94704135257,-2451.32584374018,-2704.12349984523,-2626.56265061094,-1080.10180680721,0,2162.13401347939,1386.22311083443,-2626.56265061094,-37.6990219953753,"nonveg_648","absence"
79.8867475074003,616.085751813903,404.336340206584,566.133742499328,330.996637780376,-1645.54040630537,-629.219462894853,-885.167785693867,-1716.53402449382,-213.816609207301,0,543.222549811884,1044.20257843835,-885.167785693867,-30.3937520146295,"nonveg_973","absence"
3278.77773386882,4123.1613864824,4139.19575377478,2021.14484075614,6015.19788659825,-5746.89083970266,-6207.74254564281,-6512.05036952235,-6618.79616920865,-3798.49529131384,1,5840.02791036322,5026.00305677486,-6476.72341026292,3.08576008895379,"Sweden.Abisko.VJ-BirchShrub","presence"
398.299073470196,243.63119494093,-41.3600787402247,-62.9312145110716,712.429752157749,-784.106453015044,-989.363497520652,-1368.18087490992,-1028.28941213773,-670.506080009204,0,458.557509159014,868.803392589964,-989.363497520652,10.1296999645629,"nonveg_1499","absence"
919.379706685476,1763.44589565802,1905.18333376163,784.199409139936,2400.94280931028,-4912.26244451367,-3481.73218271741,-3711.52028324578,-3886.85517774624,-4024.39306650258,0,3284.43577307799,1978.85810733672,-3886.85517774624,-0.0624276666572693,"nonveg_529","absence"
2932.49066666007,2651.48984332709,3096.71960615914,1969.62574146962,5883.63970059721,-5545.90796885781,-5994.01905090293,-6393.70962931106,-6439.32976511588,-4842.65622170862,0,6083.56663290135,1202.66064030881,-5899.39009204257,6.64815997976302,"Finland.Javrresduottar.A-Sedge","presence"
3235.08426290968,2818.73387310726,3606.77687510152,2416.10298727447,5289.33299474666,-5868.9124760502,-6030.93315630695,-6420.09449297702,-6462.22168472725,-5471.42812930788,0,4921.24652153402,1861.4569039906,-6546.9782838693,12.7586629027407,"USA.YukonKuskokwimDelta.72B1","presence"
2271.37483240441,2307.11733630836,2733.05813893549,1451.31753945416,4505.86271294801,-5089.56701638407,-5227.40776637759,-5547.01351852662,-5920.88877575034,-3529.91850921824,0,4000.39895548082,3928.70317938163,-5832.25074487897,-9.35436249476437,"Canada.CoutureLake.TDO4","presence"
458.383658508759,-39.3441600575086,407.280857009212,760.873002781291,768.066515010226,-514.411215058306,-1080.82917424698,-624.446936924635,-693.665980446102,-134.99016075655,0,671.326078176435,894.11872632992,-624.446936924635,-5.36286486819805,"nonveg_1316","absence"
1012.66904548956,1243.11422367619,795.694584581374,637.353670240689,2278.18375380245,-2114.39483967712,-1991.02415956367,-2574.0243029785,-1965.6815611818,-111.533054965738,0,2228.21779112956,2049.07852061431,-1991.02415956367,-8.629004783538,"nonveg_619","absence"
3123.47182458319,2304.32400199757,3420.97576296318,1820.29345925892,5518.42213936052,-5496.69791969178,-5753.12853948923,-5613.957117015,-5832.42896357097,-4571.61946886784,0,4805.281474416,3058.57793028123,-5627.02872494227,22.9332604881386,"Russia.Tazovsky.Burned12","presence"
1160.05704797947,626.003176954164,844.961084896046,676.890248641023,2509.74653979698,-2294.24413178343,-3382.33778484585,-3894.84163778207,-4474.3100249045,-63.0585099833455,0,2059.01274808232,1630.92992529775,-3382.33778484585,8.05544523426235,"nonveg_671","absence"
896.567078709352,920.187283355078,1212.9874690997,772.450301500124,1508.83963589272,-2811.74934762624,-2251.63768097191,-2341.81909291893,-2406.23118605303,-2148.32956604318,0,1749.00724838363,1116.80490961436,-2341.81909291893,-4.34952553588269,"nonveg_807","absence"
383.33700519496,-80.7259344597318,4.48330972160892,536.013035564048,931.874191918547,-1422.94688582971,-1263.20229363724,-1566.4539842549,-861.426478416544,-1098.99406693181,0,822.547659929937,1323.46595128226,-1263.20229363724,-5.27416164494818,"nonveg_682","absence"
-148.72216557707,1181.10374858586,541.31751235674,-128.565341267185,1706.43036700795,-66.2858387322495,10000,3528.6608600941,470.73894482046,605.838293452899,0,2090.31066446264,1388.66859755856,605.838293452899,-6.56310787391439,"nonveg_991","absence"
3784.88576093293,3360.07620440201,5126.7595720936,2594.48103052321,6387.08083097339,-6740.18193331668,-6405.85700667841,-6601.85624090543,-7304.14773865167,-3740.49692778841,0,6858.84220470928,3786.63206658546,-6628.96701870317,-0.632916730060603,"USA.Kougaork.TallShrub","presence"
2803.92143272354,3050.48900954943,3421.88909684683,1667.77725489549,4457.66192132545,-5344.21653343343,-5908.12602527048,-6035.64181982904,-6284.55189428389,-4060.44170549565,0,4972.64903649978,4219.75722145351,-5777.02453929011,20.0798439141046,"Russia.Tiksi.GraminoidTundra","presence"
2567.99515578008,1885.87198901116,2305.63413440038,775.774519863059,4429.68692725526,-3938.97558950687,-5020.98828854182,-5790.95900913161,-5632.5338219475,-4232.39422326529,0,3608.00683284693,3453.25223095446,-5368.43451571676,19.2576996853137,"USA.NorthSlope.16","presence"
-82.9217942083603,1091.77493105951,766.282483265823,121.983389349163,229.281364638917,-1495.49261297053,90.2641785776722,-563.40180365996,-1530.28204209359,-927.02424234651,0,831.384713027798,1436.92185998956,-927.02424234651,-11.55610488409,"nonveg_709","absence"
154.558647158045,421.905842500139,-164.767245681279,364.883620590835,562.409439977836,-1966.44117829574,-1930.2033664734,-2978.681781579,-1431.92903946305,-735.040818278645,0,836.308543489455,1304.20059903706,-1930.2033664734,-11.4502596829755,"nonveg_941","absence"
2.89461567271348,291.065032935426,708.476883352206,718.902461567658,120.862055754068,-2218.83433909856,-1868.82099101657,-1192.66874487509,-1899.83560780656,-797.874689044323,0,675.902565428076,979.34861892066,-1868.82099101657,-11.2587094550879,"nonveg_955","absence"
743.933652726265,-281.280065991079,113.670412583473,980.458369394517,2455.65498576398,2990.6789156745,5298.07572379252,4203.86765345613,2352.76569025025,3627.22556937157,0,1359.43135445068,3469.79002973578,3627.22556937157,-7.75291794011883,"nonveg_1736","absence"
4164.53397982019,3778.97414513301,4653.71452335336,2787.4037721354,6498.96310819975,-6165.88284043037,-6636.22105892079,-6999.98729520597,-7069.66532980881,-5425.04091695773,0,6390.11319771194,3011.76852985152,-6384.43527978497,23.9848091793389,"Norway.Javrresduottar.A-Sphagnum","presence"
2780.4500116916,3086.48783276775,3349.00819688065,1769.77767433944,5366.81402929691,-5513.8739644701,-5625.17222548299,-6303.06556677193,-6588.41480679896,-4085.74731589357,1,5459.84670933078,3804.58806749403,-5618.45533811887,5.09864130048361,"Finland.Kilpisjarvi.20","presence"
862.757730984269,1221.16957953859,818.757280614521,-399.606901520913,1434.97656380854,-752.781541869979,-915.304322910434,-1398.53024619558,-1949.34757529965,-1668.32495003324,0,1005.37042239821,2503.08610139049,-1398.53024619558,11.6825156544526,"nonveg_645","absence"
1564.68843163752,1671.90011120621,2429.09439153833,1010.38520458215,3188.91846012763,-4660.19033638359,-4602.81535554815,-4704.46787254418,-5352.48488150144,-3376.24828201805,0,3599.54604370999,2432.12465155125,-5021.37960562688,-3.87615573762957,"USA.NorthSlope.FranklinBluffs-C17","presence"
3292.35008757391,3147.23649982629,3997.7749239223,2343.50939462961,6207.52499919528,-6339.6476744191,-6369.93966519933,-6584.7485156042,-7047.17065718179,-4592.44707881555,1,6093.38947889805,3356.92233671958,-6090.59681481306,13.049064736874,"Canada.BonifaceRiver.AB2","presence"
349.716283578491,-46.5705899612941,55.6447776193103,-19.8522464303771,535.543769509222,736.956247679523,19.5638830687664,176.349693933742,-236.183263014669,488.056860853686,0,-8.51247429439101,870.303615552009,176.349693933742,2.44114263226083,"nonveg_536","absence"
2207.2910464893,2520.30885626874,3004.05323863597,1315.87425447008,5341.72709833049,-5839.40751378375,-6039.79432594718,-6475.10190725622,-6508.82145614216,-4916.63023309262,0,5663.37495381243,2782.72874936747,-5983.50593018456,5.49574344258362,"Finland.Javrresduottar.EC-Spring","presence"
3678.50143542968,2941.71371870248,3611.36117722239,2487.3699318593,5846.08679566152,-5115.54501927385,-5122.61742090811,-6032.4683703413,-6005.96947790504,-5647.58227915349,0,5564.26506217842,1827.72154601276,-5506.69867252185,3.34061453744297,"USA.BrooksRange.6","presence"
2602.98506424318,2467.00131530896,3642.0749456709,2002.74821437258,5280.09374052398,-5061.1934528733,-5461.70433819713,-6383.43026055267,-6629.11925335636,-3517.40990022894,0,5275.42440572897,5874.36095499134,-5138.459336005,10.8229487069417,"Canada.DeceptionBay.BEGL1","presence"
3502.20468031874,851.909906886477,3763.49375300519,915.523366844244,6153.33355377259,-6143.13450779608,-4005.82515481842,-5953.95020623111,-6788.8085961559,-3293.3274296398,1,4972.61159516475,8571.97950795704,-5790.04671527675,30.5752240482858,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
-178.571709797494,286.618440102949,-529.179825328537,137.169748318122,-151.22277410758,-1265.71070787872,-559.188456474747,-1716.70282759201,-1860.90342319432,-731.677443814232,0,-139.079577526849,1045.61571859836,-1265.71070787872,-11.0523728510219,"nonveg_703","absence"
910.698082125898,1056.92823406812,839.26839514259,-124.399693937179,2124.79127208783,-1673.44716435652,-1146.73770365682,-1748.41619661264,-1394.82779955163,-1606.16557398151,0,1997.25587696468,3095.15040195651,-1606.16557398151,17.9624656357657,"nonveg_627","absence"
1411.80616782904,1017.97877401117,1393.57519501548,856.406211175232,2293.20603882501,-2211.82399996974,-2695.96867172386,-2505.59014434892,-3702.17493063123,-1944.85652629938,0,1867.10273068832,1348.74328316918,-2505.59014434892,18.4436310559696,"nonveg_680","absence"
252.517316489258,-67.6820937158248,496.103948096857,494.688114828777,743.64321907532,-1171.62545814533,-1762.13458746395,-1122.88290350625,-1432.68975818458,-577.934457974877,0,727.9043555456,866.598410289555,-1171.62545814533,-14.0084876621854,"nonveg_907","absence"
4542.60737396494,4459.60798920025,4592.39686222914,2627.54074784613,7655.34767190966,-6484.65935301555,-6753.53657800786,-7305.55929538287,-7366.43470928189,-5694.91288608639,1,7202.73952516838,2223.36533424858,-7057.63882206954,11.4733095505328,"Finland.Kevo.11","presence"
854.314737992967,226.802498193328,728.984863218642,447.92920608489,1937.75303338564,-1765.44750979691,-2561.84889743447,-2212.85657697285,-1565.67057050134,-1651.30232362421,0,1781.70716849688,1558.60472477526,-1765.44750979691,5.5064799996322,"nonveg_913","absence"
1033.5801319113,1129.00761020985,742.185234119147,975.759660953707,1386.52954715253,-824.990080265868,-732.367967193231,-1202.38378018179,-1161.291653787,-828.93706888232,0,1264.9877613227,464.183703255251,-828.93706888232,-3.88520523986316,"nonveg_876","absence"
684.574755492826,101.927767610552,297.189707126938,506.294155822002,937.316715456078,-1145.14424968167,-1907.72390050637,-1655.41166880063,-1488.99554777798,-701.2037442527,0,565.950925801848,774.269661271038,-1488.99554777798,6.54652108292332,"nonveg_733","absence"
578.966207950262,816.630077130439,634.775148438804,-76.8884918139628,1035.13669772209,-1540.01488072368,-1284.41651892927,-1897.30128829656,-2165.65634489299,-889.614161549481,0,939.043836192654,1306.63904852998,-1540.01488072368,-0.0811392108634834,"nonveg_869","absence"
372.097489162789,-669.697884764093,809.990414123959,378.846391628239,409.725256390476,-1360.15801337989,336.237175944661,-1292.85489810691,-1002.36804669791,-1960.49378471266,0,233.82981537258,1434.7768436447,-1292.85489810691,10.870962352965,"nonveg_571","absence"
3871.75762352001,3329.1256000685,4137.26196710791,1451.99374022819,7136.55093765079,-6298.82505475079,-6328.6185340914,-7224.75462288576,-7921.64946256069,-4656.840992687,1,6627.03655000043,4093.33494323329,-5838.12516388979,34.7586788042494,"Finland.Kilpisjarvi.19","presence"
-143.183595755389,64.4442676193762,-281.944837540753,564.265237632117,-90.53595907838,-1359.54836687226,-1320.51112043492,-1675.26496460737,-1242.59641031763,255.555029380524,0,94.828343059606,783.712755889254,-1320.51112043492,-22.5104057413288,"nonveg_1416","absence"
161.274846358349,-195.112533578263,91.5927216629189,-251.825155736819,-1091.28916138368,7565.66022110134,10000,8576.3939723071,8031.22505287402,7159.41731751244,0,-1419.27886733129,1527.90155256987,8031.22505287402,18.9630183630711,"nonveg_1695","absence"
-37.6917408290296,460.121590133325,-331.988727569221,-348.967105616459,-471.599540745792,51.3441501616472,176.336402948557,-684.211478183484,-644.110021407034,1854.36775384169,0,-588.578375914583,2521.59719684339,51.3441501616472,18.7427431508977,"nonveg_1642","absence"
-159.368591523759,725.006613402046,285.575654825463,429.557635137991,317.184009417699,-2212.97676151214,-1221.99415757718,-1825.03893232522,-2401.58506067045,-1263.77581821662,0,733.461042596436,992.047210463593,-1825.03893232522,-31.98518916433,"nonveg_535","absence"
2412.63997959677,1835.39878703691,2950.14826815427,1917.62323653998,4539.73030713205,-5344.06587240126,-5764.52760082633,-5722.6478203075,-5858.37566587063,-4341.37127426914,0,4890.89159453996,2681.61045914964,-5545.49913657091,-1.53761610598485,"USA.NorthSlope.12","presence"
3249.74906836102,2606.61099345672,3321.50140299992,2373.62653734997,6264.795368585,-6377.99512656041,-5931.23224418032,-6590.23258782457,-7251.14780337252,-5481.56502121849,1,6457.65868551238,1240.91109306822,-5473.1847523909,14.6026240057969,"USA.InteriorAlaska.20","presence"
718.978944832277,446.826474564517,822.742526342931,396.266448953111,1083.55458535267,-1832.8980229906,-2246.50633203239,-1764.0030383345,-2396.58738287283,-1808.00369085753,0,951.582875566004,663.476855879247,-1832.8980229906,13.4234529141544,"nonveg_940","absence"
2832.40211227541,2793.70469787249,3353.22898543075,1991.83733232757,4584.59051481098,-5284.46583196618,-5632.22508155955,-5812.63845939904,-6076.66348579245,-4624.31800884133,0,4850.65806604705,2582.01686511844,-6022.55631978475,17.6369589585743,"USA.YukonKuskokwimDelta.15B1","presence"
3140.48654740263,3152.97814481364,3698.15286358428,2342.36726721271,4914.83317963932,-5620.00160315459,-5759.71728777258,-6428.86733810944,-6203.11910501008,-3292.10597285076,0,5098.40226284192,3880.97089587496,-6184.40663522512,-17.0215749531127,"USA.YukonKuskokwimDelta.3","presence"
2286.05663085021,1934.01968693754,2867.37647763105,1648.86081829266,4219.72393530966,-4983.21263451693,-4941.11241603513,-5290.84066473006,-5501.13527932441,-3830.0452490974,0,4695.89510131327,2393.80728178623,-4943.96538408073,2.82546228902391,"USA.NorthSlope.Sagwon-C15","presence"
50.7062511900341,-15.4885924894648,106.757427201025,435.456964306701,416.807140262602,-1559.47479946175,-1619.50274426038,-1508.46200262256,-1482.77334934336,-1113.03367795812,0,509.763819536947,587.262191947293,-1508.46200262256,-37.9791885658767,"nonveg_900","absence"
2034.78219573306,1531.41122402971,2359.88301079233,1049.89522721123,4065.15410427863,-4482.37469763139,-4405.2975088479,-5000.71121416767,-4852.58788818658,-3624.97166188935,0,4005.79914977828,2537.58581711733,-4698.94656889951,7.45887104478441,"USA.NorthSlope.FranklinBluffs-C16","presence"
3462.54281433673,2482.89463944993,4409.62631156424,1786.58084249132,5764.76336410132,-5834.4007486759,-6528.59868612694,-5586.75300194403,-6017.007437538,-4935.21460061798,0,5487.3096365536,3066.06352744391,-5567.88967626228,8.1221895624658,"USA.Kougaork.GraminoidShrub","presence"
385.620796296981,124.984242083549,1679.09473899373,-221.441684969583,1707.69860597366,-2302.28024722168,-2169.88297093363,-1209.16196648665,-2255.76737274683,-1588.47934064227,0,1936.73474673689,3100.1142261497,-2169.88297093363,4.47922056303357,"nonveg_666","absence"
469.338138101742,117.087218711687,526.813597230766,-42.0537366344009,795.361038760328,-798.001400549189,-1507.11909611892,-882.719425705849,-734.623174288102,-1124.67816821875,0,580.653735262075,1293.74774923746,-882.719425705849,14.9647396354507,"nonveg_806","absence"
1888.85718102708,1818.33039054223,2335.40557995557,1443.91276842098,4592.43487948513,-5125.12740794729,-4614.93926361683,-4845.97720074093,-5409.19689813016,-3634.55104241606,1,3961.1036771282,1874.64632664302,-4249.4369935975,3.86894996471344,"Sweden.Abisko.NF-Wetland","presence"
2724.06743007531,2881.20785655024,3184.07451404311,1845.30804332123,5154.49960961038,-5034.43237572148,-5506.29847873307,-6070.6305089477,-6094.65783155774,-3652.38464407613,0,6261.97292875594,2790.05477956056,-6218.64428717974,3.01114203537927,"Canada.PayneLake.TDA2","presence"
2204.49323003911,2571.62378626131,3293.4658312595,1804.81303765231,5141.32196221513,-5922.5132549773,-5895.5119112099,-5878.99973131986,-6316.8450228614,-4161.04949927518,0,5800.88719511759,3284.00070644043,-5708.75589270318,10.3945144492183,"Finland.Javrresduottar.EC-Sphagnum","presence"
807.864549992777,998.928476528959,1131.53739554851,704.755541536173,1784.73528120423,-2816.4959539464,-3080.58030676378,-2959.84831917952,-2664.28561802934,-1193.61872191938,0,2223.04113232383,1921.78458932286,-2610.33407348405,6.21747087041578,"USA.NorthSlope.HoweIsland-C13","presence"
2770.46019000429,2864.4398649962,3404.61146199341,1985.13506023626,4767.17676178764,-5202.29875187611,-5425.19537472837,-5679.60488310708,-5941.49930236768,-4821.43195961836,0,4645.78700788848,2447.48372995195,-5374.15865535955,7.8045727213608,"USA.YukonKuskokwimDelta.UB6","presence"
-178.571709797494,286.618440102949,-529.179825328537,137.169748318122,-151.22277410758,-1265.71070787872,-559.188456474747,-1716.70282759201,-1860.90342319432,-731.677443814232,0,-139.079577526849,1045.61571859836,-1265.71070787872,-11.0523728510219,"nonveg_703","absence"
-290.818493173743,948.276497517892,103.736785300538,-329.958687032938,-203.701014979167,-505.055358498122,148.472889515518,-770.893180058728,-523.832969111893,-453.839162961081,0,148.967982644591,1552.62815212608,-505.055358498122,-2.23999803732434,"nonveg_875","absence"
-180.633571561718,206.86112162898,697.260688511755,-653.418461708039,404.535381939752,-2079.15391827859,-1567.49760038219,-1009.12819283756,-1230.44757498852,-2377.75759624096,0,786.64147949016,1940.26474099158,-1567.49760038219,13.7939183786794,"nonveg_715","absence"
1333.79277699443,1596.39327309932,1838.91713516404,682.626030241299,5620.80762666261,-4344.00298911361,-4783.3423610794,-5273.21971806094,-6021.68972648404,-255.124099281623,0,6139.91425709121,2599.48786390122,-4783.3423610794,9.47381385268421,"nonveg_1607","absence"
3875.0557720388,3556.02621363931,4764.19984984949,2964.13894777007,5602.88306701502,-5730.63690314794,-6105.87425622635,-5958.26786121451,-6781.83851724478,-4337.88075964063,0,5723.40240908225,1707.0146542884,-5951.31685490552,-7.45451317840829,"USA.YukonKuskokwimDelta.2","presence"
