"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_green_peakSummer","spectral_green_startSnowfree","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_SWIR1_annualRange","spectral_SWIR2_changeLSES","spectral_blue_changeLSES","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
681.884056558654,471.153398525126,775.722937031507,1347.10240362859,809.760670386728,-1216.92052200605,1802.6890983518,1523.55052647498,2023.51573827017,2861.1441755284,1806.28390936018,-2637.56763988596,-2843.28008985849,-2617.89475520482,-2018.98827247041,-2170.9084119167,1233.11822793647,922.878979850311,809.479271981514,0.0224280748516321,0.0150956427678466,0,775.722937031507,817.124693226121,875.949005103462,-4.40953840786464,-15.4661602897479,42.304385240475,1806.28390936018,1337.59364905341,-2617.89475520482,-2457.72783386728,867.536903976141,-13.6147249028071,-4.89015413486306,-13.2776997500075,"nonveg_746","absence",0,0,1,0,0
3275.08712585345,3036.4806929255,3963.68331636397,4090.67449737253,1719.50349636013,5446.68876706713,7457.44172757382,6159.90397016537,7898.8656099636,7276.91277681598,4460.63121346204,-2650.45823383558,-5596.49016384345,-3948.3672784805,-7107.06527709508,-3888.26608931623,2555.77338991289,366.141598134678,485.421279780193,0.000723462862273067,-1.45129215717316,0,3376.3321445095,3376.51283109371,2641.61021284729,54.4640963590019,190.41481028734,-231.022967282678,7845.67940169214,4416.64434384173,-1782.55735256707,-1428.32967806354,337.042704022934,-0.948626693779892,-21.0597284793139,21.5858674404356,"Sweden.Abisko.VJ-Wetland","presence",0,0,0,1,0
246.394446755339,144.621354546395,-276.208656013814,81.8347390560297,-387.175813314546,616.655878410369,469.165692747999,139.056065626517,-337.688410721286,262.517823590656,-731.204177066104,-127.340136537613,-214.055460276961,-691.880496202564,-424.303961046315,-257.1533943117,811.855956888243,590.463734664483,732.968391487793,0.472355216741562,3.71892166137695,0,81.8347390560297,-38.1067857941192,633.570260069885,19.1990987899965,-3.70625551928287,-15.1018318545299,139.056065626517,1200.3698698141,-257.1533943117,-342.94668967503,530.747873371391,10.4630475699206,10.2144940579041,-2.44713579636673,"nonveg_689","absence",0,0,0,1,0
1190.89077508388,748.593875482962,1115.84178118566,1734.12184972222,1527.32451922631,584.962861670139,1804.52192012903,1335.49531066782,1791.73378785955,2517.17230824118,2094.71272237035,-1754.12354215748,-2284.59200719905,-2047.72574588078,-1341.84906609082,-641.768556924148,2609.98028406035,1838.1727883949,2036.55022452016,-0.00441957311704755,0.263908177614212,0,1190.89077508388,1263.3545601402,985.527974239256,-14.0180726726011,-39.2847775348846,28.3184853810652,1804.52192012903,1181.67699757336,-1754.12354215748,-1614.01178365046,710.785561445867,-13.1437352623338,-10.8110964875138,-19.5132200285487,"nonveg_540","absence",1,0,0,0,0
-295.596193881732,-183.277878136819,-716.047108593626,-144.593270978507,170.672551864065,2030.52187216369,-1614.5607464664,-2103.6949644762,-2119.71447121396,-1223.50339981327,-1619.91073381482,7048.48443266915,10000,7662.14962501236,7404.45726576743,7637.68266110799,33.2326728730141,396.564636599947,599.558506842316,0.000400612480007112,0.00463583227247,0,-183.277878136819,-233.768379945324,886.719660457691,-33.304910410414,-292.421449200341,-60.1627245819142,-1619.91073381482,896.211071400691,7637.68266110799,7950.55479691139,271.752496385032,3.73253083207191,16.7784895805719,-11.5560819860567,"nonveg_1695","absence",1,0,0,0,0
-264.322433179167,-365.837487436511,674.000390782423,147.248487657657,205.844831235671,-2221.69967090272,96.7615989215572,141.546187725394,1507.23738365074,869.55543997502,242.34646623232,-1143.75680778803,-1082.38855175359,-1010.48611952315,-1690.80147308752,186.661441973999,1119.58413269431,627.151153593332,1436.49841009328,0.520856082439423,-4.72931909561157,0,147.248487657657,79.3867578120147,1039.83787821893,-18.0833563236476,-121.373859508032,-77.2000710999992,242.34646623232,1410.47578472919,-1082.38855175359,-948.15430203566,985.4312013919,-27.4043448243939,-9.51963152345752,-16.7031859598298,"nonveg_1469","absence",0,0,0,1,0
767.906948158328,-74.9163552859602,397.881270329705,-209.412337424701,546.581971160821,-3985.49898879096,1334.4367362911,306.38579175769,917.79282667293,151.151771567276,995.536976667035,-1306.20412523805,-2210.34184666786,-1665.75730985569,-2623.23525430933,-1457.5421669288,1882.68579719778,875.279410524771,1199.38957028363,-0.207187607884407,7.82111597061157,0,397.881270329705,285.608299387639,977.319285583029,7.37749923325024,12.3533867396565,-47.0216990395737,917.79282667293,1183.28496472382,-1665.75730985569,-1852.61614059995,1204.09252531762,-23.1893579033466,-9.90856838228299,8.05197551268681,"nonveg_695","absence",0,0,0,1,0
316.895881062623,640.987197635784,818.443407872417,756.382842910268,1273.4962124566,-167.631484468103,444.136535503978,999.889894667491,1293.39181430599,1195.23125227786,1963.69302824811,-2308.60381988004,-1791.71346632612,-1452.86967139556,-1561.71441379815,-154.711448279102,2511.88185748855,1860.53614807026,2442.73099921234,0.00635723024606705,-1.06939089298248,0,756.382842910268,761.241108387539,956.60033139398,-31.8866777131327,-53.8440041905511,22.9836171615938,1195.23125227786,1519.55649274413,-1561.71441379815,-1453.92256393579,809.93020764573,-16.3305140814819,-28.5677190614505,6.30611467634924,"nonveg_583","absence",1,0,0,0,0
9.16680080995769,67.8982523270052,-369.046618552419,884.086925575938,-51.8947976138216,-2153.38757211769,626.061684297587,661.699109556598,171.963649295148,2131.60475236686,98.3118776434106,-1725.18939496265,-1485.25428931376,-2690.49461120759,-679.104714154234,-772.843883416602,839.746052324963,1072.16028426663,1051.40128655556,-0.26887845993042,2.53532361984253,0,9.16680080995769,108.042112509332,1253.13354412836,1.85035146738725,-29.7151532529348,23.701258980729,626.061684297587,2033.29287472345,-1485.25428931376,-1470.57737861097,858.985874330396,1.30271404137911,9.75533290848319,-24.0767824732834,"nonveg_794","absence",0,0,0,1,0
386.105266774044,-112.456263843162,-336.257135598495,-149.058483431679,-36.2279116699628,-1602.95331655299,582.772149515705,-70.1660666943974,-336.084176057193,-47.9101852933622,-34.2373706815398,-566.103298455447,-1053.62267528998,-1477.68096415341,-1337.4956111896,-946.50874159595,1799.32967682593,1103.13393342905,1429.95485921034,0.244417130947113,4.40850114822388,0,-112.456263843162,-49.5789055538509,722.362402372539,11.7314771790002,15.6539703070004,-22.5635999555018,-47.9101852933622,918.856325572898,-1053.62267528998,-1076.28225813688,544.439852629695,-1.80291101163989,5.80419723199318,4.88242729759851,"nonveg_703","absence",0,0,0,1,0
246.394446755339,144.621354546395,-276.208656013814,81.8347390560297,-387.175813314546,616.655878410369,469.165692747999,139.056065626517,-337.688410721286,262.517823590656,-731.204177066104,-127.340136537613,-214.055460276961,-691.880496202564,-424.303961046315,-257.1533943117,811.855956888243,590.463734664483,732.968391487793,0.472355216741562,3.71892166137695,0,81.8347390560297,-38.1067857941192,633.570260069885,19.1990987899965,-3.70625551928287,-15.1018318545299,139.056065626517,1200.3698698141,-257.1533943117,-342.94668967503,530.747873371391,10.4630475699206,10.2144940579041,-2.44713579636673,"nonveg_689","absence",0,0,0,1,0
3064.6767781397,2755.37147883097,3170.74859369591,3889.97557803824,2167.6847621144,5067.7266068291,5128.11860586267,4879.81159891997,5410.43705162505,6422.55101712001,3819.13511711811,-4903.54073986071,-5594.03284701095,-5931.97075477831,-5533.59799421511,-4622.98470983161,2787.95155984855,846.496107294681,854.031492172032,-0.00383743930918475,-0.0433513621489207,0,3629.96986564663,3442.70036042281,2207.35334267784,27.7042856753917,22.1527200384703,16.0018984276813,5422.53376178838,3012.31061257001,-4909.69838201277,-5076.69133257151,738.57481182979,13.9748239485469,9.55506074956321,-2.59870149253967,"USA.YukonKuskokwimDelta.UB6","presence",0,0,1,0,0
2896.94706123909,2308.43353797716,3604.32225929396,3745.34040259346,2353.09997777432,4363.61174663103,4494.40735257936,4097.81939271712,5666.2526663494,5739.04439213221,3759.05876733142,-5597.58047958857,-6017.19363463281,-5923.23496306902,-6280.31632459085,-4925.38316768778,2800.92572240454,761.615110909112,938.554011953413,0.0120187181358536,0.403358717759451,0,2940.45629160195,2915.22019917953,2304.12616558685,16.8076836751262,10.0587150735061,26.2730824619585,4560.71017745182,2660.95947651726,-5713.18245813025,-5698.81436419427,692.900382495573,-10.1145720496832,-10.6528680406265,1.3391907825153,"USA.YukonKuskokwimDelta.UB7","presence",0,0,1,0,0
1630.22037611371,1794.95597068045,2445.01003581124,2480.28001102892,1131.19282666388,2484.47540455856,3338.0933203677,3902.50801393601,4835.28979839604,4854.57436237922,2424.2870820254,-4576.89235719078,-4396.66635218635,-4736.01886292315,-5179.8004295954,-3271.57768925122,1799.29589444021,693.944117620274,762.498906681917,-0.00157451867125928,-0.0474898070096968,0,1861.50898606603,1940.66277932708,1477.27296485542,12.958604575488,3.82343867032428,40.924933916967,3911.44500949599,2672.06421397236,-4358.21419536261,-4228.9921518253,387.80788033186,27.7552705968445,16.9013658425849,-20.868761647999,"USA.NorthSlope.FranklinBluffs-C17","presence",0,0,1,0,0
2498.61712272054,1786.30422954021,3089.02208348834,3003.75394926292,2241.04836846893,3305.52076001033,4520.14637497696,3859.7273860166,5457.90158010513,5474.23386364125,3865.91773396658,-5053.08147610186,-5448.84425116564,-5395.38071496259,-6004.12841071056,-3678.28998175128,2327.26865878733,660.6466181952,866.425718007416,0.00504603143781423,1.70612029234569,0,2348.75799177064,2494.32756400683,1854.66182751925,29.9445897006921,42.6671224090744,38.7288895561781,4368.73665343459,2762.21049608914,-4966.07952228696,-4893.98239940078,77.0686583237684,6.27629986524639,1.32467355170061,3.3931090275023,"USA.NorthSlope.12","presence",0,0,1,0,0
586.054224625677,784.844932093943,640.189408189449,702.893796434752,779.538121478589,-2545.2817719826,1617.02532427906,1948.76760496611,1749.81299036452,1860.32784647801,1722.55342404789,-2302.15007021786,-1654.0589744794,-2090.42749182278,-2086.15370135739,-1128.69320945983,1129.13867642549,765.976519035154,914.286253469017,-0.0475657284259796,-0.734859228134155,0,702.893796434752,698.704096564482,198.790707468266,-6.44946322843039,-18.0406515275867,4.99208143104415,1749.81299036452,331.742280687056,-2086.15370135739,-1852.29668946745,242.084150550054,11.599428912357,13.3476207758378,-3.91702622182265,"nonveg_867","absence",0,0,1,0,0
-1066.48410934579,-9.6501653632517,263.401281035988,877.763764723141,-973.501651523027,171.849690239442,-1230.43562344645,42.2191358573301,429.889093244362,1204.9436033935,-1376.64734957615,-1351.03376001374,-665.620893434499,-876.679979760742,-440.31270821871,108.897504356883,1484.91439370943,1592.78027385916,3473.73019030981,0.0895349010825157,-4.30655002593994,0,-9.6501653632517,-181.694176094588,1944.24787406893,-2.02135777875573,-59.5005558451466,18.0696080718639,42.2191358573301,2581.59095296965,-665.620893434499,-644.949967414162,866.659532323928,-0.816681004254807,5.75691440969519,-8.23883754555857,"nonveg_1172","absence",0,0,0,1,0
1582.88565908929,1122.01724922947,959.833069901083,1794.39576683559,1407.52441952545,429.534907049023,2422.8575814905,1774.33054416821,1702.48549785868,2979.82874589772,2016.93241958349,-2453.62388793054,-2817.75994838483,-3235.68804178372,-1990.11048934869,-2459.7592737752,1530.44421490524,893.48229804798,538.487546175949,-0.127293646335602,3.61614418029785,0,1407.52441952545,1373.33123291618,834.562696934504,8.76806197819195,13.9150386603183,27.5405750084166,2016.93241958349,1277.34324803904,-2459.7592737752,-2591.3883282446,617.519807651272,10.9780225263004,11.1240180833245,-23.0752700976452,"nonveg_701","absence",0,0,0,1,0
3001.26687185931,3412.96143777808,3920.4033747211,4862.17808104536,2223.75127323094,5435.10952691482,4959.84230241023,5659.20329400419,6109.31831600695,7220.45168629222,3995.18260885662,-5969.65748051725,-5533.58720239007,-6652.33479039247,-6582.77669049328,-4543.07047744891,2625.77580951706,753.703354716854,867.766077789067,0.00104531525479009,-0.177452297570805,0,3853.95196347348,3673.82446414684,3606.08839093405,31.6764184125552,38.2109478342168,57.7088338666773,6332.31944083571,4282.31590564967,-6171.61410666465,-6049.09471107136,624.990516480249,16.0403702898074,11.3451709579758,-1.69412986095613,"USA.YukonKuskokwimDelta.B","presence",0,0,1,0,0
79.4677748065718,528.891468874243,391.661475719781,213.311601667697,253.885674844996,-715.783943693106,223.280682890068,871.797472117748,676.461681264087,427.425202782188,460.977062169349,-2091.90115671023,-1474.58276562199,-1717.8447775126,-2016.7902668188,-1568.71999920738,2115.1239968376,1470.87343151224,1567.08775469838,-0.00417868373915553,-1.12418723106384,0,253.885674844996,293.443599182658,449.423694067671,-7.58338695819236,-72.718551436549,12.5327645928437,460.977062169349,648.51678922768,-1717.8447775126,-1773.9677931742,617.791901061823,-23.7514935289718,3.77862732146564,-5.09248250552473,"nonveg_955","absence",1,0,0,0,0
3723.78254869122,3243.97805041701,4159.11798295267,4452.50120989382,2670.3815399714,5296.40319417688,5711.41338169674,5207.05863953607,6376.40247473939,6690.97103807126,4388.11368407295,-5821.04250871949,-6046.53318421097,-6392.66989435102,-6615.32883786764,-5338.32777593802,3098.25827519719,709.628446122064,760.88940587093,-0.00449934310745448,0.519160702824592,0,3734.29256045566,3527.31818668369,1452.72571681401,20.6850615664188,10.1902872940655,8.14170039881597,5715.74775451206,1887.35733160594,-6400.64679771148,-6196.35882678505,276.201853809099,-0.655069035366296,-0.254290180023584,3.17456878910892,"USA.YukonKuskokwimDelta.72B3","presence",0,0,1,0,0
757.498405531332,664.065976772383,1041.07026900167,-76.4818499857062,411.485750920199,-3595.41410447108,1357.17623323933,1260.03868394805,1704.88291048672,330.727146490599,932.135730459076,-714.305964389536,-796.826521682053,-288.585933218784,-1942.1830410609,-1222.23150435335,1438.06429561191,684.58747513896,861.561170996987,-0.305826425552368,-3.97139692306519,0,664.065976772383,559.527710447976,1117.55211898738,57.6687757685222,69.8242677736088,-129.674095083609,1260.03868394805,1374.15576399612,-796.826521682053,-992.826592940926,732.433321268688,-9.09802021521717,-4.79810942043551,10.3026600732188,"nonveg_972","absence",0,0,0,1,0
2240.73282146342,2348.8356178462,2638.21995026941,2756.09520925855,1799.37990793935,2377.02382334055,4138.04823394394,4586.95130094821,4812.36457193899,4917.94291411404,3334.67198571145,-4955.12790486989,-5145.81386206022,-5464.85988328229,-5677.13897157425,-3797.48440769088,2231.99863566576,669.735052025274,875.722091121997,-0.0125436820089817,0.293258339166641,0,2686.57268787783,2556.11558345053,1105.31276052482,3.58799543829385,-13.1923184836818,-0.102535851753907,4422.89405286635,1312.41985973852,-5596.67289950735,-5272.64070032509,483.740805323032,-5.23544047227407,-7.30337641739013,6.95694261485929,"USA.YukonKuskokwimDelta.4","absence",0,0,1,0,0
318.635359457566,468.395442418324,740.618693300113,208.170206611857,263.481507946727,-2990.88079442868,743.590045308116,923.247544364462,1319.96173022285,756.330834685223,387.782473792496,-1828.73360704694,-1670.62453376062,-1779.91599324286,-2544.43360349879,-512.128383822645,1510.01965957264,832.203993215014,1733.27807960798,0.0116372127085924,0.982300877571106,0,318.635359457566,399.860241946918,532.448486688256,2.29807714628495,-67.2599191301167,-34.113959116649,756.330834685223,932.179256430357,-1779.91599324286,-1667.16722427437,356.960691645021,-9.19452027323003,10.1083102257256,16.9859142765844,"nonveg_869","absence",1,0,0,0,0
3018.55847762215,2819.20084759196,3401.79497587204,3663.78199388114,2108.85540217811,4176.19803548335,4852.00696317181,4886.51788633946,5462.32720475206,5744.07433704811,3732.11377308655,-5299.00106719745,-5767.57235374584,-5891.32434418286,-6010.28555358518,-4720.79612871735,2790.18730887343,753.964208155241,825.665184108349,-0.00563764062503146,0.0222207473384011,0,3499.70411190314,3282.68460530108,1621.55387438756,22.1220188067584,19.1627283660759,9.65923820800861,5521.84936473956,2178.74686754925,-4892.38462553045,-5119.20023363439,433.185775997835,6.78671867729373,5.37498608078511,-1.22203252062913,"USA.YukonKuskokwimDelta.15B1","presence",0,0,1,0,0
329.334670348638,680.960525707113,-598.567930676169,622.125035212271,776.030277135405,-1344.43974064141,819.89085654287,775.674254858353,-600.772804750094,1392.82503579884,1191.9903023989,-993.014045504175,-233.153661711435,-2080.01969302554,-1050.26851213985,341.494209949252,1234.92555626039,1189.83613534443,1323.33784950147,-0.0916774719953537,23.57275390625,0,622.125035212271,361.976515545452,1374.59820781157,-17.8678242714706,-48.7385530164471,-0.103435026062998,819.89085654287,1993.59784054894,-993.014045504175,-802.992340486351,1327.80489308651,44.2886478452408,20.6847148355668,-19.4406272811273,"nonveg_616","absence",0,0,1,0,0
-362.966386035217,505.101291143169,271.984773407962,169.333700076283,-321.584954022114,-2201.84081285543,-270.054210904795,719.219682171058,407.524723746332,589.739848110032,-1591.98593391707,-1444.16025438355,-942.656302126549,-1352.54975003325,-1792.33006126564,928.882943287112,1093.53633558677,1396.29629481919,920.847654730436,-0.00057508988538757,-0.000563409586902708,0,169.333700076283,52.3736849140164,868.067677178386,-2.29896844517237,-283.746624548779,-59.3747557373421,407.524723746332,2311.20561608813,-1352.54975003325,-920.562684904375,2076.23861786531,-13.0024144670012,0.107247210679062,4.74785492524405,"nonveg_1834","absence",1,0,0,0,0
1371.89280965212,945.9455418804,1748.66356007344,1770.53343863038,806.417759374802,3151.05615443206,3990.12148151455,3152.29958754038,5130.68390139277,5116.58874056927,2108.99132038712,-3560.11604651316,-2864.32913328682,-2870.10590477817,-3917.14815567393,-1775.30862884129,1484.24084568026,708.223885839,920.929861800762,0.507053136825562,5.4683837890625,1,1371.89280965212,1328.69062192223,964.115679255575,20.9435203806414,19.3215033716243,16.1563048867893,3990.12148151455,3021.69258100566,-2870.10590477817,-2997.40157381867,569.209275321281,-17.3792028634506,-10.9034279134647,7.9481500434459,"nonveg_856","absence",0,0,0,1,0
1368.73542307117,837.735995975837,1939.03137161692,2237.78757308478,1434.14478436069,-2080.89417944013,365.560647657071,621.255025116785,1284.15827636671,1156.47309305261,1033.83698524013,-2254.7342174247,-2054.25632961734,-1541.80900247249,-1774.0545325283,-1358.594493835,2026.99959131677,1074.32421584985,1037.0589337831,-0.0487819500267506,2.7911479473114,0,1434.14478436069,1563.48702962188,1400.05157710894,-2.10997939643614,-30.0518664295178,19.1582678529827,1033.83698524013,918.597628709643,-1774.0545325283,-1796.68971517557,240.957931104651,-0.763623383223559,-1.84855897037588,-0.102455138810052,"nonveg_647","absence",0,0,0,1,0
309.918641147424,386.482545144712,608.380636113666,578.017195518344,866.319417237229,-2601.27033980946,1380.15208198905,1594.2939931303,1966.28903957027,1928.41032516331,1805.58254007103,-2928.26049211926,-3011.20098750186,-2890.48600965956,-3001.88084597112,-1290.38158240943,962.418326775557,620.8028321955,960.723465737385,-0.00106641324236989,0.753548502922058,0,578.017195518344,549.823687032275,556.400776089805,-16.8606295784789,-37.3421402672017,7.48016255809462,1805.58254007103,586.136957581218,-2928.26049211926,-2624.44198353224,404.343819637862,-5.80131366398744,0.416102970977838,0.723736461594613,"nonveg_600","absence",0,0,1,0,0
706.86093899867,294.814163689355,88.454649432875,172.186503230132,-221.017011478383,-2825.23326004846,507.507094761572,852.167343045334,511.725418091085,632.993480643928,-332.050795978349,-2377.51654567775,-1516.34290782079,-1856.0217722159,-1672.59725928492,-1842.84739231672,986.830032365329,781.983069051651,1446.24662992081,0.284952610731125,-10.1123704910278,0,172.186503230132,208.25984877453,927.877950477053,28.9961859524079,-79.0602120857656,16.0235287592428,511.725418091085,1184.21813902368,-1842.84739231672,-1853.06517546322,306.284412506177,69.0485213173524,72.4289654460092,-64.8503760382345,"nonveg_785","absence",1,0,0,0,0
334.500561335602,688.681109385209,834.948603744564,730.198920889809,437.006047170254,-2646.4481390543,1221.94389241121,1996.84758907363,2151.82514961058,1972.45054097177,1102.3531296485,-2179.33179602626,-2062.89782869205,-1876.20520057187,-1999.08467813253,-1451.80411617859,956.141149509028,779.284925821266,867.812214836743,-0.0228532273322344,1.33551275730133,0,688.681109385209,605.067048505088,500.448042408962,-2.6283457906321,-30.3168045244025,14.4356678132447,1972.45054097177,1049.47201996208,-1999.08467813253,-1913.86472392026,200.257996141325,-9.22635486559204,-6.63685122954503,4.69179254604378,"nonveg_576","absence",0,0,1,0,0
2382.7434948883,2474.39923586661,3018.497701291,3274.57343394099,1631.35207491395,4227.14468811391,5410.67212050907,5442.6762935016,6256.95399298005,6704.79824942958,4084.11772861562,-5975.1407318239,-6353.8446199555,-6784.05638463635,-6794.58384378929,-4914.632077457,1789.94882271848,479.907753835329,513.14440318485,0.0521958461031318,-0.0529984612949193,0,2303.691460493,2476.81560448095,1408.15651293077,13.111358741082,21.8849750818141,44.2498723675328,5462.22104375506,2306.38094979672,-6690.20646213515,-6168.89506624552,1008.49741957069,-7.09593659173913,-3.59173996018121,-4.89675226225991,"Norway.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
1439.50007063942,1563.0376064845,1814.6316571649,2659.20914657456,954.723114278872,2578.41261882998,3080.74927282107,3720.57313118015,3956.50702739696,4903.77572547711,2207.10099812316,-5456.53594944628,-5165.81123718883,-5810.18131326516,-5160.90549827921,-4089.03020860489,1737.99684790508,709.258623755473,738.684611939467,0.00591187815492353,-0.663353621959686,0,1757.35050523298,1620.46479911953,1903.87315981133,22.5757523337076,23.081949340687,28.038182984638,3562.37053583512,2963.58614691042,-5119.58680317794,-5030.66919604629,666.249996198576,2.5195405778625,1.67344365687105,-5.82405058548077,"USA.YukonKuskokwimDelta.1","presence",0,0,1,0,0
887.0539811214,1275.87536661559,207.414604378896,377.335851538807,34.7404872726899,-1070.08702108543,1240.69513055231,1700.89210439818,532.075371727989,723.877556689509,191.791325953089,-1202.16882316614,-535.870676491278,-2042.50093995755,-1992.37643159848,-1544.07272140489,2563.84874664208,1478.20228526724,1742.70112760619,-0.00656652124598622,0.941163420677185,0,377.335851538807,556.484058185476,1241.1348793429,47.3507496582617,-2.63523382314741,-42.0829836694406,723.877556689509,1509.10077844509,-1544.07272140489,-1463.39791852367,819.970832060119,2.3811131838039,27.9540278280868,-8.65302998378481,"nonveg_922","absence",1,0,0,0,0
-368.332007882713,738.416403695632,139.860731764288,1049.27116547111,214.384619063099,-1532.17937501407,-51.6231992534481,1492.2561648422,710.150228035859,1884.73137087445,521.046968376756,-2179.90857243923,-596.135955837157,-1677.91139492847,-680.884477654318,-648.034467707468,990.825370013366,1288.39598950162,1547.83281232887,0.0660101100802422,-3.25965523719788,0,214.384619063099,354.720182422283,1417.60317335382,-20.8113081052076,-85.6681447896998,58.3076975995764,710.150228035859,1936.3545701279,-680.884477654318,-1156.57497371333,818.663994881362,11.5576330278927,30.1511686879646,-27.002867929593,"nonveg_542","absence",1,0,0,0,0
271.338522085329,507.583270964073,934.387150536742,983.328140083059,260.272824436004,-1338.9623534865,683.135517885551,1154.86805153252,1712.06051410668,1775.52570668866,561.914273962594,-1624.94706065251,-1935.15356205151,-1421.9616300067,-1373.57739914093,-1168.34279613644,1737.31497607435,992.412655795389,1859.25362170324,0.0937525406479836,4.87605285644531,0,507.583270964073,591.381981621041,723.055315647055,0.345803051541409,-35.9889245786921,-22.7424543315075,1154.86805153252,1213.61143272606,-1421.9616300067,-1504.79648959762,572.992895458355,-31.2274985978616,-11.318091322958,1.94512189323567,"nonveg_935","absence",0,0,0,1,0
199.0194839828,20.6107349806386,181.457509591749,117.112074491099,214.984291566824,-3082.62045386453,382.419074365783,205.769537729089,419.604084849579,334.026169651537,306.445947568509,-1222.51162430109,-1506.0363644344,-1351.77277201791,-1503.36306052492,-624.332928391252,1648.07135215681,1164.90377533854,1754.98465972923,0.024918157607317,1.87684381008148,0,181.457509591749,146.636818922622,194.373556586186,-0.591289169778681,-28.4667330395101,-12.4737849256446,334.026169651537,213.83454712049,-1351.77277201791,-1241.60334993391,341.823685822662,-15.256823914295,-6.13723739867027,7.08274185420078,"nonveg_976","absence",1,0,0,0,0
2010.55331287737,2215.64530717279,2531.80192515454,2909.47155765771,1246.39121751916,3741.29686475274,4891.73946223379,5125.88200737606,5777.4792791333,6399.82369477104,3407.6843818113,-5430.09507800419,-5522.97838536123,-6036.82531429371,-5778.39188058168,-4432.26049699579,1612.93954133038,541.353020159921,480.660055900898,0.0545369293540716,0.22986289858818,0,2387.60699661619,2243.54369877872,1521.74057574381,31.6674420114834,69.1508517867444,30.5663852967698,5333.7894796443,2790.22720173933,-5689.96934618546,-5466.28013256669,550.084176093028,5.56521006052838,2.16738153556107,-1.57611802034281,"Finland.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
3425.58816888484,3345.44129214816,4081.72942874437,4304.99207245537,2458.01188580903,5481.41146087271,6847.6091907896,5438.81521073707,7663.40680613457,7872.74973905183,5170.99513155405,-5299.2194142492,-7110.98645822842,-5860.29943305703,-5633.67591788833,-4645.76122525053,2388.14972374099,674.967141097347,673.988240538767,0.0293122263004383,0.8602044681708,0,3637.12821330274,3487.45659982774,1398.09036785071,32.9389246412287,60.8554073904763,-19.0772598708128,6687.19379021294,1881.00722436645,-6916.20803586332,-6392.54913925129,906.641021342935,-2.06498682935304,0.271368185923604,5.95626098086684,"Sweden.Abisko.VJ-MesicHeath","presence",0,0,0,1,0
787.280332583262,788.111433616584,986.655002632929,900.715651084873,423.80566616086,-2283.65935306631,1817.34473655127,1845.43072669972,2261.3385301227,2160.35803907566,746.28040546933,-2254.72464826796,-2818.90276119038,-2684.24921070208,-2991.61781300814,-991.997881798035,1482.24973337124,701.298041911131,1353.88459685415,-0.0241890947024027,-0.976195520824856,0,709.032809675005,526.108266655148,929.661606629101,-7.63503727180782,-61.985859347144,46.4634669163617,1690.46457914401,2527.10764055931,-2587.74996213756,-2670.75741231915,679.610199417149,-27.6639432424334,-2.20424518188898,-3.9022344040819,"Canada.Ivujivik.TP10","presence",0,0,1,0,0
2354.10257700391,2261.44359461883,2950.36284828401,3238.40211499106,1619.487616624,3301.10569679784,4298.88101369867,4199.3687049449,5110.51319340136,5549.03906879279,3081.21166742462,-4936.73224307688,-4581.3946612398,-5133.29301675753,-5462.47901349997,-3725.23140995028,2276.1026375478,785.192319123707,817.560107810943,0.00642243856564164,1.64326739311218,0,2592.23975397284,2415.1210017485,2244.7899530582,-5.97563743159323,2.79080669127328,77.7288913418769,4505.69976571837,3043.19187614995,-4956.87349195112,-4752.42313921712,741.749781829493,20.2422188700481,12.3706249347567,-9.27416894067771,"USA.NorthSlope.Sagwon-C16","presence",0,0,1,0,0
-346.027831873314,125.543065119206,411.547920745046,482.644701885392,145.040290756204,6732.6873642186,313.951757462113,949.59195968967,1756.79055763938,2012.60432270063,18.2981754980526,-498.343159015362,215.559850293077,-225.28448700718,-528.762166780006,764.166691524137,0,308.021519658849,253.063305410532,9.97915922198445e-05,-0.0796061605215073,0,145.040290756204,163.749629326507,828.672533758706,-15.8409071815974,34.1851123952214,37.4191661784988,949.59195968967,1994.30614720258,-225.28448700718,-54.5326541970666,310.355847753784,-4.63347745824189,-4.08898071418452,-0.751073781378362,"nonveg_1889","absence",0,0,1,0,0
