"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_green_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_changePSLS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_green_changePSLS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
2185.8183080748,1614.50915888677,1091.84708839564,2131.16509892399,1061.27990992229,-800.12532503321,2295.27028708532,1610.19978866353,928.297648626845,2314.46030682912,781.115735132714,-1375.90104341136,-2644.51840448857,-3643.50588939993,-2268.23307413436,-1475.83173400471,735.094066524611,13.2748689651489,0,1614.50915888677,1616.9239128407,1124.53839815251,44.9815359261004,-237.229209978943,-189.614244047162,1610.19978866353,1585.86875326751,1533.34457169641,-173.270332275285,-2268.23307413436,-2281.59802908779,-6.21794491646042,-105.472123371211,58.3679481993892,-42.6199086525533,35.5138755938035,"nonveg_706","absence",1,0,0,0,0
3580.32821575569,3075.63484034275,4328.48278498907,4854.76469923223,2508.03334280721,3218.26575598888,5660.41776271664,5176.52881646605,6610.96246112673,7264.45190217693,4016.32932422568,-6017.42966066141,-6096.64549527818,-6637.95376317254,-6860.24778286837,-4882.69876912992,683.082250707457,1.14597038692898,0,3109.19232053286,3646.26187815824,2299.83542253383,6.96076948748725,-8.31999465031281,-10.5647194088698,5326.52022800789,5733.79128230426,3419.27970893284,-30.9017280413499,-6503.86830641584,-6073.02052110849,29.7833610534083,-4.24118732188584,-30.8671012485333,1.15704714428313,8.57211547251034,"USA.InteriorAlaska.BLOWRIVER","presence",0,0,1,0,0
2106.69729306725,2052.09683644609,2352.80280954115,2430.24263434454,1782.20378673718,1820.67537752539,4047.38142022147,3914.1461837718,4427.07487387787,4561.34072989426,3321.73533238576,-4286.42296805557,-4713.34587102816,-4806.80629792483,-5016.563394547,-2732.70126340999,726.501383303175,4.0154951148563,0,1943.0376195108,1966.92257315359,739.445738979776,-3.50235908000855,-16.0216492649564,-14.9256308626183,3645.86389068197,3847.17131556255,1377.37126856981,-27.0678349988562,-4760.5188836879,-4312.55398923045,3.49694330936779,-6.54603561930582,-4.98604621674628,-3.06598640554009,1.67737606615109,"Canada.BonifaceRiver.LSA2","presence",0,1,0,0,0
2769.17818786184,2990.38877414984,3260.90111390962,3634.50714579038,1988.39796599467,1980.56325870887,5263.07913352035,5707.82986195628,6126.25335174983,6709.71158470752,3772.16687676889,-5189.51971312239,-5582.14052558862,-6304.09443975153,-6283.84667250088,-4096.65347396024,615.962895758012,1.73228793674045,0,3182.17228760218,3075.63365790795,1247.36461332453,5.32708309779484,3.9778031292052,7.61126733308122,5958.83313451413,5803.16876586989,2175.78979747754,-2.87987797346595,-5904.68088656455,-5661.95303841104,10.9814782637803,4.1902857505369,-6.26299838964096,3.57946124746382,6.20236535926249,"Canada.PayneLake.TDA2","presence",0,0,1,0,0
-415.050009257162,390.124481220137,-104.08873405608,124.910175201452,-183.015460051205,-29.0605944740048,-231.408281470689,840.472493881474,194.321472295274,465.369976444156,-104.164408118357,-2320.00823657237,-1177.24066393049,-1727.92160205447,-1251.42875758657,-1169.78566157599,964.531789683813,2.04955005645752,0,-104.08873405608,-37.4239093885716,805.1744904773,-6.10617234752519,-48.024605645899,-35.0267931323281,194.321472295274,232.918250606371,1071.88077535216,-27.1048504148883,-1251.42875758657,-1529.27698434398,11.1716811989157,-19.8908382088106,44.5507752702297,-7.14635219404831,21.0341523673001,"nonveg_729","absence",1,0,0,0,0
2444.81722249125,2240.58732102083,2672.16541059862,3441.19609917906,1867.5559338847,3302.49170919026,5285.10186323747,5223.09889181797,5790.90397853057,6871.12648983356,4396.78431997953,-5806.85483402893,-6214.85544655331,-6612.20241131518,-5889.52305779914,-4592.54424513894,622.505606005418,1.29204431176186,0,2621.40229775814,2443.12258635959,1839.28698996948,39.1395105348718,-29.157300655949,-22.6083667713974,5669.7453702645,5491.07594794231,3009.80807413196,-40.1823532880308,-5761.03562780416,-5656.5028442692,9.09809902918427,-16.0423061707928,-23.8003939488149,-5.24450226224059,-6.25118791854203,"Finland.Javrresduottar.A-Hummock","presence",0,1,0,0,0
-90.3334306872183,387.919933341509,407.236713400394,470.831814320651,-393.196841598415,-1347.94534536159,66.486996842394,660.780759186401,715.188693987429,833.217608883558,-455.959192534958,-1951.48727760185,-1134.12592733845,-1227.72970856094,-1180.51611414769,-1741.97324726678,1618.95419592964,17.3351593017578,0,387.919933341509,156.491637755384,864.028655919066,11.2171633670814,12.8293747957631,13.7334351495915,660.780759186401,363.942973272965,1289.17680141852,-23.6057829792258,-1227.72970856094,-1447.16645498314,7.1314255323314,-5.99905787639318,2.26458092059048,2.69061980461606,8.29576804228051,"nonveg_997","absence",1,0,0,0,0
530.409265471321,118.88841566186,266.953154406814,576.169350954114,-262.988606801294,4434.31845345443,810.455688985487,567.136292713223,1817.66763678465,2642.2071603223,-2608.93890000133,1113.33765761325,354.47681875484,-1100.7270003574,-1253.35867864586,6416.11660619061,552.568072301368,0.0862445905804634,0,266.953154406814,245.886315938563,839.157957755409,19.3511676164053,-3.79502136176251,14.1870521845799,810.455688985487,645.705575760866,5251.14606032363,-39.2637868351262,354.47681875484,1105.96908071109,-2.79972628958933,-9.4982572593255,-0.23830565061174,-3.15077916387931,2.74304203717848,"nonveg_1794","absence",0,0,0,1,0
1175.6585118186,1328.33466013689,1347.0122859622,1355.31662014377,1272.21384166698,-814.548955498383,1909.10127694402,2034.6198478205,2190.94940448656,2425.88807342614,1846.22508115448,-3021.77926255337,-2529.90992003835,-2695.50314983407,-2602.70515242487,-2648.5419533408,728.247591440469,11.9502487182617,0,1328.33466013689,1295.70718394569,179.658108325171,-4.82776649241863,-17.8515883577238,-15.9681468499715,2034.6198478205,2081.35673676634,579.662992271659,-16.7813334956848,-2648.5419533408,-2699.68788763829,19.85880863436,0.384084940025348,8.85125203947123,0.530829553152159,8.60586970091493,"nonveg_701","absence",0,0,0,1,0
-90.3334306872183,387.919933341509,407.236713400394,470.831814320651,-393.196841598415,-1347.94534536159,66.486996842394,660.780759186401,715.188693987429,833.217608883558,-455.959192534958,-1951.48727760185,-1134.12592733845,-1227.72970856094,-1180.51611414769,-1741.97324726678,1618.95419592964,17.3351593017578,0,387.919933341509,156.491637755384,864.028655919066,11.2171633670814,12.8293747957631,13.7334351495915,660.780759186401,363.942973272965,1289.17680141852,-23.6057829792258,-1227.72970856094,-1447.16645498314,7.1314255323314,-5.99905787639318,2.26458092059048,2.69061980461606,8.29576804228051,"nonveg_997","absence",1,0,0,0,0
1097.40550361445,981.714125871384,1089.88407758571,1150.80736868595,667.423859501923,34.3960134025918,1980.51629185404,1731.34029785072,1985.34596414775,2087.94404572995,1161.50191215046,-2164.79208109143,-2734.2887549574,-2781.03700001546,-2801.17610613153,-1577.34495948973,1214.60512403973,1.48766043186188,0,864.171125164524,1033.69730555753,1080.71775527593,12.1640071919826,-148.860094699759,-161.865837235739,1543.32706721361,1768.17304071834,1687.2184052183,-143.849426692927,-1971.08907558854,-2080.07941848961,17.0365323781869,-66.3298645668264,36.4594298937794,-28.2080602626209,19.4522102149423,"Canada.PrincePatrickIsland.MouldBay-C00","presence",1,0,0,0,0
9.40990107701353,92.5851166257601,10.7934836050197,-87.0643007955466,-152.867263177595,-3268.17019366938,49.2039273516104,260.212850297187,91.6798632006395,-110.458408886318,-336.468137283466,-21.3152036426975,-70.6612333752694,-277.312746206957,-521.506661903064,-107.23771002315,994.489086202794,2.26101779937744,0,9.40990107701353,-25.4286125330697,245.452379803355,5.07116138295653,0,0,49.2039273516104,-9.16598106406935,596.680987580653,0,-107.23771002315,-199.606711030228,-5.13505690641488,0,67.6495363076363,0,47.0386068991927,"nonveg_822","absence",1,0,0,0,0
3656.85927728877,3326.66948025153,3601.57734640892,4442.11163931324,3113.8552398598,4585.57640489788,5426.61915897917,5207.83696098452,5318.19182110092,6334.38905014803,4598.67802574987,-5828.96789580734,-6248.36011137989,-6897.68898235814,-6715.16585141712,-4480.07803246037,725.538524871741,0.46497905254364,0,3805.80697543775,3574.39591870508,1192.08556355792,23.8900319538212,-2.42775085943092,0.744330329013096,5788.45473826321,5466.01665669863,1433.69519917963,-4.09092946073744,-6121.62780769264,-6092.80106129663,-1.72755789875814,2.66352233259673,-9.78495821737373,3.79113391488578,1.9136371733824,"USA.YukonKuskokwimDelta.2","presence",0,0,1,0,0
2833.05687535869,2689.47316293944,3135.24528953115,3173.51005111934,2116.30695973719,2523.37410815169,4627.69829329583,4292.22008889186,4880.60753590414,4823.31167712322,3438.82669143715,-4317.22015773226,-4324.67570586744,-5011.76535844879,-5662.18549836702,-4298.14052432672,889.287729936002,1.10005821784337,0,2858.19862145376,2795.39069306498,1087.23696626614,28.1078554804963,-12.7818164178921,-13.6446397019284,4797.07217237635,4815.06276033899,1486.20193381404,-28.5017273440115,-4720.73706138427,-5259.94216723889,-1.31117730684002,-7.67851004146656,3.4978530576454,-1.14412725653013,12.33315996312,"Russia.Tazovsky.Unburned28","presence",0,0,0,1,0
1749.91192868926,1917.7353600968,2259.427166874,1856.9819064782,1103.26234345058,1868.41030571472,3668.11739630251,3920.03913559396,4487.23266410356,3771.01276086477,2088.33012964693,-4523.08447178208,-4615.7018465074,-4398.14650349882,-5287.17897360315,-3065.04687770206,558.635516548412,0.349053072929383,0,1436.00677311644,1464.33802257898,1443.13885923182,32.0911287303214,-83.5036874192127,-74.2249507930792,3092.52380539499,3095.98597780603,2927.23298076026,-112.629313755143,-4853.96537436274,-4746.29748915578,11.8155985401135,-31.6508562825633,19.6969621437355,-15.8827084505948,22.2040695958196,"Russia.Yamal.OstrovBelyy-2","presence",1,0,0,0,0
2829.03811752744,2384.87358876075,3234.82573925046,3587.19549892513,2296.52379587863,3398.88599636743,5402.8425431838,4791.75838373462,5989.67891918133,6475.90236718505,4190.31092685174,-5821.80631622586,-6196.51285427955,-6270.41073679878,-6540.7736487661,-3726.55880356183,559.555921266632,1.55009229977925,0,2905.92931741811,2866.60709121477,1569.00173895485,25.4766040956775,-33.4710878562509,-30.7244098729322,5541.91034222901,5426.0453372963,2369.96817152514,-49.8336811500906,-6238.7630259028,-5719.93750834971,8.83026012645256,-18.2630306057019,-10.9655457223015,-7.21893483577487,6.06148606367075,"Canada.DaringLake.Tower3-DwarfShrub-2","presence",0,0,1,0,0
3650.87394711125,2214.26279079493,3462.64715099618,4293.21000362895,2542.37001438095,3006.4644202343,5931.89937492795,3876.08263012783,5520.447291883,6762.4153571628,4475.79303032228,-6028.04411826901,-7169.34078656437,-6865.89296838013,-6350.08070362727,-5192.35938094058,699.819173182746,1.35338222980499,0,3402.90374528176,3236.96947489757,2220.80281472492,34.7065916540654,-77.064191767965,-65.3677966598107,5417.83795493223,5318.44252670768,3214.23103476758,-61.8335079737987,-6116.09072044443,-6328.91002344865,12.4870758450425,-24.4512527956982,-21.1865713073184,-11.1735594545063,0.794408018066869,"USA.BrooksRange.7","presence",0,0,0,1,0
1269.23424414531,-769.584562118396,1278.43308429372,778.476684850376,887.806819586344,1698.32380023303,1688.51050660593,-80.4857645450956,873.51167365025,642.052165754979,253.957621847769,75.7010643662009,176.369472800714,-543.116737641105,-1363.02839624706,-1145.90732769985,1165.05924268174,19.3761386871338,0,887.806819586344,688.873254151471,2048.01764641211,23.8392140349357,16.3200583982895,9.27541867358203,642.052165754979,675.509240662766,1768.99627115102,8.26641099625968,-543.116737641105,-559.99638488422,-25.6244032003906,0.0214321208391328,-28.2124420687447,-2.25158878183348,-23.330201090666,"nonveg_571","absence",0,0,0,1,0
2772.03853648876,1483.38073792557,2932.73921308009,4142.03020917061,1498.70024952489,980.554997518405,4417.58691562014,2715.6289559966,4738.9568901282,6198.38959978955,2565.07940298153,-5131.13434564523,-3727.97377105133,-5122.00352734449,-5883.04570349683,-3234.91345105648,806.243533317516,12.0955067634583,0,1983.09458579159,2131.85325921703,2448.18677768751,26.6315102543802,-35.9319704754366,-31.5690504668854,3389.08332822058,3675.59919795416,3825.62007590663,-32.9965670855222,-4805.8944493699,-4210.78383391962,14.361982592863,-12.8353381132381,-9.66527715546346,0.423916114532502,8.34259654409048,"Canada.KluaneLake.Outpost-MixedTundra","presence",0,0,0,1,0
2006.63194792376,1901.53300707941,2387.41674951014,2593.15516890273,924.513375469768,82.6069067571736,3882.78509319137,4234.48945418908,4797.60582663534,4999.55853471738,2111.52159656245,-4275.082108173,-4971.94352320957,-5094.81939637555,-5139.25467689257,-3122.18373208021,732.32546530256,0.283202288879289,0,2227.63062887389,2005.14988206517,1106.6750610062,28.9413821894443,-2.48072360020581,-2.41611970474933,4154.98747028319,4071.42698953243,2144.20922725913,-0.567130389345645,-5289.36779203618,-4592.08466248005,-1.65783632358106,-4.88441837555416,-26.8636169428783,1.72662272658542,-5.75548749779503,"USA.NorthSlope.Deadhorse-C15","presence",0,0,1,0,0
635.320603648389,475.647728514375,506.504946422771,800.641244120975,604.512986944437,-1641.71216625698,1737.08879725452,1621.56701641857,1767.76067699388,2164.32569515339,1410.16678075579,-2379.38335867864,-2893.29427744704,-3188.67021538808,-2854.20403996465,-1201.90418721807,678.990397696229,0.619643092155457,0,604.512986944437,604.525501930189,324.993515606601,1.0623316104811,-32.303324868359,-26.5889380260605,1737.08879725452,1740.18179331523,754.158914397597,-33.0470848466253,-2854.20403996465,-2503.4912157393,1.18229193913908,-20.0670285936084,1.71003848320706,-10.3786386456656,2.50792077565575,"nonveg_957","absence",0,0,1,0,0
-88.4180228293111,-237.493922774659,-187.833841561889,458.026477667968,186.763778780401,3006.82990362016,3141.02033247784,2001.15899174269,3365.58338516157,4688.32274605396,1750.05486061832,1882.78029223172,5035.6258568567,2047.11946907038,1643.63140991174,2332.33454218744,283.450989839578,1.11918592453003,0,-88.4180228293111,26.208893856502,695.520400442628,-9.82792148606114,-62.8415231015134,-47.9097446323471,3141.02033247784,2989.22806321088,2938.26788543564,-57.5104069953214,2047.11946907038,2588.2983140516,15.2182326000339,-20.0642907166642,-0.358358526735038,-7.8276298436718,-0.15124134648104,"nonveg_1880","absence",0,0,1,0,0
193.127982429122,238.552479650081,333.415327949216,151.395761805061,396.326899664452,-846.375777483953,573.97746954829,693.869284116321,932.934816441938,831.386146381769,673.664281183782,-1876.78188253171,-2053.36848547034,-1887.41970098958,-2050.74289956006,-873.383541556215,1054.18764345471,13.9480972290039,0,238.552479650081,262.563690299586,244.93113785939,-7.52588582353074,25.52150042203,20.5956854342557,693.869284116321,741.16639953442,358.957346893648,14.5069528657384,-1887.41970098958,-1748.33930202158,-5.41746943511622,18.4617431333998,-6.01605989207214,0.670700493245931,-13.3232978233237,"nonveg_984","absence",1,0,0,0,0
1599.69038555499,1831.00248505195,1433.41307670172,1910.40759089726,1324.53106927196,-654.743178912783,3427.23648454512,3839.08456932761,3104.50112065835,3891.14938414517,2599.07253449472,-3471.48563672167,-3682.50698385851,-4543.4425541366,-3800.25656028108,-2975.67359825812,844.468604904379,2.65285930633545,0,1523.83557784646,1732.50338804314,765.172772660632,-2.87782246708072,-93.1818752538347,-83.0432042743665,3197.00932915767,3535.3881317961,1359.63804292269,-116.645586163953,-3724.7199976127,-3777.89483528333,9.44406227707875,-54.6028514035362,52.0067048577804,-26.2231813614357,30.0588694538817,"Finland.Kevo.3","presence",0,0,0,1,0
2546.29293184553,1842.40811847231,2964.6594801047,3470.76528081832,1422.65359959041,1885.86354931882,5619.53891125272,4448.51031021173,6176.0066900187,6876.23232532816,3339.41037103749,-5650.83135752916,-5945.26080631034,-6251.90221641419,-6623.07310757998,-4025.71615636661,517.790827468275,1.43816357718574,0,2744.56802760874,2291.21000486176,1782.69979336687,53.9334846361873,22.0459594114893,19.3204459804751,6048.98962203769,5108.29287875098,3391.64667194195,-4.55127012548255,-5828.15874662288,-5810.43040962095,-0.505120738580158,4.21419072052166,-15.9539738239753,3.32504211873713,5.43931941357575,"Canada.DaringLake.MediumBirch","presence",0,0,1,0,0
3265.31307563847,2630.667615918,3841.62272658155,4357.45657140333,2024.71878414196,2571.84421216149,5527.45009839564,4644.34818671283,5540.94159808041,6336.83280205355,3148.52692686759,-4631.00533430463,-5311.63180204978,-6322.7355902706,-6219.2825107516,-4074.35213657981,714.192141158394,8.22230205535888,0,2751.27167561655,2992.60165394457,2335.84275137602,14.0024672457171,-170.555012207647,-161.716376779868,4703.32139309173,4552.26116119356,3429.0351666492,-66.9003238478411,-5575.5268946813,-5795.86399861946,59.8964731348992,-55.2612703753836,17.8170318508843,-57.1978921213057,52.1084188767542,"Canada.Yukon.UPPERQUARRY","presence",0,0,0,1,0
-138.209986619804,460.390758990361,-462.363982967646,-195.829981793703,249.895805331932,4173.2408550888,-171.353191855294,-257.608060546245,-458.847202583509,130.616833902424,-578.270338176828,690.345735336099,1429.32188220962,382.693379581583,483.862509450414,1408.35389279598,157.707959570145,0.0454504862427712,0,-138.209986619804,-17.2234774117721,922.754741958006,-18.4812281881779,-15.4572452639637,-13.912842929823,-257.608060546245,-267.09239185189,708.887172079251,-42.1045740347095,690.345735336099,878.915479874738,-2.75766941283717,-6.12276006714922,43.8154537810214,-4.72720825009539,18.6361885701408,"nonveg_1509","absence",0,0,0,1,0
3230.84213822518,4237.34222396487,4205.37404434975,4270.60252503111,2204.82353444224,3828.3485013155,5922.95469006183,6360.4411568835,6725.83428264184,7005.85124608207,3441.17003569655,-6027.50322070026,-6134.98715990123,-6262.27771570573,-6546.34725695625,-3385.10673391542,629.462944679927,5.42765884399414,1,4324.30127955018,3742.61673328399,2477.46417763507,39.9394397953683,57.8919620442856,57.1867557817238,6576.74380946898,5943.37490116172,3848.35779152884,11.7938959709159,-6120.03460654064,-5546.70508409653,3.97398339139315,18.9007990815837,8.92863045608076,18.9517370489486,3.9139447895381,"Sweden.Abisko.VJ-BirchShrub","presence",0,0,0,1,0
2706.1296691164,2989.6669255118,3298.66370387315,3578.7981290897,1661.21612014698,1209.63127564089,5249.49150813326,5553.90296092977,6109.16825882349,6581.19232752117,3272.31755241132,-5641.87218583319,-5875.12719355363,-6412.81938306881,-6386.58589870599,-4108.06668792579,565.185273679525,3.75042352676392,1,3322.14252607,3033.62314891797,1830.99476294439,17.7141634053075,40.464816590963,38.9444063327708,6042.53803037738,5620.62827849819,2983.81973643047,16.7779643315724,-5949.22625074853,-5713.36811392902,9.32488223281374,12.9603715063158,-5.67653517538056,11.7991243608858,7.71592998236157,"Finland.Kilpisjarvi.20","presence",0,0,0,1,0
703.180090564539,1052.36845581495,1043.64875960232,968.846467976896,855.360374847173,1251.23174685173,1231.81595284211,1813.56138076747,1780.0628911368,1668.62087990257,1417.70262703943,-2074.49914913992,-1726.19555658024,-1768.08652834444,-1876.02810581019,-1430.66734686035,1391.75512105911,1.37796580791473,0,968.846467976896,924.680829761176,349.188365250408,-5.85308785702437,78.0024518598328,54.6811573087448,1668.62087990257,1582.35274633768,581.745427925363,37.147337078077,-1768.08652834444,-1775.09533734703,0.971477177640701,1.58929279443085,-16.1067731939568,-2.08395495494938,-12.3403141168465,"nonveg_899","absence",1,0,0,0,0
2168.12973815722,1674.71546263739,2489.5762556824,2810.85658620024,1461.17168223889,2629.87983447214,4538.92197984622,4018.14843070582,5053.89188256059,5440.02996234714,2962.92009454771,-4679.82328497198,-4741.61217464832,-5176.64257630322,-5614.93970988727,-3072.50526707641,623.933198431836,0.382836426297824,0,2189.15931701974,2269.12765730824,1740.98487561205,9.33948245252225,61.572242713824,64.2493168532724,4719.42862761536,4525.94838276517,3193.68067605872,29.4410398665198,-4116.25867953698,-4521.23894285477,15.3574723233066,8.32857974068609,-22.2780324014734,6.71185258155326,-1.31944565016235,"Canada.DaringLake.Tower1-SedgeTussock","presence",0,0,1,0,0
2360.63437138538,2340.73242187554,3529.24983034277,3193.52108081109,1467.29041248003,440.428072513976,5245.13385032579,5105.1483465811,6992.33453994954,6599.25486126899,3663.1224248634,-5446.55877811535,-5855.88842963034,-5311.78194950581,-6165.31105181074,-4411.90079303482,545.688918919759,3.38175010681153,0,2705.15664389207,2735.16656829552,2058.29821568027,37.9820852617501,31.2019441477211,35.015390602723,5625.02653595939,5632.23929722685,3139.24416615822,-8.23742871321156,-5748.10951792589,-5666.92823791664,11.1423212375412,2.45147534434369,-31.6416376440502,3.5216374445919,-7.91038297704198,"Finland.Javrresduottar.EC-Salix","presence",0,1,0,0,0
3156.92549318818,3348.32406864142,3589.77661842315,3757.25694887632,1999.23023940476,1995.09885595597,5831.07839653611,5888.9623327234,6251.08346052874,6703.24449994168,3364.81575125939,-5573.18512722024,-6374.29795657703,-6583.11937213905,-6292.63294189047,-4486.70528025435,610.49825654106,5.18196646372477,0,3666.42699111886,3351.92574049207,1660.62941725366,35.4263739905524,-25.2355783833136,-19.230295304817,6376.46278057449,5958.03260787423,3026.5835468974,-31.5290134808212,-6277.73079844477,-6042.81478087637,2.07965456758762,-5.82984681432836,16.4478851285598,-8.50325171926757,23.6778571581133,"Sweden.Abisko.VJ-DryHeath","presence",0,0,0,1,0
2222.45977635478,2465.92844984715,2543.96831395565,2539.18036713804,1763.33853480303,1251.87448980421,4419.5320714661,4820.6682262031,5127.74997221465,5033.0821828661,3412.0897006498,-4720.80969576095,-5101.73958609018,-5479.36463232975,-5766.70594141833,-3776.64174914548,635.158255191048,1.21981947951847,0,2293.732161925,2102.79262371369,1371.53540894812,13.5783506621231,62.7570700902997,48.9105383824979,4596.32636824647,4203.26276085315,2772.82143051867,47.1013673823831,-4492.3760400924,-4543.63223624261,1.36815992258542,16.1813740218001,-5.29293611239703,9.7400480535087,-1.19727632336549,"Canada.PayneLake.TD2","presence",0,0,1,0,0
1892.37162559027,1485.03651890366,1781.45437402416,2180.88062079386,1049.9534639933,1655.99595436903,4699.7522258655,4116.82526449714,4980.02322744835,5638.37976701089,3502.34784604743,-5505.38189737802,-5040.09372081952,-5577.27557398275,-5565.27391886903,-4593.44990779207,650.810977574132,5.78714513778687,0,1808.3728192917,1650.00236190543,774.637552709147,28.0369457366163,42.2604031334844,36.6572165210645,4657.46708092801,4538.38747386618,1509.93283641397,7.84826411877,-5109.48274067381,-4875.81626021186,-11.9836262596545,10.5766683493798,11.1074430723768,8.22293305369782,10.3809749740198,"Canada.ChukotkaRiver.TH5","presence",0,0,1,0,0
1237.17507669495,1055.95535002805,633.940385035479,1042.02415072108,709.562199604477,350.707519284295,1594.5106532107,1408.59767308118,871.602820188803,1371.86359287331,920.012271422473,-926.220720541628,-1218.77989800331,-1875.58585727272,-1424.22223043829,-1069.76332979717,2361.67026971753,3.50021100044251,0,1042.02415072108,935.731432416809,603.234691659474,18.8433170389456,-49.1064040805762,-41.6119638530727,1371.86359287331,1233.31740215529,722.907833021898,-38.4815978988085,-1218.77989800331,-1302.91440721062,-11.5422696446374,-31.0345553042519,23.0593433016121,-14.9520739096846,8.44418889265878,"nonveg_688","absence",1,0,0,0,0
612.683876387991,834.604786059683,374.369512209523,1167.95118683048,606.964835804583,1014.4249095937,662.871265326436,981.917217571075,275.543182758568,1476.19184594556,698.339069818036,-2069.54978296232,-1696.93126106718,-2825.00759850618,-1613.63588727112,-1198.43957713976,2559.40778208749,9.20244216918945,0,612.683876387991,719.314839458453,793.58167462096,0.219963099361835,-85.4561828230964,-82.6794488733947,698.339069818036,818.972516283936,1200.64866318699,-100.054055265583,-1696.93126106718,-1880.71282138931,5.26228451113165,-49.4039560837632,31.1621968364118,-31.3691790682399,22.9586397027684,"nonveg_855","absence",1,0,0,0,0
2767.78931315175,2543.97596108364,3104.50429606358,3618.15684216615,2064.66074859468,2588.60439115777,4570.01779853688,4621.10339491762,5147.4903184168,5633.17014584572,3663.50675656002,-5331.53934391412,-5401.40790426214,-5910.33797003129,-5945.97067508993,-4813.00067279563,792.792139210128,0.494099560711119,0,3224.83830237391,3005.72064290183,1689.89673066894,24.2753258518605,-22.2958789362573,-20.334604596265,4972.32137475585,4789.51866943214,2267.04085607403,-25.0488519459513,-5712.38060175535,-5506.25905174314,2.45013012123877,-12.6649851484883,-13.0187646252472,-3.79080010431532,1.36904360184649,"USA.YukonKuskokwimDelta.UB3","presence",0,0,1,0,0
2347.42914245276,1360.25942974377,2807.29352804266,2405.75741207439,1142.42383359608,725.069642794273,4348.88749195608,3374.60433083181,5315.44674723212,4775.35218832499,2454.31595726332,-4431.15893997335,-5941.19358815732,-5068.74604414622,-5881.67985258403,-3480.56634956676,612.184516273507,0.205136880278587,0,2489.09860755669,2165.69042584837,1522.91596845342,21.659138249076,-10.5121905233882,-9.55229234799803,4639.0272795711,4263.78979378927,1911.12669635396,-16.0542959945803,-5434.5659604349,-4780.91748287464,-5.03914240382546,-7.908322298341,-67.2484767792857,-0.420815093736617,-18.713584229695,"USA.NorthSlope.14","presence",0,0,1,0,0
1942.91863532712,1048.35532064202,79.4414069706766,-568.807795276753,1323.82864323325,-899.126755470131,3666.31659730999,2520.90149980027,1225.78560984714,322.880252546232,2446.08551718798,-1100.79357988088,-2270.50864111866,-3482.41432765643,-4285.27627296186,-778.389558201545,250.705727128108,0.593476355075836,0,1048.35532064202,765.147242179262,2511.72643060387,18.7603027907233,68.975128275778,58.2840778883361,2446.08551718798,2036.39389533832,3343.43634476376,53.11207984123,-2270.50864111866,-2383.47647596387,-50.5852866546397,25.6574006801433,39.4029755870268,12.3587670522774,23.5411141446404,"nonveg_600","absence",0,0,1,0,0
2928.29858450715,3133.45254182548,3458.69318192024,3683.67635184506,2520.52350125052,3500.91549110373,6631.04355495936,7237.20890287891,7543.96904240064,7713.16686431868,5836.94500821049,-6836.06757973909,-6655.55114846969,-6974.92161344932,-7121.29402940974,-5655.46376231614,414.515984672258,3.91520113945008,1,3568.95620052434,3180.50805312383,1702.7007579501,30.6761962991528,18.4598997168447,21.5522620027026,7793.47738669604,7049.75268095035,2779.31254934936,-0.430109081438037,-6861.57926629499,-6679.48347340188,9.62941565799847,-1.34841053109002,-0.179204397867392,2.6353426699157,7.52648196983474,"Finland.Kevo.6","presence",0,1,0,0,0
205.319351825114,979.76109960127,1317.02856882195,1266.0578342616,-641.776595824516,-2391.28593759513,453.027455221783,1214.14328728945,1555.90658274784,1518.61319693445,-479.918476156341,-1540.13133804447,-1052.70125154618,-962.400750703502,-1075.14265969744,-1488.4993755702,1959.82263971173,2.55992150306702,0,979.76109960127,625.278051737083,1958.80516464646,32.5806133711396,29.0889893461013,25.9423142468151,1214.14328728945,852.354409207435,2035.82505890418,4.66167322667329,-1075.14265969744,-1223.77507511236,19.7138818238592,5.64207371448128,-20.8539848772714,4.97390985270749,0.888210983513596,"nonveg_677","absence",1,0,0,0,0
