"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_peakSummer","spectral_NDWI_endSnowfree","spectral_green_peakSummer","spectral_NDMI_changeESPS","spectral_NDWI_annualMean","site_code","presence_absence"
1543.18201987145,1638.1858956286,910.842408995148,3438.30458339394,-3898.68163569342,577.063435257615,-18.1839045732307,-3926.29273441952,"nonveg_529","absence"
780.047725219172,972.911299381784,708.054750250249,705.867667830029,-1750.39078808475,1347.25884098761,0.246134827489154,-1880.7039069703,"nonveg_940","absence"
2975.82979024425,3077.04957068978,2264.69719276621,6884.32121984818,-5995.07362281439,521.541902999734,32.3955712377398,-6179.6101525009,"Canada.LeRoyLake.TDA6","presence"
2365.47500361568,2563.73080774747,1542.67596835337,4823.790105222,-5271.06982595096,734.096201552018,22.2117518621522,-4760.93171032361,"USA.NorthSlope.Barrow","presence"
3286.35719628771,3384.47457646054,2317.56941528262,5798.38552904551,-6354.17031393477,659.458651688139,-1.08692690779702,-6312.76284078154,"Russia.Tiksi.Bog","presence"
-105.347145825718,50.390430770532,557.218817215071,998.749383797323,-1795.62345609812,650.303642395295,-38.4286213858983,-1121.07836663172,"nonveg_794","absence"
834.669668306561,-195.337330284337,-679.164964140933,867.569968672942,-1190.81961037578,731.368324179635,43.4405128371516,-1776.40988706572,"nonveg_659","absence"
2339.37312409154,3610.68214795292,1946.29909676024,6640.700700933,-5494.36114999324,715.454430939309,13.4942318240181,-5349.9581707009,"Russia.Kolyma.WT1","presence"
2736.15237757045,3917.82525837324,2527.97100765541,6996.48901274214,-6001.00088736199,730.503739926845,52.6884274899914,-5809.94061800486,"USA.SewardPeninsula.QuartzCreek2","presence"
2721.50890949468,3708.09978944425,2315.99185086184,7184.16029067374,-6276.85121770323,625.196943976588,42.7955097878771,-6315.60646170063,"Canada.ClearwaterLake.AB3","presence"
208.249382381021,393.411082305697,288.361332797843,175.359360746059,-1433.63676743382,1038.92408459263,-60.5809878654948,-1359.58556735276,"nonveg_775","absence"
2250.23260609423,2533.05123824744,1877.17665282816,5042.3201711813,-4935.5645994165,682.063401700858,29.218901541949,-5252.23205492418,"Russia.Yamal.VaskinyDachi-3","presence"
803.015698241664,683.38310599222,276.896947566438,1752.51599939478,-1369.78511149182,1247.34576899533,-13.7034792080961,-1198.38417113231,"nonveg_941","absence"
1362.85549905984,1906.13626559225,931.181575485436,5399.88170819389,-5327.20730593947,478.305287782048,-5.33465396791082,-5578.24114293043,"Canada.ChukotkaRiver.TH5","presence"
2935.42683650389,3102.83814435528,2015.69170013154,6374.049852279,-5691.80682930866,725.927087285136,127.329665499275,-5492.00057585247,"Russia.Yamal.Kharasavey-2b","presence"
920.966739910172,1054.03272528928,-42.4996706689703,2342.32481968242,-1459.68303583253,1151.41414775787,30.6074659376249,-1824.62562304103,"nonveg_606","absence"
-545.023413628358,-70.8179108301748,-236.064707820252,1011.49619133713,21.1330496513439,529.157409161151,-55.2842172144343,-1833.41962312784,"nonveg_623","absence"
2238.29603651974,3182.28267367333,2415.35878878066,5445.56877172313,-5531.81139987776,833.304529217218,28.7250736692701,-5192.23819173643,"USA.YukonKuskokwimDelta.UB5","presence"
733.852815324474,459.359717844253,691.779225244957,2240.61144813589,-1166.76412375915,1631.69328403095,44.0961854906171,-1391.27303062011,"nonveg_814","absence"
-125.729535977543,-309.999160593804,733.387282811757,1647.45208594061,-3048.76691982481,1170.07927578287,20.6262038864485,-2598.31331908192,"nonveg_719","absence"
655.764522786118,435.380496535849,781.582267036896,2436.12217232737,-3009.61565777181,726.464373551054,34.9748569192372,-2907.70936652156,"nonveg_985","absence"
3285.33813125599,3538.09611065422,2101.81096765555,6727.3263796735,-6058.51911967511,557.847180218774,52.9980490593263,-6085.62788604701,"Finland.Kevo.5","presence"
3497.22735791034,3601.19448528241,2296.48606706707,6278.27903551242,-5316.48374706949,681.355460278314,14.8894353350754,-5708.78191811774,"Russia.Kytalyk.T3","presence"
2345.16050463785,3183.56061211044,1858.67450043154,5995.0314295921,-5660.36732974357,628.311737010161,37.7039031823242,-4636.17948314793,"Canada.PayneLake.TDA2","presence"
2085.26209149529,3281.58544302129,1923.48474168264,7042.18870098278,-5821.44817943717,784.227787452035,44.4572972779744,-6047.71988260363,"USA.InteriorAlaska.24","presence"
3033.12382249283,3531.36730056785,2305.22101768737,7236.76919823653,-5808.73291193006,579.650362520764,-13.2899022468698,-6252.30938264415,"Canada.BonifaceRiver.AB2","presence"
-623.880686500202,-273.79357624753,133.488067888695,-589.18458437911,1003.97893330998,465.634704302405,-7.62174433048441,1878.04871589738,"nonveg_1677","absence"
-166.28762741191,600.970365432531,438.623830176098,657.676462075717,-1447.01651169748,714.020517754067,-18.4769681535908,-1064.24696345753,"nonveg_709","absence"
2188.37985864272,3055.07292539264,2058.80223927841,6720.08427868142,-5932.58381097473,559.170493757001,24.1965058601149,-5925.32804568041,"Russia.Kolyma.T1","presence"
18.2182236177071,-497.53583496099,-228.261818215843,-494.953405354369,421.211832339363,1217.98915307421,-18.6844946024975,-165.312824803688,"nonveg_1161","absence"
2715.27784037389,3210.91132541515,2163.55123695344,6698.46280111843,-6117.29115639164,487.808031507206,12.9648342619713,-5714.39904694121,"Sweden.Abisko.NF-BirchShrub","presence"
1603.76273784776,2805.25562789223,1625.54951011842,6500.27996509001,-4452.67197546434,871.306410713313,73.9455809209412,-5542.99855061837,"Canada.KluaneLake.Outpost-MixedTundra","presence"
471.374050292588,483.372379898571,133.770873232809,1516.53461115802,-95.7354854753116,682.958736798237,5.26851950560792,-1416.28183571689,"nonveg_1442","absence"
3286.35719628771,3384.47457646054,2317.56941528262,5798.38552904551,-6354.17031393477,659.458651688139,-1.08692690779702,-6312.76284078154,"Russia.Tiksi.Bog","presence"
187.950855240021,674.038396969904,116.216417664613,124.629461169306,-1038.95518766431,560.860075638475,-35.3898502353143,-903.861191422401,"nonveg_1499","absence"
656.836070335678,943.030899223768,559.29611951354,729.999814294377,-1841.4127647168,1746.91556396558,-33.1868587947393,-1687.54469863585,"nonveg_861","absence"
2573.75976255141,4065.02207674012,2002.36980634301,7832.72377453636,-6236.45411507064,502.364454217324,36.8499388230403,-6344.1526270279,"Canada.ClearwaterLake.AB2","presence"
425.356142185083,426.94323282311,508.663481123009,1777.11114169561,-1069.2080915108,1139.3806872776,-16.5060459994389,-264.254420937173,"nonveg_751","absence"
2198.46008613547,2140.57617330454,1926.16631104659,5706.59453971732,-5724.98632656551,832.982244979565,0.567032308547638,-5437.31117638472,"Canada.ChukotkaRiver.TH4","presence"
624.098082666398,233.496476967297,822.355370893312,-35.8963134520093,1948.00892133852,87.8660323380242,-76.6068239172434,693.096358789316,"nonveg_593","absence"
-199.698380012293,417.260223011858,358.833158779883,731.149200949605,-2172.34893171574,1479.64999421554,-37.8509281683744,-1686.73867135463,"nonveg_922","absence"
733.852815324474,459.359717844253,691.779225244957,2240.61144813589,-1166.76412375915,1631.69328403095,44.0961854906171,-1391.27303062011,"nonveg_814","absence"
2957.48632317021,3565.04868789339,2563.9055435736,5827.93881570762,-5619.28045247924,942.133738340271,14.2620101088659,-5458.99379706585,"USA.YukonKuskokwimDelta.UB6","presence"
1152.42935882944,1853.09030855645,503.14750146697,4350.03834280764,-4157.20540376084,679.013808949419,23.3226946153871,-3874.31197472452,"USA.NorthSlope.WestDock-C14","presence"
1260.19751191394,1319.43627299991,1252.34065003315,2899.29566966511,-3399.16299837558,992.879232474479,-23.5973581284334,-3221.0393222697,"nonveg_898","absence"
-105.347145825718,50.390430770532,557.218817215071,998.749383797323,-1795.62345609812,650.303642395295,-38.4286213858983,-1121.07836663172,"nonveg_794","absence"
2361.80780105279,2627.75689166965,1809.74436004052,5511.00177390637,-5330.66657039526,694.613337432556,-13.7466663180883,-4936.9147589164,"Canada.PayneLake.TD2","presence"
-974.349547202424,779.484265885289,25.2163297345869,37.8393726348695,139.412898171974,656.500592954041,-12.7157297178722,-70.3452216066392,"nonveg_1145","absence"
2410.65481846561,3162.29559747275,2046.08396129575,5620.35941184441,-5452.57980102666,777.699786171629,12.5727814408118,-5701.57059754328,"USA.YukonKuskokwimDelta.UB3","presence"
1217.55773211921,3926.64116830416,1429.53383698705,8444.50894670572,-3586.51312437261,578.493588276381,8.96264380109801,-5244.29699824562,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
2741.89515046817,3090.34847245167,1885.42753959774,5719.71811668083,-5431.44173217301,643.276736980802,14.3700358127719,-5218.38936034591,"Canada.BonifaceRiver.LSA6","presence"
441.821459241217,739.174139509544,335.539118149073,1408.33399938417,-1897.04389691286,804.830734358452,-23.2526531734976,-1023.59923439583,"Canada.Ivujivik.RTP13","presence"
3286.35719628771,3384.47457646054,2317.56941528262,5798.38552904551,-6354.17031393477,659.458651688139,-1.08692690779702,-6312.76284078154,"Russia.Tiksi.Bog","presence"
100.551690281538,604.764768159896,309.290432003064,982.965512143057,-1029.2106904488,1395.21264910164,-14.3390793281317,-230.744458502179,"nonveg_848","absence"
1555.70312145364,2026.76735387938,1096.25221911364,3765.43884635538,-3729.65782858315,801.844956116131,9.46986818209904,-3692.42479944295,"Canada.PrincePatrickIsland.MouldBay-C05","presence"
2824.41955105941,3583.90877379327,2556.03630605294,6462.01101896916,-6084.38646551759,657.243875460687,8.650427617135,-5844.57434150738,"USA.YukonKuskokwimDelta.72B1","presence"
729.721625381124,493.870521273883,-1189.17937122112,-1667.99612391496,10000,1424.94243751785,0,9979.43633235462,"nonveg_1236","absence"
1320.12799882558,1668.80761987242,989.458798005394,3438.17159325951,-3858.01283321778,782.256984804609,9.188501789825,-3955.16219556608,"Canada.BanksIsland.GreenCabin-C00","presence"
567.099920101446,1026.09326346526,268.238264923118,579.326680383643,-1746.77824895469,2115.71106148758,3.20842099518052,-1652.08295619929,"nonveg_1261","absence"
2930.98897376625,3253.51006633462,1879.8629442746,5748.52967023004,-5762.17917542648,700.676985372714,-4.8286264182989,-5411.51680412313,"Russia.Tiksi.DryFen","presence"
1358.20195768677,1919.01654970473,1332.16341120976,2905.63468504723,-3361.0300522652,657.455036606481,-91.7383098315317,-3566.28803307896,"nonveg_1069","absence"
2574.75760541147,2987.86160215742,1997.73803412342,6067.09374441803,-5469.02422947431,1115.57624142919,197.436987273133,-5382.20850087399,"Russia.Yamal.Nadym-2-IH","presence"
1916.51697471809,3044.36743548454,1401.10909902716,6803.62171724232,-5868.83265159921,485.057341363597,1.44228756453555,-5609.31952102126,"Canada.DaringLake.MediumBirch","presence"
344.789571293174,675.232905371525,624.864521943282,2014.77858055539,-2721.99061958333,674.114037058884,6.09361152710404,-2541.86714356941,"nonveg_575","absence"
2104.57466443822,2761.42280712555,1401.81039871174,6545.44603106492,-5936.48201616454,567.034335397241,46.3937817717471,-5150.19931725485,"Finland.Javrresduottar.EC-Hummock","presence"
567.099920101446,1026.09326346526,268.238264923118,579.326680383643,-1746.77824895469,2115.71106148758,3.20842099518052,-1652.08295619929,"nonveg_1261","absence"
287.730071979153,-30.4735231131109,14.97131451346,-1.90713021048981,416.302691548944,1026.08700839694,-11.6799701594872,17.1140423719833,"nonveg_822","absence"
-199.698380012293,417.260223011858,358.833158779883,731.149200949605,-2172.34893171574,1479.64999421554,-37.8509281683744,-1686.73867135463,"nonveg_922","absence"
750.24377304238,243.200960403231,872.05559980021,370.600110038787,-518.031207006245,2448.51041598525,-1.2505316811363,-774.774197701588,"nonveg_572","absence"
-545.023413628358,-70.8179108301748,-236.064707820252,1011.49619133713,21.1330496513439,529.157409161151,-55.2842172144343,-1833.41962312784,"nonveg_623","absence"
133.04816833131,661.987289724203,30.4565988878652,1894.03780145075,-2239.74151726972,976.710436197392,43.8307316779331,-1674.29130903299,"nonveg_792","absence"
3033.12382249283,3531.36730056785,2305.22101768737,7236.76919823653,-5808.73291193006,579.650362520764,-13.2899022468698,-6252.30938264415,"Canada.BonifaceRiver.AB2","presence"
-115.829759388347,323.709883157875,476.54006264369,1255.11770790451,-2459.15438261789,512.579047301637,-45.4968228193379,-2035.01064070147,"nonveg_627","absence"
3484.86941007149,3981.57280449745,1939.43271926621,6938.2427445366,-5854.13326013667,451.555709101836,-12.3981145201595,-4994.92501735211,"Sweden.Abisko.KJ-Snowbed","presence"
3351.77751072971,3676.30875649476,2226.64327049231,6166.3501541594,-5087.61918526047,777.725793760819,75.3008142173478,-5463.72588873927,"Russia.Yamal.VaskinyDachi-2","presence"
2229.72439747909,2558.85940850286,1307.32948919422,5074.85659561858,-4742.84814939388,915.709642187331,-1.50388908399507,-4532.43120420382,"Canada.Ivujivik.TP13","presence"
918.590437451355,869.160094246759,590.039034828488,797.284892219951,-2087.89000114747,1189.67012267717,-30.3030503267879,-2455.50142816661,"nonveg_863","absence"
531.955015857752,-547.244691855941,430.217959816694,-957.87431103682,887.199068682371,1000.56577171287,-17.4990190936427,296.488595771355,"nonveg_592","absence"
764.292272969476,708.052300378446,1202.63931682973,1536.71538545873,-1716.00123342024,2091.51320733678,5.65424374864797,-1611.37762134341,"nonveg_902","absence"
796.334552231953,-233.399766069628,614.807298942871,1131.47655640465,-1536.02170490575,2296.27188036244,-4.28264120913376,-1777.36593755906,"nonveg_688","absence"
690.638639040943,425.517990084605,1345.87518946031,1315.52407699587,-1747.3407165057,1936.60403806449,-47.4414997139874,-1356.03858528452,"nonveg_602","absence"
2396.77512010203,3680.20109035373,1755.025044067,7172.02971343398,-6070.8853475788,509.559309523972,47.1921816867922,-6105.90564556694,"USA.SewardPeninsula.19","presence"
173.159176931498,125.152697200177,-158.371714259201,533.221063668441,-1143.71457127003,548.788161234315,-14.5271916965853,-1210.82108563727,"nonveg_596","absence"
27.705391158868,555.172155777547,-223.982884010653,1339.93722862153,-125.390213550135,390.469739321446,2.60175065488534,402.356254885375,"nonveg_1547","absence"
114.759819199606,399.211367233034,603.980843415266,1532.41127427151,-3262.38083487415,699.770494981628,-23.4689588040097,-2675.17737428985,"nonveg_986","absence"
1198.67870004136,807.162085872028,376.762792762141,346.02642846997,-1345.54192334449,2244.86237888604,-17.6942229590279,-2126.16851325493,"nonveg_1309","absence"
2583.06746869663,3001.73048240154,1996.22777689499,7161.02295297425,-5456.91133511689,471.773554002364,-25.3490722692287,-6406.98335175024,"USA.InteriorAlaska.22","presence"
217.132738393892,253.963493874884,564.398982701145,187.0817259584,-1477.91166881427,2057.07622163306,-11.7821409439001,-1337.5424659709,"nonveg_912","absence"
314.318163701967,746.166484602373,907.027073936975,408.398176621844,-1666.71173212887,1306.97168421127,9.48042139549463,-1410.49205066292,"nonveg_768","absence"
224.667353460617,-5.86616339937035,131.386374753763,1300.30608518781,1510.8971271739,1073.93265369325,2.48459820955644,-650.418264742959,"nonveg_594","absence"
621.272962056068,713.46329301319,558.306176237317,987.282072725374,-305.981610379524,1093.95340546742,-63.2544707311206,-430.190289567962,"nonveg_616","absence"
344.789571293174,675.232905371525,624.864521943282,2014.77858055539,-2721.99061958333,674.114037058884,6.09361152710404,-2541.86714356941,"nonveg_575","absence"
453.426255188264,375.919933032181,211.614994084595,871.517725154052,-1087.95560590685,1024.47557611946,32.5462655488759,-1248.2838634502,"nonveg_900","absence"
3484.86941007149,3981.57280449745,1939.43271926621,6938.2427445366,-5854.13326013667,451.555709101836,-12.3981145201595,-4994.92501735211,"Sweden.Abisko.KJ-Snowbed","presence"
1605.24436117213,2014.12960731907,1829.87033704588,7194.18800196496,-5443.50643127461,358.062401758795,72.155693053752,-5527.94687536631,"USA.InteriorAlaska.1","presence"
288.028385454488,119.737699821859,358.311859313402,411.374268443319,-1494.65346036601,1095.2449076025,-41.2942574008029,-982.509301530493,"nonveg_1473","absence"
2144.32998294568,2265.57515349327,1659.38523887508,4276.28860115733,-4695.47321108066,667.574862896248,-21.3047406782825,-4854.21671063766,"Canada.BonifaceRiver.LSA2","presence"
499.580268342318,1220.298623167,1536.38782713599,3508.29984413423,-3593.06322511498,1151.53966054152,48.2798599339417,-3112.8527390674,"nonveg_632","absence"
212.239673340991,678.174869695734,151.299962873676,1409.55103289732,-2768.74142700952,2539.26953172729,25.6637866613925,-2256.70721264863,"nonveg_855","absence"
-203.66932421977,508.921212724259,312.299573367497,929.584441223453,-1983.69406518993,1089.20771137071,5.51884245111318,-1055.50203878594,"nonveg_729","absence"
-203.66932421977,508.921212724259,312.299573367497,929.584441223453,-1983.69406518993,1089.20771137071,5.51884245111318,-1055.50203878594,"nonveg_729","absence"
2188.37985864272,3055.07292539264,2058.80223927841,6720.08427868142,-5932.58381097473,559.170493757001,24.1965058601149,-5925.32804568041,"Russia.Kolyma.T1","presence"
3401.24244006703,3856.03999733867,2363.77824125872,7530.54154906939,-6696.61507338079,443.80661527978,10.6983784748176,-6307.87153821595,"Sweden.Abisko.VJ-MesicHeath","presence"
-258.938853705879,-257.64569396459,190.185908185388,2098.10220795785,5793.99493014415,545.631190047674,-3.88918489080913,386.939321578145,"nonveg_851","absence"
2349.45956236105,2760.05170065136,1710.58996797027,4852.12404655504,-5019.41109092164,757.60452288568,7.72127285701159,-4808.5407916153,"USA.YukonKuskokwimDelta.5","presence"
453.426255188264,375.919933032181,211.614994084595,871.517725154052,-1087.95560590685,1024.47557611946,32.5462655488759,-1248.2838634502,"nonveg_900","absence"
1989.7422905794,2690.31279270706,1515.59288473047,5477.08177844378,-4890.71664700235,738.24075189987,36.4397070764663,-5068.44751054502,"USA.NorthSlope.Sagwon-C15","presence"
2365.47500361568,2563.73080774747,1542.67596835337,4823.790105222,-5271.06982595096,734.096201552018,22.2117518621522,-4760.93171032361,"USA.NorthSlope.Barrow","presence"
275.806398400792,1180.5584285546,906.5125924503,1134.74450469903,-2622.1648934208,1534.69596129368,-52.2392360580279,-1659.18734316188,"nonveg_543","absence"
260.981508721174,289.503526910026,440.419712618375,788.44953410225,-2027.6077910606,1942.68081051255,-24.8088355546162,-1619.27679966495,"nonveg_916","absence"
3347.29652549272,4047.12804327558,2127.65080815447,7413.79059740549,-5708.27898216298,223.012701668712,74.7972137372625,-6631.43653689614,"Sweden.Abisko.VJ-SalixShrub","presence"
3561.34061158477,4486.35499756946,2091.2696504904,7197.51756818221,-6311.13149112327,673.171009433759,48.2516895483732,-5762.06932246203,"Norway.Javrresduottar.A-Sedge","presence"
883.386664900274,760.051915615135,-309.50078001098,-153.276497543108,-1327.80895398463,1068.10417559453,-106.964786291176,-1684.62999077266,"nonveg_637","absence"
642.171362165572,822.612180106491,277.305085074055,399.543478867501,-1073.67901437487,1051.06962955381,-9.66185275037458,-1135.49196754865,"nonveg_673","absence"
187.950855240021,674.038396969904,116.216417664613,124.629461169306,-1038.95518766431,560.860075638475,-35.3898502353143,-903.861191422401,"nonveg_1499","absence"
346.02568834464,299.219952292586,341.139305305353,1404.36738468308,-1377.51664401544,740.486303104645,-10.1567242100551,-1219.20409401436,"nonveg_715","absence"
2592.25392989698,3114.02918208388,1856.6815386525,6549.90567459321,-6260.34990224654,456.468398469397,47.8797044519818,-5921.47250324944,"Finland.Javrresduottar.EC-Spring","presence"
587.196464754871,663.012685509452,123.416317992493,1475.9465193298,-1981.5178849664,1586.31542131183,9.82942279297978,-2132.61030460656,"nonveg_849","absence"
205.465817575649,500.601263676104,97.4607665078017,317.847554661142,-659.732623086499,1208.54089621958,-14.1236049806558,-669.833518755321,"nonveg_703","absence"
2663.70384280828,2963.97951958531,1487.2825382215,6039.2748310484,-5719.45042336379,547.438206074558,55.0429218698583,-5493.742431164,"Finland.Javrresduottar.A-Betula","presence"
1328.55395182673,394.058207625605,1271.71576701735,570.370177704759,-1526.06961942277,1584.40424508732,-31.5103787557604,-2165.71732439975,"nonveg_508","absence"
3440.2606907518,4124.69219057105,2640.3959538406,6918.95623987645,-6399.91155868081,670.084318660261,22.0118656885126,-6249.45898882383,"USA.YukonKuskokwimDelta.72B3","presence"
1445.80352096315,2704.75874504664,1712.96247869069,5976.74373010925,-4262.63065657314,781.980370122431,-21.9523684169743,-3375.69464867351,"Canada.KluaneLake.Ruby-MixedTundra","presence"
369.611254586638,662.405654039855,-393.940650668435,526.654430247247,-1164.47571159665,1530.62847802249,-6.08718020812199,-1300.42379659527,"nonveg_997","absence"
276.442171291425,-84.4092367910005,-889.083407828408,3576.54537887768,-3228.48842249634,979.342844837095,4.11805122557904,-3329.79964031899,"nonveg_730","absence"
114.759819199606,399.211367233034,603.980843415266,1532.41127427151,-3262.38083487415,699.770494981628,-23.4689588040097,-2675.17737428985,"nonveg_986","absence"
7.38151685496285,791.771521977954,390.508172841794,942.776679667893,-1420.96028653877,523.388619478826,-68.7799701398779,-456.590970961674,"nonveg_721","absence"
461.187128832894,655.042113337493,156.471305453445,572.571952569042,-1497.02424565502,2538.44823033713,0.330864279145667,-1321.20387218993,"nonveg_733","absence"
4232.36003457113,4671.93513196147,2472.05391909363,8975.26227233507,-6500.47966231858,540.607290050829,51.8048013149948,-6598.85633301719,"Finland.Kevo.14","presence"
2009.25501586548,2962.84720012267,1176.52249706985,5729.12823159474,-4989.46157056394,764.05270421123,15.0724166214547,-4368.15588547366,"Canada.DeceptionBay.TH6","presence"
2864.38119350202,3379.43343950075,2094.15062788753,5914.68898241826,-5722.24438786193,780.020939973929,12.8679347575114,-5438.09961814732,"USA.YukonKuskokwimDelta.15B1","presence"
694.270015196955,852.361777739717,1039.42938305274,2353.0600011241,-1376.33444789516,1344.43754614582,14.1513032086054,-909.400826892483,"nonveg_714","absence"
2070.48110021311,3086.79921723917,1978.6703228486,6817.63591155447,-5454.18338473289,476.244361060767,53.687624743479,-6261.64945737839,"USA.InteriorAlaska.4","presence"
613.851264873758,283.062027380111,1436.66469935347,1529.67308744201,-2250.15838443203,1551.13019498036,56.8771201561139,-2183.98119316494,"nonveg_628","absence"
-513.264608394017,-100.279430571016,-594.957556166849,46.0538514875306,8532.73534102861,491.621879302003,-51.1937367153118,6179.37710578385,"nonveg_1344","absence"
2169.91611394066,2766.40449125071,1870.14858983023,7155.76464649091,-5881.2483758343,592.792560043588,39.1184811193381,-5188.87738142145,"Canada.PayneLake.TDA3","presence"
1121.56994719291,1429.88807966148,1745.05244105897,2847.18015401226,-1724.42445306326,607.684675742915,-0.377905222096966,-2884.43458180279,"nonveg_1132","absence"
919.098493201672,1508.39284666879,1146.69197673048,600.897898133526,-1957.03690224828,951.47854944342,8.4247943693922,-2078.69431207715,"nonveg_647","absence"
1125.06151349538,1443.70081333712,759.733871770791,2872.03284639158,-3089.83604069674,914.037030040354,10.6874157670884,-3065.73318888426,"Canada.BanksIsland.GreenCabin-C08","presence"
3523.20702901643,3689.88145608269,2709.04380697989,7777.24496308792,-6407.11368499174,483.893991916583,28.4578762303953,-6711.85383431453,"Finland.Kevo.7","presence"
796.334552231953,-233.399766069628,614.807298942871,1131.47655640465,-1536.02170490575,2296.27188036244,-4.28264120913376,-1777.36593755906,"nonveg_688","absence"
676.296737353392,328.378957807572,156.47870649118,103.393374466792,-264.470134213555,1293.97508783605,-48.0812301697845,-980.412203123269,"nonveg_806","absence"
2165.3755504696,2810.35085034668,1963.06795293818,5292.05352282035,-5401.445740181,784.53137520231,19.5838175602096,-5197.12485615063,"USA.YukonKuskokwimDelta.15B5","presence"
2201.02200522056,3185.71126245851,1249.32543204298,4884.92554732374,-4441.63184779994,765.35461916162,23.2984376996485,-3766.13295840808,"USA.Kougaork.LowShrub","presence"
2864.38119350202,3379.43343950075,2094.15062788753,5914.68898241826,-5722.24438786193,780.020939973929,12.8679347575114,-5438.09961814732,"USA.YukonKuskokwimDelta.15B1","presence"
2930.98897376625,3253.51006633462,1879.8629442746,5748.52967023004,-5762.17917542648,700.676985372714,-4.8286264182989,-5411.51680412313,"Russia.Tiksi.DryFen","presence"
1563.12675582093,2234.89572951495,944.669155234744,5087.14559461678,-4615.27808993573,708.524924773422,50.5699725798391,-4751.51194683921,"USA.NorthSlope.FranklinBluffs-C15","presence"
2483.52730458182,2886.67702639034,1646.79550551231,6394.20044805956,-5702.0665071416,474.841670809972,58.7792527450756,-5782.14937430149,"Finland.Javrresduottar.EC-Sphagnum","presence"
1667.02450849472,398.213799827122,1128.89543215511,1390.90992628012,-1477.20604626665,624.628453619477,-22.9730113614779,-2416.61418161888,"nonveg_746","absence"
1294.56484187989,2663.08627247369,1574.38200347947,5808.6489809487,-3542.58060572233,569.024313359541,34.4417908188001,-5462.46260259617,"Canada.KluaneLake.Quill-MixedTundra","presence"
2888.57086184728,3528.38220093945,2215.03454600567,6791.39952881197,-6214.72452869829,554.657654053335,38.2099702559998,-5802.3330199787,"Canada.PayneLake.TDA0","presence"
499.580268342318,1220.298623167,1536.38782713599,3508.29984413423,-3593.06322511498,1151.53966054152,48.2798599339417,-3112.8527390674,"nonveg_632","absence"
110.826055525408,873.213689747731,-314.018811140029,2258.65984737876,-3357.39991470938,361.132525567993,-49.2744677834549,-2365.63553077389,"nonveg_804","absence"
2410.65481846561,3162.29559747275,2046.08396129575,5620.35941184441,-5452.57980102666,777.699786171629,12.5727814408118,-5701.57059754328,"USA.YukonKuskokwimDelta.UB3","presence"
2800.73924477936,3162.4517454977,2200.94899729017,6613.06777734265,-5904.80158612248,688.650756811155,29.2021560291289,-5898.06734112316,"Sweden.Abisko.NF-DryHeath","presence"
-545.023413628358,-70.8179108301748,-236.064707820252,1011.49619133713,21.1330496513439,529.157409161151,-55.2842172144343,-1833.41962312784,"nonveg_623","absence"
1328.55395182673,394.058207625605,1271.71576701735,570.370177704759,-1526.06961942277,1584.40424508732,-31.5103787557604,-2165.71732439975,"nonveg_508","absence"
3219.56784903135,3861.3743241333,1726.9658779068,8348.38854713256,-3787.19753830605,717.083686501682,496.770821497129,-2786.01590160494,"Sweden.Abisko.VJ-Wetland","presence"
1111.78951290363,1481.0476502441,796.671251595911,2387.89291592265,-1813.04994607587,1790.50550626023,34.8418326129691,-1698.69873633251,"nonveg_540","absence"
2169.91611394066,2766.40449125071,1870.14858983023,7155.76464649091,-5881.2483758343,592.792560043588,39.1184811193381,-5188.87738142145,"Canada.PayneLake.TDA3","presence"
2619.39166806408,3735.45220480572,2555.84801714731,6987.14297907493,-6139.36455996564,738.328207986058,41.0609820202799,-5796.1154111713,"USA.YukonKuskokwimDelta.72B4","presence"
114.759819199606,399.211367233034,603.980843415266,1532.41127427151,-3262.38083487415,699.770494981628,-23.4689588040097,-2675.17737428985,"nonveg_986","absence"
2017.72818382721,2133.78692577248,951.6246023315,5398.86738705819,-4608.33101713671,758.630329797201,31.3691471716901,-4215.18386507311,"USA.NorthSlope.13","presence"
3783.18083158238,3982.68849214748,2320.42388249161,7884.30728007654,-5766.0287089,413.826876353045,31.7034592221054,-6652.57044858766,"Finland.Kilpisjarvi.15","presence"
381.665090123945,253.624476110477,1040.26183574463,2405.93703924698,-2955.05675250882,712.113735981844,12.9920023081292,-2597.36017671881,"nonveg_612","absence"
2508.73424610057,3687.74564327699,2289.54696762404,6712.11460559632,-5680.25290423272,737.625270974376,38.4918832489192,-5600.99493145279,"USA.NorthSlope.Ivotuk3","presence"
2061.02768711713,2118.91972159723,1193.03159857242,4197.44095168066,-4233.01997076681,676.999062189464,26.2410379239739,-4341.66486529048,"Russia.Yamal.OstrovBelyy-2","presence"
2198.46008613547,2140.57617330454,1926.16631104659,5706.59453971732,-5724.98632656551,832.982244979565,0.567032308547638,-5437.31117638472,"Canada.ChukotkaRiver.TH4","presence"
2410.65481846561,3162.29559747275,2046.08396129575,5620.35941184441,-5452.57980102666,777.699786171629,12.5727814408118,-5701.57059754328,"USA.YukonKuskokwimDelta.UB3","presence"
236.651385754533,698.660835217021,418.910704985356,1979.28277264978,-2329.71334499242,794.931155338153,10.2647541564852,-1769.21274347474,"nonveg_769","absence"
