"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_startSnowfree","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_NDWI_annualMedian","spectral_NIR_changePSLS","spectral_NIR_changeLSES","site_code","presence_absence"
401.38146444641,748.569356414111,273.324305874188,426.414525903204,-3347.23550268657,-2786.8183891177,-2342.84626831868,-2396.19238703966,12.6318216323853,0,401.38146444641,724.530052853911,-2786.8183891177,22.6352813561928,-19.2065577559922,"nonveg_986","absence"
-119.749671188078,-185.217928134091,118.537643544901,8.62644576490423,790.744438803785,-600.520596045075,-766.438822858847,295.753031986009,2.26101779937744,0,8.62644576490423,520.050996223269,-8.44840935042936,0,53.9565775323493,"nonveg_822","absence"
2187.41645780571,2713.53279781785,2677.62935731234,1649.616912945,-5046.22141581612,-5133.09034564405,-5207.86828299517,-4899.60812277798,0.88393215338389,0,2057.21721425799,2061.59834093981,-5267.50538961051,23.1379803906467,-19.8698690723865,"USA.YukonKuskokwimDelta.15B5","presence"
113.17347168073,229.172477336904,-6.99131929762569,-127.014411818562,-1155.04348897309,-1612.94444214267,-1461.13498548359,-1763.5653064339,1.80528426170349,0,113.17347168073,541.066919408099,-1612.94444214267,77.8680841502082,-30.1557428298215,"nonveg_912","absence"
2670.11913606778,3329.72230529239,3285.47342060103,1542.43516801455,-5817.08455973371,-5809.7986406462,-5998.32681026619,-4554.81550462761,3.13068137168885,0,2674.55570303768,1833.9876823946,-5733.47251074399,12.0873712949768,-18.0097436683772,"Finland.Javrresduottar.EC-Spring","presence"
1372.59504869072,1719.21479492614,1903.76929386066,1192.0821073394,-3885.62860344509,-3735.94073631017,-3935.58127878543,-3088.22349164911,1.67440136273702,0,1401.45037435911,628.386850194964,-3603.99681713402,0.784242323769324,-26.5411265228526,"Canada.BanksIsland.GreenCabin-C00","presence"
136.426238043501,444.249452777333,488.252209114886,72.4017877639744,-683.067305696794,1369.66803818782,-630.878855855857,-1637.56671379275,25.6608963012695,0,444.249452777333,637.278523755868,-683.067305696794,2.61000442565807,-13.0483614227751,"nonveg_594","absence"
3078.63210031412,3692.58080294359,4133.85129224046,2230.4522904451,-6439.90502735036,-6212.30455937389,-6765.76929091896,-4753.89293536936,2.9778134226799,0,3236.71968346151,2377.74459894288,-6513.76120650312,-22.9360278093486,-6.88987231704931,"Sweden.Abisko.NF-SeasonallyFlooded","presence"
136.426238043501,444.249452777333,488.252209114886,72.4017877639744,-683.067305696794,1369.66803818782,-630.878855855857,-1637.56671379275,25.6608963012695,0,444.249452777333,637.278523755868,-683.067305696794,2.61000442565807,-13.0483614227751,"nonveg_594","absence"
2266.70475616556,2915.3608572614,2876.26822910726,1741.65747331226,-5322.95539951872,-5549.27321243406,-5679.76198071264,-4578.4167472852,1.81895989841885,0,2817.73352506221,3140.05679531933,-5587.75969766441,-33.1081937534542,12.434678674785,"Canada.ChukotkaRiver.TH1","presence"
1578.12357619465,2353.34313617105,2803.28176394765,1097.43548148065,-4454.08000491107,-4401.31549157349,-4996.03429810142,-3576.37766806981,0.551462084054947,0,1974.94358531699,1408.24117102664,-4330.91916379237,2.45129099204301,-15.2857485043021,"USA.NorthSlope.FranklinBluffs-C16","presence"
1710.4695372585,3096.87479076879,3997.98809486998,1394.65595436942,-4860.72768170286,-4446.11477052352,-5585.97346270346,-4082.44650464866,8.34263896942141,0,2419.40445577186,2111.71885411173,-5174.2250118924,-7.55337102570906,-6.43394153265092,"Canada.KluaneLake.Quill-MixedTundra","presence"
2642.52767113175,2935.62233370343,3047.75313744076,1836.75182707452,-5526.56493431793,-5933.0045668901,-6160.16231343909,-4565.80392371808,2.51453337073326,0,2366.20333952339,1352.44777030274,-6259.8565413301,14.4368461439567,-31.0153928790089,"Norway.Javrresduottar.EC-Sedge","presence"
891.916622160625,1046.88957707236,937.287560146002,557.414170500942,-2047.79978825728,-2535.92405414103,-2388.2689025644,-980.491815856385,2.04909055966597,0,318.669017311532,990.615089004769,-1822.41914145927,0,43.102713602122,"Canada.EllefRingnesIsland.Isachsen-C01","absence"
3017.28339300388,3430.78411378836,4251.52831355287,2750.3609997782,-5847.59505754399,-5677.27944135099,-6702.90457372307,-4800.24139528194,1.32016229629516,0,3630.75384017929,1780.40996172835,-6101.39767896516,-16.3737879511179,-14.5060148108128,"USA.BrooksRange.7","presence"
2709.91142604838,3357.69731102726,3255.24787012771,1657.49884173854,-5189.20928285423,-5911.40472470181,-6203.39658074594,-3371.54668897428,5.21679422590468,0,2147.75176427276,2836.71647701369,-5075.5116048214,24.3572682151428,-15.8618303067815,"Canada.CoutureLake.TDA7","presence"
477.53279104858,510.000938965587,261.068609702304,112.680345114199,-1098.50450444931,-751.393928087676,-1115.68072928164,-478.007481026937,30.4646530151367,0,358.976914031385,397.320593851388,-1098.50450444931,7.34592347252887,-2.44742828591207,"nonveg_794","absence"
2339.60963392208,2728.82662442821,2531.26552317497,1561.28598891642,-5094.14406662259,-5909.75355630283,-5955.75891434384,-4221.95846606312,0.996035635471344,0,1998.3764153072,858.821355535178,-5960.02082215268,23.3276764052658,-6.83980380474142,"Finland.Javrresduottar.A-Salix","presence"
2187.41645780571,2713.53279781785,2677.62935731234,1649.616912945,-5046.22141581612,-5133.09034564405,-5207.86828299517,-4899.60812277798,0.88393215338389,0,2057.21721425799,2061.59834093981,-5267.50538961051,23.1379803906467,-19.8698690723865,"USA.YukonKuskokwimDelta.15B5","presence"
587.46580207481,571.070769959156,688.572529454953,728.180055055981,-2492.00414778297,-2724.01499668617,-3090.92522817843,-1014.6869362214,0.619643092155457,0,587.46580207481,167.251542535928,-2724.01499668617,-7.30775396742342,4.86076526752268,"nonveg_957","absence"
495.26681795272,1048.234132771,569.584972153621,8.44692878630718,-1801.3579636025,-1714.43710067897,-1036.84353090925,-1730.39720265001,1.49644756317139,0,495.26681795272,1039.78720398469,-1714.43710067897,58.0599481728216,-62.636914724911,"nonveg_916","absence"
2643.74463075381,3256.05627896097,3405.63094493722,1750.13877923794,-4884.33100899057,-5569.52025712197,-5508.88573293055,-2619.94613396894,0.973909676074984,0,2971.64753780757,1295.41123028705,-5632.20536025118,3.23313194764093,-4.82756015965755,"Russia.Yamal.Kharasavey-2b","presence"
2288.70896522098,3553.60805253734,3769.3414020786,1811.78153329089,-5969.98481876362,-5607.75030381092,-5699.15063515394,-5123.21690994431,0.221970990300179,1,2884.19848278659,2160.45850569673,-5550.88520554204,-1.53996296103413,-22.4386943244047,"USA.InteriorAlaska.5","presence"
1786.91702872545,2021.66764772589,2419.03503119772,1085.00952919824,-4254.39971980463,-4153.86015645739,-4752.68021153238,-3633.70129434763,2.92805820703507,0,1864.57642398203,840.743822984013,-4084.20708819145,-2.63493811030199,4.84650114577898,"Canada.BanksIsland.GreenCabin-C10","presence"
70.8973008789802,11.7679744555925,41.5557778677972,-282.36571521156,-1416.8436710914,-1024.00422070448,-1283.04439094085,-301.560951586761,1.92415571212769,0,11.7679744555925,353.26301609054,-1283.04439094085,6.79133226918241,21.2470475680915,"nonveg_582","absence"
683.470476861155,321.737014066689,-392.643992753903,-149.885190959955,-1738.54728358894,-1571.37939539305,-2004.97092235998,-1363.62630251653,8.26713180541992,0,54.8542196273528,1076.11446961506,-1738.54728358894,466.80149505745,231.778442511447,"nonveg_645","absence"
111.97747624419,206.109711846439,284.885248500172,64.8688378573625,-1418.4643022255,-1475.01121363792,-1395.83937432726,-1533.12073448341,1.25611102581024,0,175.101457299712,220.016410642809,-1418.4643022255,-2.7075071306082,-3.10007244127896,"nonveg_900","absence"
2290.55456013157,2810.05592889955,3047.30003281224,1380.21500604287,-5281.06239221586,-5845.96545653387,-6143.92983426748,-4741.86703878636,3.18972539901733,0,2565.02093054412,1966.10731668339,-6454.51530196243,-24.4548534427623,-13.0718486149085,"Finland.Javrresduottar.EC-Betula","presence"
480.410726320496,1117.40048313742,788.011176144032,767.639304347827,-2050.38891235667,-2249.10978895067,-1671.00139522726,-2084.03616052658,25.4662761688232,0,788.011176144032,636.989756816925,-2084.03616052658,10.3436029093145,-32.8184637311836,"nonveg_915","absence"
3156.34451536771,4181.97891991725,4331.94493247689,2013.764694999,-6560.86792865018,-6099.50067707566,-6474.7229611055,-5340.17541894384,3.71982701619466,1,3541.12422233329,2163.79051358282,-6325.60599130091,47.1909478228992,-15.614502090556,"Sweden.Abisko.VJ-SalixShrub","presence"
2888.34115821668,3478.14287655722,3539.86285942813,2320.23903187201,-5865.47931174275,-5953.98121283503,-6060.75659086922,-4805.34064158424,3.75103843212128,0,3296.31654463781,1745.74285128975,-6207.0359897494,8.30186590421881,-31.8811434893799,"Sweden.Abisko.NF-DryHeath","presence"
2288.70896522098,3553.60805253734,3769.3414020786,1811.78153329089,-5969.98481876362,-5607.75030381092,-5699.15063515394,-5123.21690994431,0.221970990300179,1,2884.19848278659,2160.45850569673,-5550.88520554204,-1.53996296103413,-22.4386943244047,"USA.InteriorAlaska.5","presence"
3393.98037512559,4053.87623231193,4381.81418587126,2064.46834943849,-6117.99831260439,-5748.48769672037,-6622.19024851104,-4857.90222511784,9.94733687809536,0,3578.40694241645,2561.16956034586,-6265.9072866459,-9.63578821102265,-29.520123009804,"Sweden.Abisko.KJ-SalixShrub","presence"
2189.54908119438,2506.98965838515,2649.23865578097,1293.25398368007,-4625.96539508749,-4633.57115356446,-4750.14472514816,-2915.53442367871,4.06725224852562,0,1930.12290357057,965.510124803766,-4929.87233081953,-38.0279880769751,0.550456480781742,"Canada.PrincePatrickIsland.MouldBay-C06","presence"
2318.02219981681,2923.26103402881,3326.2974724701,2039.46385320756,-5282.05876539486,-5760.64478667893,-6140.82994803743,-4868.94078798046,2.35955514907837,0,2566.00226333459,1500.02013308287,-6150.50920738939,-14.6081438666295,-18.2045950133252,"USA.NorthSlope.Sagwon-C19","presence"
1143.22738866762,1224.09060754429,1174.91007267407,768.185012015512,-2494.45165438717,-2452.98151223444,-2608.85899904382,-1467.42065929641,1.72615973154704,0,1176.82190680067,436.891730180378,-2477.59460159723,9.04280212578364,10.0172370225329,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
136.426238043501,444.249452777333,488.252209114886,72.4017877639744,-683.067305696794,1369.66803818782,-630.878855855857,-1637.56671379275,25.6608963012695,0,444.249452777333,637.278523755868,-683.067305696794,2.61000442565807,-13.0483614227751,"nonveg_594","absence"
510.614704775181,-366.162395633481,-926.912899369543,-153.426241722368,9585.69217542432,10000,10000,10000,32.6007385253906,0,-366.162395633481,1893.51862497821,10000,7.08024315647883,67.7087551679398,"nonveg_1236","absence"
-507.053509192981,342.360580078674,-412.448699473784,308.056847970513,8657.16234352923,6623.4241981409,5677.58293278048,9059.25662633675,0.0602303221821785,0,-280.452451193019,849.414089271656,8657.16234352923,13.8682108080967,-13.8682108080967,"nonveg_1994","absence"
2604.90785671167,3044.30136585855,3408.05885833228,1819.49154459833,-5494.98125099616,-5273.59010852798,-5752.16918138715,-4648.97582047275,0.10163414478302,0,2922.20182900598,1756.96655497416,-5483.97315184993,-30.2819589079403,38.3176049792344,"Russia.Yamal.Nadym-2-IH","presence"
2233.996025753,3066.97965476405,3236.68844073547,1658.70587624887,-5622.22716030488,-5719.00128354602,-5798.02255502325,-4548.17633110033,4.44291019439697,1,1439.86486240806,473.905002609326,-4015.02016901572,1.06935368814946,-1.88803729918783,"Sweden.Abisko.NF-Wetland","presence"
2358.09451834621,2898.15725059145,3338.17393431127,2037.83529355778,-5292.26574414398,-5692.34139366885,-6122.89725409739,-4614.44903031279,0.652561724185944,0,3029.75257238944,504.537548246513,-5476.92404903953,1.26223260589752,-4.25120951363078,"USA.SewardPeninsula.18","presence"
523.056231836454,585.005931267566,788.220654051828,-27.9528636943872,-711.403565296683,-2175.2464275616,-2538.66537178353,-2256.90123890225,3.20973563194275,0,585.005931267566,1152.9757606475,-2254.20619802996,-10.6897089597016,1.8981761317367,"nonveg_861","absence"
458.515023223369,701.246274063506,895.586707943511,391.424040104461,-1849.05291939907,-526.170871995189,-776.253589816254,-1642.26996181947,13.1733207702637,0,458.515023223369,504.16266783905,-776.253589816254,-8.55546907329548,-9.81515397511994,"nonveg_757","absence"
3031.42331597376,3876.87411323686,4445.98696768546,2292.41975559632,-6237.10175852264,-6474.0770360608,-6943.16574795396,-5250.72467783516,0.598151826858521,1,3687.60652035565,2389.99845101896,-6188.61190950996,-8.6104069748506,-19.895447304278,"Norway.Javrresduottar.A-Hummock","presence"
550.088621659316,1146.46281989961,-7.12389028266193,198.135270991731,-420.992861047264,-1681.47132553052,-583.661923284229,-1602.48460034295,4.34291791915894,0,550.088621659316,1153.58671018227,-1602.48460034295,257.653191816063,-103.256000653186,"nonveg_809","absence"
2933.67959193616,3054.3721535865,3426.04678761595,1387.22841808168,-5603.8389911452,-5696.33485633697,-6611.14300236161,-4032.40294754591,3.5492374420166,1,2384.97330028873,1561.86777401661,-6594.9596776708,-19.4578287022906,-17.2592313879017,"Finland.Kilpisjarvi.20","presence"
838.906622129478,-201.273626019722,768.477861001701,1020.79747414213,-1139.13607878831,-1196.41950435495,-2468.41376541627,-581.671602328378,28.9224586486816,0,768.477861001701,1222.07110016185,-1196.41950435495,-41.3114081244248,38.2540326289692,"nonveg_714","absence"
2120.99534773197,2800.31397457904,2709.11808705383,1425.36015468715,-4851.35776297333,-5069.85688013198,-5359.56643926752,-3250.32474662696,1.11262906922235,0,3047.17798733745,1258.09117389672,-5415.15336300411,15.6933022109234,-27.5414041890353,"Canada.CoutureLake.TDO4","presence"
2345.77236584694,2541.83734687065,2894.66494298613,1555.98428943678,-5020.88941040862,-5396.07732787263,-5421.97090678795,-3802.46006062442,7.90567874908447,0,2360.77194250934,2026.25263441675,-5240.98170780299,16.6119018870625,-28.5635226919571,"Finland.Kilpisjarvi.18","presence"
1443.83347467289,843.756532057494,1457.42750608631,730.596422592052,-3053.21423920167,-1349.83695380759,-2977.692575887,-2220.40849845929,15.5341835021973,0,843.756532057494,726.83108349426,-2220.40849845929,-23.7841477041893,26.6871323762,"nonveg_807","absence"
2318.02219981681,2923.26103402881,3326.2974724701,2039.46385320756,-5282.05876539486,-5760.64478667893,-6140.82994803743,-4868.94078798046,2.35955514907837,0,2566.00226333459,1500.02013308287,-6150.50920738939,-14.6081438666295,-18.2045950133252,"USA.NorthSlope.Sagwon-C19","presence"
-81.1018239294629,759.21531583832,-34.2244075531709,-451.457712416037,-1397.12272317686,-804.80679132962,-525.256428324475,-931.723499149858,18.8896217346191,0,-81.1018239294629,1210.67302825436,-931.723499149858,21.8479505812487,-20.1149396403848,"nonveg_670","absence"
663.310700782036,640.025422892739,1347.45599603204,597.001593485312,-2109.73639402887,-2310.73424857544,-2705.45772825301,1063.43893484849,0.182796254754066,0,640.025422892739,750.454402546725,-2310.73424857544,-20.5965016950965,-16.2404486584799,"nonveg_1672","absence"
2187.41645780571,2713.53279781785,2677.62935731234,1649.616912945,-5046.22141581612,-5133.09034564405,-5207.86828299517,-4899.60812277798,0.88393215338389,0,2057.21721425799,2061.59834093981,-5267.50538961051,23.1379803906467,-19.8698690723865,"USA.YukonKuskokwimDelta.15B5","presence"
2603.86392023705,3246.71570710837,3574.92822368551,2368.01746074196,-5610.07845467588,-5457.37193971225,-5734.49961757203,-4859.37162469216,0.255626279115677,1,3033.81207110756,1279.941489166,-5498.12374053248,-11.4782985150216,-15.3060820931558,"Russia.Yamal.Nadym-1","presence"
1052.76386070817,946.882870845034,1473.65796847377,1396.05299539739,-1425.21426930376,-1313.73147838722,-1468.26715950678,-537.937800114404,2.24559330940247,0,1052.76386070817,584.587270645929,-1313.73147838722,-72.2536363090881,1.63216014302725,"nonveg_643","absence"
-534.153873692296,579.107642953556,386.186368723593,577.243738700753,-1575.97530223311,-842.458277681497,-409.15750896903,-708.495289693542,23.4878768920898,0,386.186368723593,1113.26151664585,-842.458277681497,6.49306558670345,-35.2190061883678,"nonveg_931","absence"
1684.08401575593,1547.1522351056,1747.38000220238,-453.39432372582,-1280.0522309261,-3429.52215504294,-4557.73668958146,3840.42276836446,0.41282519698143,0,1547.1522351056,2200.7743259282,-3429.52215504294,-15.9229465567337,26.1649290673494,"nonveg_1813","absence"
2211.42365886129,3209.2326647642,3460.58125049413,2410.07061543239,-6145.65131308615,-6122.80343871997,-5896.35875889361,-5508.10042140191,0.481175988912582,1,2441.11984865579,1530.23735356653,-6972.70030604893,6.09768395137472,-30.2995382883102,"USA.InteriorAlaska.22","presence"
1924.24665554971,2316.70152697793,2744.55881438231,1622.25531529799,-5032.74817187895,-5251.76653831003,-5534.039775459,-4198.69932022738,0.904706910252571,0,2337.57916021508,1371.42594154787,-4966.48779981433,1.96600662179657,-5.8159019077633,"USA.YukonKuskokwimDelta.15B3","presence"
512.967643959441,337.907275846779,1023.90245643583,-67.9588481706853,-1869.56599635176,-2194.13529568296,-2715.37950942784,-2314.2029505438,1.75999760627747,0,512.967643959441,1091.86130460652,-2194.13529568296,-29.9242540142643,7.81861789749629,"nonveg_913","absence"
2120.99534773197,2800.31397457904,2709.11808705383,1425.36015468715,-4851.35776297333,-5069.85688013198,-5359.56643926752,-3250.32474662696,1.11262906922235,0,3047.17798733745,1258.09117389672,-5415.15336300411,15.6933022109234,-27.5414041890353,"Canada.CoutureLake.TDO4","presence"
2264.85129572121,3125.74863987572,3077.96017723113,1501.08535026272,-4685.22551182446,-5062.24796535059,-5304.04445098943,-3416.6697550542,6.1636120080948,0,3197.65878165205,1546.54981989822,-6062.02469165527,19.7665416545547,-27.1593615903161,"USA.Kougaork.LowShrub","presence"
3368.73896436828,3882.26385279948,4562.23568279859,2222.65638808269,-6678.84923228748,-6491.39422081658,-7237.6398075176,-4977.974683174,0.478866600990295,0,3572.29357806417,2315.75145498781,-6781.28992675083,-30.8296451738714,-13.4897347635354,"Finland.Kilpisjarvi.16","presence"
121.389022236415,655.470767234779,742.087891934818,335.105935703872,-1271.40217754188,-2324.52428160038,-1725.58806942347,-1787.88649647788,3.06557130813599,0,655.470767234779,1048.32661732242,-1725.58806942347,-15.8926771710115,-117.573622086907,"nonveg_624","absence"
1520.27473218932,1620.3976064234,1662.16280621108,1207.47491801757,-4134.39114856548,-4023.3870444126,-4321.75878419897,-3435.27223363102,1.77589843008253,0,1048.71648072453,837.629392536352,-3946.34738117702,18.3324237514117,5.27138094282226,"Canada.ChukotkaRiver.TPO5","presence"
2808.87477998933,3770.13960230665,3874.09140568535,1780.71948422015,-5735.5978004267,-5664.14028763114,-6452.74368795275,-4467.64824874567,0.2944349249204,0,2749.2862372417,2515.06096270617,-6211.2280941439,-5.20777134101714,-13.2207777543373,"USA.SewardPeninsula.19","presence"
3319.05057794398,3853.26677134726,4385.24303405935,2243.62090755598,-6416.48513214769,-6028.790034512,-6905.18517230845,-5254.03953951634,0.595420472323894,1,3185.89166735113,2589.22435440065,-6354.52129763584,-28.3388603843599,-17.0119845685413,"Norway.Javrresduottar.A-Betula","presence"
3257.26137395134,4268.18051074652,4853.42016587392,1903.96396177499,-6199.88676935895,-6369.03763470628,-7277.22256219252,-4930.53613986097,3.72263034184774,1,3723.03460288515,2497.66342586765,-6592.31453828524,1.66988760412066,-23.2660876226917,"Canada.BonifaceRiver.AB8","presence"
2466.39914021587,2654.59947054461,3211.20766098511,1679.72779157065,-5760.65183240104,-5986.02364801089,-6776.93634597595,-4270.72807553134,2.80703313350678,0,2408.94367459178,1823.03748883165,-6318.06978245799,-42.417177902862,7.74200794898337,"Norway.Javrresduottar.EC-Salix","presence"
1858.21216355696,2417.91925155054,2490.29134785108,925.325730669829,-4558.56585307625,-5114.34103250197,-5126.96758472479,-3081.3713509913,0.287881592909495,0,2414.3145841038,1560.71613863132,-4571.56585860186,9.0495852492057,-15.6964074152791,"USA.NorthSlope.Deadhorse-C15","presence"
-545.275291357,298.102433121263,-37.1622658504394,-819.013179572158,328.33483213788,-1397.20047062242,-405.797572363818,-360.637241687187,13.8185033798218,0,-37.1622658504394,1250.97958369491,-405.797572363818,39.0201547376288,-20.4069669133303,"nonveg_558","absence"
2678.69983095449,3159.22832684908,3429.55299483179,2065.59133333065,-4890.78861410197,-5353.50993273735,-5651.31774175459,-4418.62074639041,0.0931747853755951,0,2872.90035436533,980.395226410878,-4985.9183648908,1.81259967367696,4.95328658511328,"Russia.Yamal.Nadym-2-H","presence"
1578.12357619465,2353.34313617105,2803.28176394765,1097.43548148065,-4454.08000491107,-4401.31549157349,-4996.03429810142,-3576.37766806981,0.551462084054947,0,1974.94358531699,1408.24117102664,-4330.91916379237,2.45129099204301,-15.2857485043021,"USA.NorthSlope.FranklinBluffs-C16","presence"
906.504055021211,1181.45922349269,1257.22895244829,622.937437687078,-1597.04669081399,-2580.82330543626,-2859.85481421198,-2235.27332128081,0.179700762033463,0,1181.45922349269,1157.91863901001,-2580.82330543626,-0.308769492434465,-7.89777192807932,"nonveg_507","absence"
1959.64288963365,3142.86202355646,3291.68088306481,2248.73557365654,-5979.95473979146,-5628.36016511041,-5670.34382975806,-4704.48350932279,2.15205955505371,1,2694.79620809682,1295.58683563148,-5946.20937175698,-10.8735592142238,-15.2353917058559,"USA.InteriorAlaska.4","presence"
-382.64592587482,-254.221921403811,-9.19792852439507,-290.967421203875,1373.81663688631,1210.54089193861,2282.23032756749,2662.35804263777,0.0540956482291222,0,-254.221921403811,373.447997350425,1373.81663688631,-4.47531035552151,-5.04376759380932,"nonveg_1677","absence"
964.442295886756,1300.94252321779,969.34596857555,703.855200729193,-1474.52321646397,-1833.3806948142,-1454.43621491801,-1615.35758062307,1.37796580791473,0,969.34596857555,597.087322488599,-1615.35758062307,61.6792187879846,-76.6929387887478,"nonveg_899","absence"
-280.440166257199,190.820142816547,495.518587710479,-221.867229945627,6952.27682876321,10000,8688.71892891248,7193.32954334035,0.0404676385223866,0,-221.867229945627,876.104197296998,8129.06076663347,-14.8023870148862,-21.0663674385085,"nonveg_1695","absence"
2498.7027161393,3355.70200874311,3571.96972265918,2048.37732011614,-6428.87025079418,-5024.70456960756,-5763.11054408383,-5447.93393049405,2.79850681622823,1,3318.64911116252,1406.75523191307,-5737.67109046123,1.77401806064405,1.43010624129068,"USA.InteriorAlaska.17","presence"
267.955534363591,-6.66981327572863,398.582977310056,-231.493397378058,-623.584232094521,120.095249708091,-557.11176307357,-362.112029861086,31.5680522918701,0,-6.66981327572863,630.076374688114,-421.095977220877,-19.5701452935165,6.46654114101568,"nonveg_1089","absence"
663.310700782036,640.025422892739,1347.45599603204,597.001593485312,-2109.73639402887,-2310.73424857544,-2705.45772825301,1063.43893484849,0.182796254754066,0,640.025422892739,750.454402546725,-2310.73424857544,-20.5965016950965,-16.2404486584799,"nonveg_1672","absence"
1078.22117158504,1296.18419459475,1318.34262589395,710.08582916021,-2286.56097629243,-3520.97157094597,-3557.38143468664,-1316.64252772244,5.69013309478759,0,886.356279298719,836.912194886167,-2372.78713607293,28.3529663738375,-29.156282326801,"Canada.Ivujivik.TP12","presence"
529.184950748706,508.287710365694,617.102105492912,676.960950021947,-476.559196250568,-729.959217776637,-869.682806676379,405.63072737147,10.1515512466431,0,529.184950748706,532.087453370895,-729.959217776637,-21.1216132560344,28.7018774363466,"nonveg_1234","absence"
2312.55731726264,3121.37947754706,3704.78357205574,1860.84574667747,-5750.45774731345,-5892.74305706244,-6417.53011434287,-4332.16917096755,2.05632662773132,0,2885.82039869578,1747.53943113801,-6397.97841229179,-9.29454517311965,-24.1357073653751,"Canada.LeRoyLake.TDA4","presence"
509.781660340785,-284.672259733411,-84.707339473008,58.5303251135313,-785.081692944368,203.390061657131,-701.555954942485,252.370857456511,28.530839920044,0,-84.707339473008,838.746380832877,-614.692247484788,-4.99594743268202,25.4348519201893,"nonveg_689","absence"
2466.39914021587,2654.59947054461,3211.20766098511,1679.72779157065,-5760.65183240104,-5986.02364801089,-6776.93634597595,-4270.72807553134,2.80703313350678,0,2408.94367459178,1823.03748883165,-6318.06978245799,-42.417177902862,7.74200794898337,"Norway.Javrresduottar.EC-Salix","presence"
493.664158204666,404.734418444421,386.318160641266,485.960642532012,-1064.06691819887,-623.986160201244,-1317.55370851294,-12.5997474347702,4.05706214904785,0,404.734418444421,273.535964795093,-1064.06691819887,2.36115089114292,9.32423397015213,"nonveg_1340","absence"
231.156308608367,1653.36720810327,942.817218798333,-616.246525385166,-2476.66143371229,-3803.04589893644,-3033.48741978193,-1440.89173363525,1.34160614013672,0,942.817218798333,2269.61373348843,-3033.48741978193,41.6206578443666,-68.853806882654,"nonveg_671","absence"
2000.65995185028,2527.76536765008,2766.55510375702,1665.18654621065,-4610.58434607731,-4813.79047177949,-4985.88694776593,-3720.46285230606,1.6420564783944,0,2194.28377779273,2026.76724912198,-4272.87676028417,-35.8030724100382,-2.60459424583253,"Canada.PayneLake.TD4","presence"
2459.75410913907,3085.88714187441,4072.9476989589,2490.54933537206,-5180.93093618771,-5560.49856415999,-5973.24168242362,-4358.76968520229,0.0927307307720185,0,3111.91698328122,1997.41518378736,-5225.9696415318,-18.745328674856,-5.87272476731454,"USA.YukonKuskokwimDelta.U","presence"
1668.28527592247,2034.84370085158,2216.16935310724,598.289343248348,-4007.76041494492,-4104.14611697971,-4683.0163362999,-2158.75916006456,0.458947479724884,0,1997.23112240959,1763.56213766408,-4358.3768400848,-19.1597731016867,1.51072673437994,"USA.NorthSlope.WestDock-C14","presence"
-534.153873692296,579.107642953556,386.186368723593,577.243738700753,-1575.97530223311,-842.458277681497,-409.15750896903,-708.495289693542,23.4878768920898,0,386.186368723593,1113.26151664585,-842.458277681497,6.49306558670345,-35.2190061883678,"nonveg_931","absence"
944.311929069771,199.960944906951,858.205980465726,-78.9615791413039,-974.893579543574,-2386.9421109368,-3347.54263834731,-2348.23201094985,0.593476355075836,0,858.205980465726,2134.38277111729,-2386.9421109368,-24.5203080725071,30.7783273126943,"nonveg_600","absence"
1684.08401575593,1547.1522351056,1747.38000220238,-453.39432372582,-1280.0522309261,-3429.52215504294,-4557.73668958146,3840.42276836446,0.41282519698143,0,1547.1522351056,2200.7743259282,-3429.52215504294,-15.9229465567337,26.1649290673494,"nonveg_1813","absence"
547.484462615316,766.924802560824,811.348126202161,413.733511516393,-1817.55140743025,-1582.91122083731,-1750.74132414679,-345.492092544365,1.50054705142975,0,547.484462615316,482.630041764133,-1750.74132414679,1.06300959396185,-1.52731212902027,"nonveg_869","absence"
2318.02219981681,2923.26103402881,3326.2974724701,2039.46385320756,-5282.05876539486,-5760.64478667893,-6140.82994803743,-4868.94078798046,2.35955514907837,0,2566.00226333459,1500.02013308287,-6150.50920738939,-14.6081438666295,-18.2045950133252,"USA.NorthSlope.Sagwon-C19","presence"
572.590427558067,517.400271918362,771.990051142811,307.267571711009,-2008.474263698,-2126.8885667709,-2482.83327145542,-2175.46607966058,2.06429862976074,0,572.590427558067,485.745443729835,-2175.46607966058,-15.604819552766,3.1046488670903,"nonveg_975","absence"
2642.52767113175,2935.62233370343,3047.75313744076,1836.75182707452,-5526.56493431793,-5933.0045668901,-6160.16231343909,-4565.80392371808,2.51453337073326,0,2366.20333952339,1352.44777030274,-6259.8565413301,14.4368461439567,-31.0153928790089,"Norway.Javrresduottar.EC-Sedge","presence"
306.877697637007,275.81167686481,135.398340762009,199.729933806363,-2227.85979017198,-2554.58865263184,-2696.43877179184,-1541.22229473172,15.4877471923828,0,275.81167686481,597.370964757937,-2554.58865263184,19.8849300912572,12.0104842069941,"nonveg_719","absence"
