"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualMedian","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDWI_annualMedian","spectral_NDWI_annualRange","spectral_NDWI_changeESPS","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_changeESPS","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_changePSLS","spectral_green_changeESPS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
2205.19799370005,2161.0002426368,2618.45294937423,2537.65857935669,1684.87143397132,1640.84759458033,4436.37379204709,4355.29349634185,4916.83169309537,3517.81554079405,-4233.56443718384,-4975.21806649159,-4864.41849789463,-5201.2385207624,-3423.54090215065,2014.44651231105,0.801147500673928,0,2499.59146161222,2332.9596609017,1216.04239870659,24.7573129506092,1762.31573883335,4769.32855373074,4539.13524488915,-4870.84597634358,1458.33408810662,-19.5454063318069,13.6473909059981,0.793938082853285,-3.80120946645895,-2.11269804876187,16.5781913268033,-8.55077188316723,-2.11663157121467,14.6508374649924,"Canada.LeRoyLake.TD7","presence",0,0,0,1,0
558.776878847173,392.276462337823,893.050817353907,785.613889251562,421.322944640443,839.93600109279,881.740017136657,810.087174592899,1255.35120916786,695.048758561318,-2071.41442898689,-2327.72296793129,-1659.32473234288,-1864.46413582471,-1770.69839606339,2561.45906266053,2.18370985984802,0,558.776878847173,610.208198486181,500.774355016084,5.09088645210111,382.029030746752,881.740017136657,1011.55174549246,-1864.46413582471,668.39823558841,7.391081898649,8.16503026662762,-5.70867373132124,-12.3887286090227,-18.3770921457012,-68.2118364351946,-1.01031299489928,-5.98936516742006,-45.824604341627,"nonveg_940","absence",1,0,0,0,0
1700.20502310914,1522.61129320555,1725.61864493988,1887.3660785577,1262.59490425422,1767.53273028335,3323.07862282706,2916.19698037107,3733.12248749777,2488.00802799564,-3490.49563030376,-4165.62567280041,-3969.4902985186,-3727.14542665123,-2916.86954920262,1971.38254087505,1.26775387922922,0,1834.46442197259,1814.09853909306,490.860126411077,1.12578214672775,2008.55471525307,3580.97404175971,3510.24537562411,-3670.30480116095,1284.3104589428,-8.1493178499237,-3.81470356953169,2.42353039028254,2.7425995313866,1.29674713985322,-0.630106251845018,10.8007881226143,-0.569992298495595,1.62996343360628,"Russia.Tiksi.BareSoil","absence",0,0,1,0,0
3248.31097034973,3170.57035520513,3788.74139898687,4206.64919161975,2369.78741073184,3858.75163789345,5321.66892362683,5236.50130424301,6615.68947913612,3857.57586709414,-5554.62853242082,-5518.33773378469,-6108.28970778773,-6118.73271982673,-4234.31777231866,2817.14157255284,0.0545279242098331,0,3001.9343822063,3316.81376174423,2168.24025270696,27.6999232192356,3245.53145203162,4880.87291623437,5300.15502685229,-5942.53791626442,1669.91866641004,-6.29147265143587,7.91458002791493,12.4106136004367,6.98365354484444,1.53752603584541,-13.6118836201564,12.211304250333,0.406105789660167,-7.27808877450175,"Russia.Yamal.VaskinyDachi-1","presence",0,0,1,0,0
-365.973338472627,1332.40424292849,321.748990211515,326.307520061953,65.7915731221218,-3175.47158865176,136.194811940581,1892.73605725527,715.641984100043,669.429311010993,-2497.67389599332,-582.552804448877,-1817.82062398982,-2102.13042968043,-1769.61313667823,605.732950011082,28.9224586486816,0,321.748990211515,336.055797570291,1698.37758140112,-14.8884452274051,-3175.47158865176,715.641984100043,855.621785567896,-1817.82062398982,1915.12109154444,13.1847822104297,-8.89489686529172,21.2370919915599,27.7186207713045,18.9180170211503,36.3963708637422,-2.63550388154281,7.54298635098797,18.1624991057825,"nonveg_714","absence",0,0,0,1,0
3454.89566555276,2976.15982572839,3314.86984412891,3829.43042798528,2030.42397905752,5815.03490308812,7301.21098889927,6823.34372469428,7808.47646621168,5013.12659124224,-5989.74814204493,-6887.64150996664,-7028.9477786195,-6718.13159477104,-6103.37691540869,2225.17820743169,4.30386128425599,1,3405.98777023115,3169.31396723606,1161.64624548585,28.716946004614,5646.83593133981,7508.59240762606,7091.61894778014,-6937.36468700987,1512.83984202649,-28.5095752000123,9.51796199489246,0.0444283831887681,-10.3555918486849,-7.63967400993779,-10.7492082594418,-3.37780218240545,-4.7432160193674,-10.0309132494043,"Finland.Kevo.6","presence",0,1,0,0,0
278.130206274617,614.315390027806,724.339523765517,81.7695830831038,296.235912000322,-1452.2550454154,486.136349643148,1026.86150518616,199.053111561725,451.998388483149,-2729.00661405975,-1934.81484971753,-2104.60979542911,-3454.65099075665,-1961.65592932409,2153.28793637333,1.70387876033783,0,296.235912000322,398.958123030273,642.569940682413,-0.584055023409843,-1840.11551292549,486.136349643148,669.575077411615,-2104.60979542911,1519.83614103912,-22.6763867717783,-1.27327795217375,-7.79917591824226,-9.85993324927165,-7.4623950452818,-9.44686661357799,19.2845983526734,-6.90512268346851,-1.17935515631293,"nonveg_849","absence",0,0,1,0,0
-38.3042429865542,539.964561951625,425.499239732427,344.618667763476,230.49023651164,-2533.90059583202,606.063056457094,1234.64992268566,1240.5581600416,520.532643039144,-1704.63372688218,-1066.02685310808,-1469.44922857691,-1625.4251142673,-927.94101358325,831.70282647978,9.87068748474121,0,344.618667763476,300.453692594523,578.268804938179,-11.6867164999215,-2533.90059583202,1234.64992268566,987.450778031717,-1469.44922857691,776.692713298928,3.44385272238583,-20.8618914272549,10.8775338815472,15.0197205422387,9.26092512346344,-11.8245077466111,1.87456002792817,1.37415870662065,3.43749343105262,"nonveg_874","absence",0,0,1,0,0
3686.2984573419,3100.02765346374,4367.20913975401,4913.98713698318,2474.2126856147,5602.40858623039,5756.92211067596,5187.90189429393,7274.90535395281,3982.18153299711,-5935.4638082571,-6130.89123772183,-6593.65601625658,-6720.39108889986,-5180.8528820413,3034.83981664181,1.17855303287506,0,3691.14259137914,4174.45671024785,2891.7145790219,23.072305185801,4656.57983561554,5892.51869741047,6400.73983635759,-6065.62446741668,1274.06892610577,9.97396139301042,2.25416889208191,37.9475520084225,8.92612030782405,0.806736804409235,-3.19823788196751,-0.896713186908606,5.84171165374633,0.593070053111851,"USA.InteriorAlaska.BLOWRIVER","presence",0,0,1,0,0
1716.46817799475,829.983157200184,297.123217048937,1245.99924858642,-461.940448595222,-2652.04984682167,3263.58298215293,2428.21869748803,2956.8073598792,528.631443596635,-1812.79806955538,-2357.82450677531,-3023.34320869734,-2498.45688139744,-2160.80647415798,1955.00932434817,4.53114175796509,0,829.983157200184,725.526670447013,2178.40862658997,68.0752695809366,-1522.00653165737,2428.21869748803,2242.12272344009,-2357.82450677531,1210.54513914196,-20.7775397527896,37.4089961584218,-15.6406871157056,-7.31348159924697,-6.14358770168128,8.36420247217984,-12.845306959956,-8.96246520848623,13.7165029157395,"nonveg_648","absence",0,0,1,0,0
354.668224977399,-91.2077338213722,386.749434849727,765.474146750579,-14.3196056246683,-1491.16254014522,821.186699045206,4.83216055113667,1470.7029707908,209.407088035755,-1218.96562918547,-267.11518809518,-659.011736821642,-606.750349927953,-1476.87738307714,1125.15581836936,23.4878768920898,0,354.668224977399,280.272893426333,856.681880571951,20.4993239223371,-1491.16254014522,786.248726205882,658.475528925756,-659.011736821642,1209.76219498196,32.221856803027,13.0917603224378,10.0172134607348,4.36492247815918,0.809668698781719,-20.7226054124644,-3.60146067343712,2.79068363395821,-10.2768992131487,"nonveg_931","absence",0,0,0,1,0
3021.18788011349,3284.62703784982,3900.67603531869,3817.98236407574,1448.32691268726,5124.69369819643,5708.89679305565,6048.02902369847,6732.90126581636,2918.34426508024,-5627.81539584008,-5776.82971170901,-5921.3876240233,-6657.0366027576,-3458.55968292076,2526.41339753596,7.7799977461497,0,3597.39435737457,3452.66669201916,2257.44430681495,44.8030262947831,3989.37363621411,5964.76586612788,6101.73645282365,-5804.50468277417,1943.85989383472,-40.9102980893382,13.2900098279142,2.09704400898811,-13.5214292196897,-10.7954002872606,0.358060874512269,20.8608435166145,-5.84538082070493,2.64324270565285,"Sweden.Abisko.KJ-BirchShrub","presence",0,0,0,1,0
2821.2403894284,2176.19471889191,2654.86763662361,2978.19193254136,1911.35744398352,2688.42612569643,5065.49528529351,4386.47107105088,5522.45235847381,3725.15689531887,-5279.68046166142,-5200.87776224793,-5964.81790042393,-5971.28740280764,-4316.82917521537,2452.4392694499,1.35770310295953,0,2649.13063219571,2651.21017428516,923.498692338941,24.7988018994713,2730.32014541513,4893.94746603327,4971.56043177803,-5548.65621951697,3023.73110106285,-27.7810845080895,4.03072237015678,-0.297298899686926,-8.1077987241309,-7.1239998694792,-3.70723798036232,-11.1842495119646,-3.9039529285881,10.3982495333608,"Canada.ChukotkaRiver.TPO3","presence",0,0,1,0,0
1953.5631314647,2050.07340328108,2110.14357077973,2198.75300352219,1283.66823622791,1790.73739678726,3837.76648565769,4217.19927126841,4417.55475457421,2695.47657593496,-4218.37532154598,-4858.02264308936,-4898.6857115411,-4971.59365903835,-3638.17579124225,2007.64021320338,0.880739543835322,0,1468.79338031134,2011.01540798392,2116.10721861464,3.8110613435082,634.319094990748,3537.39748711822,4054.01943681974,-4642.98084362936,2064.114026335,2.44482896568511,-6.38807749045694,17.7084142573456,10.3879526359987,4.08003836872101,-111.664033966147,29.5025081499562,3.00098004989301,-83.7224300539242,"USA.NorthSlope.Atqasuk","absence",0,0,1,0,0
3292.59542036209,1863.77641993944,3035.43100664037,3643.35502213979,2123.87211432208,5888.01938949819,6920.65712907056,5466.440287068,7556.82125765704,5455.92117646107,-6282.70699250262,-6062.94965488559,-6329.68810473283,-6973.34828673472,-5283.38558709802,2136.09974073163,2.75214020411174,1,2519.5634859452,2765.16591493953,1579.77993518872,35.7614994489345,5258.81855125974,6180.88330744421,6504.77332660395,-5957.35581929761,2152.77173572743,-24.1364491419483,16.6320211142691,-0.429449452091426,-7.10164832075323,-5.24062236054989,13.3592450230186,-9.10081004050707,-2.65893749095206,11.1436006851754,"USA.InteriorAlaska.17","presence",0,1,0,0,0
630.477881838286,359.714997539032,881.489735077642,-260.153551289634,-1272.15724761414,-1578.52281184436,1255.02560408455,1157.30311588685,506.963926562106,-1186.87075958549,-1147.03692453019,-1417.97864911504,-1124.554594639,-2262.67128994522,-1817.94730820289,1194.09607936059,14.9154071807861,0,359.714997539032,67.874363110238,2153.64698269178,47.5658782363105,-2471.25092704511,1157.30311588685,685.353236772356,-1417.97864911504,1138.11669530622,-27.2105942784153,29.8524019840147,-15.3612760360921,-9.16385197871703,-8.10711023364667,-14.9887405466126,6.49055791831501,-6.43483396092763,-6.46934684000689,"nonveg_608","absence",0,0,0,1,0
409.008290282292,720.873552087647,303.595778317511,113.778131974956,-416.857093737541,-1692.94777938345,502.913017998276,1247.50439613966,280.359256138671,-314.300078821325,297.093285913751,325.782867381256,-398.322193547148,-647.999003769884,186.619298298045,3016.80273932443,13.8185033798218,0,303.595778317511,226.079731784973,1137.73064582519,25.8082932506198,-510.175480206004,502.913017998276,457.976418558301,186.619298298045,973.78187115114,-29.5341340526136,-12.0412853881489,-31.3635563831461,10.4662100469248,11.4237107480712,26.3579516222407,26.3175136950849,-39.2653882431603,84.6790498214635,"nonveg_558","absence",1,0,0,0,0
-43.0000877809219,684.481399777073,440.483113144671,700.611007434293,605.611360885835,-1830.48262083589,279.447040338078,1154.39756717698,1331.40020406369,968.060468478027,-1446.71056473256,-407.425285827996,-961.510051313078,-768.402058968788,-336.058445841439,902.851991011986,21.7044715881348,0,605.611360885835,477.63735869219,743.611095215215,-21.6203816222252,-1423.65327586393,968.060468478027,935.420154199765,-768.402058968788,1110.65211889112,21.8809195407667,-23.9926754677372,14.1125187667657,15.2677485827916,9.39561287228872,6.83469481621555,-4.63509507522863,2.34321915826707,8.11387831342534,"nonveg_709","absence",0,0,0,1,0
432.479360304485,267.363485765955,-18.2450828157112,-584.320330079844,-137.186484877761,-2350.22079373191,796.39066376658,489.099217441298,-669.219450590302,-41.5958232022977,-1072.20216542177,-1196.26427131214,-1572.31232846716,-2424.16318597681,-1357.46048405586,1844.88725618796,13.8344068527222,0,-18.2450828157112,-7.98181034057541,1016.79969038433,16.276167005207,-2350.22079373191,86.0450649764624,132.143934478348,-1357.46048405586,1351.96102055504,-38.627457730144,-8.8007596629734,-11.3424999689874,-27.6277402594138,-21.2372849791673,21.4255445055586,45.7555968403635,-12.0297855228794,13.4194437423982,"nonveg_973","absence",1,0,0,0,0
162.4479733462,271.204043735513,1077.74739468561,690.943964249129,108.059337555647,-2350.18740031764,833.254978753804,978.41909150802,1614.31846607516,567.636452686698,-1641.09592686962,-1347.54720736613,-422.303438935009,-1028.83949806018,-1610.61243509686,921.135240015533,11.2518472671509,0,271.204043735513,462.080542714419,969.688057129962,2.17554543162212,-3747.88184184598,978.41909150802,1213.18053537565,-1347.54720736613,1218.79248793461,23.5483241849785,-2.42855790974808,16.5796054266378,12.94959569361,6.36849489043094,-26.2318336752528,5.72036668689306,5.77473589276615,-14.6180884068566,"nonveg_681","absence",0,0,0,1,0
2393.50704208105,2671.02565225428,2867.6813606793,2898.91293624115,1589.33511798898,3330.95135697178,4243.68370676368,4845.34906157356,5105.7776764562,2928.03415026044,-4886.68260504053,-5104.38178355671,-5281.36380270209,-5401.97891987495,-3950.9282135613,2323.45923483665,1.28449632061852,0,3040.40489400847,2861.96309007722,2256.7374879609,51.1235140002689,3262.51791745447,5453.30989518184,4946.66429163195,-5523.5510253285,1953.36702380773,-24.1679153930777,20.1554498419368,9.46485179638818,-5.41388397003874,-7.464042403048,11.1014067838656,-6.57486565488828,-2.8225110212788,7.33567011321355,"Russia.Tiksi.ShrubTundra","presence",0,0,1,0,0
2527.4972657125,1957.89865456866,3028.19544339025,3588.05162513627,1540.05094399557,4054.23598890317,5629.89586783793,4655.40012510895,7003.8007008905,3479.70426101622,-5712.22196325564,-5746.3327142437,-6242.72411754324,-6616.54142739694,-3776.96038454189,1904.12958221348,1.46594271130032,0,2501.10332727042,2336.24741782951,2252.87701115306,45.9064101550351,3197.37124931355,5560.45322352217,5197.91801263909,-5877.73556945105,2625.43732644101,-34.858156836381,12.2356147712297,13.6657655790033,-0.27728707174369,-3.43729668529197,16.8263752413965,-1.58899783525665,-1.85310436647927,12.6895380224039,"Canada.DaringLake.MediumBirch","presence",0,0,1,0,0
291.713737120467,419.610884390713,380.203386855882,135.144022036893,849.161765504803,-2468.02785344261,778.888921603561,901.855308701822,720.433048489019,1343.58737655265,-1717.35038104722,-1486.8701029097,-1737.83599214465,-2182.73586207037,-695.816511946827,1330.89330350983,4.8420672416687,0,380.203386855882,415.166759181752,714.01774346791,-15.9270865252668,-2468.02785344261,901.855308701822,944.465232450135,-1717.35038104722,1486.91935012354,-13.2967280292328,-2.92375234319998,-3.77734456246022,-5.29229443093951,-3.36343738099951,-1.95006776282663,1.54075285418035,-1.43899077548867,-5.32578954293204,"nonveg_871","absence",0,0,1,0,0
143.484827921185,143.062077813218,-154.13026377225,-57.1086401973663,366.910089180093,-4498.49272895794,927.383691954596,869.504048662711,802.758176465678,937.874356342032,-1960.33948897912,-1922.76174162434,-2621.22983195379,-2554.1237617,-1044.67178759062,836.824210550351,1.21331322193146,0,143.062077813218,88.4436181889759,521.040352952342,-10.6392981551861,-3956.51256409803,869.504048662711,834.068967463422,-1960.33948897912,1576.55804436317,-28.2754415581369,-14.8138379896062,-11.2317426941873,-9.62582757374165,-6.84217610549786,7.29533453037202,-0.279855085465457,-7.58346311569812,11.4785870451255,"nonveg_684","absence",1,0,0,0,0
1847.76244527532,1746.13932450694,2161.93155407625,2242.0765320636,1158.28040424289,2257.16553067689,3654.13200066417,3409.08446278953,4237.46294608533,2575.30812817116,-4195.25142308238,-4196.64572121008,-4517.52942058759,-4762.94100838719,-3395.08567469511,1992.01599551649,2.52260964257377,0,1468.79228673489,1514.93196369261,1664.47915959588,23.5478823743379,1341.63339917834,2960.68180613532,3080.4848261624,-4618.74961908706,982.889900365071,19.5603577026939,11.5919115943028,31.0300293024412,52.2702415523481,31.1129749775184,-30.7962705279035,1.85046657569929,9.70668921826818,-11.4678784826064,"Canada.BanksIsland.GreenCabin-C09","absence",1,0,0,0,0
428.90349469591,-216.856577794023,235.978832565172,712.244623042177,437.587415738587,-2551.3242809186,901.692686887672,-737.229681439706,1542.97238132219,692.899311217265,-1831.16721434061,269.121410248704,-2644.39341307776,-2506.52482164802,-1483.181875169,1367.06870857775,31.3636989593506,0,428.90349469591,319.571557649565,929.1012008362,-0.280126485247655,-809.728974766399,901.692686887672,682.605119949905,-1831.16721434061,2913.51482332646,-21.7857292679809,-16.1985975790208,-5.37051880027771,2.35366709861734,0.9884114417491,-26.4178132494189,0.679092761160434,-10.3250307689349,-7.37657630702909,"nonveg_623","absence",0,0,0,1,0
666.29273718208,351.810053480728,384.38192781718,675.610590802951,337.205410649011,-2635.47470328135,995.43527673771,640.270222424833,1066.72087698981,466.787943940931,-512.008432344168,-1002.43772839624,-1043.2200228759,-654.149081710811,-438.491999902658,2003.24462122598,3.63399982452393,0,384.38192781718,483.06014398639,338.40518015394,12.1884195012248,-2248.72151479055,685.820812165736,771.007026451803,-654.149081710811,604.728022973238,-5.0764517630944,-1.7961402787494,-5.14857473839464,-3.59752753656635,-2.98290718863416,-3.34861389841558,-25.9580475362897,-5.5631158840531,1.7694830618442,"nonveg_976","absence",1,0,0,0,0
2954.82237356074,2426.41379522469,3476.80681866429,4218.45496781705,2081.89300808952,4043.23492486168,4789.26219573745,4375.13739009559,6706.94132769029,3529.43191882508,-5631.70486145884,-5263.1512200803,-6108.97280185708,-6209.15586721515,-3769.00583122912,2642.79375642912,1.35831093788147,0,3709.07131007671,3446.38494049124,2327.94503758212,43.8011717519542,4894.40752576055,6145.86309853526,5736.12784113188,-4646.70795056477,2184.94051917462,-37.6608912463487,14.7031085014088,6.55616056156109,-17.223165532108,-15.1219774014772,17.2851620375797,-4.69639641469764,-5.27251169698676,14.4808329345087,"Russia.Kolyma.WT1","presence",0,0,1,0,0
-103.374940137839,281.041216600509,-9.86678188105742,455.064033911635,1162.45854908333,-774.540995368446,333.024358442516,795.657070228465,1000.53333982611,1824.14441169826,-1468.34462674455,-1003.64978496099,-1400.3770692135,-788.13704414525,254.40615036654,641.924727736465,29.6720809936523,0,281.041216600509,357.064415515315,1265.83348922117,-37.230396741799,-185.946295499959,795.657070228465,878.96112242856,-1003.64978496099,1722.75077711109,20.0061053705676,-32.1914935098913,10.6310156125108,8.83014913056882,4.45415878207656,6.21920443157893,-17.1826095701803,4.1045904710493,10.8194637740428,"nonveg_596","absence",0,0,0,1,0
491.145595721066,833.996841662331,251.950170477309,733.373155794913,605.78727599372,-1562.91389210146,735.612518187048,1147.03122311062,1026.28361896949,873.18160153265,-1467.52997854379,-1081.8224664306,-1783.09088289884,-1217.63744623628,-1267.1872221035,2675.70334618337,2.23169207572937,0,605.78727599372,583.250607929868,582.046671185022,-4.98442088141975,-1022.09511654567,873.18160153265,846.137783264856,-1267.1872221035,701.268416468242,10.4121888461463,-9.09505017943935,3.91712466243411,5.94080900001325,1.63946562033417,34.0779701783931,-17.7326067055128,-0.673324241784475,25.0445781921876,"nonveg_876","absence",1,0,0,0,0
-333.562648593945,150.963717967618,161.241852532562,-226.780480499062,-369.171351003197,7137.24069880068,-1024.08140984161,-2646.48225483899,-357.294737371603,-2236.81684556409,3290.52798976017,6425.12697393029,4834.69869487631,2517.73557436971,10000,59.6541630346583,0.138568818569183,0,-226.780480499062,-123.461781919205,530.413203535759,1.87414223206588,5890.55265692615,-1024.08140984161,-1401.44427542105,4834.69869487631,7482.26442563029,-40.6732850205509,-2.50378394410682,2.10247574475408,0,0,2.71512303960912,8.4567765795778,0.677521695223844,2.21431373551809,"nonveg_1720","absence",0,0,1,0,0
2841.07100164949,2578.02676894376,3355.61328332305,3521.40512389909,1984.24982879586,3992.74761796001,5703.83095994188,5423.98428081622,6884.68456047557,4260.68646118618,-5843.17129088244,-5987.38360180526,-6165.03338425657,-6560.37089292918,-4086.29653370843,2081.70689370392,1.60348913404677,1,2912.55027968421,2731.72552910214,1363.40353286066,2.06932810664993,3385.48859930765,5970.1585928475,5656.64110876897,-5733.29861901933,2639.40876972672,11.8789739519112,-5.31301726948822,16.0627296678182,8.93264516145222,6.09927882784174,1.1664016327783,-0.392880709550758,4.70202211325346,3.41491763619051,"Canada.LeRoyLake.TDA3","presence",0,0,0,1,0
3626.14434457039,3113.0314837141,3997.61752256017,4579.77611048719,2369.94873104241,4845.40600714067,5700.22469684753,5316.1367145423,6959.09412682926,4043.99669018016,-6003.32943995833,-6337.01336964586,-6727.95189923107,-6681.34731053098,-4937.75032096898,2886.31370078767,0.780957109398312,0,3016.25442953214,2756.14892686357,1762.18576983054,37.5562687212648,3270.99356769209,5152.84902932278,4890.20281458353,-6440.82101256035,3381.53382122683,-27.812199664832,7.7332916955149,5.6811480404711,-8.00159972769247,-7.1053495566017,-4.91456368254779,1.87105963801666,-3.72712098805817,-2.10594199817103,"USA.InteriorAlaska.DEW","presence",0,0,1,0,0
1412.37301528039,610.330395503249,919.628506390951,1205.27966862834,392.896869335768,-1952.60502801843,2923.56425522008,1907.67612059175,2806.56416039151,1142.80125799955,-1694.51958693787,-2760.69606321286,-2542.17297447053,-2299.92039344021,-1820.18197731519,1682.22003677062,0.593476355075836,0,919.628506390951,908.10169102774,1019.47614594462,30.8932165437763,-1952.60502801843,2402.02929617363,2236.5270180753,-2299.92039344021,1066.17647627499,-17.8059060735985,16.8459508344544,-6.32898443686793,-5.32409775715394,-4.23142310229072,-7.56433298927781,-4.43588703449437,-5.13278049031899,-5.06124825831567,"nonveg_600","absence",0,0,1,0,0
878.039352005801,884.057222522732,1218.85274452159,1074.42798464497,8.56820076320935,395.485411274575,1210.0850903643,1248.88354911069,1469.26056530498,169.945132841533,-1587.91567063781,-1530.44272153688,-1184.60319350285,-1371.55069053491,-2322.68869955018,2979.60110699289,13.7921733856201,0,884.057222522732,812.789100891661,1210.28454375838,33.4411981247151,-217.042110336156,1248.88354911069,1147.22028736702,-1530.44272153688,1138.08550604732,8.32173000395768,2.21596575649963,-0.186541116842451,-4.35277089944935,-3.1397358335682,-8.78631502805483,9.22741601187062,-1.51512227444257,-6.22903681838789,"nonveg_602","absence",1,0,0,0,0
87.2225366557663,296.767644458633,-121.483429373714,-100.696184683609,10000,1295.60950534151,208.677015136416,687.198546910539,397.130752680572,-1163.68499878123,-290.632390439136,-339.565609109763,-1024.68109065582,-1183.90100438309,-436.092845313691,2408.87378140003,30.6112365722656,0,87.2225366557663,2032.36211341142,10121.4834293737,-396.511098533769,2095.41766945999,397.130752680572,133.188024468517,-436.092845313691,893.268613943955,-34.3564851516906,-16.138219558539,-27.8681495155348,12.7773523895304,12.3073686209719,-7.13735610407409,4.03362116795014,-46.008886434278,9.3347192188645,"nonveg_1241","absence",0,0,0,1,0
305.211320864172,-51.2382450006322,1030.41506586983,415.129753770625,252.420239400332,236.252227983892,514.29190018269,196.327352113143,654.022989941262,472.131552454394,-2467.08091561189,-2674.17627187896,-1763.20569148193,-2293.60589454274,-2558.48685707378,3205.60150954141,26.8513469696045,0,305.211320864172,390.387626980865,1081.65331087046,4.39925678865328,-88.9860685566726,514.29190018269,652.17773482064,-2467.08091561189,910.970580397026,14.4562517557632,35.9661589167727,27.3746552860265,3.40188941402209,-0.35558240309058,-29.475452062828,-3.27907469657916,19.1321309665659,-26.6526020720351,"nonveg_1309","absence",0,0,0,1,0
3422.37157984171,3111.71116746557,3855.41302027961,4071.08886699632,1819.70155130205,5118.14346127474,6470.34487235789,6018.73531103472,7392.39513279322,3902.10207115921,-5687.527753278,-6038.30857510241,-6151.49884968338,-6343.08063230306,-5912.30866789259,2434.09245237411,3.57374639511108,0,2868.70669804224,2869.63789026158,2079.62855797893,0.992203884958671,3199.58677047323,5437.34780808803,5482.36587174527,-5749.86432380796,2112.03069491749,-6.59370413804577,-4.33370985985263,7.21816718964079,0.102728981634312,-0.277843391991924,-19.4040062546553,29.8142909945868,1.09705606459967,-17.7795885948928,"Sweden.Abisko.NF-BirchShrub","presence",0,0,0,1,0
1236.51203093086,1061.17855883582,1216.8886178794,1349.22180357941,533.561844186486,-820.394517328902,2332.35252154456,2106.36590202162,2616.84358597461,838.343012289508,-2149.17330518507,-2923.07518134488,-3285.49822292378,-3153.06631653219,-1331.21456547407,2026.55834179244,5.72102978825569,0,1085.13707331391,1047.95845590232,1450.15827998256,25.963194186158,-552.451982364983,2023.02492932084,1902.76829741591,-2778.84039469814,2596.72713550586,-20.7053109855363,11.896600362588,8.95097179465962,13.1585924950743,12.8973790152301,9.64935650815023,-24.7503965759943,0.318871266705576,14.4639397304452,"Canada.Ivujivik.TP12","presence",0,0,1,0,0
3387.90515098749,3375.38630973411,3239.86858167354,3599.07711830514,2166.28135897495,3521.21713243282,5852.25807511938,5726.22643279535,5828.15307971875,3403.71761285502,-4958.16555442262,-5470.27250506515,-6577.91828433354,-6340.86026643721,-4105.90466022989,2833.69696193156,1.81772451400757,0,3335.20239993904,3071.727468766,2037.72572787703,65.7330879960332,3676.37839702588,5415.11284431863,5062.27274917262,-6039.63924423579,2228.55056353213,-71.8887278558751,24.7629432497862,-9.85731941112883,-15.1673394646616,-13.0579901053141,1.3283645038938,1.27738535086998,-13.1140665229004,6.28322378545281,"Russia.Yamal.VaskinyDachi-2","presence",0,0,1,0,0
858.285308489541,954.976513260983,39.6952772168855,511.228491069406,30.5056705919986,21.0999151640847,1904.28477158893,1707.76456188099,1514.58863489046,612.799638808197,-1551.74756470816,636.668935512111,-1339.33828555741,-1738.89330210864,-1790.54467920735,1800.43966881596,18.0881576538086,0,511.228491069406,478.938252125763,924.470842668985,29.5635584963408,47.0084695062667,1514.58863489046,1296.40999248311,-1551.74756470816,2427.21361471946,-6.45330128967188,7.8525385837471,-18.5181653898535,-20.2728832086383,-15.8778174859049,11.4547667555434,-7.27676336088464,-10.4537194161977,13.4740015476445,"nonveg_919","absence",0,0,0,1,0
2219.12178358203,1996.14381546309,2508.12022754878,2685.67933193524,1784.24136728514,2568.49465436231,4234.62863219607,3811.84374781203,4999.31305142086,3408.49625260132,-5174.01586013286,-5626.71511823238,-5415.78267608679,-5412.77796861585,-4158.13403994877,2111.25645789318,0.813375508785248,0,2304.01717517191,2138.78006557166,1739.56554067176,17.8173632977662,2019.83616111034,4369.50734175758,4162.30003814197,-5370.37244527457,1223.80043937724,37.5688446472586,7.58179010885577,21.8748454536751,12.9384360457294,8.27896206614147,5.57658950875053,-13.4938113210595,10.2372508948885,9.25437275821376,"Russia.Yamal.VaskinyDachi-3","presence",0,0,1,0,0
