"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_NBR_changeESPS","spectral_NDMI_changeSSES","spectral_NDVI_annualMedian","site_code","presence_absence"
618.300201857686,439.593567807732,288.981668740534,-1028.15282177447,-1776.65115993782,-2008.78233915928,-2283.39247940815,-1717.51886644739,0.0267367959022522,0,439.593567807732,1059.46434840555,-67.4790917436134,38.8302126848444,621.671599924435,"nonveg_643","absence"
314.308008250477,-138.871817289125,-310.231587408382,-1593.57175043249,-1447.22607313028,-2209.75315228176,-1981.94576011721,-2074.66251631903,-0.0957289859652519,0,24.2959463317811,624.539595658859,-8.86890339069606,1.01987546223621,223.221722917966,"nonveg_956","absence"
262.663076210776,1025.04245126939,407.763651077747,-1850.86700724715,-2685.36883011576,-2100.10393226773,-2896.21790402766,-1490.79979487331,-0.00659720040857792,0,673.763005701981,762.379375058617,-22.5519827382895,8.28384483546282,1168.39600054504,"nonveg_998","absence"
599.575713731277,373.093860838108,424.504821707681,-1973.35475652813,-2019.0860467777,-2433.46121914978,-1806.96502876252,-1765.96106712988,-0.0182733740657568,0,599.575713731277,451.139911625201,28.3913566358771,-2.71425785744513,964.710705773377,"nonveg_940","absence"
3428.01644764771,3530.14603790254,2310.62472679653,-6095.25788264844,-5822.18945266116,-6967.09621877679,-6656.00955730032,-5644.44234043029,-0.00436032633297145,0,3244.69739081625,1530.33898574043,8.27933106605523,6.23145832783404,5201.45340856489,"USA.YukonKuskokwimDelta.72B3","presence"
1361.46170691704,1921.59946797746,1148.385653033,-3671.70014014624,-3800.99561081513,-3545.9437650783,-3782.92043828455,-3428.09158897063,-0.00262108464570095,0,1844.52341111454,792.768201825889,-4.24098046458045,70.1830109724076,3786.9046443333,"Canada.BanksIsland.GreenCabin-C00","presence"
938.102018635041,633.815351012098,385.660136957315,-2044.5167090873,-1671.9499886129,-2187.62242280247,-1240.7409717123,-2112.98945790772,-0.0133769940584898,0,674.557282058153,1101.88977698746,35.7787158559262,7.63374082152062,1082.61695735628,"nonveg_926","absence"
4291.45225143265,4488.61161045842,2967.84718084729,-6871.43890290781,-7117.92858679941,-7446.61195703958,-7499.98945008181,-5687.72946310603,0.0216828618198633,1,3766.4118617131,2280.31751563461,35.875744402043,60.1421305723933,7076.83961331558,"Finland.Kevo.2","presence"
2710.62599139941,3106.16852270193,2022.25173332996,-5258.39096673251,-5835.32323571759,-5574.18637682572,-5766.48691284292,-4324.94242552486,-0.000476256280671805,0,2627.6408269972,1417.07389498491,68.0479714490637,-52.3238636304797,4313.73475345855,"Russia.Yamal.OstrovBelyy-1","presence"
-72.7816669791462,114.230158070626,-1556.38394598944,6302.21862147826,5103.95050588665,4420.02859706373,4446.49533086586,7321.64591731718,-0.000134873494971544,0,114.230158070626,2022.80399526087,-22.179715139607,2.17164012316389,-2020.00513298088,"nonveg_1810","absence"
3204.11120285083,4093.01321899755,1786.42451694605,-6568.98134504739,-6231.46703943468,-7355.95107905891,-7687.68160933975,-4005.59320337578,-0.149538639187813,1,3564.97208314589,2432.6462687042,-10.3581125380792,71.1298891217539,6756.10678237736,"Finland.Kilpisjarvi.19","presence"
425.843201217344,1161.9648657206,748.497490507049,-1948.73170454783,-3357.68922680639,-2240.34066673904,-3455.30390783855,-2397.14033682946,-0.00358042330481112,0,748.497490507049,830.491487162681,-57.9010612763267,11.8389160222484,2024.60897845162,"nonveg_985","absence"
3213.51806026164,3615.11989910503,2260.7383735629,-6763.26666523899,-6656.25834592468,-6792.25165540315,-7181.99020031929,-5972.19353980348,-0.0590880654752255,1,3171.20155811487,1375.14987642489,28.4663256445498,52.8087678393873,7038.58942919354,"Finland.Kevo.6","presence"
353.457723642521,-323.947075969585,712.632656320489,-1575.72528019984,-1651.0442534127,-2465.2689771431,-1170.34783396422,-1140.62371033155,-0.0360301733016968,0,399.806725669486,1097.24229569883,18.3362431670549,-23.1040926336576,626.006617462859,"nonveg_876","absence"
2783.47382086042,4315.87466907314,1677.41285265536,-6333.0212935922,-5776.07165590181,-7042.47619375977,-8156.53225052715,-4313.60375518486,-0.00815737619996071,1,3342.65633884881,3213.39395294324,83.9524730860115,42.3144543801166,6915.35147461333,"Finland.Kilpisjarvi.17","presence"
468.56983530178,625.670329667264,-625.385499639489,-2114.52961225612,-2674.27517637746,-3277.17033916441,-2678.66558589889,-930.661283430807,0.292076259851456,0,468.56983530178,1619.98173640033,-20.9727971405362,-83.2057631869288,1814.57682281826,"nonveg_804","absence"
2704.25097564929,4038.29650994491,2267.27845526161,-5336.54738955229,-5132.69570637512,-5426.64005064394,-6344.54135853524,-5113.29616853821,0.0171700655482709,1,3200.06733874055,1754.79572233437,33.6012428639638,27.5475584677145,5754.7706777385,"Russia.Tazovsky.Burned44","presence"
600.530580991778,674.169439539269,598.785706064478,-699.97292380059,-860.943115475646,-1008.17130245332,-1471.08895919054,1716.96823298149,-0.00057508988538757,0,598.785706064478,168.031689723488,-97.4960966181452,-262.684947011066,816.819439146057,"nonveg_1834","absence"
2380.94453209905,3673.53812293004,1622.81888057007,-5961.1851007456,-5395.95513956365,-5558.63836672391,-6733.59804123766,-5428.33600876959,-0.00246372442537298,1,2962.79641905257,2050.62682209176,23.2423584976493,37.9516550843709,6505.874811962,"USA.InteriorAlaska.5","presence"
372.451756575673,578.222453546383,279.734387573992,-1383.43003076139,-1616.79600699146,-1398.32183880135,-1632.97955896672,-852.666035043971,0.141554981470108,0,372.939671651696,298.488065972392,-12.8165480974145,-30.2018067128554,689.858364932226,"nonveg_936","absence"
164.149715645243,947.565839694592,19.4258145809471,-2119.58320287448,-1836.59274752797,-911.911896768863,-1437.19747440894,-1257.7839792824,0.00290045770816505,0,164.149715645243,1115.38117447571,44.3567360832934,-50.0046935634204,248.461040913431,"nonveg_733","absence"
2420.84641235804,3248.46498018665,2060.50191174941,-5827.66375433022,-5422.45629644473,-5623.96429085319,-5658.80381118244,-4682.09847670871,0.0204631940772136,0,2524.03016465961,2213.17428595999,90.230227338696,-0.637320981992711,4808.34971440438,"USA.NorthSlope.12","presence"
2027.32342007804,2591.47787330738,1107.59102597669,-4652.08966733192,-4803.53018575228,-5169.46044104582,-5436.85134931574,-2517.28778195084,0.000329264905303716,0,1948.55787323145,2072.92541292338,20.0286975377786,-11.3671534162694,4171.91374847851,"Canada.CoutureLake.TDO4","presence"
408.510716573168,-287.364203395689,270.007660452199,8020.91904575357,7844.65784150165,4837.61882104007,9023.0864683514,9008.50437259832,0.00102787767536938,0,-152.21208454531,1165.95756232268,1126.80215134739,-672.3998383876,-1826.91945547778,"nonveg_1994","absence"
2154.7233991693,3826.88125469309,1957.02348654307,-5105.56165939414,-6071.22264265327,-5542.70121095414,-6313.42930453867,-4923.32812724342,0.00972253456711769,0,2995.04359041605,1887.23556285141,20.6580605857245,21.6025300445573,4833.03773179249,"USA.InteriorAlaska.24","presence"
2582.35715572419,3013.67993047396,1517.40385793881,-5697.58706025338,-5928.94391096863,-6061.56799888179,-6062.68129061686,-5223.49789633225,0.038840838521719,0,2595.01096819069,1892.19000793991,68.9655791061557,33.6335785746939,5820.5091811576,"Norway.Javrresduottar.EC-Betula","presence"
2706.56835720587,3579.59864262596,2633.92314018557,-5765.09182347946,-6352.79163628465,-6321.95039091423,-6588.79363835351,-4743.42209823112,-0.0102108711273306,1,2860.89747923379,1221.93852779967,22.93304093318,-12.4826520711287,5798.0149349844,"Canada.LeRoyLake.TDA6","presence"
29.3034038944311,352.562160544176,344.963584634719,-1279.24792586488,-2369.5631894059,-1967.35953318562,-759.758594873068,-759.835177146239,0.143409952521324,0,352.562160544176,1305.4672835113,39.6593267862716,-29.1692952547692,705.232955582924,"nonveg_645","absence"
3623.83706039964,4314.183766371,2234.77846081481,-6042.07041647934,-5990.02756803366,-6800.79784784874,-6554.956785113,-5141.60216053761,0.00146438958290673,0,4201.74593329795,3666.31202001208,67.7949272908424,48.0692225603154,6667.05198109975,"Norway.Javrresduottar.A-Sedge","presence"
964.740645725638,1211.34296670485,820.660267941115,-1420.22912420681,-2021.14906272964,-1786.94265870599,-1435.82803379552,-1925.88008514056,-0.00686112930998206,0,1211.34296670485,686.334731296072,4.23950387327612,24.7567409706194,1734.29253477012,"nonveg_508","absence"
2397.15903190551,3193.88501687821,2044.12903377802,-5138.38028321719,-5546.8111839631,-5443.56102803491,-5751.43612394931,-4785.05194396628,-0.00471814597646398,0,2555.96761571299,1089.2543826428,13.6482150460604,0.194659220071287,4115.60124114481,"USA.YukonKuskokwimDelta.6","presence"
41.3625026403338,15.9322716817704,49.6783836594451,-2027.34634775529,1217.51940902398,-1316.39654222315,-1351.88987130594,-1673.93531186832,-0.418720901012421,0,41.3625026403338,441.246201125199,44.500610041761,-24.1246110138431,309.471893240317,"nonveg_594","absence"
112.731619176977,176.691530654022,244.994951394395,-916.074544623003,-1156.02325920201,-1381.16160357292,-1030.86903959682,-355.282018124047,0.103764846920967,0,212.425937217802,398.470472859786,-1.51648497979929,-14.6216172570495,593.983796416242,"nonveg_932","absence"
600.530580991778,674.169439539269,598.785706064478,-699.97292380059,-860.943115475646,-1008.17130245332,-1471.08895919054,1716.96823298149,-0.00057508988538757,0,598.785706064478,168.031689723488,-97.4960966181452,-262.684947011066,816.819439146057,"nonveg_1834","absence"
592.675619125859,-285.461262833413,711.945927101843,-1626.04964416919,-1577.55669838337,-2677.88140670346,-1936.4058254868,-1059.59012447616,-0.0236498117446899,0,545.606076359307,997.407189935256,-13.4161521069758,-34.3883206678169,870.641994071484,"nonveg_674","absence"
813.588270911398,1254.03912232079,1241.00476257292,-3279.77919217995,-3445.00873138309,-3260.34134934906,-3370.68296547151,-2100.62045818245,-0.0144088873639703,0,1241.00476257292,491.24587550671,16.6043819270106,-15.8958445430446,2625.73821011341,"nonveg_996","absence"
164.149715645243,947.565839694592,19.4258145809471,-2119.58320287448,-1836.59274752797,-911.911896768863,-1437.19747440894,-1257.7839792824,0.00290045770816505,0,164.149715645243,1115.38117447571,44.3567360832934,-50.0046935634204,248.461040913431,"nonveg_733","absence"
1526.70897837521,1804.36878193199,1117.80534658086,-5016.0547121537,-4767.48866297607,-5440.5321179561,-5669.37630259352,-4327.64558146155,-0.0821098859111468,0,1791.37698078633,978.180526898799,14.8004890622836,-0.776386800063582,5107.00465275982,"Canada.ChukotkaRiver.TH5","presence"
1250.58402918355,1524.08304427428,702.114819314821,-2588.4614062323,-2890.71987122375,-3256.82110449775,-3659.63765529446,-2340.54309935949,0.0480653656646609,0,1282.01708980423,291.171083881073,-35.8772387623715,-20.49433042165,2718.61885509145,"Canada.BanksIsland.GreenCabin-C08","presence"
