"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_EVI2b_annualMedian","spectral_NDVI_changeESPS","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","site_code","presence_absence"
2572.01908601394,1407.07899974066,3228.36435892912,4670.63508310346,796.746969556369,3207.87294783151,5574.25231762637,-3918.52437145908,-5457.30672309086,-6450.58810282876,-2033.46220139878,2587.87239600808,84.3911071878336,-5099.90739618506,-4386.58795988666,"Canada.KluaneLake.Quill-ShrubTundra","presence"
329.533330640078,841.487660389831,1006.94951401639,372.154185478092,640.822705729107,1367.79086560748,1607.55734754265,-1148.8433878656,-838.668544833555,-1988.71446873657,-793.327176826551,640.822705729107,4.05273704697065,-1148.8433878656,-1314.22694186998,"nonveg_809","absence"
3236.64195578914,2295.1463932664,3532.63718126172,4124.42369065678,1904.57854754493,4144.95450274666,5791.79175789472,-5500.24390365843,-5986.53023024527,-6329.43773586246,-4111.32116139355,2927.77431817712,17.6254528716597,-4870.66628331928,-5360.16962516269,"Russia.Kolyma.OW1","presence"
728.007994439538,1027.03009919004,1011.63441261851,866.113576751098,324.028660397782,2476.56198793444,2302.36988633258,-2255.99623412558,-2740.44526423543,-3202.83892540389,-1239.27873607391,866.667296475642,-16.7826622890795,-2144.59309405982,-2237.99266712667,"Canada.Ivujivik.TP10","presence"
-216.516650241856,1094.6625882154,699.118873313263,-38.9321992649267,458.541741962072,1763.97231467046,1208.64269702854,-977.736297761255,-1501.41411158781,-2493.12338148869,-1362.38085254134,458.541741962072,10.5404433529931,-1501.41411158781,-1774.27178414396,"nonveg_674","absence"
3244.1968013657,3026.58678624274,3815.87730139236,4157.42078607863,1942.26762749292,6000.80297119835,6885.11126238198,-6224.5438399729,-6851.52590226169,-7174.17729749513,-5543.13840382569,3136.74083032861,55.0871424967987,-6554.48031024724,-6306.51676667513,"Norway.Javrresduottar.A-Hummock","presence"
1834.13471194719,1553.077002844,1822.4165932174,2199.74633881368,1529.02514272023,3361.29341563284,3736.53293814151,-4324.71080398357,-4513.87534239112,-4366.54509073053,-2803.21721315612,1628.66022823608,24.3562279672767,-4723.36072292056,-4418.25371845475,"Canada.ClearwaterLake.LS1","presence"
3445.48732939173,3048.80752564103,3765.23537168917,4110.2456659675,2325.17978045967,5679.52479024759,6693.23012561035,-6312.75006396413,-6460.95634956381,-6491.62909622815,-5323.77487944469,3535.66329723688,13.5402064613374,-6106.91417023439,-6234.35436940388,"Sweden.Abisko.NF-SeasonallyFlooded","presence"
77.1277584350658,330.474470091548,780.439639489611,567.901505595306,512.058970097043,923.787200197995,1479.7986263689,-2064.65229085532,-1588.7644514344,-1931.3564536166,-518.620929619263,512.058970097043,29.4940542201142,-1931.3564536166,-1636.73933121913,"nonveg_941","absence"
194.063967938671,-37.0361909720311,-21.4666710791501,58.4625163555989,132.16544425936,98.081745713157,129.222382780176,-1849.83550688453,-1888.72115051205,-1759.6884365981,-954.348734340381,58.4625163555989,-3.86842925856505,-1759.6884365981,-1554.00571379697,"nonveg_994","absence"
2475.57741502975,2731.74897290383,3064.79601388783,3172.86720104883,1756.67226122557,5142.70542140119,5745.59169315346,-6191.8491854699,-6230.7725461838,-6227.16703236206,-4680.66235412097,2456.25682181263,59.1538342470194,-5750.8253478197,-5331.29351448399,"Russia.Tiksi.WetFen","presence"
3653.3960813545,3263.70148745386,4271.67799786529,4998.15530475894,2208.58379153285,6051.83202889683,7203.76881602214,-6422.56698100753,-7302.81264040617,-7340.86043317214,-4615.40918361428,3808.67825993848,33.2755451814066,-6382.34657504398,-6185.05808869356,"Canada.BonifaceRiver.AB8","presence"
1699.39788902897,2054.32691784415,2254.34358171268,2518.22957763547,509.216436036734,4094.28038551021,4450.39382223011,-4749.99116489912,-5753.84160096121,-5771.63783396778,-4350.48717761249,1919.58105297571,56.308673888524,-5621.88249790516,-5321.75554747719,"USA.NorthSlope.16","presence"
513.779626394948,13.3771923590579,55.7219473195254,-81.2622875229808,394.909882866384,153.857640210709,183.675624141612,-1609.26230185869,-1452.03718542119,-1606.15848958266,-492.237605326549,55.7219473195254,-25.9692459594336,-1452.03718542119,-1219.93965835491,"nonveg_973","absence"
1428.51045897296,1181.67449070732,1487.30987568902,1040.4449628897,1248.20930535343,1849.59390548023,2367.94833915462,-2734.52732843799,-2499.76268856042,-3042.00794838112,-2682.03261429814,1248.20930535343,-9.97256306099362,-2682.03261429814,-2725.46714727457,"nonveg_701","absence"
1063.25206431954,826.317169178234,1036.24972589984,803.85002804768,596.917081119994,1970.67075929199,2320.92481157783,-2507.27806590808,-2415.51725798247,-2826.560639646,-979.418960942596,1080.97760740561,20.8454092139969,-3054.43669362646,-2821.80300827549,"Canada.Ivujivik.RTP12","presence"
2639.04806351807,2313.71419013717,2061.76792857875,3378.30744701526,1991.1879589057,4587.9453018983,5064.67810584914,-5468.68639136824,-6194.59622669838,-5963.01886627307,-4308.39723886415,2617.18084367525,42.3987969758882,-6032.95149660094,-5565.43569646879,"Canada.ChukotkaRiver.TH4","presence"
2962.76575103428,3132.78638141772,3577.2296063845,3791.66414926114,1591.99187202502,5740.51328242536,6360.31447638977,-5347.78587901549,-5972.09196506115,-6201.70107956729,-3539.90493259999,2331.48039882591,50.5134918986788,-5365.86215527554,-4516.93336775746,"Sweden.Abisko.KJ-Snowbed","presence"
402.268782137963,566.798084701207,430.997311404862,883.31764302142,493.48852968725,2183.34724878984,2157.93165526735,-2556.70759773965,-2922.17754062678,-2772.52728389321,-1438.81009878052,493.48852968725,17.531248434981,-2772.52728389321,-2499.22635418265,"nonveg_648","absence"
2490.31678485588,2164.28675616059,2668.17733865041,2952.76031245627,1852.8842811829,4562.11100718409,5251.71090928138,-5280.72422186821,-5503.40602491346,-5519.11014178483,-2951.48802902409,2449.10169241254,34.0759918474494,-6082.25252438225,-5785.33604270445,"Canada.CoutureLake.TDO4","presence"
541.799796376345,107.069650318849,-39.0855606066041,-263.774085947178,96.5009356475558,2389.91913882137,3533.41135102197,5387.59923694383,2199.06656771442,906.30859356321,2240.130605165,96.5009356475558,0.780820342410461,2240.130605165,2651.93117786315,"nonveg_1880","absence"
835.198865791288,859.226733942461,803.773270816554,795.513351048194,416.30338952731,1758.30642674397,1747.75652875044,-2412.19055286681,-2457.33670884876,-2477.70889603337,-1023.65997731847,696.501902454304,12.2296394710453,-2398.42569044089,-2295.06690079726,"Canada.EllefRingnesIsland.Isachsen-C01","presence"
934.800554710794,1466.76077017377,1258.08086861414,1457.4959557551,1187.86877111881,6046.36589988958,6501.98149734157,-4897.22477804434,-5783.48555728175,-6204.8123775293,188.732674186457,1258.08086861414,47.8728245472901,-4897.22477804434,-4278.26170099697,"nonveg_1607","absence"
1834.13471194719,1553.077002844,1822.4165932174,2199.74633881368,1529.02514272023,3361.29341563284,3736.53293814151,-4324.71080398357,-4513.87534239112,-4366.54509073053,-2803.21721315612,1628.66022823608,24.3562279672767,-4723.36072292056,-4418.25371845475,"Canada.ClearwaterLake.LS1","presence"
490.298536583805,363.408947230622,661.711636869047,142.959878896147,404.354911136578,1183.38984565714,1600.91335713636,-1765.67473967738,-1356.01832241602,-2365.28678447092,17.1669692412802,404.354911136578,-10.99588087453,-1382.98133799022,-1370.55884306265,"nonveg_779","absence"
-198.978791391364,-159.941231208803,-143.410908717739,196.052440386406,261.332147534124,-306.238457312781,-313.156632195632,-373.683687074174,-516.935542050954,-405.241387594218,2395.72717518567,-143.410908717739,28.8043730932873,-373.683687074174,201.628551290424,"nonveg_1642","absence"
2318.37690733484,2661.08613788247,2960.82632756097,3053.65827344787,1706.54215780534,5413.67395812851,5871.0606270768,-5683.06495644772,-5820.38091821019,-5939.21574250589,-4339.08736354155,2844.66345742963,53.3385093745987,-6175.20139830568,-6052.8192808789,"Finland.Javrresduottar.A-Sedge","presence"
2022.69663983823,868.224383007951,1715.72825117305,1683.04947228995,1586.17731395042,647.365224769797,1733.21068812566,-3658.07545123099,-2796.18973167949,-2876.83553503204,-762.949092062804,1683.04947228995,-13.403875513055,-2796.18973167949,-2338.29848881105,"nonveg_706","absence"
990.104122815274,406.917602076014,568.406079612045,1205.42886178186,971.554894330518,755.656971300902,966.923556051222,-2303.26808604125,-2265.36200906887,-1576.04471998442,-1416.64756234876,971.554894330518,11.0658674763108,-1669.48607011114,-1846.16168951089,"nonveg_926","absence"
3274.16703347179,3854.56337215204,3991.89297086691,4217.66870276521,2125.20936847325,6197.51911208009,6612.61229934427,-6205.70726761509,-6581.99749086596,-6598.1991957422,-4131.98384358323,4257.62823159973,59.4082965125652,-5981.43693265648,-5541.07269170216,"Sweden.Abisko.VJ-BirchShrub","presence"
-54.7833474824231,-244.209353889768,-897.424317579972,905.731753602658,-221.624023644239,-837.58329608732,-2067.01072645971,1329.07990091448,1731.47575801731,2076.3932327187,2721.73467633993,-221.624023644239,22.0689068007164,1731.47575801731,1855.43055405178,"nonveg_1677","absence"
-135.994468260463,-556.188928250392,465.33129462829,148.669627910011,29.5519520895886,1940.66387409114,3638.07812843938,-4245.91613531488,-3219.29085476778,-3572.85925672493,-1809.70256150196,29.5519520895886,28.4996865085955,-3219.29085476778,-3143.50671441417,"nonveg_730","absence"
3207.37259330633,2111.03011264431,3646.88485415283,4181.45424088662,1699.21275511985,3903.06481681274,6003.29916530258,-5513.18048454728,-5562.72304024336,-6659.85799151347,-4342.47967301213,2768.62556523676,78.1200216069018,-5938.50969870585,-5861.99304704788,"USA.BrooksRange.8","presence"
302.035518299095,58.0422220667055,-41.1229291065819,371.499971732839,50.0650218751545,4279.94564609644,1691.88581479529,6373.3824854466,-993.244591122673,-1045.97737696285,-310.411901228796,58.0422220667055,-5.83655188156984,-347.013560552457,735.347011115965,"nonveg_851","absence"
1706.98561811875,1467.47499290029,2098.52090520752,2299.00224349538,611.163001083602,3452.11885754532,4306.83790686921,-4049.74530544799,-4379.77363799728,-4687.92573281172,-2218.17284426954,2119.99506491975,48.4270912473401,-4080.82900079226,-4012.63640194783,"USA.NorthSlope.WestDock-C14","presence"
1160.76238891081,891.900575449331,1494.70505448141,1282.4816205646,774.635720973243,1707.85021627661,2988.90385597321,-3230.58463951489,-2422.98225517589,-3223.55087115993,-1063.964599773,1096.9364152563,17.3188367323437,-3052.91760632001,-2750.74727396981,"Canada.Ivujivik.TP12","presence"
3963.22816166475,2700.63884076586,3886.76925831879,3865.55085782616,3113.52056834572,4754.46630821018,6326.78670409936,-6175.82389046616,-6076.62043429441,-6943.84750400313,-4163.71018465137,3396.12663987033,-21.6874229856628,-6824.33434006701,-6053.88043267903,"USA.BrooksRange.7","presence"
2022.69663983823,868.224383007951,1715.72825117305,1683.04947228995,1586.17731395042,647.365224769797,1733.21068812566,-3658.07545123099,-2796.18973167949,-2876.83553503204,-762.949092062804,1683.04947228995,-13.403875513055,-2796.18973167949,-2338.29848881105,"nonveg_706","absence"
496.066115551971,373.058224819944,752.352005461216,839.548678980426,-1352.35033842629,1573.89486193521,2213.94628431719,-1914.94377753201,-2161.5514205176,-2517.7495174188,-2750.68481153816,496.066115551971,27.2151581938104,-2188.77845918544,-2306.7415972384,"nonveg_666","absence"
3417.53716665932,3327.26772228658,4257.03894376285,4557.93106579249,2064.20332154588,6298.87799367635,8009.80084363763,-6431.93557815047,-6622.84877714626,-7199.55232181164,-5636.43250012353,3612.34116768144,56.3061432854613,-6286.40084706901,-6803.04379487069,"Finland.Kilpisjarvi.15","presence"
2332.11405250996,1821.04650090972,2944.31635028987,3179.67062931054,1494.17992170078,3675.75160333921,5167.9780401307,-5066.81451940383,-5106.70793809772,-5508.28501529119,-3999.07048211493,2176.04653452162,25.4786280768977,-4984.28249825944,-5106.02342925416,"USA.NorthSlope.Sagwon-C16","presence"
1958.56989474569,1640.42254975856,2249.67585386388,2638.62055351197,999.969506933351,3562.08984510277,4471.66487009749,-4398.78943348426,-5076.33062978861,-5240.64523720118,-3688.84175230285,1804.43028643919,56.3924019160288,-4601.37013713897,-4589.65453642514,"USA.NorthSlope.FranklinBluffs-C16","presence"
2671.30097527726,2334.86837510997,3012.27125576661,3384.19705906558,1783.70643325164,4527.75169786131,5469.38572010601,-5714.76028556559,-5757.1053943802,-5781.72924366178,-4467.67351605725,2595.00558588149,25.9767537896197,-5676.91028549453,-5466.55057264906,"Russia.Yamal.Nadym-2-H","presence"
2385.96001224314,2031.63021210851,2772.13403357094,2889.63531506279,1300.90771356148,4751.07021779507,5988.60533427308,-6014.14385182401,-5892.15936611838,-6094.83081210818,-4650.21352987851,2633.79946541914,38.2183760983848,-6169.30656757361,-6039.06150645344,"Finland.Javrresduottar.EC-Betula","presence"
2631.29999245668,2778.40779104534,3064.46514148377,3310.27374786964,1793.03905921385,5069.05259575114,5422.65009542663,-5108.17207482373,-5838.99153019233,-5788.96660193025,-4535.09220393326,2644.81024440506,23.2140087999363,-5193.59794460763,-5174.51344986737,"Russia.Yamal.Laborovaya-2","presence"
1001.38799703965,626.489600905055,914.454848405456,1276.22252658675,1042.27781981463,1145.92448411164,1539.12166815077,-2611.18871050754,-2239.52622438466,-1694.27342570212,-1758.78742613709,1001.38799703965,16.9681145748277,-2175.20559799328,-2095.79627694494,"nonveg_863","absence"
964.003850871119,158.5075968603,180.596005650543,86.0283187428065,122.468282467284,707.137006363561,975.021103830651,-617.273856046368,-1448.15519915034,-1745.10616877121,112.703166649393,158.5075968603,-23.7765454014643,-617.273856046368,-750.403035973127,"nonveg_1469","absence"
586.358996972078,355.345541756272,781.651635391312,408.059639875102,540.166167477768,773.597276018196,1078.30175387893,-1758.41694323747,-1240.64666517893,-1215.4317488008,-1108.15890525254,540.166167477768,-9.98716435750954,-1240.64666517893,-1383.35264824799,"nonveg_1037","absence"
-50.6534584069291,827.610688794954,658.5010118908,198.357610465139,209.62690863105,1461.08015702658,1234.5999765236,-556.335648138976,-851.150223408867,-1538.03434612291,-1519.06292564573,209.62690863105,43.5493408776911,-1519.06292564573,-1273.45367826613,"nonveg_972","absence"
2630.63362452052,2584.28711975229,2870.13570033372,3121.25518446722,1231.02503257795,4720.9948454344,4913.86490720413,-4967.05811553244,-5716.26688715087,-5704.9317750717,-2425.95472506581,2352.53103396587,63.2868067802585,-4728.46980559482,-4420.44580962328,"Russia.Yamal.Kharasavey-2b","presence"
3086.85487355027,3107.09685635415,3566.30098820645,3471.64853265532,2036.4286731254,6174.80183571516,6777.83749416681,-6262.19904556306,-6189.43508859236,-6756.81081373726,-5117.1291394301,3088.29294287302,10.2157822344161,-5895.44867239225,-6017.05586587556,"Finland.Kevo.5","presence"
73.7058701881608,-489.046097088927,481.734765185693,137.197505695895,-182.665334880866,-752.454603114532,364.532889505089,-290.259147645149,726.791066054821,323.305559819311,647.530232277339,73.7058701881608,1.98219370331872,354.129717137884,352.299485528841,"nonveg_592","absence"
194.063967938671,-37.0361909720311,-21.4666710791501,58.4625163555989,132.16544425936,98.081745713157,129.222382780176,-1849.83550688453,-1888.72115051205,-1759.6884365981,-954.348734340381,58.4625163555989,-3.86842925856505,-1759.6884365981,-1554.00571379697,"nonveg_994","absence"
299.259800163908,-14.7738388899548,-37.4935043914184,465.027100820692,-599.753866835903,158.799812000254,178.413228599913,-938.532334372553,-1398.26311570539,-646.378490001434,-237.067124426834,-14.7738388899548,10.171734573673,-646.378490001434,-660.37151297737,"nonveg_842","absence"
153.308447411619,268.244396656232,292.996037958098,303.642206319422,317.780499230924,637.242311635128,780.069554464341,-830.844964673803,-1209.0006954513,-1490.21002825162,-1369.3736037829,292.996037958098,11.9187673574014,-1369.3736037829,-1321.47408275514,"nonveg_682","absence"
-413.699435704821,308.949938292815,-394.100196774952,223.886005006087,-151.299657979172,-1211.9493038652,-1041.80767201311,7243.32134423568,4847.63348679593,4359.39693183058,3717.3169590003,-151.299657979172,49.7528873877548,4359.39693183058,4691.52655657135,"nonveg_1637","absence"
3673.87466145528,3596.78829542388,3881.46294866526,4100.93874753908,2506.14922329068,7570.67222956623,7699.32761436672,-6490.83215086132,-6956.19306529696,-7013.79543298194,-5717.67947416499,3367.10502302371,23.2261766699584,-6892.94819842704,-6737.67238369365,"Finland.Kevo.7","presence"
2264.97940398835,2091.86544628658,2876.09630636364,3512.0756994635,1672.01725753952,5556.74306197444,6780.53694986307,-6458.11369996305,-6696.47816628584,-6745.14609369498,-5077.98071895896,2266.7609790657,57.9268503417381,-6454.07239815041,-6478.22668698455,"Canada.PayneLake.TDA3","presence"
3376.08951842391,2899.78426326329,3738.82494627972,4297.19561512339,1695.4592522293,5639.41567420201,6929.11726315588,-5966.85993008147,-6668.14181569579,-6979.59366455926,-3694.37575402628,3109.96611859639,73.4191260198789,-6171.99449739385,-5699.6658758622,"Canada.DeceptionBay.BEGL3","presence"
2163.83680159541,2441.12635544236,2983.22767481291,3184.27218995113,1326.45427853585,5276.12476122566,6196.42174911372,-5660.14986505783,-6038.09205897173,-6060.27946228483,-4596.43598300043,2351.72275022424,58.241163707866,-5775.43971762183,-5613.0622929505,"Finland.Javrresduottar.EC-Salix","presence"
724.12679660766,1136.06688769791,1109.34554301621,941.558961940542,560.274415801474,2473.50610412641,2429.95526750131,-2667.95214387705,-2727.97910346151,-2990.75553810008,-1196.4004896295,762.107434035403,7.3347371493467,-2911.26662356738,-2701.78297182975,"USA.NorthSlope.HoweIsland-C13","presence"
1160.76238891081,891.900575449331,1494.70505448141,1282.4816205646,774.635720973243,1707.85021627661,2988.90385597321,-3230.58463951489,-2422.98225517589,-3223.55087115993,-1063.964599773,1096.9364152563,17.3188367323437,-3052.91760632001,-2750.74727396981,"Canada.Ivujivik.TP12","presence"
554.408006749237,887.787901483177,543.324681696482,899.584867677858,238.57642241649,1434.3077582807,974.964034572862,-1589.9821225293,-2180.01352900131,-1694.77875758092,-2042.78005381948,554.408006749237,18.6674939373659,-2042.78005381948,-1917.09469502863,"nonveg_940","absence"
3119.39953428004,2329.69285581843,3077.64480358047,3697.17813438694,2000.93746800081,4381.04167695738,5603.37891276705,-5809.17096465145,-6151.67432588354,-6096.48197576087,-4578.82987006601,2968.46626486773,42.5073590367758,-5854.34961996351,-5564.14117520736,"Russia.Kolyma.T2","presence"
3208.11519145946,2501.31474598225,3441.86677448029,3894.19305949723,2251.32392246866,4711.0775678737,5822.58154312222,-5991.76224313305,-6211.26806927505,-6321.6803915351,-5245.21422541596,2934.94050510209,48.0412595881656,-6084.1621634962,-6139.13502936475,"USA.NorthSlope.HappyValley-C18","presence"
1171.83651112396,1001.03043695987,756.664628008808,793.785250156752,129.688722170206,2286.1321236196,1996.08764707313,-2237.98804586938,-2639.66554726897,-2651.05655719653,-2947.77192880286,793.785250156752,-14.7661404006886,-2639.66554726897,-2510.8729089193,"nonveg_746","absence"
701.882344574319,669.211280767587,641.084428472186,569.137338992508,176.630495562734,2239.90597953878,2207.63347533814,-2140.68576718719,-2279.1783992966,-2454.2247645286,-1567.609371686,641.084428472186,5.78510678828002,-2263.14275276009,-2140.9682110917,"nonveg_719","absence"
2022.69663983823,868.224383007951,1715.72825117305,1683.04947228995,1586.17731395042,647.365224769797,1733.21068812566,-3658.07545123099,-2796.18973167949,-2876.83553503204,-762.949092062804,1683.04947228995,-13.403875513055,-2796.18973167949,-2338.29848881105,"nonveg_706","absence"
482.386942486521,-113.502912432671,77.0667216157965,-388.486690536085,1434.02399895501,106.754727457114,330.67084545379,-2649.09838138987,-2464.99256764489,-3012.05107134298,-724.194392649265,77.0667216157965,-37.0291103441403,-2464.99256764489,-2176.38668269512,"nonveg_602","absence"
2130.12884125585,2165.001904487,2442.64363976268,2315.93700619889,1670.15198166987,4065.14856505,4483.9938590725,-4302.59498386863,-4554.10925087978,-4777.15470787913,-3259.5205731371,1826.27460367342,-17.5276223165919,-5164.97071097669,-4645.57279040248,"Canada.BonifaceRiver.LSA4","presence"
3046.20186280985,1629.48284818885,2729.17721448624,3030.83464099727,2118.94387095577,4835.83133666919,6265.80926680544,-6085.4253938366,-6304.84733982042,-6749.57358528478,-4875.53311568922,2284.62017038915,-2.96301622689725,-6132.8586766768,-6121.28799730398,"USA.InteriorAlaska.4","presence"
3445.48732939173,3048.80752564103,3765.23537168917,4110.2456659675,2325.17978045967,5679.52479024759,6693.23012561035,-6312.75006396413,-6460.95634956381,-6491.62909622815,-5323.77487944469,3535.66329723688,13.5402064613374,-6106.91417023439,-6234.35436940388,"Sweden.Abisko.NF-SeasonallyFlooded","presence"
2445.38848644579,2281.7896548114,3525.7790260489,3307.06929477158,2226.09550389004,5218.72221676261,6094.25205833448,-5646.53057795106,-6501.062118356,-6304.49003148053,-2965.59896474628,2435.64108318461,47.3662509287692,-5258.68393187582,-5135.49289987192,"Canada.DeceptionBay.BEGL1","presence"
1274.09211423443,721.365447019131,1382.88551813736,717.19911436656,-41.1353172914659,2085.38427855859,3218.2312483687,-3280.7295817404,-3321.68482187437,-4276.43024946143,-828.112524411373,721.365447019131,-4.50890324973905,-3280.7295817404,-2775.93945994317,"nonveg_671","absence"
370.994638025258,452.312286203181,-507.508076678869,411.22078464548,569.071917379502,920.705362118465,-326.158241850182,-1092.78109836079,-2275.82038107755,-862.579694683762,-148.347886347008,411.22078464548,1.33426077590263,-1092.78109836079,-1126.39617871278,"nonveg_729","absence"
669.955325374131,857.630320554794,371.392500028642,654.939572958497,975.52559471256,2431.43716256166,1780.25205704709,-2704.01481911997,-3437.17331813887,-2982.76166937316,-2053.44675520429,669.955325374131,4.87617036422028,-2710.72286001821,-2777.6238843709,"nonveg_985","absence"
2562.03733487475,2512.57413882211,2822.4720342326,2860.44281825539,1868.9220956037,4650.90440749268,5074.35810882938,-5283.98593739139,-5388.44409501608,-5701.13810903565,-4259.64692208671,2636.45689139486,3.42809709172941,-4892.29309573146,-4971.69051077805,"Canada.ChukotkaRiver.TPO2","presence"
-467.011098192214,150.527893276311,-675.554673924015,415.841889322192,-137.622128837511,147.164153473694,-885.883003645315,-207.303198040872,-1148.40658689078,-42.4722368416434,28.1324552563785,-137.622128837511,37.3081162221494,-207.303198040872,-462.588741722455,"nonveg_689","absence"
4038.77092660416,3840.7592010267,4917.6047900298,5655.98379044624,2598.53969339302,6439.36839695559,7388.28847481046,-6832.77834069223,-7554.77350738071,-7311.21870560616,-4287.85127170706,4127.46014656439,55.6308108441092,-6647.03047391971,-6644.12420727435,"Canada.ClearwaterLake.AB1","presence"
730.192809836064,456.699945088465,963.983560244011,841.599259101324,261.879306397182,622.178031139009,1351.15247234679,-2307.96733848108,-1470.96344545558,-1714.89125663647,-1727.53028150768,730.192809836064,7.61528863222683,-1714.89125663647,-1757.18000157493,"nonveg_825","absence"
370.292702121011,741.413019632322,427.850619863244,48.3632149275235,981.86020014166,1308.42878573281,1012.54464604472,-359.470088311709,-1112.00428153967,-1896.25163188407,-126.495345047743,427.850619863244,-10.9353614430749,-1078.88523986521,-914.62131732968,"nonveg_958","absence"
-467.011098192214,150.527893276311,-675.554673924015,415.841889322192,-137.622128837511,147.164153473694,-885.883003645315,-207.303198040872,-1148.40658689078,-42.4722368416434,28.1324552563785,-137.622128837511,37.3081162221494,-207.303198040872,-462.588741722455,"nonveg_689","absence"
139.077213070611,550.029247730369,173.750231490474,160.54712523194,-88.4144765216546,1025.45096486197,497.010105349712,-1071.41769822011,-1745.84837036453,-1841.80861831006,-1034.42843869504,160.54712523194,1.93046604948015,-1527.16183165415,-1444.13299144878,"nonveg_578","absence"
2288.52742775713,2193.05769296795,2471.20811159706,2433.94579731155,1675.13282408054,4181.27247527686,4683.42785018735,-4441.14598563179,-4626.06328155741,-5158.07543469689,-3280.03598837142,2240.62762811767,16.8919350606704,-4978.68870659606,-4768.90058113898,"Canada.BonifaceRiver.LSA2","presence"
-198.978791391364,-159.941231208803,-143.410908717739,196.052440386406,261.332147534124,-306.238457312781,-313.156632195632,-373.683687074174,-516.935542050954,-405.241387594218,2395.72717518567,-143.410908717739,28.8043730932873,-373.683687074174,201.628551290424,"nonveg_1642","absence"
606.474578290909,196.557126931752,725.635438912321,734.842051845062,276.585912449195,390.197001014834,1061.91954316759,-2113.72427949336,-1468.0632945526,-1480.08832463534,-1371.97408637624,606.474578290909,7.97795577696689,-1468.0632945526,-1575.7945226017,"nonveg_916","absence"
-787.776762960332,37.6005349320266,-99.8405338949115,-143.75730742196,-127.83118511779,-38.1019655377258,-101.546932594827,-861.508084822875,-996.66966658242,-991.404050290784,-229.670589602478,-127.83118511779,11.852252746656,-991.404050290784,-827.091405175758,"nonveg_875","absence"
3673.87466145528,3596.78829542388,3881.46294866526,4100.93874753908,2506.14922329068,7570.67222956623,7699.32761436672,-6490.83215086132,-6956.19306529696,-7013.79543298194,-5717.67947416499,3367.10502302371,23.2261766699584,-6892.94819842704,-6737.67238369365,"Finland.Kevo.7","presence"
2659.1565618541,2735.10840224545,3353.85920872431,3456.05976937031,1601.53004388361,5152.95369218053,6241.46787986878,-6210.31046840938,-6239.89360021533,-6566.52263097224,-4396.56233965834,2578.51251289182,43.960112736367,-6041.08130492138,-5398.09950905518,"Finland.Kilpisjarvi.20","presence"
468.81549843493,-177.821511445124,-438.599295992647,695.796469901188,634.183544044806,3.19959516292096,-304.624298415834,-1228.02756713018,-1523.59902097299,-329.029444157019,-269.658281820288,468.81549843493,8.062356545642,-503.322397597831,-770.727342335661,"nonveg_1316","absence"
2628.02033228433,2726.23091105101,3193.28756422618,3216.00656160458,1891.87611755905,5625.46998702581,6296.26634808907,-5850.50645589055,-6008.97505158522,-6288.87102118203,-4822.45399265104,2934.46471702163,53.5088137462899,-5537.54502252176,-5428.15305947248,"Norway.Javrresduottar.EC-Betula","presence"
2490.31678485588,2164.28675616059,2668.17733865041,2952.76031245627,1852.8842811829,4562.11100718409,5251.71090928138,-5280.72422186821,-5503.40602491346,-5519.11014178483,-2951.48802902409,2449.10169241254,34.0759918474494,-6082.25252438225,-5785.33604270445,"Canada.CoutureLake.TDO4","presence"
3417.53716665932,3327.26772228658,4257.03894376285,4557.93106579249,2064.20332154588,6298.87799367635,8009.80084363763,-6431.93557815047,-6622.84877714626,-7199.55232181164,-5636.43250012353,3612.34116768144,56.3061432854613,-6286.40084706901,-6803.04379487069,"Finland.Kilpisjarvi.15","presence"
2445.90252043569,1814.51029907081,2867.42252649944,3489.35444288286,860.494321419176,3843.20598985807,5182.72890348612,-5121.5897000473,-5412.16859782206,-5410.74934718001,-4633.99150207528,2681.44369636803,55.85550355266,-4722.8373673025,-4837.43268782178,"USA.NorthSlope.12","presence"
2916.01544410057,2775.09254731977,3342.6818684657,3631.78582052676,2105.75875023413,4824.53255994979,5388.78859021617,-5898.0748073977,-6006.30764823989,-6102.04322372533,-4613.72503672119,2693.25535481852,38.1922608908331,-6051.09063930698,-5791.2715372567,"USA.YukonKuskokwimDelta.15B1","presence"
3121.70079561809,2994.84559026848,3497.0433026825,4645.12600059739,2770.88612187121,5270.98758083205,5351.48461445877,-5070.77139805271,-6209.67061407626,-5216.72881435189,-5124.14965799397,3278.56096188819,65.7567976642541,-5087.16649379275,-5475.67332176057,"USA.BrooksRange.6","presence"
3629.76453313771,3552.7589850778,4058.43196788641,4399.20812326709,2434.5478594484,5987.11965578771,6400.99599792397,-5956.40765469563,-6714.55382802361,-6758.96867480147,-5201.65004640107,4299.7613825024,44.7829647990312,-6307.79944500895,-6505.30495648568,"Norway.Javrresduottar.A-Sedge","presence"
