"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_lateSummer","spectral_SWIR2_startSnowfree","spectral_green_endSnowfree","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeLSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_SWIR1_changeLSES","spectral_blue_changeESPS","spectral_green_changeLSES","site_code","presence_absence"
3057.68421407999,1994.52758802247,2987.38879167421,3448.45147705709,2439.90906632144,3634.24148933768,5160.31814819169,4269.62341751374,6658.53778571264,5629.62831981909,6759.4352442739,7190.16537267138,-5830.13300916665,-6452.07517624585,-6258.66368575283,-6471.16431926582,-5367.66477523839,1900.10991015991,843.306631812313,373.051054995651,0.45304208000501,1,3065.67545588477,2979.50335693714,580.468050466755,-15.6705245466237,-18.40469105852,5.6854817420123,6733.61668562132,6673.61706513723,759.713680021018,-7.1103458482194,-5446.03725842189,-5801.20523625837,1.19262981095194,-4.69595774022394,2.17505722003165,"USA.InteriorAlaska.22","presence"
2248.78831537499,2036.34755841519,1753.88250786778,1539.93658643212,1692.1078203635,893.0211253915,-252.174680051068,124.267602365593,3871.35628941359,3433.28377595781,3525.64539736035,3279.00901434085,-2950.52144033752,-2593.37254098096,-3653.30713454334,-4062.96759596299,-3066.0010184221,1917.48404842521,2325.41088127602,1077.52023429465,14.1233100891113,0,1753.88250786778,1854.21255769072,708.851728942873,14.8665816077585,-74.2929315825105,31.000385519752,3433.28377595781,3403.00675697884,965.616981592003,-4.86113796855479,-3066.0010184221,-3265.23394604938,15.4196201812556,-25.2530622533105,10.6974571344508,"nonveg_1069","absence"
3140.76175224954,3115.1477731803,3815.57093227053,4079.81050982272,2163.1359308658,3396.91876582697,3895.0977407599,2543.70378164171,5117.289446138,5111.91488026527,6065.83909118608,6372.69539104041,-5781.74015141709,-5669.11974176925,-6039.3354563183,-6359.2506074987,-4703.06133256325,2981.92709267352,1205.00344779357,716.054921962043,0.0545279242098331,0,3213.30147804733,3258.35056031328,1731.13191838661,-48.0102389888853,-15.944538234244,-30.4978749221475,5265.78791565939,5195.82660121929,2668.11524561678,-61.3958303316817,-5833.46984185554,-5678.71883706561,-17.8408903306322,-16.4820565837253,-9.13970643651817,"Russia.Yamal.VaskinyDachi-1","presence"
3048.04332728843,3268.9820550862,3624.89839120555,3850.97348505751,2063.33426143343,3270.50629012143,4114.48780108837,1799.75312729119,5345.24000700251,5452.47483629608,6035.20072511732,6620.41173009049,-6360.09093699478,-6217.64591746767,-6851.60021849138,-6414.58065265719,-5278.2473258945,2633.7553079413,1145.81907721248,735.566759769394,6.29870176315308,0,3899.43551464091,3620.96211744847,2243.31913331996,-20.8076713775227,46.9731012150098,2.01821871126532,6561.1045300842,5966.30003282207,2815.52214337821,-24.1631769639725,-6263.31051603732,-6288.69925007749,3.96953467706243,1.99777896162172,7.52461117278187,"Sweden.Abisko.NT-SparseVeg","presence"
198.397738546659,556.846075205482,197.193330082002,1053.40782038468,-53.5094785799643,-2344.57049769326,-2018.3735275451,-835.305632744848,835.714608674573,1471.07316106969,910.073041394655,2206.02667357573,-1916.52640642488,-1412.1045323427,-2205.07887124093,-701.142621405355,-819.731349597917,1002.87213261983,1780.58775402121,972.410624516223,5.28651666641235,0,198.397738546659,390.467097127771,1106.91729896464,44.956593140435,26.8786708825486,95.4325873745274,910.073041394655,1075.86944125295,2249.56695202562,70.1250149593798,-1412.1045323427,-1410.91675620236,27.719689874733,4.65267351361872,32.3107463285925,"nonveg_779","absence"
296.122781562872,436.543105858904,918.467613998559,924.967025066489,851.134668352397,-2781.86738563437,-2371.48637292401,-2144.73958254571,1180.25368402011,1407.66656956093,2076.48019476082,2110.18139830992,-2282.47082452096,-2205.12712604973,-1812.24065468233,-1896.22157462013,-664.925632864262,1397.44707329038,2238.44923382195,737.951262224219,2.00368094444275,0,851.134668352397,685.447038967844,628.844243503616,-40.1603756783046,18.7004313587983,-32.4572456697088,1562.42367557665,1667.40110444568,929.927714289809,-55.7344687666577,-1896.22157462013,-1772.19716254748,-26.7678390303712,3.02010137272809,-8.44930176464552,"nonveg_882","absence"
2728.19661706235,2461.66456545242,2949.63771318638,2911.42700941995,1975.05125000149,4030.13455042321,2904.56032690493,4514.00523298576,4641.05277845371,4522.96070772538,5273.80202927597,4996.90472916072,-4782.56644795762,-5519.80281010971,-5377.18099045072,-6008.16958147131,-3823.4910435508,2562.30079079839,1123.6794438194,676.81664022078,2.16954055097368,0,2592.73246006156,2588.79177893487,552.229354983441,-28.2158407656853,-10.4632076362306,-11.7720241373952,4424.45312985722,4540.4533703263,860.049301959218,-50.5509811552808,-5222.01833187173,-4938.69363088387,-29.4892534813041,-15.6964106287403,-13.0458092563764,"Canada.ChukotkaRiver.TPO2","presence"
2629.80426830928,2612.09446513783,3091.2812630346,3183.55979699915,1836.01159209364,2829.20787743905,2990.08519057911,2125.20352005399,4937.65705562416,4758.00463770702,5565.73986361829,5645.35633353502,-5496.5332998077,-5509.48838262484,-5676.37855972528,-6054.63530752785,-4318.34997518993,2463.83390543933,1206.3112904,650.025853619319,0.813152492046357,0,2698.82680094814,2664.50946905225,1228.35588462696,-22.707707791365,-7.04098748759851,-6.37488283567946,5010.28653452404,4900.4494950935,1994.83830993843,-38.8583369808862,-5210.09934195391,-5273.47433747177,3.09395190316846,-13.3431201497135,3.09183241475274,"Russia.Yamal.Laborovaya-2","presence"
865.606604405518,392.422606904349,593.64852951962,566.306344102208,636.575397026326,89.2915968946452,983.24453855691,1169.73554338157,1390.01294023274,822.156878297023,1063.63558460144,1030.8199835939,-1177.20439758186,-1786.75090333568,-1527.56106406642,-1562.79288377034,-1472.16479786164,1567.87075604365,1339.12965960676,1086.33897771162,0.287813544273376,0,593.64852951962,610.911896391604,473.183997501168,-28.7465603736101,7.12604970162382,-63.3113156218158,1063.63558460144,1084.36100548696,567.856061935721,-34.4969580434887,-1527.56106406642,-1505.29480932319,8.93609501637775,-4.69599925907943,-1.10436920764836,"nonveg_953","absence"
3253.95235384444,2285.44190912915,3632.15819335615,3967.93444311338,1647.06752192102,3333.6736815056,5056.62723127416,1859.69458599451,6115.87487897408,4730.69932773487,6600.40862368808,7173.73453628329,-5543.46190208462,-6182.65266642871,-6586.96696632686,-6923.97803659759,-4495.19808129437,2550.89388955559,1122.12086162617,495.713791855922,0.2944349249204,0,3420.37238352415,3042.15220358832,2660.35357982473,-69.519245621708,24.3774564305384,-61.3167295640003,6269.25151833205,5733.81007816412,3916.45443519392,-91.6956453825709,-6384.63438291099,-5863.02628128024,-13.278780300202,-3.58012347946557,-6.7156718013467,"USA.SewardPeninsula.19","presence"
3048.04332728843,3268.9820550862,3624.89839120555,3850.97348505751,2063.33426143343,3270.50629012143,4114.48780108837,1799.75312729119,5345.24000700251,5452.47483629608,6035.20072511732,6620.41173009049,-6360.09093699478,-6217.64591746767,-6851.60021849138,-6414.58065265719,-5278.2473258945,2633.7553079413,1145.81907721248,735.566759769394,6.29870176315308,0,3899.43551464091,3620.96211744847,2243.31913331996,-20.8076713775227,46.9731012150098,2.01821871126532,6561.1045300842,5966.30003282207,2815.52214337821,-24.1631769639725,-6263.31051603732,-6288.69925007749,3.96953467706243,1.99777896162172,7.52461117278187,"Sweden.Abisko.NT-SparseVeg","presence"
186.215561642226,485.07086636053,462.818309680562,733.903962751031,16.3139923899163,1871.8129228648,1417.18883420114,676.944847812111,954.985207729181,1264.18964778775,1635.14077251832,2104.59399362732,-1813.48465197902,-1163.66567094733,-2729.61465545884,-3045.43730562546,-255.251481022471,1088.96769495671,1026.59585226213,893.826444201814,1.45060038566589,0,462.818309680562,376.864538564853,717.589970361115,1.11262783399842,20.3593248163212,20.29168698284,1264.18964778775,1247.01970636177,1828.40508348103,-18.5475562365285,-1813.48465197902,-1801.49075300662,14.2453719146503,-2.62432279887298,10.0534998226553,"nonveg_532","absence"
3981.60154547298,3678.60740929867,4410.28318978827,5000.69434953998,1940.95925547793,4933.90759024489,5839.33062213419,2566.88818742247,6480.29166018199,6058.916693563,7357.10636710791,7726.68539100242,-6479.04331904506,-6258.36621816371,-7002.10403335672,-7447.85993758522,-4206.955051021,3063.44626616306,1294.49625810016,621.768461456105,8.16473317146301,0,4032.15842854861,3801.22875021296,2997.24046969502,-14.0472569217749,41.0584503306323,13.6902507851732,6528.46472927372,6099.58131488592,4419.69400460902,-19.3105949247274,-6795.8751898365,-6298.05611922213,12.8877543014753,0.282347525356342,8.2898813818408,"USA.Kougaork.TallShrub","presence"
3253.95235384444,2285.44190912915,3632.15819335615,3967.93444311338,1647.06752192102,3333.6736815056,5056.62723127416,1859.69458599451,6115.87487897408,4730.69932773487,6600.40862368808,7173.73453628329,-5543.46190208462,-6182.65266642871,-6586.96696632686,-6923.97803659759,-4495.19808129437,2550.89388955559,1122.12086162617,495.713791855922,0.2944349249204,0,3420.37238352415,3042.15220358832,2660.35357982473,-69.519245621708,24.3774564305384,-61.3167295640003,6269.25151833205,5733.81007816412,3916.45443519392,-91.6956453825709,-6384.63438291099,-5863.02628128024,-13.278780300202,-3.58012347946557,-6.7156718013467,"USA.SewardPeninsula.19","presence"
198.397738546659,556.846075205482,197.193330082002,1053.40782038468,-53.5094785799643,-2344.57049769326,-2018.3735275451,-835.305632744848,835.714608674573,1471.07316106969,910.073041394655,2206.02667357573,-1916.52640642488,-1412.1045323427,-2205.07887124093,-701.142621405355,-819.731349597917,1002.87213261983,1780.58775402121,972.410624516223,5.28651666641235,0,198.397738546659,390.467097127771,1106.91729896464,44.956593140435,26.8786708825486,95.4325873745274,910.073041394655,1075.86944125295,2249.56695202562,70.1250149593798,-1412.1045323427,-1410.91675620236,27.719689874733,4.65267351361872,32.3107463285925,"nonveg_779","absence"
108.619429993144,1127.78544958943,199.258417497925,-55.5919880026159,142.304112689464,994.610656384954,65.9246817680197,477.173923782498,274.655009584001,1524.38934986146,475.117023692848,105.285470799805,-739.40467733815,449.404813842748,-576.933002028535,-904.649100748504,-695.359298680063,1049.14998601511,1048.2668694765,1109.2956554832,18.6197967529297,0,142.304112689464,304.47508435347,1183.37743759205,27.3096185909267,-23.3536266537402,31.434694961489,319.097444683584,539.70885972434,1419.10387906166,30.8609507696651,-695.359298680063,-493.388252990501,15.7094891975154,-6.06591471821142,7.49716273998822,"nonveg_1268","absence"
614.038857717442,68.9962657182832,124.515277544979,623.938607236526,438.73621187566,-1502.75292196186,-534.611184188935,-551.519631355456,797.334104140146,179.428964847096,243.036326502001,838.891651998938,-1718.25984226845,-2361.9328009039,-2344.49728060651,-1834.09536888074,-1557.95586501641,2859.84004873535,3717.3319281684,2101.01295061024,2.24559330940247,0,438.73621187566,374.045044018578,554.942341518243,-7.93128740381363,-0.595056509982009,-4.05147158853944,560.080516600161,523.754312817669,659.462687151842,-9.08676595070069,-1834.09536888074,-1963.3482315352,-18.6968187528156,-6.24420105031763,-6.46463471954913,"nonveg_643","absence"
481.156955984677,143.738971392296,697.278437150648,520.821108109888,242.915405105003,-68.1807232983076,-79.6788221749847,511.529762621397,816.311945994464,238.73069223802,1226.39892487059,912.001758666747,-771.738182053103,-1447.89483097773,-503.920515268262,-1024.16145731778,-491.433210197173,2177.15883050858,1818.50176113091,1409.77339630315,1.25127553939819,0,481.156955984677,417.182175548502,553.539465758352,-50.3217696143956,-6.60737571078806,-51.0862777896101,816.311945994464,709.565489458282,987.668232632572,-89.7880211484156,-771.738182053103,-847.829639162809,-54.3582143329962,-3.54704793459677,-26.9056242803422,"nonveg_806","absence"
491.402836371533,654.453805174338,438.29704302459,440.658895256034,336.12752558645,1124.23406187218,-860.134035715624,1772.12771485701,1141.21709993461,1532.19277833163,1246.93050944184,1205.64141109738,-3194.90476316589,-3084.24888713665,-3525.92062624393,-3606.75419784921,-2500.56503997171,1585.03340840554,1097.3417866944,997.357085545194,0.140990272164345,0,440.658895256034,472.188021082589,318.326279587888,18.013063512479,-4.91184761481396,68.7426742828121,1205.64141109738,1198.7042301725,664.653426274558,23.7718557408151,-3194.90476316589,-3182.47870287348,-20.5018702410207,-2.89204625437806,2.53475070885734,"nonveg_680","absence"
3140.76175224954,3115.1477731803,3815.57093227053,4079.81050982272,2163.1359308658,3396.91876582697,3895.0977407599,2543.70378164171,5117.289446138,5111.91488026527,6065.83909118608,6372.69539104041,-5781.74015141709,-5669.11974176925,-6039.3354563183,-6359.2506074987,-4703.06133256325,2981.92709267352,1205.00344779357,716.054921962043,0.0545279242098331,0,3213.30147804733,3258.35056031328,1731.13191838661,-48.0102389888853,-15.944538234244,-30.4978749221475,5265.78791565939,5195.82660121929,2668.11524561678,-61.3958303316817,-5833.46984185554,-5678.71883706561,-17.8408903306322,-16.4820565837253,-9.13970643651817,"Russia.Yamal.VaskinyDachi-1","presence"
306.921256124499,1688.05225504196,821.742099708631,1176.56016531253,2162.35487707433,354.406902160614,-616.487327580386,1094.19729842072,830.019768369128,2480.99171648935,1478.31443549455,1898.9094006668,-3098.72288209039,-1540.22233079356,-2574.60001838471,-2176.92479859365,-797.996092829496,2036.44996765252,3182.88823365924,1525.33828643144,2.79129719734192,0,1176.56016531253,1231.12613065239,1855.43362094983,108.288769416666,62.8804790467294,152.166739037383,1898.9094006668,1922.72851626207,2095.38749192139,125.33466012435,-2176.92479859365,-2037.69322453836,59.8360207262762,13.6280158463101,31.9713266845278,"nonveg_561","absence"
2953.59714054004,2552.17945456346,3847.09600433989,3740.94266678488,2217.20974134378,3210.66428472928,4310.51720164695,3053.29802046276,4641.4845163367,4346.45827159417,5894.2428280151,5737.39178240289,-5173.46970176904,-5647.6253717045,-5275.5046835849,-5783.8309859978,-4513.68450165529,3219.67952225145,1413.72625609141,733.696703950082,0.206820579866568,0,2778.71889655498,2768.20300702406,2562.04182549162,-51.5861003534364,32.6152442401982,-47.721511161603,4623.7307289535,4670.4851259984,3414.26782999851,-65.3464409341158,-5272.56506564177,-5470.05648273653,-17.4963384315217,3.82301846819699,-8.12770094428526,"USA.YukonKuskokwimDelta.U","presence"
2824.97143093804,2847.00887452573,3063.11431780756,3231.74788090629,2009.27255737806,3700.80393298262,3389.18004828202,3738.99791328842,4799.92524268576,4921.72046328547,5122.17007356882,5430.85126634845,-5380.76616789808,-5444.34585144653,-5949.84036766316,-5950.85999928506,-3788.95220214216,2524.71827648017,1355.93852313729,830.354434401264,0.399156320095062,0,3046.66024563829,2849.22551246434,1078.0332833474,2.6639355589477,-37.8979323263349,111.337675189413,5119.16358183806,4806.04144593251,2175.20952398321,24.7471944099411,-4872.39039903266,-5000.41062983153,15.5610217639738,-23.2098697899841,48.3053181104477,"Russia.Yamal.Kharasavey-1","presence"
3309.69842370949,3552.32785473572,3834.29835629843,4141.34409515156,2372.32691355612,4641.75582839966,5068.05324882645,3139.26216349549,6125.27640374932,5972.34921739053,6555.67707512814,7084.49344538861,-6042.56311072793,-6422.61427412047,-6576.95401635717,-6574.86743597587,-4363.20466141294,2677.17118296529,1318.45999494737,507.437381667844,4.31531820297241,1,3844.14568109434,3576.35556457695,1096.92754052081,-1.40615720329981,17.7189936405932,-3.08224646415286,6297.31023570395,6085.55190549418,1891.00490521412,-27.8462069976565,-5958.15105187185,-5559.71939039229,-8.09604203609632,-3.12427200964488,-2.71429659958112,"Sweden.Abisko.VJ-BirchShrub","presence"
415.695190434479,-438.203699794018,234.52501762094,45.0749349671607,181.538848332211,4575.69746660436,6242.62347680268,4200.34222976718,1135.59300225489,341.500067878589,1565.84277974624,1540.61469202736,177.335096286693,-284.505684544897,-382.310758799539,-916.903745839134,796.542346429881,396.083915412562,128.488862254504,81.2657699773409,0.0584703125059605,0,181.538848332211,87.7260583121545,853.898890228496,-39.5722774949975,1.37072082261403,1.25382408272339,1135.59300225489,928.243660745345,1508.1750179266,-72.0201595216267,-284.505684544897,-121.968549293399,-10.3558323434707,-4.28628760107227,-9.84304532139173,"nonveg_1889","absence"
3514.08601568146,3206.51868263339,4264.31914363211,4447.82914056403,2938.08150610958,4105.86213421784,5341.67957681045,4271.00173162466,5540.29615938291,5437.96618360614,6686.05248162087,6845.46178053338,-6079.22018818341,-6558.5254135688,-6429.94303053052,-6754.22550706373,-5021.80752801594,3170.47243284998,1262.11579617529,606.769539757052,0.845181420445442,0,3765.89944750055,3815.04212263694,1625.97793736458,-17.3864778829119,21.167537962688,-7.6565640286902,5830.30302039848,5921.15845388571,2135.80796876388,-21.6059512036935,-5704.52340050818,-5715.79652855432,5.30537477630574,-0.443606038946919,2.53867977053484,"USA.YukonKuskokwimDelta.72B3","presence"
2823.18974027963,3153.50675513513,3532.34634723612,3686.06133338759,1474.07090772954,3482.8305078932,4296.02355296172,1277.63794180948,4592.1154141871,5434.10889823064,5947.89467062477,6081.88609395624,-5158.65823362205,-5874.34673667246,-6176.7577312543,-6319.7337800518,-3718.25868675004,2707.84626316003,1730.45680431695,675.427335001104,0.90969910621643,0,2414.05686583908,2387.97948241147,2763.87895739134,-24.8213712996217,51.7020159924026,-27.8212740304943,4147.61782266358,4255.70045074149,3925.78938638209,-45.6284919489038,-5500.25618423243,-5620.85328805402,2.41040763724388,1.34471359066162,2.0800139738389,"Russia.Tiksi.FloodMeadow","presence"
3486.95804391606,2799.14346830038,3928.45869558152,4559.765109887,2456.10818854545,3695.22692755484,5459.43836883465,2291.87021102482,5665.48548149283,4614.04015384249,6163.32275588284,6978.96113943382,-5834.63100263347,-5914.01052187691,-6406.25325097997,-6545.36531834605,-4708.208277749,3110.49940583229,1410.68487975728,675.520099412851,6.16244384014246,0,3504.09155143723,3287.76161198405,1755.1004020402,-54.8475531270054,21.1119519951896,-52.0905048412481,5679.71858236619,5213.86970293969,3010.27216302982,-71.3776774296879,-6071.98277077593,-5929.64470938626,-8.78921318770997,-5.05113667526991,-3.43416335872354,"USA.SewardPeninsula.QuartzCreek2","presence"
415.695190434479,-438.203699794018,234.52501762094,45.0749349671607,181.538848332211,4575.69746660436,6242.62347680268,4200.34222976718,1135.59300225489,341.500067878589,1565.84277974624,1540.61469202736,177.335096286693,-284.505684544897,-382.310758799539,-916.903745839134,796.542346429881,396.083915412562,128.488862254504,81.2657699773409,0.0584703125059605,0,181.538848332211,87.7260583121545,853.898890228496,-39.5722774949975,1.37072082261403,1.25382408272339,1135.59300225489,928.243660745345,1508.1750179266,-72.0201595216267,-284.505684544897,-121.968549293399,-10.3558323434707,-4.28628760107227,-9.84304532139173,"nonveg_1889","absence"
3043.62869274612,3067.20399730766,3547.30198665199,3726.86538543079,1563.66191633632,3462.60626009849,3758.40317125399,3977.35850259263,5515.69146498608,5416.70960187186,6253.99397294177,6601.61759499805,-5152.94259433178,-5707.88725760865,-6024.52215556354,-6187.90600405215,-3155.2114868389,2568.60106338568,1194.87414756909,509.561113534103,10.0606619971139,0,4040.03981369407,4131.06576919802,2395.13972520236,-45.9323128547912,77.7146693467139,-54.9340984161249,6938.03132648379,6933.68471062211,2418.39403136499,-66.0006537512883,-6390.98060755455,-6284.14221132391,-8.20783553404604,15.0299425444445,-8.6405338232322,"Sweden.Abisko.KJ-Snowbed","presence"
3249.7814883871,2970.6139731416,3771.01029984523,4263.34503980627,2158.3532082083,3387.46976361388,4925.81455098591,1889.7449253432,6062.12898369911,5525.93194099228,6727.18912083713,7477.11127062653,-5788.01015673769,-6254.00103080203,-6661.30861938833,-6663.29879260226,-4631.30312052368,2564.70088888286,1278.59314494119,569.912596813847,4.02449485990736,0,3313.44017141675,3498.22632771127,1843.01415264104,-25.4238361822268,44.865762584538,-13.6581046215112,6087.4272758285,6287.28195720219,2811.53384587499,-32.9166844404008,-6531.00295850767,-6092.87790500303,6.19600795267173,-0.550303866570744,1.97564475205265,"Canada.BonifaceRiver.AB1","presence"
2159.21456901855,2536.35883935436,3232.16255093887,3059.23098655383,1574.26642467073,4424.18719879713,4871.5115832817,2153.09502841397,4656.91010991479,5235.94428687773,6294.03528521567,6121.02190698552,-5929.91367147714,-5919.73878469093,-5758.90785033527,-6176.10932504824,-4638.9598407342,2363.74820409328,984.313555282814,560.828447347157,0.5181585252285,0,1842.31689085146,2332.97932161355,1943.11650886174,-135.566123023181,58.8217924048597,-151.344081101686,4473.09592467044,5138.07227508346,3174.16357509632,-215.448584805852,-6017.82957327571,-5751.66006110237,-33.4771530097539,2.49082637879685,-23.7330374879493,"Finland.Javrresduottar.A-Betula","presence"
1869.38801818779,1340.58861807674,1793.61165448544,2601.61027490903,1522.27293276253,-46.3532523118396,2685.3675435586,680.386238703873,3952.30037101638,3111.74972716963,3947.15267001599,5341.94094358211,-4723.17305648803,-4092.25343926621,-5089.83743849391,-4913.5099281446,-3433.12824411827,2124.86482342203,2014.84022691006,838.560490629805,11.9390486717224,0,1432.7268326489,1406.61006473716,2190.37877459571,-47.7309606833866,43.2957202090967,-66.5579943355536,2809.86120346988,2832.72154896995,4078.27422297089,-92.1731915532202,-3540.60050287801,-3475.42821312082,-17.8440487060721,7.96986139559894,-13.5144134816158,"Canada.KluaneLake.Gladstone-MixedTundra","presence"
330.415985357153,508.410114834782,518.687539129568,151.919711308372,311.154307030294,-807.742413356374,-1759.83621734036,-291.172213512112,629.250477505478,821.939566156034,864.257123362291,406.664229905492,-1254.02274863834,-934.392726351497,-1042.98079458598,-1709.16778002371,-574.390065044552,2247.58059578554,2763.9175354749,1737.02148996139,17.3351593017578,0,330.415985357153,364.117531532034,366.767827821196,-1.71290404913107,-10.1580670093051,40.969196308168,629.250477505478,641.648101793473,457.592893456799,-7.05292620104289,-1042.98079458598,-1102.99082292882,-12.4501936968053,-8.21804744248322,10.2775357185208,"nonveg_997","absence"
2063.88232975492,2062.84681939614,2248.4526264779,2394.34854164365,1605.69837860344,1900.45958553365,2719.68397689819,1663.75455739801,3763.02157150053,3755.18924484187,4116.56068234521,4458.17951594023,-4375.49389481869,-4826.69848663659,-4850.5938299826,-4572.96086762777,-3451.18851181206,2156.7784114168,1495.14824094222,717.858424342202,1.19491710662842,0,1860.53365179543,1850.549810747,304.013941117621,-12.1149047519012,8.19525070433019,-22.9070217076231,3570.04264402257,3520.53017884796,635.954256946143,-19.0828534480353,-4110.11461824357,-3975.16932177565,-16.6817980551145,2.82479078997138,-8.49906771547623,"Russia.Tiksi.LichenTundra","presence"
-383.733475874905,-346.140095405133,281.361468111266,-113.300149105301,-871.870387857602,3850.32556161464,7226.36055307582,5572.25590064928,-1698.81111252052,-3185.2945841144,-1078.94429478523,-1292.19650931562,8519.40001237574,6838.0600140186,5596.21871424366,9074.98950622714,7485.39998519818,519.708667375259,0,218.737250646919,0.0602303221821785,0,-346.140095405133,-286.736528026335,1153.23185596887,-15.3049161833268,520.550590055567,-17.965729828039,-1698.81111252052,-1937.87997439079,2106.35028932917,-51.3743973007115,7485.39998519818,7502.81364641266,-8.12012337385994,132.745924113589,-6.5069183361706,"nonveg_1994","absence"
998.040765915826,1046.81608458162,1475.76442440266,1015.35976931732,767.148312931419,-1140.76953248811,-1465.60851286355,-1051.60939208813,1663.34933107512,1797.95943559414,2526.52589922758,1821.62973976122,-2636.99577082556,-2033.56305936784,-1889.27603368675,-2959.4065702449,-2157.46042047495,2059.05681217502,2026.71255313519,1090.53584541149,15.5341835021973,0,1015.35976931732,1060.62587142977,708.616111471245,-25.2322552835906,-12.4083746128494,-22.4531809462555,1797.95943559414,1799.06206340402,1340.67998786555,-42.8568508019671,-2157.46042047495,-2335.34037092,-16.4533900326404,-6.30533399682076,-5.08802780022678,"nonveg_807","absence"
1404.82281908151,150.07976040074,827.311544531562,637.918124531757,155.240153892211,-4208.3566764931,-3611.44282882037,-4147.6109984403,1621.77478433544,197.760260532056,1040.13816732258,663.308382311296,-645.552450879177,-1866.67735512105,-1386.52204012701,-1747.26266394901,-1751.24255813049,1106.47950066072,2465.98148993747,530.80032374341,14.6236114501953,0,637.918124531757,635.074480487556,1254.74305868077,-35.6437781121485,-44.5756647369242,-53.5687008125997,663.308382311296,612.335667866573,2083.07803950396,-44.3356793047646,-1747.26266394901,-1479.45141364135,-34.439102481115,-8.99281765924269,-7.14877711299848,"nonveg_700","absence"
42.5926301473163,49.9673120311687,-21.3305134487638,40.8719822567858,-32.6717006893594,-1306.51555213894,2277.06680177593,2722.05025040408,1595.00634291833,-607.64576534283,1650.38814296269,2368.86115476484,2227.2545395191,5658.64542494853,4056.91632105355,2745.6187547493,2524.41229192495,124.438947408991,75.5441812199143,250.015446523015,0.330984532833099,0,40.8719822567858,15.8859420594295,82.639012720528,2.64066020296046,-0.896653100823992,-23.5089493632666,1595.00634291833,1075.39114779479,2976.50692010767,-83.6308854927969,2745.6187547493,3442.56946643909,2.28575687565225,-0.131411755978014,1.28376567270351,"nonveg_1736","absence"
3479.95901852596,1588.44443437715,3290.5309226568,4503.35404307181,2236.15738195728,-222.023504386347,5320.70661292537,2832.21202674229,5916.27940071227,2916.24876723562,5461.61372300918,7231.46539062806,-5410.06283182579,-6481.85618149197,-6074.46327376229,-5907.30226475015,-3482.35476790139,2685.59295044533,1617.90870276294,527.150100879011,0.843102276325226,0,3337.43474674103,3229.12114556889,3563.37524521059,-60.4238811053949,92.3680927336958,-94.4042942472329,5539.7995708928,5470.72840188092,5571.5953859914,-90.7251580911661,-5059.56565482397,-5110.85883620073,-8.78182092401202,3.07836122168316,-4.44122479243169,"USA.BrooksRange.8","presence"
31.4140948012501,-147.060253601386,199.558415910969,-334.124710519062,-578.316549855622,3225.03866915938,2807.68862966819,3186.8615706052,444.948470005524,118.782433061999,817.580310566407,461.855074580369,200.205640294283,-323.224070719649,-345.886583259379,-1114.58694956549,1472.93980418253,451.849724932594,93.7101964862026,370.578515890617,0.472099512815476,0,-147.060253601386,-165.70580065277,777.87496576659,-19.2565927506863,-20.6997986151019,-35.9783213501386,444.948470005524,90.2526388304018,2209.4834046287,-38.8221043058004,-323.224070719649,-22.1104318135416,-6.39096306870214,-12.587296378297,1.57450187024259,"nonveg_1547","absence"
2408.07825495313,2572.13248054775,3247.47534331196,3177.16973085196,1640.51187377119,3726.5341843615,4199.06234783415,1376.06801828387,5567.91933777927,5625.30005241816,6742.15373380454,6686.51475851792,-5674.66952440964,-6117.49620595819,-6177.17302089446,-6712.51345753158,-4732.18580026733,2230.44906048181,1148.74294177263,501.765250126337,3.1101637840271,0,3061.33141021301,3155.36659787009,1471.93839028841,-43.9427024048208,44.0211671396863,-39.2336270652915,5964.30620857665,6156.20379564459,2221.17873496787,-67.6347982335729,-6043.9887634084,-5876.55411837394,-14.7576596163225,3.10285286103575,-5.18668886726616,"Finland.Javrresduottar.EC-Spring","presence"
