"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_SWIR2_startSnowfree","spectral_blue_peakSummer","texture_NDVI_peakSummer","topo_eastness","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NIR_changeLSES","spectral_SWIR1_changeLSES","spectral_SWIR2_changeESPS","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
549.874407393389,979.219401844995,470.478182041335,793.60191203444,425.336599540619,-895.851791690534,1529.63365968486,1262.34883097393,-2474.77024337866,-1828.07006247435,-2804.25496239733,-2301.11932271744,-2397.98088175329,1215.97040330159,1382.9913796449,664.675059538708,200.805551003861,0.0425042845308781,-0.212103679776192,12.6318216323853,0,549.874407393389,643.702100570956,5.93037180251282,-21.5415819995403,33.916081320244,-12.3011080148419,-0.654194625611787,912.068252760275,-2397.98088175329,-2361.23909454422,976.184899922983,25.2472819477796,27.1834171415339,9.65426198559335,-10.5142790328968,"nonveg_986","absence",0,0,0,1,0
2598.54073484356,2632.83778473656,2998.12815032439,3191.65792360066,2036.35319954937,3862.58711988716,4880.69556711723,4162.36663680464,-5533.37200009053,-5616.08033904023,-6012.17304442035,-6017.07543282628,-4358.76238910413,2217.21855446477,1311.69513247345,416.321640589546,-31.8470133229779,0.00172647785317773,0.0209088581759715,1.36455158268412,0,3017.78896303076,3130.39967872691,-7.77269876970099,-16.4947540983075,-32.8379539088447,-117.801854401853,53.4584362851861,1227.04646875128,-6359.2031496776,-5711.27143820958,3210.63580032954,-8.41932524039282,14.2585862514688,1.40785222633281,1.90752252754128,"Russia.Kytalyk.T1","presence",0,0,1,0,0
917.705222432786,1371.50783540954,1235.1987004142,1167.52182513158,864.796211335092,1297.68359715857,1927.75409050579,1744.52073764226,-2915.18336433186,-2731.77535805693,-3018.97972233587,-3232.46066124433,-1169.51072768745,1678.08162913024,1394.2077489983,734.072630760114,-234.247737847798,-0.0264334059320391,-0.00622710026800632,1.56329137086868,0,1190.54764954863,1117.13722688567,8.00472110201847,-3.52456865011059,-22.1418715357706,-4.39919654460792,9.40975023312936,900.620882923283,-2713.14362033014,-2288.60371967326,1896.47848875452,-18.9893304275381,-16.9168427214067,-6.73355223449593,-1.97657843311731,"USA.NorthSlope.HoweIsland-C13","presence",1,0,0,0,0
2252.84542402038,1936.07481650103,2639.47045090501,2927.75373339096,1850.85907488912,2506.27445804606,5642.88203865586,4275.79914510262,-5621.45475164798,-5981.83171562404,-6214.24344183531,-6669.29792303381,-4447.75275845616,1807.02906893856,1379.21797031408,353.056962522205,236.555785235691,-0.00117778190178797,-0.042372447748979,2.43269599808587,0,2057.88363072434,2347.32665847076,7.13829439360111,-10.3288404701915,-52.1283591747403,17.6209317870734,34.3501155528328,2628.89303151039,-6910.50771067265,-6439.59744299672,2774.78302577119,-25.4674684127192,-15.0908740393352,0.00228139528727903,5.92126534675871,"Canada.PayneLake.TDA3","presence",0,0,1,0,0
1834.39655848071,1815.7034956971,2562.92823059639,2413.27253278212,1051.09207785112,1497.44282520893,3651.07216023493,2284.63721120241,-4411.88171886428,-4817.85657948099,-4677.10536267555,-5260.97663386711,-2938.91704583066,1851.19371983803,1540.05547886442,478.220831625875,-120.532595649362,0.00255622658167138,-0.00370808243234124,0.270717003279262,0,2226.17816554087,2114.57858456083,27.5022641835652,45.6200928794304,-101.531564003038,36.0737435828967,22.9073673175861,2777.06640351922,-4081.8751620267,-4086.63848825171,2410.61095882107,-58.1369699983058,-39.8331018162137,-9.85160278439272,19.0280595536078,"USA.NorthSlope.Deadhorse-C15","presence",0,0,1,0,0
658.707400396926,-672.458994025084,1311.35718708149,602.228292431907,1329.78977565387,1813.71511899366,818.261106712329,883.963339400589,-901.441501619591,331.818046112978,-490.422015680476,-1645.11231799781,-438.517694899703,1708.50407827975,1659.16978682858,888.901698443372,47.403716890111,-0.156711935997009,0.291033178567886,19.3761386871338,0,658.707400396926,645.924732307821,-41.9426484535589,25.3260319517707,-68.4074545209163,-26.8991459989269,-43.5475606757864,862.484202984573,-490.422015680476,-628.735096816921,1976.93036411079,-26.3796689625991,-22.1664488597283,4.74178658762185,0.692827614206887,"nonveg_571","absence",0,0,0,1,0
1596.70749215659,1995.83273282171,2660.90360743804,2504.47512243082,1421.17999297099,5097.41270927026,4090.99041901139,3374.60446358341,-5568.53544620358,-4269.94998829387,-4252.29972104721,-5304.59594955358,-3663.39653932853,1354.1327099896,810.301386461051,290.145646009422,426.923267613072,-0.0225641021194557,0.0683168197671573,4.42929712931315,1,3276.60495359289,3335.43461579907,13.752372857596,10.0552819165824,-58.1237736818637,12.7169791336391,75.1223860646201,3706.12504841517,-5566.38936840379,-5795.54746766085,2855.18258417527,-25.1190200095895,-10.6022206050515,-0.187133767538128,20.3250064651824,"Sweden.Abisko.NF-Wetland","presence",0,0,0,1,0
-112.508806024906,600.197440027653,-162.444874274641,794.127023247145,599.461396425435,-486.495750396615,26.015400552275,760.025965770291,-1077.25809355773,-600.093594310033,-1380.64042497844,-277.581009570718,296.336670660252,1288.19611349392,1783.70752726135,1029.03222763932,-353.507397685157,-0.247904986143112,0.325527787208557,24.4069366455078,0,599.461396425435,343.766435880137,-20.9403000720688,-43.4805407964448,33.1583614914041,-57.1051907465178,25.2069555184133,1339.04503733258,-600.093594310033,-607.847290351333,1676.97709563869,21.8011834359228,26.7756455635438,12.71986175158,-11.060944904912,"nonveg_710","absence",0,0,1,0,0
2209.91158698209,2160.57138934554,2451.53450558522,2445.97604238588,1591.76300237605,1734.86269207731,4173.17604158099,2883.85927855839,-4097.31502324567,-4590.44210290113,-4660.64753783947,-5024.44362688449,-3660.63346131334,2236.84174648271,1576.89615609336,521.216755570587,198.446516455708,-0.035424556169245,-0.0441911338518063,4.51282930374146,0,2323.1654125224,2193.47976565595,21.9801842436614,-16.2606499522666,-22.1584990505637,23.4641055272006,14.1812141111024,2694.25582038516,-4030.06430594712,-3929.77943994509,1279.57268297259,-6.98684135918719,-4.1541792992316,-0.282790431470473,-2.64608766523135,"Canada.BonifaceRiver.LSA2","presence",0,1,0,0,0
2104.00893471907,1891.55019723318,2258.77199230578,2202.43670510785,1368.56363360042,1104.03764611685,3923.47800573282,2333.34943610493,-3734.89249720659,-4877.89346042992,-4874.75357992349,-4858.15180967975,-2717.92853477312,2363.56405296221,1686.29199424227,652.15134152308,-24.4719335605765,-0.0116612801535262,-0.0490930353601774,2.91929750972324,0,2203.49145345835,2101.41534929506,32.4115333705056,32.5817129795999,-45.4064448757257,0.737897171302717,-21.003610831475,2813.63504044333,-3955.57539481339,-3619.3480191218,2550.12595708228,-20.3457011615212,-26.036192627381,-3.94550623059766,12.9638394203205,"Canada.Ivujivik.TP13","presence",0,0,1,0,0
274.209654723994,-160.750347907833,543.309429881969,572.492031355211,-482.80376010158,-1969.35389632871,381.613917685989,-1756.87153998327,-898.565868942366,-1512.80472668152,-1120.22273248313,-1447.11789395387,790.836202986455,1579.24928526779,616.368681466708,1150.80008202371,-355.920618155604,-0.00057508988538757,0.000405675935326144,0.0403236523270607,0,274.209654723994,149.291401590352,42.056300823643,-1.62125563740229,-37.0557777784107,-237.033310087209,-83.0886723719513,2758.93925113925,-1120.22273248313,-837.575003814887,2303.64092966797,-38.2296016840965,-35.4208374787587,42.209691859935,2.73444348272316,"nonveg_1834","absence",1,0,0,0,0
827.88645739688,837.876854106715,670.803468619374,882.15994010477,487.975271568598,-2093.23241833402,1838.01946581858,813.474243355787,-2112.71565910779,-2528.5944521615,-3039.1092048248,-2790.04760192227,-830.537884129592,1534.58323709952,1904.58455724457,665.381307490879,65.9489090258838,-0.0255485504037804,-0.128153388698896,7.54018020629883,0,724.876405436238,576.020334523256,20.0401244547264,-22.5769666972275,9.98225456338309,-17.8235407385888,-1.45437517231079,2200.15417680282,-2489.74155564283,-2320.96979997631,1502.13897808413,0.775818091582986,-21.3398072987843,1.45360225123289,-6.21224648834743,"Canada.Ivujivik.TP10","presence",0,0,1,0,0
1707.80350718423,1450.34130191275,2148.33719943789,1951.40655829592,664.597684249891,1267.97760113322,3356.76234994529,1428.65970364793,-3820.6076849419,-4060.07971397575,-4300.58201358623,-5012.88167706915,-2173.10914360151,1938.91814183654,1479.40257021693,487.143294323091,-95.3733652632811,0.00696919951587916,-0.00253869500011206,0.443008959293366,0,1603.85371869718,1576.71862475882,24.1102318490678,-16.1506456475522,-55.3354969907707,25.8326443929497,35.6959964484597,2896.84997358206,-4825.52562451002,-4414.87323060125,3430.77628728442,-26.2931735989345,-8.57307710514904,-10.4587379704049,2.10714549910138,"USA.NorthSlope.WestDock-C14","presence",1,0,0,0,0
2390.7052667873,2457.70473062201,3092.79061467919,3384.91521952393,1627.9527579841,4093.03858684703,5490.05920481786,4293.99465893638,-5940.42253049225,-6318.73597519049,-6513.94391451343,-6548.30223865336,-4618.65623842714,1779.24889885135,1129.46944754538,384.065615254982,127.879111721466,0.0221680287271738,-0.0149953572079539,1.60251109600067,0,2946.85869203152,2986.51257546097,46.3981632682166,-17.6040924008053,-45.0607592990599,85.8404766114637,57.2449806768367,3245.90012602602,-6187.60997955385,-6215.93031634998,2177.56354177678,-18.3020274883316,2.27882461940203,-7.610801336028,3.14998956659184,"Norway.Javrresduottar.EC-Sphagnum","absence",0,1,0,0,0
107.809675296752,608.250866475393,854.850911589642,924.842425778439,569.657165479213,-1721.53687840697,337.354102624965,815.159594571948,-1937.89762136719,-1512.34195007599,-1269.74731850452,-1194.87516224206,-1034.28752123131,2310.19423012031,3770.97916859626,1644.63894959177,133.931233597838,-0.0260343849658966,-0.00823523569852114,1.57385766506195,0,608.250866475393,613.082208923888,-16.4945532208022,-8.74893927359955,-27.4000050126944,-36.1241524157137,51.0950594817006,956.614027474584,-1269.74731850452,-1389.82991468421,903.610100135882,-22.9830557943472,-19.976452013216,7.77198063365539,-5.55155235075779,"nonveg_568","absence",1,0,0,0,0
2144.01062820008,1615.64412739698,2369.10420963279,2930.58652440324,1288.26823750476,2514.37706707796,4499.5781572552,2674.26635662512,-4648.76822981897,-4786.50957071259,-5320.53004663801,-5404.18130207229,-3241.85989643718,1954.03764970888,1011.67328229914,488.624481457861,15.3222538748609,0.00047306658759933,-0.00586743144473682,0.375660419464111,0,2823.16876142463,2394.72554076539,37.6583632702222,-12.5323127576449,-1.29636095581823,29.6117133461124,35.5019473010934,3694.26130637187,-4466.93073146905,-4157.48356247194,2141.6043194821,0.0618124200189579,18.232382154895,3.63838805221307,1.99414210442782,"Canada.DaringLake.Tower1-SedgeTussock","presence",0,0,1,0,0
2723.36402331778,2117.34621774716,2789.20587132096,3398.33473638163,1706.13247908611,2004.57108706918,4684.70991398437,2986.68365737619,-4999.96744835625,-5013.7783116206,-5472.69228093331,-5493.60431737153,-3845.82710203725,2482.6278654242,1562.74840892157,600.807883055153,108.084783529767,-0.0894585374846227,0.0634879757546717,7.25990081363252,0,2567.26877505545,2790.16556791713,11.4559680345852,-34.6972025722544,-25.8726454617125,-35.7158803291696,92.7968399028158,2894.56584673149,-5651.47537699408,-5104.99816916893,2564.34702416524,-15.3923260172122,-2.00449429211337,8.88844424411649,-5.64421638850226,"USA.InteriorAlaska.BROWNSCREEK","presence",0,0,0,1,0
-391.380610198426,-282.82664156297,321.043156954321,510.786942188003,-439.41616621019,-2243.32187377863,-553.578219829463,-344.077431289057,-792.080981859965,-1040.05869142492,-374.579690571526,-107.746908939732,155.920770085954,2344.97553553153,2041.35862700986,1761.56618334181,787.980635525735,0.108110956847668,-0.180660918354988,13.8185033798218,0,-282.82664156297,-56.3586637658526,1.50111112536764,-21.0826428037424,-60.3869798517291,-86.1735693758005,-4.86661735507492,1357.97813804951,-374.579690571526,-431.709100542039,1195.97946151088,-0.303247323021878,-40.8384669786959,28.732366702,3.66104850220371,"nonveg_558","absence",1,0,0,0,0
2467.14627235685,2870.27563761745,3242.05147725919,3194.01874456265,1416.51365534143,3289.90033808202,4313.13519784773,2644.6067482461,-5261.80426300547,-5890.4201544453,-6093.85927239608,-6539.17104881816,-4112.97637849069,2380.78834196007,1626.43580332175,375.692433794788,-280.75841194092,0.00711835167991618,-0.00671386833528232,0.592311600844065,0,2250.28471858254,2397.23857067756,13.6961170450894,-28.5271147305823,-85.5723762620672,25.0693380951151,89.1865599259822,3670.94283895535,-5616.112301581,-5498.20308893065,2210.70584931444,-41.8088730941391,-44.0831376947216,-0.720003364871438,-10.2597262630781,"Russia.Tiksi.WetFen","absence",0,0,1,0,0
367.928889175175,90.2867297384437,321.49295191923,-82.4052739777771,427.13646470077,-1769.71946933665,911.845964435666,943.561517067882,-1442.03679489266,-1051.32589006105,-1173.69440002918,-1968.50414827209,-1233.88686201445,1738.73466962983,2305.36579262636,851.257244347003,-345.599241915978,-0.319216638803482,0.0890149995684624,19.6606674194336,0,321.49295191923,224.887952311168,-3.28930975142196,18.3590102680458,-10.5093737354903,-2.31195689417293,-41.5988046352952,597.955465993317,-1233.88686201445,-1373.88961905388,917.178258211041,-19.1041696095384,-27.7161560167773,-14.7599913597263,1.2385792063159,"nonveg_682","absence",0,0,0,1,0
3308.78858893767,3504.19075990841,3595.74241543279,3829.9346040648,2230.50724296003,6660.05039078134,7132.71048336547,5361.68387798637,-6314.58986244649,-6228.00907139755,-6726.33380179681,-6835.3535011313,-6044.94536880592,2101.11955000506,809.337080979378,397.028839205168,-97.3672964769154,-0.0624455124139786,-0.0327359914779663,4.07010040283203,1,2849.17462337001,2837.33994986111,33.9678066914597,65.6122423192813,-13.5995736589174,68.1641788687745,23.0503385113732,4077.50671228066,-7115.03254662372,-6926.70490966365,2062.82870632617,-6.71951377538529,-2.84850770419046,-6.33735900870117,38.0855454902825,"Finland.Kevo.6","presence",0,1,0,0,0
664.196816151207,260.108442273254,1080.50454302485,794.751536946287,-58.7199108149358,-2749.17851141616,1266.81046306363,10.5265629369601,-1881.65769269253,-2681.11938364949,-1744.22289100277,-2395.54888198048,-1442.38028480188,1904.57752939015,2063.50459718399,869.432559535448,-530.199254711326,-0.391773700714111,-0.275612264871597,28.8161449432373,0,664.196816151207,548.168285516133,21.9065674838225,10.2054645028059,-29.2998607411286,-16.7508203617834,-14.4474579909283,1976.24797886184,-1881.65769269253,-2028.98582682543,1238.73909884761,-21.0345890002558,-5.88713094613599,1.88328792544596,-1.20575933697082,"nonveg_725","absence",0,0,0,1,0
3395.15111679612,3160.79751373999,3889.28374295282,4331.39546021787,2510.70374381336,4194.33566720588,6411.69705141097,4838.64431948392,-6063.12611137992,-6423.7260433034,-6823.9805526215,-6857.23941098801,-4950.8145766097,2371.48932022362,1064.06050099165,375.901264417909,-80.2223423620906,-0.0416131267944972,-0.100847957862748,6.35267851087782,0,3816.27291756693,3931.10514349152,7.24294316493898,5.99487889752926,-93.4008917768653,0.511230510146856,31.273608054299,3844.73817030171,-5971.334688981,-6259.90048662191,2630.87956797874,-59.4809168193088,-120.375983498591,-5.10596040314621,14.3316296132039,"Canada.BonifaceRiver.AB2","presence",0,1,0,0,0
3382.49885861772,3292.08885493977,4116.72441237438,4421.95932317713,2455.26759399517,4984.89226931488,5690.31694911633,4593.29134629955,-6300.18694116478,-6446.00246171103,-6638.84648126276,-6804.88914361385,-5183.25903460879,2595.26232511158,1029.44981343808,402.895288777728,-378.299427474383,0.00300890089192762,0.0168524570763111,0.99353236705065,0,3517.50378372662,3406.19496318349,33.0404509678392,-6.52492848592789,-64.2173189831435,45.8726959612077,16.7565157430858,2005.58209106197,-6441.33514324114,-6120.98952283289,2793.75408519785,-32.7163111050913,-19.5570325540485,-14.0529524648759,11.8770125459504,"Norway.Javrresduottar.A-Betula","presence",0,1,0,0,0
222.352411669356,580.442094656641,1063.62092308632,193.940281262084,738.256916653608,-371.608965499097,414.630200966438,1056.49006341182,-2555.15812208151,-2002.71390000562,-1727.90859222636,-2528.72546138659,-2042.05310542569,3144.23864050462,3086.55120156355,1263.18976868537,-203.339756334897,0.384139955043793,-0.2020473331213,26.8513469696045,0,580.442094656641,559.722525465603,-42.992042082021,20.2251312052149,-11.2367169402252,-38.060784300159,14.0379210303296,1076.07553177819,-2042.05310542569,-2171.31183622515,827.249529855147,-27.6304020646365,-29.4431784316559,-4.53230825928756,-12.8542732957477,"nonveg_1309","absence",0,0,0,1,0
-258.04593050176,9.46246773848276,1224.13920721942,-101.039886213568,-1017.18295294361,-4128.52212506958,488.575045090625,-1064.53090680284,-2981.37185484414,-2318.94164517085,-1317.71278138695,-3229.76397397222,-2605.26653628994,594.536772375967,1589.51461726495,318.609062608748,-268.002956651717,-0.510939955711365,0.0369057320058346,30.8249473571777,0,-101.039886213568,-28.5334189402057,23.7230319513077,50.9684266704997,-44.988027388183,21.5461966422432,9.0674832951573,3747.63780308465,-2605.26653628994,-2490.61135833282,1912.05119258527,-29.7396740191457,-27.769803125436,-1.28258860441679,19.4977427983169,"nonveg_627","absence",0,0,1,0,0
2313.52954866973,2393.74931274173,2636.73670618201,2711.58673486163,1416.64800513529,4030.53472924557,5429.92571894317,3767.94091659092,-5259.15049853546,-5925.80778563245,-6374.04267154472,-6495.40486872482,-4681.222972849,1768.35259081477,1014.45092128146,306.365841781384,152.170292392412,0.0376809179782868,-0.0130915014073253,2.34266533851624,0,2859.48556851574,2785.67818748618,37.2055749819996,11.7827501801946,-46.4549527198185,61.395651853813,23.5880589208448,2604.92714184257,-6232.52173154201,-6156.73867198406,1448.3892127024,-24.0069987751566,-16.5115387206414,-8.21402947981936,10.6968854791331,"Norway.Javrresduottar.EC-Salix","presence",0,1,0,0,0
1861.33420876245,1882.53673034805,2234.09522691605,2574.2235972082,1053.44237628235,1959.01614523485,3670.47042761356,2340.62722391873,-4453.18954493316,-4099.69583238512,-4592.84836123855,-4513.24036124301,-3714.55643349101,1966.1314107504,1267.22335179,678.077438353215,25.0048314360423,0.0253350573281447,0.00709384959191083,1.51456912358602,0,1917.9381904792,1765.26149618465,52.128745038167,-32.1479281266893,-9.42181419780258,72.7437673300396,30.6501364445178,2994.62929915744,-4421.20484997235,-4478.06613056431,814.019022357382,2.54004648287542,18.8709486573207,6.29764882689953,-7.81573452572064,"Canada.BanksIsland.GreenCabin-C11","absence",1,0,0,0,0
2580.70767578108,1991.28822751062,2977.69539804076,3415.32967201151,1614.66802492785,2024.86376124432,4803.43469027633,3109.84974676185,-5111.05486147463,-4797.30704643504,-5602.21861217332,-5905.95813474633,-4075.1894502523,2285.39664448087,1472.68618345094,458.42300189225,48.2549095200442,-0.0105930160627597,0.0323183153238561,2.02000600232018,0,2685.59190066438,2397.19621357454,51.1561437614489,-33.7370519314781,-41.7012308725886,83.4676912798779,32.9720828910885,3298.64534608191,-4762.19293081635,-5012.29397110972,1114.10400004333,-17.9329540306086,-0.542664000075427,-8.89997498814929,-5.42154410018474,"USA.NorthSlope.Oumalik1","presence",0,0,1,0,0
1834.39655848071,1815.7034956971,2562.92823059639,2413.27253278212,1051.09207785112,1497.44282520893,3651.07216023493,2284.63721120241,-4411.88171886428,-4817.85657948099,-4677.10536267555,-5260.97663386711,-2938.91704583066,1851.19371983803,1540.05547886442,478.220831625875,-120.532595649362,0.00255622658167138,-0.00370808243234124,0.270717003279262,0,2226.17816554087,2114.57858456083,27.5022641835652,45.6200928794304,-101.531564003038,36.0737435828967,22.9073673175861,2777.06640351922,-4081.8751620267,-4086.63848825171,2410.61095882107,-58.1369699983058,-39.8331018162137,-9.85160278439272,19.0280595536078,"USA.NorthSlope.Deadhorse-C15","presence",0,0,1,0,0
3488.94296087735,2480.93540030692,3186.29381835045,3828.48331533027,1999.59576019459,2966.76650928122,6011.34570439836,3709.72541496517,-5303.50312562615,-5960.6683225177,-6638.70963481646,-6570.97566952552,-5388.37896848087,2751.72279186387,1276.36817908409,387.016058145776,48.2565849660154,0.0459540635347366,-0.0539527460932732,4.06684494018555,0,3434.87592521308,3302.52189503202,60.6295645041016,-32.8857122876425,-18.2537200202779,66.3409084430927,23.2469233008087,2959.9969759625,-5120.58950540658,-5437.2370128268,1340.00240592609,-2.56307519099464,12.3615258429998,-9.68119188984463,-2.25797186219287,"USA.NorthSlope.HappyValley-C19","presence",0,0,1,0,0
2370.32826460708,2900.33029638949,3123.22171637526,3262.04263444722,1494.04896786531,3292.48525817645,4111.19566512252,2726.91208402012,-5301.5328525383,-5408.98778825951,-5766.71137446835,-5850.53302710074,-3531.11982382116,2339.6047730251,1601.94756047131,512.154800052801,-149.735121739785,0.0109199731610715,-0.0106958877993748,0.965244913101198,0,3123.36264854705,2929.33126923382,37.0658231221322,14.2335903221651,-34.6953294398534,29.8596074570266,35.0953675259624,2864.85911795733,-5890.90771584134,-5515.57251686675,2725.20801618528,-15.9267395218937,-4.24736501731293,-13.6851464607488,8.08952130477762,"Russia.Tiksi.FloodMeadow","absence",0,0,1,0,0
2665.71030558125,2199.81319116294,2783.86888824682,3291.38251665668,1885.73091985009,1993.288091008,4500.67236145045,3303.3197591736,-4879.6135026489,-5285.0583836994,-5440.73229882974,-5556.41173811784,-3877.5052225362,2607.53112354507,1483.15220520372,587.82856674301,164.90085176809,0.0407817508352714,-0.0796783732043372,6.25280343161689,0,2598.55306889604,2554.128050439,21.7474313658213,-20.8656039221742,-17.3147276972385,4.45054785017633,37.1921239059747,2384.37715922303,-5280.10317734709,-5066.32037736263,1738.18215317604,-9.24484723425615,6.32728155002463,3.51186286488136,-8.54636038189567,"Canada.Yukon.TOWYK","presence",0,0,0,1,0
707.956064927676,309.727224657998,368.741442664725,552.88247458023,-475.448429107046,-979.273214712844,2411.50519113503,-173.006340361063,2951.51655865207,5941.39952439948,4481.51780615795,3302.95288765045,2042.44055950664,652.566655775495,0,404.210122987183,231.932588971817,-0.00327191222459078,0.000886389170773327,0.330984532833099,0,368.741442664725,292.771755544717,47.3361797613889,-7.08234738136559,-2.18571177802691,15.5248493152058,14.7889798100246,3286.05550215782,3302.95288765045,3743.96546727332,3898.95896489284,-1.25438579031285,-0.574969482170439,-2.47761905353625,-2.18855218032961,"nonveg_1736","absence",0,0,1,0,0
138.940348016135,528.917052173129,489.383086904172,623.715656319627,532.340335211175,-2992.99216102343,751.985833295239,1166.30801494906,-2738.91509399808,-1680.25439469092,-2154.19681833027,-2034.5184808315,-931.689811095996,763.751515993418,2144.40334300615,634.848460686717,254.645887234657,0.031349066644907,-0.00433551426976919,1.84379136562347,0,528.917052173129,462.659295724848,-14.5703698961126,-9.59518352967534,2.63559768459714,-37.969470799612,26.6371271814681,990.96341483377,-2034.5184808315,-1907.91491978935,1807.22528290209,5.06150131299695,5.77116362430188,8.00303254719623,-3.97564745201235,"nonveg_769","absence",1,0,0,0,0
-226.893010178199,199.687656716923,-489.955889488146,207.79851635273,-396.366858774209,5542.52689733441,-903.729441271553,-2267.50067411281,3399.49154864361,6474.89871636604,4169.49700711132,2961.66015137451,10000,143.442638233682,0,271.219876281787,329.495418434541,-0.00227405712939799,-0.000786529970355332,0.138568818569183,0,-226.893010178199,-141.14591707418,8.91967624189523,-34.8877202920438,34.4821773102535,375.854202100863,139.859261226858,2724.53553696992,4169.49700711132,5401.1094846991,7038.33984862549,28.5093869997456,17.0730447617298,7.51775479155106,-10.7189242228423,"nonveg_1720","absence",0,0,1,0,0
2870.34445621175,2579.85171607514,3423.37428405676,3415.52191070999,2022.18352819187,5473.63627144679,5945.24231091928,4280.00276093741,-5855.24883084705,-5436.0346817261,-5500.72748051877,-6559.28189695269,-5515.25832730767,2055.6378462174,762.961446709955,313.707165976586,62.7785974681174,0.00228801618795842,0.000931256788317116,0.19419298171997,1,3245.6996737941,3071.74828930782,37.1740846152618,19.8437471270192,-72.6873336446278,53.816692453893,21.8341944457545,4054.28497653207,-5809.00879447649,-5630.20309048925,1597.242605604,-33.8368446547288,-24.3403787488519,-4.25365314973081,11.9721529941327,"Russia.Yamal.Nadym-1","presence",0,1,0,0,0
2467.14627235685,2870.27563761745,3242.05147725919,3194.01874456265,1416.51365534143,3289.90033808202,4313.13519784773,2644.6067482461,-5261.80426300547,-5890.4201544453,-6093.85927239608,-6539.17104881816,-4112.97637849069,2380.78834196007,1626.43580332175,375.692433794788,-280.75841194092,0.00711835167991618,-0.00671386833528232,0.592311600844065,0,2250.28471858254,2397.23857067756,13.6961170450894,-28.5271147305823,-85.5723762620672,25.0693380951151,89.1865599259822,3670.94283895535,-5616.112301581,-5498.20308893065,2210.70584931444,-41.8088730941391,-44.0831376947216,-0.720003364871438,-10.2597262630781,"Russia.Tiksi.WetFen","absence",0,0,1,0,0
3259.31401559214,3323.29104220286,3807.69851676471,4128.98936423166,2646.74057781719,5004.74048421524,6031.6482645904,5053.45317576374,-6713.40038087351,-6179.20586864308,-6635.3731757768,-6602.59323535408,-4830.38658820507,2263.98755897263,1476.4546366905,469.107802979338,-22.5556464634986,0.0147230004270872,0.0471967339205245,3.61723023653031,0,3376.28879702322,3510.09181857273,1.10987735924041,-56.1225928285679,14.836599824511,-44.8765296607735,108.756844618184,2017.73944195658,-5578.82619618473,-5896.51316391653,3134.14206978514,32.1670554932354,37.9764074042128,16.9134332069341,-59.1597180690465,"Sweden.Abisko.VJ-MesicHeath","presence",0,0,0,1,0
802.454409498329,768.768312798086,528.391350051805,485.720141996217,782.269589231485,-1775.00317592471,1373.35335885801,1179.98284376303,-950.282519659463,-1247.15918652489,-1590.95272987478,-1542.39251218291,-286.54594498428,1864.60392150262,2861.46747365341,977.734094635145,-70.184058821733,0.0982642695307732,-0.21731148660183,13.9480972290039,0,768.768312798086,673.520760715184,0.747585935809041,6.09588686508405,34.3395661066115,-51.2024545770021,-14.1676483192005,209.477070136755,-1247.15918652489,-1123.46657864526,1304.4067848905,30.3860785617609,9.88769577482052,-1.24404837301283,-10.566127893832,"nonveg_984","absence",1,0,0,0,0
76.7125475635334,689.084227328131,1319.07354828853,503.606359397664,735.885722958047,-261.555351048908,472.943321839361,-172.183598389699,-2577.67100552053,-2287.77905919892,-2100.66356916298,-3317.61589818614,1187.13607376107,1635.47416184731,906.593862805622,840.479175779961,-146.796685141667,0.000872678123414516,-0.00302787288092077,0.182796254754066,0,689.084227328131,664.872481107181,-34.6933250207639,42.919325731098,-31.4994660480198,-260.730365634648,-89.629337764871,1985.38096688277,-2287.77905919892,-1819.3186916615,4504.75197194721,-41.236144936028,-48.464654575803,68.8799978828766,21.3976929694893,"nonveg_1672","absence",0,0,1,0,0
1409.27758233702,1371.64411560068,1173.78474860857,1970.17397409928,-510.525267018865,2452.41834707978,2932.05856600212,-2438.13926466923,-491.581704399001,-3707.79672736493,-4890.27641185212,-4525.55311674422,3789.53909824639,1385.43606084422,98.237186373281,494.525897066239,1155.19194023221,0.00410062447190285,0.00236029690131545,0.41282519698143,0,1371.64411560068,1082.87103072534,73.8385711290725,-113.769889355814,28.2656238560156,-13.146068144815,-46.4471849100365,8052.15059195311,-3707.79672736493,-1965.13377242278,8679.81551009851,32.8255604063426,27.9026779587575,4.45958556889904,-34.0037649851223,"nonveg_1813","absence",0,0,1,0,0
