"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_peakSummer","spectral_red_earlySummer","texture_NDVI_peakSummer","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeLSES","spectral_SWIR2_changeLSES","spectral_blue_changeLSES","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
2257.7749014052,2430.12518450706,2708.12668608492,2761.26022766043,1518.27526449268,5226.96144545169,5375.95945598479,6155.71451447741,3766.83558997503,-5123.17018285329,-5324.43791400247,-5930.95733107733,-6181.1462091808,-4120.5380197279,1912.36633153765,595.937366439209,251.9745521255,0.0544188823550939,0,2143.862707548,2157.86836926188,1018.18073349915,14.2042846186114,-27.8673868135924,45.8453431807076,-43.9030437606851,5229.68656200534,2031.2527595534,-53.9538580276647,-5579.66303002912,2331.67998517825,-37.3946017605453,11.2762041793833,-8.41694282924666,-2.85373585080891,-0.847249995416057,"Finland.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
2506.80429983941,2438.01909977426,3572.88260682106,3016.68927018233,2127.73285388086,5034.09205101525,5464.37429598849,6565.39663996004,3632.02328487062,-5265.39194143504,-5561.95583129191,-6241.91533030411,-6436.33587917925,-4021.70867607534,2367.34560413419,862.078700544863,-163.888420431945,-0.048754242559274,0,2551.94534912375,2708.41275714951,1433.95019183813,-2.90810646666574,-44.7790892861612,71.7321490571192,-14.6886723854706,5388.078695656,3568.26558315801,-22.6318264666185,-5699.5736060796,2765.37248594845,-58.7458343140898,59.9101091561212,8.96232131856784,13.2616950296289,16.5664357317954,"Canada.DeceptionBay.BEGL1","presence",0,0,1,0,0
331.751481763552,800.921284786303,905.601832727538,614.979693557612,403.883283896681,658.096973572008,1307.39186049554,1064.00779033335,676.563956038325,-2515.89839873172,-1921.73564134194,-1797.90963561244,-2197.34090724008,-2227.79643656558,2185.54043158021,1707.415038214,174.022473772657,0.00231041084043682,0,614.979693557612,611.427515346337,573.850350963987,-2.1858121858524,-26.1701369853089,14.8783893968552,-40.5032075550045,1030.42783194199,787.981605698697,-34.6716796937907,-2197.34090724008,717.988763119287,-8.73036248988307,-30.9565014323754,-20.2729794353585,-13.077556978305,-16.0830520747381,"nonveg_543","absence",1,0,0,0,0
927.864883700497,923.470756364777,1314.00667033262,1017.06595006627,449.317944747529,2257.89792015084,2382.33714400289,2502.64039661172,1180.33915867561,-2679.33359243088,-2463.94636119553,-2152.22029162229,-2926.69213281747,-2686.57956582959,1357.87915225554,881.282599835334,-287.709732537055,0.0356225706636906,0,927.864883700497,926.345241042339,864.688725585094,17.7239607019618,-15.6214365587138,-2.88916154025962,-16.1326237040292,2253.55209398102,1764.20669178843,-22.4883482584459,-2679.33359243088,774.471841195187,0.268369385137551,-12.4690427829296,-13.906280378242,-5.00931515962821,-4.8592115478905,"nonveg_758","absence",0,0,1,0,0
2951.18444265341,2713.18683230274,3493.66750318233,3708.06705878972,2482.42022826423,5211.97462479837,5026.36050477453,6060.96753734453,4243.61816752773,-5667.63899046184,-5947.68667447709,-5757.56641502235,-6121.38838111275,-4412.75812959817,2828.21440276626,770.240537816787,12.5343790628216,0.00436861909111031,0,2805.81427996334,2831.60097039694,954.078709544593,-13.1615234033381,10.8716359609401,35.9309687615995,36.0686690322021,4850.37704738967,1948.97310345402,54.0000495278892,-6737.38232723865,2824.14968024445,-81.8357664441792,85.949237143082,10.892440284403,19.4743079971087,19.9051681966371,"Canada.DaringLake.Tower1-Heath","presence",0,0,1,0,0
3198.59354441251,2985.18052756897,3796.30791510108,3558.92526590163,2131.01599717562,6982.51237931102,6918.11443729667,7489.10633357997,5236.58998416704,-6541.21552731783,-6979.92198672373,-6656.28671314226,-7316.23455685164,-6267.42616741857,2145.17666342692,401.512718511692,-295.872548066757,-0.0607579968869686,1,3455.10022936314,3076.39511188141,2088.74843275411,50.2885902061404,-51.06574482867,32.1497158850673,-53.9796288672979,6945.3237169834,3377.28310442877,-66.8482064414075,-6685.00641035514,1125.92956683321,18.4488949830644,-25.7810636295271,-15.4822955728745,-18.0506927783098,-16.334933457245,"Finland.Kevo.6","presence",0,1,0,0,0
3240.15489133206,2165.5054286918,3689.67859666422,4240.59991280203,2166.37850178307,5372.09691556985,4141.97928534592,6750.39370542798,3514.30674718621,-5799.05321150479,-5914.18589181598,-6087.53058298139,-6482.54348952026,-3869.08777970754,3151.67073192974,805.075291703931,-28.3472354679671,-0.0355821262631151,0,3619.57834532635,3185.02640148926,2600.05580499325,50.4004158067648,-63.0970400452383,45.9033479703208,-70.7820486767342,5212.35335547565,3931.09894857418,-76.0408451334103,-6040.60623889139,1951.83656412388,-33.5548205500127,2.9258647065231,-3.0540078402648,-6.19358427701711,-3.39815399819341,"USA.InteriorAlaska.LOWERQUARRY","presence",0,0,0,1,0
223.370180421858,304.806745147552,771.635267186064,1031.97695340033,269.595723430332,379.205342139322,486.234151515811,1450.91442917585,420.04481458034,-2132.0369187551,-1987.77043246319,-1476.43754206963,-1173.81230990302,-1908.15053498397,2939.40941083065,2160.45918340422,-562.944672964219,-0.000421104254201055,0,304.806745147552,520.276973917227,808.60677297847,-2.31127715042367,-33.3448944313223,47.9579970385956,-36.361973513768,768.763405733486,1071.70908703653,-44.3702956957354,-1908.15053498397,958.224608852082,-11.1943191885565,-36.5237778852539,-15.682473143902,-9.26818971860843,-10.2917049725422,"nonveg_894","absence",1,0,0,0,0
2445.31307828398,1910.13013066452,2652.85418187162,3315.85677736247,1674.62856226223,4422.59404526618,3796.21341300416,5641.19201214855,3194.25104933909,-4868.11654610292,-4961.45260955585,-5498.32343658883,-5470.76237176101,-3900.59322335685,2723.89152757212,910.523114711027,-156.983639021478,0.00311639672145248,0,2682.35159685659,2504.50747641999,2554.66671149032,46.7942939633064,-35.9881977824106,59.3779864596798,-56.5262477746494,4498.90648926256,3508.7193292178,-48.98025910601,-4928.77538858465,1392.74249907076,-15.1754610731998,30.2638409828326,7.33052817293222,2.02219851159175,5.65735388535923,"USA.NorthSlope.Sagwon-C15","presence",0,0,1,0,0
2106.47532206095,1419.92005804253,1814.58665785454,1847.74974861057,1821.15846302064,4340.41054515334,3255.84003235971,3981.53308885731,3795.08721872939,-2665.1446831763,-4132.01089757889,-3883.01565136283,-3935.4387351921,-2061.47695631385,1779.74507420009,1049.66214368374,385.854538460577,0.00457496102899313,0,1821.15846302064,1801.97804991785,686.555264018418,9.5105619680103,-20.771926305895,-14.6041417764066,-19.5901115529622,3860.92485699043,1084.57051279363,-35.5743877627726,-3883.01565136283,2070.53394126504,-20.1222575620818,-13.1050129587399,-7.92792254662376,-6.5957667059335,-5.95820538771073,"nonveg_529","absence",0,0,1,0,0
2725.97422213314,2212.7776852776,2948.37170087943,3061.33018300471,1887.69982161466,5965.61127838494,5788.0693061881,6421.56008678916,4729.4446746564,-6004.26411171363,-5211.29820955694,-5987.80587505884,-6819.67815366855,-5292.30174095698,1972.15864933621,417.991899964173,99.7773797426729,0.0273685716092587,1,2810.82854060592,2616.78247971217,1453.42959987619,27.7461804580065,-10.5968355770896,-13.8010263202742,37.5782622891019,5927.4112414257,2600.38789430479,0.909470309945776,-5868.91534864719,3119.84426399034,-4.374811326708,61.6255098168221,6.99325936006095,5.1705823259071,6.8163913346501,"USA.InteriorAlaska.4","presence",0,1,0,0,0
2084.53854815851,1533.17520625533,2447.11748327813,2543.1884526248,897.475223892019,4106.53762654924,3452.27849060271,4882.98698601087,2332.152368678,-4494.26105926339,-4322.39906993929,-4803.51836283416,-5548.9936474229,-3873.79600389354,2114.40212866092,841.970991999121,-358.003887882318,0.00843366514891386,0,2633.741561301,2169.76982238216,1801.3138342068,53.4772347443159,-80.8978156550495,20.1708990377644,-163.671074705344,4314.0772851377,2811.57979995689,-119.609547045024,-4278.33642454033,1345.30974600164,-7.69892904996436,-18.9122985793657,-18.6819501346342,-27.8676410065622,-19.4622157417134,"USA.NorthSlope.FranklinBluffs-C16","presence",0,0,1,0,0
331.498792061231,202.275724433756,87.0458233470818,206.434055943011,437.602767279523,920.154315482471,421.426024082918,834.25391356553,990.244337408628,-1459.40492654791,-253.677433302872,-1367.00346024053,-1597.98848209342,-1107.74516883708,933.155205368982,1021.68886238213,-101.312625957425,-0.344030499458313,0,206.434055943011,252.971432612921,350.556943932442,-6.2414103069584,4.26777411432127,-5.6288503541942,28.1220054189025,733.215450156304,568.81831332571,-2.91009763552064,-1367.00346024053,1344.31104879055,-20.6858681006372,41.2342972939875,-15.189914148236,0.537528810293873,-2.80678618885834,"nonveg_988","absence",0,0,0,1,0
2941.96362962768,2472.09547857589,3212.35828214097,3900.72354305408,2185.66969346642,5576.83715872096,4943.61554992735,6959.7124026049,3997.9737322029,-5689.17348307311,-6038.48334313709,-6265.00714703493,-6100.15609035138,-3891.76659737793,2662.68140703074,685.729330380765,-383.734086054897,0.00380390152956049,0,2786.73113088539,2991.85786928434,1469.1270315958,8.93487167078001,-31.2277643315656,42.7861182742582,-21.522875180701,5602.81488318237,2370.44580163522,-44.9060768922365,-6061.67420789328,2797.73504311212,-91.45552155615,13.8917624750633,-1.08583098606015,2.63679367754465,4.76994864911012,"Canada.DaringLake.Tower3-DwarfShrub-2","presence",0,0,1,0,0
103.122921774898,609.527841184913,-444.946011985843,526.403339489103,-208.077296284503,798.433351846705,1471.64767052086,2059.80507732955,-362.596146030162,-99.9287896122036,644.87336650277,-985.028264202035,-489.946535579978,450.937514854028,597.710923192126,203.016851826474,151.163600772508,9.97915922198445e-05,0,103.122921774898,117.206158835713,1054.47385317076,10.0387167115936,62.0278737159268,33.108058733789,31.9778230661341,960.042708143712,2422.40122335971,37.5720049099561,-99.9287896122036,1629.90163070481,-17.7698807892333,95.8765665120474,15.237674044787,20.3661859739613,20.0781183692896,"nonveg_1889","absence",0,0,1,0,0
2585.11867256801,2048.49607807464,3107.63297355225,3813.42944975026,1640.4070471109,4775.72743476148,4159.38328753971,6328.81276495679,2793.30975408471,-5127.65285706155,-4794.09851788611,-5801.84032475892,-6133.01100758817,-3528.49724596942,2913.67605758429,861.759319258502,-52.3555482723753,-0.120913256539239,0,2401.81810811417,2315.6152742461,2104.32437626807,37.9617927366431,-61.6325719655504,11.9413161191486,-249.945855327217,4184.24643442279,3274.21208048259,-84.6146902704049,-4985.60349587096,2662.94163536748,-48.5998957833038,-8.02394892303899,-48.3331900725716,-64.9469398252881,-76.4304476135337,"Canada.Yukon.SPRINGRIVER","presence",0,0,1,0,0
-63.8778819383714,345.031586663756,-447.892189950219,223.825796642944,-105.356066653882,-385.372363423297,120.381226198609,147.517427628222,-660.924012932152,-306.622584197292,711.108128611637,-516.843712410567,-195.187084702251,519.398567771875,2571.15578026774,1950.25100582112,176.63950113413,-0.266936182975769,0,-63.8778819383714,-9.65375104715448,792.923776613975,1.80339933545698,60.9941366626135,8.89589047850937,114.401052213128,-286.166441937506,808.441440560374,59.4473625659631,-195.187084702251,1227.9518410222,-35.9139631290942,94.457833924785,-262.199903713706,-24.5637602757119,-166.843989558585,"nonveg_1161","absence",1,0,0,0,0
3351.21966355779,3355.46992431389,4107.85452935175,4163.93082220422,2273.93884172983,5485.73629339754,5541.34778706937,6560.99569767019,3745.28118285018,-5454.12281566394,-5208.00338048967,-5573.36056630622,-6184.46440880315,-4515.51083524182,3106.26026876831,927.28658173082,-14.1220860993252,-0.000769007939379662,0,3771.36195595294,3630.05563786679,1671.97345841348,35.8644098406687,-27.7188902977088,-14.429567762458,4.43915528207685,5876.22423362307,2705.31529459233,-24.45123953741,-4832.98883612551,2692.71440731784,-33.4892223850884,50.871581756153,4.19590506996248,8.63875002421952,12.7973313439653,"Russia.Yamal.VaskinyDachi-1","presence",0,0,1,0,0
2937.80489589542,1819.4894258896,3202.86645323499,4322.31733432442,1413.38068373122,5943.46038681518,4575.56134634782,7839.55300623775,3814.63353944854,-6497.21223746569,-6412.51718418409,-7076.55003904395,-6662.13841082653,-5691.19926040392,2709.1370371379,382.98253897057,-67.2911340921124,0.00264868838712573,1,2987.52782446556,2757.94250412002,3170.18108645864,64.058531904848,-38.9232127499404,14.6462348059697,-27.6265043514587,5711.0117453907,4532.33685785286,-42.4094249676519,-6342.48728450352,2057.60928781542,22.0126256635951,40.3312369148261,3.65738178911705,1.77129300763886,3.4697243021423,"USA.InteriorAlaska.2","presence",0,1,0,0,0
3212.34647055143,2827.34011242492,3783.01085056173,4108.28319148642,1897.31484125917,5650.78641951931,5513.16929052629,7203.27038010026,3104.83077913646,-5375.60717896178,-6122.90377859166,-6635.74459490747,-7222.52550888378,-3364.04560471142,2836.71867726527,824.472043283362,-207.066279145515,0.0159466432200538,0,3533.02252651358,3389.65411153017,2586.05127433954,46.0398810883022,-80.5807720058666,-11.3279652353876,-108.797559460334,5941.66882419152,5391.26462935988,-142.018789914079,-5784.48432715995,3888.48945460097,-22.8173865083555,-37.0425575821267,-12.750171290716,-22.4491910937792,-11.7545044044819,"Canada.DeceptionBay.BEGL3","presence",0,0,1,0,0
2578.42121071492,2602.52002194157,3231.27401731364,3498.72219305207,1852.64213898928,4743.92967786314,4792.25043579276,6283.33812264639,3242.17649107885,-5412.93050430146,-5496.56405408452,-6155.01986167682,-6502.55634464458,-3576.65032088314,2544.64663703743,787.158816770898,-110.207536919314,-0.0511080241865582,0,3094.79208539534,2825.39076937434,1150.84243486045,28.5256643279244,-27.5853484801866,-24.7785628231445,-11.2246696769817,5078.40683755761,2172.15804181798,-44.8293107642558,-5594.48071271423,3447.04399225714,-30.920867410145,28.4534158664995,-2.45308182894194,4.69171467276715,5.89573351893467,"Canada.DeceptionBay.BEGL2","presence",0,0,1,0,0
1750.11797433838,1991.627109503,2203.97323188509,2516.49584487954,915.752948380236,3510.5007739518,4378.15824193587,4563.73630132343,2089.08100701866,-5273.80761114441,-4828.9219302622,-5533.06874640259,-5674.29487499347,-4372.708708897,2180.43567808613,822.048954849978,388.771438228906,0.00823613574417932,0,1924.58566774129,1946.73328152721,1492.9301738656,14.1437507402059,-14.0714795369836,29.1768288000757,-4.24796690860813,3883.99577886148,2405.44117423063,-16.1200419742513,-5449.95533722722,1475.58331600592,-26.3094099614384,9.61788379913083,-1.03747382420619,0.52611985436078,0.551857549695087,"USA.YukonKuskokwimDelta.1","presence",0,0,1,0,0
3101.71300476925,2768.79047137784,3568.36566666851,4003.16427476881,1703.01067923952,5982.94724451097,5408.90886354005,7286.60234539513,3309.22286896888,-5693.77402152214,-5908.99897314494,-6277.20893494169,-6293.16011769682,-3956.8611493741,2584.28436902769,644.256593639354,82.0503681446686,-0.104081964918545,0,2605.30984178832,2630.91506175534,1245.21210586521,17.1484618455162,-26.1580842409055,29.9052301040801,-29.0370188863276,5121.31960275928,2743.27559927344,-45.9708254410955,-5650.89964329945,2448.79045006536,-46.8475759917757,13.5842985475177,-0.281724947072917,2.88740225542429,4.53745350932928,"Finland.Kilpisjarvi.19","presence",0,0,0,1,0
2046.07121359052,1796.29467530341,2387.12142327631,3017.87858406929,1534.76390282313,3853.50014564443,3384.98806385119,5295.65164180801,2909.43549260529,-4601.26203993267,-3681.12808651317,-4411.08079941906,-4883.48263876766,-3719.54140516275,2690.82255053101,1053.00731262931,108.796525262031,-0.00938636064529418,0,2037.56024588265,1910.21382751674,1640.79738638762,-24.2185508016325,-26.9131193653708,96.9752133089154,-77.2701877556225,4389.22000479302,2694.82933220686,-50.6807723201168,-4631.95924594481,1820.31211529355,-55.1609731907136,12.372424227267,-5.11925813912027,-4.09362508371982,-4.32950518814206,"Canada.KluaneLake.Gladstone-MixedTundra","presence",0,0,0,1,0
2106.47532206095,1419.92005804253,1814.58665785454,1847.74974861057,1821.15846302064,4340.41054515334,3255.84003235971,3981.53308885731,3795.08721872939,-2665.1446831763,-4132.01089757889,-3883.01565136283,-3935.4387351921,-2061.47695631385,1779.74507420009,1049.66214368374,385.854538460577,0.00457496102899313,0,1821.15846302064,1801.97804991785,686.555264018418,9.5105619680103,-20.771926305895,-14.6041417764066,-19.5901115529622,3860.92485699043,1084.57051279363,-35.5743877627726,-3883.01565136283,2070.53394126504,-20.1222575620818,-13.1050129587399,-7.92792254662376,-6.5957667059335,-5.95820538771073,"nonveg_529","absence",0,0,1,0,0
438.459127981942,56.9814646636895,749.72319433423,-121.258183666296,-299.958251608983,2818.5154764599,2711.17470220829,3125.44949539031,1985.55546425578,-2167.81523429153,-3496.65688860416,-2871.78017420209,-3902.69564658512,-2212.34523613168,857.663145342051,1745.81694029965,546.610657711623,0.308656215667725,0,56.9814646636895,164.789470340917,1049.68144594321,15.3836954081443,-49.4815521193243,-36.5438753377324,-96.5800884317184,2927.22811021835,2009.8899485217,-91.7336221835141,-2871.78017420209,1734.88041229359,0.92770837166979,-44.6340510287193,-42.6491788435174,-1.18677991651206,-9.89266343231913,"nonveg_730","absence",0,0,1,0,0
1722.54354011432,637.962843176932,728.453326487569,872.152612011866,738.14885065155,3515.19486292466,2155.19839608774,2587.49581405801,1966.04108566694,-2217.37900406884,-3712.0525352811,-4059.51053575113,-4028.58839701853,-2865.22816484733,1133.22631698302,1040.27941258081,-534.639334895896,-0.0144088873639703,0,738.14885065155,939.852234488448,1084.58069693739,36.4590625726953,-4.76265701634933,-43.7270820126212,-2.30299516018627,2522.87925018503,1549.15377725772,-12.382510321054,-3712.0525352811,1842.13153168229,23.9944133621663,18.2872631826329,-2.21728198501885,2.38715823455534,0.817965272721554,"nonveg_996","absence",0,0,1,0,0
3361.78826934034,3229.91698650091,3706.09561078528,3675.70236369411,2140.22629084988,6484.43286015696,6428.77186878953,6862.53239161718,4436.55264576327,-5498.02346016146,-5965.30047971597,-6122.36850347181,-6541.47815163323,-5140.8059375101,2500.43881300534,761.742036892776,39.1890879191179,-0.0482537649571896,0,3464.69429854279,3194.44062797783,1500.47820615027,33.7820662824333,0.324999724103076,25.4668579715887,39.1357423750066,6245.75870749589,2415.52639930657,14.0842176164674,-5547.93395301688,1419.58762575163,-12.5153246465119,48.2785433764354,10.5116403866832,18.6229743641852,14.0660991465046,"Finland.Kevo.5","presence",0,1,0,0,0
1393.47990335744,1050.53858063632,1327.74591707367,1580.90878655189,692.541591171569,2554.4737088113,2024.92028270717,2960.08742653912,1224.84239185362,-2675.67344720778,-2972.22403219729,-3403.99846157611,-3235.87921129947,-1955.5223725255,2208.38022609366,1516.12659331274,137.601836807561,0.0523524428717792,0,1107.24288058085,1123.1715364003,858.69267816991,15.5854443618448,12.3286366022918,32.4366408477706,84.5314170676389,2000.60854587018,1529.5799185738,32.5935481094304,-2290.91320628088,1822.07311166572,-46.3146280270173,87.4098771265818,28.491798771941,35.7419010926226,26.8615609593276,"Canada.BanksIsland.GreenCabin-C07","absence",1,0,0,0,0
668.840888519645,661.617808955557,112.287682420942,1041.3099327321,739.470506289562,1019.14159652262,1033.59602963014,1660.74295211033,1091.20591448332,-1642.38800118161,-1752.66066171337,-2789.59019531913,-1022.36045112489,-1165.59771034243,2884.30215937191,2272.97090289042,185.973280127547,0.00635723024606705,0,668.840888519645,644.705363783562,929.022250311163,-2.35432059233055,137.332531633654,24.2961817611413,184.554038135016,988.873296894074,1521.06296038637,223.479009476547,-1642.38800118161,1767.22974419424,-15.8930096946393,259.23238340144,66.4791802239203,74.3125702795395,70.1784117473339,"nonveg_583","absence",1,0,0,0,0
2590.98983506105,1921.00704880214,3260.36528557254,3474.96473213148,1334.7415803407,4473.70040090836,3621.34577245986,5827.91126295223,1958.99911798629,-4601.20475832081,-6123.60656930179,-4944.95481839917,-5107.00487874933,-2166.36373930614,2779.28554855383,1114.6604361181,209.55495522644,0.00503883153821032,0,2178.42919632801,2268.36616662832,2209.93265185291,41.9878794595807,-121.099577093015,35.1541551922183,-180.486371658985,3849.38073786372,4107.92592026148,-169.497236972012,-4541.12619175218,4197.41461104632,-110.43938240398,-99.0528914894202,-37.067972643539,-40.4997521756418,-21.192061174426,"Russia.Yamal.Kharasavey-2b","presence",1,0,0,0,0
760.589874460897,521.270542783705,441.149800970886,424.479443208126,-32.1006188617225,2130.6269084502,1874.32123393085,1881.11378788672,1307.74225746317,-1292.16513317946,-41.4221094912543,-1094.03239165141,-1545.66848210265,-2189.39363520319,1144.19627776467,1133.2405644956,-879.340644473439,-0.0957410261034966,0,441.149800970886,423.077808512378,792.69049332262,52.8460328881746,2.86145506474356,-24.2021189651157,33.0472187351481,1917.15865915679,1084.24685058985,-18.4881383615062,-1292.16513317946,2147.97152571194,59.8152334682489,37.5932243628629,-27.8899559523345,-6.77647894400885,-15.1019778145002,"nonveg_1442","absence",0,0,0,1,0
2038.95382706673,2175.02135302208,991.923636860223,1443.89513660027,780.6709857668,3629.66244930912,3158.42868312405,2695.70210761538,2309.92676728665,-2789.78799004012,-3454.01762076798,-4136.42811334056,-3993.50462072727,-2858.55220118931,1680.99715792069,1099.54923600581,55.8834156676156,0.0379773192107677,0,1443.89513660027,1486.09298786322,1394.35036725528,54.7079496217363,295.774429040464,-55.8042394158569,192.101825323491,2854.56580813431,1319.73568202246,169.829912446923,-3454.01762076798,1346.64012330044,2.98974831083415,170.602623143144,166.846160372743,74.0046449975766,86.4056474870718,"nonveg_1177","absence",0,0,0,1,0
752.496915750792,-420.829443017903,481.592198922174,188.587375771012,568.481043014238,576.995067963669,-237.512933444259,657.966396153152,870.084527029478,-2298.92424862247,-2748.79324474573,-1178.97735962726,-1644.35238893405,-483.208133135803,1035.1008304974,889.44541157982,110.112163394798,0.284952610731125,0,481.592198922174,314.065618088063,1173.3263587687,5.75049602301732,-902.421641940077,9.49941007954118,-1468.91787680184,595.574481643652,1347.85228396048,-1347.85228396048,-1644.35238893405,2265.58511160993,-56.7411286089583,-1569.81588511848,-520.663533978736,-491.891953548067,-449.125218489459,"nonveg_785","absence",1,0,0,0,0
363.572013590993,-145.465549470536,360.139667240028,876.881157686929,-583.752458970594,825.381426691842,120.608907679102,1848.86564077348,-1398.12904521354,576.206783732502,-321.418873424249,-164.1093902469,256.265784624715,1466.78638158672,941.115956910704,475.439427866836,28.7135767493867,-0.00815203972160816,0,360.139667240028,174.274966015364,1460.63361665752,37.8929789024635,-28.0891787061424,18.9860520519407,-29.8084581461378,479.645397405314,3246.99468598702,-48.9383971898103,256.265784624715,1788.20525501097,-35.6231839141688,-8.73941573207494,-6.99924440606498,-1.35593310307695,-1.57594331363161,"nonveg_1547","absence",0,0,1,0,0
-1100.98523443962,-199.966769643345,-274.496704374678,147.182202349609,-2566.81213544111,-4108.20891327671,-3457.68094518669,-1916.74763302312,-8258.20116390332,7632.14038675917,8630.48293906,7686.18279365396,7196.18240246031,10000,410.773350317066,429.886790215185,-320.406812865793,-0.000355027033947408,0,-274.496704374678,-799.015728309829,2713.99433779072,69.8012810000711,4.14055192951854,-13.404642685302,9.3033175975538,-4152.37455563581,6341.45353088021,-24.2581567998597,7686.18279365396,2803.81759753969,-112.755219678135,52.4611191892247,5.20553117131632,18.0697160211388,14.5304171538865,"nonveg_1797","absence",1,0,0,0,0
3321.1663995659,2880.3332909647,3344.66408504549,3733.20934732593,2467.3347766433,5744.57076794472,5265.15716156008,6197.04339435411,4499.40765937888,-5628.79755161858,-5504.42614544545,-6205.23339464606,-6389.43081259696,-5041.52738594247,2778.20641006964,795.714797977308,118.229655054822,0.0389803607016802,0,2973.57964521496,3031.29650256233,422.423708705732,-5.82294675957905,4.15433275377444,21.9679747728605,8.24717567531139,5335.94849040431,512.338842525745,13.9337852405222,-6140.58222826148,2433.31294665307,-63.8037385780812,59.47661387953,15.6911257462563,11.78394953945,14.4911805658095,"USA.NorthSlope.HappyValley-C18","presence",0,0,1,0,0
3051.74622697334,2482.77924323501,3551.53536096341,4129.73360983182,1939.51171813777,5243.03992268468,4359.3068466982,6603.61445799026,3655.39247448951,-5671.73279581908,-5395.8483092821,-6155.34826409842,-6262.66631802766,-4993.74264299955,3012.9024966898,766.687029141497,-25.322196248448,0.000987583667867714,0,2901.00056299889,2927.17644435866,2489.05448039288,52.0725186489452,-73.9054469451055,48.731468205085,-75.272296162246,4952.6693579793,3469.57388754684,-102.437143641011,-5692.690034055,1274.93842286706,-10.7850963151421,19.5306191948444,0.0759451425588054,-3.37767195083503,3.8361592712258,"USA.NorthSlope.Oumalik2","presence",0,0,1,0,0
2426.83929595224,1547.91719905163,2614.08140455948,3342.24745608572,1667.4232594039,4175.38893618698,3049.02524520411,5351.13767181214,2959.92651282809,-4798.32433358548,-3808.3586151828,-4812.29817241077,-5636.42754186744,-3611.88179783231,2757.47601246581,986.897887053835,-16.7202262940134,-0.0136358262738214,0,2605.76426468287,2667.7164541851,2222.28759095022,17.8603175339617,-40.2772632328758,57.1383829462522,-68.5234919099425,4609.64276635927,3312.47254267665,-63.7551896657168,-5107.08029874817,2728.90254972887,-63.9960992955332,39.9953986586072,7.45771870477463,2.64878362961409,5.02528026920201,"Canada.KluaneLake.Ruby-MixedTundra","presence",0,0,0,1,0
2995.43370419077,2154.91046059593,3069.26161525876,3146.15476935462,2351.53109846025,6614.40252557955,5922.40805446432,6673.96786466667,5691.30549138693,-5905.80972765183,-6171.92365444865,-6158.81359354688,-6953.14435739524,-5432.45357129971,1970.24216828675,427.337170480966,648.676954344319,-0.000816335629982253,1,2722.23227428871,2918.89720372162,1026.31824586694,21.2842295087595,-19.285354100917,-93.7210709582649,-0.0866177183181897,6773.85602509769,2133.62869409027,-12.4976829079932,-5304.19993171337,3495.90644577617,-10.0479035513903,19.1967281445775,1.3847490010604,1.43939058345347,1.93992639314462,"USA.InteriorAlaska.22","presence",0,1,0,0,0
2418.31293095803,1475.15693580876,2170.01450042667,2767.19088955528,1604.96486151454,6921.2184701856,5899.21190269498,7786.37236924799,5125.38704868568,-5407.67080481848,-5683.50978215117,-5809.7999114946,-5502.87594596453,-4830.90735325322,1690.30612831314,377.13828751738,5.50250714538587,-0.00797696597874165,1,2114.89328592206,2051.58116703952,1409.1392779734,30.1883781379124,-18.9453884259065,22.7734420277619,-14.7487975263052,6480.20023073784,3237.20430171223,-28.6286953477062,-5499.54544422972,738.12489202904,7.81077906792465,17.3692539620104,-1.01006215976414,-0.545807314246132,-0.749096142255888,"USA.InteriorAlaska.1","presence",0,1,0,0,0
2266.92957840479,2537.52391009124,3207.99988596911,3471.81717468391,1248.84646169643,3749.72184102698,4315.47833942871,5833.4721051818,2068.97873295694,-5042.7098215986,-4859.85123159646,-5896.10810655564,-6245.70003074298,-2671.35171136214,2722.14775484666,920.02889610584,-202.713162840008,0.0448665879666805,0,2868.43945246682,2543.8511504772,2312.58775665398,19.2504129937863,2.5905542754966,44.2525219187324,22.8850627595779,4209.27357912043,3855.60034948786,-2.29031621556633,-5242.80470624978,4100.88705367058,-70.2358992314983,110.045793561042,15.5275246944135,29.2384608530843,31.2955335734709,"Canada.DeceptionBay.TH8","presence",0,0,1,0,0
