"spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_startSnowfree","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_blue_earlySummer","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_changeLSES","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_green_changeESPS","site_code","presence_absence"
2831.07427253914,3084.38550419208,1806.51613385708,4113.91991251477,-5579.40621353667,-6488.67313960654,-6483.83450240273,-4641.85590842712,453.671233756675,0,2864.65108046366,-18.7500466529297,2860.91108458192,-5015.25859823043,-7.08731080139203,"Finland.Javrresduottar.A-Sphagnum","absence"
3727.55822429865,3546.81237197406,2295.99093286492,4004.70219037602,-5954.84036718057,-5845.07123659216,-6539.39002200122,-4384.99100665674,406.901579792128,0,3410.79970920461,-61.7555794562893,2658.66868992112,-5512.35555907003,-3.35189469492642,"Russia.Kytalyk.T3","presence"
399.412294308487,212.462533464088,-451.814485651767,-1677.14547749475,6851.20669066861,5711.38843478016,4346.96224406141,3390.20028186971,234.136786295081,0,-21.4917852373647,-15.5410131504854,1772.75478971734,4346.96224406141,3.17927375401101,"nonveg_1637","absence"
3382.53546987127,4188.32718531213,1891.79001955464,3601.1111509492,-5682.5121216474,-6256.93224690348,-6402.6834475737,-4561.38302609978,495.991339513937,0,3015.24387462271,-41.1105897774722,4368.22397300144,-5627.01598415927,5.57473820071599,"USA.Toolik.S3","presence"
399.412294308487,212.462533464088,-451.814485651767,-1677.14547749475,6851.20669066861,5711.38843478016,4346.96224406141,3390.20028186971,234.136786295081,0,-21.4917852373647,-15.5410131504854,1772.75478971734,4346.96224406141,3.17927375401101,"nonveg_1637","absence"
3398.41698600578,3698.09765549459,2186.37063507571,4531.31980965504,-6347.63260715264,-6577.0944249884,-6536.63863689374,-5208.98412214899,422.143339003611,1,3279.00847735788,-32.8671278079482,3615.83634744138,-6447.39606360884,-0.674228607364293,"Canada.LeRoyLake.TDA6","presence"
2581.49181847142,2862.19114926947,1622.87692043377,3090.0027189919,-5255.83116244854,-5482.77342686665,-5573.66110916988,-4684.85147879872,535.594722738627,0,2532.30324964337,-13.6582671848499,2119.47549507505,-5198.79500751704,1.43437050440425,"USA.YukonKuskokwimDelta.5","absence"
41.7960426940516,338.395014015818,239.397854835877,297.924141138722,-1958.30618903705,-2287.93328830742,-1974.00376661507,-1894.73861745923,1564.54852245316,0,338.395014015818,28.9299146926549,763.071455171712,-1958.30618903705,-3.15754721744342,"nonveg_1261","absence"
1337.47049475539,1500.40436259181,863.110053027619,1583.24379589755,-2846.84211352807,-3127.60106314601,-3150.16060687368,-1679.25746978033,1003.11483727063,0,1106.21487612927,-14.9832473458316,934.751252755246,-3618.83397564482,-14.7126135948728,"Canada.BanksIsland.GreenCabin-C08","presence"
468.623813241725,474.379525646137,1069.45682986314,1469.31178344347,-1504.04777352307,-1865.79814293365,-1890.30822675534,-880.353080615635,1745.50044294741,0,648.855363275911,15.1878295453441,759.387391133042,-1585.30126141185,-4.9595927586995,"nonveg_894","absence"
561.131821740669,74.8407992769347,-118.720968474423,1.11226657431638,-1651.14458513374,-1024.07974216704,-2128.86931754927,-892.56298239729,717.192221931249,0,74.8407992769347,-21.6974853719959,1523.80908562357,-1567.03775663767,-5.08784656976909,"nonveg_794","absence"
2511.16300582753,3282.68564766418,1331.27814434669,2721.99259781108,-5114.40329185995,-5408.37897971217,-4871.6070999178,-3253.49715979796,648.493037289941,0,2110.58289350962,8.7185939391206,3101.86981670907,-4938.3132048246,1.14379942628333,"USA.NorthSlope.14","presence"
4148.2453777411,4460.55425575654,1911.90201545091,3470.06165426408,-6363.72958915108,-6320.8630162844,-6436.06562209682,-4820.41643831907,522.887023464669,0,3308.69105707281,-20.6025923334679,3229.99789106462,-6078.07457252182,4.8798231139217,"USA.YukonKuskokwimDelta.15B6","presence"
3679.54093385511,3610.37627990036,2759.64923988542,5199.66905974256,-6063.79725122258,-6742.16646969794,-7575.75971209399,-4166.12406430755,535.385734665231,1,3208.69819430378,8.89258146035194,2303.13445648819,-6636.22360776462,-13.5443059906101,"Sweden.Abisko.NF-SeasonallyFlooded","presence"
-397.82633555411,271.111067033953,408.49100895392,478.284039017199,248.794252496397,-900.743561915322,-533.080309157434,200.115570224833,800.958476467742,0,335.290718004099,42.7515848264022,804.871131332282,-285.963020220135,-0.835406779230093,"nonveg_1089","absence"
2992.44958525276,3542.43443080196,1428.84462589492,3361.1474828425,-5777.67124880156,-6211.57182997168,-6588.70972003956,-4000.96019891512,483.139076954986,0,2286.94830785614,-31.0992006768453,4783.53637495489,-6067.41655279785,2.63035159263643,"Canada.DaringLake.MediumBirch","presence"
-397.82633555411,271.111067033953,408.49100895392,478.284039017199,248.794252496397,-900.743561915322,-533.080309157434,200.115570224833,800.958476467742,0,335.290718004099,42.7515848264022,804.871131332282,-285.963020220135,-0.835406779230093,"nonveg_1089","absence"
2579.20236518979,3431.57873306159,1561.92532287671,2758.38490009085,-4249.1582800483,-5160.70311068018,-5795.09107426886,-3965.52297164052,638.091925823064,0,1516.59329655545,2.195893367842,1717.17268738955,-3021.26251273675,-8.58267972692045,"Canada.KluaneLake.Ruby-MixedTundra","presence"
-15.1348773162014,145.894790971941,242.280063933154,-711.201325198879,-1530.05630456996,-1812.84162927534,-1588.00261894044,547.99855879211,1807.3011232897,0,145.894790971941,22.4881604717657,1516.10828255237,-1530.05630456996,-18.9146311702914,"nonveg_1473","absence"
2512.2179935862,3106.68726708249,1418.45002255049,2989.42638279298,-4993.94646996346,-5420.01017030912,-5635.01965044918,-3920.51887882199,595.331188571128,0,2893.86360812633,-85.4015580111089,3203.58016120667,-4440.486906087,-7.60148544542255,"USA.InteriorAlaska.AUFEIS","presence"
497.887896686441,296.910076403418,-28.0735601330196,-1291.79884504305,-988.925796929351,-1159.11580426292,-1683.09030617993,1180.20778654094,985.448615071267,0,305.603527890665,-2.46435492358609,2012.01669781007,-988.925796929351,10.1326739176605,"nonveg_1834","absence"
-80.1262940438471,241.52583888918,909.774119450391,1085.72122082455,-810.223373623988,-1226.25726449421,-1253.47673876315,205.149308208263,869.545826169375,0,-80.1262940438471,-0.298442449633387,1084.09299435224,-1226.25726449421,-3.76173723266436,"nonveg_670","absence"
-47.6328748368914,-131.160646351292,-293.34042243588,-571.110269517396,-844.181904334695,-1417.62461176478,-1784.8206427571,348.040474531269,948.481930543202,0,-128.802110514245,6.32839708078805,806.457932825035,-899.016263151275,-10.086868569387,"nonveg_842","absence"
2874.34571095926,3525.24974815898,2181.56088913713,4263.95797539746,-5299.29864795562,-6036.31604206647,-5847.98114355994,-4481.36324439193,467.242040100425,0,2313.30727231517,-5.14381065440935,3031.42665921649,-5461.37593477783,2.41807699883268,"USA.YukonKuskokwimDelta.UB6","presence"
3083.0502631605,3376.75466773097,1607.17407989904,3110.29705667369,-5902.86745624297,-6529.13004083156,-6440.93569084117,-3897.17042601896,533.019900296687,0,2529.48058170522,-18.7649296015132,3689.35210951426,-6151.39408394805,-6.68010259928432,"Finland.Kilpisjarvi.20","presence"
2399.16830928916,2735.31410887217,1572.41889953474,3069.7446703705,-5295.0560245645,-5605.42838373876,-5381.18304637205,-3681.06442899854,504.746529607906,0,2400.29316259333,-12.170554132323,3589.88789321683,-5147.76694835813,0.895556284327386,"Finland.Kilpisjarvi.18","presence"
921.230280269072,-209.069284460406,428.334081488943,1192.41258514911,-1384.69449555648,-2540.38045225768,-3882.69805623319,-1780.52470058358,692.795235058659,0,673.720851698133,54.03980675954,2802.55029542935,-2521.1346472018,-11.546227018698,"nonveg_600","absence"
3428.99377311076,3841.59249252309,2426.47967491288,4423.07345440203,-6450.86430929156,-6319.50142774982,-6457.45084088596,-4950.25388002492,402.625569758661,0,2958.66754454011,-24.1392618640698,2395.41602503778,-5948.13921597361,-0.459387777420219,"USA.NorthSlope.HappyValley-C20","presence"
712.155826687498,762.233643613537,441.843970818951,786.625872049947,-2325.79688300888,-2905.38995875563,-2863.493014812,-901.794329165659,844.350334031919,0,637.584932007762,30.7699701404222,1240.06506272168,-2094.32634994992,-9.777351781083,"Canada.Ivujivik.TP10","presence"
3634.73945579105,3739.93048810649,1537.39960888154,2685.22853908295,-5981.5931849916,-5969.87845633325,-6122.32403902294,-3746.01454677429,624.531962605484,0,2720.40241366832,-27.6135445441607,3388.58436365822,-5022.84585093247,0.59081309590586,"Russia.Tiksi.FloodMeadow","presence"
2081.94674800802,2086.84278985419,1486.99219341894,2767.70308103543,-4787.31481548749,-4790.77946544002,-4891.45653116103,-3237.29972409993,771.622598088651,0,1889.77293427101,44.8264443629712,1095.7639195207,-3792.81618139703,-7.21128584482497,"Russia.Tiksi.LichenTundra","presence"
799.118288634043,388.876274938093,341.639872678555,441.233268451355,-2422.40930706376,-1489.45123914634,-2257.38755554183,-1918.67292282953,1408.33606382555,0,388.876274938093,-122.82794757939,820.585313868356,-1918.67292282953,-5.58535307258705,"nonveg_583","absence"
260.581685217429,8.22069357968335,375.945274446782,-141.762819898673,577.478180699218,111.600456770566,-386.43728406033,946.331771712807,1182.29376244846,0,260.581685217429,-5.09209653400004,351.394394428369,182.68004665509,-13.7795722072694,"nonveg_1161","absence"
2964.1555659383,3625.62321236913,1792.28714438809,3782.16216396294,-6017.25329708301,-6524.4493964045,-6683.7874999702,-4136.48774166323,369.280030774243,0,2995.88696058213,-58.9038139743752,3252.51627328376,-6515.43141184936,-9.088907643116,"Canada.DaringLake.Tower4-LowShrub-2","presence"
3829.70637044255,4241.23972683941,2012.44959262511,3706.56082557833,-6002.78516380358,-6346.14222152573,-6675.04143840527,-5588.47359682766,498.133985154288,0,3421.69880552761,-43.4734340704307,2571.30164950841,-6197.47187373217,1.73952118627345,"USA.YukonKuskokwimDelta.72B4","presence"
3518.09147787734,3627.48292196538,2142.92411312305,4140.43831665857,-6101.26368050309,-6199.60254727116,-6651.60931794343,-4312.61498140311,525.314521472166,1,2330.91882430098,-30.0103168959382,3453.29180492641,-5293.52095736484,-1.82931402466737,"Canada.PayneLake.TDA0","presence"
2512.2179935862,3106.68726708249,1418.45002255049,2989.42638279298,-4993.94646996346,-5420.01017030912,-5635.01965044918,-3920.51887882199,595.331188571128,0,2893.86360812633,-85.4015580111089,3203.58016120667,-4440.486906087,-7.60148544542255,"USA.InteriorAlaska.AUFEIS","presence"
1204.97589129978,1392.17606878115,1044.44107362481,1443.83407618303,-1926.01526356527,-1795.60701510576,-1592.07435908927,-1621.35775227718,1647.02488845079,0,1044.44107362481,-12.166097898255,552.109430743825,-1795.60701510576,3.2777295308981,"nonveg_508","absence"
2399.16830928916,2735.31410887217,1572.41889953474,3069.7446703705,-5295.0560245645,-5605.42838373876,-5381.18304637205,-3681.06442899854,504.746529607906,0,2400.29316259333,-12.170554132323,3589.88789321683,-5147.76694835813,0.895556284327386,"Finland.Kilpisjarvi.18","presence"
3670.32712463657,4352.40850467952,2553.21223885298,4489.44963608616,-5313.43137537684,-6311.41183135392,-6129.06290394699,-5096.99473753918,340.82838832147,0,3402.28861988905,-18.2137940906303,2684.85974878566,-5693.82494360534,15.0204948061906,"USA.BrooksRange.7","presence"
226.186091445539,692.889351446169,-497.108417441796,-733.86295143572,-60.2906396036813,-620.931853989976,-459.452897857066,-395.410498274165,876.208255088179,0,226.186091445539,4.0054062316682,2025.03785700285,-459.452897857066,-2.5826746933362,"nonveg_921","absence"
3993.94214900116,4560.43485174401,2048.41922510202,4340.54974382876,-5925.83812765631,-6876.55815825747,-6683.83774272618,-5325.99748968909,378.394808610767,1,3249.20803774072,-57.0928974613632,3336.91732821729,-6658.7670206368,14.8157809106174,"Sweden.Abisko.VJ-SalixShrub","presence"
3518.09147787734,3627.48292196538,2142.92411312305,4140.43831665857,-6101.26368050309,-6199.60254727116,-6651.60931794343,-4312.61498140311,525.314521472166,1,2330.91882430098,-30.0103168959382,3453.29180492641,-5293.52095736484,-1.82931402466737,"Canada.PayneLake.TDA0","presence"
2317.44439457921,2428.0610377551,1469.01962483787,2075.66143436767,-4771.14944604266,-4945.6199154794,-5068.63369818931,-2155.26005840613,732.386379117989,0,2295.21419776221,-32.6078425679965,3041.24139365433,-4494.31669708205,-7.89663162814311,"Canada.PrincePatrickIsland.MouldBay-C06","presence"
2493.50197344984,2742.48845511441,1050.22346481215,2280.81277156165,-5648.33832433512,-5091.33260444173,-5205.13244874659,-4077.73521770677,549.753607133836,0,1703.82596807572,-36.4523716958506,2865.32109477331,-4902.37916560167,-0.649678476640784,"USA.YukonKuskokwimDelta.1","presence"
3828.44435681885,4369.20470100499,2985.37898531694,4927.93510515293,-5368.61101504271,-5539.38956616837,-5614.49783449455,-4646.00724216064,483.763852239398,0,3243.19479462728,-35.3036394525123,2215.82277882387,-5639.20577401374,5.2720979409376,"USA.BrooksRange.6","presence"
2832.78989464339,3793.94075619088,1688.1072681389,3326.44046853453,-5146.48091466109,-5415.49354800222,-5026.15228531928,-3831.96900682542,557.403436787544,0,1720.9322651011,-4.18841681627698,3994.73710354866,-5243.39415042637,8.08231681366732,"USA.NorthSlope.11","presence"
1682.33386489969,1423.42178637173,263.76239089679,282.659732947553,-1925.13204672409,-1607.58100035997,-1708.95460705784,-1443.87670565738,1229.74105138742,0,1097.65683155685,-48.7230861119032,1686.69876590169,-1708.95460705784,7.83315619336375,"nonveg_880","absence"
155.154039873556,1197.62397911153,-223.624511661574,-209.144435895668,-1535.91605631176,-2259.97525965148,-1104.59057704327,-2384.66525188192,1741.00059007926,0,859.718633539788,234.854864555411,2554.23625340009,-1535.91605631176,-5.29073141777796,"nonveg_624","absence"
3244.65673731887,3816.58341646977,1969.60878905255,3867.41581002373,-5374.80074125966,-5998.90309964847,-6098.68600016748,-5271.13009098317,487.742943401192,1,3452.02709448575,-32.5204440113319,3556.58999203822,-5504.3248370619,-4.04082111623572,"Russia.Kolyma.T1","presence"
-80.1262940438471,241.52583888918,909.774119450391,1085.72122082455,-810.223373623988,-1226.25726449421,-1253.47673876315,205.149308208263,869.545826169375,0,-80.1262940438471,-0.298442449633387,1084.09299435224,-1226.25726449421,-3.76173723266436,"nonveg_670","absence"
2904.29493783847,3567.34394756725,1382.81216290959,3770.12197943656,-6077.67032200076,-6504.97787572862,-5800.12982905956,-4912.62493057247,367.211696239809,0,2183.88703400849,-14.9388121355174,2570.18936665662,-5971.4898190081,7.05709093839337,"Norway.Javrresduottar.EC-Sphagnum","absence"
3270.24126800841,3428.27362545033,1958.42578402568,3687.16115400354,-5026.00839488077,-5494.26122361532,-6344.62074047557,-4454.99859880514,594.287047268096,0,3414.49045042771,-39.567858630998,3293.28825562555,-5109.12416275758,-7.24203032817512,"Russia.Tazovsky.Burned12","presence"
2367.35540171523,2456.13945602673,1582.0824124155,2900.0862454787,-4921.57513945229,-4822.33138801302,-4790.00191794352,-3342.27713288307,638.798262617811,0,1863.2265020691,-15.1722107107357,1983.81977090115,-4389.68964222878,-5.90889063171137,"Canada.BonifaceRiver.LSA2","presence"
4465.28065363536,4615.64983866375,2543.48885816874,5663.98262471224,-6790.72821064438,-7740.08608917134,-8141.39810615906,-5944.10367651762,424.977802308659,1,3993.80679837182,-50.5733295026994,2998.45014675037,-7513.44938566167,-13.2242694619235,"Finland.Kevo.14","presence"
2901.29199587692,3580.55032542125,2000.28845502549,4608.51593160109,-6139.17676642229,-6732.02228199694,-6761.26261400187,-4728.86752606365,445.3665766714,0,2530.70879239512,-23.5808093785385,2797.81693637807,-5696.87054954738,0.34120488767243,"Canada.PayneLake.TDA3","presence"
4306.09804253584,5090.72236768566,1576.40985880296,3960.42084270361,-6126.01159660365,-7119.68447059846,-7532.90321586726,-4548.97227129858,531.035356797743,1,3502.17252430379,-97.7787342000114,5350.11398172968,-6336.9054362015,-1.64200617738272,"Finland.Kilpisjarvi.17","presence"
269.306222361485,425.087514325529,346.321363336519,954.449177579225,-1561.0834091782,-2285.17819933086,-2089.42303834237,-1604.52159714555,745.620026435494,0,425.087514325529,16.5059842062369,752.972346369889,-1604.52159714555,-6.15546870896207,"nonveg_968","absence"
2992.44958525276,3542.43443080196,1428.84462589492,3361.1474828425,-5777.67124880156,-6211.57182997168,-6588.70972003956,-4000.96019891512,483.139076954986,0,2286.94830785614,-31.0992006768453,4783.53637495489,-6067.41655279785,2.63035159263643,"Canada.DaringLake.MediumBirch","presence"
2314.27481094578,3368.79034343343,1812.12629431476,3405.44131103378,-5249.24913197924,-5704.9483645858,-5771.17298720212,-4630.87641199569,496.201055538898,0,3102.70661314491,30.5854922977095,3841.24389609212,-5006.44781457836,16.0344874326311,"Canada.ChukotkaRiver.TH4","presence"
3178.26342591225,3676.61045730599,2167.08533701361,3794.73912290485,-5537.36802802186,-5904.29253884682,-5950.10704528541,-4714.98724877216,605.993574288808,0,2750.3617250837,24.8308725707348,4047.71857740398,-5369.29372159201,3.5603527043329,"USA.YukonKuskokwimDelta.UB3","presence"
269.133603714263,227.838489476689,214.492172033922,422.591854171817,-993.62176553617,-1105.01612139274,-1103.54076785876,-785.608394159439,1114.17970765939,0,269.133603714263,15.356418175619,338.699119522886,-1103.54076785876,-2.51613973254678,"nonveg_973","absence"
3718.80178250099,4063.78465501768,2009.21179424846,3815.91919526393,-6000.40196942274,-6616.17397755461,-6796.87023970252,-4454.19923161582,505.568409134718,0,3384.74433463103,-12.7829420262242,3967.0426006163,-6868.14903543406,-3.46160873716707,"Canada.BonifaceRiver.AB1","presence"
3471.29157157622,4170.01471617994,2331.03736057702,4047.11409043897,-5792.11267230751,-5973.99341209486,-6275.56227950254,-5088.41117404373,541.711410472454,0,3204.69330418484,-28.7572765944804,3120.96391969253,-5501.05045146092,0.150897179664573,"USA.InteriorAlaska.FRYINGPAN","absence"
269.133603714263,227.838489476689,214.492172033922,422.591854171817,-993.62176553617,-1105.01612139274,-1103.54076785876,-785.608394159439,1114.17970765939,0,269.133603714263,15.356418175619,338.699119522886,-1103.54076785876,-2.51613973254678,"nonveg_973","absence"
313.621490513431,-21.6313432365147,108.124041241961,4.54163840656175,-1106.71298544228,-820.228186522411,-1543.94536571832,-358.615090878596,973.331289982394,0,108.124041241961,-24.7946923543111,471.312013272514,-914.464429387336,-14.9422647354852,"nonveg_848","absence"
1552.84120184879,2661.64330814255,389.275067514072,1237.49551210859,-2142.78741893925,-3140.42506160226,-2319.21939796501,-2957.12232214487,985.94604649782,0,1685.09315923265,21.0565095374585,3125.29724485754,-2781.25370985708,7.77397003302124,"nonveg_632","absence"
4795.07997583278,4509.07950485428,2806.65713483702,5556.17839187383,-7546.26083455264,-7036.49748440879,-7724.80103097627,-5835.32716777713,348.087271505452,1,3806.18698549617,-67.1529919745849,3391.64309361648,-7232.29431317428,-1.81119625165296,"Finland.Kevo.2","presence"
3166.25380416373,3612.62815390902,1605.47108803025,4272.42927853289,-6205.27475266624,-6545.86145643847,-7001.79124179898,-5381.47418150513,346.097078980365,1,3241.11849457239,-66.6621872575668,3973.06929753984,-5513.1889442177,-3.54634495207469,"USA.InteriorAlaska.5","presence"
762.061898352421,525.899823445374,845.476052309646,1185.84497404634,-1908.7775095722,-2138.75789585072,-2728.64312631001,-322.125304311409,1138.45570678972,0,762.061898352421,4.33678518075613,548.931963668951,-2005.88164390759,-9.74824523751906,"nonveg_725","absence"
2236.29811501813,2633.56951127,725.926327573219,1858.16199447359,-4945.09485779816,-5258.66548207964,-5148.64251028761,-3302.71693094565,518.509085589512,0,1578.46964600067,-32.7512010933457,3477.21034057578,-4484.75890221218,10.3748820980588,"USA.NorthSlope.Deadhorse-C16","presence"
2511.16300582753,3282.68564766418,1331.27814434669,2721.99259781108,-5114.40329185995,-5408.37897971217,-4871.6070999178,-3253.49715979796,648.493037289941,0,2110.58289350962,8.7185939391206,3101.86981670907,-4938.3132048246,1.14379942628333,"USA.NorthSlope.14","presence"
129.319185394781,756.789275076299,-16.1762080012587,68.4915982859912,-788.523910319321,-1154.99241798993,-968.387642278672,-1018.73695348293,1019.27198351837,0,427.930742497881,21.7149005251962,767.387066988542,-1018.73695348293,38.3176032536217,"nonveg_572","absence"
657.870404596213,431.293067369958,-524.860017213772,-837.026588828629,-936.131163866752,-457.367937406765,-914.901285060225,585.793739655052,2114.23799877983,0,431.293067369958,-54.235526956189,1741.37839856766,-457.367937406765,-19.8411196889031,"nonveg_1172","absence"
1390.16011048938,1395.95214197484,188.809530057928,354.33239693551,-2856.98775767251,-3313.93376627649,-3553.22100286238,-583.10700245168,441.580517123255,0,1119.05954089704,-19.3643263994531,2986.38152954383,-2872.22376337453,4.17984613504361,"nonveg_671","absence"
262.082599986042,156.50912120461,145.899898160741,260.60270995751,-767.093407415064,-1617.3055797123,-1917.51331225107,-1061.7579216031,1289.5702523044,0,262.082599986042,27.7672261721156,901.130782806948,-1061.7579216031,-17.7877924470744,"nonveg_775","absence"
3640.03156854475,3855.53086685793,2357.51175920659,4251.41275460659,-5515.93318953825,-5909.99282632694,-6413.40037732693,-4795.23927456578,428.456296921407,0,2642.46001052157,-51.8206822757035,2763.03369907481,-6026.53379725947,9.00488739961556,"USA.NorthSlope.HappyValley-C19","presence"
1583.10826725813,1364.50770893284,794.548387511954,1460.47930117051,-2604.49423337567,-3121.88961706551,-3639.74261097781,-1785.1155539571,1057.83089209076,0,1631.21597866941,9.39590867908153,2148.34890899167,-2420.66298190385,-10.6415442860662,"Canada.PrincePatrickIsland.MouldBay-C03","absence"
-80.1262940438471,241.52583888918,909.774119450391,1085.72122082455,-810.223373623988,-1226.25726449421,-1253.47673876315,205.149308208263,869.545826169375,0,-80.1262940438471,-0.298442449633387,1084.09299435224,-1226.25726449421,-3.76173723266436,"nonveg_670","absence"
269.306222361485,425.087514325529,346.321363336519,954.449177579225,-1561.0834091782,-2285.17819933086,-2089.42303834237,-1604.52159714555,745.620026435494,0,425.087514325529,16.5059842062369,752.972346369889,-1604.52159714555,-6.15546870896207,"nonveg_968","absence"
3137.63905002938,3739.95876271245,2188.21281216883,3905.42223505528,-5541.30820540186,-5887.07968194867,-5807.13052208207,-4520.11696712496,630.757715661641,0,2901.62744314182,-35.9737213738097,3001.66514495539,-5301.35829332553,3.0259805533821,"USA.SewardPeninsula.18","presence"
508.959141302942,388.702488282257,209.852314628254,311.990766558012,-814.806126639184,-954.207721645804,-1188.27734447305,-400.439248945177,740.81659558121,0,378.276461719198,-6.22298474208304,717.865490555594,-954.207721645804,-4.90778615420008,"nonveg_932","absence"
3028.42206233531,3617.08402408223,1733.67248114186,3391.06496125337,-5276.0445193289,-5743.5301182087,-6077.7308580119,-4646.30024520181,505.217422973276,0,2573.80632544841,-34.9545275322879,1731.89429078687,-5153.01302624522,1.43826807560605,"USA.Toolik.S2","presence"
85.3425302325747,682.9665412769,579.136520006534,1461.41793814506,-2527.78415997955,-3443.27178321165,-2484.68545729644,-2142.7961546161,568.183441179734,0,557.501481056879,31.4772633882869,735.377845957532,-2484.68545729644,1.27792025190197,"nonveg_986","absence"
3993.94214900116,4560.43485174401,2048.41922510202,4340.54974382876,-5925.83812765631,-6876.55815825747,-6683.83774272618,-5325.99748968909,378.394808610767,1,3249.20803774072,-57.0928974613632,3336.91732821729,-6658.7670206368,14.8157809106174,"Sweden.Abisko.VJ-SalixShrub","presence"
3150.57443574008,3432.5007714156,1965.28614698541,3882.52111290809,-5243.69366614491,-6263.10398541636,-6375.57048352794,-5131.27012675854,641.843621613009,0,2991.08966816288,-19.9403154170932,1389.13090654128,-5298.789114201,-3.8147415864718,"Sweden.Abisko.NT-BirchShrub","presence"
781.029475567774,509.349883684518,795.298378569094,1434.65475541406,-1914.93372110579,-836.278493455731,-1282.19601803672,-651.789926775989,841.269220350244,0,601.066608784903,-38.1875623188642,1232.57739627735,-1029.14376011345,-3.2021515611056,"nonveg_681","absence"
2314.27481094578,3368.79034343343,1812.12629431476,3405.44131103378,-5249.24913197924,-5704.9483645858,-5771.17298720212,-4630.87641199569,496.201055538898,0,3102.70661314491,30.5854922977095,3841.24389609212,-5006.44781457836,16.0344874326311,"Canada.ChukotkaRiver.TH4","presence"
1845.33940840501,1751.55780639531,1216.92792032817,2568.18173841091,-3715.28683532412,-3481.23253826977,-3930.50140857064,-3197.74229929919,629.34879401429,0,1512.88687461764,-51.8163598704808,1389.03495234786,-3230.8622366746,8.57003939154136,"Canada.BanksIsland.GreenCabin-C00","presence"
475.909973300601,-258.368573862752,-594.237456941613,-620.671439151408,-678.724558135387,-1186.20010447093,-2050.59974676778,-523.042989613027,1144.59496479054,0,89.2314078592812,-16.8121115409269,1914.23632973745,-678.724558135387,-30.2103202530856,"nonveg_1469","absence"
283.054814055766,205.740599861684,346.880367459836,512.869739980749,-970.537384414853,-1694.51706348311,-1930.4790917946,-579.412316112616,945.904259662517,0,283.054814055766,20.9189769802258,1599.33951600252,-1694.51706348311,-4.64398456400248,"nonveg_560","absence"
1706.79199480217,1516.09981560531,648.755041991213,1002.13221749607,-3132.65130776105,-2799.79341512396,-3226.59895054567,-1953.77894686646,858.585906659245,0,1389.21257579579,-53.3001044386117,1790.65916999311,-2990.45828954054,-4.44195618721008,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
3112.34335510474,3340.8336722482,2239.91504480452,4037.89716868139,-6088.35483014777,-6781.33988903009,-6883.86511480095,-4770.28395968691,501.853630065871,0,3271.79111671021,-5.11919437753057,3522.28780865792,-5872.3945946045,-7.17363926650619,"Canada.CoutureLake.TDA7","presence"
2234.36237395771,2480.29475884099,755.618538278439,1865.08125814959,-5022.31211650068,-5304.11179245427,-5444.43500224352,-3699.09365116941,579.917986816408,0,2078.31461012102,-43.4962878990349,2937.48366575055,-4659.3519946774,-2.14014348528872,"USA.NorthSlope.FranklinBluffs-C17","absence"
468.623813241725,474.379525646137,1069.45682986314,1469.31178344347,-1504.04777352307,-1865.79814293365,-1890.30822675534,-880.353080615635,1745.50044294741,0,648.855363275911,15.1878295453441,759.387391133042,-1585.30126141185,-4.9595927586995,"nonveg_894","absence"
3150.57443574008,3432.5007714156,1965.28614698541,3882.52111290809,-5243.69366614491,-6263.10398541636,-6375.57048352794,-5131.27012675854,641.843621613009,0,2991.08966816288,-19.9403154170932,1389.13090654128,-5298.789114201,-3.8147415864718,"Sweden.Abisko.NT-BirchShrub","presence"
1373.45887208528,1421.91199426428,1396.69282876756,3050.87042952381,-3425.32465385504,-3730.86451112925,-4016.87221976029,-2203.73446845522,843.802645816135,0,1421.91199426428,207.138869966636,803.682769246906,-3425.32465385504,-18.2655687537849,"nonveg_1177","absence"
3039.72481756299,3508.48825751934,2298.78582886964,4118.40071398612,-5740.57637216066,-6111.65898145252,-6135.72266227279,-4358.04007220422,529.892998346116,0,2367.90669425995,-23.3109997926046,1231.52424361643,-6309.59215242537,-2.10588104442133,"Canada.DaringLake.Tower1-Shrub","presence"
3727.55822429865,3546.81237197406,2295.99093286492,4004.70219037602,-5954.84036718057,-5845.07123659216,-6539.39002200122,-4384.99100665674,406.901579792128,0,3410.79970920461,-61.7555794562893,2658.66868992112,-5512.35555907003,-3.35189469492642,"Russia.Kytalyk.T3","presence"
3640.03156854475,3855.53086685793,2357.51175920659,4251.41275460659,-5515.93318953825,-5909.99282632694,-6413.40037732693,-4795.23927456578,428.456296921407,0,2642.46001052157,-51.8206822757035,2763.03369907481,-6026.53379725947,9.00488739961556,"USA.NorthSlope.HappyValley-C19","presence"
3645.40943997678,4089.0498248687,2179.16405927668,4137.03684940915,-6051.661996289,-6501.97864568099,-6394.20984361234,-5210.57323000014,604.403835113905,0,3611.32324994391,-6.14046535130985,2214.5545269761,-5707.85009254932,-7.42263701873811,"Sweden.Abisko.NT-MesicHeath","presence"
