"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_startSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_blue_peakSummer","spectral_blue_startSnowfree","texture_NDVI_peakSummer","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualMedian","spectral_NDVI_changeSSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NIR_annualMedian","spectral_SWIR1_changePSLS","spectral_SWIR2_annualRange","spectral_SWIR2_changeLSES","spectral_red_changeESPS","site_code","presence_absence"
2578.49644933022,2173.38389944509,2943.89911631752,2605.94488840746,2168.45752526749,2329.93359389913,-294.467356890739,4414.16339461829,4165.15296882973,5114.53884068929,4616.04616040768,3791.70993352433,-4859.52256906941,-5229.78911678074,-5103.06874673249,-5866.80882671039,-4058.49950006317,2514.10996825638,453.544014874357,756.209360516933,238.610162797668,0.00453067741667231,0.645012517770131,0,2735.57887817863,1274.51070230491,2.48405615792144,-8.69992704311449,2758.35019886878,33.1216115194423,-4853.65898803902,-5071.07570928488,2512.67341454022,2.42010153111958,302.999349813369,3.83981244477363,-6.42078562712809,"USA.YukonKuskokwimDelta.5","presence"
3144.19912243287,3024.528118666,3709.03928691624,3578.36885379389,2010.32583962746,2121.95942400004,715.693988473112,5343.59502862243,5538.31639046029,6234.51370163722,5897.65657266915,3613.22589970117,-5781.69006053649,-6298.6147189465,-6535.82787966739,-7022.77360907604,-4648.42431322562,2666.06940430282,317.706932386732,619.1678258173,137.368966986641,-0.0167822130024433,0.477775573730469,0,3215.93021198489,2573.14046797777,10.5651702087118,-42.3986085214312,3331.11418256226,49.7639572659987,-6512.90750643044,-6331.94895896057,2699.90505933339,14.8947077083055,452.992281635519,1.31976957271965,-8.17968476718744,"USA.YukonKuskokwimDelta.15B6","presence"
3101.52788262524,2518.39401503101,3350.57511328896,4018.38927536191,1635.73511206279,877.08693274854,1028.1968427132,5089.96378703225,4579.43238616728,5425.84315604396,6381.74248213395,2722.38419474425,-5300.64210356003,-5052.63072346688,-6372.07577794028,-6526.54908723943,-4584.92677513288,2749.90138513623,413.443768071477,630.708734070857,168.357218318565,-0.0229689665138721,-0.263751119375229,0,3616.48272643793,2421.9454649009,-13.9877677144703,-74.4631928790298,4196.36330960514,105.370291968571,-5846.25770265831,-5524.68159794113,2871.63664538308,9.92578836014272,717.319680848216,-0.514222161509989,-18.6780742400609,"Russia.Kolyma.OW1","presence"
1915.8617287056,1416.53713433138,1151.50509004071,852.654201741888,948.462657702235,2927.41948593113,-1666.30307676676,2924.08862135161,2486.02631597373,2139.59109986924,1721.30016604222,1633.94607287406,-1673.44336993106,-2270.26936833114,-2764.14468822342,-3166.70292196784,-1846.53123931288,2737.31369204426,769.075965844619,931.827826074943,339.659681496262,-0.000548839918337762,-0.207245036959648,0,1151.50509004071,1063.20752696372,27.1682625726205,22.0860036908891,2045.80662049592,49.6208672491368,-2270.26936833114,-2344.21831755327,2049.2540396774,-13.3268856179398,940.894537847999,-17.2708218107026,-16.7944699883258,"nonveg_680","absence"
1097.50765899991,1532.14828261765,1470.95062151063,2027.04319738756,1774.21310347214,233.238010989626,-1631.45181478809,2552.75125456635,2855.8053826994,3201.59286698602,3836.91053570886,2999.77757650534,-4253.76552614042,-3164.12366114499,-3973.58464944661,-3511.5652890034,-2973.05823854302,1536.76305702345,765.682505954309,759.58108089398,300.385123943479,0.126259550452232,13.063530921936,0,1532.14828261765,929.535538387643,-30.8940319931626,3.22092953194842,223.846146250381,-40.6387565399082,-3511.5652890034,-3575.21947285569,1934.45796691174,-22.5717166042286,547.050954859519,6.01674074660329,24.7616144386402,"nonveg_1069","absence"
1162.35409287938,825.144321070938,933.860378807891,458.694686087951,375.07766124499,-1224.04493682478,-3316.21884309783,1618.78430217243,1158.0855892841,1307.33787872205,608.411120360418,476.63380285393,-790.330657435168,-1647.89916235984,-1524.92913125683,-2400.86487874284,-1524.73540527955,3305.84533702025,1170.91643697695,1832.97042880184,603.421435297121,-0.0229134205728769,1.62990355491638,0,825.144321070938,787.276431634387,79.1942821199899,-18.1193429561587,-1620.59745163298,51.9159317872043,-1524.92913125683,-1577.75184701484,2957.58232376846,45.8539147022469,565.55695129685,-16.6725316371305,-24.7530556637056,"nonveg_825","absence"
-1215.75416702287,-1064.94107469984,-12.7192683548995,-54.0694239425657,-2680.78324028993,2681.03654807372,-169.272948879946,-4246.25160475831,-4498.06163397471,-2706.17137183428,-2158.8106681417,-8395.28423778353,7510.14352402393,7711.03418939994,7964.44647713053,6982.25632965136,10000,0,230.384784062402,1085.37813639383,-199.287208352257,-0.000355027033947408,-0.379221498966217,0,-1064.94107469984,2668.06397193503,2.29723086598146,-58.4567670191635,1680.75091899729,197.572982525011,7711.03418939994,8033.57610404115,0,6.42752164929133,146.373375401211,-8.13185418895619,-7.41834755275531,"nonveg_1797","absence"
370.66791496622,378.882136804375,273.037837141157,253.725612389817,-95.1197510709658,-1225.40834157149,-1733.92279552192,590.732744578905,647.060646631616,517.94476032645,514.782166993001,-172.386600211401,-1030.26537678071,-1173.52558505469,-1409.83789956744,-1442.17809767852,-1323.92906399002,2272.54604340395,1482.95686661228,1344.38040062069,-205.362035701386,-0.176463574171066,3.24325847625732,0,273.037837141157,474.001887875341,3.21870412522324,15.1206142376026,-1225.40834157149,30.5247737916122,-1323.92906399002,-1275.94720461428,2128.79214687961,-24.9116072973682,353.898619609577,-4.46496132796785,-6.59777576400718,"nonveg_994","absence"
973.908261798702,271.257127970435,1807.89692009166,580.365903669603,141.912958969512,-1374.88668144442,-2157.72148589636,1494.27444290427,746.869036420376,2518.7016924787,1109.24675896906,446.460489423918,-1824.87895339651,-2634.34060748818,-1092.49895715396,-2548.03870632596,-2204.17011416825,2468.36558308104,1123.37473810578,1250.24956230219,1165.79000704751,-0.0507917404174805,0.340071231126785,0,580.365903669603,1665.98396112215,111.593728765641,-139.694526556475,-1080.16796187343,41.9125581392141,-2204.17011416825,-2060.78546770657,2135.63390361979,35.8041360058163,586.641688658443,-53.331062605313,-8.27068493341017,"nonveg_628","absence"
950.596041702663,992.982028242835,1142.61381293204,863.764129342651,817.731059345917,-1448.9355086916,-3185.98661762109,2313.27083555862,2598.56865688398,2732.55160819755,2341.620751464,2110.09818294674,-2285.86615215664,-2499.10841179572,-2269.63586199423,-2666.62609679229,-2292.32893770249,1349.41095085779,618.58821140473,741.341330653018,-58.0501508159787,-0.00358042330481112,0.288831859827042,0,950.596041702663,324.882753586126,46.4749472648986,-24.9386307815346,-1471.12100579239,8.46552719216138,-2292.32893770249,-2402.71309208827,1338.75441672097,41.8700172763285,157.70158205514,-17.7410039626302,-3.41138912037674,"nonveg_985","absence"
2259.3431021062,1605.54855487263,2337.22695322373,2411.7886820274,1316.34951994241,1103.24090805138,-608.615551205012,4291.42332575305,3777.69274356804,4731.15620627885,4489.77777091316,2740.06469490632,-4322.59064708903,-5134.35832824219,-5111.41534077636,-5644.93400267113,-3751.03088460183,2243.38722960123,405.001784134091,686.013487320014,308.195875068286,0.00591187815492353,-0.663353621959686,0,1667.16648585428,1493.98813246164,-29.7628011114905,-5.80586283380256,1452.41378229373,18.316454200448,-4869.99591348207,-4844.85178432122,1711.8300108753,-13.8498219405953,485.624012265089,6.36202348498045,-1.51015590542205,"USA.YukonKuskokwimDelta.1","absence"
3638.61985260292,3071.85199729147,4250.42717755922,4888.8940566111,2411.46247467246,2858.34216284291,2513.89708777126,5740.10690189625,5160.74357004719,6501.80266912527,7305.12939356039,3896.28537589588,-5877.50799334036,-6119.35566075782,-6707.37451272187,-6751.80922937499,-5131.92711127702,3004.16699663772,457.552989757461,602.862639524275,45.7734914366678,0.0140575051307678,0.362239229679108,0,4013.78832076919,3004.6835570782,-7.27702324615056,-31.742470260652,5675.34960624118,65.2657424057599,-6110.01516676393,-6046.61392520134,3485.20509118784,6.04205368103074,304.619510223064,11.3704239435445,-5.31655132080112,"USA.InteriorAlaska.BLOWRIVER","presence"
2420.25922736001,2176.89875854064,2351.61102564831,3011.55365694906,1823.12714791939,2122.13364245427,106.76817922817,4715.70668328354,4552.79109548557,4700.08843167148,5592.2229165002,3485.62444209823,-5280.3767031735,-5390.52003735586,-6121.24046610912,-5882.801052424,-4275.13597520394,2131.9663845846,446.884980968498,637.800151731506,217.491743741011,-0.00136633357033133,0.091730260848999,0,2569.35644171513,1031.2508934358,-25.6924658898409,-19.1445294769332,3032.10389659411,53.0952216870191,-5533.14324765758,-5144.99763339887,2115.59035975161,-9.81205841273372,371.676879699318,0.591967580486979,-6.33973579288367,"Canada.DaringLake.LowBirch","presence"
400.885690016933,461.161658853347,107.489643336353,502.494599040261,401.910973906565,-1428.73317480049,-1953.98626495059,716.190698591485,781.864041353078,240.074328224393,857.6716269162,647.637234037389,-1487.15619538891,-1386.30874576881,-2062.48449112554,-1308.74187471237,-1438.85753322929,1906.9980090114,1181.38692428151,1215.25847090129,137.715578006645,-0.0421525798738003,0.225599035620689,0,401.910973906565,395.004955703908,-197.502477851954,176.836007758497,-1461.19505873858,2.98058541539548,-1438.85753322929,-1536.70976804498,1914.54040714241,-191.303141825847,287.511860746985,107.20719680895,0.164388378216611,"nonveg_768","absence"
3101.52788262524,2518.39401503101,3350.57511328896,4018.38927536191,1635.73511206279,877.08693274854,1028.1968427132,5089.96378703225,4579.43238616728,5425.84315604396,6381.74248213395,2722.38419474425,-5300.64210356003,-5052.63072346688,-6372.07577794028,-6526.54908723943,-4584.92677513288,2749.90138513623,413.443768071477,630.708734070857,168.357218318565,-0.0229689665138721,-0.263751119375229,0,3616.48272643793,2421.9454649009,-13.9877677144703,-74.4631928790298,4196.36330960514,105.370291968571,-5846.25770265831,-5524.68159794113,2871.63664538308,9.92578836014272,717.319680848216,-0.514222161509989,-18.6780742400609,"Russia.Kolyma.OW1","presence"
1221.49044982073,1438.53144732829,1592.26811620532,1403.32097799749,954.820038409915,715.876757111801,-1732.38572094626,2128.52039584331,2443.41958825054,2753.57779281899,2573.24344213131,1456.91505333784,-2803.78694698705,-2755.3058578131,-3031.91163249104,-3398.11280815538,-1440.58622639378,1919.86295753518,825.934093481976,1314.21163749818,-133.034101658653,0.0374115074053407,-3.46104912757874,0,1661.69896097382,383.716429257137,15.9972961073279,-6.17187275942557,802.621151939561,28.7984670672958,-2348.90873242217,-2202.4152997885,2027.39256492601,-17.9243912411808,188.682569908784,-4.47983434617367,0.282578739308638,"Canada.PrincePatrickIsland.MouldBay-C03","absence"
1960.57951871544,1905.59863144509,2261.20315418903,2144.29904619071,1600.22793705557,2576.93292098767,-1395.49638738283,3911.04995733217,3741.00147186261,4372.03037230981,4190.04835095337,2926.27654388697,-4421.90239393022,-4916.69032772178,-4668.72077237449,-5035.89968677504,-2586.33975454001,2043.17096442395,493.131241058952,1175.93254741195,245.892225977716,-0.000370100408326835,-0.359935456514358,0,2086.89339577273,1499.37336863861,-101.998177549178,5.55482134463574,1862.0841161205,5.49535773987019,-4826.76881256463,-4652.29811090855,2112.5831284853,-72.715338734378,492.496827932335,-1.24079896298645,12.6826708572295,"Russia.Yamal.OstrovBelyy-2","presence"
930.954813704758,769.022128738138,502.063314494433,337.063742086269,-110.936333533993,4231.1867747836,-2164.36769873915,1196.28933300546,1119.83578705911,987.65717669225,894.294207721315,-149.117112100939,-298.528560165064,-1241.98110098279,-1420.34021099984,-1504.1877395574,16.664966127661,2361.00512882402,818.069095217698,1846.9852781422,-232.739971281327,-0.0850434228777885,-3.69850325584412,0,502.063314494433,1041.89114723875,41.249893102041,66.7397035609262,333.786165041052,51.7464017348615,-1241.98110098279,-889.674529115486,2042.74990007456,48.349477309832,826.451901275301,9.34912196266458,-20.914645405101,"nonveg_897","absence"
2710.25374159848,2617.90428064632,3289.20992210124,3072.30568139055,1588.84006949237,1868.4811689672,814.335667358995,4961.82980890186,4874.31485085975,5778.50628315739,5245.87986420747,3062.43487293008,-5108.23939797278,-5388.58956334144,-5369.18546433368,-6319.98375048796,-5098.86940470091,2345.5604181331,394.935807294155,432.88713497526,-25.4574631462388,-0.000908743046845,0.145449822147688,0,2652.61794305919,1878.7201331574,-12.2161082512104,-12.9385441953141,3589.13814333628,88.2514400796088,-5790.71104360905,-5722.39357657554,2207.16428790609,-0.711708252243993,413.115218524681,2.9201606889403,-9.08877646744556,"Russia.Yamal.Nadym-2-IH","presence"
2999.08352416686,3044.32411312405,3368.76409653655,3615.72886585572,2270.19801701992,2953.72370531156,975.702461296299,4510.3957430428,4850.31743410615,5115.21752553692,5403.08614722798,3460.91950478906,-5160.2881550611,-5535.93320492071,-5888.26554208683,-5806.20142776467,-4753.01022364069,3030.47867622521,607.036146334289,774.772005986324,-550.539132401621,-0.00483904918655753,0.230234429240227,0,3114.3324509953,295.423223845358,-1.83121189304204,-0.881796383514646,3671.16540212938,9.35140531468861,-5556.50790037124,-5349.29061961614,2900.66904613162,0.288930270169902,550.322103169663,6.89697718675278,-9.13326615578078,"USA.YukonKuskokwimDelta.UB6","presence"
2913.58254603888,2352.92815030466,3347.0888219464,3421.73686643455,2217.00521095499,4310.92292209803,2058.33752907701,6283.68706325983,5902.17952027771,7229.46598017048,6974.94548215425,5414.07084270998,-6003.56902356633,-5418.64548529027,-6151.32876358052,-7206.94361871492,-4428.70947335024,1993.67762206783,241.656168447445,438.59982780249,822.573892659779,-0.00246372442537298,0.199904292821884,1,2931.58302028936,1974.19840422787,8.3407727903229,-73.1184594158471,4340.61258800037,-14.5179194219498,-6155.50756658612,-5966.68452200442,1973.71379278604,11.1479048563931,786.595748281547,-10.3974311834662,-5.77853833616217,"USA.InteriorAlaska.5","presence"
3405.35524345448,2974.98966476229,3723.43819766537,4343.64977263181,1822.74572782585,3011.90622053099,2486.44870357454,5917.00655881018,5744.10680779457,6812.1612874707,7530.79794992481,3020.78306039047,-5924.70906358182,-6035.42139268655,-6926.84241058319,-7026.58956788379,-3791.99249266043,2552.31484929104,436.925754603734,528.180628427649,-111.932287723504,0.015840035966701,-0.991446667247349,0,3326.20254917154,2577.20643617042,-44.8285970868966,-16.6111008126843,4618.35016569317,80.3328480213308,-6247.18992205656,-6461.14815827493,2691.92497101831,-7.30155961067666,632.912787353669,25.8548304320278,-6.70350254290272,"Canada.DeceptionBay.BEGL3","presence"
1136.40643400046,1447.42037915237,1445.55917012421,797.361040332636,1127.56703473168,-1107.83532578135,-3126.51164854738,2746.24106469399,3217.12646769808,3331.23789531379,2489.37668370694,2476.91915263296,-3108.6182992071,-2481.24773503533,-2969.1292922574,-4142.31125627858,-2273.10597317333,1408.90635822195,370.623505300657,827.527780348769,86.1062351523256,-0.0144088873639703,-1.07087600231171,0,1136.40643400046,650.059338819736,36.011007210643,0.0979583699032255,-1107.83532578135,9.9748856318898,-2969.1292922574,-2994.88251119035,1523.61218430966,27.5257133058132,420.58149238999,0.490086114366621,-7.7547472896011,"nonveg_996","absence"
1287.48575655478,810.361294463106,-401.72102512777,1255.78755458481,756.682820469417,-1868.13429269661,-2804.60380439481,2748.72480614977,2187.71503351256,552.168658046993,2877.27410345894,1652.09368642469,-1834.27913004543,-2536.84434822369,-4020.8763161476,-2243.39774143683,-1413.07432807857,1600.68009779764,733.731893654587,933.235356734046,-961.956263412767,-0.00106641324236989,0.753548502922058,0,810.361294463106,1689.20678168255,-97.5005046889755,71.2989599759339,-1868.13429269661,33.231246052275,-2243.39774143683,-2409.69437278642,1363.8225587383,-44.1544175454715,678.830248795676,23.1247115046008,-3.46712468565671,"nonveg_600","absence"
3577.79263150609,3573.61583416589,3668.9592944903,4369.7260834166,2612.19435903976,3095.58496009574,2647.87844586811,6919.7526404589,7315.12524293456,7144.82352987716,8039.65232225286,5635.44783400105,-6546.86014163456,-6494.49597628628,-7357.10647565983,-6830.94416726426,-5573.70210275503,2349.31785284085,394.146946116242,414.841095673201,-317.468878168517,-0.0894794300198555,-0.50527765750885,1,3723.84984961089,1691.87241995224,-7.72338315238505,-24.738300570398,5704.28490499493,47.5475607978091,-6504.02100994815,-6550.38769647991,2434.94998943426,-2.64740942366547,260.804574213227,-0.561472776476862,-3.00683255573433,"Finland.Kevo.7","presence"
3624.39336047951,3455.13930648239,4120.32345030133,4735.63408988685,2219.9650717952,3560.78221422816,3503.28912647766,6417.26602153069,6139.53623708483,6624.79585438952,7502.49784949863,4505.04198230056,-6107.58478048881,-6232.43547535804,-7250.66914462782,-7079.4060435928,-5191.72110361463,2632.87913525806,379.73535066945,430.30334797582,-52.0034206920203,0.000665415476396448,-0.165549039840698,0,3239.54697041076,2447.56821247869,-67.9263942643594,-38.4000315168554,3699.17921948577,91.9656561350739,-6913.07891881432,-6692.49079662849,2172.6420031238,-68.2256726511946,964.239518310085,13.8139819925977,-6.57995193399128,"Norway.Javrresduottar.A-Hummock","presence"
346.10735235544,130.818189799546,390.773099149157,-538.825370414838,890.273172708614,680.514750040548,-1737.33907643948,733.250557692987,543.96321901137,678.532980533775,-378.954060153564,605.586055185136,-1799.82912518324,-1950.67285803866,-1575.34401900454,-2026.22046687164,-808.372968339442,1602.75098015772,1735.1508205293,1883.4290337263,-857.295499687451,0.0529848486185074,0.24509172141552,0,346.10735235544,1429.09854312345,71.5075745818458,-21.6629091124676,-764.535248186609,3.35959217125924,-1799.82912518324,-1632.0878874875,1671.6883646143,40.7638440708456,426.962388608942,-3.81641472825375,81.5133444441543,"nonveg_1037","absence"
2602.04377626747,2478.74745665258,3084.09996354314,3416.38689233641,2138.7846863163,2955.09806208929,382.618359335476,4989.19966892397,4961.71768955648,5587.79783813656,6002.11781263843,3823.22625845583,-5424.39123662907,-5411.77719329274,-5697.28853884517,-5851.34210049148,-4006.39013790545,2274.98463541049,506.453199523368,845.036403017873,61.5002234105337,0.0184249109692044,-0.633751570516163,0,2588.67792633509,1799.867670111,-10.6210202820561,-16.1831459760668,3094.11590031012,66.156257569442,-5792.82243962131,-5831.67667697965,2279.3859287792,-3.66092896343139,231.857308051523,2.88262211358416,-4.32286855179714,"Canada.DaringLake.Tower1-MixedTundra","presence"
453.176087915663,354.739706953514,60.7172954440931,201.565706632679,318.237306535988,-1631.87017626206,-3836.1874733378,1271.87947487198,1078.91406395447,797.061343118283,1138.86798212642,636.674260288288,-929.746664864648,-971.377763755691,-1920.57246999434,-1901.84161969287,-109.752141932934,1162.17927497293,591.217109110262,1255.92847944811,-22.8501879980019,-0.26887845993042,2.53532361984253,0,318.237306535988,392.45879247157,-5.41724658417639,10.8897189447934,-2873.19164961133,19.2486428661725,-971.377763755691,-1166.6581320481,957.040255026197,-4.25070791861454,321.387089715161,-1.15437916849899,-8.2636610263584,"nonveg_794","absence"
3109.96731908325,2767.72139607785,3412.77710609824,3905.94915944093,2445.46785061257,2331.66347988866,1364.08674555552,6074.38259609715,5564.23166045211,6558.24438656781,7307.01849499216,5063.6712187368,-6031.32838186751,-6363.28646671979,-6643.40197702656,-6445.6723593485,-5127.93018231595,2220.24437716792,450.777793485248,501.667591473216,-84.9151473880394,-0.00799714173707697,0.497976749721501,1,3300.21527409586,1051.61962059762,-9.27696145750028,-36.7052930641379,3361.80200201111,19.2414812233184,-6284.88446283315,-5991.03043650407,2303.95585697804,-1.14153757317945,380.439718118365,-6.67297776067709,-1.02752857136223,"Canada.LeRoyLake.TDA6","presence"
188.981681879925,-145.605874818491,-276.546447837417,382.02216243713,-213.540206168352,1083.16351628232,-2720.68465400645,397.284317755734,-43.8896369511752,-191.935738557894,846.406240502534,-447.481054801934,-292.196571803755,-1188.36085791804,-1854.74339201125,-804.879434026158,500.421885301464,1414.66286518397,803.150745780176,2088.2496442784,531.556928594232,-0.0874345228075981,-1.38369858264923,0,-145.605874818491,658.568610274547,-50.6591238672728,10.0723517706866,-2323.79080812537,21.6606505784017,-804.879434026158,-727.951674091549,1187.23620210627,-53.6886908419876,474.304106539043,6.26428533623479,-7.86875046338094,"nonveg_842","absence"
3162.66057563084,3276.01851137395,4447.91801213383,4875.15797071843,2008.54804393725,3318.10183029614,3909.02291955168,5729.52564081526,5954.76952976584,7324.41676787488,7908.01819377071,4325.95151225211,-6705.08760855992,-6285.4996994326,-6551.28912695954,-6713.63679026894,-5067.92266784157,2296.52696846591,467.696178295014,420.832287742391,223.482624649497,0.00195246843880644,-0.20063121120135,0,3608.03395416837,4026.61539356172,-64.946709893322,-64.9035632613411,5636.59693968854,52.2037077735231,-6458.51582060613,-6322.2574257086,2704.97153652726,-56.7929893435132,857.818110763554,-2.70104832991743,13.9977434613738,"Norway.Javrresduottar.A-Salix","presence"
2149.55910692643,1448.97002937945,1990.33964222885,2488.29728063107,1499.99995507893,686.409653196197,-739.966847290395,3955.55903680603,2928.63114658439,3693.05735367661,4359.80487004193,2950.08689070023,-4212.20916730982,-3470.78962975693,-4172.86187602531,-4628.57138973786,-3604.89349006952,2180.23743544903,591.468369520667,731.581381615309,32.5037272546024,0.0131872663895289,9.3950638347202,0,1841.55071214799,1939.72140695538,-61.3467069928248,30.7331821706642,1193.52033273228,66.5912600659385,-3449.72181155225,-3325.99577244591,1913.9687392538,-20.8062955118228,414.903310627274,4.24800830016708,7.66845694689922,"Canada.Yukon.WHEATEAR","presence"
2646.97240213083,2739.609910372,3065.64398978782,3482.88724531639,2068.98488692507,2503.64299849641,795.930369346339,5241.50515050167,5448.02581524724,6062.37498960258,6567.03177161275,3903.28189188463,-5302.23215304858,-5729.65363035473,-6220.66363477708,-6193.43011597261,-3746.06820008066,2170.82551670474,464.295951593472,930.603913508128,190.075310346064,0.0118385013192892,0.357797688908047,0,2935.87852200796,1002.05650782507,-8.0290128030661,-13.2223524290469,2926.26967970231,50.705763002403,-5616.18280735296,-5098.67562092782,2178.69031869809,1.70998833069025,313.624879446811,2.34614296045448,-8.51460873392365,"Canada.PayneLake.TDA0","presence"
325.977038115579,973.383728674335,827.891144453366,880.776736688652,-210.395078858489,3548.81302570645,-2191.4683448102,1172.21925456151,2596.65171101001,2460.52784847642,2806.08040371341,-194.224455261851,-2138.30741134676,-1710.31471553586,-2891.0223500299,-2896.00805444576,-138.22200528742,1369.8217917156,454.741400255728,2192.82861567188,342.118858891196,0.292076259851456,24.1945781707764,0,827.891144453366,1183.77880753282,-4.80778111229876,13.2265985655427,-18.8649430403274,37.9567697173156,-2138.30741134676,-1954.77490732914,1362.23276691875,6.09992239655805,415.961476693021,16.9936695646078,-15.4872902623073,"nonveg_804","absence"
-229.591778837305,852.086131721197,1186.90108125753,612.998095397356,125.376031438628,-2034.89493713662,-2278.93321015452,135.159194339255,1396.14853150437,1942.01132153745,1249.52557350831,551.318455362823,-2182.33594638837,-107.493348211644,-101.495665920708,-1106.93307323621,-1607.75341535395,1227.2776971697,1132.71716088988,969.547755126899,181.776138593673,-0.319216638803482,3.29044795036316,0,612.998095397356,1416.49286009483,26.0864993572805,-15.2188613425605,-958.426963712026,-23.1199589457538,-1106.93307323621,-1021.20228982218,1776.41573227779,7.5527900044941,522.198165534664,-23.7362802515756,17.1502108313004,"nonveg_682","absence"
3682.53987149506,1686.13756825976,3679.26913566592,5108.16372282106,1986.02967258254,1119.02569027585,2440.36557866029,5514.27773692033,2819.30266906314,5282.78522243821,7005.64611062032,3399.43771926489,-5765.24180095991,-4410.6478140424,-5648.16633840606,-6407.2486972108,-4427.17983271687,3059.39204508286,524.248681630926,600.536397656517,167.892394853252,0.0993227303028106,-2.7552443087101,0,3165.36939913719,2282.90884843274,-31.4144016266911,-54.971302844753,3298.2698020232,47.3949956405791,-5148.35865225101,-5098.53503126708,2915.30750496418,2.18737337843006,573.485227103611,10.6476124091573,-5.45778512429307,"Canada.KluaneLake.Outpost-MixedTundra","presence"
-27.5069986639731,-346.754903316201,-111.69336273629,45.5553823164722,93.8558078083433,-1191.71153260399,-3818.79195467906,394.337570076246,72.3373858804325,380.99815739214,571.3950524216,363.338115036516,-1744.59898337861,-1982.1418619135,-1999.20210582606,-1962.85350363705,-801.976654689408,1261.11445579392,672.147944904987,1155.04843038467,-31.1864402402885,0.0660101100802422,-3.25965523719788,0,-27.5069986639731,440.610711124544,-12.096057311751,-18.0816569676854,-3085.01857742175,1.10712339427606,-1962.85350363705,-1698.15462188893,1106.46267509646,-14.637618282528,416.610863335645,-16.5058455391544,-7.5410402898841,"nonveg_542","absence"
2144.1554834117,1793.37195454364,2251.94987951229,2333.96523328843,1665.23052967273,316.36134197015,-816.117082711953,4470.67939982454,4049.62223091848,4799.46153962882,4948.21815631073,3567.01244394885,-4122.30887395468,-4495.36873049101,-4685.05948580453,-4915.72204678144,-3411.14305988819,1981.17465188614,566.592049504407,690.278033815408,254.981019848713,0.00949881815661987,2.09901380538941,0,1743.6896463619,1084.91875619275,-18.7197003205383,-1.84745190566868,687.769080595574,47.1973009832734,-3910.67888713898,-4012.78868144177,1798.67832511415,-12.1491926910017,549.494049984868,9.08536161217882,-9.50979629882254,"Canada.LeRoyLake.TD4","presence"
-220.379997567573,-167.878099898975,671.721677265984,258.141387259877,-22.1721974086792,3136.82644817455,-986.573332903282,-389.918429139482,-508.096990862509,760.002664966251,252.759634339391,-546.290505932996,-630.67302247844,1017.27394112197,560.141581632112,-409.826327082728,268.410951448406,882.321297629601,552.661409643536,1125.30557613833,1531.19857079415,-0.38668555021286,22.2669868469238,0,-22.1721974086792,892.101674833556,21.7673836845319,-41.9799888582479,1472.11101261849,4.34366879981984,268.410951448406,161.065424928265,938.827860469741,8.68332444222113,403.432478434572,1.08890430449458,-3.41020205127159,"nonveg_1145","absence"
3970.79885955014,3911.31280128717,4523.7948735605,4842.67981535173,2675.79651463338,4180.00570038456,3597.0584970926,6395.60838362722,6380.27741273434,6838.85875664412,7145.0220041965,4734.84419883212,-5647.11691715984,-5823.71767555288,-6539.49574648323,-6634.52880193901,-5135.82952298328,3083.97015314424,464.78415720329,514.050610978492,142.04234886023,0.00400761852506548,-0.476526811718941,0,3993.90160850964,2217.60378188866,17.7062628882259,-63.5466661602821,6062.19182701095,70.4066945819993,-5848.68224578915,-6036.63973728882,3063.57151158186,49.1742035850817,556.456591800551,-18.4418354361619,-10.5973122426852,"Norway.Javrresduottar.A-Betula","presence"
1470.70435425514,1595.37587018176,2036.2526469749,3173.59550537137,940.304204084119,-754.513786491419,37.8843834780373,3137.40893886484,3362.75926876442,4234.96676849994,5647.79687254011,2278.82150412927,-5314.80739240391,-4906.79435009893,-5552.99732126114,-4974.3432716626,-3924.45037249824,1663.96509241644,619.08471179439,540.450806235433,100.784422978827,0.00970327015966177,0.347263157367706,0,1688.59310198829,1986.73037871363,-116.866492865507,48.6590440067839,602.360321298727,26.1886654692768,-4683.32280888239,-4657.76614618311,1721.43620417493,-72.6361315936954,684.8380946622,37.6920193834858,6.17427261490444,"USA.NorthSlope.15","absence"
