"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_green_peakSummer","spectral_green_startSnowfree","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_changeESPS","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_red_changeLSES","site_code","presence_absence"
1093.26100400361,881.619848016554,757.197227027568,584.902966541375,584.369218646283,-647.027745765471,-1143.02538149451,2290.36237330052,1891.71605516856,1717.50515257676,1429.23427910133,1262.64551887197,-2022.15416097139,-2111.54154363854,-2797.2397946449,-3351.59854207787,-2541.73657596514,696.003656382297,874.389511170956,6.64162302017212,0,757.197227027568,780.270052847079,508.891785357332,29.9348109033725,9.57097084530662,-79.9644886243159,-78.5256225346271,1717.50515257676,1718.29267580383,1027.71685442854,-2541.73657596514,-2564.85412345957,-73.8580211725823,-25.0603832579276,11.8049187045074,7.69234365745126,"nonveg_832","absence"
315.147121174457,-171.314703305391,1107.77645958915,1048.53436921491,15.8484496611889,-1722.78942812064,-2089.70609715077,666.534218908709,238.376654548083,1638.78284152228,1586.11676270697,118.465540105123,-1690.39516327021,-2208.67382749582,-1500.89227207209,-1697.28556418566,-765.068924908957,1396.02384575446,2553.18831775415,1.79573464393616,0,315.147121174457,463.198339266862,1279.09116289454,12.4707779797195,-127.909116289454,9.99499928151463,2.29782802191059,666.534218908709,849.655203558232,1520.31730141716,-1690.39516327021,-1572.46315038655,-0.275616036617757,1.9546350812263,6.74782346788672,-13.3232967051651,"nonveg_637","absence"
2993.91869237713,2077.46707540249,2742.7138010369,2973.37065242487,1964.98981575682,3004.85497046236,2525.60384154619,5342.72628568309,4206.98450179831,5110.58197418909,5463.58335689448,3804.22156712254,-5073.3807320792,-5711.80171901383,-6022.33136985619,-6195.40979482444,-4272.96363722411,605.763805391965,826.108263389964,1.46604956520928,0,2686.44561111272,2431.99905146033,1086.42591400431,37.4629625518727,-46.5067404486274,-26.7758929706207,-27.5667801345473,4901.82590436192,4549.6100933356,1630.50296573565,-6102.09647008807,-5838.45363151388,-62.2737231197843,-16.309819818919,9.26995934992692,-14.1202963367094,"Canada.ChukotkaRiver.TPO3","presence"
1142.22528741707,800.776777406454,248.57279854928,1303.99869813112,997.792968871237,-303.67129532614,739.881438547795,1786.50981284652,1495.69807138188,775.556391589875,2092.05538178546,1597.65331534222,-1539.28732874393,-2032.89482390582,-2737.31260237711,-1467.46553298956,-1257.03691318783,1482.30258152354,1440.32999670536,1.37796580791473,0,997.792968871237,898.673306075032,1055.42589958184,5.5550891748399,138.050994714294,18.8677761801702,10.676599572665,1597.65331534222,1549.49459458919,1316.49899019559,-1539.28732874393,-1806.79944024085,2.76237675978368,-1.83363611848024,-262.884405206469,31.7839438773648,"nonveg_899","absence"
2382.78812697898,2116.60053546268,2625.61116231946,2776.35968743733,1381.15706902624,4036.49912435605,3957.9549378494,5051.98248219854,4621.43103270391,5430.18793165382,5664.09006382444,3458.79204738484,-4946.58400464167,-5331.76135063547,-5492.3575874454,-5633.46449807896,-4689.93920183541,582.623871760392,530.897820721793,0.694016763319572,0,2954.55272993255,3112.31640069979,1971.22292035198,26.4257617955598,-41.7239769809288,64.3044080393529,53.3533095375538,5026.26793421845,5295.37372415068,2923.38130384343,-5638.65095638118,-5685.10165875067,8.45675171784742,20.0465545089035,-28.4157802938174,2.34977083512583,"Russia.Kytalyk.T1","presence"
2722.58612023726,2625.44409365187,2923.36892394522,3099.77264759925,1592.71089746827,4506.67335299748,4550.37503225778,5681.94322065701,5455.47142613134,5975.50810482259,6287.47371097819,3849.0939619522,-4918.65285221194,-5851.44315175251,-6163.74401695565,-6120.46430073011,-4609.46959196264,584.504139355443,561.296751132871,2.13762110471725,0,2968.77305169929,2877.31725187992,1326.75999806804,40.6268352986167,-21.9669564806323,-8.05613196123855,-13.7384698613176,5477.35168690655,5334.81090833479,2062.39954526362,-5583.05200620597,-5362.49960022812,-63.2752462066962,-14.2138156923442,23.6558840361998,0.563889581375655,"Norway.Javrresduottar.EC-Sedge","presence"
-527.157586681288,145.043315818577,-251.498575547682,165.778839392045,65.9623145541342,894.595621526705,1524.38976647497,-646.690143128043,397.592666154805,-89.1274332464428,397.350063296853,-250.632721927974,-475.688820865798,-515.59039281518,-878.374717688431,-369.899196854003,995.416776257842,1033.49821789197,1269.26195632102,1.0543657541275,0,65.9623145541342,-80.3743384928429,692.936426073333,-21.1828536155508,66.0903152277098,7.01862267174003,7.34713742009579,-89.1274332464428,-38.3015137701605,1044.28280928285,-475.688820865798,-248.827270393114,3.64791806937223,15.0013440068748,-62.7140047092774,28.2416690805271,"nonveg_1927","absence"
1978.82610681041,2295.04674104916,2729.81930186659,2483.76822077396,1610.69136628126,1898.42092086729,1500.19987057565,3749.94089464163,4251.64888562811,4749.67318957747,4508.25288167454,2787.22732968181,-4571.42847082638,-4804.7341838527,-4844.63803507716,-5223.08993068408,-2767.83717873381,790.072579439466,1239.17054286575,2.97212767601013,0,2181.63751301413,2323.20430860912,1164.51086115785,-1.33767839829733,-11.3850493247618,44.5614345999115,37.2190309899111,3990.82446321809,4183.87834052413,2180.49728535067,-4634.71945068894,-4399.71016025315,16.0238236044518,15.2468663358121,-21.4901755571081,4.7849499252786,"Canada.Ivujivik.TP13","presence"
552.755999752635,779.354674219476,619.820528565037,-336.866469632624,514.626115052294,-1194.48451402648,-2763.62821504142,1065.76576396181,1079.71595866425,1074.02171080658,109.642514230487,862.496608081114,-961.669262675366,863.659008663557,-356.275509815566,-2038.5814438646,-789.829370317782,572.44009952795,876.577864364664,23.4878768920898,0,552.755999752635,425.938169591364,1116.2211438521,2.11832692779672,6.38136582617757,-48.1313566576624,-38.0320657709598,1065.76576396181,838.328511148849,970.07344443376,-789.829370317782,-656.539315601951,-56.6795884836437,-37.4472801233945,28.5621813449805,-2.40322417115322,"nonveg_931","absence"
368.40814978247,226.657351556661,669.160506883181,172.561061614343,780.060648166664,786.018813169151,410.892260192068,793.34839371957,623.229769835564,1154.25396708234,558.304736949699,1287.36956106631,-1817.64911711899,-2000.27425901594,-1430.29357114759,-2069.97886688687,-1287.34046751661,846.179312937045,1155.48895331168,0.287813544273376,0,368.40814978247,443.369543600664,607.499586552321,-11.1257431995728,-63.2147364752173,21.8522714034767,10.6096642502995,793.34839371957,883.301285730698,729.064824116615,-1817.64911711899,-1721.1072563372,-6.64025657283888,-15.5379083487121,70.879722026008,-12.7535239388403,"nonveg_953","absence"
697.95858537265,763.964813874295,1473.81235926782,1040.45304824631,960.926061063724,-1811.81144170285,-2811.69363945037,604.479039838878,1081.24342848353,1970.56086560221,1242.62339837523,698.213389868047,-1453.02147823754,-1165.42081475648,-648.007684516695,-1287.43676269477,-830.887014879065,736.752454107213,854.098627370873,14.6236114501953,0,960.926061063724,987.42297356496,775.853773895172,-7.5133564483164,-37.3603971259751,14.8295341178226,12.6012645332934,1081.24342848353,1119.42402443358,1366.08182576334,-1165.42081475648,-1076.95475101691,4.73099187265039,4.59917207151149,17.9374548299272,-8.51777614934643,"nonveg_700","absence"
2518.73525937307,2449.80935248039,2797.10079729804,2999.50042204961,1589.20847800926,3821.5544863519,3227.91081575777,4209.45645422738,4493.07665326192,4966.10507230326,5157.80187835232,2813.5983458912,-5294.57458519252,-5463.75196823466,-5717.66599617014,-5754.9089630424,-4781.69723199548,710.727863767494,684.878144996307,2.07773110601637,0,2637.82283225637,2482.35253964605,1173.59349699675,13.9262127468429,-20.1788072617771,36.1916676281906,29.5938980606123,4705.96088505041,4325.12852069449,2117.05885350781,-5176.24996333398,-5215.18979033402,3.55562814501417,5.90785757151772,8.6256807683373,-3.60745798086676,"Canada.ChukotkaRiver.TPO2","presence"
752.525771177958,854.123377330075,-491.842357625135,426.959549737368,233.817257313722,-1624.03520187844,-599.876391564834,1119.66314567522,1205.12485385973,-434.577159572323,202.175451725365,364.144709409353,-649.440747513767,-383.162839472009,-1961.45528292468,-1396.61026524448,-694.166882269717,2386.40967771382,1750.81326546039,34.3466644287109,0,426.959549737368,355.116719586798,1345.96573495521,17.2902837954746,70.8403018397479,-38.0409476548379,-31.0695956426876,364.144709409353,491.306200219468,1639.70201343205,-694.166882269717,-1016.96720348493,-24.1022425074424,37.1534648960551,-107.959049793758,20.1367611674586,"nonveg_572","absence"
164.425621004033,574.45417220443,-162.811972222366,-166.540836753286,239.870297703828,-1361.71087775538,-1370.6158611739,406.171828018933,1038.78798335582,-34.3109235679614,-13.5003539107136,266.404176289665,-760.671009479352,-629.522893448602,-1381.06008558217,-1375.80140718697,-114.742221285952,979.784740286883,1489.74348686478,24.4069366455078,0,164.425621004033,129.879456387328,740.995008957716,-2.21896107940575,32.0550497576868,-24.2967149478064,-22.4697305102123,266.404176289665,332.710542037148,1073.09890692378,-760.671009479352,-852.35952339661,-18.0920705208123,-10.8504243415857,-0.145401462617046,7.28693704350993,"nonveg_710","absence"
705.716989908005,748.07430266086,503.514882447325,212.048807985899,413.043220246018,-2977.49934366615,-3252.76992454552,1293.52261860232,1363.30804300351,1044.07935751541,685.410754352674,934.050289014133,-790.450021403328,-673.293113429617,-1079.05578633393,-1517.90157624672,-1219.94126118957,792.493445345747,862.143640256411,28.9488277435303,0,503.514882447325,516.479640649622,536.025494674961,48.7789616103313,6.60971405982525,-83.4392994685562,-76.6299314576216,1044.07935751541,1064.07421249761,677.897288650836,-1079.05578633393,-1056.12835172063,-103.921650691913,-52.3292626245893,4.82311762960016,0.828509394012516,"nonveg_972","absence"
3373.58027384808,1742.45689044396,3212.08862262186,4378.34371463459,1329.20959875902,3340.47525204717,4643.76577884443,5236.23060775803,3016.96529147124,4930.92174238156,6317.22314659384,2267.95643177985,-4887.40520969412,-3678.42057031111,-5407.70944001543,-6349.89963126873,-4128.83945936217,703.937841390372,840.864782697786,10.0359328269959,0,2465.62880353739,2067.52343643433,3404.73369074152,51.7148266921146,-48.9439624365573,67.7883473755019,54.9995966875109,4128.55255390753,3552.11915874828,5646.66513564344,-4111.85911711592,-4330.5301007729,-23.1041006642928,13.2190412825345,-22.1582696498525,1.70558855402238,"Canada.KluaneLake.Outpost-MixedTundra","presence"
2274.92557620647,2146.1742459431,2511.64916095006,2404.59772685742,1652.32433838316,1837.8467261488,1395.57511539133,4523.19151322694,4324.22452843056,4931.95515203933,4621.90977045746,3358.05690282478,-4569.4249586696,-5046.40037677082,-5150.24634962405,-5698.76042297619,-4003.88550678619,614.148894444651,773.241894119003,0.698559469646877,0,2669.0250818269,2530.70727524662,1017.88474011477,16.2529308380777,-24.2869234424193,10.6224052450445,8.97153079440022,5167.30882978121,4846.74107969308,1791.57966874189,-4939.69447338247,-4643.34608476905,-19.3931985638339,2.1101407280585,-6.31983567612882,-2.16318882655716,"Canada.LeRoyLake.TD7","presence"
801.676012930496,662.687235570704,12.906164158094,1545.08517811048,-13.5014201611316,-2926.46598539314,-565.948435402851,1436.02740494483,1477.62507468712,776.021243203495,2415.57974450083,143.862058458946,-1004.05576926115,-1164.94247207357,-1849.97771477167,-754.973060885515,-766.743868380178,908.533336513026,762.752736444809,14.9154071807861,0,662.687235570704,601.770634121728,1558.58659827161,20.3794358272907,23.2064668361646,33.0029569757884,25.3422762471885,1436.02740494483,1249.82310515904,2271.71768604189,-1004.05576926115,-1108.13857707442,6.07518800916173,9.73755398287897,-37.3707505366121,3.38990727633322,"nonveg_608","absence"
128.66145374615,13.3703436557238,388.724777957114,-40.1992572863333,72.9576313350501,-886.327268602708,-1960.47279444732,300.253781117383,11.9769888385456,803.299229343465,-85.7367427703,74.7589333667202,-987.849357512687,-1639.81079078073,-704.078695525621,-1778.08201505416,-51.1272010738308,937.217430987273,1506.25305026227,24.4778156280518,0,72.9576313350501,112.702989881541,428.924035243447,2.42190532222175,-375.35443430139,-31.1549614504243,-29.1391725916,74.7589333667202,220.910437979163,889.035972113765,-987.849357512687,-1032.18961198941,-32.9263607308949,-9.4344504809913,0,-229.161543910262,"nonveg_761","absence"
2817.9277862769,2797.81118737987,3149.69329212073,3583.99693797415,2247.84087583785,3797.53962952947,4188.50557366362,4494.4722169837,4694.71389992093,5047.92345088457,5546.37442527772,3616.70759615923,-5290.95872155642,-5572.24948148103,-5898.66299025242,-5888.10424118737,-4384.78261521756,800.233563155152,954.766676075688,0.320910428961118,0,2812.02716469732,3017.0751578555,1931.89827143576,10.5186866354773,-19.1540491931741,37.3102043432012,32.4694713350948,4661.07800582853,4711.50026663813,2715.5277005013,-5487.85303543354,-5355.12902631788,0.80343409962372,14.6627501695544,-14.1959542606552,-1.70013338937705,"USA.YukonKuskokwimDelta.U","presence"
709.143170641564,-804.024312748323,222.794062545951,160.776394625678,-1004.11956240164,2308.5707694805,2321.99842318819,1498.30916262904,-1587.03091344838,775.760502830938,1333.71799327639,-1916.04427937777,3180.95506641883,3073.48994294237,3381.36984705129,2127.91899188544,3851.86261153631,186.696703071027,412.691243882409,1.23961627483368,0,160.776394625678,-143.086049467354,1713.2627330432,85.6631366521601,-46.6735625133761,-36.8253966618683,-41.4628792439426,775.760502830938,20.9424931820412,3414.35344200681,3180.95506641883,3123.11929196685,-52.6518037266694,-26.937419634089,3.05559173227439,-8.14242759129268,"nonveg_1646","absence"
-293.418964040993,297.504560326299,-196.432914637238,224.433321739053,357.89691807019,861.917980114856,1127.99877504924,-381.185886233706,155.68737363668,-277.881400819527,411.408568963698,292.210122802669,-292.375767071007,570.252978374993,-227.098320779355,313.94816324436,1092.64090441983,705.549876280668,1149.86454640044,22.0057144165039,0,224.433321739053,77.9965842914623,651.315882111183,-27.1381617546326,20.5807281234807,19.7981500528961,17.7795195833941,155.68737363668,40.0477556699631,792.594455197404,313.94816324436,291.473591637763,25.2634970964736,15.7865205991503,-14.2562135642328,6.22258803743303,"nonveg_536","absence"
2699.63548323908,2468.57232000578,3845.24416742912,3307.79001067234,1913.14301161961,4201.24338615438,4202.05854728113,5296.7553917757,5376.12857967083,6597.66179944501,6821.60545548577,3176.81257488079,-5267.83142499913,-5725.26289895223,-6136.0076705877,-6515.69140861,-3996.68506313375,676.205900663601,881.836118516295,6.38745016521878,0,2966.17940799678,2824.27757225013,2376.06716547103,40.2698254003087,-84.8445573994703,46.2188512536592,34.3364810896834,5840.66268636898,5317.02120926038,5266.42750953033,-6054.20864424504,-5532.56657527843,-33.6804855738186,6.71051654177615,-0.625306630678733,-2.48773091694967,"Canada.DeceptionBay.BEGL1","presence"
3181.02318319701,3194.98213365074,3816.23780828273,3938.35680422744,2452.71489539524,3852.34494723824,3557.07354695136,5198.74635031178,5249.62316007668,6006.93370330641,6204.03346119229,4044.45307913091,-5684.95660354484,-5468.80400553348,-6097.77268282683,-6600.11422529364,-3965.05320805809,493.739670776015,1065.03197720727,0.0545279242098331,0,3398.53543715621,3339.43165231854,1323.35201581416,18.4419475305783,-28.3120655078107,-11.0512427684307,-19.1704216944502,5657.83503878841,5339.65106572024,2077.32350399991,-5817.34918073214,-5480.78940780667,-35.3179388072903,-3.22910432626539,30.2956354240526,33.3319926994175,"Russia.Yamal.VaskinyDachi-1","presence"
313.350148244749,367.791079867009,272.080453279573,949.186213414206,57.7013004373952,-1590.66173016631,-797.430714191197,734.816759816723,828.30611792955,654.549374517199,1726.59507983382,-922.691910665168,-2366.90974522008,-2573.93877553254,-3033.16788629062,-2920.76023650484,583.111171568361,1530.14137719884,827.164016687291,0.182796254754066,0,313.350148244749,392.021839048587,891.484912976811,13.4552025161765,4.78553132937179,-76.9825222177735,-46.8851108728486,734.816759816723,604.315084286425,2649.28699049899,-2573.93877553254,-2062.33309439594,-29.1500258570926,52.3818273027801,-19.375140849656,-13.1060056360183,"nonveg_1672","absence"
863.980465241679,867.576976600242,1020.39139887597,976.515418124066,480.24287778616,-1880.7825768618,-1996.31992594076,1997.23401728462,2003.28784321294,2276.30022516767,2326.55269753929,794.860986562822,-2008.83611463463,-2553.72786708016,-2581.85971501658,-2718.66704157169,-1060.24299112589,802.883294488923,1281.15075642395,7.53225347730849,0,929.918430607815,985.527345564193,819.218229392602,7.23945682819911,-31.2335068782106,-13.4830924692607,-12.8381147323451,2212.89920504473,2241.54037321734,2248.91182851731,-1994.21226828919,-1930.44588654717,-30.4278665020996,-4.74540217362688,27.2018935450258,-19.4930641042761,"Canada.Ivujivik.TP10","presence"
444.022862126032,1336.26205293233,742.612272250109,535.774119334964,96.8866841450003,-233.022847707717,-711.64302203954,593.022810831879,1702.32515499888,985.814651205345,732.942794161357,149.273763479572,-1899.41135847563,-1011.66503349329,-1685.91684901569,-1928.03435740615,-1922.19547698764,2309.82001293932,2633.52004660576,2.24559330940247,0,535.774119334964,631.111598157687,1239.37536878733,11.1979412251946,84.8071115260312,7.08893711559451,3.44974096823344,732.942794161357,832.675834935407,1553.05139151931,-1899.41135847563,-1689.44461507568,-0.923322546145836,-5.40359600338396,15.7915524800552,22.7129717832861,"nonveg_643","absence"
3183.3811714838,2770.17438345482,3941.48988556673,4497.07924431373,2280.58164812717,4653.03131183889,4974.80686504457,5996.24211548014,5742.90808146426,7145.99159464099,7763.5714813425,4418.438818226,-6519.08775869492,-5985.090322714,-6824.96339282902,-7131.39726379815,-4403.43576783295,508.343489731516,709.282918840597,2.01656463411119,1,3546.9271276821,3695.32116436788,2478.29553650501,25.3969400411414,-23.9436913395149,46.2403809969034,39.3703334073218,6908.51082727281,6880.45619306483,3671.94971147389,-5916.563559941,-5708.80341962375,-18.4344286697757,15.310867440419,-17.262164503226,12.4928804573834,"Canada.ClearwaterLake.AB2","presence"
1997.98642909155,2282.24148100462,2702.45821125862,3067.69417427661,1719.9413637727,2809.50169045459,2936.74336751316,4060.43041670243,4755.14035036866,5298.51760922749,5607.38947888475,3151.19195451436,-5150.20405679958,-5118.75815358229,-5345.32670858701,-5271.5173409192,-3858.55019929533,688.811154636629,776.69609660301,1.25028928120931,0,2953.00843487271,2757.77353660883,1351.43788888834,2.5414795631958,-1.88933421050506,38.9480347067936,31.5220539049587,5275.70277945217,4983.24941170756,2201.57753672801,-5232.70418411964,-5078.83098754011,-3.77190449869138,10.0155993836666,-10.5099126992963,8.61574692380133,"USA.YukonKuskokwimDelta.15B7","presence"
3382.31275473137,3642.03993607674,3840.14183324178,3942.77129037581,2157.71958206223,4842.59972791915,5586.06628152575,6350.12867348126,6479.95932480356,6729.39637220802,7143.46257077414,3687.14237915145,-5844.26617059938,-6251.40639775726,-6508.3027629885,-6279.9467567893,-4566.01249188632,624.384672212932,885.445781088762,4.82491683959961,0,3576.60217929588,3467.24439675974,1858.5230715741,32.3517954569691,-20.6937685434959,88.8578361991835,80.6928132181386,6265.85663976625,6279.05846025435,3582.6992497537,-5972.12617054086,-5665.88551492527,10.0213637248599,12.3522339683267,-9.609746722171,-1.09632768266359,"Sweden.Abisko.VJ-DryHeath","presence"
524.419251987042,879.559272437296,1130.21460058999,777.712542623622,400.677699150168,-784.430179775607,-1441.83097854293,812.011559493032,1235.9740029209,1527.10775400375,1126.33805130403,622.63554270577,-1457.73963046149,-1199.64894825539,-952.380452554917,-1364.44781023312,-1229.04262432196,1971.91783814812,2088.21017769217,1.57385766506195,0,777.712542623622,742.516673357623,729.536901439819,4.41934117274551,-27.8505920169656,14.0218014527671,10.0059254570213,1126.33805130403,1064.8133820855,904.472211297984,-1229.04262432196,-1240.65189316538,3.33185072244172,3.46955521509139,30.9457571632758,-9.79483535045999,"nonveg_568","absence"
3278.50919011676,3445.91231734492,4033.0204484335,4241.66128935874,1783.73890364396,5160.09249899757,4643.27052367582,6041.71210405424,6090.73841690089,6893.16727724102,7097.42246669811,3847.24413251725,-5821.79579574402,-5867.62124209727,-6553.71267737717,-6947.16681431575,-4248.61219515505,462.925267091521,1095.99693372095,9.91407203674317,0,3057.48839594609,3003.82511810498,2689.69847716971,54.813387964107,-19.3357723332224,41.1403978402825,30.5558531319635,6012.43254717891,5954.35252546705,3728.86221302913,-5548.09480852275,-5596.75114455115,-31.4391210420259,14.6258751965692,-37.8108733296374,29.2820284972698,"Sweden.Abisko.KJ-SalixShrub","presence"
171.742878454289,-389.012482224272,485.901412031915,635.017234535024,525.059676495204,-1707.52991486303,-1657.67047124221,592.563040603929,-28.9904019740607,990.156989709257,1248.82155421113,639.702436661411,-1744.09809137042,-2497.83180963453,-1412.30857615425,-1561.0454024637,253.086437595605,823.511223756707,1579.10984545456,7.82624244689941,0,485.901412031915,285.741743858432,1024.0297167593,-11.7772266013638,-38.0397345328777,24.554435889049,18.0241039720428,639.702436661411,688.450723842334,1277.81195618519,-1561.0454024637,-1392.43948840546,5.90492544860368,5.81599003413273,-1.82562530372408,-16.4476415137174,"nonveg_659","absence"
46.4097585701239,181.157558380999,279.143693067838,273.724251618788,396.815578665284,-244.709439079479,-502.171026910925,45.6470374096112,305.061636042876,485.182474848361,473.979668008542,627.19891051244,-1737.81285630163,-1364.74501551961,-1433.07978089225,-1573.24841305231,-149.44351843323,1424.89380259977,1768.30575743646,1.25127553939819,0,273.724251618788,235.450168060607,350.40582009516,-16.6859914331029,-8.90783042607634,7.40028964136801,7.89175522825013,473.979668008542,387.413945364366,581.551873102829,-1433.07978089225,-1251.66591683981,7.4802019658784,6.59824969386759,2.1865553890641,-2.09467726818155,"nonveg_806","absence"
2623.27782874738,2383.76235436356,2975.86025957669,3804.82908072364,2106.49404229927,3967.96121924104,5048.36783045233,4354.21473626584,3906.22051816444,4746.50343709878,5930.16501763025,3544.11204028755,-4918.5055173965,-4735.75279010196,-5383.04645208815,-4989.39623335039,-4049.1157488193,1008.79607173391,960.247312185836,0.961195131142936,0,2632.71651808637,2633.14011375106,1984.95369595913,22.3606016521131,-28.5838486694049,66.1883035753492,53.3153599144162,4120.15799172371,4147.55671028122,2802.5032834821,-4635.29521136134,-4755.16733362232,-1.10156626193591,18.4990052345154,-31.0734859844936,3.59072367674062,"Russia.Tazovsky.Unburned28","presence"
505.109788941991,97.0129581127514,1484.27346034068,706.634810207894,373.938419405958,-1201.23653673074,-2763.17157290121,1535.71984430145,1053.68561822759,2830.48251989872,1864.72509802381,1212.71192396628,-2208.24063575101,-2722.16874734476,-892.036207077623,-1989.58919149754,-2209.60121842966,779.491360740946,693.946285690112,0.87968510389328,0,505.109788941991,633.393887401855,1387.26050222793,3.54517214962251,-92.484033481862,13.3236422346177,10.5168492318709,1535.71984430145,1699.46500088357,1776.79690167114,-2208.24063575101,-2004.32720002012,5.90949849333705,4.22109430143045,45.2673387335257,-33.9357834046837,"nonveg_745","absence"
1739.0022714144,423.498824794114,387.573226248764,1101.41739266405,824.845468899364,-1320.85044676707,79.6419621460255,2267.05134023474,641.636203161799,598.399607320498,1493.59658952294,1103.13440869758,-663.34838482506,-2001.84146949327,-2011.72884059371,-1207.34861930233,-1264.79678395071,2045.10996052013,2063.57943980237,3.06557130813599,0,824.845468899364,895.267436804138,1351.42904516564,27.7017212883344,11.9751995151165,-28.0957308824989,-19.9837979980098,1103.13440869758,1220.76362978751,1668.65173291424,-1264.79678395071,-1429.81281963302,-16.4848555902203,-11.65695661059,-117.956771397801,2.99285562058337,"nonveg_624","absence"
3114.91849922081,2175.22661104143,3667.98198535166,4154.15674779686,1809.18848801225,4510.93806355729,4843.48406148119,5104.5740595161,3969.39740132371,5984.73473740957,6619.31699334513,3059.70786427585,-5301.85015965246,-5659.10067553171,-5812.73463417663,-6281.20049330055,-4227.19216231444,718.86564342248,867.826728065841,1.35831093788147,0,3170.96154031611,3095.00866253297,2306.79172198672,29.2970222661663,-52.4048720679596,59.8646198371597,47.7217871486044,5192.58652330724,5109.61206129429,3463.48317832033,-5637.05395577241,-5309.81562041694,-18.3090387434794,14.7074908801244,-24.8753977815116,10.2131679347069,"Russia.Kolyma.OW1","presence"
887.683565277925,651.164083033278,630.433259433466,464.665934907646,223.884068038952,-1734.52074146428,-2117.99579418689,1715.46867388605,1274.92959314965,1227.34897712471,897.80943831453,303.290524728104,-521.118495368292,-980.095714059767,-1123.95545058495,-1558.82831120533,-1995.89035449755,1009.2301564833,929.220815151845,29.5159206390381,0,630.433259433466,571.566182138253,663.799497238973,23.7071249013919,1.29567647498826,-32.6976984048918,-33.5366434700918,1227.34897712471,1083.76944144061,1412.17814915795,-1123.95545058495,-1235.97766514318,-37.0610648513229,-12.1534988765937,6.33743409896289,5.57484321561891,"nonveg_790","absence"
1133.48776005261,431.962884473737,339.279874766227,-324.518932116075,714.091720904687,-3111.66920922195,-3868.69535340328,1704.38733599549,815.158894123366,746.358861443687,-27.8885685359292,1201.67415414423,-332.067701246815,-1112.28580858486,-1244.88186175402,-1994.32455080165,-797.182072386273,815.057328458767,1102.6281575151,1.25611102581024,0,431.962884473737,458.860661616238,1458.00669216869,52.4245048934905,3.86179207114626,-174.876207512228,-166.411760470552,815.158894123366,887.938135434168,1732.27590453142,-1112.28580858486,-1096.14839895472,-184.695205506093,-127.923100754521,22.7862490586944,1.25089291728523,"nonveg_900","absence"
1723.13624774511,1924.44723629025,2293.90203151245,2416.76832753912,699.71910785278,2469.5683981144,2462.6195294056,3424.37994880081,3694.75690169751,4301.10207908927,4519.10932077583,1787.54624174068,-4564.57352233221,-3964.97265208355,-4400.39448320999,-4610.83451498079,-4237.43036656177,817.595449908742,601.169966668339,2.75103751818339,0,2416.93327289659,2167.52372298657,2138.06493385347,68.0781450183605,-66.8612075904008,33.8954563765151,25.6755473024805,4544.07619043927,4107.41787770244,3453.46534820231,-4017.09878512723,-4001.25539301599,-12.4987595921665,10.6933513898244,-1.56247921785073,-14.2405193414477,"Canada.BanksIsland.GreenCabin-C11","presence"
552.755999752635,779.354674219476,619.820528565037,-336.866469632624,514.626115052294,-1194.48451402648,-2763.62821504142,1065.76576396181,1079.71595866425,1074.02171080658,109.642514230487,862.496608081114,-961.669262675366,863.659008663557,-356.275509815566,-2038.5814438646,-789.829370317782,572.44009952795,876.577864364664,23.4878768920898,0,552.755999752635,425.938169591364,1116.2211438521,2.11832692779672,6.38136582617757,-48.1313566576624,-38.0320657709598,1065.76576396181,838.328511148849,970.07344443376,-789.829370317782,-656.539315601951,-56.6795884836437,-37.4472801233945,28.5621813449805,-2.40322417115322,"nonveg_931","absence"
958.29638995806,1144.39434883763,1401.63137048988,1432.97071005598,518.819738224222,-449.697470489156,-496.671653998814,1760.87719183563,2273.87606500223,2690.97876635309,2796.11568888962,781.330503745174,-3145.09258022802,-3024.56154570901,-3156.69058386641,-3274.39086484212,-1561.53675354045,970.820675297915,1258.31796806955,5.26560592651367,0,1326.09459419373,1355.84869938302,681.500409114366,10.7947839264927,-14.9425825995093,0.782113973730687,-0.848779324828463,2512.86088394458,2526.54493284956,1335.85429131621,-4024.56464285744,-3538.15611158407,-20.4927738353153,-0.458422498033859,0.49632038277145,2.98748347337248,"Canada.Ivujivik.TP12","presence"
