"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_red_peakSummer","spectral_EVI2b_annualMedian","spectral_NBR_changeESPS","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","site_code","presence_absence"
2982.51947505158,3758.91343233301,4182.95016069593,2569.45520315605,-5819.60105532873,-5088.40150107897,-5729.41115906738,-6084.61578677635,798.337890942367,3163.59966878989,112.194833489579,5272.00681802292,2665.62656224693,-5493.8996097855,-5717.41368067159,"USA.BrooksRange.6","presence"
2482.65479804298,3539.24198188059,4231.61703869254,1973.00523109667,-5465.64509062919,-5257.19385269192,-5971.17770739887,-6194.59687327943,672.586346386826,3110.83251990017,52.0681691018947,5179.85093982099,3687.39486970209,-5303.39707638848,-5245.43864297125,"Russia.Kolyma.OW1","presence"
3336.08973676435,3879.72952596926,3954.87695654836,2416.63068289054,-6671.54739146967,-5468.26204424183,-6002.88254258113,-7533.41965141882,313.935862420168,3534.63341842407,-20.5879553784302,6427.36425126272,2836.17077797066,-5795.83691084845,-6355.44187569025,"Sweden.Abisko.VJ-MesicHeath","presence"
1.03905537419962,768.913575844448,1027.43544912667,638.684046988187,-1458.45758189846,-2507.82744075699,-1710.65631657678,-1442.04879169016,2703.17392762158,768.913575844448,1.71191874998728,871.170884699377,1270.54312121053,-1458.45758189846,-1655.07250410719,"nonveg_688","absence"
-87.2646205106375,531.298739048245,581.964746260217,-158.934224921353,7121.01079396309,10000,9074.13903861757,8226.9173963323,416.77660080167,-87.2646205106375,-69.2280799665173,-1322.95204334894,1606.07259443733,8226.9173963323,8337.32732537687,"nonveg_1695","absence"
1353.31220636605,2549.28568151058,3690.81998899191,1384.60236544518,-4897.39712654745,-4854.12985665893,-6098.89223606177,-5888.72926832396,571.818464506384,2367.8044004731,60.821979925259,4827.81290513102,4066.42497457251,-5376.85287071124,-5090.98041333694,"USA.InteriorAlaska.23","presence"
3298.34523242496,3708.21396408322,3771.20582811243,2077.30013561371,-5641.77403528438,-6193.08841196874,-5890.26131106853,-6178.71648870359,630.235812095254,3114.6924097478,10.8440866260722,5413.64844138981,2805.42377829116,-6145.87519431407,-5345.00193762987,"Sweden.Abisko.VJ-DryHeath","presence"
996.165742356121,266.483101825395,-206.275116817803,275.977476929396,-829.844551131706,-75.1934432787352,-1041.58808518404,-1646.76306854109,494.892853273709,275.977476929396,-32.1561979607125,863.692208742715,1422.9893539632,-896.524832391949,-897.982796105504,"nonveg_596","absence"
-560.230297078835,-97.745853556083,173.251047104001,-230.830115428544,-733.901748267006,-1601.47818902423,-1027.97744878645,-693.744486709428,2230.66581254565,-97.745853556083,0.388061163554724,-190.946129398721,887.656013239746,-1027.97744878645,-1020.62787286294,"nonveg_995","absence"
2039.34159224934,3492.82104575922,4102.10502391945,2664.31981287287,-6122.58088276443,-5945.51438652122,-6431.49781655152,-6772.98575760663,446.929832649333,3726.64477218335,37.8635606398208,6306.95468534484,3700.17321092415,-6117.62648282765,-6168.27947425245,"Russia.Tazovsky.Burned44","presence"
2116.81623789435,2334.36936353627,2426.23575836188,1650.02719841618,-4030.47167618696,-4900.79783646562,-4954.92119908083,-4934.06929363457,850.996847575717,1940.29174059772,-6.22654975433038,3266.37689392446,2425.73824860695,-4355.01274346532,-4249.16229359835,"Canada.BonifaceRiver.LSA4","presence"
2562.86876019599,1465.76414952895,2400.57508691726,1470.91536127639,-2300.47311055384,-3041.74431796547,-3632.74602201752,-2976.57477783863,969.145707390662,2400.57508691726,-26.7164384221632,3568.76609172818,1134.29653406149,-2976.57477783863,-2815.27515394095,"nonveg_1177","absence"
378.347507472767,-101.663664596608,-356.380760257232,10000,9.43124500356515,-267.897533850469,-1007.26938706641,-1408.5204230462,1756.03768612791,378.347507472767,-134.822552087031,430.785360373471,645.074188724834,-267.897533850469,-405.875438477898,"nonveg_1241","absence"
1741.75234919937,2542.83728275989,2650.97637271679,1505.94449569338,-3921.44233202664,-5051.44781312897,-5078.5776703669,-5550.43453672913,754.144262650307,2668.00874139438,-30.4125829319985,4746.7448779643,2265.38568282319,-4162.24263869251,-4061.88749870427,"USA.NorthSlope.16","presence"
1939.22743007316,2675.69164156394,3119.83428754321,1319.57891307683,-5334.25648556542,-4902.68731209534,-5433.24669766444,-5592.63281765577,791.822543277412,2183.21627052698,75.4260110242748,4230.36374668133,2980.53125418138,-5395.41823861933,-5083.17462528153,"USA.NorthSlope.Sagwon-C16","presence"
2678.74040160712,3049.07054412251,3214.91592498389,1773.91149331432,-5653.27561665005,-5619.49424719989,-5946.66073916896,-6056.85020176623,620.762840888836,1882.59759509813,29.3561822339406,4644.14492601074,3038.36382442107,-4921.53509694659,-4853.58123876851,"Russia.Kytalyk.T1","presence"
2956.46051990742,3253.56446572666,3568.49595731183,2160.29970527566,-5682.84409711609,-5255.04503810643,-6284.96522961306,-6503.50078577595,567.159541346482,3143.98477250807,28.9577646998068,5554.31583595622,2349.60246221724,-5880.20243422626,-6037.8472281689,"Russia.Tazovsky.Burned28","presence"
2923.60269858172,3672.79774669022,3928.13938009947,2125.98860214673,-5618.81364737652,-6000.67335934263,-6353.22340930716,-6722.35346055856,476.293989451581,2752.42986029324,47.5759731581413,4915.25667495029,3136.04273528212,-5545.97170957232,-5270.77190603195,"Canada.BonifaceRiver.AB1","presence"
1199.2516249234,1192.56784282713,974.55088890513,23.3116522783607,-2607.24707803668,-2103.9262394192,-2146.9493405118,-2409.88975746015,1541.29485110581,974.55088890513,24.597859226731,1444.76479476763,1503.49856133861,-2409.88975746015,-2506.56727945123,"nonveg_561","absence"
378.347507472767,-101.663664596608,-356.380760257232,10000,9.43124500356515,-267.897533850469,-1007.26938706641,-1408.5204230462,1756.03768612791,378.347507472767,-134.822552087031,430.785360373471,645.074188724834,-267.897533850469,-405.875438477898,"nonveg_1241","absence"
-580.596573788202,-244.521595510165,-380.971021479872,-662.463532752322,4931.20119631989,8475.08103526404,8484.17203127083,5097.16625772834,427.746473686446,-380.971021479872,-77.9287082907906,-771.795234103143,1569.26820194785,5097.16625772834,6243.17422420832,"nonveg_1344","absence"
-305.584854569411,562.024499834881,172.193076838225,144.502824957152,-430.00949763217,-1973.62339154249,-1391.36538347119,-1901.58428524478,687.447481470013,172.193076838225,-44.9783957925687,1049.63869366875,1851.80601006367,-1391.36538347119,-1266.27290659875,"nonveg_608","absence"
4299.32365891713,4429.68659443912,4828.40832206553,2819.150485057,-7033.98097984976,-7128.71477456908,-7542.66083688948,-7327.31874525541,405.080323692856,4242.34157810113,37.6703630013766,7417.21771071574,2903.64767923318,-6709.18308093829,-7015.25337528099,"Finland.Kevo.2","presence"
1090.74440923713,596.145896867978,1171.0650895136,251.475855620115,-2284.62195539792,-2173.0896886855,-2812.46350793427,-2327.54568040294,910.622393059214,870.206745459571,10.8734983141084,1916.96792272334,2158.3031298421,-2284.62195539792,-2034.06726898369,"nonveg_619","absence"
3298.34523242496,3708.21396408322,3771.20582811243,2077.30013561371,-5641.77403528438,-6193.08841196874,-5890.26131106853,-6178.71648870359,630.235812095254,3114.6924097478,10.8440866260722,5413.64844138981,2805.42377829116,-6145.87519431407,-5345.00193762987,"Sweden.Abisko.VJ-DryHeath","presence"
931.116638880907,792.513404922306,849.914433020669,500.832916771983,-2015.59806996579,-1249.60769568641,-1543.19619852193,-1364.74198738243,981.257130538814,792.513404922306,34.8026413011526,2034.91470304236,959.079292866899,-1543.19619852193,-1609.70114170868,"nonveg_760","absence"
2728.44177528138,3242.19552577197,3228.84404512289,1987.24411076822,-5421.54971842639,-5060.00028386112,-5366.55497914912,-5737.74622369388,895.859139860171,2767.0107238967,21.4979253216338,4272.53047776324,2186.89833336459,-5472.25496461729,-5468.84985395237,"USA.YukonKuskokwimDelta.UB5","presence"
231.159166441684,775.419187300305,677.741665778881,412.113574459691,-1493.98765129892,-1994.91573311589,-1010.63474368347,-1446.63637547839,1009.09567146987,413.920773211536,8.60900466440363,1211.53229273985,1149.41348352594,-1446.63637547839,-1198.24225579729,"nonveg_792","absence"
3153.86223185142,4347.8078905908,4878.47914296554,1673.8296846472,-6801.60141428013,-6401.80797943374,-6933.26270879889,-7189.39393970748,304.104303955436,3145.72385443334,89.081937389679,6311.08077705037,5000.15539673646,-7076.22127451581,-6583.36932956645,"Finland.Kilpisjarvi.19","presence"
2960.09490771113,3858.60781483559,4247.17109996772,2227.24801857951,-6006.22824832205,-5815.4301268028,-6269.35938663983,-6609.89076455601,530.871527011093,3649.19164795932,6.72690725534506,5708.80828918574,2869.07284822224,-6116.08018139161,-5743.29318420959,"Russia.Yamal.Laborovaya-1","presence"
1205.07510792134,1704.53079931111,2161.67306190111,859.462304454617,-4184.57712312193,-3534.36889907843,-3709.17302783756,-3359.16493924666,1083.30484357526,1205.07510792134,106.813635124873,2903.25172614312,2039.02809983776,-3709.17302783756,-3759.16713383093,"nonveg_1069","absence"
561.44179718944,127.518550363219,678.830581857637,366.147009459905,-1948.90067262684,-1566.29113876979,-2108.02484457974,-1478.41293795631,2164.62172820447,366.147009459905,35.5443842377168,636.336623760077,687.201372331946,-1566.29113876979,-1674.09402380172,"nonveg_568","absence"
1827.10678617675,2729.15900216577,3129.10826027493,996.121555138999,-4578.85476485253,-5313.29182722059,-5811.58954615815,-5762.6642083542,774.387072179773,2500.71741492526,-16.3935961087086,4008.75289863137,3492.18459441121,-5274.50435523574,-4877.9944409488,"Canada.DeceptionBay.TH6","presence"
473.788437491227,412.691443051762,668.934550298696,91.7757579381829,-2469.68901029873,-1420.82572518413,-1698.23188800599,-1532.02608916038,1313.62458353946,412.691443051762,30.4348498983934,753.920689854838,1395.66435426044,-1619.09718272553,-1747.97397907495,"nonveg_871","absence"
866.336770269565,1104.22475572317,1352.35176392331,553.130280510084,-678.819983937394,-1574.10288106228,-1219.72131461791,-799.878038133062,2571.78551648052,1104.22475572317,-8.99075230654856,1425.26344432604,1172.63412789345,-1205.75410087361,-1095.65526372485,"nonveg_825","absence"
-623.710307745179,920.734556961934,13.0312010304572,-687.598939286058,-301.636874725434,-1318.35338135767,-177.949098245608,-1359.50449210141,1474.60229439843,-79.2606867066329,-27.2842864213135,-77.3543722942786,2253.28865664775,-301.636874725434,-548.927603629003,"nonveg_1172","absence"
3000.93874162784,4123.49501357168,4228.34838834913,2284.31206381002,-6082.68834482852,-6721.0462784183,-6785.19273832798,-7204.83318098266,440.78207163952,3365.47199619792,26.6109445847756,6646.47451730587,3626.59519016178,-5989.40451532967,-6088.65749238409,"Finland.Kilpisjarvi.16","presence"
4027.44363800292,4511.14676049353,5028.48324143873,2854.2371338064,-7133.75718616678,-7006.20942804385,-7571.79383182132,-7448.50380873074,299.679522182271,4336.06322952784,36.1101787056453,7373.20189057919,2599.49760037162,-6484.40757197812,-6659.82609522626,"Finland.Kevo.4","presence"
-357.071626213652,150.523767922906,358.729705097461,771.828415858849,-1949.39093525947,-2368.4380081745,-1781.06218453201,-1257.67146549949,4841.89804404788,171.44059526245,5.51629736129463,411.173960784511,509.634419521004,-1781.06218453201,-1653.27123799922,"nonveg_1037","absence"
410.490197408799,-226.056800084359,746.914413612306,-355.179692157482,8986.03660360547,7847.29818996092,4919.39425678105,10000,622.197271783558,-33.8939740841707,1412.16906871818,-1418.13322558088,2029.3297675253,8174.59255415469,7985.46432090043,"nonveg_1994","absence"
343.252553076902,922.771064695502,477.348873169622,451.999892856528,-1191.74435658514,-1046.43369577095,-124.842559294949,-1331.18909003822,2966.61110754588,451.999892856528,-11.7514528053725,669.794587148517,976.637957122286,-1046.43369577095,-821.021393085116,"nonveg_572","absence"
1797.1734379509,2329.78937999218,2568.14640305954,1523.47371758419,-4827.26363585376,-5333.04633583048,-5368.02599254053,-5477.43083438245,702.507984745633,2739.24577478155,22.3832186307767,4632.10671574308,2373.22411019612,-4827.29467298862,-4742.78299080149,"USA.YukonKuskokwimDelta.15B3","presence"
1520.91902206146,778.839122292294,1183.17299199025,1475.09125223261,-1774.73910362189,-2261.21997382752,-3488.20726796337,-2842.8765854887,795.135164874759,1475.09125223261,-69.7666492514404,2219.87117231456,1562.5971224883,-2365.49134638848,-2546.50685545799,"nonveg_701","absence"
3000.93874162784,4123.49501357168,4228.34838834913,2284.31206381002,-6082.68834482852,-6721.0462784183,-6785.19273832798,-7204.83318098266,440.78207163952,3365.47199619792,26.6109445847756,6646.47451730587,3626.59519016178,-5989.40451532967,-6088.65749238409,"Finland.Kilpisjarvi.16","presence"
2482.65479804298,3539.24198188059,4231.61703869254,1973.00523109667,-5465.64509062919,-5257.19385269192,-5971.17770739887,-6194.59687327943,672.586346386826,3110.83251990017,52.0681691018947,5179.85093982099,3687.39486970209,-5303.39707638848,-5245.43864297125,"Russia.Kolyma.OW1","presence"
3640.78902627696,4041.44396010188,4475.7110048974,2507.02504238935,-6190.00706251661,-6208.63587642631,-6875.97518314024,-6858.61977138557,552.866170211066,3332.48205152093,29.8777269015674,5363.25336942024,2833.75933998432,-6284.09101747554,-6286.63585720174,"Sweden.Abisko.NT-MesicHeath","presence"
946.63189181943,709.851863796685,423.195153042982,701.831168437318,-2769.62541031672,-2300.12889023463,-2693.1409607695,-3074.39106896692,709.129793454485,701.831168437318,-6.78226123615926,1791.06350457142,676.35626419759,-2693.1409607695,-2626.29707253499,"nonveg_746","absence"
335.326974450534,-169.258486496729,229.645645241268,-137.843890051396,-1237.39008043084,-1297.99759273058,-2143.64790016181,-1755.75492022716,815.721338544922,229.645645241268,-25.8380841759481,780.417899310664,1021.30766604347,-1345.47300665651,-1556.05270004138,"nonveg_874","absence"
3353.54755071742,3464.2740347762,3637.105181566,2251.81565211494,-5615.61683459195,-5884.98522770978,-6049.55945473668,-5958.57709392068,800.033274987991,3199.22771870615,10.9808248936641,5097.83349590797,2009.02056499503,-5886.00470926088,-5712.4000203965,"Finland.Kevo.1","presence"
2865.72081927146,3137.6699994,3166.21663886487,1963.71345621111,-5886.24789356881,-5385.8650489755,-5671.90373181828,-6161.73164103708,642.003313926968,2638.62642834356,34.6563562221234,4457.45682584001,2385.41237686025,-5881.98323037797,-5477.27966371988,"Russia.Yamal.Kharasavey-1","presence"
1691.48727143578,1953.92893065724,2078.40372841124,1391.957668047,-4372.48211446605,-4354.4547352781,-4722.44140651577,-4748.6817813407,727.772239889449,1484.46358344006,65.7234383865776,3274.00167816904,2974.36939544719,-4684.64320166977,-4859.91042779038,"Canada.LeRoyLake.TD4","presence"
444.762097630469,338.647232028372,616.524551161357,-211.660823149186,-167.436455996228,-363.256128524535,-641.507158891021,-388.975331892921,1541.45866893761,444.762097630469,-6.26918842703623,576.263326579715,1263.30820132478,-388.975331892921,-545.007338530103,"nonveg_703","absence"
1588.81955038316,1930.98783586463,2153.31211665668,410.2241342513,-4118.97355993985,-4789.99589185967,-5192.33542059843,-5593.53646771946,406.3710054548,1589.94406806407,36.6750729046702,6256.54218771966,3396.89718513657,-4789.99589185967,-4037.85421159658,"nonveg_1607","absence"
2405.12801016237,2532.033481347,3119.11151761028,2013.43092949768,-4882.18494283379,-4931.67851816451,-5644.39980775989,-5401.3890112574,861.851658741955,2262.54412899472,13.6309992967837,4472.38450327869,2148.22136310142,-5102.6993693314,-5226.40355233738,"USA.YukonKuskokwimDelta.15B5","presence"
-358.673845622586,-52.7711988556958,225.422408227779,204.828404693942,-1710.12056935986,-1434.54346409514,-1069.7319165687,-717.743102972906,589.29155626571,-52.7711988556958,29.2488464053602,263.687194507299,921.601077410226,-1069.7319165687,-1139.13033062898,"nonveg_870","absence"
1340.20260767064,1020.18826798171,660.146931534634,335.539631295405,-2040.8574998383,-2621.36050562843,-3708.13761745585,-4337.21917339169,573.264610138772,1020.18826798171,-60.3462731572054,2278.81912773904,2298.39146372131,-2621.36050562843,-2626.86826616007,"nonveg_671","absence"
2306.93408521535,2653.63461902082,3069.91233430223,1273.70566860541,-4958.09892510897,-5637.07485703189,-6154.63211274166,-5927.52639630585,530.577250525147,2290.79041583485,-10.7702746592406,5120.85694708737,2774.64243702969,-5552.89229567979,-5472.10806732325,"Finland.Javrresduottar.EC-Betula","presence"
1089.58903860318,1309.5966284798,801.731658493778,730.458333580053,-1855.34929089832,-1716.66999156229,-1651.28877040458,-2299.80098525588,1732.3526011697,946.736366924071,-14.637199009655,1515.62786748716,827.887387595443,-1716.66999156229,-1813.4578503225,"nonveg_628","absence"
946.63189181943,709.851863796685,423.195153042982,701.831168437318,-2769.62541031672,-2300.12889023463,-2693.1409607695,-3074.39106896692,709.129793454485,701.831168437318,-6.78226123615926,1791.06350457142,676.35626419759,-2693.1409607695,-2626.29707253499,"nonveg_746","absence"
296.065846550217,812.049361401459,622.814815242811,579.559052585974,-2374.40968129564,-2470.96587903384,-1779.92352759213,-2106.84709008512,1813.75462352234,579.559052585974,31.7597726203029,914.479181571317,688.121656889735,-2106.84709008512,-2053.45103586043,"nonveg_940","absence"
3147.41356920886,3357.06800548668,3575.01894530696,2096.0244655434,-6091.71404084622,-6168.19232625737,-6602.06893257266,-6611.14698683232,508.447913018309,3400.25403958661,44.4016014182333,6061.57602070316,2482.67963882568,-6256.02785456099,-6190.05988461297,"Finland.Kevo.5","presence"
558.625176420818,-104.199305706741,-113.553059126445,223.977406916001,-1848.19588701376,-946.542847981437,-2071.33242643339,-2151.25805674992,663.804343212104,14.0084271650913,-14.6049602770743,776.278581540981,759.894577795942,-1848.19588701376,-1693.24300467944,"nonveg_681","absence"
2012.21347394784,2007.9811872937,2202.67564333669,1210.24465924134,-4283.10127927081,-4538.3963593881,-5121.5795050322,-4689.41186240847,796.753456545058,1791.24808242753,52.8255328753699,3702.48038802835,2126.03634408239,-4253.59177669132,-4133.50542556953,"Russia.Yamal.OstrovBelyy-2","presence"
1679.76092836392,3242.82312928961,4002.84233950249,1502.43077877793,-4361.86170290487,-3674.50326781119,-5352.24130071579,-6839.59802895572,410.314471671691,3191.81560480763,29.8872424775956,5026.89311969759,3196.40784031262,-4686.1641409993,-5203.59743722413,"Canada.KluaneLake.Quill-ShrubTundra","presence"
952.064202794108,1127.6918807888,1188.90015174175,514.577000622939,-2521.73702138677,-2984.17642092898,-2858.39690162088,-2880.00354588287,1070.39854540525,908.65904308921,-0.928722056297144,2045.57687792547,2450.05773348654,-2788.17092617626,-2821.23509821675,"USA.NorthSlope.HoweIsland-C12","absence"
805.858758242063,994.215805161067,995.481906401723,443.639235104625,-2366.36754645488,-2819.8819135187,-2744.40654741474,-2774.80579084688,877.342811505779,892.006413305631,-10.9301320427786,1839.67815854069,2080.66481482039,-2499.6519739744,-2348.89922188137,"Canada.Ivujivik.TP10","presence"
996.165742356121,266.483101825395,-206.275116817803,275.977476929396,-829.844551131706,-75.1934432787352,-1041.58808518404,-1646.76306854109,494.892853273709,275.977476929396,-32.1561979607125,863.692208742715,1422.9893539632,-896.524832391949,-897.982796105504,"nonveg_596","absence"
2973.17225250539,3289.773306561,3445.12699686043,1746.68845714286,-5606.60222321378,-5937.509401852,-6181.75565099975,-6188.53267068788,665.068309976155,2945.0060381928,73.3283281947274,4948.23575726346,3905.65749279682,-5566.7652222095,-5388.95631618473,"Russia.Tiksi.WetFen","presence"
624.601038348841,124.625584383164,610.591811787619,253.390026573508,-1590.17905335765,-1434.11358094204,-2536.15967749372,-1976.85383195061,872.200477529479,565.0543395946,-11.3089076681539,1200.94182311876,1079.52305822781,-2073.45878859984,-1551.74938459212,"Canada.Ivujivik.RTP13","presence"
1896.39677233371,2353.27301642775,2675.68555874994,953.91265208125,-4369.31351233469,-4538.88824171635,-4997.26670440537,-5061.14697927639,847.712120841822,1744.14162408653,56.8340364615116,3707.44157760588,3160.21178108544,-4823.66621478179,-4715.46453510382,"USA.NorthSlope.FranklinBluffs-C17","presence"
1743.18298684998,2080.91955455106,2130.74053780525,1017.23199012016,-4589.24320491523,-4248.03529186456,-4709.28242817102,-5071.50517172459,852.002785669658,1703.34796173457,41.9301929230928,3422.58514019714,1373.04090983486,-4667.67372957865,-4597.33325944575,"Canada.BanksIsland.GreenCabin-C10","presence"
2889.78896270202,3350.44148854926,3554.93928551894,2247.65559567551,-5974.61449448428,-6063.27219505969,-6441.44169289444,-6670.23182422589,461.178765338496,3387.29045525029,27.996880931197,5823.13467606891,2731.50181591613,-6080.520124139,-6049.40188620848,"Sweden.Abisko.NF-DryHeath","presence"
552.859803078371,-21.32128454962,1749.85797613708,193.110523117136,-1933.25318304486,-2825.01058033321,-3595.17641301941,-1690.49060676413,1098.22240367081,552.859803078371,23.3785839280409,1993.78266508754,2705.85724646788,-2043.76001683316,-2417.53815999895,"nonveg_600","absence"
1563.83153649866,1623.45494467876,2047.648114593,-158.254867438504,-869.840144690953,-3536.62501616711,-4489.77768734478,-4456.55077965093,620.602928763675,1563.83153649866,-25.057788570538,3071.61190568108,7748.04912666113,-3536.62501616711,-1849.90098522555,"nonveg_1813","absence"
2527.3290950296,2707.32421057322,2659.32547094848,1792.17003598863,-5097.10382815003,-5236.50722241284,-5424.41762231904,-5768.98205376553,648.496613724707,2320.12936075241,25.8233555753181,4359.17348480437,2391.43253982652,-5552.11589024846,-5260.96612286483,"Finland.Kilpisjarvi.18","presence"
1968.07768156992,2532.342636915,2736.36772493602,1333.45391690406,-4569.98582147469,-5311.51546625342,-5506.2632029878,-5705.92194209888,593.783763601842,1989.92657086808,1.50117013220837,4430.23799174342,2927.57668534171,-4862.20990571277,-4830.18578034347,"Canada.CoutureLake.TDO4","presence"
1911.30919740319,3011.65164259007,3841.26051817433,2434.76261282248,-5532.8883765888,-6114.53454355666,-6093.06486407506,-5720.27954150836,756.232894432821,2898.79170345176,50.9538176235433,5198.68086640328,2345.76471205225,-5723.41967856832,-5480.79270281403,"USA.NorthSlope.10","presence"
2940.6434952365,3857.70019976919,3942.1266262345,2724.73269149215,-5619.22120036936,-5711.48862689761,-5970.72510459523,-6779.41151128378,604.543111034247,3404.52742009594,-43.1567187828055,5279.78683234284,1313.59269911032,-6085.66391757155,-6078.33832991791,"USA.BrooksRange.7","presence"
1874.307355803,1981.47882743268,2512.93445675923,1235.87898924792,-4457.02875256655,-4566.13184934442,-5319.79153513797,-5123.56958752536,785.211153179766,1951.51436118314,51.5459318939448,3934.41965494384,2816.91482241716,-4423.41333756384,-4621.89868609771,"USA.NorthSlope.9","presence"
240.326255026035,807.542589596946,24.9771845283294,518.883670617782,-1071.68683880348,-1176.3494866545,-582.634800357797,-2218.19999373115,708.131721398002,373.946304227181,-20.5379437363463,1152.60014545483,1001.31182251881,-1071.68683880348,-959.833051708139,"nonveg_794","absence"
-623.710307745179,920.734556961934,13.0312010304572,-687.598939286058,-301.636874725434,-1318.35338135767,-177.949098245608,-1359.50449210141,1474.60229439843,-79.2606867066329,-27.2842864213135,-77.3543722942786,2253.28865664775,-301.636874725434,-548.927603629003,"nonveg_1172","absence"
3275.26636377583,4335.21660795871,4961.65948266994,1898.66399327443,-6353.8822439855,-6393.30229643658,-6904.30352486335,-6905.72791554002,539.409530680329,3551.2389334744,39.0932474506933,6021.99968254483,3544.19720125351,-6448.63534967568,-6346.46287080352,"Norway.Javrresduottar.A-Salix","presence"
2865.83089288993,3048.23117332176,3395.40101966344,1776.37260929607,-5543.72894894451,-5734.79250229206,-6536.98005204284,-6377.24778628665,551.860244147057,3009.48567211584,54.113132474032,5820.99123348117,2696.15812189729,-5856.74355935019,-5793.35687813228,"Norway.Javrresduottar.EC-Hummock","presence"
2728.44177528138,3242.19552577197,3228.84404512289,1987.24411076822,-5421.54971842639,-5060.00028386112,-5366.55497914912,-5737.74622369388,895.859139860171,2767.0107238967,21.4979253216338,4272.53047776324,2186.89833336459,-5472.25496461729,-5468.84985395237,"USA.YukonKuskokwimDelta.UB5","presence"
700.891154800215,942.987668808362,-7.78345472827931,-34.6894755354565,-466.092156986565,-860.512152955092,-670.451377797813,-2077.13543765651,1445.88730381599,700.891154800215,-100.312106336853,897.542196656187,1508.54678849071,-860.512152955092,-1006.70235986632,"nonveg_578","absence"
2896.40601524467,3696.80859113173,4136.62808235329,2453.74158823778,-5846.22443741464,-5960.67367223091,-6350.10922869074,-6424.49918552264,699.878993298231,3357.75902004627,1.90990985947143,5521.72326455777,1566.05750959367,-5775.04521808112,-6201.40246844426,"USA.YukonKuskokwimDelta.72B1","presence"
451.117544681146,785.795412595509,723.12231590041,672.159840111751,-1368.6002746683,-2357.35633216927,-2116.46778232114,-2379.70084853608,3205.6359033199,723.12231590041,-38.0088801753469,835.820190997459,884.623667241697,-2116.46778232114,-1861.65776200623,"nonveg_855","absence"
1829.01840733287,1807.43938356922,1836.0346665874,1319.38001635107,-3575.36448141935,-3755.45436772892,-3917.18561528865,-3934.55833009971,850.676054179969,2019.45230405204,22.6014695410199,3701.52189050673,1091.33537809321,-3435.10291327825,-3260.62444544583,"Finland.Kevo.3","presence"
2007.8662501648,3014.78263576164,3365.34459105542,1667.04406784321,-5124.63258583563,-4761.11471147627,-5497.30653178368,-5928.55370337873,659.762725221599,2750.06998521406,8.42722260428926,4655.07478242974,2932.88578610522,-4434.76933030572,-4632.88477583613,"USA.NorthSlope.Oumalik1","presence"
1125.41676925026,1129.21878742175,951.25593830101,1178.19101434622,-3015.98318597712,-2716.99098932722,-2722.98869044173,-3044.0657601881,1086.24394882548,1125.41676925026,3.80442127872082,2101.70918787906,358.620688515518,-2722.98869044173,-2761.80856351629,"nonveg_764","absence"
862.068951608474,701.933434507621,693.727724590526,834.833758111873,-2380.68441227821,-1677.75009431652,-1960.05021250638,-2007.20934098937,817.92608820314,701.933434507621,19.074498768208,1776.00019569862,638.607168586885,-1960.05021250638,-1921.22050455727,"nonveg_745","absence"
1111.60851286842,3189.26501247803,4831.33736742536,1526.16509629599,-6330.85073773517,-4073.7810910188,-5570.95923446834,-7061.32426451369,482.710575969014,3308.32858692181,94.6001823522488,4602.70517942408,4658.85386476676,-5358.10570640194,-5357.65338440437,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
466.612285907098,-398.203372021317,-253.005626934523,10000,-296.292040595818,127.823685674751,-833.24435827387,-709.735218404906,1461.60111614282,-185.063718975285,-22.8297264538315,-161.040131785526,1044.66817051888,-296.292040595818,-218.398101918131,"nonveg_1477","absence"
866.336770269565,1104.22475572317,1352.35176392331,553.130280510084,-678.819983937394,-1574.10288106228,-1219.72131461791,-799.878038133062,2571.78551648052,1104.22475572317,-8.99075230654856,1425.26344432604,1172.63412789345,-1205.75410087361,-1095.65526372485,"nonveg_825","absence"
380.048301116202,403.693936712699,1421.98341796624,296.544969793171,-1748.85285613358,-2545.77790588011,-2548.21437892877,-1323.63793361128,1761.54741163851,403.693936712699,31.4710532803423,1291.56159071249,1529.42844266503,-2111.88334090463,-2055.67328309167,"nonveg_899","absence"
1874.307355803,1981.47882743268,2512.93445675923,1235.87898924792,-4457.02875256655,-4566.13184934442,-5319.79153513797,-5123.56958752536,785.211153179766,1951.51436118314,51.5459318939448,3934.41965494384,2816.91482241716,-4423.41333756384,-4621.89868609771,"USA.NorthSlope.9","presence"
2314.65909108908,2817.57534822409,2779.78185239213,1562.63992014016,-5395.67567123466,-5902.3474905069,-6087.46872375213,-6402.27027799561,472.324819223532,2193.63087678736,0.355039362957101,5243.64623918227,1515.36650718625,-5677.04824763316,-5855.22729692017,"Finland.Javrresduottar.A-Salix","presence"
2344.40181238389,3574.83728253198,3940.0725109123,2033.01331087734,-5793.95548046435,-6092.85909339353,-6143.68464879702,-6380.53286217636,630.716480808101,3012.84741325403,54.4722301840903,5286.70757160682,2716.83092956992,-5980.53143349034,-5985.07353203511,"USA.NorthSlope.HappyValley-C19","presence"
