"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeESPS","spectral_NBR_changeSSES","spectral_NDWI_annualMedian","site_code","presence_absence"
62.7557030464818,393.627625848101,160.458480213435,49.694407440717,771.842469302072,-1440.50344536508,1251.7590283848,-1592.84575322727,25.6608963012695,0,160.458480213435,343.933218407384,-5.06462662526119,18.1250323702627,-1440.50344536508,"nonveg_594","absence"
301.915481769079,1242.76615581453,938.76291971,876.360267037286,712.668967791577,-1793.32773289303,-2113.75809831421,-1498.65103998059,2.24559330940247,0,876.360267037286,940.850674045454,12.7476604078725,-34.1515633648149,-1498.65103998059,"nonveg_643","absence"
283.149323329095,186.847133507081,341.916758387926,572.74781196463,975.79914502835,-1332.6330601022,-1997.97592968703,-2005.3141094871,1.49644756317139,0,341.916758387926,503.781722301464,-13.9484838968247,-22.7996859703931,-1997.97592968703,"nonveg_916","absence"
2900.18178089673,3765.81604370019,4321.67906110518,2290.18164711383,5494.46728351842,-6126.68321463238,-5979.71673070251,-6565.36601381347,7.79948319329156,0,3040.34877288868,1555.37471703193,22.1682051398549,-0.89956753532256,-5405.621426916,"Canada.ClearwaterLake.AB3","presence"
2919.98638336014,4056.37332307182,4678.76434893185,2526.83558306998,5697.58372107282,-6061.16468008138,-6026.27535098479,-6606.90392278337,2.19774615830846,0,3795.65240037331,2318.53474009588,40.6178393806429,37.4309600839825,-6080.94345999322,"USA.NorthSlope.Ivotuk1","presence"
-122.162396191417,-214.472602664962,280.349283695213,10000,420.702670159471,233.536759668149,-498.030911533919,-142.790624979628,9.70232677459717,0,280.349283695213,10214.472602665,-1.37604619695323,-67.6758767957,-142.790624979628,"nonveg_1477","absence"
2519.5516549027,3611.27628283915,4087.97484703682,2501.40055914514,6514.34676287181,-6167.61472721979,-6082.64132936151,-6311.66656767302,0.926979660987853,1,3877.85059014969,1245.91877900033,2.66351185322126,39.2032762238717,-5686.60325890943,"USA.InteriorAlaska.20","presence"
-528.348808013486,-50.1028387921426,-577.408951666705,-1914.49079250263,-2730.51565350541,8849.69311410503,8281.42002143897,6425.95786899105,0.277917146682739,0,-528.348808013486,1958.92211836068,-29.6114417868932,3.02281883007122,8281.42002143897,"nonveg_1797","absence"
481.099267318146,814.619588470699,743.107443470361,830.86390954224,1679.26682221781,-1451.36690913282,-2215.10242021072,-2125.51844155839,0.77367901802063,0,814.619588470699,692.528026679091,-17.2207940210751,8.80771030171423,-1972.73474228885,"nonveg_926","absence"
698.877037782452,-81.7152369751377,352.917150279222,552.916823819384,427.485144936983,-1231.37687882209,-653.193317843875,-1280.8862844641,21.8847503662109,0,352.917150279222,780.59227475759,4.07419842904697,-44.8486452640044,-1231.37687882209,"nonveg_994","absence"
2928.10947310169,3690.4190741908,4386.36724553287,1683.76283991806,5667.382788445,-5697.10234824498,-5964.01528689426,-7003.37190269438,13.1294877794054,0,3218.1943733471,2855.17883872549,23.7087560784337,71.1789253965179,-6495.07510404644,"Canada.DeceptionBay.BEGL3","presence"
2122.21141356141,2153.98679357215,2138.36340701962,1249.92436337654,3735.5774383988,-4625.55702164409,-4470.08045161253,-5188.80719284643,0.338950538635254,0,2097.04255223784,978.717156205789,4.4722590487536,-42.7026160414286,-4708.03142581502,"Russia.Yamal.OstrovBelyy-2","presence"
931.40448639432,987.235938357349,1002.17395695067,288.537377493063,1579.39214224823,-2239.61733603233,-2706.91461401589,-2665.99916257268,2.1500957608223,0,921.509665320319,1226.05788605925,31.4373816938269,-39.3296537157274,-2453.55728461347,"Canada.EllefRingnesIsland.Isachsen-C02","presence"
4610.74252608605,5043.7174665759,4774.9030498838,2491.78838262749,7646.39259055961,-6980.96726665015,-6482.10136172959,-7806.75878760337,11.6969867706299,1,4338.31146206938,2436.83940001124,9.58989637050456,87.2282169146477,-6610.44842138809,"Finland.Kevo.9","presence"
260.92833832016,334.369041593807,379.108589489707,-44.7075373745147,236.67711927005,-2548.97169523079,-2511.14752206697,-2275.87733780868,0.847245991230011,0,260.92833832016,423.816126864222,6.10299974695483,2.7991220996318,-2511.14752206697,"nonveg_583","absence"
1303.91958281687,1361.87853838994,1709.26302278714,1319.85709169855,2868.3065454326,-3906.31931439923,-3740.28230030466,-4118.22283903896,1.72329624493917,0,1470.75108585517,483.705795001959,9.47163171720905,-2.61969508631896,-4210.62749557578,"Canada.BanksIsland.GreenCabin-C00","presence"
