"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NDWI_annualMedian","site_code","presence_absence"
771.249678354881,1420.00682464261,943.218480180512,1321.8951281833,-2079.44367084178,-2446.02351052106,-1767.24698225138,-2079.44367084178,"nonveg_561","absence"
3240.5101897745,3125.96883092675,3870.19040703369,2300.77029862005,-6187.0041925465,-6760.73768763644,-5161.42773672365,-5605.94109172054,"Sweden.Abisko.NF-BirchShrub","presence"
3453.05631192882,3167.62260764599,4681.85825419943,2136.34511796693,-7512.42698258733,-7187.77489258625,-5669.12718779512,-6913.99581270881,"Finland.Kilpisjarvi.15","presence"
489.55577510028,-183.302293241816,38.1927784604201,447.960883654718,-1102.73822128826,-1655.20630144722,416.874136461412,-4.25838851917695,"nonveg_851","absence"
2733.0611500916,2235.78030878111,3321.46360158145,1918.37567910472,-6278.25274146198,-6087.2227559626,-4411.04295771413,-5802.88603925318,"Canada.ChukotkaRiver.TH4","presence"
539.467568414381,390.49487609055,188.73325302019,326.100304557491,-2339.16869855863,-2565.9900671952,-442.681296372071,-1757.01979740394,"nonveg_869","absence"
3524.69748185172,2034.27117433601,4574.90534346694,1977.31778899179,-5680.44794911436,-6188.11834715909,-3799.61795821976,-5586.33082844005,"USA.BrooksRange.8","presence"
1559.12770844847,740.842991947489,1386.99897726297,1992.11753318043,-3154.23184938412,-3339.46173756409,-2721.16257254186,-3154.23184938412,"nonveg_1132","absence"
1651.67899590113,1910.05229456246,2089.95972152872,1309.41498243324,-4559.02044410117,-4991.04826655632,-3597.21929599458,-4180.85320579595,"Canada.LeRoyLake.TD4","presence"
2995.18250218755,2347.77584997829,3688.31927384211,1642.58360167264,-6372.60010854612,-6738.53320777992,-4764.84725766336,-5796.43595300554,"Canada.LeRoyLake.TDA4","presence"
1843.93303238384,1364.78158380197,1733.76135338325,1369.17394737519,-3878.80663387408,-3526.38448753857,-2670.34928875189,-3506.06619117356,"Russia.Tiksi.BareSoil","absence"
-49.6157403782572,142.083751471813,1457.40184909274,-647.860873020133,-773.70725106115,-296.540844354411,-1082.51803639834,-1082.51803639834,"nonveg_673","absence"
652.008716317505,949.27070477546,855.150196771489,-942.850310989834,-1520.86526892771,-929.606347501423,-905.965392019467,-929.606347501423,"nonveg_897","absence"
3145.28952647223,2829.5288301691,4131.32463016511,2661.00565234927,-6125.1876096899,-6123.27001325433,-5299.54063500795,-5712.77460631157,"Russia.Tazovsky.Burned28","presence"
674.76915050644,1163.34807321332,136.166037717534,556.373141174608,-1697.23697946593,-3017.59568626743,-1104.10676076943,-1611.52743775867,"nonveg_866","absence"
2756.74929764045,2916.56783900365,3606.42567115322,2593.89134898295,-5790.97720103328,-5811.00288970988,-4252.68460074043,-5507.4853820442,"USA.YukonKuskokwimDelta.UB6","presence"
1768.54567162967,1890.75719319452,2024.70452710327,1282.03414579547,-4480.516846495,-5087.53195118098,-2736.51622591418,-4064.33448282673,"Russia.Yamal.OstrovBelyy-2","presence"
2715.48695443454,2335.77179626222,3596.92774932143,2190.41244276933,-5854.06895281891,-5960.60783326658,-4647.15120300139,-5557.92541538166,"USA.YukonKuskokwimDelta.UB3","presence"
3452.43139173809,3033.34200431263,4644.42394607682,1859.00841037989,-6688.49564765064,-7100.25153247524,-3639.57647761953,-5356.83765387975,"Canada.ClearwaterLake.LSA2","presence"
395.394508758523,316.188225382342,908.441178219645,966.277580262381,-2394.65719202125,-917.389156830982,-175.357923527968,-1475.7305623654,"nonveg_733","absence"
581.458745330738,555.026131851357,687.717349841737,1034.41139463173,-2222.22577075827,-2337.67218205354,-897.690358280512,-2140.09140425951,"nonveg_913","absence"
165.967886535326,492.372504058256,111.021587942293,22.0052011146659,-2682.60075576525,-2977.54206122807,-1744.24178588792,-2682.60075576525,"nonveg_719","absence"
316.034583977747,191.432617783964,858.009935335146,306.716946468831,-2607.78588181404,-2396.37322532479,-1582.07777073475,-1916.45973349553,"nonveg_623","absence"
1329.89403151072,744.649043348472,729.815884094112,858.31957041232,-2426.88377690346,-2328.36899631481,-1465.65224279698,-1905.25869059323,"nonveg_975","absence"
3650.77778235141,2891.04085264158,4399.78224300872,2343.75014840726,-6732.39450212873,-6784.29185078416,-4067.03600742357,-6156.22248926846,"USA.Kougaork.GraminoidShrub","presence"
2515.57090232115,2350.92645171488,4000.89851808626,1321.69047273083,-6584.47816946834,-6892.63494076674,-4825.71641727574,-6228.71571418841,"USA.SewardPeninsula.19","presence"
2733.0611500916,2235.78030878111,3321.46360158145,1918.37567910472,-6278.25274146198,-6087.2227559626,-4411.04295771413,-5802.88603925318,"Canada.ChukotkaRiver.TH4","presence"
319.279729551736,657.230209593105,551.108250621859,937.574370274256,-1841.70408016042,-1062.09739848399,-199.974364910189,-1062.09739848399,"nonveg_958","absence"
3135.25941269626,2793.31782525319,4059.66224194404,1637.44654220819,-6687.12965680169,-7151.94965235053,-3632.67804856431,-5906.12267192002,"Canada.DeceptionBay.BEGL3","presence"
3138.83596464716,2426.40497427058,3560.34605686288,1944.74156288112,-6115.85180040083,-6408.5929764361,-4733.6271191566,-5257.03241910396,"Russia.Kolyma.T2","presence"
2751.49149602518,3094.06697698359,3498.23678776576,1761.90293532131,-5831.2537597049,-6312.31733358415,-4170.31327106848,-5784.68245203161,"Russia.Tiksi.GraminoidTundra","presence"
2884.06038606759,2615.03675220235,3326.50628822889,1952.78406828945,-5011.35666922329,-5194.79241382117,-4091.8295522856,-3921.7328864218,"Russia.Tazovsky.Unburned28","presence"
885.813444708045,736.595585948658,897.540402824691,674.426710671106,-2872.05039317142,-2546.30560701356,-633.993555740977,-2574.20791222363,"Canada.EllefRingnesIsland.Isachsen-C02","presence"
1155.06887150073,1403.49910433355,1923.58990492869,1830.46221756517,-1825.61423057567,-2550.14864765669,-431.17669970768,-2550.14864765669,"nonveg_706","absence"
2505.5067870299,2604.42448698973,3076.48074451082,1845.17870473081,-6630.116746671,-6483.30617552075,-4818.6021865682,-6004.39058304305,"Norway.Javrresduottar.EC-Betula","presence"
2685.46246925334,2527.85230825352,2919.18267775942,1849.26468891741,-5206.83406974911,-5522.18038198712,-4359.32043168319,-5191.02891272977,"USA.YukonKuskokwimDelta.5","presence"
867.6247655417,205.179503130115,957.530159946797,446.850658154996,-2938.69730512767,-1695.85684385257,-1438.67279256194,-1695.85684385257,"nonveg_576","absence"
2984.96770612998,2458.38352522433,4051.41595088463,1778.52740958507,-5868.15203340603,-6505.20372265039,-4346.30966881182,-5976.87517002634,"Russia.Kolyma.WT1","presence"
2337.44749486894,2219.27036109987,2794.73276250376,1672.51440676676,-5426.87578966765,-5108.28025119407,-3984.30221610966,-4877.37919975228,"Canada.LeRoyLake.TD7","presence"
1124.71781886773,1051.85254732608,1173.02597427846,1173.953004269,-2347.75128128404,-1879.15007060271,-1522.89130583003,-1879.15007060271,"nonveg_863","absence"
3184.94238765101,3249.14129982541,3773.90179342006,2418.57849534411,-6354.97073463744,-6250.21946989732,-4894.57213820505,-6453.99554005021,"Russia.Tiksi.Bog","presence"
2210.2700055497,1639.30221238213,2741.97787017646,1101.33219677204,-5280.60285247511,-5194.07802788144,-3564.63964793496,-4387.59862616728,"USA.NorthSlope.FranklinBluffs-C16","presence"
2777.70857513391,2371.20912613263,3597.01123959719,2131.57919069396,-5968.84935294576,-5846.64626501631,-4703.23379351455,-5367.30028810974,"USA.NorthSlope.Sagwon-C18","presence"
499.235904852344,-69.779782664421,606.855886283488,63.0279248814779,40.1448943537987,-812.779733248772,-1376.41061484602,-812.779733248772,"nonveg_931","absence"
2718.10734965431,1700.45475132836,4439.57087023735,1465.51888005542,-6067.60896198185,-5873.07387075394,-3346.08539008622,-4340.25766498887,"Canada.KluaneLake.Quill-ShrubTundra","presence"
413.993858131153,153.730349740783,1060.09334756313,123.674929772454,-2228.19807879158,-1198.6286938566,-1520.07569310503,-1677.43877859001,"nonveg_693","absence"
1651.67899590113,1910.05229456246,2089.95972152872,1309.41498243324,-4559.02044410117,-4991.04826655632,-3597.21929599458,-4180.85320579595,"Canada.LeRoyLake.TD4","presence"
2613.28300365071,2116.75187754217,3144.50609500613,1656.87027854759,-6578.92384226427,-6577.24930668841,-4700.87689211135,-4544.94759030762,"Canada.PayneLake.TDA3","presence"
1041.12350812035,1081.69312314193,1674.18872603728,597.405675426826,-2749.51539018399,-1410.91554131655,-1047.33825866429,-1613.39089758199,"nonveg_880","absence"
-111.499331729732,205.684096367302,484.038108894674,500.031910843435,-1835.67290181125,-1033.04178830498,-465.070511852892,-1033.04178830498,"nonveg_709","absence"
1585.87929999833,992.031094133097,936.44389385342,678.196299674795,-4228.89959396848,-5835.71377009773,-2070.2425303056,-3067.90615741875,"nonveg_856","absence"
174.149045337503,552.811923709016,124.146830228027,928.729535607966,-1745.39376849296,-2342.08743414206,-374.61085755578,-1745.39376849296,"nonveg_790","absence"
-189.240500034247,651.511286065447,328.658437693042,305.158442257554,-1726.92961958498,-1971.93344205278,-430.736778618006,-1726.92961958498,"nonveg_547","absence"
2453.94201721101,2556.07174134921,3061.85116575393,1555.10203722915,-6240.18874723382,-6345.86314806084,-5179.92415364587,-6039.42721040614,"Norway.Javrresduottar.EC-Hummock","presence"
3396.14417686176,3005.87249781745,4219.68641200612,2242.32548040039,-6134.13762377303,-6577.66919464024,-4562.7045222876,-6014.02657750217,"Russia.Yamal.Laborovaya-1","presence"
3672.76711573442,3568.70790590961,4514.98249918403,2732.41062577666,-6884.44115096826,-7155.75885705022,-5295.50146424857,-6872.11931738898,"Norway.Javrresduottar.A-Sphagnum","presence"
174.8014163342,-596.106654734064,38.0590455679109,-4.35609673643131,3558.66847684045,1997.47313645001,4914.58928802602,3294.50186153453,"nonveg_1646","absence"
246.708273185027,374.468226031414,532.349573913756,-2.6000967163628,-1138.99979821026,-1003.69516170144,-673.43420494227,-872.022774442485,"nonveg_932","absence"
2753.61376268776,2345.32448579283,3679.33636048005,1806.47809401543,-5920.31845663585,-6079.79856261011,-5387.87460304446,-5790.96912377268,"USA.NorthSlope.10","presence"
1622.05948612378,1668.71719532138,2228.6415061687,1083.332079838,-4686.73290946452,-4812.66859799384,-3516.23052604685,-4626.06483850483,"Canada.BanksIsland.GreenCabin-C09","presence"
1648.82500563797,549.398543868423,1565.80185399041,946.263297308701,-2632.72081665349,-1560.38131025348,-1396.16860469905,-1560.38131025348,"nonveg_540","absence"
1431.30859141875,1618.35786994913,2004.04913535587,1267.42883263776,-3834.79625752564,-3476.50938883794,-2726.77277063959,-3452.94784074269,"Canada.PrincePatrickIsland.MouldBay-C05","presence"
2685.29454515077,2633.58613363942,3751.1558927875,825.884512952004,-5833.63055323616,-6880.42430573285,-1826.90172513647,-5646.16574822681,"Sweden.Abisko.KJ-MesicHeath","presence"
935.114648336617,1108.66156715302,710.783608898303,745.534921143539,-1547.09717249433,-1983.92544560605,-1702.31505752862,-1621.21811731747,"nonveg_745","absence"
42.1302043294405,356.534595036629,-259.250046974975,103.469299337962,-1457.06690159411,-1895.57802135755,-966.138717878893,-1457.06690159411,"nonveg_973","absence"
567.990736736596,250.002804083952,543.337345092625,-145.686608825911,-513.131698101785,-392.324614816525,4205.906426267,-513.131698101785,"nonveg_1888","absence"
2427.0829780114,2446.79276248418,3253.81319211017,1701.11624531889,-5692.62988152411,-5754.74999167174,-4838.06547842365,-5146.84508182181,"Russia.Kytalyk.T1","presence"
825.269409030889,778.313725510207,656.841393634338,372.615686928839,-2425.4189608222,-2228.04652174556,-2128.49291982651,-2128.49291982651,"nonveg_926","absence"
-1169.47179114535,-926.483485117231,955.145401073172,710.974659749976,916.851466823531,231.324587593405,2147.0916350909,231.324587593405,"nonveg_593","absence"
531.653247182082,801.636659877391,-356.556754254926,-296.196940463486,-803.806421566435,-2354.03040409825,-2262.87186830893,-1046.40902504606,"nonveg_972","absence"
2267.66209892951,2368.75267556685,2716.13901762703,1509.30348927409,-5339.3949707083,-5242.43114731636,-3402.09545363324,-4929.89135410975,"USA.NorthSlope.Barrow","presence"
2753.61376268776,2345.32448579283,3679.33636048005,1806.47809401543,-5920.31845663585,-6079.79856261011,-5387.87460304446,-5790.96912377268,"USA.NorthSlope.10","presence"
-234.316118667795,80.1951883683938,-74.0390768022406,90.0771661690936,3769.9747614401,2620.53566285642,2658.02700158589,2658.02700158589,"nonveg_1736","absence"
2576.19156341347,2606.74501420103,3099.76897312417,1887.390916643,-5868.68200757594,-5972.84322651963,-4028.94567849635,-5356.32137971954,"Russia.Yamal.Laborovaya-2","presence"
825.269409030889,778.313725510207,656.841393634338,372.615686928839,-2425.4189608222,-2228.04652174556,-2128.49291982651,-2128.49291982651,"nonveg_926","absence"
3469.5645597942,3364.56184691802,4872.67935836976,2050.75235052668,-7379.09187395431,-7575.31313875062,-5211.74444859416,-6679.30247518541,"Canada.BonifaceRiver.AB8","presence"
581.458745330738,555.026131851357,687.717349841737,1034.41139463173,-2222.22577075827,-2337.67218205354,-897.690358280512,-2140.09140425951,"nonveg_913","absence"
1331.80937929224,546.581994403982,329.559379496321,569.413546080681,-2733.12256684139,-3725.41934497642,-2251.39275730809,-2733.12256684139,"nonveg_680","absence"
924.856031715534,850.071577945933,476.780719227922,751.336327982475,-1871.92723392642,-2361.03035331919,-445.047266563321,-992.490407117994,"nonveg_769","absence"
3516.05847620508,2732.76665816748,3879.87547027843,2124.71106790768,-6317.41847518173,-7116.8259361561,-4459.71167508073,-5748.23602051272,"USA.InteriorAlaska.2","presence"
3559.0775474982,968.550500093115,5279.14918448827,1090.3763329539,-5785.26863034556,-7400.08479613552,-3134.14508132989,-5616.5607702561,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
2542.23482965044,2395.55176367415,3323.5808463281,1684.48091717947,-5794.11175580545,-5942.67613299355,-4699.48856234868,-5485.8828066016,"Russia.Yamal.Nadym-2-H","presence"
2299.18418476331,1845.62000411602,2766.00304385043,1573.17395115169,-5398.14840533004,-5323.20754857067,-4212.41140427287,-5122.87111050815,"USA.YukonKuskokwimDelta.15B3","presence"
795.376888552934,273.065546860957,267.319647420711,196.726812967133,-1606.55889317946,-2470.80180457226,-582.512020738024,-1606.55889317946,"nonveg_792","absence"
970.581741826959,1041.48278960949,1128.3341678762,580.042801234174,-2928.64808081645,-2945.14647554461,-1417.3675975377,-2552.25372430794,"USA.NorthSlope.HoweIsland-C12","absence"
273.423803450007,76.423296695901,495.193042292255,149.959344524522,-956.035681035756,-1549.52329338578,-1740.99576777608,-1740.99576777608,"nonveg_955","absence"
260.973473287915,300.498034941927,-197.37287378951,507.950304357041,-814.089106620569,-1934.46988868386,529.859933669033,-633.516076960175,"nonveg_848","absence"
2514.55902243925,2780.26246056984,3068.02947978869,1603.20592691548,-5766.8248015071,-6106.32513433808,-4370.05606410318,-5240.1212987636,"Russia.Tiksi.DryFen","presence"
596.613364421175,537.509552628258,968.353626669579,225.602999261036,-1903.61239730824,-2011.17139244002,-2729.37874030271,-2397.22099654108,"nonveg_986","absence"
437.797253214116,74.6464411900971,833.852295944957,1.14227527742605,-1796.32561728533,-1467.02252393313,-2577.29437803396,-2013.50587721319,"nonveg_736","absence"
3109.94979163192,2730.37031928024,3868.03324230674,2024.58602748282,-6194.80162940942,-6032.42760334091,-4917.02916477011,-5433.90838021308,"Russia.Kytalyk.T2","presence"
93.6178317578791,218.133793814193,162.342829201799,288.469676612587,-1744.57117143546,-1677.41219895402,259.95292684961,-826.249726300227,"nonveg_1469","absence"
2905.07490366083,1956.710120046,3061.2269687079,1897.78079214598,-5506.32819856528,-5972.66861804132,-4476.0229232027,-5985.51436259641,"Canada.ChukotkaRiver.TPO3","presence"
2805.67197475291,1890.66703039104,3164.85562162156,2034.3284849785,-6082.7434170036,-6519.05685433414,-4991.79395386096,-5432.50971558106,"USA.InteriorAlaska.4","presence"
34.4219625928124,507.92649471454,-32.9726747372331,1131.94390388391,-968.799202126045,-1593.07425143463,-601.437701442712,-1593.07425143463,"nonveg_1037","absence"
1124.71781886773,1051.85254732608,1173.02597427846,1173.953004269,-2347.75128128404,-1879.15007060271,-1522.89130583003,-1879.15007060271,"nonveg_863","absence"
3427.33278681812,3108.10795345153,4439.22340217458,2411.26814354827,-6047.08698602841,-6453.93108864498,-4366.36590690347,-6065.62207810051,"Canada.ClearwaterLake.AB3","presence"
2112.68194602784,2196.30402098015,2637.26955838412,888.494101023551,-4892.06311348999,-5132.55134764671,-3049.94210411684,-4984.96237299,"USA.NorthSlope.Deadhorse-C16","presence"
186.283334937813,-748.841302714814,173.782052154124,-256.116644538043,-518.150427559593,-361.391956899775,653.053893917915,-361.391956899775,"nonveg_1927","absence"
805.417291497811,117.647719748575,141.359439899044,-176.656173706883,-669.566096521439,-1920.33390810112,248.620267102953,-669.566096521439,"nonveg_751","absence"
2805.67197475291,1890.66703039104,3164.85562162156,2034.3284849785,-6082.7434170036,-6519.05685433414,-4991.79395386096,-5432.50971558106,"USA.InteriorAlaska.4","presence"
1853.21950930875,2347.70740590206,2202.86531001414,1607.50970707826,-5158.67242265978,-5269.88406931326,-2982.31171357107,-4713.97697702211,"Canada.PayneLake.TD0","presence"
3464.95214238642,3376.23499768348,4197.48343197616,2428.75186307219,-5416.99667979166,-6765.66236350194,-5135.99297199252,-6509.13226710898,"Sweden.Abisko.VJ-MesicHeath","presence"
501.613143102029,369.093779604132,588.023019634947,319.084476690751,-2522.76634627106,-2612.36298879719,-1694.21462809896,-2498.61409784699,"nonveg_855","absence"
3787.1432449869,2827.42439868856,4479.61573199775,2192.60490293886,-6740.89077086217,-6359.04140264583,-5561.90463120167,-5953.08115684096,"USA.YukonKuskokwimDelta.72B2","presence"
3109.94979163192,2730.37031928024,3868.03324230674,2024.58602748282,-6194.80162940942,-6032.42760334091,-4917.02916477011,-5433.90838021308,"Russia.Kytalyk.T2","presence"
195.408267091888,59.103294244783,622.635338724208,1252.14973207531,-962.213260844429,-1081.23785381317,1621.46790726285,-962.213260844429,"nonveg_1473","absence"
3514.86320787677,2152.49749822096,3811.03999804752,1665.87664172215,-5842.45039829161,-6817.1706679547,-6187.17744526848,-6434.84616707959,"USA.InteriorAlaska.17","presence"
-528.487405712578,-63.5624926865187,-273.98377821492,289.523054892712,4669.54258766692,8860.66019072581,9034.53515840613,8326.31867067246,"nonveg_1994","absence"
-20.7459094171764,711.467027720747,29.6671401439157,-138.60759380073,-1824.06816269897,-1806.51156829057,-1394.64309016519,-1666.72940179036,"nonveg_994","absence"
165.967886535326,492.372504058256,111.021587942293,22.0052011146659,-2682.60075576525,-2977.54206122807,-1744.24178588792,-2682.60075576525,"nonveg_719","absence"
995.93672780164,1208.04510721931,1289.1711162282,533.019086456928,-2953.01551111969,-2980.66956642182,-2360.97953343114,-2694.36705805032,"nonveg_507","absence"
3031.11074627715,2581.19693768666,3627.51861770266,2199.35446302092,-5836.25973026942,-6177.03344131114,-5375.80640838946,-5386.90324354866,"Russia.Yamal.Nadym-1","presence"
129.89274040979,260.586230133245,968.000955311393,803.813810225515,-3068.50095110747,-2904.0028881246,1247.63621930463,-2669.42076645522,"nonveg_1672","absence"
2250.74651896528,2252.26608431357,2641.63117583932,1961.56628859735,-5077.97697841416,-5259.53450558667,-3598.00019466889,-4937.88872690029,"Finland.Kevo.12","presence"
68.3624890540296,211.51754217867,278.127523276635,123.464281432183,-385.826987281811,-929.613874745801,308.051215212662,-385.826987281811,"nonveg_921","absence"
1936.72654375622,2153.72030523738,2515.30347741297,1686.75235108834,-5274.13271061434,-4919.75042551931,-2619.18694110465,-5591.32330702241,"Canada.Ivujivik.TP13","presence"
2617.45315095328,2529.22592697177,3347.24700573609,1448.35963796896,-6436.53474460991,-6624.40468554933,-4743.85823392088,-6014.56529430968,"Finland.Javrresduottar.EC-Spring","presence"
1954.03691449026,1614.87779324517,2171.35460652218,1348.10964875906,-4923.85278949005,-5210.86726910929,-3666.29772046585,-4908.53158855585,"Canada.LeRoyLake.TD1","presence"
-111.499331729732,205.684096367302,484.038108894674,500.031910843435,-1835.67290181125,-1033.04178830498,-465.070511852892,-1033.04178830498,"nonveg_709","absence"
634.450581211941,-106.804939541379,437.619128048378,297.977011646111,-1203.22120925471,-1235.57185446049,-596.23369873167,-1203.22120925471,"nonveg_997","absence"
2056.2146272302,2340.5147592669,3225.37999284667,1312.25143829114,-6009.9102107882,-5708.06218108271,-4205.76409532961,-5394.76936332689,"Finland.Javrresduottar.EC-Sphagnum","presence"
-3.16019981857477,64.9887252841371,15.1041312169621,462.59166428371,-1418.87476648561,-1825.48404425407,-1013.07142571775,-1418.87476648561,"nonveg_594","absence"
3047.88211212394,2964.00526381016,3599.028740053,2175.83739223727,-6046.49424910555,-6244.44280456332,-4939.01268897757,-5374.45995341218,"Sweden.Abisko.NF-DryHeath","presence"
3111.86407884042,2392.06965226091,3405.29442647646,2140.01313651122,-5724.8840136123,-6083.29135858575,-4317.87213052402,-5744.40524590756,"USA.YukonKuskokwimDelta.U","presence"
-20.7459094171764,711.467027720747,29.6671401439157,-138.60759380073,-1824.06816269897,-1806.51156829057,-1394.64309016519,-1666.72940179036,"nonveg_994","absence"
545.63671456721,325.960090541876,676.632458455653,424.347734145578,-1666.76920059796,-1389.82397348352,53.710453165505,-1389.82397348352,"nonveg_779","absence"
2390.6551081979,1347.29985933035,3313.34240207665,1149.47764457083,-5177.50220189628,-6524.82024077933,-3233.51583471697,-5375.8213795601,"USA.InteriorAlaska.23","presence"
935.114648336617,1108.66156715302,710.783608898303,745.534921143539,-1547.09717249433,-1983.92544560605,-1702.31505752862,-1621.21811731747,"nonveg_745","absence"
3376.51867425628,3203.05695665137,4113.89997784723,2278.55833096547,-6605.68190585083,-6954.48787215674,-4577.19910322641,-6492.64232823958,"Sweden.Abisko.NF-SeasonallyFlooded","presence"
1981.98430491492,2141.93355617564,2350.86394306245,1621.00664609486,-4666.29591575084,-4860.59242965355,-3127.33334642654,-4799.9024055741,"Canada.BonifaceRiver.LSA4","presence"
3120.01923382832,3325.88465654922,3791.85126553868,2248.51229152567,-7111.43460241283,-6942.02384093011,-6144.96493810559,-6723.28682569908,"Finland.Kevo.6","presence"
1155.06887150073,1403.49910433355,1923.58990492869,1830.46221756517,-1825.61423057567,-2550.14864765669,-431.17669970768,-2550.14864765669,"nonveg_706","absence"
2718.10734965431,1700.45475132836,4439.57087023735,1465.51888005542,-6067.60896198185,-5873.07387075394,-3346.08539008622,-4340.25766498887,"Canada.KluaneLake.Quill-ShrubTundra","presence"
814.98681932496,689.289495426068,1614.02545467613,-566.9477490939,-3212.33545551796,-3320.86456426528,-1388.36404033642,-3212.33545551796,"nonveg_671","absence"
471.491298157935,554.747745190737,1200.3691164571,971.018153666053,-2430.15330273529,-2597.77944976528,-2680.16441459841,-2680.16441459841,"nonveg_764","absence"
910.180449923949,1154.77768164595,1176.05716161596,721.485461323659,-3022.32757640638,-2982.66748671759,-1194.96398756285,-2699.24890335586,"USA.NorthSlope.HoweIsland-C13","presence"
3776.80680972785,4400.11328939632,4914.36963738708,2729.61665940554,-7236.21754567485,-7638.2621641916,-5636.16179435776,-6714.93823813313,"Finland.Kevo.4","presence"
924.856031715534,850.071577945933,476.780719227922,751.336327982475,-1871.92723392642,-2361.03035331919,-445.047266563321,-992.490407117994,"nonveg_769","absence"
319.279729551736,657.230209593105,551.108250621859,937.574370274256,-1841.70408016042,-1062.09739848399,-199.974364910189,-1062.09739848399,"nonveg_958","absence"
2895.38467074432,2750.33163144236,3830.14988535031,1935.30223719057,-6300.5095699282,-6259.8031615409,-4336.38075275355,-7106.10404863444,"Canada.BonifaceRiver.AB1","presence"
-76.4892609410153,153.313005931385,734.85994049788,33.002497979851,-555.052918303722,-728.640243939101,-585.062726578967,-728.640243939101,"nonveg_1499","absence"
3031.11074627715,2581.19693768666,3627.51861770266,2199.35446302092,-5836.25973026942,-6177.03344131114,-5375.80640838946,-5386.90324354866,"Russia.Yamal.Nadym-1","presence"
814.98681932496,689.289495426068,1614.02545467613,-566.9477490939,-3212.33545551796,-3320.86456426528,-1388.36404033642,-3212.33545551796,"nonveg_671","absence"
2850.13192278211,2661.28093220723,3192.74067640278,2017.82524150022,-5634.21149874182,-6111.74280846543,-3731.61392189665,-5520.1494996723,"Russia.Yamal.Kharasavey-1","presence"
-1169.47179114535,-926.483485117231,955.145401073172,710.974659749976,916.851466823531,231.324587593405,2147.0916350909,231.324587593405,"nonveg_593","absence"
93.6178317578791,218.133793814193,162.342829201799,288.469676612587,-1744.57117143546,-1677.41219895402,259.95292684961,-826.249726300227,"nonveg_1469","absence"
-137.687749929817,268.7569990625,880.847441982789,-227.958086289926,-1218.50749802655,-586.26338188205,-2641.61537628409,-1753.71243048312,"nonveg_768","absence"
1210.39517304115,1998.27869003186,2228.59292277221,659.356646931046,-2896.59057077235,-3159.38805317248,-2987.50668747441,-3159.38805317248,"nonveg_1177","absence"
192.828525493366,1250.68192873589,1163.69087616866,740.745480456117,-2159.17451625364,-1271.45202448078,-1501.63117204498,-1501.63117204498,"nonveg_602","absence"
3253.6866295903,3202.42585505127,4088.13971149148,1963.8400553802,-7331.91913114374,-7510.86628027376,-5034.01652032817,-5828.90211065148,"Finland.Kilpisjarvi.16","presence"
2229.6308697307,1353.07930997406,2264.92945590267,1163.72214035736,-5226.00084957295,-5863.70840072327,-3965.78709212976,-5772.93745019171,"USA.YukonKuskokwimDelta.1","presence"
12.9545871104395,-478.421069926942,580.772392950068,327.10880888295,1754.8031742558,1769.01696447239,2475.69767886533,1986.33291054366,"nonveg_1880","absence"
2905.07490366083,1956.710120046,3061.2269687079,1897.78079214598,-5506.32819856528,-5972.66861804132,-4476.0229232027,-5985.51436259641,"Canada.ChukotkaRiver.TPO3","presence"
732.691273845458,412.12592156536,707.86114873132,389.733239186726,-1980.52644921323,-1721.99525071469,-238.878400797885,-1503.11180411028,"Canada.Ivujivik.RTP13","presence"
1878.0129961403,1965.16229375524,2258.10318101961,1288.6692208139,-4565.82479168068,-4444.46425708209,-3357.51061587081,-3559.23911027863,"Russia.Tiksi.LichenTundra","presence"
-73.7940895735508,385.466684137499,99.7102928195539,-200.094605140096,-991.022400166951,-1926.85875164949,-1190.55770206591,-1301.47681571949,"nonveg_578","absence"
-103.079490670643,316.363201627165,1513.17486825129,347.408674298901,-1698.29099599459,160.883974973343,-2228.2668831464,-2228.2668831464,"nonveg_760","absence"
15.8756206082493,-327.081074537847,135.295604677453,631.614784177874,505.905540861188,171.284071619941,1530.72381720792,202.6473546547,"nonveg_536","absence"
970.516264325474,577.385522429493,978.452150690272,198.885495259042,-2131.78127983269,-1501.9035885166,-1693.78113501462,-1693.78113501462,"nonveg_688","absence"
370.200869674049,727.538515572658,778.845011788976,529.479694385596,-732.099400077148,-1096.68723330428,-670.920667810239,-1096.68723330428,"nonveg_984","absence"
3361.77300251941,3161.61594510616,4863.79363204299,2679.60450979654,-6298.80126556309,-6298.88741629681,-5319.59995323489,-5979.88644222881,"USA.YukonKuskokwimDelta.72B3","presence"
3135.25941269626,2793.31782525319,4059.66224194404,1637.44654220819,-6687.12965680169,-7151.94965235053,-3632.67804856431,-5906.12267192002,"Canada.DeceptionBay.BEGL3","presence"
2941.40258488068,2883.94585278849,3764.19286070947,1394.7136175829,-5873.3124289568,-6512.63907499989,-2972.66183528477,-5758.31297254977,"Sweden.Abisko.KJ-BirchShrub","presence"
-179.530494966994,-576.491460685066,-516.624904441761,324.277125682557,7467.94903796232,6205.53483621864,5810.26810086885,5810.26810086885,"nonveg_1290","absence"
2876.17981785703,3355.77822479414,4302.99185956564,2446.0082484613,-6361.48784645515,-6510.25492189673,-4410.58619232616,-5934.66057433395,"USA.YukonKuskokwimDelta.B","presence"
