"spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NDVI_annualMean","site_code","presence_absence"
2637.86718456299,3340.00913752551,2060.64245059365,-5677.54639090063,-5947.47530799053,-5822.32669885542,-4837.8054321977,5816.14626321012,"Canada.CoutureLake.TD7","presence"
2649.79253887212,2513.14332936617,1780.14631344983,-4736.05992951415,-5256.47026913809,-5497.20970891896,-3613.63948671821,4644.30281217408,"Canada.PayneLake.TD2","presence"
822.751545656787,-502.189618633416,1643.03151215146,-49.9270613186873,-1344.09788015551,-1874.61258078209,817.550789749548,781.701843191405,"nonveg_670","absence"
2541.86633221986,4163.0660243598,2293.14951147915,-5628.16914090513,-6308.2018472579,-6476.82603321364,-5209.08304805422,5414.48383562585,"USA.NorthSlope.Ivotuk3","presence"
2664.51506252964,3455.46768551769,1854.79779655799,-6102.32536837751,-6226.72255281324,-6257.83199687512,-5041.8829028622,5570.58242401508,"Finland.Javrresduottar.A-Sphagnum","presence"
1436.34964535736,2955.50491977738,1756.84245175682,-1338.97744570304,-1611.38245347694,-916.459549121851,-973.00551233529,1518.30100443048,"nonveg_647","absence"
3548.24980871194,4017.21571125319,2396.49317200163,-6151.26079679312,-6324.26584092778,-6430.01190026234,-4853.41818683392,6249.7072829157,"Sweden.Abisko.VJ-BirchShrub","presence"
1094.81198739122,1670.84553092883,1032.5544989353,-1950.90660015503,-2799.14492298773,-1830.55746130837,-1700.38941432503,2015.30804211926,"nonveg_807","absence"
3382.61311385714,4518.31408607193,2029.96007398911,-6287.37011439839,-7337.27691506856,-7274.25584827424,-5749.12005615536,6513.261383347,"Finland.Kilpisjarvi.15","presence"
-279.106724435377,131.512592972496,-180.067569559126,-2504.72453424525,-1604.01115724563,-1742.64410094081,-1772.32604200034,356.484851565286,"nonveg_785","absence"
1681.23073080634,2799.69721564743,895.866062790199,-4838.64904551761,-4996.45955912186,-4788.98163392402,-3012.24335406095,4293.52983884103,"USA.NorthSlope.Deadhorse-C16","presence"
1436.39294593417,957.510929404454,1321.33312433327,-2159.87710418906,-2136.80872485243,-3032.85994232673,-2052.57507186604,2356.54747273368,"nonveg_764","absence"
695.083382023067,340.476215780601,760.992325230121,-1396.89149521915,-1619.85849663466,-1853.68621187937,-1311.90250430813,1002.73824921917,"nonveg_953","absence"
3881.27863192263,5207.63053974976,2595.82472450477,-6659.43103630398,-6984.71300055959,-7132.77586107638,-5795.50639966634,6057.71406571418,"Norway.Javrresduottar.A-Betula","presence"
1608.65602832321,1801.31123060304,1327.38335070429,-3300.68057515585,-3359.85498191299,-4111.8321187961,-3097.49039791351,3411.4158576119,"Canada.BanksIsland.GreenCabin-C00","presence"
2435.6425437623,2718.58409184452,1369.48661530303,-5812.85245705812,-6277.55491273758,-6272.21753479903,-4686.3521546111,5426.70230366509,"Finland.Javrresduottar.A-Salix","presence"
274.223775830098,84.636378921164,465.200680172255,-1793.08959221523,-2382.18427453443,-2495.13672681953,-605.588236972607,918.167903312773,"nonveg_979","absence"
1950.734354301,2349.14806072301,1411.13797938905,-4791.58717180985,-4944.37954335223,-5272.43092547722,-3844.15693257311,4465.50296043831,"Canada.LeRoyLake.TD7","presence"
989.757884820919,1435.13759106113,98.1955298665162,-2053.37104554321,-1343.89953480755,-1695.0302536774,-1640.65460885703,1256.19460301647,"nonveg_880","absence"
3087.9795013816,4115.15191015384,2242.76610527105,-5688.28607547461,-5588.25920467521,-6299.76876978145,-4416.44728971815,5482.87391866069,"Russia.Yamal.VaskinyDachi-1","presence"
89.8744892806272,-644.924667711228,-378.155661735472,7419.64202086103,5979.3849785298,8365.8773221925,8143.94584882499,-1554.8833845657,"nonveg_1994","absence"
2834.69878269844,4182.13085001616,2144.9963065713,-4952.85823433717,-5671.96356598847,-5552.25883769,-4810.35034900126,5368.10200904323,"Russia.Tazovsky.Burned44","presence"
385.877838263246,-549.831208959357,174.682556143229,10000,8780.93248027052,6945.72989716962,7642.22196638679,-1317.1076797186,"nonveg_1695","absence"
3339.4458930788,4374.79195302563,2477.96809636807,-5946.35122640607,-6733.07540100643,-6674.88908650715,-5519.75348443052,5255.41771004599,"USA.YukonKuskokwimDelta.72B3","presence"
3759.84079906606,4584.78934742711,1530.66712344057,-5559.22322748451,-6586.78066627909,-7544.28164835273,-5541.13234751605,6222.19673313078,"Norway.Javrresduottar.A-Salix","presence"
49.3127869199773,134.106981807887,715.408009294725,-1938.27674682078,-1241.30726720161,-2184.00005125355,-858.867131471178,914.354453742875,"nonveg_871","absence"
1734.05488036435,2835.60645812262,1307.16133939155,-4623.64050886624,-4727.27608720757,-4882.93824933945,-3976.64763944759,3851.52673458378,"USA.NorthSlope.9","presence"
2098.10159464505,4604.76107157082,1751.45791425959,-4529.91254857305,-5789.81462738971,-6069.38853557272,-4720.49565672491,4802.97951285653,"Canada.KluaneLake.Outpost-MixedTundra","presence"
2922.11334480825,3630.67407007295,2024.54083473423,-5759.13670517836,-6139.81303204723,-6358.87245361091,-4004.54710211301,5817.04148099159,"Canada.PayneLake.TDA2","presence"
217.22300685411,389.20031876817,-370.753541082586,240.359649075715,-507.559152338963,666.962125441645,-650.950238402874,120.668995573231,"nonveg_822","absence"
2649.79253887212,2513.14332936617,1780.14631344983,-4736.05992951415,-5256.47026913809,-5497.20970891896,-3613.63948671821,4644.30281217408,"Canada.PayneLake.TD2","presence"
3976.52155783094,5439.0766055194,1837.89871737654,-6299.75922008096,-7128.00296285698,-7272.46355468493,-5700.98446410997,6756.22866341078,"USA.Kougaork.TallShrub","presence"
68.9803601727946,802.684588313708,-348.971606251399,-170.621239260713,-726.77401357543,132.865167305252,1854.36376160163,-543.051882220185,"nonveg_1642","absence"
3106.12068359885,3344.91914517578,2175.85240178352,-5611.79104562477,-5992.64163658161,-6640.53062618327,-4004.90799478816,5641.18139362035,"Finland.Kilpisjarvi.20","presence"
3137.87814646939,5068.11801814359,1706.00129747437,-6046.14545522474,-6663.55161922321,-7098.21317609045,-5007.40325385564,6049.05484923669,"USA.YukonKuskokwimDelta.B","presence"
-532.974070354152,709.655821939244,-243.15393550543,-3334.34478768532,-1487.18645663767,-1722.90814034218,-1629.15400117634,762.970474021783,"nonveg_941","absence"
2950.60704974265,4415.59105845087,1688.60150766934,-5614.58959454431,-6617.75279372234,-6614.63217734116,-4821.54267294016,5609.18317131382,"USA.Kougaork.GraminoidShrub","presence"
2103.38975564127,3204.65016246163,1807.29620594663,-5628.44247211812,-6063.50838370603,-5828.33919561951,-4503.7479018196,4573.90038728212,"Canada.ChukotkaRiver.TH4","presence"
361.592988183322,614.886432285677,198.768728737515,-16.4783626851311,-1369.07210056242,-989.865283264307,-1463.33257123621,937.012219607702,"nonveg_988","absence"
2006.05462699691,3238.51388438214,1435.14096370569,-4977.04657775265,-5514.44328128249,-5586.25317200629,-2025.99511107945,4213.10786528122,"Canada.DeceptionBay.TH6","presence"
624.806799935966,1197.34754878636,1296.89538040862,-3464.37116879849,-3541.87704847368,-3824.03814467077,-2024.38448348913,2567.77899960515,"nonveg_632","absence"
-700.297625198318,761.657247286868,593.611829542337,-2650.4694756569,-1744.46065215551,-1936.87943154767,-282.532842297975,591.904489916242,"nonveg_637","absence"
2161.32409890416,2433.8434253216,1751.56259678596,-4568.41800556569,-4627.93287174517,-4849.30740868363,-3095.62299129197,3878.92858146328,"Canada.BonifaceRiver.LSA4","presence"
2346.29673798478,3141.3055225486,942.971088168092,-4720.3340120848,-5305.72157132585,-4992.69000739646,-1560.09877410479,3869.48636662232,"Russia.Yamal.Kharasavey-2b","presence"
1015.03676053948,913.357867909968,724.835407642995,10000,2426.49284695308,896.70053963724,1860.75561269585,2388.46829214066,"nonveg_991","absence"
1378.08682045234,1594.41544106685,863.659750602552,-2584.35343708658,-2914.8144909255,-3122.60319486735,-1518.7416164439,2313.44319628223,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
541.760799106431,1035.61383462257,5.23401083042859,-1741.57252054261,-2605.97565225896,-2316.25844575456,-1355.53061134157,1781.02907745174,"nonveg_666","absence"
2358.75833895743,3287.85845691693,1872.58928108676,-6344.05234260718,-6049.87481521525,-6241.33139069633,-4608.08036665306,5727.12500415663,"Norway.Javrresduottar.EC-Hummock","presence"
346.621446990006,-23.9630901998196,109.184009800745,-1067.38573439745,-1111.3035108066,-1512.98631352175,-956.84623152219,382.719537587262,"nonveg_973","absence"
1056.37754681523,202.483961721962,450.776846039949,-840.076864901725,-1898.62661258591,-1948.07014948865,-1239.31989054393,1048.41486064189,"nonveg_535","absence"
3291.89537539169,4066.44802996517,2553.03145465546,-7162.24652167145,-7129.34681885045,-7418.85678010376,-5143.93297606785,6198.06135425259,"Sweden.Abisko.VJ-MesicHeath","presence"
2643.4533263714,3465.35815337144,1687.9036375644,-5331.54034200296,-5888.60340867217,-6465.53834447356,-3937.86803634232,5365.11580778537,"Canada.DeceptionBay.BEGL2","presence"
1884.00853747043,2398.09311305278,1614.31071533498,-4725.18212696454,-5058.66633136173,-5711.22253472398,-3597.8154101261,6183.85986760881,"Sweden.Abisko.NF-Wetland","presence"
580.292885189223,606.695602748543,574.582535260618,-792.919605861713,-1304.32154601986,-1142.22170668401,-323.499302961187,935.123562599802,"nonveg_775","absence"
1884.00853747043,2398.09311305278,1614.31071533498,-4725.18212696454,-5058.66633136173,-5711.22253472398,-3597.8154101261,6183.85986760881,"Sweden.Abisko.NF-Wetland","presence"
1983.81974000788,1137.88963188618,984.656095365445,-2142.94400014533,-1859.33635339554,-3617.23734370023,-1579.89737985808,1685.665386945,"nonveg_706","absence"
4528.23091768428,4782.9404754826,2947.86809378632,-6466.25853472542,-7112.79653656413,-7780.76430080452,-5312.75880157418,8203.258540404,"Finland.Kevo.9","presence"
580.292885189223,606.695602748543,574.582535260618,-792.919605861713,-1304.32154601986,-1142.22170668401,-323.499302961187,935.123562599802,"nonveg_775","absence"
843.796107738387,888.950404126129,609.970532070428,-1655.47918383632,-2357.67702291809,-1710.61184943563,-1489.83095358076,1166.96643617986,"nonveg_940","absence"
2482.90077605086,3998.0548557732,2163.84058059223,-5896.74110053821,-5892.95499829801,-6257.89608200267,-5084.47813666994,5541.0419659579,"USA.NorthSlope.HappyValley-C19","presence"
-792.349464647078,781.729857059616,33.5856498344746,-3392.52160044358,-3070.34635529466,-1531.8581547469,-2536.93773509634,790.997135075945,"nonveg_736","absence"
-212.697868660345,748.785906663244,198.587621600132,-840.362081038928,-1176.33253536055,-1192.65411166703,-1938.28465912565,1724.6436719562,"nonveg_1442","absence"
2903.11125283275,3794.81968267533,1231.6562150128,-6580.43638842465,-6254.81182514249,-6436.88447127545,-2463.57173065032,5165.33894089053,"Sweden.Abisko.KJ-MesicHeath","presence"
2402.9750578329,2677.83932106422,1733.93058670053,-4993.96604407594,-5338.12286505694,-5432.34454470938,-4385.37257506542,4729.84156257264,"Russia.Yamal.VaskinyDachi-3","presence"
-2.23911503699009,381.910304553298,376.974589184444,-1928.54560075282,-1800.49246473769,-1438.18225286239,-1029.7446258583,394.917796088268,"nonveg_956","absence"
774.119587565169,568.881328499817,321.959502264114,-1201.50784599513,-1840.02758045736,-2176.00534972203,-274.538882127076,1717.77153392666,"Canada.Ivujivik.RTP13","presence"
2713.7285187062,3040.08942241807,1858.36295527752,-5557.25076014756,-5555.10689949033,-5686.01724079551,-4000.940583637,4089.0642121474,"Russia.Tiksi.ShrubTundra","presence"
2556.55119241685,3641.8801870428,2274.93232769865,-5442.34269623566,-5642.01281862001,-6095.45771235885,-5066.80331050605,6046.03001016252,"Russia.Yamal.Nadym-1","presence"
601.465710061117,342.974615875042,353.799988426402,-842.98411810631,-925.340602912776,-1670.70136972313,-566.313789781376,609.852907329118,"nonveg_560","absence"
719.739891885687,682.190694814723,761.670903117927,-2260.47559398925,-2686.35036382789,-3158.55977399426,1210.10164242779,969.630068431108,"nonveg_1672","absence"
2649.1988853747,3945.72161476633,2554.68386641541,-5704.4012889853,-5748.86908236205,-6098.97634693783,-4740.07285042723,4942.14068397024,"USA.YukonKuskokwimDelta.UB7","presence"
2358.75833895743,3287.85845691693,1872.58928108676,-6344.05234260718,-6049.87481521525,-6241.33139069633,-4608.08036665306,5727.12500415663,"Norway.Javrresduottar.EC-Hummock","presence"
-223.852947496972,65.3075871763124,249.159226921004,-1615.00813984756,-1647.37171384973,-1209.01163624912,-66.3273062361409,83.7659313557163,"nonveg_1416","absence"
2209.6186858222,3049.19756579986,1451.22253791735,-5989.51977875986,-5843.35342346931,-6197.78409474861,-4610.92438948588,5368.64483482493,"Finland.Javrresduottar.EC-Betula","presence"
12.8066747652325,1083.74147293269,111.681136809113,-1048.40346221036,-7.17331606249002,-487.025917297238,-469.113262190802,1061.40198376604,"nonveg_616","absence"
624.806799935966,1197.34754878636,1296.89538040862,-3464.37116879849,-3541.87704847368,-3824.03814467077,-2024.38448348913,2567.77899960515,"nonveg_632","absence"
2093.30943149133,2496.35575784823,1116.59336319911,-3916.67651548855,-4755.11017290511,-4750.49799736177,-3703.17029596843,4376.42661920702,"Canada.BanksIsland.GreenCabin-C10","presence"
335.036382372812,20.0694651185437,-234.87954811008,-1027.94260542786,-1145.31714153116,-1650.91929928448,-1308.36457764151,402.557889004516,"nonveg_976","absence"
1378.08682045234,1594.41544106685,863.659750602552,-2584.35343708658,-2914.8144909255,-3122.60319486735,-1518.7416164439,2313.44319628223,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
1571.68208997903,3286.50438839252,1516.50245591507,-4056.73488825847,-4571.99126456687,-5516.65695387492,-3850.99470182156,2908.02800801706,"Canada.KluaneLake.Gladstone-MixedTundra","presence"
210.642001653336,330.367907341487,-476.175733129037,-1600.210777338,-1966.1974307507,-1671.6944783161,-873.035930072771,97.0910501350221,"nonveg_673","absence"
3039.34590931683,4806.7579963032,1748.29192295369,-5833.1818775905,-6537.3863807442,-6311.62668309531,-4512.80553907891,6503.6609818916,"Sweden.Abisko.VJ-SalixShrub","presence"
1812.79033269078,2162.62633600559,1429.7771488409,-3931.18221755529,-4278.22921028541,-4266.79179092164,-2795.59328320914,3346.06446674055,"Canada.ClearwaterLake.LS1","presence"
373.433007076778,334.84103772803,7.62402450113137,-2290.03203468836,-2874.0010991641,-2705.6886434459,-2964.51289723092,930.684667100148,"nonveg_816","absence"
631.25935336772,910.099106541596,207.825060777396,-2124.9069811433,-2803.87982117427,-2536.86167537234,-1794.81250185181,1065.58739848708,"nonveg_998","absence"
3.48292801330608,-2.91370573404365,-469.499856271029,-3562.02904899223,-3144.18898753469,-3758.0854445718,-2419.51540687574,2670.84856245152,"nonveg_730","absence"
2482.90077605086,3998.0548557732,2163.84058059223,-5896.74110053821,-5892.95499829801,-6257.89608200267,-5084.47813666994,5541.0419659579,"USA.NorthSlope.HappyValley-C19","presence"
1508.24118164827,518.844123926428,300.168969390507,-830.488007832884,-2314.18953489784,-1994.57782297296,-1995.69001665174,1051.84311495045,"nonveg_602","absence"
1226.0657900466,3637.04345649768,1134.52877243997,-4500.00356627557,-5491.56066603491,-6551.84075916411,-3389.18728924322,4513.56808232174,"Canada.KluaneLake.Quill-ShrubTundra","presence"
3759.84079906606,4584.78934742711,1530.66712344057,-5559.22322748451,-6586.78066627909,-7544.28164835273,-5541.13234751605,6222.19673313078,"Norway.Javrresduottar.A-Salix","presence"
963.100111796179,-163.512867470954,-382.2638556491,-1134.93929738442,-558.48826198409,-2641.98387172938,-2367.05304815463,781.880837360012,"nonveg_674","absence"
1929.49522268914,4090.71679866024,2016.92690474772,-6124.01247975009,-6453.63908399022,-6329.57570257222,-4663.55021811617,4736.45742062925,"USA.InteriorAlaska.24","presence"
217.22300685411,389.20031876817,-370.753541082586,240.359649075715,-507.559152338963,666.962125441645,-650.950238402874,120.668995573231,"nonveg_822","absence"
3382.61311385714,4518.31408607193,2029.96007398911,-6287.37011439839,-7337.27691506856,-7274.25584827424,-5749.12005615536,6513.261383347,"Finland.Kilpisjarvi.15","presence"
453.769522912639,-44.8460648045572,-101.845138905409,-1065.52582807326,-1814.05320871819,-1032.57456214534,4253.62878350303,-246.727761562669,"nonveg_1888","absence"
62.1976988150989,454.74446458982,-211.174794819474,159.37002100821,99.2232077963474,-553.510773696561,448.189911926695,978.344982513081,"nonveg_1889","absence"
313.49112950999,257.277260108037,14.0723703571961,-927.851741996639,-91.6760938718046,-891.299220498018,-372.870862699471,456.136933140985,"nonveg_710","absence"
1056.37754681523,202.483961721962,450.776846039949,-840.076864901725,-1898.62661258591,-1948.07014948865,-1239.31989054393,1048.41486064189,"nonveg_535","absence"
2834.69878269844,4182.13085001616,2144.9963065713,-4952.85823433717,-5671.96356598847,-5552.25883769,-4810.35034900126,5368.10200904323,"Russia.Tazovsky.Burned44","presence"
2401.70466135648,2299.31277458685,1300.56477917649,-4025.04269483449,-5201.29972628922,-4781.48061488092,-2732.33225368841,4062.89666689724,"Canada.Ivujivik.TP13","presence"
1661.82722791547,1946.94759896236,1451.36592348474,-4696.63486059927,-4917.66752424459,-5363.37058693636,-3588.84282672126,3284.5874895393,"Canada.LeRoyLake.TD4","presence"
3549.03904228493,4727.10295263321,2771.74372279795,-6706.24982909873,-6909.88316815069,-7126.15096434509,-5279.8864180314,6087.41427685286,"Norway.Javrresduottar.A-Sphagnum","presence"
2235.81695881198,3859.94484645865,1849.56256719583,-5373.62470926193,-5871.7016765948,-6564.00604973521,-5863.52239011017,6808.71784071124,"USA.InteriorAlaska.17","presence"
822.751545656787,-502.189618633416,1643.03151215146,-49.9270613186873,-1344.09788015551,-1874.61258078209,817.550789749548,781.701843191405,"nonveg_670","absence"
3217.43187906472,3587.49981271725,2160.79893729863,-6163.41456025593,-6408.72355230563,-6522.47278980651,-4922.07022860673,6043.08372333668,"Finland.Kevo.5","presence"
1608.65602832321,1801.31123060304,1327.38335070429,-3300.68057515585,-3359.85498191299,-4111.8321187961,-3097.49039791351,3411.4158576119,"Canada.BanksIsland.GreenCabin-C00","presence"
3902.49371009387,4541.05063148724,2793.89614350665,-6607.88629445546,-7402.16440629123,-7981.89872339119,-5675.20896958304,7708.43599874152,"Finland.Kevo.14","presence"
668.304866229796,204.75829857633,-840.876832439114,7634.48670152487,5638.03912392396,4338.57602320224,2966.69777763932,-723.357450735928,"nonveg_1637","absence"
2871.29221020702,4321.16585583109,1518.19850944692,-5993.14438614029,-6563.98969171836,-6935.74714274332,-3973.11522908965,5444.10634934234,"Canada.DeceptionBay.BEGL3","presence"
1436.39294593417,957.510929404454,1321.33312433327,-2159.87710418906,-2136.80872485243,-3032.85994232673,-2052.57507186604,2356.54747273368,"nonveg_764","absence"
