"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_SWIR2_endSnowfree","spectral_blue_peakSummer","spectral_green_endSnowfree","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_changeESPS","spectral_NDMI_changeESPS","spectral_NDVI_annualMean","spectral_NDVI_changeESPS","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_SWIR1_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_changeESPS","spectral_red_changePSLS","site_code","presence_absence"
-552.343287927132,-1040.64539108699,956.415087870279,744.374480225579,524.733828640282,-2390.18411485812,-2655.49339836355,4.47011929431244,-323.248982302737,1569.01630738484,712.919376421504,-2134.90481917827,-2587.53082168471,-1061.97848219615,-1423.71015450603,-317.220867228378,656.428379922303,630.991516537498,278.443057629513,14.9154071807861,0,524.733828640282,126.506943544404,1997.06047895726,-26.9269279141853,31.627262637871,53.9461810435998,41.8195727313248,747.343414935885,38.1596631241591,-1423.71015450603,-1505.06902895871,17.3462113334691,9.04547798975929,-30.0708115503298,3.992478848895,-0.74156396648818,"nonveg_608","absence"
1968.96254920718,1004.91070822789,1780.15324830829,1228.71501831187,398.797859618475,-2278.58044078964,-3492.89072602081,3367.87247103505,2279.50391554023,2528.40475913712,1249.68627955041,-2489.52850549166,-3073.748247685,-2906.82237124502,-3791.80261036897,-2947.33599585927,1954.88840816599,834.558100035538,939.811995755175,0.0906719863414764,0,1228.71501831187,1276.30787673474,1570.16468958871,60.3909495995657,-28.4710588805892,-53.3144372265146,-49.2714120312018,2541.46484198127,-32.287219688382,-2947.33599585927,-3041.84754612998,-50.0874655722045,-4.83079238315349,-34.5404861509355,-8.44094914028785,9.14338881575895,"nonveg_632","absence"
3004.63876057752,2935.16588213284,3441.2469645694,3839.21097844851,2398.36508727039,2758.42005275699,2786.45309344429,6694.97680277453,6848.16063469004,7873.30166925722,5577.05120635879,-6555.81355675538,-6860.29514839923,-6842.46948638367,-6724.60509964831,-5660.82550214512,441.792062887668,387.284499812985,367.510096564677,4.225940990448,1,2814.5983261658,2844.77850500776,1857.41778250742,20.9267000540731,31.2495355726351,64.8948056318442,56.4569711411694,6353.63022003916,46.7004474685256,-7050.6774645199,-6915.87482296968,10.5500089468752,2.89911048311191,-1.15166798278843,9.01175604726341,-21.7140292443636,"Finland.Kevo.6","presence"
2527.04267688915,1992.14268928716,3273.91441675813,3501.0144331397,1492.05036939108,935.290218432522,656.569750933728,5664.34574764844,4862.98129006374,6996.88874629755,3452.6153435998,-6078.71667829148,-5929.74405301089,-6502.6922188142,-7329.62687646428,-4355.39134938289,943.350815676406,199.433692144981,461.442446688864,1.06457591056824,1,2146.07147660727,2484.08825726325,2068.4124868089,19.2235273142312,48.1195699155473,76.2943313974199,60.482076057106,5384.91539172832,67.4556197722037,-6575.68173267411,-6136.6067253682,-18.9009029039016,7.25665632012889,10.594574239078,1.01938050322232,1.65127564230834,"Canada.DaringLake.Tower4-LowShrub-2","presence"
3102.10692001769,3079.84597918595,3354.41550422339,3609.03683069315,1390.78989810084,1168.99504656783,1083.77689846224,5728.88190919548,5710.64765153512,6467.43824963549,2718.08244016117,-5039.36254239227,-5459.85143950537,-6224.14684132986,-6346.15186427356,-3063.03613864326,1030.96004524163,338.754762654794,638.96808174751,8.91752679007394,0,2930.36764003542,2482.66481978213,2771.62376787737,57.4007656039714,32.0064527146533,40.6322948845707,35.3496301059243,4979.37287515224,57.6354703512735,-4603.13869167361,-3932.51570903254,-9.03820132169908,0.432466325421384,4.77285991229308,-2.54508358167882,7.95506374576291,"Sweden.Abisko.KJ-Snowbed","presence"
451.774347390198,669.097955061114,947.472702423258,791.673103377973,181.001816652783,-2285.98201754677,-2535.26537369363,827.46906935662,1178.16858529162,1350.50535175328,349.388123611875,-1254.24407330809,-1588.91606829201,-1241.47776224629,-1422.42063955922,-959.893589513828,3300.16196758241,1265.26359412239,1485.51653892056,8.26713180541992,0,669.097955061114,608.203984981065,766.470885770475,8.2052282041641,9.99702223493456,10.8164223786151,9.53062387769438,1058.02981222277,15.38342007049,-1254.24407330809,-1293.39042658389,-4.94636959562152,3.72556240874688,-122.554428753928,-7.80948063777074,62.8243276876697,"nonveg_645","absence"
711.749786011397,283.781768083819,645.477874174477,-270.997537387111,1250.4659834587,-3631.85859606207,-5010.16109865916,1942.706955114,1450.51513639464,739.808143735776,2343.37938728968,-2478.57701130905,-3126.13195664386,-2848.97102170292,-3952.00107739648,-860.488660350741,1643.82097259201,218.459181893949,560.254378235221,0.593476355075836,0,645.477874174477,524.095574868256,1521.46352084581,-16.3247332559788,-28.9043330411326,-53.6859717041978,-45.6651931196455,1698.92679789219,-35.379376805242,-2848.97102170292,-2653.23394548061,-43.3360019437481,-15.1990150811783,-8.62129702927648,-14.328540843122,20.552133657215,"nonveg_600","absence"
1108.05108457247,957.679358159448,1192.06714718126,1312.37624555912,731.916831313394,-703.643132086643,-617.385774498576,2227.55633182765,2276.79054554841,2716.02198333734,1545.15592135723,-2500.0777408582,-3152.93821623117,-3020.92805236625,-2995.630503569,-1199.32752943919,1266.85687244878,794.491702603432,881.710878019363,1.55033987015486,0,1091.03599600674,1038.15699523479,678.959283722123,-6.84607226696153,-2.23849690179472,5.04482214018444,-2.21605494831562,2164.22896284118,2.65099565905765,-2605.88542407084,-2295.69776721128,-18.5819799449384,-7.92958094635742,16.6435452475411,-4.18379304218109,24.5887493284097,"USA.NorthSlope.HoweIsland-C12","absence"
534.484229010286,873.737768701501,557.624081051489,792.947603805808,292.581533685208,-1709.14185522794,-1372.22393796347,927.781310903564,1318.7930199146,1263.09475458334,607.887450045549,-2458.24036086543,-1812.89224745589,-2291.81883108561,-2132.96923055362,-2610.89678910677,2954.59688322669,1419.00179248996,1830.51587587389,25.4662761688232,0,557.624081051489,610.275043250858,581.156235016292,9.67610781300312,9.94089903059698,8.73250808327799,7.09664921750394,1020.28760984356,12.8966709107607,-2291.81883108561,-2261.36349181346,12.5104280889158,2.81005143001805,-1.53364179135143,-0.780630969565497,-4.88921285919808,"nonveg_915","absence"
2910.55615545345,3011.67603970817,3473.80055219046,3998.12895014448,2035.34681632949,974.040529328436,2108.56163518655,5112.86642410585,5385.49947524337,6876.47396046938,3839.42256916486,-6091.36750151318,-5771.14248842826,-6311.42762309972,-5720.8515034548,-5331.50574020423,1212.21480922694,542.485190842071,681.488578124719,0.820389743362153,0,3419.58914007538,3345.12697676911,2166.33469443379,50.1437025899692,27.2253936398089,36.8015370163549,30.3658441018562,5620.33416162556,39.0694607509066,-6143.69286956148,-6128.01447563777,-15.4441463781088,1.64042549657027,-16.2197977261995,-0.66766249325538,1.34419855588896,"Russia.Kytalyk.T2","presence"
-54.3807932250973,782.948140468392,606.021494618803,801.293605158378,-335.672205746059,3428.2002098763,3683.35032705443,-80.2411786222795,2718.68076916938,3585.58467709233,-1784.16377704613,1187.59976553708,-1706.9035884422,-2674.05594972572,-2690.33106621327,3191.03610392089,219.82618165207,363.904691480093,421.823758367087,0.223765894770622,0,606.021494618803,360.042048254883,1136.96581090444,8.03689750059892,23.7687332884299,-5.19380426100752,-27.1086786712886,1512.46694096663,101.828495992072,-1706.9035884422,-538.530946984645,-107.720300881954,9.41952385745596,11.1320583009737,2.96289386846273,-7.66818074462857,"nonveg_1626","absence"
238.868661493176,408.497215178234,600.795959314883,539.868266152677,-48.0830739077505,-2490.59173165822,-2726.26986106513,1037.26798875462,1721.51027238591,2277.93338264622,57.2348345686387,-2304.64401969784,-2788.98602593706,-3324.66885262218,-3546.9851584379,171.718662246799,1143.29724026601,271.378156424448,598.518904843727,26.3554859161377,0,408.497215178234,347.989405646244,648.879033222633,7.97088153891462,8.13512445025679,-36.6128782468027,-36.641990084075,1440.53014527535,33.5314971322054,-2788.98602593706,-2358.71307888964,-33.5767875335149,-5.11791088342585,-0.878108422800696,-17.1308145277282,8.35664521015143,"nonveg_804","absence"
1817.22947959051,1503.81408060857,1883.84041385868,1941.48264936863,1177.01588072568,176.783160856465,-416.54798120566,4528.57036385091,4061.5272593523,5269.10173499624,3702.26950634696,-5748.18399233265,-4983.51193153393,-5441.85661859095,-6078.15125848577,-4255.48543700174,812.430684287124,313.181862561621,551.053105967499,5.78819931877984,0,2045.00241157853,1852.16638286298,1020.70228263754,39.1450290549455,-4.58857543749627,8.02986193574396,4.41877684412421,4695.09182112227,11.0462716268531,-5204.8493254433,-5166.39427101267,-32.6153162959876,-20.4417620791162,-12.4075619016826,-5.45027079327891,10.4767035825149,"Canada.ChukotkaRiver.TH5","presence"
3378.73276827942,3097.80308271481,3897.50731426219,3869.29320965615,2601.78800709972,678.373330258464,250.252352972491,5541.05192517709,5073.16522791559,5999.78276630461,4340.0816795985,-5413.19145608091,-5651.42695268257,-5915.43474485346,-6708.52105591474,-3964.15671598401,1332.47617522306,363.588223397449,745.212337769463,0.0527907326817512,0,3465.29022554269,3501.59954425181,235.876982663974,-2.67925818855791,0.415421946562265,-26.8876065741218,-32.1318562117336,5660.16513843892,-11.8600795162224,-5468.327950903,-5406.10530262742,-64.747924167546,-8.66203546600227,17.4266419857667,-12.8480077194925,8.36188949396728,"Russia.Yamal.VaskinyDachi-1","presence"
2486.1457679009,2216.59036500356,2829.34874974201,2966.16199360647,1516.25494539777,-212.570167751671,-349.830712583556,4774.06856054784,4622.20306950752,5686.18329163095,2823.46791952784,-4889.70515625602,-5344.52810458978,-5470.29974392663,-5647.39041338379,-3646.38473994669,1308.07032804313,477.283913181216,617.552614750638,1.19843278990851,0,1936.28614001232,2003.74241138362,2125.00666666471,54.6490182606574,9.7451231534246,-9.15611359178301,-9.44253554377018,4337.62256815645,23.5945532479757,-5243.8022355209,-4454.1880789926,-50.2221905300228,-6.03084472405896,2.54701292543192,-13.6324981948694,-14.4993251945345,"Canada.CoutureLake.TDO4","presence"
2527.04267688915,1992.14268928716,3273.91441675813,3501.0144331397,1492.05036939108,935.290218432522,656.569750933728,5664.34574764844,4862.98129006374,6996.88874629755,3452.6153435998,-6078.71667829148,-5929.74405301089,-6502.6922188142,-7329.62687646428,-4355.39134938289,943.350815676406,199.433692144981,461.442446688864,1.06457591056824,1,2146.07147660727,2484.08825726325,2068.4124868089,19.2235273142312,48.1195699155473,76.2943313974199,60.482076057106,5384.91539172832,67.4556197722037,-6575.68173267411,-6136.6067253682,-18.9009029039016,7.25665632012889,10.594574239078,1.01938050322232,1.65127564230834,"Canada.DaringLake.Tower4-LowShrub-2","presence"
1890.25276431138,1323.38851537501,1333.82713507202,2834.90476863216,334.630835495622,-2946.89062935417,-1729.19026030033,1051.56377134001,1260.08161627107,1941.9201510089,-412.462003899318,-1631.57712408134,-1473.95383834452,-2264.96292872075,-1060.56374988669,-2672.39532514744,2242.92293938777,1029.54051290585,1131.59635306055,31.1720294952393,0,1333.82713507202,1543.40080377724,2500.27393313654,50.1813525424438,29.5203751350245,26.9445113823667,21.8504241189463,865.835414321306,27.8236368646526,-1631.57712408134,-1820.69059323615,17.8441679435829,7.21879987819331,12.1240704837457,3.93948603503235,-11.8429645040604,"nonveg_647","absence"
3374.86702499231,2780.04915933943,3789.3470319475,4135.9936995681,2031.12831521684,2406.39676792845,2317.72207584469,6126.14515669061,4906.07409002947,7084.64573582933,3893.44349825989,-5331.30188885332,-5279.19375247624,-5541.85730412635,-5983.93007985881,-5474.97051368472,1019.0129067618,490.67107338255,672.621728827858,1.60589011510213,1,3500.31265003797,3241.29628610263,2717.7250919925,62.6918028628513,22.2371062619142,29.6772184903574,21.608795192891,5629.97627599944,27.010771127851,-5086.18495181038,-4999.17876378104,-22.7338808234002,-2.61540218742194,3.11850843244386,-1.35356383902334,0.480977487908427,"Russia.Tazovsky.Burned44","presence"
281.102356885217,424.727939394078,503.171611849268,688.45444427058,265.071097121683,-1007.97679110235,-859.082894822309,531.939511071087,850.967925972777,1132.95458889727,498.21047844273,-2484.82937846238,-2279.40767543407,-2239.79531677529,-2009.11970866615,-2003.33353014412,1683.34740905336,1131.74037818766,1204.53744475608,2.18370985984802,0,424.727939394078,432.505489904165,423.383347148897,0.593750361612367,14.5482888351915,38.689752881279,21.8187121040071,787.690741061779,21.4648242080778,-2239.79531677529,-2203.2971218964,16.989631064151,-7.04904774651123,-34.8521676877386,-1.04222093342689,-28.3658218184255,"nonveg_940","absence"
493.179379120604,580.188458982597,965.248055675914,242.842520712405,97.4513862857444,-2299.35187334355,-3351.52792252111,957.063306247885,1244.52051160386,861.178409535622,360.863317675569,-1289.10635506201,-1825.23793199336,-1375.24188552135,-2494.58466629874,-1414.83511231492,2044.72842114031,439.865005871568,972.628516221143,10.799295425415,0,493.179379120604,475.781960155453,867.796669390169,12.3664997760893,-7.58596540630906,-64.6145157808511,-63.030957376484,1034.75858474476,-2.90560293067464,-1414.83511231492,-1679.80119023808,-36.5296457950524,-10.0787794993028,-28.0290897142187,-25.5856997843941,44.6882482467228,"nonveg_935","absence"
3706.80641167859,2959.75377740879,4306.45364960973,4680.34694231798,2100.83664534463,1830.6731598009,1886.12078864519,6083.86778322898,5192.95434147647,7284.55331859951,3842.54349030315,-5272.76055348709,-5700.82951787604,-5850.08749386735,-6163.06233526192,-4150.4694075398,1245.93851521721,489.473281320203,678.221859406587,3.42881673574448,0,4404.8420529462,3774.77282595933,3508.32899607831,77.0335222471379,26.152624696342,35.8526385955343,28.5285653651723,6318.3006660009,37.8196532566913,-5830.08584974105,-5548.67245281801,-20.1874077015184,-2.75866909238221,-2.50866338970767,-2.07720707278375,-4.65877387195696,"USA.Kougaork.GraminoidShrub","presence"
444.651650468724,654.702306344889,316.47760195085,357.767650460852,565.796575381049,-4171.72123148439,-4273.31218690121,1178.9626167487,1507.51662759727,1242.12448941638,1038.10585245426,-1599.24069267611,-1162.38098289362,-1967.49636926883,-2042.37466373554,-438.833237459868,2060.5962047008,528.715535694915,834.073331719656,1.47050523757935,0,444.651650468724,467.879156921273,338.22470439404,-3.46128356892359,-2.48240000022492,0.538386137080462,-2.96530573399975,1223.82063797395,1.8046249333622,-1599.24069267611,-1442.06518920679,-12.6609706016981,-7.67749446141474,7.78001006022857,-5.16668321394882,-0.417081191449347,"nonveg_979","absence"
1185.09977585517,-155.859717085837,-146.082209637041,414.188242737896,1455.66794253414,-3446.41402999117,-1746.46993917705,1605.26936435431,-680.4772619129,1265.65613026799,1640.13712801558,-1259.72654582293,315.215377819042,-2933.10842373068,-2731.75938238394,-713.841121542155,612.412505046872,155.183182679187,708.076301869491,31.3636989593506,0,414.188242737896,550.602806880865,1611.52765961998,-8.72800537674111,-24.8681139715248,-72.7393026079014,-50.1239289884036,897.560155798451,-10.9552656156878,-1259.72654582293,-1464.64401913213,-47.4849302116453,-9.47914921329662,-22.2460379957875,-17.6144532032101,-1.30977407328051,"nonveg_623","absence"
-1093.61905627217,-29.3113858142036,132.105156688111,-156.673720051997,-1074.50808653911,10000,10000,-3770.53017969588,-3227.93202550933,-829.384327608382,-4452.20111485499,9913.16122994421,10000,10000,10000,10000,278.750809252923,2164.17381157041,2035.24677727622,32.6007385253906,0,-156.673720051997,-444.401418397875,1225.72421296029,-0.682534633323736,33.4623334364349,8.72788516552048,0,-2776.21601247126,105.040923288839,10000,9982.63224598884,3.1013846448496,9.26890728649308,2.24298428090217,-18.2911223945669,-4.3128790760303,"nonveg_1236","absence"
1087.20519020741,641.001661841518,535.385636383876,1009.31307316619,520.930517000688,-2201.37992465866,-1631.34830798739,1638.39909635628,1063.34583570459,1587.95289145043,872.440539140782,-1629.52331743805,-2038.76758942983,-2459.66620085456,-1968.34676132538,-1900.24538297665,2435.63129144866,1238.02447991028,1446.17271748049,2.06429862976074,0,641.001661841518,758.767215719935,566.27467320672,25.7397578730327,-3.54055077460091,-12.4657045245635,-11.3638176377432,1231.13573375948,-2.29300931390211,-1968.34676132538,-1999.30985040489,-15.4010656312424,-4.84243761324183,1.0724774194741,-5.66615851686255,-13.6806818173783,"nonveg_975","absence"
2334.13860365736,2435.40229129171,2415.01674326011,2800.22420443216,1442.96810039009,-824.971502122259,-223.291395718271,4383.32458298764,4860.06382864703,5298.98883806364,3074.10506437174,-4035.65565044776,-4043.92368402961,-5464.92366965604,-5284.77090179858,-3082.83841382279,1621.09007263281,535.46272975474,736.95523002058,0.368111550807953,0,2757.28831782832,2244.76205562106,2230.28342616705,70.0190284098197,-14.4484165464325,-66.8162192357762,-49.931992201157,4314.37768162218,-18.456630695678,-4593.59667767046,-4563.98235345588,-84.7168617804691,-16.8115755529274,17.6597276457784,-8.44448742242875,9.9857678461521,"USA.NorthSlope.16","presence"
2881.94344103059,1742.78181788338,2553.27267935333,3028.62413414371,2142.66928803688,-329.558068284613,30.7011454724716,5406.76993954005,3918.68646800113,5591.47530677616,3972.52108882675,-5005.50504864885,-6009.1372622347,-6232.44888123784,-6186.6165661742,-4059.84923908098,954.710761005357,406.561368314923,481.066423337499,0.848869359493255,0,2284.56418009112,2386.1527647335,1514.20702529774,24.3474844218286,21.53757695083,26.4995354537604,18.0967161800429,4661.50502124377,33.095844857741,-5555.71157048232,-5390.78303283509,-14.9176575136986,1.04270104163335,4.35468408697371,-2.73439104743275,-6.09490900226908,"Canada.DaringLake.LowBirch","presence"
2827.95001185404,2136.08407644773,3095.64579967717,3997.95725801359,1974.77519987978,1590.10817714868,2569.33270521431,5794.81895716682,5181.98379332958,7335.30590766654,4828.68988886361,-6464.82811720132,-5722.52205734019,-7085.25992321708,-6965.50980156336,-4725.75133458831,693.541395152665,291.39081629441,492.396841421813,0.750378211339315,1,2743.27534638924,2257.71378988441,1411.9078763784,31.1684370546708,-1.58294797980913,-38.0875781532164,-20.2924112557782,4999.81163973138,-16.101039182818,-6729.95420054853,-6846.56133962766,-58.4572889596591,-11.1516773493353,-1.70978108769377,-5.83967659332973,8.47964541190983,"USA.InteriorAlaska.2","presence"
2791.07057105163,2095.03922817233,3060.33408544867,3328.97441978036,1839.88473463848,2213.75617510815,2369.23216947141,5595.6669369646,4495.26461372057,6369.5673429919,4163.47296277046,-5399.95410866763,-6826.17096855348,-6137.61437523878,-6098.82140560264,-4602.34770741814,376.378642362041,447.082266795409,388.945480835659,1.25520148873329,0,2832.90493269054,2358.81937550135,1509.13926079296,38.0000022258416,-2.21115371994774,1.13397851618801,5.21117657497117,4951.87686404612,-4.30946425436405,-5421.26330214436,-5417.30928729926,-41.4109729050806,-20.6183137909033,-82.7515637569192,-5.44806816491883,8.46108258838158,"Finland.Javrresduottar.A-Sphagnum","absence"
454.578242085324,1058.97425260562,1401.22830800187,748.079165379956,941.60009402518,-646.89679022328,-1686.50934569819,605.707401616066,1369.10339603271,988.073603368083,1164.38112821376,-1888.16463385353,-1307.11432507438,-984.16350480965,-1701.82398904815,-1022.15595759985,3547.52281413364,1734.34221497427,2426.99229311418,2.24559330940247,0,941.60009402518,920.892012419591,946.650065916546,-15.7103823206405,9.46777171918168,20.1569278982455,13.4194600808779,1180.9101937515,12.3343936049038,-1307.11432507438,-1380.68448207711,6.01098854210897,-7.64571746260366,-33.4683516808115,-3.42718377289598,31.0506556099112,"nonveg_643","absence"
2079.44383701488,2209.39307002847,2300.26874457466,2481.56133846041,1693.02142339598,-1107.751784202,-317.103681379072,3907.01843817834,4131.44590601986,4638.0421287373,3049.97462862501,-4426.97986622871,-4628.36867138871,-5123.65736692652,-4837.80544007219,-3210.23178973432,1545.73488580777,661.847071594217,793.686074209835,4.2741395632426,0,2430.66008725639,2515.56161312176,1123.58178302378,1.06370654640209,8.46772338743258,12.2701349870136,9.33546085159193,4403.46408311883,11.8427780892838,-5185.1220216066,-4952.13314468151,-18.0477889368141,-2.63566142932874,7.85435665500423,-2.41905473491136,14.6663836435972,"Canada.BonifaceRiver.LSA2","presence"
