"spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_lateSummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NBR_changeESPS","spectral_NDWI_annualMedian","site_code","presence_absence"
2792.60204616131,2785.91473768657,1950.18594676713,5201.25333522419,-5526.0872128936,-5915.89126815904,27.4919558626594,-5406.44368536777,"USA.NorthSlope.12","presence"
4754.76468011336,5031.83429080417,1895.84943900476,7787.62887086253,-6935.33143487022,-6855.98204667513,44.4159252189169,-7054.84014537016,"USA.Kougaork.TallShrub","presence"
3570.00266579732,4289.62277553695,1871.06982768673,5860.88020168308,-5387.14007203306,-5919.58834931351,74.6538917410645,-5659.6158257878,"Russia.Kolyma.WT1","presence"
2249.75317061465,2803.62357209194,1367.5297083908,4526.51511450657,-4858.50178437102,-5759.70180352323,98.6756906988325,-4782.62834990871,"Canada.KluaneLake.Gladstone-MixedTundra","presence"
3136.36369083425,3593.75875405737,1554.23634614213,5603.57725520904,-5687.64583118706,-6148.49743716017,8.44164019586375,-6230.55123082753,"Russia.Kytalyk.T3","presence"
1223.2049710308,1272.43301726841,535.9202033979,2616.32500577876,-2880.52387529936,-2950.41328595825,8.16122209534624,-2966.80427932543,"USA.NorthSlope.HoweIsland-C12","absence"
1554.19217960386,2186.00710186883,292.243194205104,3155.39887265738,-3255.08552353676,-3538.74896197541,10.0494578473929,-3255.08552353676,"nonveg_1177","absence"
2812.020515614,3347.9115428149,1407.41227449597,5815.19247298062,-5885.42795588016,-6189.39719595452,81.7369967040934,-5407.98363696048,"Finland.Javrresduottar.A-Betula","presence"
907.890241619562,776.520069188085,50.8273909918206,1409.61405786877,-1009.81566172313,-955.824187926344,-11.2410589642115,-955.824187926344,"nonveg_923","absence"
3273.42118620869,3419.11846540571,1990.22156082076,6137.5812870232,-6349.78393530765,-6321.62291489328,30.8426998481428,-6264.62775225715,"Norway.Javrresduottar.EC-Betula","presence"
2168.35985351123,2824.79645608029,1105.69277555648,4310.12882859524,-4378.65421852833,-5235.87809603573,92.1161534325983,-4802.03995213097,"USA.NorthSlope.FranklinBluffs-C16","presence"
50.3852483838698,6.02372833481567,10000,717.002094641121,-1163.04130913842,-873.69410836447,-100.467183694659,-873.69410836447,"nonveg_1241","absence"
3472.67108079419,3864.89089953193,2188.85430363359,6636.58933119236,-6205.61246154166,-6502.83039003013,18.4495496061579,-6682.79999334153,"Canada.PayneLake.TDA0","presence"
935.545423275655,958.102548854739,283.864004970867,1842.17503295899,-2133.3681701573,-1672.35448869712,11.2112502682811,-1672.35448869712,"nonveg_1968","absence"
2386.18288101173,2517.22632970038,835.17768912067,4777.34817822621,-4834.1153128073,-4973.85234274377,64.2040980112757,-4976.59985209068,"USA.NorthSlope.FranklinBluffs-C17","presence"
4042.22456025243,4673.42890525712,2537.05767202239,7256.47889324097,-6544.42827652759,-6480.63608589305,45.2939927722254,-6182.55342581122,"USA.InteriorAlaska.21","presence"
996.741496705319,-142.364777368596,-635.26952018943,1657.44608660208,-1381.21275681542,-1181.36230432795,-26.4185327239942,-1506.1657796384,"nonveg_645","absence"
14.4842353977963,188.664987202006,499.041275341521,381.198406987781,-1024.90975280408,-1589.59309724541,-5.48755653097423,-1197.58257638829,"nonveg_932","absence"
3033.32852099181,3118.53234022749,1738.05373400726,5524.36425328449,-4797.8419113782,-5310.03752650604,-10.348309584675,-5483.99681384451,"USA.Kougaork.LowShrub","presence"
1097.92916488897,1167.68335734684,579.29303502659,2470.10133645082,-2618.70962361807,-2963.09957048059,14.5241378415865,-3096.16161953097,"USA.NorthSlope.HoweIsland-C13","presence"
3986.87433147458,4240.19178012837,2461.82962710692,6160.88199030306,-6025.74186923101,-6548.38243267641,19.0643007873724,-6281.56286121809,"USA.YukonKuskokwimDelta.72B3","presence"
-491.802545836562,-473.449222293739,-536.625780964078,-2331.72980968315,3490.18348902063,4122.08029916451,49.1384720802174,3490.18348902063,"nonveg_1367","absence"
3858.26109283798,4304.55350469498,2476.65450915916,6729.63578094968,-6165.38565174563,-6420.42166085629,18.6604131667041,-6439.57963545566,"Canada.ClearwaterLake.AB3","presence"
605.415576990901,733.787243304256,234.182316850884,1083.57499395748,-1295.53522624382,-1142.37850290071,65.1279471450246,-1142.37850290071,"nonveg_578","absence"
2883.35095104842,2900.56195624023,1669.10338662176,5514.29289281477,-5669.72281128702,-5712.91294025592,-44.4995127470558,-5709.59151607727,"Canada.ChukotkaRiver.TH1","presence"
1192.95644528184,1004.98811646924,1140.55213659589,2760.22778842003,-2096.71525569622,-2360.68773163074,-18.3416645203151,-2246.72017044699,"nonveg_758","absence"
-491.802545836562,-473.449222293739,-536.625780964078,-2331.72980968315,3490.18348902063,4122.08029916451,49.1384720802174,3490.18348902063,"nonveg_1367","absence"
3010.99848417453,3188.34640260492,2171.46729804069,5383.88260494767,-5249.4580960609,-5738.39932030377,-21.2736709105652,-4813.52249398514,"Finland.Kevo.8","presence"
577.679154585843,486.635499855112,-168.59984456348,973.100699032421,-2368.8258286591,-1399.22328008024,-29.5825244085842,-1590.10361518108,"nonveg_936","absence"
301.02130624121,-47.5964566522888,202.437708540923,315.507217896965,-695.522323925133,-514.322751266087,-1.59117272502154,-695.522323925133,"nonveg_995","absence"
2960.81548173552,3141.40003083202,1173.45195517612,5272.1107047098,-4537.53496970677,-5365.37539173428,20.3364740735606,-5004.91275013394,"Canada.DeceptionBay.TH6","presence"
222.541406702868,614.029527223697,63.5231938732296,686.990123879965,-561.541634303481,-1651.24476124647,-14.8447782988816,-1255.47190168648,"nonveg_757","absence"
4434.7653727525,4992.27354138242,2098.93020549539,7615.45944629138,-6732.33399748598,-6670.99344411034,53.9046462930456,-6420.98076430838,"Canada.BonifaceRiver.AB8","presence"
178.320630264005,135.50157888541,220.749546857233,2069.45903810597,-633.296206122419,-1380.12744273586,-13.8725083335782,-1740.60325473805,"nonveg_1442","absence"
-491.802545836562,-473.449222293739,-536.625780964078,-2331.72980968315,3490.18348902063,4122.08029916451,49.1384720802174,3490.18348902063,"nonveg_1367","absence"
3537.24147398986,4230.87864269357,2402.97104134219,7015.41728383402,-6119.24316195959,-6205.71768264964,52.1076008909034,-5922.50289261867,"USA.InteriorAlaska.20","presence"
