"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_peakSummer","spectral_NDWI_earlySummer","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_blue_endSnowfree","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_changeSSES","spectral_NBR_changePSLS","spectral_SWIR2_changeSSES","site_code","presence_absence"
2458.46426300282,3194.42596383415,3406.81784028832,5098.84633149752,6594.887080786,-5174.35052438953,-6267.91703769091,-6375.95649286235,-3654.69138335498,397.91143103688,0,2980.13553156582,42.8332659075928,54.3873010660304,7.40466845765071,"Canada.CoutureLake.TDA7","presence"
3419.36090081012,3094.8854396977,3042.98370963867,4307.68210088326,5533.15402721682,-5685.91807315748,-5282.24321746178,-5503.80550229059,-4841.74660549366,852.774524567993,0,2486.26290207404,22.3986192256106,2.38969949556604,0.373387524298919,"Finland.Kevo.10","presence"
2105.02791112435,2551.90461536508,2561.05997495151,4359.04500008624,5051.15451846637,-4541.96062198467,-5060.1333959627,-5165.74548090237,-3623.58033580127,598.701504019333,0,1839.59386245402,20.0382102953413,-18.619034627455,2.37318330300908,"Canada.PayneLake.TD4","presence"
147.571692249366,294.71148911305,287.254567928407,362.748759434893,367.697186946323,-949.156109034496,-1086.20769828431,-982.291706704365,-166.775990298834,1124.03361170515,0,227.786393258121,2.76266163345024,-20.1192918315642,1.65307200229705,"nonveg_1416","absence"
64.4443345953344,423.470383878659,918.219373775961,33.6849807783791,1355.65836087587,-1189.86149348029,-1222.83724789732,-1151.08212855769,1265.4969380845,975.05196162069,0,282.336830763438,-7.63965704160166,-2.66672513378289,50.6448532487116,"nonveg_1834","absence"
3197.28267537034,4184.62742836447,4392.07227837203,5322.01869785688,6647.99788976419,-5905.80972489703,-6169.76912002649,-6494.27663165611,-5429.13591340348,538.875373060436,0,3718.54439837728,14.304917306818,-18.7223414041812,-1.84518135182773,"USA.YukonKuskokwimDelta.72B2","presence"
-54.8212382514317,469.23936837909,402.515214599716,1373.21609441242,1431.15188478585,-804.932083286675,-1188.70509145605,-1541.8405344203,-1767.02500346936,532.694735879349,0,146.588342841328,34.2328683985144,10.9256097939302,16.2159948000863,"nonveg_794","absence"
2244.7471412316,2880.81799870226,3284.39011591197,4496.69678072212,5722.74767515098,-4968.11843799467,-5974.85550005258,-6251.0071598955,-2673.12563702434,460.060074310315,1,2580.80219327814,30.0256236369261,-19.1755355556161,-1.08157466722716,"Canada.DaringLake.Tower1-SedgeHollow","presence"
-152.173577010297,402.303250818325,-447.300241766514,922.794760270721,-310.272806154213,-1907.81783283479,-1315.5253422951,-2739.45042535248,-1181.05468356873,509.516670357063,0,189.138685144414,25.5104765302517,1284.32887995647,1.69737586313794,"nonveg_785","absence"
2345.26121488956,2744.07097533446,2700.15521086727,4407.76761352449,5333.49541537543,-4700.41792301321,-4973.98461740838,-5376.22113448012,-3488.57895203482,594.663083800215,0,2469.25667443156,9.036866996371,23.5995930919943,-1.25275298395048,"Canada.PayneLake.TD2","presence"
3442.26814789754,4062.98345124248,4498.84407826311,6059.4503400701,7274.37196341494,-6317.46969382164,-6812.53862776936,-6839.00008908198,-5087.04245628284,280.462045216444,1,3178.61376122007,-11.0781316412582,-35.8871623603074,-14.7412947753781,"Sweden.Abisko.NT-MesicHeath","presence"
3419.36090081012,3094.8854396977,3042.98370963867,4307.68210088326,5533.15402721682,-5685.91807315748,-5282.24321746178,-5503.80550229059,-4841.74660549366,852.774524567993,0,2486.26290207404,22.3986192256106,2.38969949556604,0.373387524298919,"Finland.Kevo.10","presence"
168.316955393367,-0.70339116959277,503.069508664331,2351.91315686312,3909.98060255605,-2621.54812127622,-3788.75865956917,-3139.80281636684,-1826.55467253809,1074.44388834012,0,150.716414278043,1.07036621246594,-89.8735541423524,8.24688053226062,"nonveg_730","absence"
491.733043357259,793.388140556202,589.599875081156,1107.64388106693,1480.11311457593,-1319.69712204151,-1512.58004185705,-1943.7273729112,-184.457251462279,739.804558646597,0,424.323410675214,15.6721880068943,78.7810935172811,4.0794194476295,"Canada.Ivujivik.RTP13","presence"
64.4443345953344,423.470383878659,918.219373775961,33.6849807783791,1355.65836087587,-1189.86149348029,-1222.83724789732,-1151.08212855769,1265.4969380845,975.05196162069,0,282.336830763438,-7.63965704160166,-2.66672513378289,50.6448532487116,"nonveg_1834","absence"
908.568448761978,1344.62180631102,587.323590224236,650.574372613155,794.890724590534,-1848.3835738243,-1044.47755686581,-1873.1085559909,-643.860555187776,1784.03539337651,0,925.813833544028,-25.9589503821588,263.988110065126,-5.86264383347439,"nonveg_643","absence"
2527.49400440093,3231.08709597521,3663.03970198409,4597.63933098659,5679.79574750053,-5294.67396677741,-5836.01555557161,-5934.49636302912,-4769.33794932502,568.527924127821,0,2912.74974415506,10.5451057995647,-23.2061757745827,-0.550067948105236,"USA.YukonKuskokwimDelta.UB3","presence"
2822.31412095565,4141.16508260237,4800.20375933927,6523.48703566281,8137.66396311367,-6498.20448916568,-7139.41203743923,-7376.00455017668,-4495.21952005705,388.384508835501,1,3387.9802188928,8.84487915208533,-7.17682039631843,-9.94584720591816,"Canada.ClearwaterLake.AB2","presence"
261.14864489468,111.433908943168,508.659117082562,758.138347374937,822.460322123946,-1429.02187999718,-2182.37017056467,-1527.20095816092,-910.647383826068,1052.01358700288,0,402.29336191688,-7.45731541062265,-82.0422414996786,33.2602255085577,"nonveg_955","absence"
2062.82573249015,2926.20778070417,3265.59197927308,3961.03080852844,5710.57788947369,-4378.55986755615,-5531.01060145618,-5638.63971866224,-2444.67793590643,635.027437498864,0,2215.90891065994,31.4757379605216,27.5479794242426,1.7039808013609,"Canada.DeceptionBay.TH6","presence"
168.350552430007,377.835563681869,574.00251368939,288.035255965626,1167.62118484244,305.255550008056,811.684087597107,-207.956728280532,2523.50206519255,1252.35102828076,0,339.599305298974,-46.7914756135633,60.9956814142229,5.29792745092452,"nonveg_593","absence"
2496.52862261294,3217.70727491809,3714.97750652863,5083.24304995452,6190.25694490707,-5085.54395244489,-5818.93997081668,-5816.95090071288,-4817.12317176945,556.011169928733,0,2716.73554626562,25.4437724262089,-2.89624119314348,3.09295615442085,"USA.SewardPeninsula.18","presence"
2298.41532327865,2984.0530070248,3245.83934221075,5073.71257540805,6111.59104426642,-5166.59058566991,-5653.998163825,-5804.3619902692,-5314.82429002559,421.490381960035,1,2331.11178732589,49.641899348618,-41.5473246539187,9.19338856904371,"Russia.Yamal.Nadym-2-H","presence"
-952.680224289857,1111.66495127363,711.204364596033,-274.962776374417,546.161711583698,-2128.94661733348,-810.027591918073,-1470.69712253854,-1279.03319760141,355.481291513752,0,313.313939484099,-57.0547950340695,11.0201089122838,-30.7746531455055,"nonveg_571","absence"
28.5731522256367,363.921053387467,827.990751982631,379.661991183703,1080.69728671239,-336.122948679595,-993.299566337308,-772.338190796355,-944.679012971258,1186.79445239033,0,125.872115793536,34.5397196595484,-82.1387373105356,9.3936620168744,"nonveg_1234","absence"
2550.63766702429,3439.3253046461,4084.85411124192,5477.87629113912,6434.65215194858,-5989.22623647605,-6044.14007450301,-6429.0053648601,-5175.26406800569,519.411227115188,0,3032.38939382792,36.6031162896559,-21.1833059355672,-0.652259423967492,"USA.InteriorAlaska.FRYINGPAN","absence"
2698.80351085678,3525.00593778441,3587.6782180488,4699.41970653379,6045.23970025705,-5262.5196127926,-5632.00502503242,-5832.93797749554,-4325.09241904338,527.889046987416,0,3284.12623252141,16.2295714386623,3.5043456074211,1.51465085992931,"USA.YukonKuskokwimDelta.UB6","presence"
436.63969621044,587.505907407544,378.596427185988,1590.81460890154,1347.0200291905,-1854.20798208218,-671.537506233346,-1900.57653851075,-1221.10560364057,750.10493047397,0,502.108212133971,4.0193807437294,38.9056729403195,-6.81527039292404,"nonveg_919","absence"
442.17489346664,472.281369753606,586.925880218354,1931.14371334797,1819.08562057652,-1719.84164209778,-2279.7911782323,-1969.66600010163,-2157.85281973142,528.06092380159,0,517.117984457071,10.2551845426954,-66.0073732392156,13.0796950669002,"nonveg_760","absence"
2127.28324003654,2658.31179222124,3017.47366880829,4877.18807848216,5557.57937555475,-5518.40408839451,-6064.19366305482,-5930.2725615479,-4810.81252091566,437.354595707648,0,2484.343557109,27.7253049539721,-28.8347884531736,3.82988498881409,"Canada.ChukotkaRiver.TPO3","presence"
556.043206645277,647.75197786856,776.602044034499,838.852436493703,1229.7713902481,-1322.22516818491,-1434.85212081705,-1283.53996114203,-605.753306647961,1215.41551098692,0,556.576990084013,11.5161114520241,-13.4752786438311,20.852464397546,"nonveg_752","absence"
965.387939080164,1060.08806503062,874.235811471122,1803.39487174091,1940.36741089097,-2093.02627409485,-2524.49249335974,-2784.25445603314,-1586.56801822667,875.744714918868,0,945.48089040173,4.10725452321226,194.819119287355,0.433742871407276,"Canada.EllefRingnesIsland.Isachsen-C01","absence"
3039.39084770882,4098.13223769823,4716.10565747003,6040.3353460198,7713.82707274001,-6596.42257008879,-6775.00117212195,-6611.78428354701,-5591.68953851851,282.530407974483,1,3676.54633504384,38.1446571828247,33.0272625818469,-3.88021367191133,"Norway.Javrresduottar.A-Hummock","presence"
-97.0426034468639,205.552555961402,498.602362733536,671.166071521021,2029.81723597654,-204.587281956005,-408.01047086366,-514.607094496765,305.361159375077,167.807393818134,0,44.0113487587358,11.5267354174384,-48.0307375919623,1.20643360531001,"nonveg_1889","absence"
779.865908364219,988.575017330105,799.314360279041,1891.74976931644,2082.98489110365,-2142.40251468796,-2750.320593364,-3102.83236530068,-779.360247669238,634.44886520732,0,1053.77748585887,25.5664553738772,92.9580861503383,7.28186635728888,"Canada.Ivujivik.TP10","presence"
2808.47246601606,3639.21709903201,4271.2932189833,5778.60285123906,6618.64088275245,-5634.98818239198,-6544.7102961836,-6600.24852114258,-5264.72431591555,470.96686789139,0,3392.3148257816,36.0783427230343,-10.2763656907074,3.22194342640961,"USA.YukonKuskokwimDelta.72B4","presence"
3023.63334991441,4260.81157824859,4401.06097599814,6108.51034563766,7430.23529129899,-6032.61305969696,-6044.53185031745,-7184.03765367945,-4850.13475204582,299.078217928602,1,3282.98799833286,52.5660391440446,2.87328412551174,-4.64372602697136,"Sweden.Abisko.VJ-SalixShrub","presence"
779.865908364219,988.575017330105,799.314360279041,1891.74976931644,2082.98489110365,-2142.40251468796,-2750.320593364,-3102.83236530068,-779.360247669238,634.44886520732,0,1053.77748585887,25.5664553738772,92.9580861503383,7.28186635728888,"Canada.Ivujivik.TP10","presence"
719.432640668791,1244.26206873561,799.196029155333,1551.79885388456,1332.95169715927,-1718.56531775732,-1766.77383711911,-2705.49317726397,-1299.67743871697,1251.48292676751,0,861.658318302853,17.0887317796926,47.2256696157548,3.64537464012861,"nonveg_998","absence"
345.692064345943,204.937818556077,-37.2681849639135,-24.9206215191983,196.82734446065,-812.592858627477,-935.33170106138,-1605.52957819495,969.512800977446,1000.65743000468,0,92.3870400209986,-2.96564197081777,46.3599679350863,-3.71062264885317,"nonveg_842","absence"
1250.24528979435,520.692994885969,1397.27142628043,2517.42520124656,3081.56320757645,-2385.80301109555,-3518.43064748639,-2271.91877514458,-1915.67690540635,823.38845478335,0,1032.69482269925,7.45750310316727,-50.0882093416309,7.08765255052032,"nonveg_758","absence"
2849.67854561924,3660.83423215945,4185.75323042948,5263.33005785305,7418.05663233008,-5741.14469310117,-6876.43652660532,-7117.7261157069,-3726.72701553815,523.994012531361,0,3259.52111825163,19.2232603925973,-29.1864711385627,-8.89981947135152,"Canada.DeceptionBay.BEGL3","presence"
1474.39285408992,2117.45975634715,2589.95032394665,4289.54207060183,4637.50280155962,-4326.83295410589,-4348.32278073674,-4890.148012561,-3601.2489115756,557.091205147018,0,2382.85482196882,5.8073384026577,20.2359332404753,-5.05866170850337,"Canada.Yukon.WHEATEAR","presence"
2022.75291554777,2976.74055124279,3840.25972196248,7414.56743823587,7810.36241447052,-5845.19748640097,-6400.83027943033,-6729.33770420691,-5886.75631270155,286.184105967546,1,2848.25594069925,52.4387857674245,-13.9763078866509,10.5370586537787,"USA.InteriorAlaska.17","presence"
-925.721902567502,236.14512550588,96.9622610014505,-1792.20484541074,-946.840764251529,6872.90977975284,8740.02658817167,7677.8969493951,7458.80954101424,104.536646143041,0,-206.131182983584,-33.0967780659904,74.9790962567184,-9.80450422285414,"nonveg_1695","absence"
283.277484097924,438.454468969977,432.227170592956,484.568222168403,1196.7901714781,-1273.40714936052,-1287.52094818364,-1624.88683853761,-183.826760280154,651.682173428963,0,286.551268705582,-9.35227396120866,8.62754623023573,0.0281377840018043,"nonveg_1340","absence"
2017.15659244853,2424.35807259172,2846.26542789645,4021.51219791012,5313.93803653341,-4751.81344904437,-5513.45216005543,-5382.84408836544,-3370.77725167418,492.258131535544,0,2312.9577519596,26.8123760204367,-136.847681847136,-2.70257904056749,"USA.NorthSlope.14","presence"
324.763906220358,-133.075653489515,294.151210812765,-681.502839249732,528.195586985875,-1771.14725887223,-1225.94895410388,-788.380278200009,-380.555669416,1183.67137920421,0,63.9769576385872,-27.9749685128569,-41.1329373563107,-16.9377695319733,"nonveg_703","absence"
1536.26024559981,1564.2522675802,1642.68475765362,3284.87001492986,3617.06042583501,-3533.20866147182,-3982.22960162304,-3899.10951007626,-2655.94623166476,714.666891312447,0,1566.9703435666,3.98773888966518,-36.2155247662732,3.5711455453957,"Canada.PrincePatrickIsland.MouldBay-C05","absence"
2775.15049689897,3979.60671901617,4665.11829910589,6982.34134430648,7697.83890477898,-6315.23636072296,-6776.20076161235,-6894.41664597318,-5955.71641052749,284.905888342101,1,3929.95102959364,23.1037997822303,-51.955193146598,-3.26796301544742,"USA.InteriorAlaska.21","presence"
2585.77127630695,2832.26051246337,3497.52199786194,3840.32812697086,5364.25406608198,-4961.68479694358,-5514.07930410669,-4857.66801497627,-4171.83566594728,772.111772920326,0,2981.16888636067,23.6824656074798,-103.566336228226,4.01906829562388,"Russia.Tazovsky.Unburned28","presence"
800.825782202895,626.023591591502,-43.5368148661599,1168.09220078525,7.7460682304079,-1340.87805797137,-1885.25972731072,-2750.71581319094,-1382.40791419107,1801.25873318366,0,546.969726399974,15.8617436604084,107.954452155302,21.0797722980057,"nonveg_688","absence"
717.573519082498,552.094739797579,591.414656420312,1965.95624390809,1440.69978484999,-2419.53863243479,-3239.61652603565,-3337.55375830475,-1765.05142357759,696.203852313379,0,742.914239270896,-2.08535532010419,9.92002202871296,6.57678498087625,"nonveg_832","absence"
897.574446214883,878.241685256469,1867.55703094823,585.358775131286,2582.98055598712,-2715.11448270505,-2135.00662533261,-1104.59325438119,-459.0663352836,1240.43723422828,0,1104.30446851206,-60.7226420926231,-159.044338876556,-16.1738515727446,"nonveg_628","absence"
2698.80351085678,3525.00593778441,3587.6782180488,4699.41970653379,6045.23970025705,-5262.5196127926,-5632.00502503242,-5832.93797749554,-4325.09241904338,527.889046987416,0,3284.12623252141,16.2295714386623,3.5043456074211,1.51465085992931,"USA.YukonKuskokwimDelta.UB6","presence"
2444.92230779596,3435.98582071851,4015.68021964121,5182.46603923134,6572.83030473054,-5868.75647854045,-6195.00855204844,-6363.17520942179,-5027.30836672154,476.865570952376,0,2889.40225262233,28.4322738257369,-117.204863164361,0.155530119191134,"USA.Toolik.S1","presence"
2750.71767964183,3312.07698292589,3471.03136501453,4863.1502083127,6267.76212534993,-5393.07508304883,-6036.10143471896,-6479.16067105203,-3610.18810926887,601.491117911366,0,2772.10402713379,31.1196673115079,52.0440384193884,1.16018463721825,"Canada.DeceptionBay.BEGL2","presence"
525.775901815615,619.323536877953,475.986342893853,1893.68694981873,1624.19952397542,-1808.61193778145,-2353.7680816693,-2609.7401551075,-1370.0912456483,664.653434460325,0,621.716874970538,6.41447168641725,15.9631443300326,0.749953244387238,"nonveg_913","absence"
1950.99787164464,2101.16628478685,2652.10800512447,4236.41575161602,5085.51889475911,-5015.52447223634,-5907.63145943187,-5660.78676086568,-4106.5189444518,477.066549062513,0,2056.45750764904,30.0065504380359,16.1432216163022,1.0917056338723,"USA.YukonKuskokwimDelta.15B7","presence"
2375.33603983241,3407.86040028659,4031.41663766648,5518.53416538329,6707.096441276,-5625.30656872808,-6192.08368780347,-6471.93714723518,-4335.59578681557,458.643256113449,0,2570.14350013774,26.9083623792807,-57.5721708276269,-13.2265290145946,"USA.InteriorAlaska.EXCELSIOR","presence"
1416.41849940522,1705.85954896699,1918.83077135338,3031.58914065937,3799.08346519794,-3864.64362896965,-3965.33110485917,-3919.7538005779,-3028.35667830085,676.459196669364,0,1502.61096070353,15.9551831696347,44.1007908119114,2.41977836798955,"Canada.BanksIsland.GreenCabin-C00","presence"
2426.96363010292,3028.85695140384,3150.17069280347,5077.6015336305,5816.1864930481,-5515.50763147305,-5852.04360146757,-6105.07426706776,-4952.47125309418,358.76337627168,0,3032.89879703884,9.99046177068176,30.4019986198471,-13.0050756368536,"Russia.Kytalyk.T1","presence"
2454.6275552007,2735.92435875228,2945.49858396586,4597.91315719871,5712.57482685216,-5199.80904179463,-5618.80371519159,-5818.78369384344,-3765.90507740463,549.397423210278,0,2520.39240228367,44.759801687631,36.3211205766431,9.6544176853645,"Canada.CoutureLake.TDO4","presence"
568.706149272648,783.0436014443,-260.874993422994,1267.85012130298,596.586852220314,-2156.38673460279,-1485.92635375093,-2828.76491153244,-2106.10100120189,771.57996693887,0,358.750033020582,-3.80063220936781,106.755148380108,-3.78178619238984,"nonveg_736","absence"
491.733043357259,793.388140556202,589.599875081156,1107.64388106693,1480.11311457593,-1319.69712204151,-1512.58004185705,-1943.7273729112,-184.457251462279,739.804558646597,0,424.323410675214,15.6721880068943,78.7810935172811,4.0794194476295,"Canada.Ivujivik.RTP13","presence"
3122.42563924632,3243.32749590439,3761.29504313831,5347.04024734894,6976.46891462595,-5599.88285255611,-6386.45759269422,-6199.0005968385,-3935.03158177115,585.473230045242,0,2996.55077014712,16.4949403094411,-43.8511552884013,-1.94361679925442,"Canada.PayneLake.TDA0","presence"
1075.91539286533,1437.63641036564,1139.70563907403,1796.10497844408,2232.40236921398,-2540.21885416296,-2665.22289130312,-3278.06122436028,-1337.84858215359,887.729889630483,0,976.025169896593,1.33958407972479,15.1064817393295,1.48050094796278,"Canada.Ivujivik.TP12","presence"
2466.684985542,3342.59712981029,4164.90102306868,5771.19392597111,6537.36858504443,-5581.86634254556,-6163.42084800053,-6881.771266952,-4357.92238362362,689.404134724544,0,3131.77054839208,59.2290471295516,-71.984069775279,-6.94618960240573,"USA.BrooksRange.8","presence"
540.073430426556,971.781052229416,28.6159247671766,1286.00586614425,209.970250456709,-1248.73803396676,-1175.61215364334,-2412.41064328416,-1874.48776184032,1987.1869063639,0,486.361730425494,36.1484632137153,304.418817778825,12.4966307854633,"nonveg_674","absence"
108.730868588073,837.43515927001,334.118136772689,955.632686645091,726.583868431828,-1808.59023530922,-1241.31665081388,-2271.85900580057,-1688.98943152626,724.940145279907,0,447.864863948104,2.34407504310841,43.1626291330737,4.58785490257336,"nonveg_814","absence"
2351.25515973845,3123.63937204834,3450.05533116896,6068.4239273267,6102.07943672819,-5261.20309498666,-6022.38080469432,-6642.47551991784,-4449.90281199834,461.11974542913,0,2866.7827525408,30.1935260321958,-80.8264570151215,-12.3240325905782,"Russia.Kolyma.T2","presence"
1546.79532101748,2380.4654941898,2816.50286912694,4208.89562983284,5486.05407117102,-5012.75270197275,-5384.98704693777,-5650.67599234132,-3210.19915857915,429.626786249236,0,1957.93617457316,30.8970778599218,-138.766218257861,9.090775723781,"Canada.DaringLake.Tower1-SedgeTussock","presence"
3043.66901716015,3990.63319189033,4298.85453638479,5936.79461773334,7082.0525082237,-6054.24794747807,-6398.27291821839,-6988.19745834141,-4694.94872932579,492.17877315399,0,3920.22338101268,27.9989393132423,11.3160995113958,-3.65221243719707,"Canada.ClearwaterLake.AB3","presence"
1257.38409026813,1436.3464009956,1503.10014967531,1890.95450102912,2739.00994493465,-3119.69172556977,-2866.52698341076,-3142.82509523776,-1868.39052562084,1025.958183826,0,1245.13014934469,15.2221969878111,152.960326403874,8.87041611781542,"Canada.BanksIsland.GreenCabin-C07","absence"
652.378799198715,1078.69945115483,1307.46389825518,1178.69872860793,1858.49253932453,-1948.99857231471,-1658.87313174147,-1454.77503832723,-2044.30677359004,1353.46741640626,0,847.383282783742,12.4590485179443,-14.5003521846809,11.5245025058377,"nonveg_926","absence"
3055.04241755694,3838.70500146573,4396.69454184059,5300.17593478799,6527.5659288438,-5260.33494170499,-6197.27897692842,-6327.92176165887,-4766.46601611233,550.837043259381,0,3266.27517754705,10.4815245874963,-9.74386759778785,-3.31529014463366,"USA.YukonKuskokwimDelta.B","presence"
1543.87731811304,2247.4208335369,2625.74742116981,3814.34304540169,5023.67140041664,-4648.24580537061,-5109.74813933835,-5319.21151965936,-3503.82306952327,517.730476677173,0,1870.72389225619,37.0605748833152,-18.8050848630446,-3.6477852415133,"USA.NorthSlope.FranklinBluffs-C15","presence"
2542.45413451185,2555.14143894746,2778.01191311859,5281.49138533072,6196.97677175421,-5132.3469139716,-6315.65332877268,-6339.05800888366,-4584.42628645211,447.832771122453,0,2158.55371046834,19.1460046272489,-141.709595965206,-15.6273676856343,"Finland.Javrresduottar.EC-Sphagnum","presence"
108.492941376012,-415.320802127109,-119.899001866391,-72.2274522977737,-186.570120409434,-928.037320394553,-1437.04790541888,-1071.35306362562,-1192.14892867851,1397.88440879903,0,-159.107904263546,10.3132216528283,-99.9533797048329,6.90505233792189,"nonveg_995","absence"
1148.48559423346,2699.00024106832,2989.7528265338,5469.20959804996,5925.69838528071,-4794.98605236624,-5798.46609398081,-7088.30828223575,-3560.00656116442,305.760419211181,1,2000.22276855089,33.9433171409062,-22.2493017648416,-0.771456390704453,"USA.InteriorAlaska.23","presence"
268.837927079908,0.487969395379309,177.925032274655,2199.63131282736,638.11478345864,-366.721807827465,-2208.26005424677,-2094.46039682413,-1603.32466156398,774.78329810315,0,468.627931617597,33.8767179318772,-13.1853187912294,14.1181852979575,"nonveg_695","absence"
2062.82573249015,2926.20778070417,3265.59197927308,3961.03080852844,5710.57788947369,-4378.55986755615,-5531.01060145618,-5638.63971866224,-2444.67793590643,635.027437498864,0,2215.90891065994,31.4757379605216,27.5479794242426,1.7039808013609,"Canada.DeceptionBay.TH6","presence"
677.666028362861,1129.38279139905,611.425332170176,982.718286349055,625.180827338175,-1152.79759728591,-1041.45835707542,-1777.5260557859,-971.563749694876,708.424503492767,0,843.40550508624,3.51428903039626,61.4715940023849,4.38875911126805,"nonveg_700","absence"
2062.82573249015,2926.20778070417,3265.59197927308,3961.03080852844,5710.57788947369,-4378.55986755615,-5531.01060145618,-5638.63971866224,-2444.67793590643,635.027437498864,0,2215.90891065994,31.4757379605216,27.5479794242426,1.7039808013609,"Canada.DeceptionBay.TH6","presence"
789.959324410475,694.025128092475,510.63676360295,1264.91790806244,1191.84916906802,-911.670727553038,-1785.84117994014,-2089.17599321949,-483.119687854838,919.82177387697,0,690.003338886823,0.924886316743788,44.0265936542406,-0.736519445011226,"nonveg_935","absence"
897.574446214883,878.241685256469,1867.55703094823,585.358775131286,2582.98055598712,-2715.11448270505,-2135.00662533261,-1104.59325438119,-459.0663352836,1240.43723422828,0,1104.30446851206,-60.7226420926231,-159.044338876556,-16.1738515727446,"nonveg_628","absence"
3122.42563924632,3243.32749590439,3761.29504313831,5347.04024734894,6976.46891462595,-5599.88285255611,-6386.45759269422,-6199.0005968385,-3935.03158177115,585.473230045242,0,2996.55077014712,16.4949403094411,-43.8511552884013,-1.94361679925442,"Canada.PayneLake.TDA0","presence"
2417.50269161374,2987.61400038486,3428.00825036965,5094.94469867294,5973.66517898814,-5336.67587689938,-5839.92882966464,-5861.47829237861,-4049.00870616532,558.882418856681,0,2653.11290538698,22.8314765591323,86.4938392099004,1.26275180355188,"Canada.DaringLake.Tower1-MixedTundra","presence"
2473.42164892948,3012.15080749197,2988.27895315613,5215.24204705546,6262.06851771097,-5403.05802935818,-6032.73740822174,-6280.95510721096,-4531.33788523054,372.47076530014,0,2544.80299924747,22.1388016370677,-34.426910636505,-2.86836271985088,"Norway.Javrresduottar.EC-Sedge","presence"
373.040120746423,318.923919441706,222.920471107601,1427.13595163275,745.092456143369,210.369865521551,-1469.90656564623,-1739.09283944152,-172.170169540953,924.489759439735,0,246.182991921533,33.8085816422095,35.1850954497402,17.249011397321,"nonveg_751","absence"
2527.49400440093,3231.08709597521,3663.03970198409,4597.63933098659,5679.79574750053,-5294.67396677741,-5836.01555557161,-5934.49636302912,-4769.33794932502,568.527924127821,0,2912.74974415506,10.5451057995647,-23.2061757745827,-0.550067948105236,"USA.YukonKuskokwimDelta.UB3","presence"
2775.15049689897,3979.60671901617,4665.11829910589,6982.34134430648,7697.83890477898,-6315.23636072296,-6776.20076161235,-6894.41664597318,-5955.71641052749,284.905888342101,1,3929.95102959364,23.1037997822303,-51.955193146598,-3.26796301544742,"USA.InteriorAlaska.21","presence"
1663.41221893415,2076.11168415407,1392.20623059487,2676.67729024044,2648.83963825578,-3264.6851994892,-2911.5779311608,-4009.18003919618,-3142.77140139619,873.854132249005,0,1486.84911537073,26.6823428176299,73.8830742081899,12.5340614610887,"nonveg_898","absence"
2856.40249567984,3533.47033304162,3624.99822758385,4764.70982951435,5639.0358502028,-6023.63424547676,-6165.25994909701,-6629.83197727954,-5090.36579560728,530.658217323609,0,2825.08861124995,-4.56638662703602,49.3491342712653,-10.1828596221054,"Canada.DaringLake.Tower1-DwarfShrub","presence"
808.496686475577,462.960896931837,514.112005073024,1281.83709075841,1442.10968511123,-1060.44096184927,-1426.98387099452,-1433.29279245437,-736.01426305422,993.338236378721,0,543.070998266913,5.66004142522261,3.95506696452716,9.27838062076703,"nonveg_874","absence"
2444.92230779596,3435.98582071851,4015.68021964121,5182.46603923134,6572.83030473054,-5868.75647854045,-6195.00855204844,-6363.17520942179,-5027.30836672154,476.865570952376,0,2889.40225262233,28.4322738257369,-117.204863164361,0.155530119191134,"USA.Toolik.S1","presence"
1705.97085338702,2112.63960538342,2150.20443388168,3699.75306804984,4637.71766214147,-4432.24059773991,-4656.14829940622,-4739.77780384327,-3553.98175976518,608.424507066815,1,1530.82209769496,9.06587017550082,60.993137317876,1.86097021794754,"Canada.LeRoyLake.TD4","presence"
2044.8386206193,3170.19468282111,3674.97684450719,5066.25565228026,6323.92794158495,-5713.60403722165,-5530.67391667855,-6051.42083567812,-4637.00309544284,505.454622885,0,2611.76363394648,34.775259426135,-12.3774935351043,-0.763901578751967,"USA.Toolik.S2","presence"
283.37105181299,291.455471531319,570.034397040072,2431.74366254596,1424.13478436132,173.154117486516,-2218.31582426782,-1715.40865418237,-1213.23387114726,666.093247403457,0,434.168272919682,31.6120905449817,-43.5126501760414,20.3639232822388,"nonveg_792","absence"
3039.45082036186,3169.1121994682,3472.77627028144,5598.22462764411,6388.57678878535,-5681.25442383027,-6655.95241304116,-6775.85510176688,-2891.40842007222,466.794931697338,0,3642.48020164459,23.4454342015106,-48.3721916339607,-11.1647669238702,"Sweden.Abisko.KJ-BirchShrub","presence"
2445.0993340506,3583.90518103619,3890.41083186833,4250.74049992312,6347.5661207456,-5103.18487192311,-5656.42595907179,-6077.19206869566,-3128.76686574437,559.031389670296,0,2932.46101175697,33.8350697480612,-11.82231738508,-2.01876104617163,"Canada.DeceptionBay.TH8","presence"
3205.36550191794,3224.47470608484,3586.38028687526,4647.12268490944,5972.6053617128,-4980.10687506078,-6243.47826285526,-5983.87272829825,-3874.18614872918,570.447954519325,0,3314.27763442411,60.1756040090418,-65.9945933343429,6.34522416602352,"Russia.Tiksi.GraminoidTundra","presence"
