"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_peakSummer","spectral_NDWI_lateSummer","spectral_NDWI_startSnowfree","texture_NDVI_peakSummer","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_NBR_changeSSES","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NIR_changeESPS","spectral_green_changePSLS","site_code","presence_absence"
2877.05284450409,2870.53385861617,1668.44058149059,5305.25023924892,-5593.69037603432,-4156.3486122629,160.665566817317,0,3233.92771157289,2433.98805735772,75.64168064088,3954.01329908782,-4789.73855497696,-1.68474855662964,26.3755454327349,"Russia.Tiksi.ShrubTundra","presence"
3230.30854375733,3721.68220165224,2434.44854068048,7369.56397089125,-7001.47633879691,-4966.70739937961,218.528228208079,1,3262.60499414144,1965.46192337059,34.2218460500131,2802.92328385334,-6687.93718427688,10.8174039620974,-0.662473459530575,"Sweden.Abisko.VJ-MesicHeath","presence"
2262.36755762666,3211.34778396163,1980.79653049012,6317.24468953998,-5728.20354259969,-4295.06722125094,244.869712226732,1,3361.6696637484,2293.49835300967,57.3165472594854,3420.96099337902,-6323.93735580232,15.972928745572,2.91623771387326,"Sweden.Abisko.NF-Wetland","presence"
398.997239767131,757.873760049979,602.617757169605,1139.28053854068,-1701.54120253376,-1656.52645506867,467.961185578985,0,602.617757169605,638.617873016426,-42.5194339897592,765.493584009273,-1701.54120253376,11.2262549457834,-4.85598949648266,"nonveg_602","absence"
1883.46895737071,2099.4536477502,1125.24369845938,4184.73417417839,-4599.47761713269,-3445.82165069456,393.767579367396,0,1866.13405578614,470.3171999817,-104.016196791173,708.915254643352,-4456.77316127822,11.0719052964088,-7.00647445829085,"Canada.BanksIsland.GreenCabin-C09","absence"
893.027817415467,987.62007805682,-166.390535000883,375.495374297368,-881.835722787765,-44.8362601368971,-363.684001241973,0,-126.187471343892,1154.0106130577,-110.424215403327,1742.65690580455,-1104.45316413223,-15.8855986236118,75.2644747192933,"nonveg_897","absence"
1959.04654140929,2635.28646636386,1310.92679812963,5300.59688971928,-5350.89325142718,-3387.9875132253,202.853111504067,0,1961.2904425549,1634.40215184283,-20.1703928779094,3240.30619028944,-4370.29236645959,1.76598219616259,14.1407914114166,"Canada.CoutureLake.TDO4","presence"
1050.62961821029,1439.38238638867,1013.7565053712,4120.4194431154,-3581.51180686138,-1298.38982426279,-604.939847934937,1,1262.08613571984,425.625881017469,5.79992698232496,2009.51118188432,-3524.2304322529,-12.6305765037346,14.3786861081178,"nonveg_856","absence"
1038.69993411707,746.984899084657,-458.929864187753,-306.567104448936,-340.994602641613,-913.599582503938,157.157366736654,0,-16.3807996902128,1497.62979830483,-10.9248128198784,2368.93281007931,-913.599582503938,-11.4565680954272,12.6879690516691,"nonveg_710","absence"
24.0873455784273,-417.012945802489,-94.200150121399,777.722939638869,-2208.13164615674,-1277.83416782435,-159.869187986706,0,-35.5175823752832,805.730430492435,-6.82446136072963,943.005974896132,-1513.95787354653,-3.33102848872787,-30.3542828650511,"nonveg_907","absence"
2413.56803909951,3870.77140495886,2377.52363586447,6012.96052323569,-4886.96228598792,-4227.66831071962,-196.295492887209,0,2612.00290730218,1763.01633376827,45.2889472164867,2606.2303607047,-5446.66809640095,10.6176709563001,3.13038230666651,"USA.NorthSlope.12","presence"
2342.79294496475,2917.69188210903,1905.96883736791,7189.47826357033,-6618.42009752819,-4903.52693484231,146.858575708612,0,2885.92671063328,1131.72326487651,23.3157180574917,1922.24563948112,-6101.22815225574,12.1846990283724,4.85630363424518,"Canada.PayneLake.TDA3","presence"
296.376851105403,877.826264528481,-220.414860777732,939.108447286082,627.394085649724,-66.5148945478349,829.399946168959,0,296.376851105403,1098.24112530621,-27.6769957127964,1748.77718557088,-40.5709619286857,13.3588688702578,6.09595054429373,"nonveg_689","absence"
1123.02245846246,1305.52329861893,475.440135609885,2336.55522222052,-2865.37083822615,-1631.28379117054,-130.072952253073,0,990.619461393278,679.310047831462,6.31594288626936,1389.79453422804,-2828.91264432514,-2.60351994921575,-22.2130574474208,"USA.NorthSlope.HoweIsland-C12","absence"
589.315750866454,45.1313195838054,236.245002962429,3441.65570052161,-3247.00801483318,3775.25233801623,17.0191741393998,0,236.245002962429,674.181005118294,30.0382546473662,4580.54343698639,-1904.70002423678,10.9756642388961,-26.5628409514701,"nonveg_1626","absence"
4952.04515121277,4760.296756088,2557.21970241725,7896.63041194743,-7078.26269735467,-5738.42117272837,-154.14701203255,1,4797.02410246999,3481.48258546821,80.7790637583012,4312.02213573297,-6761.97904514412,1.63328769435844,5.48208662905105,"Finland.Kevo.11","presence"
2422.58399926293,3669.25202250538,1989.11479074001,6525.04871359033,-6034.0828895739,-4925.97592377341,-51.8164536148349,0,3254.66176452501,2939.1787167437,66.1489407565321,4190.17394117497,-5431.11529206215,25.8291128366137,-12.4123524316037,"USA.NorthSlope.Oumalik2","presence"
505.831920950263,1618.60516672706,-643.922112242589,5164.84557344992,-4494.09714169326,3670.72920861548,902.990105761661,0,897.145847776819,2262.52727896965,-29.8982152451533,7750.60757589839,-4478.93228994128,11.110670448582,4.87328316314526,"nonveg_1813","absence"
469.296592194964,-11.0259488360817,-306.419825670468,1370.45897999339,-2790.10903589072,-2932.73420389008,-1242.73926464725,0,469.296592194964,1063.25447209272,85.91247234673,1420.79062696281,-2249.09524049836,0.895545291137283,-8.34013733628584,"nonveg_606","absence"
2717.79640197532,3739.53225950375,2257.82104468685,7165.69852066638,-6533.58155284053,-4837.34829003077,158.254357175847,0,2759.77655731281,3012.21505702533,13.824608565406,4123.3819168059,-6054.11600057184,40.0304989820307,-17.5175614392947,"Canada.Yukon.PAGE","presence"
3200.60716363733,4199.09467919055,2462.34037623823,7064.38099561241,-6622.44685554985,-4786.28555530944,59.8464478640213,0,3528.54737791785,1857.35760337733,34.9733651802665,2412.85399970374,-5769.51557201793,7.91303843050832,2.12696672734699,"USA.InteriorAlaska.DEW","presence"
511.804267048026,635.218654811892,878.345282279768,2466.908943848,-3037.77185909408,-2200.5662044036,-9.86872221182419,0,635.218654811892,453.424705058597,-34.6313896226883,618.365138636184,-2855.63037619441,12.2165162541605,-25.6390672834781,"nonveg_985","absence"
3519.79645596188,4256.56614815129,2555.07132741581,7127.23666744461,-6681.646918865,-5411.14366392805,45.5030163692832,0,3869.28573664093,1313.47904285693,29.1127004703034,1680.01394131506,-6156.25717184897,2.67163593770112,6.77600824429733,"Norway.Javrresduottar.A-Sphagnum","absence"
3951.65449887699,4497.49916595085,2202.78674721131,8400.77433160478,-7565.44281510681,-6410.03189066345,29.1016249446056,1,4233.63069981407,2702.88583199052,116.723180644073,3361.65747948112,-7277.14800017869,-0.404621993202509,11.3300409195078,"Finland.Kevo.14","presence"
2342.79294496475,2917.69188210903,1905.96883736791,7189.47826357033,-6618.42009752819,-4903.52693484231,146.858575708612,0,2885.92671063328,1131.72326487651,23.3157180574917,1922.24563948112,-6101.22815225574,12.1846990283724,4.85630363424518,"Canada.PayneLake.TDA3","presence"
2413.56803909951,3870.77140495886,2377.52363586447,6012.96052323569,-4886.96228598792,-4227.66831071962,-196.295492887209,0,2612.00290730218,1763.01633376827,45.2889472164867,2606.2303607047,-5446.66809640095,10.6176709563001,3.13038230666651,"USA.NorthSlope.12","presence"
-442.28212391989,-650.04188538151,-197.492155239233,-2472.10577295362,3983.06671815955,3517.73568360169,-911.089275452815,0,-451.661558502468,609.950927975541,77.3731373043716,938.56867066986,3767.18888941211,11.3054118704408,82.3706611682803,"nonveg_1367","absence"
2877.05284450409,2870.53385861617,1668.44058149059,5305.25023924892,-5593.69037603432,-4156.3486122629,160.665566817317,0,3233.92771157289,2433.98805735772,75.64168064088,3954.01329908782,-4789.73855497696,-1.68474855662964,26.3755454327349,"Russia.Tiksi.ShrubTundra","presence"
329.147074242405,404.052965587736,329.24786970296,1324.88589408764,-895.028247078024,-1269.06906053059,-236.592322967831,0,404.052965587736,266.754687688389,3.28799538760228,743.633674735825,-1018.13055758662,-4.05605243326649,4.11164843803401,"nonveg_988","absence"
3211.06165916019,4303.72289851009,2387.29040180413,7485.46654778775,-6501.39408675773,-4957.0075836868,74.7791541469624,1,3568.62959613485,1764.62979362959,52.3392802587289,2085.95125209956,-5884.54912330684,6.4327280451233,4.65929569310419,"Norway.Javrresduottar.A-Hummock","presence"
1157.74799498702,1393.11006497311,952.344011119851,2932.03501342793,-3336.3352246089,-1513.60038906426,116.177110507338,0,1304.94347818213,529.313241991171,-2.70259229706021,1066.17320385305,-2991.17726542917,-10.0201427377628,13.1181119419376,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
-78.4277909011347,43.6474337809043,-243.286830002343,1053.32086955615,-1925.14822006379,-1230.6147930817,94.969838332642,0,43.6474337809043,534.044666474329,-43.7264162074141,1107.49723878866,-1811.12201424507,-4.96283154017309,-6.20747076762481,"nonveg_946","absence"
2816.08868097454,2790.17875233838,1912.68768479196,5742.71988903474,-6354.02108383999,-4481.32209855271,235.539107310164,0,2637.52645773913,1465.06389341922,-33.1962231244853,2791.04966536301,-5881.2192058539,-2.67161380051456,11.1738076763878,"Russia.Yamal.OstrovBelyy-1","presence"
2691.65768927726,3956.62146994435,2498.94547376532,6918.85445615426,-6392.55128802435,-4685.04338432233,-10.5796659174154,0,3109.68168886736,2457.95004620741,39.2263813236523,3754.29168703314,-5804.983713349,26.3725093477638,3.95048323309464,"USA.SewardPeninsula.QuartzCreek2","presence"
1928.4232906428,3196.62394526568,2307.56612538353,7363.70573829456,-5990.21398562052,-4885.72436798198,91.4989573343905,1,2845.15344930338,1812.91832076699,-0.345917422558083,2208.38104488783,-6731.49601713035,1.87469599878895,1.87576869441546,"USA.InteriorAlaska.17","presence"
1660.61054606798,2937.57748095896,1110.1848760749,5578.52625252676,-5190.2787743771,-4601.04381043958,62.7595190910105,0,2741.10757260026,2064.97660669171,132.454599299885,2826.3833628973,-5209.73389380125,-16.0048185447809,5.23640849896885,"USA.NorthSlope.11","presence"
1608.71473657095,2119.94334775025,1458.1537596398,4978.9745237119,-5039.92121893272,-3884.17056765959,-49.3204848872674,0,1959.38895627914,1409.16781155051,23.8577110158605,2764.43274246571,-5328.6873154115,10.8285348908195,5.66967054898564,"Canada.LeRoyLake.TD1","presence"
2726.76223271493,3409.85862201094,2391.52473730565,6038.39018386668,-6088.26005835124,-5135.50654412919,-390.031794727436,0,3316.40740431264,2435.97445897831,73.0565185555367,3208.74041657237,-5612.98645597309,-13.9662455729128,18.0868066823839,"USA.NorthSlope.HappyValley-C18","presence"
3200.60716363733,4199.09467919055,2462.34037623823,7064.38099561241,-6622.44685554985,-4786.28555530944,59.8464478640213,0,3528.54737791785,1857.35760337733,34.9733651802665,2412.85399970374,-5769.51557201793,7.91303843050832,2.12696672734699,"USA.InteriorAlaska.DEW","presence"
176.598132915065,240.905831989294,567.441913490781,19.824342704959,-2546.12191476789,-1491.23997649952,874.095672000481,0,240.905831989294,530.493770549631,-22.1214895641124,790.322572777523,-2546.12191476789,-8.02381508816972,22.7369963476983,"nonveg_583","absence"
2617.59419836638,2736.18342747449,1752.08753558763,5746.99449356947,-5870.66559516243,-4595.80835575607,61.5758444582739,0,2950.92197414355,2635.07475879544,13.1175971236459,3939.36863857336,-5736.25209074267,25.4485953632779,-12.0707985859759,"Canada.ChukotkaRiver.TH1","presence"
1509.98276174179,2628.12988582256,1303.33444928055,6570.18542620705,-5952.24082802898,-3010.44179231394,247.042180366274,1,1934.78250849256,1821.11794745525,-17.6337138694126,2846.37032505237,-5938.46098262735,13.1840226551362,-0.399056154106483,"USA.InteriorAlaska.23","presence"
2217.8470597243,2292.14271522914,1855.30987258012,6053.9472519853,-5685.48090870765,-4492.66354926859,-85.8549406981334,0,2076.06579026348,2134.90398232882,-9.52151688221218,3276.47668398157,-5517.20456795262,35.4425391337665,-20.1020162588784,"Canada.ChukotkaRiver.TH4","presence"
310.838791693186,55.2359566140452,131.978694316539,954.084886222525,-814.715555702235,317.702886141517,487.656682069558,0,131.978694316539,422.778832862725,-38.4604495448115,939.874380676411,-740.48242676625,2.45901043419501,-1.54261520555813,"nonveg_921","absence"
673.910877250018,595.908415792564,250.291741129537,1126.48506326733,-1641.47024663519,-1407.12167549396,574.885952965749,0,673.910877250018,711.199652214075,6.87511338357248,947.375352295935,-1418.59818750205,-11.4794961741584,-10.823503212462,"nonveg_916","absence"
3492.83451496797,3963.45817704322,2699.42834402232,7951.73007234821,-6950.05281308297,-5470.08610456118,-23.4562476671077,1,3489.32343722786,1997.71133909381,46.7188397375475,2791.20343853264,-6691.00167509954,16.7737420893016,-18.652439873572,"Finland.Kevo.7","presence"
423.652739278325,-344.421144730913,284.792350557625,425.779242378866,-2102.69556047328,-671.295787412403,-291.306783169002,0,284.792350557625,887.101040270746,-29.1302007999594,1286.32777772173,-942.127904225626,3.36882243197685,-15.6477749198679,"nonveg_973","absence"
852.166715741108,613.370955352972,706.839721660949,1193.40482839872,-2187.70444086491,-1823.69524534565,350.67390407432,0,713.367208587659,578.024726884671,22.0920435510879,726.938486036718,-1853.38145865403,-16.4509666954598,-13.6043625845853,"nonveg_543","absence"
2359.06340392948,2551.01602237566,1835.86468389513,5375.77651670698,-5197.49296506364,-3731.91495445821,-496.162109676164,0,1777.41610946748,1120.46018183771,-11.6785447922105,1738.06054282206,-5395.28907656329,9.19471129577597,-16.4270154467337,"Finland.Kevo.12","presence"
2608.2599148136,3915.08360071618,1371.86757186062,6925.02687189781,-6333.10116608624,-5006.05163061394,99.4029682711762,0,3346.58524404939,3929.75209276764,89.288900076832,5151.13105659653,-6285.81090115513,29.6008809752679,-0.468163827832561,"USA.Kougaork.GraminoidShrub","presence"
598.937679219479,822.325983876515,10.0934989172963,2471.24131655008,-2739.00133603487,-2345.20234367411,-315.158359078121,0,822.325983876515,1120.86690679667,50.2392084754622,1699.70867073799,-2723.55348243119,-6.55824953765198,-1.5349277207632,"nonveg_612","absence"
1481.92067589329,1344.53973826751,653.101273707493,6035.07769236858,-5707.53126478584,-281.061657829748,-159.031646337585,0,874.394729656723,918.4014801483,40.5933476926281,2031.08009727017,-4883.90677009621,-12.3631633478958,12.8634757806659,"nonveg_1607","absence"
774.019962055509,630.114252808768,876.541935396044,2521.44475895316,-3329.99010958486,-1950.83296475283,-339.822266085563,0,876.541935396044,561.534063040076,1.24743850358273,828.694730123762,-2721.32402805912,-8.38774162004162,-8.1758840702411,"nonveg_758","absence"
1928.4232906428,3196.62394526568,2307.56612538353,7363.70573829456,-5990.21398562052,-4885.72436798198,91.4989573343905,1,2845.15344930338,1812.91832076699,-0.345917422558083,2208.38104488783,-6731.49601713035,1.87469599878895,1.87576869441546,"USA.InteriorAlaska.17","presence"
329.147074242405,404.052965587736,329.24786970296,1324.88589408764,-895.028247078024,-1269.06906053059,-236.592322967831,0,404.052965587736,266.754687688389,3.28799538760228,743.633674735825,-1018.13055758662,-4.05605243326649,4.11164843803401,"nonveg_988","absence"
2550.05678252492,3400.75527532325,2392.41738595534,7054.77979676666,-6687.9851888735,-4945.36217693356,173.03351863802,1,2747.0566485032,1418.23526323167,7.11604202488538,2202.93935702144,-6460.24244880416,3.53459291374915,5.09144236470303,"Canada.LeRoyLake.TDA6","presence"
547.202879740315,672.802743995063,547.761518779678,1714.79299951182,-1623.0560753646,-1897.34915242052,-254.093141334647,0,608.829177823846,125.599864254748,0.204938787838849,341.831934832737,-1745.92729437082,-3.9363746711289,1.3904754750614,"nonveg_736","absence"
2752.18806086511,3547.45352217244,2564.19456452137,6720.23614189119,-6148.87282341787,-5139.35517263156,-281.745221737586,1,3513.37582155805,918.065462949335,15.67605648035,1138.9111183562,-5957.38078024472,-1.09607189589532,4.40293522087677,"USA.InteriorAlaska.20","presence"
2309.49187862998,2692.57635071206,1922.0257758623,5203.50478365283,-5215.48683876851,-4557.83022973683,68.638641698605,0,2776.38246944434,1419.69625423759,9.19136629457803,2121.19634019159,-4974.76940000186,5.15718743240365,-2.84885591630735,"USA.YukonKuskokwimDelta.15B5","presence"
2175.00440978483,2397.3842783602,1612.40366308357,4765.30456653245,-4888.5512711597,-3353.17466972288,25.3231356347111,1,2276.23972775127,1092.10410956231,21.6805237047565,2072.7751599224,-4382.35483452505,3.1480203610026,-16.2626426493879,"Canada.BonifaceRiver.LSA4","presence"
2928.69364134617,3374.4191456859,2703.64588627373,6546.64174675749,-6036.22023130384,-4947.58546798001,-8.32304435993182,1,3403.69421284072,3170.36801017006,95.1539828992555,4138.33336744084,-6292.85668652366,18.7116012642989,-8.10691141825923,"Canada.Yukon.SOUTHSTONEBOY","presence"
416.619318366619,484.876529329952,226.957062803415,1118.53745661173,-2457.61866317056,-1510.12005144285,-328.133612404889,0,226.957062803415,557.107616276679,-82.7465995355467,1075.77590983044,-2457.61866317056,2.8634856418981,26.931487684174,"nonveg_719","absence"
2051.67254202073,2482.11989870898,1553.81191729475,4350.66029474518,-4423.6665954401,-2817.6644069294,-72.2660351911607,0,1887.10510483262,953.83147096482,-67.4987593675226,1728.87014075406,-4842.74251066457,5.16690342088062,-14.9468505270377,"Russia.Yamal.OstrovBelyy-2","presence"
2326.56780964606,2370.97117476079,1770.5296412446,4624.43129449469,-5057.51443576178,-3113.38672299111,35.7919796274779,0,1773.90916774403,930.79102835376,15.4941346666425,1990.12028151343,-3946.01466808216,-10.3820864180284,6.73773733186755,"Canada.BonifaceRiver.LSA2","presence"
757.256669922023,1460.31603462041,82.6194012822358,1949.05472993695,-1974.86595990062,605.304476111823,-777.039815597792,0,927.577460783658,1377.69663333817,-169.688606571064,2864.61889212086,-1974.86595990062,35.7395874872177,10.2440573534281,"nonveg_1672","absence"
615.07240494061,402.956221245205,-467.855536008695,1188.25299722448,-1341.87974727395,-1519.40738199485,789.672811763389,0,445.768510571823,1082.92794094931,5.25403728877922,1702.51045988438,-1341.87974727395,-5.38320642034286,0.569714423082307,"nonveg_542","absence"
3333.131216361,3856.91566673859,2370.92635310661,7021.2070028371,-6596.21052361948,-5088.70819742659,-49.2775308712389,0,3700.38372619877,1975.20067526385,22.2668106759434,2465.49419555808,-6348.73360456808,17.4996079970357,9.19991100025871,"Norway.Javrresduottar.A-Betula","presence"
2550.05678252492,3400.75527532325,2392.41738595534,7054.77979676666,-6687.9851888735,-4945.36217693356,173.03351863802,1,2747.0566485032,1418.23526323167,7.11604202488538,2202.93935702144,-6460.24244880416,3.53459291374915,5.09144236470303,"Canada.LeRoyLake.TDA6","presence"
416.619318366619,484.876529329952,226.957062803415,1118.53745661173,-2457.61866317056,-1510.12005144285,-328.133612404889,0,226.957062803415,557.107616276679,-82.7465995355467,1075.77590983044,-2457.61866317056,2.8634856418981,26.931487684174,"nonveg_719","absence"
510.638501468465,791.044106305252,456.068345193046,1102.82383603248,-1989.73406055908,-1686.3994548811,604.817842935796,0,544.405394548518,334.975761112206,-4.7420230203229,590.025801139274,-2113.36268419649,-0.810300995711714,2.91819328111194,"nonveg_849","absence"
2283.11976871105,2652.81374842467,1731.17375712453,5449.82953273844,-5035.18896035888,-3776.0377733461,-36.2899152525991,0,2133.6737787962,691.070806365367,18.8085338916876,1369.13509373432,-3672.17685932997,-1.84459758258401,-6.96636645011743,"Canada.PayneLake.TD4","presence"
820.034528170066,1487.11719008606,762.6492891768,2681.53883715311,-2124.09129695574,-1235.41131439924,198.758550795046,0,950.143743604098,724.467900909264,-1.15100749101283,1472.55325765147,-2124.09129695574,-14.3645053834655,6.51644362132049,"nonveg_648","absence"
-220.002345437729,750.741000049225,428.71796475437,1425.38558297555,-878.536383850147,-1163.23577152429,-25.9358185362398,0,428.71796475437,970.743345486954,-17.4485871255356,1301.00871896632,-1237.77753351804,8.75297866928971,1.63250097724757,"nonveg_681","absence"
2572.41649968635,2671.48650245683,1679.87383001532,6625.75230207859,-6654.41729513678,-4391.05185571094,-115.677173640765,0,2981.53027633805,1918.80566422379,78.7218620991604,2931.0967557752,-5932.91147275971,8.80989068963255,-9.34307915967834,"Finland.Javrresduottar.EC-Salix","presence"
2913.48094055446,3659.87147079871,1774.15291039711,6981.80748140239,-6846.10329171149,-5267.88344209256,492.399769662072,0,3410.92908392793,2846.20279215704,65.7873548377577,4100.33296608015,-6152.76121023725,11.7732889446297,-11.5540731789844,"Russia.Yamal.Laborovaya-1","presence"
765.424855385735,646.615917689322,799.643266457245,696.900071395058,-3035.7478636529,-2077.42124312824,685.862179525439,0,646.615917689322,630.660308405504,-127.900955716893,990.224797654,-3035.7478636529,-4.33793007055398,23.9925351587506,"nonveg_832","absence"
2503.01173555566,3376.00733647665,2342.38828635025,7225.81132878673,-6869.65091996502,-5510.37239850611,-232.37491837769,1,2948.8321657478,1569.62951663662,33.3563279459699,2430.68907246228,-5677.74997017352,8.82969677909142,-0.654841978269908,"Russia.Tazovsky.Burned44","presence"
542.12868771266,414.103397531415,-348.427445350412,1563.93924978565,-1808.60411831224,-1358.79128989697,-45.0087086852831,0,414.103397531415,970.098211437671,-48.0909311733403,2046.08704553841,-1490.28460981329,1.85537913013662,-1.75808626200215,"nonveg_779","absence"
1130.68612342619,1143.38846334551,1133.01934283576,1078.25519383639,-1829.39160565591,-1596.22396879213,1248.82516069394,0,1133.01934283576,938.798834617671,11.3828004619437,1324.07592145471,-1707.92053565818,-28.0832041832003,27.0630009523423,"nonveg_863","absence"
-106.940620267534,503.16207771388,407.881453580522,943.298203189122,-961.656773927171,-145.977763983612,334.689450051185,0,389.759807230096,610.102697981413,-18.2675385853837,873.708728936171,-961.656773927171,-2.64843890073437,0.555855339378451,"nonveg_932","absence"
296.376851105403,877.826264528481,-220.414860777732,939.108447286082,627.394085649724,-66.5148945478349,829.399946168959,0,296.376851105403,1098.24112530621,-27.6769957127964,1748.77718557088,-40.5709619286857,13.3588688702578,6.09595054429373,"nonveg_689","absence"
1157.74799498702,1393.11006497311,952.344011119851,2932.03501342793,-3336.3352246089,-1513.60038906426,116.177110507338,0,1304.94347818213,529.313241991171,-2.70259229706021,1066.17320385305,-2991.17726542917,-10.0201427377628,13.1181119419376,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
2079.96187761074,2598.5700625599,1422.76095986925,6499.42112716843,-6408.91449920036,-4955.63730327062,27.5430257211096,0,2390.16559598053,1579.23826157341,65.943626679095,2594.07349596294,-5935.42237898442,7.4251245360111,-12.2858691912675,"Finland.Javrresduottar.A-Salix","presence"
-715.167339560934,-282.724758969483,271.600429543883,333.259315917699,-2341.55162314746,39.3652580331946,10.7564173704515,0,-135.293927065785,986.767769104817,-99.4505944871583,1204.62066928343,-1971.42722732739,-3.00181384677647,-10.2023488705639,"nonveg_673","absence"
2682.59072238602,2822.16824839145,2211.3294815368,6016.04753093721,-6218.34267431744,-4381.91945438595,-24.575736681806,0,2273.93732595952,1532.9755144184,31.571980498686,2264.32147302483,-5759.22785526462,5.57160398379189,-9.38943915039817,"Canada.DaringLake.LowBirch","presence"
1881.44184430073,2736.21933854856,1439.30966542513,5550.57951415093,-5412.24570672667,-4095.98652963413,-31.0201712029507,0,2543.64203891735,1526.35641350706,32.5493483041034,2277.30330677878,-4914.60610037144,11.617183711931,-0.147112305439637,"USA.NorthSlope.Sagwon-C15","presence"
562.818240695917,105.385233068246,380.597184378805,1291.52672927674,-2832.03847442563,-1831.33283238817,-134.955563232612,0,414.982958377646,708.945081913912,-21.9518072890676,868.256957734688,-2073.81230956332,-0.986977087749194,-59.1518107932834,"nonveg_940","absence"
-316.873975760258,1252.57900694079,143.954128084089,2719.57362991325,-3460.52600556896,-630.900294190953,-57.5568349601315,0,466.795004663689,1569.45298270105,-12.2309209325231,2761.21070977222,-3460.52600556896,8.70685756450009,10.9846185108491,"nonveg_671","absence"
2134.63465590563,3321.74701994368,1583.86671620154,8306.0827444306,-6675.754746038,-5370.08049513391,248.72834921117,1,2938.71608500253,2561.5345310763,7.59232654932035,3395.23104246744,-6151.06738976105,21.6578479080905,-3.26905868320169,"USA.InteriorAlaska.2","presence"
679.797009175843,393.479535883552,473.981850792274,1958.66715963459,-2964.96860044089,-2075.29010054271,577.016103628764,0,673.937724517507,763.544808964888,28.2207266184232,1149.5246331689,-2294.11136726191,-12.8450113289146,-7.13876541718253,"nonveg_575","absence"
721.565524345404,265.193715119803,433.933134844402,1261.96831646264,-1888.17030475752,-1311.67811112162,-168.723194290073,0,433.933134844402,733.473426168381,-24.6227798411697,632.409758604002,-1573.57465382283,22.3370798489973,-10.4317537844677,"nonveg_714","absence"
2039.01392008329,2765.67357037221,1676.6103980845,5364.48044433893,-5447.68636805257,-3828.56327723929,89.3896076442861,0,2790.75077972152,2161.65106401366,56.9200888082166,3018.28733005205,-5211.83853804155,15.8605565105059,-9.12356096244273,"USA.InteriorAlaska.BROWNSCREEK","presence"
2769.97553419098,3663.58900827262,2517.18114539078,6485.08017363187,-6468.24035609885,-5437.90542438136,163.543021518084,0,3205.8283511989,2550.24340217283,-4.79790345121395,2827.48678049283,-6030.62774774377,14.8924743189034,1.94087663238261,"USA.YukonKuskokwimDelta.72B1","presence"
915.231036202837,876.076022947204,1074.76432862435,1182.37640665379,-1899.69314302702,-1293.98209690245,-25.6840812995121,0,915.231036202837,787.822655128098,14.0925025986048,922.639470954688,-1699.13238452909,-23.2684618374055,2.64742470502685,"nonveg_926","absence"
219.611395112635,882.220675809404,466.483929595991,291.080052866281,-419.267466659551,-410.72539873725,198.256609285685,0,219.611395112635,905.74075426595,-54.8707709443545,1251.58120034161,-1432.51004346795,-1.12035178093255,61.0416904593988,"nonveg_994","absence"
1506.63293211719,1829.99770566357,1297.45721978976,4393.38627724922,-4449.51687812797,-3296.60870037429,19.7118047116806,1,1513.64840732081,1273.16978871534,30.174474872247,2301.56087866587,-3938.34341900639,5.51990153321861,1.46725770931108,"Canada.LeRoyLake.TD4","presence"
1147.86083320326,251.810062796884,547.402707836211,1718.91307263212,-2832.0519551766,-1571.9642114075,-344.116962116678,0,598.567392119656,896.050770406372,-4.75358834022345,1363.04173880853,-2260.45702272023,-0.122290071581523,-28.7313806020181,"nonveg_867","absence"
966.964980036008,167.455246339338,1119.52349476463,1009.04057698287,-2653.37703762943,-498.793405898404,240.887764456803,0,751.839273765983,952.068248425297,-32.9500345402575,964.358881404931,-1584.03641307092,-13.5322520005654,-2.41290827912449,"nonveg_1968","absence"
2928.69364134617,3374.4191456859,2703.64588627373,6546.64174675749,-6036.22023130384,-4947.58546798001,-8.32304435993182,1,3403.69421284072,3170.36801017006,95.1539828992555,4138.33336744084,-6292.85668652366,18.7116012642989,-8.10691141825923,"Canada.Yukon.SOUTHSTONEBOY","presence"
645.501311673656,579.715052655086,166.295732978091,1814.98037405421,-1169.59599612842,-1258.72212385628,-713.741786570571,0,579.715052655086,707.581461504711,20.0720046853565,1151.96374386728,-1169.59599612842,11.3148389444626,-8.99032194124663,"nonveg_715","absence"
1333.87526508087,1423.98044102686,1000.10997577001,3578.43853707467,-4284.47133367367,-3575.59029072525,169.545062623703,0,1317.53716772655,756.993119872625,-26.6358191739402,1472.5544299417,-3523.61175009138,9.86016072455635,26.2367627472445,"Canada.ChukotkaRiver.TPO5","presence"
2264.69398771648,3257.15471607036,2021.55513999319,5910.15844719159,-6021.03129899246,-5113.60924815024,175.409757834799,1,3071.59851997765,1939.67348851287,143.378248319304,3402.09956230661,-6326.27736981094,-13.7570313519549,0.984132877957529,"Russia.Kolyma.T1","presence"
1046.89130286528,2016.52578792704,1291.34253915185,282.414914089589,-1449.21151548708,-1529.22780745718,-424.665541039628,0,1573.3059084317,1257.68646998534,19.425223221338,1314.15134825478,-1529.22780745718,-19.4514973646148,6.59008464479398,"nonveg_647","absence"
