"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_startSnowfree","spectral_green_earlySummer","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR2_changeLSES","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
744.590736383195,745.827242009292,660.252430236318,1101.70481362614,496.353850989576,1098.47495142596,1133.44089778203,839.104627683446,1705.79145066219,673.979597298712,-1660.7324256971,-1619.34455822224,-2350.89556544509,-1471.93910600378,-948.548403522724,2801.43389168542,3098.49221367052,2123.32368096921,-0.0423616133630276,3.20973563194275,0,744.590736383195,749.745814648905,605.350962636567,8.8656030497721,9.52405323098174,-53.4710977306619,1098.47495142596,1090.15830497047,1031.81185336347,-1619.34455822224,-1610.29201177819,1.59597791259367,9.63266316820474,6.13003575730104,-14.768631777262,"nonveg_861","absence",0,0,1,0,0
155.187168367029,1161.57673083025,868.793962806625,393.143977605834,648.651413259542,391.332891476091,1557.28608282229,1229.26233218494,688.186008537992,905.160427141601,-1883.29330317677,-874.613366265013,-1253.67743477158,-1807.67734665278,-943.243720441517,2979.71846357208,2784.62372277532,1907.88713657655,-0.00823523569852114,1.57385766506195,0,648.651413259542,645.470650573856,1006.38956246322,-17.6237230318755,9.21669137549083,86.0205407081501,905.160427141601,954.245548432582,1165.9531913462,-1253.67743477158,-1352.50103426153,3.05029558642899,22.8912958264473,10.7234768650663,16.4686570128292,"nonveg_568","absence",1,0,0,0,0
2501.02296549438,2233.74378374601,2597.32351734112,2816.56732636865,1483.56851014205,4891.37171276242,4782.46651465964,5237.34447449445,5521.25326470139,2803.55727154256,-4767.12480642241,-5350.2853237862,-5811.21343812146,-5933.4596441259,-3430.28289332806,1901.46625521146,2222.93860694009,780.298533277455,0.0183451328840521,1.19760494761997,0,2855.26077308004,2864.53475457399,1435.15278381354,16.7110844018635,-11.7388689132549,99.7522596067813,5347.59063818669,5417.18646395252,2485.44096524168,-5336.1873296406,-5380.82694616926,-7.28944789682182,-18.1251224724654,-8.66069241701748,26.0323710040603,"Canada.CoutureLake.TDO4","presence",0,0,1,0,0
2792.47685740254,2255.80718450995,2638.4713349503,3206.0205097081,1855.67249645182,4940.00476666972,4533.01687554738,4993.8924278299,6003.34609911596,3564.64737111275,-5466.02245626258,-5060.73100389189,-5996.36411891755,-5474.7244149943,-4491.1416308363,2130.47487834367,2037.42418232213,713.469226057754,-0.0160725266776151,1.23172979884677,0,2682.9846089846,2496.45577766871,1175.49967652755,40.6205434720422,-26.5868269148174,84.0971152540333,4906.72506884635,4625.58817286251,2066.28877142468,-5414.51634203778,-5568.07018935468,-14.1542253754192,-29.7628055873167,-29.2947529578611,27.5470547087412,"Canada.ChukotkaRiver.TPO3","presence",0,0,1,0,0
16.4782769539759,483.261180976795,468.290507591625,-135.842851389462,299.068421881066,399.65049456434,1057.43617192636,1285.3460668057,564.195731271427,342.903157862658,-894.675542874296,-329.204664630676,-1192.9588699878,-1941.91461586607,269.354430416746,407.798590242924,1581.12355808542,1174.61249594614,0.117807067930698,32.4173698425293,0,299.068421881066,226.2511072028,619.104032366257,-10.868851727965,-98.0610132553518,-11.4240524966614,564.195731271427,729.906324486096,942.44290894304,-894.675542874296,-817.879852588418,-28.2669779187339,-5.52953417657334,-11.6446874030516,-15.6228185235404,"nonveg_1469","absence",0,0,0,1,0
602.100485579921,529.386981160289,1020.23141953862,888.200782517571,261.672261310179,1641.88473862252,1553.00344110883,2338.587026571,2147.41174477103,920.257984071495,-2271.50915223342,-2141.86520830253,-1364.72347058074,-1732.30328232835,-2117.57687485779,1094.38804229534,961.294393425545,736.601768899193,0.00609818380326033,2.75148224830627,0,602.100485579921,660.318386021315,758.559158228437,11.3476074756581,13.5575147974665,38.5456202073052,1641.88473862252,1720.22898702897,1418.3290424995,-2117.57687485779,-1925.59559766056,7.00853458348194,-54.5801966156761,-41.2365111311238,11.2188546836274,"nonveg_867","absence",0,0,1,0,0
1817.49778445335,1721.83151492353,2097.09548301795,2658.26749033188,775.590427481862,3615.3169551664,3770.36573702458,4316.96214568464,5150.8189677081,1868.74875773028,-4354.02726566106,-4757.81607233905,-5392.10837496849,-5086.07834957166,-3705.19242434966,1758.81724922261,1433.37872870996,729.45957518246,-0.0030083617893979,0.428068548440933,0,1718.84682246106,1620.87284686351,2346.49568250364,43.2977392591023,43.6419563370738,-116.564157095302,3550.05638656523,3367.08444337936,4161.10549786778,-4432.58972273455,-4623.43812793673,13.3692059494048,-12.5518666339728,5.9842473874339,-23.3189012603979,"USA.NorthSlope.FranklinBluffs-C17","presence",0,0,1,0,0
2166.5239963796,1314.80005899088,2219.66153747889,2602.24394746216,1117.22006073644,4222.27764926843,3081.22062319594,4420.7638017115,4931.71963829668,2595.13079883892,-4390.157925372,-4678.49922524567,-5133.31500017006,-5435.66667107766,-3625.30044035972,1517.12655836919,1583.6798394522,751.28939905405,-0.00604947018437088,0.593906903266907,0,2180.18774077054,1926.62241519874,2179.64324325896,48.2182130804674,35.0983380969834,-59.74494652132,4254.9097332275,3900.19812370945,3494.10943038565,-4464.11521427696,-4610.79071975348,12.3739756640435,-26.9603817224874,4.60738496189494,-4.62852155393188,"USA.NorthSlope.FranklinBluffs-C16","presence",0,0,1,0,0
1002.81821731315,208.094290755085,233.775810201007,914.659879576309,662.823927399959,1805.92226321632,537.000109727754,703.698138927868,1827.09093776309,1303.4292462611,-747.05390219861,-983.897427526037,-1630.71018023969,-705.97069100771,-1146.19707536642,924.17397883128,1396.65552463059,1114.23149134468,-0.072094239294529,13.1733207702637,0,662.823927399959,604.434425049103,794.723926558069,15.4542859051452,3.6912028614544,-42.6511055525245,1303.4292462611,1235.42813917923,1290.09082803534,-983.897427526037,-1042.76585526769,-6.20699798371154,-3.12858412583696,-7.71531439528682,-15.2881899447731,"nonveg_757","absence",0,0,0,1,0
2727.47979034755,1854.36458678301,2072.72401874654,3107.37982218025,1008.35035025702,4621.02561535355,3772.70169688449,4333.63472747529,5600.15147678466,2431.12254344802,-4115.97916640869,-4682.77569112181,-5673.66871654189,-5156.85806980396,-4008.22717450925,1865.17325277933,1514.48262302672,838.716017917523,-0.00686576093236605,0.676737904548645,0,2080.04207347368,2242.18665464324,2274.04287382974,28.0022642492944,50.8040255073582,-75.510416331699,3953.35308140042,4243.82520405759,3472.50982495163,-4863.77816451941,-4813.30962466748,22.1249191938083,-12.7934230494031,7.21309236644339,-13.15319859954,"USA.NorthSlope.15","presence",0,0,1,0,0
2172.67717825526,1973.60017555067,2521.20669268905,2827.13162928259,1664.60004633682,4110.35511443008,4236.66680917825,4917.7618930892,5238.88595485201,3237.87430398407,-5033.26123153464,-5166.79276808619,-5297.01589399559,-5325.57553405293,-4095.8711476137,1858.28499363646,1988.6089453889,715.495395866194,-0.00110412011417793,0.889039280513922,0,2354.56463859016,2385.22536393118,1117.09710586319,6.25726867323502,22.8984979181017,-30.7294880299717,4302.86893146113,4493.36650483807,1907.42339660443,-5066.00800438578,-4858.30968464299,4.40300560231389,-4.89141770755073,1.91641359237011,-6.25867660992704,"USA.YukonKuskokwimDelta.15B3","presence",0,0,1,0,0
2603.64598355186,3173.71947804214,3434.30995519418,3607.19746234725,1646.0058179926,3725.46509979537,5399.04590414662,5472.8824770411,6172.17775544372,3010.88420518108,-5360.93635557492,-5710.74472498171,-6026.35511306282,-5942.71197604528,-4007.38662338202,2710.25285477671,2325.26325276791,710.710677349342,-0.0111612468608655,0.7990009970963,0,2677.20752881004,2772.92736104248,2405.20494105561,36.7248396664542,40.1900058592019,-52.5761854289219,4670.80314562628,4679.74034783023,3747.20409196042,-5420.52406760738,-5443.20036925731,13.9297919608665,-46.9495183570279,-20.7507600585952,-23.2704642372893,"Russia.Tiksi.GraminoidTundra","presence",0,0,1,0,0
3420.19934775376,3498.04845588058,3844.74285170355,4163.58039095924,2470.85292596217,6722.5696600134,5875.17453096865,6921.26893179178,7253.64103505679,4275.27733353359,-5242.73820309633,-6510.34632696624,-6521.6623742475,-6580.47200022711,-5423.373827746,2600.31817701316,2273.99477968246,559.586213239352,0.0460492035684486,3.51070040464402,0,3463.48951284802,3403.3943050408,1352.27221635355,22.6842755310983,85.4835297298045,-83.3744951898419,6451.76031575873,6273.43242003694,2875.97287405677,-5886.55722795178,-6177.05670124673,13.0266753683206,5.82477832805301,9.46327798702003,-15.0663492425834,"Sweden.Abisko.VJ-MesicHeath","presence",0,0,0,1,0
163.119005369153,410.877957952631,460.724316615719,419.551494976347,-163.467242662024,802.405252115756,1181.39510790117,1345.32740254511,1324.76201679591,62.6961931327356,-2065.92947753117,-1566.56177986306,-1728.38262825853,-1939.95731419367,-1647.71345439143,1019.12502417303,811.756218292633,676.216218909484,0.0135761238634586,1.47050523757935,0,410.877957952631,258.161106450365,624.191559277743,9.33103565803364,11.4565450747935,14.8555254163469,1181.39510790117,943.317194498136,1282.63120941237,-1728.38262825853,-1789.70893084757,2.56528997031947,-0.50956535097151,-7.19313960613404,1.61473433229001,"nonveg_979","absence",0,0,1,0,0
1971.10668803322,1654.62180861666,2272.26693485008,2708.47202018897,982.578263273164,3912.29901663061,3628.27463200994,4530.82919896285,5170.00451807792,2367.61527375728,-4518.06309132625,-4330.93782373421,-5059.82256440756,-5186.9895834842,-3676.94102936217,1722.01554993198,1508.42456424674,710.678235775551,-0.00468476401345635,0.515161167491566,0,1933.47307897896,1941.53728655007,1785.45008042746,61.5672441526709,-49.9355128200052,-42.7668717931166,4088.34284329598,4005.63036495592,2735.1346525471,-4272.04308810414,-4405.16174938911,-16.6099123771085,-8.1969241634277,14.9007982952541,-2.10403447135177,"USA.NorthSlope.FranklinBluffs-C15","presence",0,0,1,0,0
2435.82091409599,2119.93063860345,2282.02866547268,2512.02355421927,1221.51780884298,5028.44717067394,4581.37240616468,4837.48198764741,5244.99872975878,2977.78041677832,-3966.28261711655,-4335.26462402366,-5045.63212221009,-5066.08505114101,-4397.12612222139,1911.57669529463,1537.97308355761,834.127908590411,0.0197038977510399,1.49956091245016,1,2981.19616182782,2529.41439280199,1989.16645360012,20.4827738838334,48.439785956142,-4.33047909057731,6124.10841642458,5328.91917006806,3420.75861700376,-4181.85190419783,-4113.50559666948,12.1201297562251,9.0407701479721,12.3749580202885,-0.498694613450266,"Canada.LeRoyLake.TD4","presence",0,0,0,1,0
1243.29256029221,1829.78676599967,1704.78715034148,1933.34064358713,830.776771648751,1079.25142048549,1887.9445955525,1719.09480316032,2059.23304059221,483.727397879836,-2655.9802360711,-2352.14189789539,-2811.04924671368,-2536.90580766096,-1788.88659944567,2268.35308939718,1495.32963949444,570.652923694765,-0.225296571850777,13.2748689651489,0,1704.78715034148,1508.39677837385,1102.56387193838,16.5006315457383,15.3505840077323,-38.0848681776874,1719.09480316032,1445.85025153407,1575.50564271238,-2536.90580766096,-2428.99275755736,17.3041322836774,22.0819569818189,10.1558941156927,-8.67778258732525,"nonveg_706","absence",1,0,0,0,0
3884.41200341124,3224.1864039865,4297.46787512317,4828.69306074718,2036.69986892561,6801.7958939117,5591.58360106505,6736.13589208551,7372.29610282892,4368.42793893926,-5629.94504398441,-6747.80519226258,-7303.79569594668,-7384.536229393,-4841.24712794413,2450.42973018534,1829.40697207199,714.401394111728,0.010338295251131,0.627783159414927,0,4074.45694366096,3694.82119288527,2655.71996997389,69.6300750010116,-10.2835329740727,32.34334034306,6463.14792159376,6117.76119193901,2988.77986248069,-6576.48662766314,-6536.08348246301,-1.11245645366598,-29.5681775231446,0.24335194320578,15.7108299705693,"Norway.Javrresduottar.A-Salix","presence",0,1,0,0,0
3174.23811624795,2580.76401692979,3341.35655060666,3938.80564354036,2361.89879489805,5515.33521268597,4808.55742062786,5724.75508438102,6468.42873006382,4300.76282963797,-5725.84973227598,-5850.04454983069,-6366.11476258226,-6352.88384050038,-5034.07491209857,2344.26087561265,2284.84134126628,676.940424628456,-0.0423718713223935,3.24175205230713,0,2809.84539215219,3071.57102652241,1994.33737694573,17.1986831945199,55.8530140297131,-31.1445643683216,4999.12250454295,5311.15406777163,2645.61738957892,-6093.69195907299,-5902.43785252778,29.5190666982342,-24.1059849055753,-0.729396058848727,-4.01186639200365,"USA.NorthSlope.HappyValley-C20","presence",0,0,1,0,0
1864.5862348184,1715.14354454469,1927.92747918757,2183.43153458669,1405.93737064596,3843.22214609793,3566.10796372157,3985.30403724272,4369.20989075324,3008.72419066172,-4046.2759564021,-4189.12842985761,-4216.17156808324,-4038.62178792734,-3773.38198913496,1793.14443779289,1685.67436705772,745.693200938656,0.0290617994550202,1.72541466024187,0,1414.46821022745,1439.67322920764,852.214743800105,17.9559634279393,17.6771572406024,-49.6674355432882,3342.44125444032,3354.08097952588,1670.34626851024,-3148.53531870356,-3234.01660754622,5.45906827230973,-6.08688753587344,-5.99425651946098,-16.6956789636783,"Canada.ChukotkaRiver.TPO5","presence",0,0,1,0,0
2778.29008175437,2430.38066264055,3274.93370261705,3218.37944795364,2111.93185725619,5608.26609310188,5151.85259054121,6474.2990953026,6360.03647933134,4480.29631959587,-5792.04780742711,-6198.37254323101,-6169.33748643814,-6840.68051434845,-4388.16264014865,1926.19200794876,1882.17655337227,593.483980491415,-0.00111894314694736,1.52739916907417,1,3070.83849470718,2925.04494732128,671.383611725097,-10.7119672682529,9.36306093107575,22.0929288537091,6035.25633968505,5818.77531219595,843.369109283865,-5942.75713670039,-5708.2523452477,1.84276860938508,-7.77570411883211,0.0954980175247692,6.49046748797646,"Canada.LeRoyLake.TDA3","presence",0,0,0,1,0
2172.67717825526,1973.60017555067,2521.20669268905,2827.13162928259,1664.60004633682,4110.35511443008,4236.66680917825,4917.7618930892,5238.88595485201,3237.87430398407,-5033.26123153464,-5166.79276808619,-5297.01589399559,-5325.57553405293,-4095.8711476137,1858.28499363646,1988.6089453889,715.495395866194,-0.00110412011417793,0.889039280513922,0,2354.56463859016,2385.22536393118,1117.09710586319,6.25726867323502,22.8984979181017,-30.7294880299717,4302.86893146113,4493.36650483807,1907.42339660443,-5066.00800438578,-4858.30968464299,4.40300560231389,-4.89141770755073,1.91641359237011,-6.25867660992704,"USA.YukonKuskokwimDelta.15B3","presence",0,0,1,0,0
3083.51984625531,2857.38633607173,3505.45637443387,4329.02868520377,2665.27781924596,4698.46171464586,4726.3537585667,5499.52791640966,6394.92323771273,4110.62445321676,-5558.25046319735,-5706.62107572078,-6148.60750293089,-5860.38972847279,-4674.55209402113,2632.35808503765,2912.95481840599,864.195307086312,-0.0122802400340636,1.01476454734802,0,3133.09926998804,2966.15327838694,1647.24894981008,19.5486190745532,17.2743879442188,-26.0129722610387,4837.99325991915,4752.45251942341,2252.9707963966,-5731.03144598979,-5651.18932032932,3.33942701553492,-13.3213451134576,4.60193745340927,-3.43784202504239,"USA.YukonKuskokwimDelta.UB7","presence",0,0,1,0,0
2561.33422027902,2569.96404229566,2767.86094581436,3366.73036901995,1437.12978812288,4520.06707671465,4720.79466334145,4685.60236868675,5704.43872681015,2236.24807582465,-4589.77677617799,-5006.59354268153,-5948.84073617947,-5196.6980340146,-1864.61981856499,2616.51656007229,2647.48286577201,854.398026889563,0.0114069723834594,0.826613306999207,0,2505.53195188049,2507.48952181584,1982.00261263996,45.7666224223747,1.14824158849006,-268.253337525874,4696.6302734222,4379.73296192443,3542.72020466518,-4333.75601285263,-3654.65028441708,-0.956567227413745,29.1876918594664,35.4420111307456,-24.5996821396189,"Russia.Yamal.Kharasavey-2b","presence",1,0,0,0,0
-61.1527639839095,212.408342044594,484.281949775851,1039.06158152223,-38.2336270305049,78.5450755919717,497.164183533873,852.551476841259,1584.04563152306,-53.7335201084403,-1210.40167620743,-831.435102678378,-640.044390849412,-4.86881896524551,30.6555349549275,1563.68422381791,1690.09094030091,1032.91473427765,-0.00220725894905627,1.92415571212769,0,212.408342044594,327.273096465652,1100.21434550614,-0.916765478136184,59.308713144093,-91.9205656056782,497.164183533873,591.714569476345,1637.7791516315,-640.044390849412,-531.218890749107,34.6967714676756,-18.4437962145461,-18.6486644276494,-24.9305851671694,"nonveg_582","absence",1,0,0,0,0
2729.53266914643,1999.90991469637,2430.01449184107,3120.45737796963,1534.401286997,4923.429260332,3986.1143014382,4547.95648066295,5529.32610756566,3115.62458825652,-4549.08273553545,-4808.89565566961,-5840.3063716407,-5674.35260280849,-4154.17737798455,2011.09962422396,1849.37562630193,829.832419118839,0.0311586111783981,2.11675119400024,0,2496.24670733884,2472.51008004891,1929.51541496668,47.2468297649029,16.1258191945768,-65.0350527338064,4519.28541782014,4587.45976777056,2974.20963916685,-4615.34069149698,-4855.42888814209,4.65185539717704,-5.79603390309694,12.4050572002336,-11.1995341053809,"USA.NorthSlope.11","presence",0,0,1,0,0
1243.29256029221,1829.78676599967,1704.78715034148,1933.34064358713,830.776771648751,1079.25142048549,1887.9445955525,1719.09480316032,2059.23304059221,483.727397879836,-2655.9802360711,-2352.14189789539,-2811.04924671368,-2536.90580766096,-1788.88659944567,2268.35308939718,1495.32963949444,570.652923694765,-0.225296571850777,13.2748689651489,0,1704.78715034148,1508.39677837385,1102.56387193838,16.5006315457383,15.3505840077323,-38.0848681776874,1719.09480316032,1445.85025153407,1575.50564271238,-2536.90580766096,-2428.99275755736,17.3041322836774,22.0819569818189,10.1558941156927,-8.67778258732525,"nonveg_706","absence",1,0,0,0,0
860.897960590738,752.415434810162,469.142533101889,1141.09523352378,1119.13399867377,1243.14203971857,1118.22070834344,754.608465760002,1641.51648783672,1542.42667384969,-2178.33330408527,-2310.08254992551,-2796.93369347087,-1933.74674451242,-1519.71514841395,2582.12388857187,3087.50257139572,1914.5722527523,-0.0083047216758132,0.621461749076843,0,860.897960590738,868.537032140068,671.952700421891,-8.06987619009482,12.1294391475967,-72.6305616604507,1243.14203971857,1259.98287510169,886.908022076723,-2178.33330408527,-2147.76228808161,4.69488728365221,15.5094775548333,2.92698642934066,-23.855735928336,"nonveg_508","absence",1,0,0,0,0
