"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NDWI_annualMedian","spectral_NIR_annualMean","site_code","presence_absence"
529.450726094514,428.25472587208,597.293211336116,850.324160111576,-1762.67065988259,-1888.60929593104,-1720.49020568441,0,597.293211336116,544.785103604635,-10.3507559360343,13.8621594806938,-34.1587834673272,-1720.49020568441,3213.8873553739,"nonveg_1261","absence"
3629.69000540251,3578.94184012189,4121.12266479361,2069.84136604831,-6760.82376645781,-6054.99026960079,-6956.91312595906,1,4015.83408783403,2856.65115540166,56.1662338496311,27.8529177798294,-30.2426103380905,-6478.57495461543,2531.99442366553,"Finland.Kilpisjarvi.15","presence"
3124.26286706937,2447.45417121641,3782.06199571034,1559.03885284378,-5997.02727768702,-5201.90364427464,-5823.05550099276,1,2984.0234889161,2128.67280409336,33.709901190672,15.9000840512852,6.59197391132385,-5306.98096162356,2080.5071819065,"USA.InteriorAlaska.2","presence"
891.565300066047,381.265010447014,177.195972675208,646.503889372221,599.450584475695,442.395265268526,-433.163874607575,0,381.265010447014,1064.35597438557,7.90520679657504,-33.2611241995491,20.5874498232196,442.395265268526,537.406451855604,"nonveg_1889","absence"
2599.26844980235,2209.94981966686,2695.18928136268,1440.91566001634,-4612.65733910688,-5265.25837451284,-5408.12052517594,0,1909.2408748838,1611.12535434589,35.0244642249106,-8.59325707688737,12.097652657788,-4931.11762706259,1588.01876162831,"USA.YukonKuskokwimDelta.4","absence"
2324.26900276274,2715.89078322297,3261.40094635374,1310.88971849425,-5080.0285511672,-4742.12248284991,-4934.17784027319,0,2292.51611392777,2419.94438568601,46.1829479671339,38.8559256071123,-23.9596475108373,-4808.82851766268,2602.29431314162,"Russia.Yamal.Kharasavey-2b","presence"
3351.17695446185,3052.80667997367,3848.52276096051,2108.20699347952,-5940.69520171593,-5627.29118332674,-6329.98901433525,0,3247.4445059964,1967.50530216343,20.5740221482967,21.7255379434421,-10.407982947124,-6027.57079640672,2779.05366988064,"USA.YukonKuskokwimDelta.72B4","presence"
350.811256177368,420.854652236857,465.497776275456,-398.742476377885,-826.40147372495,-831.519439319556,-916.747966493139,0,350.811256177368,864.240252653341,27.7612493538983,-1.18420576157264,14.7844281422122,-916.747966493139,961.916364211599,"nonveg_1499","absence"
2747.10508869694,2263.59318947017,3078.53050063736,1606.80975232773,-5339.82313037466,-5682.76162817578,-5895.58353130135,0,2735.5046371523,3124.93113813663,35.0827705695738,31.4051259865247,-37.8789879979226,-5593.34053688279,2736.30090404959,"USA.YukonKuskokwimDelta.U","presence"
3381.11926405384,2583.13037724687,3412.15983194765,2392.16917226464,-5858.66277006895,-5645.665819198,-6044.78619433272,0,3460.0008247509,1970.13396655294,30.9463569808945,24.2529192121459,-27.2549071729379,-5920.19940996752,2788.47000658458,"USA.InteriorAlaska.FRYINGPAN","absence"
3555.8455135438,3172.42047942791,4472.92314926412,2651.53349095523,-5789.23023885259,-6357.76713344908,-5964.55180338949,1,3952.88702477157,3350.40800275338,44.3248012464451,8.36159538084962,34.4068850384138,-5663.24050130453,3324.73769005678,"USA.YukonKuskokwimDelta.2","presence"
3050.58199175922,2892.48543817544,3994.11081347208,1561.27296488641,-6742.85526061529,-6365.07684971312,-6516.27708222864,1,3380.24797443,3196.12755926124,66.4815668773605,40.0560184313474,-9.808625720385,-6811.3650535275,2168.18027466776,"Finland.Kilpisjarvi.19","presence"
2256.44605981722,2024.69111219084,2399.5282438979,1634.08738130815,-3981.06131633587,-4584.30959276951,-4767.62251418744,0,2674.42476387964,2076.73446475295,27.5292412317117,-0.424654790143479,43.7025338542608,-4415.26887279643,2390.21465411755,"Canada.BonifaceRiver.LSA2","presence"
1668.03986378776,960.570767767152,1247.00693899475,544.825484046036,-2878.92113352635,-2830.68831418627,-4024.01216037926,1,1247.00693899475,1123.21437974173,41.6005325830269,-7.21301313328947,-11.5299240558372,-2878.92113352635,1305.77741089949,"nonveg_856","absence"
-1270.27815636753,-21.4375492519803,-451.730525195347,44.9426191632738,-628.897080840187,1204.0051599694,-144.421601866917,0,-21.4375492519803,1369.40892354527,-41.1006492353375,41.4972401074325,-26.2314901130045,-144.421601866917,818.061306801798,"nonveg_593","absence"
2365.87665899706,1269.26049540436,2975.2289417877,1179.37812826692,-5243.84969083241,-4991.90455888667,-5367.13615911886,1,2293.75102005768,2502.26772826896,24.7994202172672,24.2943789763633,-6.78422472031924,-5355.50515193669,1765.22813436708,"USA.InteriorAlaska.23","presence"
3124.26286706937,2447.45417121641,3782.06199571034,1559.03885284378,-5997.02727768702,-5201.90364427464,-5823.05550099276,1,2984.0234889161,2128.67280409336,33.709901190672,15.9000840512852,6.59197391132385,-5306.98096162356,2080.5071819065,"USA.InteriorAlaska.2","presence"
3033.22662121884,2861.79717672253,3477.46034366469,2377.49113805934,-5488.69223908254,-5653.98231845444,-5839.78467955425,0,3077.01142735146,1746.66220228751,31.9372810918042,11.0176902131398,-11.3045820532174,-6007.394753494,2580.91874625166,"Canada.DaringLake.Tower1-Heath","presence"
725.492816122821,701.466573092616,724.72899258002,1388.66580117216,-2103.44997339086,-2151.90730462804,-2307.15448540068,0,724.72899258002,1116.21380025879,-26.5269194019734,-18.1216326083783,41.1160901515143,-2151.90730462804,2296.95131388758,"nonveg_628","absence"
969.673075837099,1225.11513134687,1358.26825566694,984.314825276179,-2232.0228859168,-1538.75094834955,-1444.43441306827,0,1210.47632606312,388.595179829839,-0.585669977563225,9.26166347023145,14.7791929603821,-1812.05775759976,2423.0353452246,"nonveg_863","absence"
-102.545410711668,377.596967164612,142.282394414275,-283.50017328789,-340.922201792185,739.994900884058,6.66433685236375,0,40.5746957362082,661.097140452501,7.8675983728792,5.96333776866151,8.47564155650555,6.66433685236375,2226.10479665298,"nonveg_1161","absence"
800.514420441827,231.57261530049,825.311623178976,1094.27379728529,-2429.12512437703,-2866.59393581544,-2413.42266519786,0,825.311623178976,1097.91765556696,-9.17998052635816,16.0295712250188,-36.0127605491764,-2413.42266519786,1285.82442387203,"nonveg_575","absence"
3249.86507713822,3429.10659453411,3705.0333603164,2383.64055076946,-6039.79163027962,-6235.2768058184,-6540.46112211641,0,3421.83305204881,1536.09787406828,27.0450863251775,22.5064579996056,-12.2307020473859,-5759.12232400394,2564.80357020857,"Sweden.Abisko.VJ-BirchShrub","presence"
1873.13909892502,2092.8390820669,2185.78757538967,1358.17418845356,-4298.13566104835,-4841.99061217961,-4813.67442372759,0,1926.94150064596,2575.02652292496,54.4576238441848,-16.070264980609,134.663103929054,-4245.14496936263,2015.61959745668,"USA.NorthSlope.Atqasuk","absence"
595.913904662136,430.201421389638,677.114136553575,269.186498690332,-1159.57440898033,-630.188059553316,-733.096985860394,0,430.201421389638,525.105698264846,18.1515225539891,-24.6614147985226,23.8684408302203,-1159.57440898033,1669.03907936294,"nonveg_682","absence"
69.702127049285,412.365453866043,-469.43766351951,258.106808051563,868.374528992405,1388.19928004193,376.636402943065,0,137.039306604462,881.803117385553,-8.97165147629894,3.20653235977032,-43.3197835802837,868.374528992405,337.888428697434,"nonveg_1509","absence"
3499.05761862509,2720.47398213297,3788.40206974004,2142.47009021957,-5843.21706792267,-5856.17514385929,-6510.21837604787,0,3159.46690239588,2434.59618058861,42.8609739647378,37.0569987627896,-6.40295532011037,-6172.54224307618,2654.34546518938,"Canada.Yukon.PAGE","presence"
311.147039850917,1367.68649203612,398.669832961919,327.659061790573,-1710.43983836869,69.9739977490201,-1836.81405237133,0,398.669832961919,1056.53945218521,-0.43452689314884,2.41530852059056,-0.608418667348376,-1710.43983836869,1443.39633978594,"nonveg_779","absence"
3279.94709525079,2325.8653246438,3729.75181715656,1924.02561906327,-5763.40011411719,-5698.28132347342,-5977.41587851556,0,2977.00377709099,2372.80312743239,30.255164919871,38.4036434330509,-29.5668090211463,-6208.64901619048,2582.14339767317,"USA.InteriorAlaska.LOWERQUARRY","presence"
2513.21382170818,1502.58785170041,2529.68015932408,1207.01553014431,-4873.62499288777,-4310.96954952776,-6051.98692450251,0,2448.43670771154,2730.99042283381,23.8012689384908,30.80928595933,-66.3959836695084,-3798.21524682126,2499.36244500321,"Canada.KluaneLake.Quill-MixedTundra","presence"
713.669030285538,681.389047793937,1159.90271535936,-165.831209167603,-1612.10420227757,-1709.43019018519,-1241.29517559577,0,681.389047793937,1337.75763491357,28.3709754662303,-28.7588370916047,222.959605818929,-1709.43019018519,3215.08341868764,"nonveg_643","absence"
110.485493094197,1880.81037135527,1577.32919890723,177.331292515439,-3601.76173526174,-1774.38015043551,-2309.32289909658,0,1290.13718878046,1770.32487826108,-2.57099228543239,43.6908035439356,26.1083645569789,-2670.17494539536,2008.46744526461,"nonveg_680","absence"
2881.98749873471,1993.45052390851,2947.21160534634,1733.70585257656,-5446.41237430608,-5486.13483560515,-5852.77822577133,0,2898.80799490393,1919.52636055817,40.6773599347885,29.3299157971028,-40.9985179064281,-5437.99777248072,2381.23181825613,"USA.Toolik.S2","presence"
175.637075124517,-130.316081568725,207.60892005374,49.1387076668818,-747.854251352304,-1435.20516986671,-957.600743868949,0,49.1387076668818,351.093928143254,3.7205402193422,-9.38594362394207,15.9588149156025,-957.600743868949,1309.10402561423,"nonveg_710","absence"
694.898819299637,846.763164064359,89.4335920818196,-293.537702297034,-873.497772197886,-718.249597148878,-1850.40268780791,0,89.4335920818196,1140.30086636139,42.9755009389857,-29.2820201633636,3.5800650810287,-1521.96262042835,1101.704392437,"nonveg_874","absence"
3127.82292619124,3197.0298331411,3747.88833390635,1874.19490331486,-6302.37509207649,-6054.80965424589,-6575.37641105449,1,3350.73738675372,2091.10534039093,30.5858256305855,21.2838197993097,5.99185309226555,-6187.37887237743,2218.5587846824,"Sweden.Abisko.NF-BirchShrub","presence"
1668.03986378776,960.570767767152,1247.00693899475,544.825484046036,-2878.92113352635,-2830.68831418627,-4024.01216037926,1,1247.00693899475,1123.21437974173,41.6005325830269,-7.21301313328947,-11.5299240558372,-2878.92113352635,1305.77741089949,"nonveg_856","absence"
1600.82500303763,2126.45285926275,1966.34766721247,1141.87344213829,-5224.94366221759,-4373.73395522624,-5840.55870714409,0,2129.0572922176,2203.1708475476,20.9361728788775,50.1338544613677,-51.8248396665683,-5548.40968232025,1863.04851904236,"USA.NorthSlope.15","absence"
1491.81494872816,636.062939684547,800.758438573055,1280.69947924944,-3302.74520329445,-2220.37224276862,-3190.36301520346,0,1033.74148956542,855.752009043616,21.1115469478721,-41.6430417420676,-8.3208232497273,-3302.74520329445,1270.61101267086,"nonveg_1132","absence"
1745.79543507352,1881.4485417415,2360.83005176171,955.546787650453,-4413.77514077566,-4610.16284131781,-5044.14013170169,0,2262.61419919903,1666.80388710496,35.3839658930441,16.7036555789858,-15.4477218863554,-4240.59167942084,1948.39481428212,"USA.NorthSlope.Deadhorse-C16","presence"
2517.14173436239,2652.66006872192,3302.15313530959,1840.43395006098,-5624.21532891735,-5146.60463853359,-5760.87048823848,0,3071.89766469094,1911.35240740959,18.2519923235372,28.3663590766967,-39.002878482792,-5286.03580277583,2672.65884769888,"USA.SewardPeninsula.18","presence"
-58.1965082394193,436.19860508454,-271.445627388945,26.1524090001744,8953.6204480873,7881.58958262054,4858.85195796999,0,-58.1965082394193,707.644232473484,-42.1744586197969,-153.016735369381,-1.46908253122304,8683.23583457282,304.293251752165,"nonveg_1994","absence"
-97.9048536100949,566.24416590789,368.070175563828,758.59424663984,-2294.53287410762,-1322.88388531319,-1864.32662001886,0,566.24416590789,1174.31707592673,-47.5832833472186,61.8061618908803,-64.394731522982,-1322.88388531319,2231.69777928581,"nonveg_922","absence"
-237.979951807247,167.528019725577,-183.822957006658,-167.901550416983,3388.16618338527,6442.04748942817,4482.21329930119,0,-167.901550416983,405.507971532823,-3.68833691527703,19.2172273331538,-15.5485162264667,4482.21329930119,298.465991820194,"nonveg_1720","absence"
193.876970991684,128.757597180193,245.698367994019,1006.01743551988,-2117.00647069835,-2181.73063058149,-2008.91934685604,0,245.698367994019,877.259838339691,-29.0050165902928,2.5364846781597,-1.20001087413352,-2018.33155441678,1338.07698354071,"nonveg_790","absence"
2646.0719356606,1891.33942157484,2804.02149151728,1991.24055179366,-6185.38827018098,-5766.46295192021,-6209.2860477565,1,2625.73751121802,1883.21221346854,8.32253436928794,35.6344975313986,-45.0419369000948,-5376.97303481827,1939.70722588884,"USA.InteriorAlaska.4","presence"
951.713782147194,1765.54165292501,1398.99703576677,1208.97328979934,-4851.05551701317,-3477.76500996645,-4669.70781762571,0,1398.99703576677,969.187965368427,-8.57531692173814,31.2641279151105,-28.9947062082694,-3796.96534359013,1577.39806338215,"nonveg_529","absence"
2706.75250378646,2548.13416952276,3161.21623590009,2109.17021745646,-6305.50160590884,-6529.03050428256,-6700.40971326687,0,2769.06417856968,1406.42242851024,17.64231433023,28.2952580194627,-35.3883264963622,-6368.51890512931,2144.54167384395,"Finland.Javrresduottar.A-Sphagnum","absence"
1726.04419157002,1717.48443132845,1994.89422026526,664.835028271741,-3852.6340307126,-3769.18851929666,-4479.11825879456,0,2353.43198249265,2156.42320310912,67.3882250971599,-9.74818514682209,9.66503474559207,-4477.52954018318,2090.80040443091,"USA.NorthSlope.WestDock-C14","presence"
1678.96735188663,1637.87727393388,1846.78845330397,1250.24555940103,-3509.65836628127,-4096.92238965917,-3916.80353998015,0,1569.00207601093,1636.21132495824,34.4480072246094,10.7049476992513,-44.9059795496437,-3927.08746214645,1661.43098040566,"Finland.Kevo.3","presence"
382.620278447379,763.094070419198,353.204260788686,188.538567854606,-2380.84839704116,-1393.73700007251,-2584.07803658732,0,382.620278447379,574.555502564593,8.43833524316405,6.05807778610818,-9.71166025140498,-2380.84839704116,1194.30042889145,"nonveg_816","absence"
1668.03986378776,960.570767767152,1247.00693899475,544.825484046036,-2878.92113352635,-2830.68831418627,-4024.01216037926,1,1247.00693899475,1123.21437974173,41.6005325830269,-7.21301313328947,-11.5299240558372,-2878.92113352635,1305.77741089949,"nonveg_856","absence"
1079.96650289202,1123.87984909014,465.685804756191,217.506704564972,-1264.33559816192,-1312.3448894733,-2400.35930295388,0,712.469589124113,906.373144525172,29.7399930457602,-12.6723073713071,-22.4348894879929,-1487.9454935633,1296.40589348663,"nonveg_882","absence"
472.005264419602,-190.568321114164,101.176570533498,330.472265393186,-1007.93050597059,-1940.89080934002,-1378.12504782197,0,101.176570533498,817.394760615023,4.04379997218332,-23.3541360175721,55.820758341115,-1378.12504782197,1893.69338633978,"nonveg_973","absence"
1668.03986378776,960.570767767152,1247.00693899475,544.825484046036,-2878.92113352635,-2830.68831418627,-4024.01216037926,1,1247.00693899475,1123.21437974173,41.6005325830269,-7.21301313328947,-11.5299240558372,-2878.92113352635,1305.77741089949,"nonveg_856","absence"
2702.44113357393,2697.51672759482,2961.80075424964,1491.51725401326,-5345.40984180009,-5673.60630976159,-5756.05164016745,0,2886.8655980105,1841.33224453929,33.9264484164118,47.6065382338359,-81.874483873718,-5036.63361403003,2516.53361272673,"Russia.Yamal.OstrovBelyy-1","presence"
-165.306414578364,-860.778507900697,-264.168613234644,-13.81974158617,3348.16981774518,3647.2496934852,4322.05717103614,0,-264.168613234644,846.958766314527,-8.91098076424669,-7.56536563299257,3.73143827375857,3679.09227183797,550.654497783328,"nonveg_1367","absence"
-165.306414578364,-860.778507900697,-264.168613234644,-13.81974158617,3348.16981774518,3647.2496934852,4322.05717103614,0,-264.168613234644,846.958766314527,-8.91098076424669,-7.56536563299257,3.73143827375857,3679.09227183797,550.654497783328,"nonveg_1367","absence"
834.210070752564,311.160987042947,-16.1205159654038,-200.903988506429,-693.73685214056,-1425.11230326303,-1983.00284124244,0,281.441241466401,1035.11405925899,39.812079202269,-20.4729196031912,-22.8893659562927,-1615.20025965849,836.176107474409,"nonveg_715","absence"
3432.73531378579,3026.6430030774,3340.37677406782,2642.01638072986,-5288.97697529584,-4977.32424674971,-6317.25614332255,0,3171.28759323452,1284.26587737984,14.7633417679433,26.6645897604387,-50.4225339285221,-6087.17676502081,2504.60897298307,"Russia.Tazovsky.Burned28","presence"
1945.16397852249,2094.71045754092,2369.70261298835,1431.77440340905,-4665.63556652328,-4205.63412610788,-4858.19928247662,0,2184.89526633307,1156.04810693104,1.17027959017059,5.70058998064662,25.880777909445,-4592.5570165364,2258.55954640372,"USA.NorthSlope.9","absence"
3600.35982571282,3311.28170133497,4254.070150113,2021.88398872492,-6235.10778822387,-6130.95893076181,-6976.96553799275,1,3580.31152377601,1983.93913230834,17.2821426325639,16.8570464589305,27.3415691904376,-6513.82221744289,2586.56521448992,"Canada.BonifaceRiver.AB8","presence"
1597.83277250299,1410.08410316177,1414.27300864389,940.183072704233,-3077.90973177899,-3198.808620997,-3796.26197563047,0,1414.27300864389,657.649699798754,28.5934652086415,-2.48741967221548,-8.84726369470907,-3198.808620997,1969.23004878488,"nonveg_898","absence"
635.420866742082,543.71096295326,1043.92155240582,1076.40790957491,-1600.65763084502,-1494.21816348243,-885.714752878192,0,695.5052964477,532.696946621647,-14.6995680944275,1.93820740985863,17.420812797906,-1494.21816348243,1932.4940465271,"nonveg_814","absence"
3603.56108579556,3227.68176677508,3938.05970624121,2583.80505504488,-6005.29229049712,-6407.1601951737,-6715.21845107494,0,2987.12340353439,1613.55812472008,2.9628675872112,27.8124773840363,-41.8596630337662,-6509.68223889449,2760.83634415121,"USA.YukonKuskokwimDelta.72B3","presence"
2298.69514768265,2422.01386881552,2690.70989814833,1670.17163539308,-4724.02598078861,-5075.56727592249,-5158.23690220175,0,2651.8031788219,1606.40247756929,37.3487252809101,16.1980239713997,-80.0016699619803,-6377.72886170163,2439.84243463446,"Russia.Tiksi.ShrubTundra","presence"
3555.8455135438,3172.42047942791,4472.92314926412,2651.53349095523,-5789.23023885259,-6357.76713344908,-5964.55180338949,1,3952.88702477157,3350.40800275338,44.3248012464451,8.36159538084962,34.4068850384138,-5663.24050130453,3324.73769005678,"USA.YukonKuskokwimDelta.2","presence"
-319.904205850838,218.852406099013,414.728599766071,-195.920011601338,-1545.04673181916,-868.747225443744,-1308.65239171055,0,218.852406099013,734.632805616909,-3.75709679543938,18.3338841509812,6.54592614609109,-1308.65239171055,901.337592389289,"nonveg_1340","absence"
3078.59795992664,2874.51538946621,3317.06227802039,2081.52071867881,-4978.63983772019,-5359.89767150476,-5405.70299470182,0,3131.89565130995,1471.01945371576,38.5349099611852,-6.24194509233596,19.4073771434368,-4740.74572777951,2710.34732478098,"Russia.Yamal.Kharasavey-1","presence"
843.400508635505,478.736895896041,291.261671680213,762.934345926396,-660.901495116309,-1059.264258843,-1299.31378807424,0,478.736895896041,552.138836955292,10.0582703386386,-48.5351740650281,-5.01401175521909,-1059.264258843,1486.99621302447,"nonveg_900","absence"
879.149301517376,471.69920884474,928.676927144405,53.7097560498438,-1785.74685395474,-2360.87149217803,-1767.13071171769,0,582.030666920677,874.967171094561,25.0133195596222,-9.00359498777875,86.6615650559319,-2241.29026514705,2218.68120011958,"nonveg_543","absence"
3556.64727088849,2784.08682585846,3603.46845642001,2764.40224348189,-5279.36263201759,-5400.60363389609,-6045.24109720089,0,3387.73195252672,1339.8863055449,14.6117531509308,24.7966676003897,-18.587269479231,-5656.12105213808,3016.96253708719,"USA.BrooksRange.6","presence"
1668.03986378776,960.570767767152,1247.00693899475,544.825484046036,-2878.92113352635,-2830.68831418627,-4024.01216037926,1,1247.00693899475,1123.21437974173,41.6005325830269,-7.21301313328947,-11.5299240558372,-2878.92113352635,1305.77741089949,"nonveg_856","absence"
725.676871543602,372.587881923089,1056.31505856434,447.252274907406,-1999.67098177819,-2569.66650416129,-2334.68939722027,0,588.473743521595,683.727176641253,14.6539261387472,-7.22121726431618,24.623227107513,-2334.68939722027,2277.47939275861,"nonveg_1672","absence"
2920.36530491659,2353.81682796066,2923.02460245761,2293.12919406827,-4955.25251018241,-5695.78751356905,-5663.17825578587,0,3086.67729733245,583.474722996474,11.5914729323715,-0.449409621309506,-2.51568301201714,-5013.67984301526,2836.75032677005,"USA.YukonKuskokwimDelta.6","presence"
728.921297525944,17.5983480893016,399.502696973284,842.435785847132,-2016.68648657193,-2601.00448044261,-2433.85172724956,0,440.586960269437,824.837437757831,-9.45954069343238,-24.0278614380422,-0.955447983631482,-2266.54544136125,2828.37654824939,"nonveg_1309","absence"
2365.87665899706,1269.26049540436,2975.2289417877,1179.37812826692,-5243.84969083241,-4991.90455888667,-5367.13615911886,1,2293.75102005768,2502.26772826896,24.7994202172672,24.2943789763633,-6.78422472031924,-5355.50515193669,1765.22813436708,"USA.InteriorAlaska.23","presence"
3385.43870258521,3056.73424310677,3767.17659179511,2259.85156897657,-5855.63355469889,-6276.17112498989,-6915.72491448147,1,3533.54534711767,1729.84506627102,55.801453750678,-1.30119357850302,-19.9955814990855,-6590.93063521457,2317.83282997284,"Norway.Javrresduottar.A-Sedge","absence"
311.147039850917,1367.68649203612,398.669832961919,327.659061790573,-1710.43983836869,69.9739977490201,-1836.81405237133,0,398.669832961919,1056.53945218521,-0.43452689314884,2.41530852059056,-0.608418667348376,-1710.43983836869,1443.39633978594,"nonveg_779","absence"
1011.10075253693,766.617161037965,1057.64998271457,617.667565971964,-2535.98839430397,-2734.0728104457,-2593.70664469898,0,959.19330403574,439.982416742602,14.5715995024062,-1.92249809263674,4.10236161161775,-2593.70664469898,1299.76221758965,"nonveg_758","absence"
1856.47690902356,1392.85855310525,2011.88676675277,1031.81352411462,-5624.64980635199,-5162.19911705638,-5207.6180131196,0,1252.54464075937,991.887028313428,39.4992488352609,-25.3935277460112,30.8519659053386,-5090.98781984588,1404.4156899784,"Canada.ChukotkaRiver.TH5","presence"
529.450726094514,428.25472587208,597.293211336116,850.324160111576,-1762.67065988259,-1888.60929593104,-1720.49020568441,0,597.293211336116,544.785103604635,-10.3507559360343,13.8621594806938,-34.1587834673272,-1720.49020568441,3213.8873553739,"nonveg_1261","absence"
2274.08545491507,2212.22817779732,2518.96860667302,1710.55328526921,-4598.74450112032,-4690.40531864564,-5104.05803267926,0,2219.88993506493,1568.86643286623,23.4518535741825,11.0608140668354,16.2165405638093,-5418.28854470911,1942.76707671721,"Canada.PayneLake.TD4","presence"
802.700816837292,416.421291678916,-320.871278436209,425.861894990785,-1112.83451276848,-603.111062048035,-2644.51083050846,0,425.861894990785,1292.16123663903,17.129041902114,7.66314278934227,-61.5314874590015,-1112.83451276848,1192.53250298776,"nonveg_757","absence"
2740.94807567068,2372.84664559114,3001.80214556477,2188.64093134164,-5614.87957524052,-5706.54984362875,-6141.1220894792,0,2808.19997149374,1693.23987428633,25.7193363868355,24.8382874564928,-21.8018641885848,-5521.35065980842,2360.6521692256,"Canada.DaringLake.Tower1-Shrub","presence"
3555.46943747018,1226.85936041229,3449.17691447951,1581.3632984932,-6503.86554164757,-3622.60312488369,-6478.14262026005,0,3385.55196039986,4120.54284965872,108.093858312405,42.9288812579924,-57.0415428039605,-6608.78208326289,2197.06451855245,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
2495.30739994507,2459.07446092593,2773.0625630422,811.5362541609,-4675.23243455614,-5791.4518194774,-6576.47939666803,0,3282.08832643277,1322.8976769183,32.778058661226,1.33235349802392,9.51831235328109,-5928.27784057411,2148.45464152115,"Canada.CoutureLake.TDA7","presence"
2920.36530491659,2353.81682796066,2923.02460245761,2293.12919406827,-4955.25251018241,-5695.78751356905,-5663.17825578587,0,3086.67729733245,583.474722996474,11.5914729323715,-0.449409621309506,-2.51568301201714,-5013.67984301526,2836.75032677005,"USA.YukonKuskokwimDelta.6","presence"
1745.79543507352,1881.4485417415,2360.83005176171,955.546787650453,-4413.77514077566,-4610.16284131781,-5044.14013170169,0,2262.61419919903,1666.80388710496,35.3839658930441,16.7036555789858,-15.4477218863554,-4240.59167942084,1948.39481428212,"USA.NorthSlope.Deadhorse-C16","presence"
3050.58199175922,2892.48543817544,3994.11081347208,1561.27296488641,-6742.85526061529,-6365.07684971312,-6516.27708222864,1,3380.24797443,3196.12755926124,66.4815668773605,40.0560184313474,-9.808625720385,-6811.3650535275,2168.18027466776,"Finland.Kilpisjarvi.19","presence"
281.048923783807,346.048448555667,860.205132550923,395.930181288303,-2220.58513170143,-2084.56604510052,-1506.91174652409,0,395.930181288303,579.156208767116,-3.48125022740897,13.4835974057319,33.5493735944911,-1722.9202542596,2652.42789697527,"nonveg_624","absence"
-147.982237041415,578.767562228962,178.211734487463,-165.611747528099,-1957.29358495924,-921.037495574898,-1344.51886031416,0,178.211734487463,744.379309757061,0.463934486491694,9.6286375157044,-4.93228915835942,-1146.14903379338,1341.65231715844,"nonveg_729","absence"
-84.5285380794215,295.713549391167,531.814449773437,-8.72455298988297,-1653.6550149594,-1087.73416884168,-819.044389601408,0,92.473904998953,616.342987852858,-2.80755500331624,6.32151582422766,87.8681089548968,-1087.73416884168,1597.93517010997,"nonveg_976","absence"
969.673075837099,1225.11513134687,1358.26825566694,984.314825276179,-2232.0228859168,-1538.75094834955,-1444.43441306827,0,1210.47632606312,388.595179829839,-0.585669977563225,9.26166347023145,14.7791929603821,-1812.05775759976,2423.0353452246,"nonveg_863","absence"
2627.71282025117,2667.65708251769,3044.93674824694,2074.8223125167,-4185.59360867605,-3886.14260120795,-4781.70441881846,0,3042.36172698899,1251.37823580849,17.1536182900647,17.8163477685851,7.11871143913134,-4068.62625006077,3287.43349806794,"Russia.Tazovsky.Unburned28","presence"
3318.75314245001,2467.24303755395,3289.68623755868,2053.44393922989,-5692.75320607963,-5455.03789109727,-6213.75762257206,0,2929.15072602107,2296.10122212443,23.6488047148068,30.9634689820281,-34.643435957475,-6433.1089993705,2644.20334057063,"USA.InteriorAlaska.AMSUMMIT","presence"
3942.12714527809,4198.22570739389,4823.15961697025,2776.90011560796,-6948.55949706895,-6854.11704361429,-7088.47250740102,1,3949.22794388576,2457.14865184904,48.483498354947,20.719195378526,19.4915716319607,-6942.4134665306,2380.40101768766,"Finland.Kevo.4","presence"
761.92234209993,817.520030963491,568.93790022474,942.74356860715,-1740.49351574059,-1609.20756067769,-2149.68355992822,0,761.92234209993,373.80566838241,-7.53421777113419,-6.49594902975385,-30.5857161313432,-1740.49351574059,2766.67501322796,"nonveg_801","absence"
1083.35555673184,1541.10299583621,1250.27421056789,1549.97100266039,-4564.01259548422,-4831.91498189041,-5790.34372222234,0,1541.10299583621,1255.45184478412,-12.9615401646819,33.9311309401114,-60.4740661637815,-4831.91498189041,1034.89212830171,"nonveg_1607","absence"
2873.58361134025,2808.09483418676,3374.27527400433,1982.74844590122,-5394.97403694993,-5870.5632494665,-5903.09629484459,0,2285.38539270372,1320.52959032694,1.13250147845078,27.1775266281014,0.646693296799746,-5633.30933082648,2564.72588688488,"USA.YukonKuskokwimDelta.15B1","presence"
3752.73548230602,3136.7704948423,4263.56504847664,2308.72966166707,-5963.62132731003,-6369.12000550133,-6459.97910997276,0,3162.96100151357,2991.50163784217,24.7469790540014,68.7374471285663,-32.0589123929285,-6074.66148813606,2882.15660882499,"USA.InteriorAlaska.DEW","presence"
513.838996803844,1128.10424892421,693.471903225673,458.817019945165,-2700.05614183009,-2181.26275732097,-2795.26159096889,0,693.471903225673,669.287228979047,1.66733263208118,10.1739704650389,-9.78129937585257,-2686.59323023962,1223.79072766366,"nonveg_600","absence"
