"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeLSES","spectral_NBR_annualMedian","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_red_changeESPS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
549.880473575646,195.358554886478,484.266922212458,756.679472609121,914.216434456602,852.470118721588,425.688371465636,800.323917096832,1154.19411242516,1344.1869312681,-1312.11119419528,-2027.47094057259,-1564.33532116041,-1116.06455762352,-474.108183598681,1811.98697899351,2013.33755724853,-186.046948615071,0.59255313873291,0,549.880473575646,580.080371548061,718.857879570124,-57.781673465196,-123.490603121802,-52.7128300830821,1524.76114138856,-54.1745512835962,852.470118721588,915.372690195464,-70.7740390656661,-74.9271091262393,-1312.11119419528,-1298.8180394301,-4.13429182455315,-42.7983879268345,"nonveg_955","absence",1,0,0,0,0
2451.79518582738,2515.83249743466,2537.91085798604,2929.10847022032,1347.89487557019,5467.78762994569,5631.21536589012,5706.17888144136,6260.32975694463,3558.67471889013,-5081.92605444741,-5671.6813510866,-6339.28475282827,-6002.66829614717,-4765.45208153592,1899.98532673256,557.60004968173,-123.153622710189,1.1047258079052,0,2580.02357753588,2345.55644761531,1759.48438282281,20.0912485880844,4852.18632308268,48.1301837883924,3414.22586270967,54.5463901561315,5563.14493269326,5163.78814782366,-42.6249306833069,19.9357383035441,-5553.56869563964,-5758.71723445855,-1.14966557646797,18.2829157397549,"Finland.Javrresduottar.A-Salix","presence",0,1,0,0,0
1619.97601815484,1478.17804389316,2873.86525740636,2796.66215843879,775.18194237846,3147.07411879428,3188.01376010531,5557.0779184014,5361.63023309503,1730.14568523798,-5164.51150756593,-5599.58152084382,-4668.75333996744,-5265.762298527,-4269.02634527466,1655.04049622521,817.400580159717,-430.82083645531,0.368111550807953,0,1555.28602697413,1629.12845861094,1514.86247629308,-78.2936924223272,-165.85484703841,-179.279040326297,1934.91390007438,5.60795746660948,3196.85641630977,3388.6308176593,103.578458438475,-118.248901227598,-5130.1389477918,-5281.20129104399,-7.69169153785837,-7.9666778344122,"USA.NorthSlope.16","absence",0,0,1,0,0
-183.096909196042,-224.847102050428,-300.278076632036,710.673567408729,-15.4557008369752,-1485.71108467296,-2151.30576002259,-1643.51856203896,-243.934123642021,-1833.09042182562,7175.83307403807,10000,8132.79814061411,8372.61515388918,7426.98638718881,128.761095634668,459.900864639169,150.306095441854,0.0404676385223866,0,-183.096909196042,-2.60084426135037,1010.95164404076,5.02873163877382,4028.28141600975,293.954543403797,2908.59841512113,-136.402803434235,-1643.51856203896,-1471.51199044043,-93.3056292264627,-33.852479865575,8132.79814061411,8221.64655114603,18.8476293044643,3.82632500706012,"nonveg_1695","absence",1,0,0,0,0
2311.82133907885,2182.36441562991,2902.79858690333,3194.03972876119,1552.06828699924,4507.85309214227,4607.37268327687,5614.56700410782,6016.07954535334,3003.67279823975,-5046.65258324103,-5295.33975447709,-5364.43976476499,-5511.35978054559,-3785.16561388657,1896.72181519665,686.606612172639,278.630675328523,1.11373315917121,0,1742.30647711865,2105.53060466106,1991.83717611293,-48.2343116618765,1707.24387827872,-28.2423063199599,1319.26156144413,-39.9776230740646,3928.51003736019,4240.55597636959,-58.6232860885429,-71.7409731285717,-4634.41223782539,-4163.26877112632,8.25622712963219,-4.90389092455043,"Canada.CoutureLake.TDO4","presence",0,0,1,0,0
3537.20164525049,1978.69547870816,3446.54631382167,4209.41193172202,2073.64081299095,5828.03237725388,3824.58767720168,5751.28137029433,6688.53030238418,3596.05750766951,-4913.71939953444,-6146.64535892228,-5970.58497613201,-6138.76237701463,-4596.37658928693,1941.03270988402,747.697696634806,-450.672683979225,1.40355360507965,0,3322.05955455936,3123.12721166006,2907.98746618997,-59.4530087455922,3550.81835385325,-101.795987705021,3552.42802646445,29.8286913308265,5485.33627726772,5242.52456318742,-59.6421690700952,-83.9615127319016,-5622.49870181444,-5534.35765832181,-5.31851390023987,-2.99558797528981,"USA.InteriorAlaska.24","presence",0,0,0,1,0
-456.736780639111,159.0984652602,413.347218546754,71.237914754565,86.6918920246003,-389.514265943719,97.9645631410663,473.176240438655,179.809167444594,-104.246237182714,-689.066269644829,-726.761365798349,-427.521157646463,-752.964591149496,8.24523926723722,1086.7010854335,1250.66422903433,152.85647133474,29.133918762207,0,86.6918920246003,54.7277419894016,870.083999185865,-19.557596406658,-633.770350405037,-16.1325926433981,2322.20956150677,-34.7413311643427,97.9645631410663,51.4378935795765,22.56669792262,-28.8624367151991,-689.066269644829,-517.61362899438,-2.63444465775574,-9.91635793904265,"nonveg_875","absence",0,0,0,1,0
1946.00809274113,1500.99886504252,2378.9791055005,2746.10899210042,1266.00008563819,4140.46800893288,3681.86580687933,4863.73885485538,5295.84474226531,2609.36091702351,-4977.63316172886,-4963.9834509168,-5277.58326301416,-5690.59243963118,-3319.01166899271,1594.80273305169,662.44247658054,-195.754828845429,0.379546870787938,0,2159.03174012485,2206.33586992854,1439.8183833091,-31.9429159184351,2914.03614657956,-5.27221413637953,1717.15188309798,-10.466062070464,4823.35661174537,4584.96711957443,31.6860009781233,-38.7653527439642,-4753.99800885651,-4524.26811737701,-5.76904772302518,2.73861527095198,"Canada.DaringLake.Tower1-SedgeTussock","presence",0,0,1,0,0
542.915389530421,180.859240829402,554.359926272045,5.61290153193505,1195.01398297259,1067.06526728371,582.88263506083,1176.29046983544,503.980374637772,691.553174059535,-792.469790163971,-1289.54055035234,-902.100123342142,-1967.18292382385,227.169271586612,1148.63532209868,870.186431512004,25.8438035170341,3.12220048904419,0,542.915389530421,495.752288227279,1189.40108144066,-37.3500685442643,-2820.95597574696,1.30120613353452,3021.44431840594,-67.3913898447885,691.553174059535,804.354384175457,67.231009519767,-59.3407834774612,-902.100123342142,-944.824823219137,-11.918308165375,-10.3587872399288,"nonveg_958","absence",1,0,0,0,0
879.482306364114,640.322140367086,399.201582240053,832.93092309886,1000.67106267567,1267.6728627454,970.260656264726,662.288342746689,1234.74811113933,1386.05887088019,-2153.04360905375,-2462.61981252879,-2892.10978086612,-2353.09868325053,-1680.92025945005,2488.03547164805,2016.28395222683,-58.002592195325,0.621461749076843,0,832.93092309886,750.521602949157,601.469480435619,17.2228970090738,-1833.30989119888,33.7590266284592,1084.04279812307,-9.95346672588478,1234.74811113933,1104.20576875527,-40.8899834566171,21.9980223941455,-2353.09868325053,-2308.35842902985,-3.48032220000319,7.65857241482632,"nonveg_508","absence",1,0,0,0,0
3787.19488299742,3380.58861388892,3758.05840770853,4672.93594764038,2153.38288099621,7139.74766942214,6358.30222444653,7147.41939693593,8286.25734685674,4907.65565664675,-6433.09146320871,-6407.32680996448,-7485.9750592615,-7187.26624633277,-5576.58909071451,2361.79770537408,387.445688256681,137.638677932003,1.4095472574234,1,3222.90479670418,3506.46546733064,3298.0822070373,-3.79445206694739,4970.77155214398,0.234910985343309,5122.71619645223,88.6615863155008,6361.36335919769,6670.79996596233,-132.129548529223,-16.9444561030658,-6462.96668958782,-6737.87020846221,0.0786962320447729,16.2229899935261,"Finland.Kilpisjarvi.15","presence",0,1,0,0,0
1766.91372414803,1524.65742438261,1304.45353532709,1280.99480953565,679.716160608468,3109.21616402071,2944.86668686071,2672.88154822989,2595.33164042665,1609.30871380876,-2697.16883891212,-2539.61803730165,-3395.68661968851,-3738.07602582843,-2658.64354904898,1930.18290723312,1066.38069316525,355.945865687442,0.0906719863414764,0,1304.45353532709,1311.34713080037,1087.19756353956,12.9531699444422,-880.292077627948,46.7625888622106,1390.6513893479,-16.9464172934042,2672.88154822989,2586.32095066935,4.56175928254382,15.9991258018127,-2697.16883891212,-3005.83861415594,-6.3917930815201,5.25783135123937,"nonveg_632","absence",0,0,1,0,0
323.345664226497,679.904641950799,656.128783609542,146.724186761049,296.450529521972,1398.94962260092,2005.07855413461,2033.13540874752,1324.60948263959,1007.77847753368,-2913.23450283921,-2682.83652017552,-2837.05174145356,-3484.5346768302,-1928.11369528482,1174.17983417344,488.379891917263,178.560668359487,0.593476355075836,0,323.345664226497,420.510761213972,533.18045518975,1.39857990242691,-2654.47272789794,9.15822519090149,914.946736796715,-7.66812371678708,1398.94962260092,1553.91030913126,41.6779956534077,-1.65040321252417,-2837.05174145356,-2769.15422731666,-5.08858809184524,2.39189894405418,"nonveg_600","absence",0,0,1,0,0
323.345664226497,679.904641950799,656.128783609542,146.724186761049,296.450529521972,1398.94962260092,2005.07855413461,2033.13540874752,1324.60948263959,1007.77847753368,-2913.23450283921,-2682.83652017552,-2837.05174145356,-3484.5346768302,-1928.11369528482,1174.17983417344,488.379891917263,178.560668359487,0.593476355075836,0,323.345664226497,420.510761213972,533.18045518975,1.39857990242691,-2654.47272789794,9.15822519090149,914.946736796715,-7.66812371678708,1398.94962260092,1553.91030913126,41.6779956534077,-1.65040321252417,-2837.05174145356,-2769.15422731666,-5.08858809184524,2.39189894405418,"nonveg_600","absence",0,0,1,0,0
3284.23822345657,2310.60376124063,3180.16668137139,3668.06858674484,2221.72884733334,6956.08538026272,6327.64045731587,7397.57323794664,7641.6781229093,5664.72543819957,-6329.01776938592,-5171.65332594114,-5992.36592665145,-6928.23984645469,-5161.64655582523,1622.98400857627,326.816866705759,172.007997315935,2.70577359199524,1,3314.36526372844,2902.98202914233,2097.9056733046,-43.1597655571824,5334.39712608828,-60.2706490366591,3183.66298178412,46.359183274635,7046.48422323545,6761.31631831921,-7.01909821970548,-63.0557354442278,-5943.5945457681,-5883.05021656314,-0.188719656611752,-3.49447577756761,"USA.InteriorAlaska.17","presence",0,1,0,0,0
3406.11164455497,2668.4337074738,3783.08458897046,4404.33301823619,2166.26166702845,5784.22962821182,4880.37936118099,6445.44385030831,7160.90948356396,4176.76481022824,-5962.56680388014,-5951.20985941936,-6447.76536671264,-6750.84283661316,-5004.48725648049,2274.46849425067,562.709371463453,60.4074128936363,5.87711769739787,0,2654.81520091641,2722.66788526465,2284.01555336184,-48.9693718452321,3379.05663447106,-53.1334346994374,2191.30934066476,21.5806702174213,4840.42658685437,5057.68504419433,-35.6162676320704,-70.4896640536411,-6206.2706682648,-6103.76220997734,-1.58934039355705,4.6250971652774,"Canada.Yukon.PAGE","presence",0,0,1,0,0
2661.40559621185,2756.03277613105,3483.07638219509,3451.7923409749,1970.6040967353,5133.59279873013,5172.07399291771,6419.47086227812,6387.74106424265,3762.72035440343,-5809.64269493472,-6205.36776205316,-5976.34459467793,-6481.82231320319,-4083.95822706922,2226.92464166272,521.572692415707,-37.4026937520598,3.59390745162964,1,3057.94100951398,3147.38367412071,1529.44229676577,-35.3553254756565,3770.63114442915,-28.0744052905102,1589.82730344323,-7.27193084196855,5679.90291641765,5847.06735812273,-28.8509012759922,-60.8859967552986,-5581.72545526543,-5169.82439165483,-4.0038189531476,2.38989362446908,"Finland.Kilpisjarvi.20","presence",0,0,0,1,0
226.733615856384,-387.29970756471,-127.471944691546,-332.427977103451,-481.31111117081,-248.783217760881,-2066.3500782354,-714.615570150774,-573.051529396193,-1713.3421776794,3987.08883641316,6485.43903816059,5137.86391744105,3753.83752340357,3358.09258787976,0,79.9192322727962,-49.8474223434179,2.03024411201477,0,-332.427977103451,-220.355424934827,708.044727027194,-8.9595780301091,1735.05260798773,-59.49901341064,1007.10079209928,36.1023964571123,-714.615570150774,-1063.22851464453,-4.88151864670969,-46.6115347615388,3987.08883641316,4544.46438065963,-8.87164451717268,-2.91622679707082,"nonveg_1637","absence",0,0,1,0,0
384.193651337969,749.74647317899,839.958194574417,721.662064597953,599.275451651499,1315.18673355202,1877.40151382297,1999.84619630315,1808.58127907133,1487.48452601974,-2749.66764513159,-2208.81139517214,-2191.2139679984,-2420.4818703882,-2109.38165244284,1320.1500069908,945.945056492022,-417.023885327861,12.6318216323853,0,721.662064597953,658.967167068166,455.764543236448,-6.01411475969509,-1229.1875517113,0.2540774213232,640.624355928979,-29.2201933326592,1808.58127907133,1697.70004975384,12.7509944821214,-8.16297883201211,-2208.81139517214,-2335.91130622663,5.22091922442652,-3.08018642323968,"nonveg_986","absence",0,0,0,1,0
2427.4015057332,2822.8802419118,2655.24058103247,2839.3823783508,1604.99494950738,5090.5359818932,5642.10866090757,5428.2223623594,5745.14586343553,3699.19046570216,-5077.99600631997,-5266.28030684224,-5921.91457702878,-5836.80225583517,-4191.19019038698,2189.61440205808,613.599114923348,-2.19788091451419,0.98247367143631,0,2269.61528544213,2493.60950278834,1101.76952488012,57.2301411175059,3663.55868840705,119.661560136007,1973.78699757023,-7.31548748578083,4840.08585697853,5158.08328666274,-114.095826598083,83.9381864893334,-5361.52510789128,-5228.99122667969,2.29318835460474,27.9171987119192,"Finland.Javrresduottar.A-Hummock","presence",0,1,0,0,0
3109.29673146185,2288.46887101788,3492.07415826769,4024.85096620535,2106.71349837789,5399.85145141342,4491.34335836511,5974.10981672941,6581.63550137933,3868.48972831965,-5679.52392394953,-6013.86131345717,-6102.15942581805,-6345.84274874134,-5044.09506839786,2164.15903451736,681.706032664314,225.31638386703,3.18991782930162,0,2708.46408537687,2927.64011225033,1922.27442463734,-49.8474615012008,2684.40746096661,-81.1861588583868,2343.80470606973,-15.0017979505771,4772.78654133463,5157.84226681783,-38.993771548433,-60.9242000920459,-6237.60617941091,-5899.31936795841,-1.66770419535995,3.81571577951983,"USA.Toolik.S1","presence",0,0,1,0,0
145.046991689715,-26.1391578996216,101.633048062207,416.836295400184,691.033659301132,778.233455476211,596.873148159653,865.033326164062,1321.1303654949,1205.61376706424,-2095.88694871878,-2290.99281941735,-2323.63817211928,-1944.45822452466,-231.231229199747,698.693244812772,734.097316585995,363.700669837303,1.47050523757935,0,145.046991689715,265.682167310723,717.172817200754,-8.51814706412192,-3822.46746181804,-3.27920668687633,1646.94004023649,-47.0554297210425,865.033326164062,953.376812471813,-30.4064692887223,-17.8773452002939,-2095.88694871878,-1777.24147879596,-0.62370541142506,-0.1698393515957,"nonveg_979","absence",0,0,1,0,0
2130.81905599102,2916.50386912407,2712.57929473365,3068.12172120036,2623.07786329951,4148.18307250598,5311.0699977995,5050.686585411,5566.29719141225,4686.6257602501,-5907.18489166689,-5328.54656016554,-5871.61431978711,-5522.78701635425,-4186.49196569183,2398.20398873885,773.699885326635,188.975909364125,1.02697370052338,0,2082.6586048478,2013.79583255861,1524.70844389166,108.907745992262,2114.22536423637,125.08940921736,1757.44493113763,5.61434813704873,4234.15101951582,4081.4258251863,-92.3358736563484,135.805526198697,-5947.24979893618,-6211.32599213325,-4.8874346954506,42.9120824663714,"Finland.Kevo.10","presence",0,0,0,1,0
2361.74714984799,2223.27805409806,2855.15141910271,3419.07542904124,2061.85222043779,6082.82734770738,5869.51891980214,6856.36358398644,7430.06352015701,4733.56149901132,-6074.90172430963,-6503.17575506808,-6867.56469702336,-6935.00022553119,-4729.93741280184,1759.10657761428,434.751597712464,-84.4693215029013,2.78719343079461,0,2259.73095877394,2458.64734647788,1792.35064441055,-71.0097577245558,3305.50587479009,-96.0586262813006,2840.78879863468,37.3076685309225,5983.98202320746,5994.75813926572,-1.3043770463772,-112.21681762378,-6505.13501081432,-6479.55622576787,-1.19954403260607,-12.9669658057115,"Canada.PayneLake.TDA3","presence",0,0,1,0,0
414.985211272412,629.466957307248,160.975137426069,-235.80106850755,-162.091828711213,773.299787345057,967.046815683143,322.601410201021,-209.201922173694,-74.4688835403232,-1100.64877566762,-607.460763080936,-1280.88873626805,-1857.44847587905,-1397.95817318439,2164.1702754062,1317.18008078343,153.222140571006,13.8344068527222,0,160.975137426069,161.506881757393,865.268025814798,58.5614774851474,-2106.27595322882,62.862261079162,1014.96913609509,-16.1635364041012,322.601410201021,355.855441503041,66.4754165468394,80.5556756852652,-1280.88873626805,-1248.88098481601,-7.48228097085769,21.5977338933793,"nonveg_973","absence",1,0,0,0,0
2660.54353432672,2368.92797222218,2274.03060216051,2836.69033348715,1705.04141016955,5051.2067762756,4489.54621240176,4270.08781690761,5290.98144372382,3146.94193090068,-4264.64102501609,-5013.46968957072,-5756.73324314351,-5050.30890755322,-3913.42087391829,2232.39768552058,835.725507880085,-365.13747123809,0.879190766811371,0,2378.01785269937,2654.06749110135,1328.71820068981,7.48179208586107,3464.99895097978,30.2091755971539,1443.90028495598,-3.51548680475269,4394.25265285136,4746.05984488066,-146.251219923255,22.0157941985382,-4432.0285041994,-4531.17750279163,-6.64040632976864,8.69478302021425,"Russia.Yamal.VaskinyDachi-3","presence",0,0,1,0,0
832.860597257716,1004.17679653158,864.38230142178,889.002580686492,394.147210675583,1912.43872139816,2250.32821994652,2051.22741040646,2220.14289941767,857.082099251744,-2063.43000569206,-2335.92439281256,-2824.29053102834,-2790.16982366394,-1195.80992900808,1548.36824662656,888.843794250768,-322.878180729218,3.29674106174045,0,811.676064369403,882.747306813884,557.776811673272,26.3107672730155,-1516.58454122304,45.7934900176791,1060.00264423608,-28.6487201144886,2010.21786727349,1984.77753813923,-35.6928208741362,34.5384412047029,-2383.30714151643,-2124.84743989162,-2.12527916310019,11.9937760328674,"Canada.Ivujivik.RTP12","presence",0,0,1,0,0
3128.58193328817,2583.81239955706,3412.86748640588,4325.16235536537,2638.67557260007,5479.87681200178,4824.67792148913,5815.26811325771,7015.53702568921,4732.81065822835,-5754.37934306782,-5844.3897848768,-6250.81511941396,-5844.46044953351,-4626.25014230006,2327.26246889775,775.65954169867,91.8643706314608,3.24175205230713,0,3057.35669638204,3091.52134888635,1548.11517025903,18.9508554286632,3477.97035389521,28.7500793745956,1291.10787569672,11.3315672190064,5430.80768626277,5341.25220649709,-90.8501284295558,36.7119634445182,-5741.27408853932,-5875.88936595906,-1.78449958534338,22.07884606451,"USA.NorthSlope.HappyValley-C20","presence",0,0,1,0,0
1299.36867728714,1578.4109820145,705.654951670607,660.773565446075,1114.38189650853,1930.68525922633,2329.92875368722,1183.11295633293,1124.23485656328,1610.99568747756,-1225.23342972975,-884.673959703055,-2064.61059569794,-2136.25833603854,-1280.09142050661,2908.74132614139,1715.47709607048,-783.34938878986,0.690925061702728,0,1114.38189650853,1071.71801458537,917.63741656843,218.189007585974,-1342.43307392471,356.663594833378,1401.39666431177,6.2793535296831,1610.99568747756,1635.79150265746,14.7195249424124,286.703949338574,-1280.09142050661,-1518.17354833518,-13.7099603062351,100.207900355219,"nonveg_543","absence",1,0,0,0,0
1908.08034527068,1192.35512347741,1894.38990314611,995.102336606489,1123.8954054788,2833.12202812782,1863.06855337381,2881.51903787334,1971.44302870038,1659.10707543494,-1999.91860332208,-2719.62591787789,-1931.81257263256,-3105.26909635463,-2855.47294318454,1582.11002122452,719.003527010441,-468.044823235982,11.9502487182617,0,1192.35512347741,1422.7646227959,912.978008664189,-46.8023186445802,-917.867859239194,-86.989596801789,1247.83151234998,57.7562906844892,1971.44302870038,2241.65194470206,65.00542922664,-67.8966989666353,-2719.62591787789,-2522.41982667434,-9.45944488067115,-9.83581622194145,"nonveg_701","absence",0,0,0,1,0
-585.453144471883,-170.123892514527,-470.473908753759,244.161891429645,-2248.88920344625,-3488.13311713161,-3421.78629157537,-3256.75314668015,-1800.10162962889,-7875.80728579995,8180.13971201024,8662.20526410706,7477.86331586733,7299.26968880605,10000,431.286059460911,345.946942879935,-177.863744398046,0.277917146682739,0,-470.473908753759,-646.155651551354,2493.05109487589,16.6861120132907,2082.72605103547,26.2130212779782,2427.80891996773,-53.8557441795289,-3421.78629157537,-3968.51629416319,-80.9250842806254,-9.16850804973423,8180.13971201024,8323.89559615814,-13.6107933188242,19.4433666751139,"nonveg_1797","absence",1,0,0,0,0
495.809202296782,345.030138405808,204.933822527407,219.299884145426,437.444626486163,1220.87236743426,930.227549686535,666.011977055536,699.64598837981,872.209421362764,-1289.64359966297,-1710.76257454632,-2434.22159397404,-2590.63012581232,18.1742284049456,1137.3333060162,741.262320389669,136.079508268073,3.24181699752808,0,345.030138405808,340.503534772317,290.875379769375,8.7560197424001,-3117.32353913806,26.7805612046881,1658.65848442365,-18.7593460086691,872.209421362764,877.793460783781,-2.24226742161826,16.5134732894375,-1710.76257454632,-1601.41673311814,-9.1438714809103,8.85639487860438,"nonveg_792","absence",0,0,1,0,0
-744.04259038609,700.065551618467,-577.263649616572,1233.74809387281,389.828482021627,-453.310045874043,1159.65654451578,-142.751176064393,1781.93676081818,513.861558222661,-2575.00860876657,-1480.91497444769,-2908.20308762737,-1542.59887365744,-452.728499617454,2183.1212019409,1656.51450919501,-52.6832686448686,1.79573464393616,0,389.828482021627,200.467177502049,1977.7906842589,127.732920123504,-1802.27540635856,254.961498512461,3824.29971787407,-142.328437280296,513.861558222661,571.878728323638,-213.854215209175,130.240772058017,-1542.59887365744,-1791.8908088233,-0.250510738203411,46.914819017183,"nonveg_637","absence",1,0,0,0,0
3276.44707834756,2583.87719494833,4508.95795841165,4338.70937672241,2106.07861842331,6178.5178425657,5420.49411712807,8196.35644273029,7669.57070992603,4316.58799775578,-6167.62174701324,-6771.29432853742,-5825.02729725744,-6979.44715406027,-5012.14489976179,1931.10654228962,437.082463053097,145.696482483656,4.4565232594808,1,3173.87626460868,3313.79677119136,2349.29158139872,-63.2527116181294,4658.95381406626,-52.4565093540042,3059.54781811505,42.6328460153288,6003.23456420175,6256.86662920133,-5.3453580723151,-82.9534262664118,-6637.40346915391,-6418.08561680122,-0.245074611418438,-4.67968794506567,"Sweden.Abisko.NF-Wetland","presence",0,0,0,1,0
2242.19202712245,2174.08851156708,2621.25931200559,2770.91301461345,1659.13459981525,4694.14084687214,4842.95838089128,5428.74936797192,5667.58147235227,3198.99001391125,-5462.24683450853,-5763.4296942528,-5473.2248027389,-5593.23166690652,-3274.17011296589,1892.30991771867,694.968957008081,-290.941896559659,8.24903478622437,0,2644.97157826088,2459.88514631332,1088.1459682431,1.11067339045082,2098.54958447561,6.3319841982694,683.239807668085,-22.0399937957447,5435.97365272254,4953.74959622478,-14.728658875375,5.33227561592026,-4963.12810102652,-4663.26747343371,-4.67835294724473,5.30527750587569,"Finland.Kilpisjarvi.18","presence",0,0,0,1,0
50.2320689200467,290.041283189819,-111.560302331079,408.618654959146,174.116483176535,187.224730332558,559.235716962204,35.1937530738413,716.453915518555,252.831432876835,-1448.7474137483,-1096.35902210279,-1797.31526614952,-1060.11843977907,-686.473673898894,1592.36258872805,1466.42336943561,554.859218039366,3.63399982452393,0,174.116483176535,162.289637582893,520.178957290226,66.9335975868163,-2685.50356403484,115.077791553673,1256.62294122838,-31.6878368735086,252.831432876835,350.187909752799,-136.252032488943,87.3403273147272,-1096.35902210279,-1217.80276313572,-0.72274446517285,32.868807073654,"nonveg_976","absence",1,0,0,0,0
2845.67947114704,3019.76193892887,3029.36391428086,3753.1428056509,2213.07132578317,5642.72254592833,6058.64309917938,6189.9726300119,7268.76657109097,4535.56838003795,-6518.93651873148,-5569.22176285519,-6786.12623342511,-6558.63428783668,-4836.51311958512,2189.28307138028,526.254708794999,205.668426676926,3.86387705802918,0,2586.36407547608,2819.04650916793,1915.28943131655,-9.66715291281683,3816.91319053793,-3.71144369038666,2813.29376024717,-37.2691991745537,5347.5677744728,5746.44616047728,-108.382389471481,-30.1439921934593,-5783.70976049285,-5693.62871560231,15.0926977005951,10.2138514168608,"Sweden.Abisko.NF-BirchShrub","presence",0,0,0,1,0
3108.14970342636,2106.22408363856,3363.79879389265,4053.67608232202,1730.8987292664,5469.57741110126,4504.60617173068,5874.13702530138,6811.89479084743,3339.36479180878,-5466.93458706573,-5659.39787183795,-6113.94851118977,-6350.4573691939,-4201.12758114085,1812.64346439241,625.595240496488,54.2546926498584,4.41822152667575,0,3118.44762703958,2810.15208022548,2390.04792607207,-71.7313884650472,4132.49315188473,-141.463016851341,3310.18123630765,30.5985658122615,5854.34127370786,5309.09340296089,1.30845659279444,-93.6077664406699,-6065.7266033324,-6154.7937450922,-6.49761811166139,-10.0245205328065,"USA.InteriorAlaska.EXCELSIOR","presence",0,0,0,1,0
2802.28610627336,2400.22349270004,3142.21154968863,3467.63011614491,2224.57525130412,5231.9363771006,4822.64289017502,5691.117393427,5963.23348871954,3994.24594679016,-5524.44707576288,-5807.40701488169,-5990.55873082108,-6263.57173472408,-4550.65644504068,2118.48580440659,637.635325003744,-24.6361632632575,0.541964458094703,0,2838.08705464823,2830.6304100661,1302.15919877695,-43.3627789739516,3277.42349747085,-53.9972438699626,1254.20190766021,10.2951310973258,5155.55033451505,5170.68862684719,54.7325005278016,-61.9462690292434,-5622.37645813444,-5677.01332363852,-9.03434742298332,-4.91906802725626,"Canada.DaringLake.Tower1-Shrub","presence",0,0,1,0,0
842.975314198983,-49.0900995026051,563.511475536768,592.835567395755,-17.4380142564749,1403.44793609181,90.3143659330669,1040.95796396891,1093.27997660934,11.8949734586751,-478.296774615342,-1876.81564610898,-1098.19786219815,-1166.09085758571,-1343.05138011304,1317.41209746051,1474.49782527003,41.0084262466337,4.7561845779419,0,563.511475536768,386.558848674485,892.065413701588,-51.0501312532811,-328.953489093154,-55.8827798317195,1750.28823015252,-7.86970827785156,1040.95796396891,727.979043212362,-4.75654660367563,-79.2202998363204,-1166.09085758571,-1192.49050412424,-13.1435948892763,-18.3021971632873,"nonveg_775","absence",1,0,0,0,0
-1143.04418885181,551.764905442565,-512.02492319342,517.053023518927,789.295856919854,-490.454040081818,207.563711694168,-365.576295288268,1102.73669421457,-786.287049063145,-482.255213644886,1864.64225145171,-213.913132127984,-273.59312819383,2237.35972008592,1917.50898151641,449.001331962451,232.668197649774,21.7526779174805,0,517.053023518927,40.6089347672238,1932.34004577166,50.6566585064755,1353.81184745617,213.826636611684,6669.08011158235,-194.113684488734,-365.576295288268,-66.4033957048992,-69.9196661668017,27.2923812848779,-213.913132127984,626.448099514186,-18.9373752020746,57.447223215849,"nonveg_593","absence",0,0,0,1,0
2596.27771096546,2596.56378230805,3606.25013863538,3249.81079621649,1542.34766054364,5207.35331334808,5652.19410586042,6230.13213791013,6762.53097076084,2581.9580477113,-5234.18513115314,-5310.21286485346,-6435.14337847067,-6671.64961672439,-3764.12533124472,2378.41092943591,612.495051862158,-69.2379103981904,5.87749449412028,0,3002.09323269118,3023.5397706366,2336.26285665816,-23.0648181437773,3871.36181304946,22.3954339951046,2593.8120051152,25.603639601056,5982.26600237395,5676.41779800972,-89.9059572043681,9.00837566316623,-5085.73484879012,-5228.16988979935,-3.05459476724424,21.4394981974682,"Canada.DeceptionBay.BEGL1","presence",0,0,1,0,0
