"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_lateSummer","spectral_blue_endSnowfree","trees_presence","spectral_EVI2b_annualRange","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_SWIR1_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
249.202217269753,688.195679052569,1057.56498810768,-139.869655565457,3161.47006687108,-2476.1352359549,215.653202752952,-727.068326828861,354.04694316541,0,1539.15649470388,1131.52825634993,-153.894506135725,-3.93776579703335,"nonveg_1794","absence",0,0,0,1,0
484.278450771701,522.077005155675,801.644953575121,336.436290451153,1267.90317028018,508.956751727534,-1052.79050074263,-1651.28410038253,1178.89040162731,0,465.208663123967,-1202.94306736563,-23.3334099214388,-23.9824462250222,"nonveg_752","absence",1,0,0,0,0
1615.53521403763,2079.71793151648,2548.45533276646,1600.747510303,7314.59859625179,5132.44901625233,-6307.25693083753,-6016.60104791183,261.84690815422,1,718.512197089865,-5854.97039989824,-35.9285813354401,0.505644735702784,"USA.InteriorAlaska.1","presence",0,1,0,0,0
1073.70492320696,1245.06858608111,1207.23982812471,612.082413220999,2591.58571916522,1339.11192387168,-2641.35268734122,-2964.09957641675,772.023806179798,0,1136.93452223342,-2548.93212916974,-30.939721489527,1.54325130935897,"USA.NorthSlope.HoweIsland-C12","absence",1,0,0,0,0
276.249795143848,289.132529448951,501.703395361483,-369.90735609512,1145.02510500481,-229.637267955138,-677.488574357603,-785.806412051239,644.205079702478,0,1141.44887912,-828.246455879214,70.0701120878001,-14.0019295694322,"nonveg_931","absence",0,0,0,1,0
337.727446066845,-427.55162221681,277.404045642999,230.973937534739,793.203785931974,356.1767207287,-2221.46977501545,-2744.66536155237,758.854778255086,0,1225.02381785275,-1792.88380844657,-36.1569238677438,577.981961387772,"nonveg_785","absence",1,0,0,0,0
2946.62339577675,3710.32382061783,3919.65083655424,2240.57642570449,6151.98653446476,3964.06194311247,-5915.37720084545,-6517.46009408602,495.922849265095,0,1612.05245982817,-6293.592255933,3.60636251213709,-7.77993454754684,"USA.YukonKuskokwimDelta.72B2","presence",0,0,1,0,0
2591.56755542844,3223.70653192046,3886.91527129644,2557.05827268984,6439.70821214936,4806.95654693198,-6095.50912299008,-6036.41338939406,473.02814991913,0,1248.83008548912,-5545.60860695573,-48.2391843271815,-2.74659755682304,"Canada.Yukon.SCHAR","presence",0,0,0,1,0
683.216805676985,686.446600920051,478.765370321408,270.475318144347,793.69153336647,474.03277813727,-1240.28886632067,-327.69986283672,1087.57979660026,0,910.934627416943,-619.350466129744,-17.1769618505858,10.6281990354263,"nonveg_1316","absence",0,0,0,1,0
2910.52485041251,3802.41393713728,4295.16197034431,2131.60382946225,6889.92518423539,3787.73545592508,-5403.55820124354,-6403.68234755572,460.979692340082,0,3122.92446917716,-5496.72760163059,-10.6169223139144,-17.3929082775939,"Russia.Yamal.Laborovaya-1","presence",0,0,1,0,0
2703.32310167226,3323.81553574019,3086.52321858721,1505.11560363946,6203.43946708493,3930.38733139278,-5430.61048277448,-6198.82695711789,402.79713380594,0,1938.88487918009,-5943.12979894668,-19.8747943893576,-12.0113306265015,"Norway.Javrresduottar.EC-Sphagnum","absence",0,1,0,0,0
3075.56654426438,3660.19133821804,4015.99401588399,2395.53876060538,6283.647300541,3995.88966386121,-5966.58617386376,-6322.54942825235,514.359433398759,0,1366.51346749673,-6006.39746515605,-60.8494121434578,-17.0037107080683,"Russia.Yamal.VaskinyDachi-1","presence",0,0,1,0,0
3383.08532785008,3365.26727833194,3376.23636879392,1987.05957773911,7234.25281255236,4995.73857451546,-6569.85341785947,-7057.25143284285,415.541482025519,1,2016.50216266994,-7251.79657117772,-16.0127413589663,23.7716807360252,"Finland.Kevo.6","presence",0,1,0,0,0
2589.93388714473,2896.26676897937,3393.76824332042,1667.38295426342,5814.87577768115,3199.9235010968,-4830.19997748246,-6032.01354736166,517.862022461004,0,1988.66107862417,-5881.99861339527,26.6193139212636,26.8117841919757,"Russia.Yamal.Nadym-2-IH","presence",0,1,0,0,0
661.816480759086,4.21365452036152,44.8209177102472,79.7541387155305,564.706598566447,-1594.69205544886,-38.9375262186895,381.07097810849,1427.71465752995,0,1420.21562028125,587.06852980112,-45.578878007525,59.0719327244278,"nonveg_593","absence",0,0,0,1,0
-21.9256944112123,-140.218298738143,422.486813081177,-178.575550361469,454.435656612949,-738.220436055077,-1198.66243903443,-323.67206921818,381.951791522576,0,1164.66607546593,-95.7917166753934,-36.0229185724227,16.5822453555539,"nonveg_1145","absence",0,0,0,1,0
3412.6890560954,3393.70734113192,3909.82414152222,2278.37996280347,6824.59666540813,4445.82661796835,-5844.78015752007,-7216.00250915077,567.426644721506,1,1579.79692603946,-6479.84105240194,-19.4955431583085,24.5784576690021,"Sweden.Abisko.NF-SeasonallyFlooded","presence",0,0,0,1,0
2196.95373356187,3031.59727976684,2974.21697633979,1618.67382124381,5615.55128471975,3592.83469919912,-5421.79650167207,-5574.32620815036,385.557698293495,1,2002.88995804247,-5380.71222259243,41.702029736051,-18.9049284484295,"Russia.Yamal.Nadym-2-H","presence",0,1,0,0,0
828.391577749159,1802.46834680453,1961.40727424687,-533.387727813272,5604.30971678979,-2463.4398559177,-118.663682674319,-4330.33941492278,205.179590457432,0,2494.79500206014,-1880.96643653713,-149.532320462512,-80.5413906148311,"nonveg_1813","absence",0,0,1,0,0
772.371377665113,674.487353868083,574.395997931084,717.112838985311,1753.29443760147,1484.59198001482,-2106.08814257664,-2282.88423668707,739.591440223119,0,197.975379734029,-2007.69556937512,-33.3616119848445,2.86071175584298,"nonveg_913","absence",1,0,0,0,0
3050.5411002952,3309.38069686294,3857.54140153484,1562.95857184302,7024.62341661035,3127.0801757431,-6102.21135998745,-6414.01389005645,489.389191769315,1,2431.20772143322,-5641.83080554664,-33.409010163695,-7.603371268433,"Finland.Kilpisjarvi.20","presence",0,0,0,1,0
2138.1145891404,2425.98593575928,2567.84342811541,1641.18621787831,4717.96194701789,2933.68331561634,-3967.18882811793,-4847.91425732577,519.647623090243,0,1020.83921724215,-3725.45025625394,-16.152007770859,4.32288569708103,"Canada.BonifaceRiver.LSA4","presence",0,1,0,0,0
2440.88611789069,3404.9006689063,4019.99018274642,2112.722748747,6566.66407093994,3891.85995468682,-5995.39644905412,-6327.15932843997,464.2187523112,0,1463.28494353894,-6105.04388750943,-70.2176806663097,15.0142825457999,"USA.Toolik.S1","presence",0,0,1,0,0
2786.14487129664,3402.30445923111,3750.95181186502,2056.26077249017,5936.89485868391,3702.70804927025,-5254.88944318382,-5933.38825375342,535.083049089742,0,1623.58414141594,-5627.20222240281,-23.0710758714942,-14.6894191861263,"USA.YukonKuskokwimDelta.15B1","presence",0,0,1,0,0
2185.85512643603,3758.76318217817,4657.37350038476,1839.65523144508,7324.91403015632,3318.73879447153,-5181.58732033515,-5366.8180924122,534.479511315996,0,2502.27509068319,-5210.8463161437,-80.4052069552001,5.16703284297268,"USA.BrooksRange.8","presence",0,0,1,0,0
2519.63069094065,3468.2035275472,4116.33499988987,2373.33457678697,6466.73514993156,4141.76177977181,-5895.94678874795,-5992.61657998336,508.00964360508,0,2801.97486697411,-6142.93674498993,-12.49022691406,-26.3941167459107,"USA.InteriorAlaska.FRYINGPAN","absence",0,0,0,1,0
3284.78639658067,3978.35250194267,4401.45399732662,2273.04881567134,7860.54375847714,5103.09388461961,-6716.80810816128,-7196.97625280105,269.300009768855,1,2795.17595495254,-6638.42617879442,-15.9718879737815,-15.1515456762035,"Finland.Kilpisjarvi.15","presence",0,1,0,0,0
3250.96909165153,4054.04628184515,4571.54381393453,1433.51067440668,8040.0658944278,3206.36308022822,-6602.00139572016,-7024.38097287637,398.176442838581,1,2938.37723400776,-6203.62571503582,-58.1916027784887,11.4939140651666,"Finland.Kilpisjarvi.19","presence",0,0,0,1,0
2889.50961167754,3599.35978335846,3986.41880627461,2085.98502681406,7024.92992422621,4063.12732793693,-5618.81364737652,-6493.9967562733,452.609103893472,0,1876.90082308237,-5212.0395073022,-34.1524428720451,69.0133528817424,"Canada.BonifaceRiver.AB1","presence",0,1,0,0,0
-26.9724944232513,-332.333047857827,247.965298349155,-112.764270752831,139.176429262525,-1261.08096976599,3564.68416984008,4914.86832065116,240.379082683572,0,580.298346206982,4700.41730386979,-8.84451656239375,5.69527031688758,"nonveg_1637","absence",0,0,1,0,0
2786.14487129664,3402.30445923111,3750.95181186502,2056.26077249017,5936.89485868391,3702.70804927025,-5254.88944318382,-5933.38825375342,535.083049089742,0,1623.58414141594,-5627.20222240281,-23.0710758714942,-14.6894191861263,"USA.YukonKuskokwimDelta.15B1","presence",0,0,1,0,0
3379.98863674222,4263.07853916658,4775.64450619991,2286.31960037702,6743.40492329392,3573.81493515948,-5695.71682056787,-6287.9525133337,482.878473307128,0,1900.21987224595,-6114.05946317519,7.60650828136497,3.62209681323993,"USA.YukonKuskokwimDelta.2","presence",0,0,1,0,0
113.264645669136,139.057310372395,66.2459334228205,-105.092645780564,48.1566407574784,-2285.16733089617,-1832.5079711225,-1115.88881499994,685.030285475153,0,853.415183895582,-209.22481809513,-144.823851796413,22.7956141009816,"nonveg_1888","absence",0,0,1,0,0
2937.38529431602,4074.32058724402,4608.01053375263,2516.46889164002,6953.76597789509,4128.87965785556,-5966.0583395246,-6376.08780984125,408.966954438756,0,2128.50083969449,-6237.13377521747,-11.9789906113461,-17.6815443265992,"Canada.Yukon.SWEDE","presence",0,0,0,1,0
561.808192540217,499.979337798773,967.646888932918,865.807023711974,1920.15848237937,1469.52616399985,-1407.71821143423,-2228.66957282875,924.129192354418,0,467.667551134145,-1579.95928150506,-14.2651770064573,3.84171286088332,"nonveg_1968","absence",0,0,0,1,0
2196.95373356187,3031.59727976684,2974.21697633979,1618.67382124381,5615.55128471975,3592.83469919912,-5421.79650167207,-5574.32620815036,385.557698293495,1,2002.88995804247,-5380.71222259243,41.702029736051,-18.9049284484295,"Russia.Yamal.Nadym-2-H","presence",0,1,0,0,0
1765.69932620465,1271.6634108962,1761.66436772901,-504.74487415588,3780.19691490384,-479.124459942299,-1938.00780020621,-3440.19163232128,1157.17627349897,0,2270.44420036053,-2406.36746675523,-23.6892588565597,14.0834243470876,"nonveg_671","absence",0,0,1,0,0
2408.64972207714,3623.51484580488,4065.85585604826,1933.36028242937,6516.14046738305,3634.45445900523,-5643.31640326857,-6069.70023050328,450.367254445699,0,2110.00123458875,-6100.65771232909,-96.3299483741277,-52.3095112404194,"USA.NorthSlope.Oumalik2","presence",0,0,1,0,0
407.178149607073,6.41804602375612,251.963363288696,538.478324905989,1025.64732429909,996.692462806617,-1512.29208571272,-2497.59026468841,817.342400963752,0,540.339977406205,-1798.33452438342,-22.0954150608422,17.4942112967727,"nonveg_693","absence",1,0,0,0,0
2813.29251616277,3401.23303834902,3138.48501477488,1379.08890607145,6521.52999983909,3535.25074827136,-5497.19032454887,-5489.13246709734,518.738653480416,0,2110.62569158438,-5472.27679243398,-27.8883124951552,43.0971574291551,"Finland.Javrresduottar.EC-Salix","presence",0,1,0,0,0
427.500538074646,247.339695457464,428.544790390661,658.16948252059,1395.0318931438,1347.29987607122,-1229.51100445767,-2317.88300258761,595.738825667921,0,595.860933903276,-1722.70519635203,-3.30680085794454,4.01485815000478,"nonveg_968","absence",0,0,1,0,0
2721.01652996871,3618.97142007406,3763.06151616374,1939.09222887204,6940.93052357585,3823.28190983524,-5337.91855757027,-5354.52875822488,567.976658066319,1,1964.98310293165,-5713.36708176968,-13.9904953571236,1.41070187875406,"Russia.Kolyma.T1","presence",0,0,1,0,0
2213.26554524246,2763.07210940074,3349.63919502355,1995.38311996422,5998.66706549339,3777.29460701991,-5512.09152216139,-6219.35532327099,398.997932483196,0,1343.25190807732,-5985.12669970268,-8.15659467374163,-15.2793360709514,"USA.NorthSlope.Sagwon-C19","presence",0,0,1,0,0
-348.573097745145,402.245405856988,431.788996146754,-968.648647362779,386.424342540632,-2827.42438256198,381.337786905664,-32.916947589431,610.085285139902,0,1400.43764350953,183.193069786751,-35.5133879576331,-41.5047102230145,"nonveg_1642","absence",0,0,1,0,0
2322.57594932752,2888.32591057799,3262.0731293879,1642.24771292449,5662.73421943736,2648.57881387496,-5067.85254430956,-5816.35028993707,483.03284339994,1,1288.63067634848,-4842.84798853572,-110.845161474176,12.2043288673801,"Canada.DaringLake.Tower1-SedgeHollow","presence",0,0,1,0,0
99.7739924401465,175.792402538946,154.772078298975,-69.8455722195866,317.002488688045,-220.220081249609,-684.498008215488,-1235.42927586366,793.882644714922,0,320.071442722494,-1008.63116697016,-12.0443598249907,-108.944813217652,"nonveg_761","absence",1,0,0,0,0
48.3769074691525,-81.4115254466557,531.955093973268,532.669202798065,1988.06232634322,2284.14340283032,-1987.58925022348,-3104.50393899774,996.042302860446,0,1024.51540151866,-2319.91403116575,-33.0676786733255,0.38657248834437,"nonveg_719","absence",1,0,0,0,0
2721.2051618975,3610.86660816819,4033.97142300624,2049.23995418354,6495.41190384149,3268.32420180097,-5768.08098365803,-6272.11549786985,465.442738653874,0,1909.68931400875,-6001.48611246185,-7.53703276366779,-7.95814822262141,"USA.SewardPeninsula.QuartzCreek3","presence",0,0,1,0,0
2521.64509467685,3032.15685915517,4047.22159910111,1900.70296282268,7477.7340904562,4304.42162571032,-6113.2316009336,-6596.92527020448,347.846097428295,0,2990.94056962236,-6185.7312484034,-14.5660381824125,-21.2262219547736,"Finland.Javrresduottar.A-Sphagnum","absence",0,1,0,0,0
2248.26439189777,2577.77349530848,3031.51839647109,2304.86488126558,5490.81790838395,3933.87069144204,-5232.47486418334,-5115.85619128997,533.970903626779,0,889.167009249982,-5408.5133549611,-11.5195043884906,-35.2409116849231,"Canada.Yukon.UPPERPALDO","presence",0,0,0,1,0
2298.76391611765,2907.04842323721,3527.82868956535,1865.80564039232,6183.98788987237,3693.35819835075,-5358.069255705,-6158.59457180488,419.951985506311,0,1932.40197087155,-6030.22915962285,-4.71515687436802,-2.37240512851883,"USA.NorthSlope.Sagwon-C18","presence",0,0,1,0,0
-293.096715338739,-166.776533947219,199.027961583156,-142.095610320769,478.111906919099,-1106.53284329599,4190.07359799666,8550.74275328665,1437.27071244513,0,492.124676921895,6345.94043432687,-8.79549387814884,8.6664506757031,"nonveg_1344","absence",0,0,0,1,0
134.344115457848,-44.038105804722,-15.8004960594211,562.521496213287,1590.94376466829,1252.54621905901,-1215.31988287123,-2308.87063747171,210.839002556349,0,606.559602018009,-1622.61589148807,-22.1119715296539,5.00029470871092,"nonveg_1654","absence",0,0,1,0,0
2167.00378638001,2741.71548601014,3056.43557038742,1094.66184019084,5686.95668886554,2378.19594485837,-5305.4904849983,-4922.85922329454,549.61906926206,0,2500.48049897598,-4830.84081775125,-43.4468826386424,-7.2547006020461,"USA.NorthSlope.16","presence",0,0,1,0,0
-374.942388151204,666.212600186912,418.78848295845,680.115401825212,937.703321967122,1212.59853146082,-2522.81719466724,-2094.12855650335,323.568454860764,0,1055.05778997642,-2384.75900553549,-37.7449774353031,-21.4725561883965,"nonveg_606","absence",0,0,0,1,0
2521.64509467685,3032.15685915517,4047.22159910111,1900.70296282268,7477.7340904562,4304.42162571032,-6113.2316009336,-6596.92527020448,347.846097428295,0,2990.94056962236,-6185.7312484034,-14.5660381824125,-21.2262219547736,"Finland.Javrresduottar.A-Sphagnum","absence",0,1,0,0,0
3383.08532785008,3365.26727833194,3376.23636879392,1987.05957773911,7234.25281255236,4995.73857451546,-6569.85341785947,-7057.25143284285,415.541482025519,1,2016.50216266994,-7251.79657117772,-16.0127413589663,23.7716807360252,"Finland.Kevo.6","presence",0,1,0,0,0
2910.52485041251,3802.41393713728,4295.16197034431,2131.60382946225,6889.92518423539,3787.73545592508,-5403.55820124354,-6403.68234755572,460.979692340082,0,3122.92446917716,-5496.72760163059,-10.6169223139144,-17.3929082775939,"Russia.Yamal.Laborovaya-1","presence",0,0,1,0,0
1348.42462831971,1057.20285893787,-205.627305779709,-87.2057455587098,196.659769390508,-126.617034123488,-830.123683511485,-802.102763937128,896.944007873506,0,1554.05193409942,-1026.82288082247,-14.3083592537069,1.5073517178912,"nonveg_659","absence",0,0,1,0,0
1042.67495893998,1135.24884490101,1020.62201221816,1194.78309048542,2089.57246396204,2212.67770334817,-2493.21001012903,-2712.18584121483,823.158788649741,0,174.161078267259,-2653.94094383663,-8.22771255124223,-12.2666110539371,"nonveg_764","absence",1,0,0,0,0
2194.3147119242,2376.50869864981,2369.2984382328,1411.58365118237,4397.35231129489,2175.36195165232,-4020.88909233496,-4812.98236399156,645.963762972806,0,1045.9487957753,-4100.51077364128,-95.6853940346706,-38.4141067839173,"Canada.PrincePatrickIsland.MouldBay-C06","presence",1,0,0,0,0
2703.32310167226,3323.81553574019,3086.52321858721,1505.11560363946,6203.43946708493,3930.38733139278,-5430.61048277448,-6198.82695711789,402.79713380594,0,1938.88487918009,-5943.12979894668,-19.8747943893576,-12.0113306265015,"Norway.Javrresduottar.EC-Sphagnum","absence",0,1,0,0,0
690.563360347611,1606.50010382179,1387.30913611795,117.100840851784,2104.49781268585,322.954630075116,-1777.6316315624,-1215.97988857875,1236.15829865272,0,1489.39926297,-1754.47114103945,5.54035020512046,-33.3382990255805,"nonveg_998","absence",0,0,1,0,0
635.888255648541,537.609581794375,656.876072717842,294.247768119024,1583.4650979004,481.292489423424,-1302.10785664098,-1899.95238441494,800.405401114487,0,1077.75756556597,-1691.14809233457,-12.9738322878624,23.0442757649107,"Canada.Ivujivik.RTP13","presence",0,0,1,0,0
-445.361802393613,661.888869769016,1095.22111434049,571.734132123702,1939.95419201841,762.611154697381,-653.231919636778,-1307.96071723854,295.394768886303,0,1667.0958802156,-1092.04246132398,-9.38161846143298,-24.9049196786693,"nonveg_608","absence",0,0,0,1,0
2476.47918324113,3086.35629429019,3463.25582732212,2244.32400650396,5394.18043498455,3829.91256932198,-5191.6403234986,-5930.91210156972,557.073847798356,0,1532.41748731865,-5205.81502528214,-6.77889494955074,-12.0787770746665,"USA.YukonKuskokwimDelta.UB3","presence",0,0,1,0,0
2095.330632224,2057.10183081263,2314.61033945695,1425.33969978846,4565.01327554531,2860.62119016476,-4325.22114937512,-4945.7202697858,495.077478187597,0,1804.16147977206,-4854.27249888571,-17.0153615340345,-29.6224224323291,"USA.NorthSlope.Atqasuk","absence",0,0,1,0,0
331.559325732107,640.281885495037,628.565209372278,726.360741487157,1900.66697823594,1938.70430651453,-978.388721861948,-1893.35783336504,452.555725839328,0,696.97152382644,-1746.18860009518,11.8192458668572,-30.3601132519007,"nonveg_760","absence",1,0,0,0,0
-845.769773858854,748.864271617992,760.453672319865,1199.41433513312,616.36203271733,698.125239019198,-462.036294202267,-1390.68672376487,416.441302192503,0,2045.18410899197,-767.468742878258,11.5716304540761,-11.0860581845168,"nonveg_571","absence",0,0,0,1,0
2091.74572291041,2895.51807732281,3503.38353014019,1773.02489938804,7479.89519407214,4297.07810300089,-6022.83012682352,-6513.9028062675,391.05758917535,0,1159.27910951468,-5130.3809453183,-25.6522579602865,8.28156667377921,"Canada.PayneLake.TDA3","presence",0,0,1,0,0
2094.75363699234,1621.63664792568,2098.1711856751,823.034474077637,4390.66971716209,2164.35988063402,-3359.47797896626,-4248.26120424462,912.488298796213,0,1275.13671159747,-3574.92068173118,19.7134027996306,18.3363111561484,"nonveg_529","absence",0,0,1,0,0
1348.42462831971,1057.20285893787,-205.627305779709,-87.2057455587098,196.659769390508,-126.617034123488,-830.123683511485,-802.102763937128,896.944007873506,0,1554.05193409942,-1026.82288082247,-14.3083592537069,1.5073517178912,"nonveg_659","absence",0,0,1,0,0
962.527498021502,342.815493070492,864.958562961998,523.65619334184,1216.76057462654,730.376217565757,-1555.30583875853,-3143.0264025362,1701.70769509656,0,619.71200495101,-1744.01136972312,-24.1031281743529,50.7858432386572,"nonveg_861","absence",0,0,1,0,0
2584.82022301611,3866.26570761106,4405.54122469697,2025.28589645175,6547.20179370198,2852.18820127535,-5376.76350098254,-6588.53001238312,496.332057531025,0,3134.01571347978,-6969.09825599469,-62.0699019738715,21.9436562536888,"Canada.Yukon.UPPERQUARRY","presence",0,0,0,1,0
355.388938973867,-125.722118166287,534.095075694512,-543.360258783592,917.503793570218,-720.486719859281,-1159.31724790373,-1470.14177680869,1223.78915712237,0,1077.4553344781,-923.015925974858,-20.1037309617832,49.8027704705485,"nonveg_582","absence",1,0,0,0,0
2292.71030033225,3455.48681728363,3443.90098227485,2025.73457431126,5891.78983264559,3753.0485705412,-5826.91117514796,-5231.33243799226,422.177532960375,0,1050.51196210337,-4906.69700178833,-11.1670575398847,-45.4077885368678,"Russia.Tazovsky.Burned12","presence",0,0,0,1,0
927.511217441974,978.605381013075,794.181688743095,462.532167125152,1809.90578501942,868.536403752405,-2354.30931279474,-2627.00521076132,878.711543472088,0,866.657600378885,-2522.92569891349,-27.3284403722822,-22.3786561507476,"Canada.EllefRingnesIsland.Isachsen-C01","absence",1,0,0,0,0
1606.08574925832,2480.41323533837,3029.36161664323,1389.4871214038,5619.56791638413,2889.13209417752,-4968.20915714092,-5434.23148863857,472.4875581421,0,1950.50868244073,-5344.01803709962,6.21216481633919,2.71855283947736,"USA.InteriorAlaska.AUFEIS","presence",0,0,0,1,0
1730.70607500417,2908.53244251908,3989.36832369473,2004.36471795682,7633.82228107324,4116.67749092673,-5983.7338093209,-6673.1781551705,276.780661409034,0,2647.06348390298,-5792.61526798078,-100.22012120467,-0.690117563491509,"Canada.DaringLake.Tower4-LowShrub-2","presence",0,0,1,0,0
828.391577749159,1802.46834680453,1961.40727424687,-533.387727813272,5604.30971678979,-2463.4398559177,-118.663682674319,-4330.33941492278,205.179590457432,0,2494.79500206014,-1880.96643653713,-149.532320462512,-80.5413906148311,"nonveg_1813","absence",0,0,1,0,0
1068.18884311175,1072.78900109261,1530.46756767629,578.771996152334,3451.13979822148,1756.95444648491,-3202.27940071813,-3535.93767075948,647.893686943345,0,951.695571523958,-3186.2527791308,-3.50792154518573,-0.29440002712193,"nonveg_996","absence",0,0,1,0,0
2611.10746892018,2768.36345467877,3041.200215687,1729.14033149303,6467.09555089397,4163.83421690069,-5114.16904648419,-6031.5450443769,483.254895428422,0,1430.92914471897,-5416.16958105145,-64.7160697434376,-14.6400212456805,"Norway.Javrresduottar.EC-Sedge","presence",0,1,0,0,0
2034.05952559962,3127.21236524378,3689.12666159249,1579.65689034815,7110.70674006342,3282.27749025472,-5887.21103679428,-6371.89535987285,440.192438050766,1,2049.92097804484,-6044.19032553796,-90.9224637987623,1.67662350149622,"Canada.DaringLake.Tower4-LowShrub-1","presence",0,0,1,0,0
2483.75152485092,3500.18227048815,4056.24830745992,1811.50966463159,6389.22001489636,3124.56564302943,-5449.23789822142,-5936.58259141374,518.994391795279,0,1721.56707704036,-5764.88112514393,-7.57985457066815,-8.37142332516175,"USA.InteriorAlaska.24","presence",0,0,0,1,0
1766.14310398211,2020.25173368369,2416.64615706474,1276.08738073605,4516.38131576148,2701.4751900983,-4589.24320491523,-4802.14763333797,608.544594532729,0,1031.03572009748,-4444.99112353372,-74.6908210409547,-44.7116296708674,"Canada.BanksIsland.GreenCabin-C10","presence",1,0,0,0,0
2013.45127938125,2129.19661110482,2238.07881027666,1388.69245136996,4170.76992098441,2690.32522742465,-3936.98178480926,-4324.47329007776,671.289188490574,0,633.002833218696,-3647.12962918341,-33.5990808413992,-38.2772951191205,"Russia.Tiksi.LichenTundra","presence",0,0,1,0,0
-527.71063360284,362.962807631401,909.992069526203,352.437548553172,1347.24393280447,-902.633298563815,-646.930829357885,-1274.64803764048,807.742823772054,0,1437.70270312904,-680.139913833891,-119.608814339538,-41.2817452929355,"nonveg_1834","absence",1,0,0,0,0
76.3775881363993,600.480232812002,534.973846304938,295.44555155989,886.007323541005,343.128336871243,-1460.94857740519,-877.395527518441,1656.02378072261,0,524.102644675602,-1135.49134218609,-30.8841515016603,-76.1065937182467,"nonveg_994","absence",1,0,0,0,0
271.788166896865,-783.746061499041,-264.013832120161,-1461.67227681073,-952.324994969023,-4895.6348230284,9773.77296483257,9927.42661690805,1463.59160018875,0,1733.46044370759,9940.23991634812,-8.07953697026518,0,"nonveg_1236","absence",0,0,1,0,0
1887.85467646366,1943.96775080022,2440.43256069879,1039.03021136769,5868.48177860059,3233.89192920101,-5659.8940365167,-6514.27729964948,320.226082431346,0,1310.59406862324,-5622.86388962435,-32.2378544239029,9.99161228873473,"Finland.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
2086.00162542553,2435.70354349644,2795.07357724279,1262.79800704466,5669.13034421072,2465.91190532225,-4513.38648724905,-5614.28873706634,485.694566288859,0,1245.93966501068,-4733.3910682681,-64.1413818609983,-20.3704532449395,"Canada.CoutureLake.TDO4","presence",0,0,1,0,0
3225.85393467567,3652.48962071431,3768.43418274235,2211.32119960854,6719.22529650383,3882.76948958226,-5722.28665437642,-6350.21287010622,209.310494831509,0,1285.61926240029,-5812.52288415876,-66.7273279800732,-6.07688964775086,"Sweden.Abisko.VJ-DryHeath","presence",0,0,0,1,0
3263.85411786156,3637.04620325751,3803.03043589148,2159.44182730314,6201.96516391934,3401.40743648118,-5662.85961450044,-5909.76395404564,525.254400690403,0,1939.64512789143,-6014.38377916524,-50.8027077330664,-9.74853995670401,"Russia.Yamal.VaskinyDachi-2","presence",0,0,1,0,0
139.861481728607,782.35440931906,467.543650795811,119.801827366556,912.29950738132,495.023916724567,-2376.02289583075,-1284.4877336097,832.309887073633,0,847.430323669658,-1920.08427583549,-6.43779835893695,-48.8926954240529,"nonveg_953","absence",1,0,0,0,0
1615.53521403763,2079.71793151648,2548.45533276646,1600.747510303,7314.59859625179,5132.44901625233,-6307.25693083753,-6016.60104791183,261.84690815422,1,718.512197089865,-5854.97039989824,-35.9285813354401,0.505644735702784,"USA.InteriorAlaska.1","presence",0,1,0,0,0
509.031880987142,73.2601108876041,736.988366026717,152.538048447237,1340.9727727439,500.142443547156,-2537.30388012602,-2108.91493095978,870.373548892633,0,870.884773579513,-1877.22152521533,-18.0610461089768,-1.08678559955297,"nonveg_695","absence",0,0,0,1,0
2721.2051618975,3610.86660816819,4033.97142300624,2049.23995418354,6495.41190384149,3268.32420180097,-5768.08098365803,-6272.11549786985,465.442738653874,0,1909.68931400875,-6001.48611246185,-7.53703276366779,-7.95814822262141,"USA.SewardPeninsula.QuartzCreek3","presence",0,0,1,0,0
3632.12810874107,2897.03087460918,3097.60559613408,2170.91449637117,5550.49767295678,4017.09329358938,-5542.68632118083,-5662.62807020169,885.347763422417,0,2496.67102125173,-5038.62022550032,15.6505113507255,49.6364240425204,"Finland.Kevo.10","presence",0,0,0,1,0
4528.20882789507,4459.64638421598,4644.54059374725,2929.91812938924,8185.61422915011,5783.89603713421,-6474.88058915326,-7516.59542412361,394.890969244765,1,1559.90807315108,-6905.89634404726,5.68850033887131,20.6497384855589,"Finland.Kevo.2","presence",0,1,0,0,0
2408.64972207714,3623.51484580488,4065.85585604826,1933.36028242937,6516.14046738305,3634.45445900523,-5643.31640326857,-6069.70023050328,450.367254445699,0,2110.00123458875,-6100.65771232909,-96.3299483741277,-52.3095112404194,"USA.NorthSlope.Oumalik2","presence",0,0,1,0,0
190.818259042906,286.350050337891,411.004587980439,-480.934734812709,-587.156276184591,-2366.22106587621,7136.71105155741,8796.85831812665,520.888902520271,0,891.939322793148,8173.40541856451,16.9031899793057,-1.11234168189001,"nonveg_1695","absence",1,0,0,0,0
