"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_peakSummer","spectral_green_lateSummer","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_SWIR1_changePSLS","spectral_blue_changePSLS","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
2079.01503686635,2198.4021780541,2397.79887798827,2975.20477791211,1674.81331805654,1059.18926656345,4161.86843035627,4638.49701505148,4919.67525930749,5491.60389890845,3113.30536402685,-5072.79810948234,-5206.38349369117,-5625.31507947004,-5362.51374483588,-3893.47101343332,2357.09788652574,581.217439767923,0.0178038192292055,0,2298.04567737771,2102.54230245967,1565.64039552139,26.6829150000992,4.62572130254486,-9.55578269947138,37.9746423514934,-5.15898780999947,4875.18814570215,-10.5189312683529,-4860.01731240664,-4928.82977053725,-11.4383555802342,-2.57013491635526,3.71217357098044,2.59851740584882,"USA.YukonKuskokwimDelta.15B7","presence",0,0,1,0,0
784.754347647927,536.969410283105,581.933355680644,223.195748959668,991.605653304261,-380.680468497767,1208.06086943656,941.643373208056,1011.10566980825,625.024979338449,1390.7302948776,-2180.67944056652,-2186.38364147045,-2264.85874222403,-2764.84989626774,-1835.64731462389,2376.8046561773,1810.80469987813,0.150892600417137,0,581.933355680644,623.691703175121,768.409904344592,-8.27405222625336,-21.5984076418561,-2.49799696652995,-9.53543265269429,-4.40807260292677,1011.10566980825,-3.8590164777885,-2186.38364147045,-2246.48380703053,-13.8012850377053,14.0424867611335,4.96692832868229,3.75363980695667,"nonveg_915","absence",0,0,0,1,0
2815.45641420778,2888.56233101254,3477.31969123521,3844.53672507911,2620.313546282,2906.76660931122,4552.91127445447,4963.94520684185,5577.08544911894,6138.65597535284,4290.64666882548,-6328.46248156465,-6024.7014617744,-6236.28100998928,-6133.71855612546,-4618.89891530006,2930.80117087732,644.999690340509,0.00736212575187283,0,2773.66067794948,2892.99818112864,973.297639643663,10.8587074642939,16.5925776519047,-34.9347638200114,2.79204678085807,-43.6797416829895,4547.55728610789,-47.8084120638624,-6297.87938016575,-6253.07989809226,-40.1081870672982,7.40283033381877,9.54078137096851,9.91052377282348,"Canada.DaringLake.Tower1-DwarfShrub","presence",0,0,1,0,0
1357.63960816476,1003.34437427886,919.375458476481,1328.46699270806,1396.459964312,-706.348979528787,3036.4770654416,2634.54275632961,2640.93700936368,3186.13506170779,2829.68002950192,-2772.22652986382,-3156.47880545045,-3769.20762783894,-3334.74850397799,-1864.24609631668,1480.06977358041,586.193020826723,-0.0144088873639703,0,1328.46699270806,1201.05727958803,477.084505835517,-1.43779096841614,-1.04187912345351,4.4194166211779,-3.57117565121303,11.4068379749079,2829.68002950192,-0.336539633372013,-3156.47880545045,-2979.38151268958,-33.6289049461905,-18.886795624676,-9.83561573187017,-8.35703278595499,"nonveg_996","absence",0,0,1,0,0
1273.24475141516,1632.79664877831,1198.30936227783,689.97610948131,1367.14094913881,3717.33918750491,2119.7807440545,2756.6995741617,2198.17194379621,1517.69012196816,2157.96933985278,-2359.82114246377,-2039.2830591288,-2714.1531485374,-3340.45903260856,-1399.3418819826,1843.73317809161,1196.84113787131,-0.000548839918337762,0,1273.24475141516,1232.29356421828,942.820539296995,-3.61139222014032,-21.6025422938462,36.2072738750393,-110.921424990168,141.271669105042,2157.96933985278,46.5439691971236,-2359.82114246377,-2370.61165294422,-36.9415100185065,-4.99245914088909,13.4444601390044,13.1040417594173,"nonveg_680","absence",0,0,1,0,0
-756.785485401254,992.322532491297,-365.777639615917,-253.052825012871,-1161.66214795012,8506.18009189301,-3384.742022832,-2057.81627572342,-2171.27630642253,-939.770941290941,-4552.02193921053,10000,10000,10000,10000,10000,902.428477984469,1160.73233382838,-0.238894373178482,0,-365.777639615917,-308.991113097773,2153.98468044142,14.4598808053166,17.990452156728,46.8310404174901,53.3507110038212,16.3667395931113,-2171.27630642253,3.91241485169363,10000,10000,0,-6.90525701296074,-31.1358459515997,-8.95167136293579,"nonveg_1236","absence",0,0,1,0,0
3016.9326409519,2434.94185580665,3267.27632963557,3798.08253517691,1923.08060100245,1638.20347272769,5616.13398776064,4664.60873195611,6175.54799725636,6989.03953677847,3778.12835452089,-6208.1720791906,-5590.86403958335,-6067.44238291005,-6159.81141958894,-5354.03185766852,2590.64138685339,585.341343686196,0.0241140071302652,1,3062.5273951929,2854.53340750417,1986.70915472748,68.507212231982,-21.2875218287478,-27.2619462126998,148.468646573944,0.51224858823277,5824.0242675386,-50.9857600910445,-5658.50830710635,-5942.73116811841,29.0166792201529,21.0124030520522,6.32082126427062,9.47372556874439,"Russia.Kolyma.T1","presence",0,0,1,0,0
1859.86765322585,1782.70732805025,1957.7284578711,2039.0111243232,1314.83417000033,1422.94928071857,3718.3268504788,3697.3892329417,3918.70881642843,4003.09371406923,2646.0402072121,-3967.8428440141,-4019.84818259791,-4240.76696338339,-4472.57932455393,-3055.33394360364,1984.69767935895,767.487674577518,-0.00572969871831851,1,2040.0221466697,1776.27757107866,1437.12687965093,28.9962487231081,2.24563996495565,-6.06036478782795,29.0201839639019,3.82006921080752,4029.22575589755,-7.28748813212199,-3958.39841503764,-4024.33786247026,1.53911642755397,-5.03388943139973,1.52103029788235,0.24005059854882,"Canada.ClearwaterLake.LS1","presence",0,1,0,0,0
1042.74699441631,1430.18052264896,845.314725353084,1276.21371337999,412.252180679259,-2001.18891283363,2101.55002752108,2658.45606898077,1824.44298898402,2461.33420977928,1074.47542266734,-2741.58240077382,-2171.0066617952,-3231.60287662215,-2461.90383862032,-3681.19377129443,1912.90703428918,881.170163072255,0.0448121279478073,0,1042.74699441631,1001.34162729552,1017.9283419697,24.2498005283481,8.97948919091077,116.973159459176,31.0741893963396,157.419248521084,2101.55002752108,166.80261599935,-2741.58240077382,-2857.45790982118,36.1388988661774,-72.5502737641788,-60.8363622361321,-53.9376227809227,"nonveg_764","absence",1,0,0,0,0
4007.13065086306,3885.02310886632,4889.13943353166,5145.30049253818,2550.52912991859,4131.05528504495,6244.51013406374,6153.12381695859,7199.78225474269,7389.96524436549,4458.02423265109,-6409.68226131936,-6476.36563947235,-6633.8341448052,-6949.94222372932,-5810.56481916401,3675.4198351201,702.210106046,0.00400761852506548,0,4010.20826367192,4268.84128425819,3042.16535776802,47.1298274751178,54.2756844504829,-85.469298953309,50.5143023355264,-85.2100396395133,5946.67416786132,-102.007780947622,-6817.76077164333,-6726.19801349145,-26.3610044354119,5.28381710608714,2.93668850615955,5.0037818740169,"Norway.Javrresduottar.A-Sphagnum","presence",0,1,0,0,0
157.380773897961,757.375533557835,-21.3079579948064,466.305754936494,1481.47637977821,1542.27360351874,248.559835105738,1006.66676685308,67.7979099995316,649.461405690291,1813.16021388139,-2204.8276148148,-1628.46682518237,-2499.87148598276,-2002.05268430204,-446.919448892185,3160.15539192657,2098.24880835662,0.0267367959022522,0,466.305754936494,568.246096835139,1502.78433777302,-42.7127614800081,9.96532196898494,111.240498793235,-98.3626777832407,235.206699497631,649.461405690291,134.12412240765,-2002.05268430204,-1756.42761183483,-56.7067150297619,-50.8936015396474,-26.0554248246035,-35.855751663452,"nonveg_643","absence",1,0,0,0,0
3181.88847133291,2650.81409575374,3417.36816752004,4585.47053494656,2197.78554916641,2480.86184921871,6019.10225414625,5539.46566017454,6336.66881215913,8092.01393346292,4495.61514038433,-6333.05119468787,-6600.78016515896,-7462.23966170564,-6598.70421027492,-4856.83030319442,2907.33655197573,331.011989519027,-0.0599577724933624,1,2912.67805979101,3238.261337004,2169.06954732792,14.9052865246355,48.8908766320681,-26.8538944384496,14.8838134790643,10.3912452679721,5960.35790007901,-23.4173538986654,-6332.27724018146,-5964.37510234443,-70.2160937131406,-33.3892049856038,-15.603414959256,-13.5866600178805,"Sweden.Abisko.NF-Wetland","presence",0,0,0,1,0
3452.66008183897,3150.99177917143,4039.56525812262,4390.03754213179,1806.91247891327,2600.16164558895,6063.24574299052,5746.92981418625,6773.08608934798,7246.22503386457,3040.46372470761,-5655.83077988799,-5678.01797905903,-6527.90460253696,-6943.78121222701,-3235.61585757526,2913.33318161691,615.38248767956,-0.0560896723634667,0,3485.29742508645,3611.22984443903,2880.95318948264,29.8716132704948,39.4337391760084,-22.9500141679534,12.5582014486046,-7.6514398079063,6347.63539437105,-24.0729390927718,-6294.7171677437,-5757.0131771683,-73.5515836370762,-12.1573546321396,-0.0827375273322295,0.320345243265809,"Canada.ClearwaterLake.LSA2","presence",0,1,0,0,0
2573.17560830869,2494.133838653,3297.14926424502,3131.90918253689,1817.99499203376,2954.74240707495,5290.29478742272,5350.28718626778,6445.30230599696,6103.76758042386,4245.17246693191,-6207.40051489752,-6372.9874993963,-6283.89416365102,-6992.22667376512,-5178.31192890176,2223.64777934288,578.748643165724,0.0139780100435019,0,2593.83547669523,2536.50204860019,1320.38133080271,22.3163654009463,20.996463508849,-17.9978786719028,26.6640271535141,2.82653709450659,5216.69083256963,-17.8333589862546,-6863.42422752156,-6677.33342114593,-39.9181206148013,-25.6103805441186,-7.04044960754901,-7.17715930000765,"Finland.Javrresduottar.A-Hummock","presence",0,1,0,0,0
3372.17662255757,2560.27372214135,3983.47539425991,4416.32137786941,2138.13921148252,2516.42123980416,6245.7691694444,5455.31469044701,7171.03044870574,7632.20936195649,4191.04442713712,-6263.78365448916,-6183.80341949134,-6819.18054652305,-7336.94008088535,-4496.95930138688,2730.47677066163,496.641909973022,0.000187435342619815,1,4089.5892944755,3587.03688743167,2366.76204088121,40.2199931564252,14.8209845384867,-56.6571440441185,28.5048557725988,-59.937384836406,7321.48973680629,-66.0957312120089,-6414.42068923761,-6374.45853470651,-47.6173649154083,-1.29524075009706,2.82697350161614,3.5474322570712,"Canada.ClearwaterLake.AB2","presence",0,1,0,0,0
2575.59151221244,2545.05815107376,2892.23822797122,3219.74593001774,2326.62391357631,2747.88715705079,4154.3975026778,4412.81276636806,4767.30971817582,5141.10614958768,3889.96697537694,-5285.56325837434,-5234.2241944332,-5688.31173318105,-5743.27732303912,-4628.87119788762,2850.31712992206,750.184188002563,-0.0136157386004925,0,2605.16508277282,2676.87976100241,765.978061641152,5.62943660106473,0.73533080945148,-6.73707704016018,0.187090725240123,2.62540690063762,4368.95982586133,-5.45462584615941,-5292.90809739299,-5349.31867231842,-12.5608504675402,5.98213807580846,6.58356732231557,6.88865619581863,"USA.YukonKuskokwimDelta.UB5","presence",0,0,1,0,0
945.988410759713,1407.29646620707,693.619282488751,1161.50915424817,399.128402434541,-242.889413884627,1194.6672582003,1688.01601625712,787.327104716675,1628.43929841576,444.492963874484,-1726.4599312209,-1557.12218246245,-2782.67836694089,-2020.24044197713,-1282.99282014343,2611.5028680635,1186.7183951266,0.152310863137245,0,945.988410759713,921.508343227649,1008.16806377253,22.7858336802155,8.62082973953836,59.4730986431931,-0.855634464899887,87.4604012335081,1194.6672582003,75.0574092950368,-1726.4599312209,-1873.89874854896,-18.4777962948946,-32.0319275106866,-40.5991783122033,-51.7003947462739,"nonveg_880","absence",1,0,0,0,0
311.369388770535,-377.137141044589,-127.725008583909,529.970810463628,564.576851806376,-481.706621712002,562.527408687004,-172.030828210683,121.013502511817,869.45171054311,874.572272275042,-1905.93727560456,-2736.3785685784,-2489.40355958291,-1813.34551428744,-1235.68030853683,3204.80722090938,2205.00423953365,-0.0236498117446899,0,311.369388770535,180.210980282408,941.713992850965,-11.0090201319931,9.10839257054557,-49.8824264921359,-44.5855041480897,-47.0681945820032,562.527408687004,-58.6088661445,-1905.93727560456,-2036.14904531803,-29.1416072638143,-122.095178290098,-36.5017669927831,-54.8028428181744,"nonveg_674","absence",1,0,0,0,0
56.114440562791,426.299924519286,-146.599858459792,1207.32922165474,-481.553888683708,-4385.36783230582,928.392739522779,1368.48313644795,764.101983306193,2816.67641303395,-314.661853251089,-2629.79948172518,-1852.46481555447,-2851.68724358506,-1765.58683854899,-2005.8517195986,1439.25894451342,445.779667347821,-0.510939955711365,0,56.114440562791,212.317967918663,1688.88311033845,16.8021352889531,34.8852963967256,21.2185104807066,9.72137000858257,31.842498869348,928.392739522779,22.3844871533983,-2005.8517195986,-2221.07801980246,-19.4983675664556,-28.9375903079431,-16.3000868714139,-19.700340275528,"nonveg_627","absence",0,0,1,0,0
-756.785485401254,992.322532491297,-365.777639615917,-253.052825012871,-1161.66214795012,8506.18009189301,-3384.742022832,-2057.81627572342,-2171.27630642253,-939.770941290941,-4552.02193921053,10000,10000,10000,10000,10000,902.428477984469,1160.73233382838,-0.238894373178482,0,-365.777639615917,-308.991113097773,2153.98468044142,14.4598808053166,17.990452156728,46.8310404174901,53.3507110038212,16.3667395931113,-2171.27630642253,3.91241485169363,10000,10000,0,-6.90525701296074,-31.1358459515997,-8.95167136293579,"nonveg_1236","absence",0,0,1,0,0
3188.22439163196,2849.82342835242,3330.70479451956,3815.36631896666,2168.89432918909,3197.146735256,4859.42003131217,4671.39880942815,5158.97350730166,5723.30868698055,3402.26561738044,-4990.09299041973,-5588.11813707847,-5820.59000033082,-5758.84420899756,-4383.19626219565,3231.31501967218,796.408968982404,-0.00456612757019078,0,3237.95081176384,3049.80592408021,1735.16980858488,37.7210827953235,-12.9916609567492,-22.3633016166326,26.8370526093638,-22.9589266572733,5005.24486924383,-23.6185928851243,-5784.95278912034,-5324.52407956339,-0.34005084243648,4.33444702229172,4.69728150909784,5.07950028609818,"USA.YukonKuskokwimDelta.U","presence",0,0,1,0,0
1825.6652259172,2288.12067335603,1812.74456116163,1791.53439867302,1441.07306012762,545.763577270308,3373.12148563264,3294.46318507704,3466.38256690166,3113.83843005953,3104.25043792525,-3016.50910360069,-3333.79551930144,-3263.91344078685,-3623.9716959028,-2156.55925412216,1938.44856197503,863.604142364232,0.0379773192107677,0,1812.74456116163,1831.8275838471,847.047613228416,16.7213985125906,-1.48394901061644,118.844028048602,-5.49312610656651,-46.3762205232664,3294.46318507704,-42.9798454561533,-3263.91344078685,-3078.94980274279,-37.3891238903706,-13.8202873830503,30.1517390898355,23.3944412789872,"nonveg_1177","absence",0,0,0,1,0
157.469826817456,-215.774118081387,3.24051602848429,292.371211271521,-83.8900528693479,-1125.98150250209,630.011723470589,60.2661634410821,337.139801640516,662.538717706431,412.208326912328,-1284.59036915242,-1938.14346903548,-1708.65611997416,-1398.63530222251,-1265.58051207212,2282.88866931452,1637.37657864843,0.19697593152523,0,3.24051602848429,30.6834766333453,508.145329352908,8.93925480321496,4.81790658764517,-21.9014634109871,1.14121205719441,-25.4629821784012,412.208326912328,-27.6873638199434,-1398.63530222251,-1519.12115449134,-0.704068780751843,-24.1746845993555,-15.3861236575572,-22.6889928247043,"nonveg_907","absence",1,0,0,0,0
934.335873057754,450.751329678215,1294.91722949169,271.863808754535,280.502593126649,-2054.73675404006,1394.40182606954,865.639186847192,1874.04329359656,758.686487897952,421.139346531817,-541.792021140128,-961.598886503307,-497.372034114813,-1841.4998204059,-77.7371599029375,1074.76977677042,1105.42209887469,-0.164265975356102,0,450.751329678215,646.47416682177,1023.05342073716,19.230390586209,-18.9277732658063,-49.656817636087,-11.1218100014679,-43.5053616082229,865.639186847192,-59.3178886323156,-541.792021140128,-783.999984413417,-13.6486723893291,38.7132213352254,20.444141632476,20.2175381426803,"nonveg_923","absence",0,0,1,0,0
3145.23215625517,2368.77945454449,3705.14845226908,4254.71211873019,1950.44257412646,1742.01622808216,5232.58165682693,4434.00408906989,6030.43246139777,6837.16525162922,3192.14194158257,-5926.16046244178,-5621.87353723214,-6059.47371232605,-6375.20120772616,-4159.91613896696,3144.82217980865,718.666182808035,-0.035572178910176,0,3061.65260164917,3011.15124749941,2612.62601173112,41.6702379460913,35.1717035754122,-68.4865211356436,49.4877610358687,-80.7765814015822,5133.37781978397,-84.7064334055949,-5769.20066602357,-5559.35661469006,-37.8369946179307,2.13604371449099,5.15566486648481,7.32286699982036,"USA.InteriorAlaska.LOWERQUARRY","presence",0,0,0,1,0
3621.51890540968,3106.42040229419,4156.96725220259,4654.31954210921,1747.88866755806,2835.60996521184,6574.43739398839,5858.38700475121,7067.59349484736,7642.90770548478,4003.15492582025,-5879.06194407964,-6227.07912134168,-6661.26555824418,-6892.60110913304,-5314.00642288989,3074.88613361684,590.667303317376,0.00379755563032328,0,3646.57060003977,3702.27269708849,3291.80957692108,61.8679626298046,41.0010866489793,-62.836669373269,78.7986934807737,-54.4226702552649,6583.71840075087,-69.2966099506493,-5907.2955218663,-5815.67254593092,-22.6969643747529,11.3516860324228,5.15475967197564,7.50371671569681,"Norway.Javrresduottar.A-Salix","presence",0,1,0,0,0
2618.22525851211,2695.79459149758,2853.76103496451,2977.05397673657,1784.31447502689,2902.37750519202,4401.57477689757,4878.42237621107,5014.73628636889,5115.68268737704,3063.88421080336,-5502.89185256085,-5686.08945543418,-5928.35296456411,-5952.43436424817,-4654.58773382903,2556.94704897361,654.075863158038,-0.000371219404041767,0,2492.91504148886,2350.17990656242,856.513198287715,31.8527522600286,-4.80822414945481,-85.1974493106203,-5.662450656838,-61.150682945515,4252.15013792485,-137.956639992084,-6010.61116454488,-5877.56812688221,-47.4408167858119,-6.33278588537064,16.6894840394799,14.1327038135012,"Russia.Yamal.OstrovBelyy-1","presence",1,0,0,0,0
2870.47915706448,2855.01664758812,3536.52577846698,3840.91678587687,2020.16995672806,1263.65356556931,5311.78407648558,5264.52931869359,6279.97116291159,6744.00218468781,3794.82262241621,-5572.63384787414,-5780.39682271455,-6150.9422928854,-6261.66906458898,-4333.28840696388,2674.61345971728,643.310533810864,0.0364659205079078,0,3301.0715633682,3689.01783879173,1978.8084677573,7.22026126918094,42.2499504247517,-36.4703116185104,-22.2126495844754,-48.8135272222548,6318.88251322137,-51.0826967879027,-6443.1298648002,-6162.76653540189,-56.6213264486744,-25.5488105683974,-5.43170417931814,-3.88530495797617,"Canada.BonifaceRiver.AB1","presence",0,1,0,0,0
2910.10474135682,3288.6366441909,3560.71123943847,3749.95324455015,2158.95124558152,2457.41332210459,5258.08643213832,5815.79137778741,6233.15359981784,6712.78614900584,3747.55583492269,-6024.4486688084,-6273.16668170155,-6443.38073294985,-6062.95755519287,-4054.32999856565,2677.61567968493,534.925231545689,-0.0480567986766498,0,3363.09943229725,3137.37752748784,1591.41881725456,24.9584777544254,25.5533127146054,-4.04994611576929,24.1668297827832,54.156634765491,5919.62692488135,2.83263575476616,-6168.02501062855,-6089.00806757539,-45.7859090792583,-28.4330346462293,-31.9398106947776,-20.6175350574585,"Sweden.Abisko.VJ-DryHeath","presence",0,0,0,1,0
2904.97671394678,2471.9104924093,2773.83995037651,2959.20504014012,1800.11629825379,2067.8717165622,5300.93157632679,4836.119677656,5465.69925889349,5675.33008238203,3573.79119846488,-5165.69145955468,-5324.44965155506,-5933.94402620822,-6084.31207132572,-4352.77674673374,2312.65245726854,599.132894681896,0.0285644785811504,0,2419.8162235692,2460.72750415494,599.990826100447,16.3291987673651,3.04110992628574,-13.3585296411363,-20.2345246420756,22.7119837147975,5094.79438706183,-31.899187117534,-5697.65189865562,-5586.98608895311,-50.4952876890061,-24.9123446838333,-2.7147294591869,-2.0985685599998,"Canada.ChukotkaRiver.TH1","presence",0,0,1,0,0
184.287654473567,280.385271012795,270.057149379163,808.259020101962,216.190654829448,591.817563549672,699.728220495998,1003.31417346803,950.200787108039,1501.82417334444,712.837127828375,-2415.81475271921,-2879.54740330547,-2815.79066657017,-2059.36075219086,-2012.78634909691,2100.36634255077,1083.9538292197,-0.0076152621768415,0,270.057149379163,351.835949959387,623.971365628395,-1.59515001779401,31.1985682814197,0.794470894894748,-27.9276328116154,23.6060471398359,950.200787108039,4.08564510461486,-2415.81475271921,-2436.65998477652,-20.151420181115,-28.6266775069951,-17.7209078076249,-20.8326249003982,"nonveg_663","absence",1,0,0,0,0
486.572937981563,764.249861409817,350.935128014475,1138.90010385031,677.831343253658,1126.72548103572,470.847468923974,874.790747039731,239.860636293134,1431.95698960442,806.244505858,-2286.73256370992,-1818.09345657398,-2865.36527714136,-1663.66640060398,-1076.39635595574,4031.14345551523,2172.19469078425,-0.145394593477249,0,677.831343253658,683.697874901966,787.96497583584,-7.35609251046518,25.0895063795674,34.4428944496119,-56.3949398287646,89.5059777034969,806.244505858,52.9108425622165,-1818.09345657398,-1942.05081079699,-46.55139260593,-65.428846810036,-32.4906638499749,-31.4663354578292,"nonveg_855","absence",1,0,0,0,0
64.6440030116374,-619.901831671333,-117.919444768271,-141.528271917768,-1036.90206825897,4446.67104221727,-2503.25652819891,-3325.50977766741,-2037.44609190005,-1818.92328036732,-6232.92290841672,5875.13948026283,4522.37374875143,4173.25865162545,3929.83009673528,7873.84378048854,208.958639505212,290.386676030205,-0.000134873494971544,0,-141.528271917768,-370.321522720942,1101.54607127061,36.718202375687,-6.87240916431351,-31.3738991814414,13.1737171211827,-28.6030455089556,-2503.25652819891,-80.5039803604597,4522.37374875143,5274.88915157271,-66.6234766741903,4.29728718408311,4.94292459293924,5.21380311262828,"nonveg_1810","absence",0,0,1,0,0
2160.55278636024,2208.32235182303,2320.49217544945,2637.02000970785,1675.45983290313,780.72846973453,4387.17998339948,4483.15943991106,4642.01829066922,5129.00261111092,3565.34231623801,-4481.78892659541,-4542.31029735481,-5045.52751349203,-4876.91141519584,-3444.50107822154,2214.54724611758,715.801098549491,-0.00617181095812056,0,1957.61645484049,1832.3604077205,1829.77648129898,22.6955704068372,19.8573710187204,-11.6218224996546,-8.02918165335889,-1.01894331492452,4184.69801612679,-9.42281788291621,-4167.31054556365,-3827.2734071882,-12.1437901506638,-21.5464671616081,-9.66238584694334,-9.19489723844358,"Canada.LeRoyLake.TD7","presence",0,0,0,1,0
-253.978064827459,-79.354763011001,-263.556241036587,125.328300478098,-4.50048721831166,199.040138650008,-168.18381331836,141.284297288986,-172.605687895521,387.157410774009,-69.0511355322783,-1238.98352658361,-1376.94699150995,-1496.22935017552,-1042.1411971514,-394.103061548545,1277.92570082671,970.697074359041,-0.247904986143112,0,-79.354763011001,-95.212251123052,388.884541514685,-7.33757581203374,11.1560695678105,8.0087599141559,-38.6056430863799,3.82795789101611,-69.0511355322783,13.6473906601959,-1238.98352658361,-1109.68082539381,-24.8494254422078,-13.859270452295,-2.82913846267297,-4.08615435804336,"nonveg_710","absence",0,0,1,0,0
101.239474502052,55.8379963799146,520.70405823257,487.549849401492,-52.7399618191689,-1373.47798375204,258.367370699476,280.053090850616,899.355657242566,864.882669840218,-186.718430828299,-1834.23481962419,-2142.12135019501,-1493.7563225713,-1588.58652701358,-1404.30725743857,2032.65543096807,1510.64846040654,0.141554981470108,0,101.239474502052,222.518283339372,573.444020051738,5.92228601235466,14.8580913422861,-58.1082577315819,-28.1022625293326,-58.6500785424947,280.053090850616,-77.4128207989937,-1588.58652701358,-1692.60125536853,-16.5356754686778,-0.204107269781503,5.42370267849944,0.00168720236439412,"nonveg_936","absence",1,0,0,0,0
311.369388770535,-377.137141044589,-127.725008583909,529.970810463628,564.576851806376,-481.706621712002,562.527408687004,-172.030828210683,121.013502511817,869.45171054311,874.572272275042,-1905.93727560456,-2736.3785685784,-2489.40355958291,-1813.34551428744,-1235.68030853683,3204.80722090938,2205.00423953365,-0.0236498117446899,0,311.369388770535,180.210980282408,941.713992850965,-11.0090201319931,9.10839257054557,-49.8824264921359,-44.5855041480897,-47.0681945820032,562.527408687004,-58.6088661445,-1905.93727560456,-2036.14904531803,-29.1416072638143,-122.095178290098,-36.5017669927831,-54.8028428181744,"nonveg_674","absence",1,0,0,0,0
-295.601879493456,155.918755358875,-429.115898563127,833.368317422404,61.4874001577539,2608.72640068173,289.813903053026,-432.42293890349,-8.34895614557581,2142.70346697415,-634.345043684937,2112.93307469799,4093.88840860357,2688.40383045554,2842.86948097138,4984.57948373322,725.904086611568,47.8513311102412,0.00237452331930399,0,61.4874001577539,65.2113389764899,1262.48421598553,-17.8544639825605,56.448509845793,26.5924842691819,-45.2239658378172,15.9883372222753,-8.34895614557581,-19.2760901253598,2842.86948097138,3344.53485569234,-143.582320451761,-22.934340721125,-19.1215769238553,-16.8526840197505,"nonveg_1646","absence",0,0,1,0,0
-338.309985581191,216.832534341252,1573.4080730469,621.526323462099,85.8681788391841,899.577704707712,187.865437521318,-333.718645783964,2257.05568483446,1458.56667688508,365.654311123609,-2410.93333457758,596.850602182177,-1633.72795714038,-2575.07861786526,-1748.96826009569,1136.81505388771,824.090817628424,-0.368843197822571,0,216.832534341252,431.865024821649,1911.71805862809,-13.6831665942057,30.9624615820416,-48.4491263823446,-100.986813017283,98.2751839592733,365.654311123609,-92.5276546649438,-1748.96826009569,-1554.37151349935,-21.3537120800609,14.1600568121025,10.5993461765233,8.62080349313001,"nonveg_623","absence",0,0,0,1,0
1212.36591254643,1256.35234021814,1522.05739750186,1495.61261431234,628.29478319266,-273.971942719338,2353.18187580009,2449.75030579404,2898.03208717706,2866.11994213081,1022.5792209015,-2629.85172330397,-2983.29276660045,-3075.30762172896,-3366.70793068085,-1660.74602792513,1981.82423779763,986.166835236986,-0.0633998187258838,0,1085.86151333087,825.647169201053,1571.23191310227,36.292654277088,0.550361914191685,-38.0473738793684,29.2237974495624,-38.7207946186328,1985.40345307917,-62.7905333505013,-3235.01556598618,-3101.68960979355,3.19377735967425,-8.55822333559749,2.97682104691124,-2.91969066948809,"Canada.Ivujivik.TP12","presence",0,0,1,0,0
3652.41449395328,2975.96705058293,4389.07536441425,4982.17168503746,2547.40319886562,3139.56510886519,5730.21878943868,5037.15046332405,6704.75011365111,7453.20606793611,4121.1131029449,-5989.92593749436,-6209.79467189368,-6566.31790758609,-6711.92277571371,-5048.67577925648,3480.6539129544,703.856086757566,0.0140212452039123,0,3936.61167240665,3861.07685908476,3060.09106106909,48.5457451775936,50.1668696956028,-88.8247484047281,61.2155672486995,-90.5805047627214,6148.90519570885,-98.3307337334933,-6488.50648337118,-6291.84968210799,-11.7557470441918,-8.47879261230118,-3.65938414102914,1.34952329014202,"USA.InteriorAlaska.BLOWRIVER","presence",0,0,1,0,0
379.01988215832,369.651277841711,392.889055071623,426.651114519213,558.853284771571,-808.635460233183,1308.49012663453,1385.42979532915,1421.18754566809,1426.73734664292,1435.16457262618,-2758.25195956023,-2839.46509391575,-2932.99079096343,-2909.96384521803,-2176.45008521121,1116.77554988622,627.791246675317,0.0425042845308781,0,392.889055071623,425.412922872488,189.20200692986,-8.56349536253577,2.16505601640424,-1.54918514866076,-33.1143943094471,6.66574500606654,1421.18754566809,-2.38385002259553,-2839.46509391575,-2723.42435497373,-27.7048511594771,-4.82973607185988,-2.15658589603001,-2.76260286267955,"nonveg_986","absence",0,0,0,1,0
