"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeLSES","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_NIR_changeESPS","spectral_blue_changeSSES","spectral_green_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
-350.456048672599,1180.82159040199,476.373887981062,-111.728733306331,172.952629476697,40.8155267193722,1859.77635233439,1016.49573020936,330.21963870966,653.911808865689,-1789.13354373294,164.547870257888,-769.083892629607,-1524.01215426977,-1030.28345697168,1619.63973369361,531.175977292009,40.7163389631297,0.494364142417908,29.6720809936523,0,172.952629476697,273.592665176165,1531.27763907459,54.1882848016101,-29.5912941815407,7.12336166152498,653.911808865689,780.243811367696,1818.96082561502,-1030.28345697168,-989.593035469222,7.79768792538738,3.06858569373591,-10.8395098947411,25.9173632265133,"nonveg_596","absence",0,0,0,1,0
689.741828934288,-286.559202502809,-31.4705864352858,98.5792781086145,579.742292371034,849.227370227635,-227.486445322098,48.7215239178766,154.820843803255,567.294399226241,-508.710959840336,-1679.06288692618,-1419.40428846312,-1175.02444075565,271.364916715225,1443.32388521005,1843.13844111257,176.12048149568,-0.00925928540527821,3.09524202346802,0,98.5792781086145,210.006722095168,976.301031437098,-21.2573846722936,-28.0838261191577,-18.6814968146694,154.820843803255,278.515538370582,1076.71381554973,-1175.02444075565,-902.167531854011,-17.0849610491106,-16.3419510877742,-15.9535507188991,-7.30269213152333,"nonveg_1416","absence",1,0,0,0,0
3483.70569918063,2956.58708876118,3673.85656892924,4416.63342046305,2128.35082091425,5738.04470029246,5365.62929542601,5990.29397037015,6886.91235686228,3734.5218916778,-5493.75283568878,-6520.94664637799,-6833.86299938671,-6482.6252269881,-4627.65939682777,2424.80699699173,694.923120601339,-566.900009527878,-0.0167822130024433,1.24030292034149,0,3300.16588386351,3430.44853134889,3620.09321931839,-30.0753326269636,24.2727829542812,48.431649146203,5455.52278235811,5583.62971400469,4873.99477420501,-5927.18785426064,-6062.99053168757,-4.19153088317232,19.8750663209187,0.240485129463373,0.281555098389112,"USA.YukonKuskokwimDelta.15B6","presence",0,0,1,0,0
2338.14516027832,2403.92509223432,2621.28765931104,2708.06457334386,1784.12787693601,4469.36920330887,4568.16325441928,4865.66056180647,5036.64603040114,3369.21640524074,-4940.73776349402,-4874.24765078457,-5264.90479295012,-5354.98280948313,-4214.35119056924,2287.77839188933,780.198373883805,-0.900938133035487,0.00797474859282375,0.813375508785248,0,2669.81259419879,2528.39467257132,1244.24487131954,-33.1530191691586,35.5202044274607,19.3744253971602,4871.83018027906,4555.20932146578,2397.05460956879,-5083.1136114127,-5195.39754545067,-6.3981914454923,4.16864938959277,9.26349293469148,-12.9086053604803,"Russia.Yamal.VaskinyDachi-3","presence",0,0,1,0,0
3339.80169569809,2917.89369995673,3868.31931753557,4310.83771890759,2286.65698938403,5809.22952734292,4986.04988366339,6334.45941531136,6939.37045220478,4108.19578657865,-6013.77021773566,-5926.27415543334,-6312.53558628953,-6466.8733013015,-4394.3214430973,2488.51573687624,598.050141085256,98.2600985530748,-0.00795196434482932,0.481827747821808,0,3039.68550300779,3284.91367187541,2014.12382359293,-55.1603000427327,-11.6761745609069,53.3629879494661,5327.23740767091,5505.71852182726,2873.59301809682,-6347.58791661549,-5964.94073756831,3.93846765881102,28.985743502536,-25.5158846740394,-5.06977873496585,"Russia.Yamal.Laborovaya-1","presence",0,0,1,0,0
485.251266049221,95.6839554200791,242.461281115704,838.421061891871,96.0509231052322,1051.6213324217,592.222516528232,816.884983434047,1516.74292684448,451.029217884194,-1470.02846404595,-1947.31186507841,-1874.72984731593,-1215.12905200884,-1648.15467497598,1104.42972677615,1365.4037226414,-809.59135946952,0.100287534296513,7.42058801651001,0,242.461281115704,351.573697516422,742.737106471792,-16.3085917439583,12.1534784907196,14.5562898820359,816.884983434047,885.70019542253,1065.71370896029,-1648.15467497598,-1631.07078068502,14.9940830610065,16.3959962182103,4.04317349958828,-9.85834144499795,"nonveg_535","absence",1,0,0,0,0
2753.2088023684,2902.90786767907,3436.82152409915,3428.28549818042,1873.7374212964,5796.24827540661,5861.95571252299,6706.10981224576,6743.33642773642,4354.24353797557,-5847.72339908221,-6091.76163028533,-6325.0688203313,-6699.48155417364,-5071.17821303529,2142.96997040011,471.922668159079,235.728930824742,0.0527110315859317,3.10128951072693,0,3179.08661397909,3102.32746717059,1691.23040739668,-28.2580925429129,35.6093554634934,12.0265705698798,6136.82144111365,6071.47547271641,2546.08938786262,-5872.93564848287,-5943.38247078328,-34.5009305195081,1.23396012885754,0.236164091970739,-0.140064125693669,"Finland.Javrresduottar.EC-Spring","presence",0,1,0,0,0
-428.390638608588,-201.162108635214,36.0648580035435,115.898357495432,-775.404840269174,-893.031372670975,-350.701827918903,-119.563044946243,45.6852944106421,-2618.97974119111,-295.221126020143,-410.248225266959,-357.733483854223,-476.341209047724,1476.10072487341,845.968907952139,1122.76571075527,-592.550818464259,-0.00313713634386659,0.186212286353111,0,-201.162108635214,-250.5988744028,891.303197764606,-15.8151311092505,-264.063805454459,-33.3869074329537,-350.701827918903,-787.318138463318,2664.66503560175,-357.733483854223,-12.6886638631284,-6.70815122324375,22.0285322950415,8.40612982617538,-9.50002485015937,"nonveg_1642","absence",0,0,1,0,0
685.368991930772,359.079816655688,807.936643522788,928.710105521754,64.7749624190684,1559.94736662967,1176.95148167971,1818.38192250834,2020.57389927277,132.374554987584,-1026.42568570169,-1773.58765490199,-1088.74385209409,-929.068859557394,-603.527486532241,1187.0745761922,1009.66376143532,644.210055750297,0.0253587532788515,5.28651666641235,0,685.368991930772,569.174104010014,863.935143102686,-56.1071033583875,-39.0541340941106,2.33000959677048,1559.94736662967,1341.64584501562,1888.19934428519,-1026.42568570169,-1084.27070775748,2.56202174063931,-1.69012096943429,-12.3290636823925,-14.0469394461616,"nonveg_779","absence",0,0,1,0,0
684.675024407576,157.073197543239,1462.47325190812,-146.86157163567,465.303638337703,1214.06840263871,710.629300834103,2318.20569214285,325.936329316803,766.436678291915,-1186.91031442632,-2319.63713868622,-585.840803168534,-2982.408454588,-587.374180265779,1210.71234792387,929.329969619492,-2.11501145574589,0.0818539261817932,12.7060670852661,0,465.303638337703,524.532708112194,1609.33482354379,-130.540005436488,-16.1601877048901,-51.394290104018,766.436678291915,1067.05528064488,1992.26936282605,-1186.91031442632,-1532.43417822697,-71.8199256064673,-37.6441010657033,-11.2985704954226,-46.1967564189778,"nonveg_941","absence",1,0,0,0,0
3229.42317088471,3068.8223370761,3990.38099163037,4471.67982226513,2590.69016112699,6087.12235928685,5975.92855826078,7260.88992973738,8003.64431211484,5002.76315576374,-6323.62563776083,-6419.66722968464,-6514.20851792233,-6414.57800514342,-4569.80775908049,2219.01705342038,520.341862807072,-362.687161260057,-0.0473482583959898,6.47578875223796,1,3439.52346184615,3614.80450673276,2372.58490756581,-50.1698522325811,26.9973306161928,63.1079047974112,6731.48246864625,6781.62399240513,4467.28628957206,-6421.73197682683,-6336.71390892356,-7.4070557043714,12.9757485504132,0.954050354935843,-7.22877033981518,"Canada.BonifaceRiver.AB2","presence",0,1,0,0,0
3450.51209299605,3359.88017175386,3264.73859904893,3642.72654869218,2532.8836977682,5563.12083175081,5460.61737364087,5397.5398781098,5875.20851194157,4351.29158061627,-5570.3290610543,-6326.27564625907,-6752.14120161187,-6419.9013668495,-5003.88864285397,2779.51357931866,741.385340896471,6.69934506480989,0.0152017331089486,1.41114755110307,0,3507.65136676199,3479.12275693961,589.010022058709,46.5827759419341,-1.18063315999822,2.12250960792436,5597.71680132397,5617.27080774052,944.227138586675,-5404.05339332211,-5540.60922643246,-30.0714058777539,-2.31021929187659,-5.106198715303,18.7968895830472,"Russia.Tiksi.Bog","presence",0,0,1,0,0
472.184702666922,-448.831388873508,-20.3080657398879,1178.07514279491,-4.61168366208029,546.677965185992,-286.368775083214,192.913760813537,1438.74408259889,-6.59228075709474,-196.292606060737,-1567.40474245741,-1322.30322734928,-472.571617919277,-177.979104795607,1351.57400726352,1840.22457311451,694.774498452162,0.161001041531563,10.1515512466431,0,-4.61168366208029,235.30174143727,1626.90653166841,-85.704664626724,-18.2058971630664,1.58292764018876,192.913760813537,377.074950551621,1725.1128576821,-472.571617919277,-747.310259716464,-7.67441699607056,6.37884525440845,-20.1337829293735,6.88945541212424,"nonveg_1234","absence",1,0,0,0,0
-183.093621936916,66.6573524289779,299.644996683472,556.824015581197,281.244071849072,222.860159932292,397.919588173848,691.498286615443,978.698226751189,848.734707896669,-1689.35350191528,-1602.470785391,-1356.37637124108,-1084.33044674898,-831.614880292741,1952.01658699537,2376.4849480655,-205.314736590676,0.19697593152523,22.3764839172363,0,281.244071849072,204.255362921161,739.917637518113,-23.2987644254494,-27.2735317669626,19.0781471931965,691.498286615443,627.942193873888,755.838066818897,-1356.37637124108,-1312.82919711782,21.6079662559392,4.89997574510133,-16.7488933818486,-8.37668332647081,"nonveg_907","absence",1,0,0,0,0
3090.14309315115,3081.74738633973,3762.92016095919,4138.23875804353,2210.35526944578,5013.4233254251,5059.11448622017,5945.71763110958,6510.92134194984,3676.01459616382,-5915.32497342013,-5687.54927270985,-6221.22975650356,-6238.17846380726,-4571.24094656218,2721.2013599195,711.165236200709,-29.8413817879935,-0.000802067713811994,0.0545279242098331,0,3136.22055480935,3153.74366822573,1820.46337629042,-27.3551055725906,-26.2304595063219,25.4753400084428,5204.06653231176,5134.33273635882,2487.44481321078,-6178.64094539807,-5926.52819719896,-15.7968223657938,16.4826017492768,-20.8697405320713,41.4379416234174,"Russia.Yamal.VaskinyDachi-1","presence",0,0,1,0,0
-350.456048672599,1180.82159040199,476.373887981062,-111.728733306331,172.952629476697,40.8155267193722,1859.77635233439,1016.49573020936,330.21963870966,653.911808865689,-1789.13354373294,164.547870257888,-769.083892629607,-1524.01215426977,-1030.28345697168,1619.63973369361,531.175977292009,40.7163389631297,0.494364142417908,29.6720809936523,0,172.952629476697,273.592665176165,1531.27763907459,54.1882848016101,-29.5912941815407,7.12336166152498,653.911808865689,780.243811367696,1818.96082561502,-1030.28345697168,-989.593035469222,7.79768792538738,3.06858569373591,-10.8395098947411,25.9173632265133,"nonveg_596","absence",0,0,0,1,0
3066.83140203949,2888.50960584088,3644.64799187198,3912.13694544225,1831.67068188192,5914.99144786219,5633.60409308129,6754.84377578943,6955.84428179096,3818.9510584468,-5584.3878711689,-5861.78007934466,-5927.2470596691,-6236.37620920879,-4178.91133396471,2059.58700241572,557.648576937718,45.9961375592104,0.045525989572828,9.45052933692933,1,3252.2948279554,3264.54707221928,2295.56905435179,-28.8475663742891,30.7404884927851,48.518084974749,6133.39887189053,6004.17012173459,3183.84891294338,-5255.58108407149,-5328.596982839,-15.0067720859767,18.3709086511579,4.1366547176892,11.7745284499899,"Sweden.Abisko.KJ-BirchShrub","presence",0,0,0,1,0
769.201259263961,-128.233244408819,668.84490079586,-129.532958471349,-220.691521598892,3428.09253852053,4002.91328764112,2747.76325301455,1865.60177285217,1186.59061113897,506.886048182802,6032.90257865397,304.455987083702,-1961.78045400615,-805.308864472484,211.687885678381,542.175863136096,661.869889045919,-0.287039548158646,18.2353954315186,0,-128.233244408819,191.917687116152,989.892780862852,-31.8831258081872,12.4249426756914,-64.7821997431216,2747.76325301455,2646.19229263347,2816.32267650215,304.455987083702,815.431059088368,-117.555547723284,-33.0732228226208,16.8349757158831,-26.7501885961087,"nonveg_851","absence",0,0,0,1,0
3175.93125765407,3493.76248424815,4041.55529402975,4227.76135237955,1565.37880070629,5568.69886338356,5870.68324771386,6670.88363291127,6921.18526337649,2941.32284073815,-5386.57423079813,-5620.38268252604,-6389.01347473845,-6575.42925036572,-3683.7466586617,2694.83222760885,441.481616390014,-85.7933880597295,0.0355850386300257,9.99691908700125,1,3498.35666492814,3062.04229431625,3311.24855911928,-19.3446686346621,-71.5723108125137,-5.07419384150121,6080.53715792871,5278.21114301772,5607.14617284734,-5875.85272859748,-5213.66791987106,-70.7514456432147,-13.4503316443978,-77.8266599306404,26.643065437371,"Sweden.Abisko.KJ-SalixShrub","presence",0,0,0,1,0
274.348134411246,-275.160006643156,426.800637484439,953.353274066837,34.3097924799704,722.015446972851,-222.293793723862,835.699964175001,1702.67741408241,269.449827823131,-1323.29345801732,-506.050939996193,-606.989198207312,-362.714003634437,-1413.71261961764,507.419474586628,1011.96865727365,-103.003327653406,-0.259179145097733,23.4878768920898,0,274.348134411246,282.730366359867,1228.51328070999,-28.0784257651038,11.5001493865524,45.5926635615424,722.015446972851,661.509771865906,1924.97120780627,-606.989198207312,-842.552043894579,50.5568133885727,19.8062492454028,2.38781661652906,-10.9228305485362,"nonveg_931","absence",0,0,0,1,0
373.572133455311,470.68689101837,531.497451498024,2.33054967427006,219.081340778632,1095.84226034639,1152.26898399208,1461.49695777079,833.529227169161,506.965854097177,-1237.74360741307,-1144.55784422243,-1349.29298610852,-2013.43217048186,-940.873779326727,1190.66755195719,742.026979749812,281.987934393803,0.0410287827253342,9.87068748474121,0,373.572133455311,319.433673284921,529.166901823754,-3.0405280239827,-27.7320410614262,-36.5974039125312,1095.84226034639,1010.02065667512,954.531103673616,-1237.74360741307,-1337.18007751052,-33.7255896986431,-15.0141305929483,-8.27276242361535,1.38151161403757,"nonveg_874","absence",0,0,1,0,0
244.743498859276,293.60390666362,518.277381735465,500.934688429475,562.734140842939,492.545632438729,612.1200467086,972.081920952261,953.346391982803,895.298595673807,-1508.54562399301,-1286.64291291709,-1176.09805389051,-1324.35855981088,-343.904093216039,1551.59414199759,1433.33174065701,621.202725900599,0.0733744204044342,4.7561845779419,0,500.934688429475,424.058723306155,317.990641983663,-18.7227895893205,-84.4125381909347,-8.67584549067362,895.298595673807,785.07851755124,479.536288513532,-1286.64291291709,-1127.90984876551,7.67446100758886,0.565169787805454,-18.5840696942296,-3.79829269035497,"nonveg_775","absence",1,0,0,0,0
264.891841687526,526.067802247503,993.493135240804,578.933753694133,99.0108510725372,450.359947714123,847.749244154362,1538.01346356551,1165.16641749549,86.0044618891314,-1037.22262598681,-1511.428475757,-875.322235816854,-1235.94291920077,249.505922494193,1872.88603429387,1405.00505640549,-408.640102077787,-0.0850434228777885,10.1982593536377,0,526.067802247503,492.479476788501,894.482284168267,-116.856333248325,-128.008938340644,-48.1727159117065,847.749244154362,817.458706963724,1452.00900167638,-1037.22262598681,-882.082066853449,-7.36001085977599,-7.83688248286142,-26.5681972007181,-2.80128878646565,"nonveg_897","absence",1,0,0,0,0
2189.86878365153,2290.77544051487,2967.01742893528,3113.71475217392,1342.34626752183,5113.10308182867,5148.72440767051,6326.62460885088,6678.42367699057,3463.00234858655,-5524.80514025309,-5826.97573007785,-5953.66720579478,-6009.31254012348,-4358.00414631239,1810.79819988522,510.764747941258,420.456293111162,0.0599079616367817,3.54689168930054,0,2305.43563777795,2554.86827316434,1965.59530154678,-48.6104130399451,29.1969548079229,63.3746524438735,5284.8798740536,5587.30412604188,3354.67533554861,-5835.19007529904,-5716.729741783,-0.441601488542856,16.9145575896268,-2.45466517698868,-6.83495094311132,"Finland.Javrresduottar.EC-Sphagnum","presence",0,1,0,0,0
458.186481171192,415.974456378029,594.593931780523,877.800090472264,634.550055807384,760.300430163252,724.856147501038,986.267902379565,1411.13512453051,967.135037939477,-2418.92151781643,-2276.38899110809,-2328.05201870582,-2083.76182492132,-1379.02600485661,2078.22029431795,1910.67070430342,242.442415940822,0.0207344125956297,1.70387876033783,0,594.593931780523,596.221003121878,461.825634094235,-9.92330418902743,-16.1249829792657,13.7343912486432,967.135037939477,969.938928502768,686.278977029468,-2276.38899110809,-2097.23007148166,10.4737404029722,5.35487902506432,-9.35802227271393,-2.85121230170393,"nonveg_849","absence",0,0,1,0,0
689.741828934288,-286.559202502809,-31.4705864352858,98.5792781086145,579.742292371034,849.227370227635,-227.486445322098,48.7215239178766,154.820843803255,567.294399226241,-508.710959840336,-1679.06288692618,-1419.40428846312,-1175.02444075565,271.364916715225,1443.32388521005,1843.13844111257,176.12048149568,-0.00925928540527821,3.09524202346802,0,98.5792781086145,210.006722095168,976.301031437098,-21.2573846722936,-28.0838261191577,-18.6814968146694,154.820843803255,278.515538370582,1076.71381554973,-1175.02444075565,-902.167531854011,-17.0849610491106,-16.3419510877742,-15.9535507188991,-7.30269213152333,"nonveg_1416","absence",1,0,0,0,0
485.251266049221,95.6839554200791,242.461281115704,838.421061891871,96.0509231052322,1051.6213324217,592.222516528232,816.884983434047,1516.74292684448,451.029217884194,-1470.02846404595,-1947.31186507841,-1874.72984731593,-1215.12905200884,-1648.15467497598,1104.42972677615,1365.4037226414,-809.59135946952,0.100287534296513,7.42058801651001,0,242.461281115704,351.573697516422,742.737106471792,-16.3085917439583,12.1534784907196,14.5562898820359,816.884983434047,885.70019542253,1065.71370896029,-1648.15467497598,-1631.07078068502,14.9940830610065,16.3959962182103,4.04317349958828,-9.85834144499795,"nonveg_535","absence",1,0,0,0,0
2189.86878365153,2290.77544051487,2967.01742893528,3113.71475217392,1342.34626752183,5113.10308182867,5148.72440767051,6326.62460885088,6678.42367699057,3463.00234858655,-5524.80514025309,-5826.97573007785,-5953.66720579478,-6009.31254012348,-4358.00414631239,1810.79819988522,510.764747941258,420.456293111162,0.0599079616367817,3.54689168930054,0,2305.43563777795,2554.86827316434,1965.59530154678,-48.6104130399451,29.1969548079229,63.3746524438735,5284.8798740536,5587.30412604188,3354.67533554861,-5835.19007529904,-5716.729741783,-0.441601488542856,16.9145575896268,-2.45466517698868,-6.83495094311132,"Finland.Javrresduottar.EC-Sphagnum","presence",0,1,0,0,0
-61.9692746840192,801.69936540819,334.545937726521,650.159435103621,541.27091187323,-302.940931107961,1220.70681665185,400.104548374024,956.675542751753,712.652560382599,-3517.50990094136,-1643.33047362381,-2655.2335005194,-1976.48965632911,-2143.59282869803,2706.28016536628,2171.59595538297,-156.951833447482,-0.0115742832422256,1.43398082256317,0,541.27091187323,453.141275085508,863.668640092209,233.576713840835,-53.087881197407,59.4364881944005,712.652560382599,597.439707410453,1523.64774775981,-2143.59282869803,-2387.23127202234,61.6408097844899,14.8782218956636,-18.5171651261664,132.825227544257,"nonveg_801","absence",1,0,0,0,0
1130.90095311521,777.701126362048,1009.23519952371,1222.41548312324,381.534529630611,1707.86033098127,1326.66725711283,1619.86963774408,1888.17368058121,669.865424914178,-1537.6856327022,-1902.23781179556,-2124.13933926883,-2061.97512677924,-1530.68197169987,2265.26493469698,1791.33526828435,355.546505843375,-0.00659720040857792,2.73595142364502,0,1009.23519952371,904.357458350964,840.880953492628,-13.6196513624506,18.643482295892,-5.55877582980468,1619.86963774408,1442.48726626671,1218.30825566703,-1902.23781179556,-1831.34397644914,-18.078948071622,-4.4944970232805,-5.22375339960294,1.2809988606823,"nonveg_998","absence",0,0,1,0,0
535.090738518671,661.457317639994,-185.34453357428,728.850793117157,1368.44565951889,2547.02467207202,1086.02869375357,1827.84992259155,2973.20650869265,3295.49839447337,939.254240260442,9709.96492884522,2460.11154391424,625.384719987399,2807.17809117716,134.619721558874,698.939853092137,611.627412133738,0.139873892068863,28.8310146331787,0,661.457317639994,621.699995044087,1553.79019309317,38.4909932370125,-82.2783301000957,-1.80306358276593,2547.02467207202,2345.92163831663,2209.4697007198,2460.11154391424,3308.37870483689,-17.4371955707246,-1.19047291860115,-20.5951301848022,1.96761547925332,"nonveg_991","absence",0,0,0,1,0
908.502717793616,558.085212328846,220.869674739079,-623.481133861759,-72.3224279146306,4265.81437344624,2898.78568744576,3826.71059510497,3468.09202244549,1457.73611398899,2901.13971892826,5848.31384588329,2464.61211576669,538.86607966375,2067.67671116462,626.842579687317,0,248.382397590818,0.0151116121560335,1.11918592453003,0,220.869674739079,198.33080861703,1531.98385165538,14.6615451125986,13.592018919038,-33.0115793761966,3468.09202244549,3183.42775848629,2808.07825945725,2464.61211576669,2764.12169428132,-84.3669156880184,-29.5930656501322,12.503862498578,5.01311216442171,"nonveg_1880","absence",0,0,1,0,0
-97.5887022361805,686.595505702578,570.500012855653,139.713623015866,-60.649149360011,46.4966870958251,1192.72784981218,972.329050582354,406.904586603982,-146.128135440962,-1060.20166542311,-501.324683649538,-542.749350559992,-1025.6961225371,-458.291329554982,1646.83121208435,1162.4369077453,-380.614611637862,-0.247904986143112,24.4069366455078,0,139.713623015866,247.714257995581,784.184207938759,5.04763012377936,-31.6464394255402,-0.835636235117169,406.904586603982,494.466007730675,1338.85598525314,-542.749350559992,-717.652630344946,1.01486890841207,-0.311988376883733,-11.1827492933834,-1.12900571338256,"nonveg_710","absence",0,0,1,0,0
500.969152117422,51.914075671038,-18.6190766660794,628.79319547521,184.346510140016,667.788696814984,220.253240249167,185.269280627956,927.212274383519,-116.306571904541,2.74635347536929,-826.234002309356,-1049.24175293019,-476.737145143256,438.147928413392,393.372963715306,379.544065340153,473.111326374536,0.0629073455929756,5.54349136352539,0,184.346510140016,269.480771347521,647.412272141289,7.05331523371173,-51.6169360634904,-19.8960339268329,220.253240249167,376.843384034217,1043.51884628806,-476.737145143256,-382.263723698808,-19.179339944745,-1.75777109553204,-25.6851016370524,12.4476930834018,"nonveg_1213","absence",1,0,0,0,0
588.248935073874,497.723541465275,582.084113047663,487.33457340673,510.253283317488,1057.1690094945,948.523591192063,1049.75767077092,936.049665401569,963.586396624061,-1534.47070260537,-1651.11205153555,-1542.45726777568,-1664.51696007054,-1634.88117385467,1594.91070903544,1120.00884595441,332.404347836219,-0.000346823129802942,0.287813544273376,0,510.253283317488,533.128889262206,100.914361667145,-12.0515102260554,-20.1357201579997,13.8063668777659,963.586396624061,991.017266696622,121.119344092931,-1634.88117385467,-1605.48763116836,-3.4222699332939,-13.4046994558253,3.3953720026647,5.176457690794,"nonveg_953","absence",1,0,0,0,0
883.80482094687,-101.938527586204,546.516723067263,322.092868726666,-21.4856744932012,1479.12937086948,301.732916445485,1204.04147022389,1074.91077367346,59.7609232448354,-472.963382458785,-1154.45964511764,-1191.27531013251,-1722.97794577006,-464.556769493725,671.841837896885,689.440291023939,61.4121762959283,-0.0613148063421249,4.05706214904785,0,322.092868726666,325.798042132279,985.743348533074,-36.0252917029704,-18.0197816263566,-42.7185837042714,1074.91077367346,823.91509089143,1419.36844762464,-1154.45964511764,-1001.24661059454,-36.7651342150375,-20.0638053317431,-5.04441709403519,-2.71463001651404,"nonveg_1340","absence",0,0,1,0,0
2107.09755394351,2093.22504893954,2746.79092429995,2480.66041892232,1289.42512830238,3741.86704436556,3788.54201563185,5028.88941646686,4653.55462215029,2118.18652599937,-4208.17822689619,-4436.87096347671,-3984.00451176699,-4734.79802507654,-2843.18769990819,1965.52379280728,828.901241175465,505.73178649423,-0.0589017127640545,3.81574913859368,0,2045.43509723921,1921.48331031954,1523.15726317479,-41.6454401761589,28.6110750420609,26.7733053658767,3794.61085537604,3700.56085210789,2467.018805935,-4356.47902368518,-4213.30060380142,-23.0650491652461,11.6628166124595,-2.55582822100082,-2.17580147576364,"Canada.PrincePatrickIsland.MouldBay-C06","presence",1,0,0,0,0
1013.35140022285,1477.40100730534,-562.826097159949,794.177118925949,359.269030583175,1659.82439416006,2338.99347239592,167.319644377059,1621.67089674776,537.979228206993,-827.268842768461,-484.510299402953,-2330.81744896583,-1382.11601576517,-455.41366075731,1466.7044105439,834.008458805566,-350.415053729455,0.182610839605331,14.9154071807861,0,794.177118925949,616.274491975472,2040.22710446529,72.8652537309031,-6.18234593834795,-3.32305220262616,1621.67089674776,1265.15752717756,2171.67382801886,-827.268842768461,-1096.02525353194,-13.5328578779684,-5.04770797892091,1.46458813960255,12.7583810546452,"nonveg_608","absence",0,0,0,1,0
3707.23628251879,4267.53973906608,4635.70204831866,4718.06447417232,2622.09008343627,6868.16921182568,7611.22459737001,8031.10826551287,8136.04309778441,5131.10500561227,-7264.65105304236,-7162.24962329564,-7364.01810782484,-7559.7459200322,-5541.36953574259,2641.52932961551,374.46978556507,-75.6480232082355,0.0148654166609049,4.9616189956665,1,4052.65059435099,3866.30117629608,1806.67998868293,-6.36738616742823,34.6122804947481,57.1228617772802,7278.56364181389,7059.4736754115,2424.84861665742,-7139.98854706366,-7019.80575772154,9.06677200522068,23.9425793309075,-6.19189816433574,3.58323160729762,"Finland.Kevo.2","presence",0,1,0,0,0
3076.53495813344,2338.6963310598,3102.51289325519,3530.0866399579,1822.92147326235,5630.28628145207,4409.77967251716,5658.43176247008,6248.53983812232,3714.17242566191,-5729.60805501382,-5779.89006652105,-6084.75902180437,-6492.03276015506,-4998.64410358281,2220.34742026549,500.190297780904,94.8594782292616,0.00296236877329648,0.732014119625092,0,3037.29732926473,2775.75360713285,1484.53644323706,-23.5854874904886,23.0337977376571,1.26154176709217,5506.79498386238,5129.86023378666,2014.97502726575,-5781.72464327473,-5819.77254889892,-35.6439183953957,1.02906927638573,-2.16487402906768,5.24110308422459,"Russia.Kolyma.T2","presence",0,0,1,0,0
1587.43054930682,814.073271697557,292.49425764585,258.692032056709,454.626371682117,2348.98635736238,1512.4969882035,831.04717900301,771.405039520348,911.41149199416,-996.566168430422,-2016.68592111986,-2683.77077058839,-2741.73179904245,-1919.1764499461,1959.52505942506,1383.76743990096,-168.420069389105,0.00696096988394857,1.37796580791473,0,454.626371682117,681.463296477812,1328.73851725011,130.394753512927,11.696522150898,-48.2636054738469,911.41149199416,1275.06941121668,1577.58131784203,-2016.68592111986,-2071.58622182545,-67.1217550235397,-42.0775040147562,11.3446847503827,25.6057409264059,"nonveg_899","absence",1,0,0,0,0
2123.86152424385,2585.31420358815,2801.02490794608,3004.08708373609,1731.11311162599,4908.93701363237,5518.92890749358,5928.14756930405,6308.17131308915,4125.22447289638,-5783.44314220526,-5400.55008571317,-6172.66178355248,-6290.69554649269,-4177.57801227448,1995.53947190359,470.083881756108,45.3435210659233,0.0536053720861673,3.17632502317429,0,2379.13579922861,2222.22402370435,1226.04518789433,-24.8093925831104,-12.5003929647776,32.9383969508566,5495.18738451949,5187.61630831201,2205.69324668589,-5399.35430410979,-5311.60814330682,-25.0692453478842,6.42474494552815,-9.15200185358794,-0.987555594742581,"Finland.Javrresduottar.EC-Betula","presence",0,1,0,0,0
196.681587961424,353.545591431662,-57.4973802344691,-314.077628986291,67.713071013209,409.213274677947,729.41282616118,147.422542391105,-232.015280170628,-11.7538923900249,-277.49332153231,-235.213007287958,-1436.46124303397,-2134.10726341367,1037.48523130779,1326.1554859706,699.699328245338,132.645285994031,-0.0874345228075981,13.9842510223389,0,67.713071013209,49.2730482371069,667.623220417953,31.6186901281639,-86.6405666682188,-41.1374226465449,147.422542391105,208.455894133916,961.428106331807,-277.49332153231,-609.157920792024,-46.415348547034,-19.9299779434732,-28.6148115924205,25.8092765975438,"nonveg_842","absence",1,0,0,0,0
