"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_blue_earlySummer","texture_NDVI_peakSummer","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
316.29953087509,399.652263756009,1143.36735023407,1284.93847078316,987.658544041997,1960.84448795775,2027.83220027258,2993.03701249574,1877.36069327657,-2870.8742961681,-2683.01596772322,-2383.85538622994,-2469.03137942385,-1065.37683760213,676.364901167589,442.143482672743,0.0451525077223778,1.2663631439209,0,987.658544041997,826.383231938065,968.638939908074,-20.9799691614658,29.3526951487295,-49.5810057652039,2027.83220027258,2335.96122305001,1115.67631921918,-52.8599680649886,-2469.03137942385,-2294.43077342945,1805.49745856597,12.1770580831589,6.08399951385088,15.013117666577,417.989569647286,"nonveg_648","absence",0,0,1,0,0
1855.05664529897,1854.21840199326,1964.20144209211,2249.12338812362,1061.72689128309,3666.65749796009,3580.84246961072,4248.64512408421,2421.64662161583,-4194.44681513383,-4053.11373765626,-4830.89419066647,-4758.88969505841,-3537.46217232092,607.789817186856,-147.003831175122,0.041701221040317,-0.892227470874785,0,2067.55712940426,1810.63362564909,1438.02887067024,41.9307009945891,17.987168616671,-2.22502092842052,3932.96023876838,3560.64720031302,2236.83923652661,-4.11351695505216,-4268.91877459507,-4262.90886237906,970.603794733446,-19.7568445788726,9.43120888721233,9.84635691609288,1458.51052814129,"Canada.BanksIsland.GreenCabin-C09","presence",1,0,0,0,0
740.626747806549,402.847168411109,66.5096193398004,316.338251825269,506.191018875045,1642.1277348921,1242.0431059798,1109.8430226252,788.856771855961,-925.423895577993,-1693.58837143111,-2443.94649291276,-2048.38057362258,203.306073477391,991.712812084521,-166.712130563154,0.0253587532788515,2.44945740699768,0,402.847168411109,406.502561251554,674.117128466748,6.16936128767113,-11.1654867363495,42.0421936339136,1109.8430226252,1099.71768347824,926.409952853948,65.7906654927057,-1693.58837143111,-1381.60665201341,2647.25256639016,-29.551491527489,-56.5094170414555,-13.5975720700038,655.025649669861,"nonveg_779","absence",0,0,1,0,0
899.850255333991,384.77383492303,182.492845145406,221.272719231848,720.513848080206,1353.01936545328,786.4667300817,697.977592193189,949.149271558601,-582.641900389903,-1039.75241460713,-1815.09242813683,-1901.42740861587,443.477416485774,1104.56725703222,-127.675253000706,-0.164265975356102,1.3768355846405,0,384.77383492303,481.780700542896,717.357410188584,5.27460021334661,-19.3879296029184,11.898881751625,786.4667300817,865.151208969027,813.876279894918,14.5484496778434,-1039.75241460713,-979.087347052794,2344.90482510165,-37.6795859493134,5.07852826347301,-18.5543687615903,640.934415136123,"nonveg_923","absence",0,0,1,0,0
3202.07264051012,3063.63271335341,3828.24176488089,4120.51761320857,2311.59040424952,5241.84310736293,5017.49067451417,6475.40139202698,3717.27468060777,-5625.00300529023,-5790.60718495019,-6054.21454188956,-6232.020772043,-4353.86346763138,591.646610320877,-102.900980996619,-0.000802067713811994,-0.00692443456500768,0,3272.63740318489,3353.26769122677,1829.24127671217,26.1943898450585,31.7879747348548,-62.0543361625519,5371.04004593441,5364.19391335063,2842.14504189517,-86.3077389585527,-5798.21130996519,-5447.01384785081,2471.60945768667,-12.5810310798658,-9.10016196894248,12.8237426538627,1084.22720413944,"Russia.Yamal.VaskinyDachi-1","presence",0,0,1,0,0
2846.06361160211,2860.26879575836,3200.07468874479,3237.78815804373,1913.99865431183,4781.1394988725,5030.79902892794,5416.58163628015,3051.06860067271,-5420.46469851903,-5400.56725268441,-5579.07428187847,-5965.86865326072,-3986.56326174064,608.38935710267,120.35005748291,0.00638262005522847,0.228962634503841,0,2946.53253264091,2825.4280134748,1349.79415213841,23.0975467407278,24.24354632407,-23.7446582773519,5078.2342405738,4754.65176452766,2391.88752550152,-33.2247644920271,-5534.18705455172,-5285.00137877561,1820.34370002321,5.17828444517319,14.8522273139955,11.3664066254598,445.732811900195,"Russia.Yamal.Kharasavey-1","presence",1,0,0,0,0
3507.39357614355,2938.7125312994,4007.71617883476,4248.29520060017,2114.95199684361,6624.02258435809,6025.41671856628,7519.32542112828,4248.96194589156,-5692.12397426038,-6191.53941644351,-6411.31006433742,-7146.9851846419,-5138.95933435624,863.835145931852,-39.5273890640746,-0.0599577724933624,-0.521610418955485,1,3168.44151895924,3188.55444968547,2448.33790100092,38.3907986286706,33.6191396360622,-52.642329084473,6040.57728914714,6090.72303916743,4049.68293479438,-76.1237080595638,-5943.88584182443,-6051.24944626763,1785.29832645397,-32.4271986421311,25.9891112689224,11.2133736402357,503.32863662334,"Sweden.Abisko.NF-Wetland","presence",0,0,0,1,0
1888.46311516211,1772.9017494006,2193.81111938694,2546.43881512977,1330.99524913695,3651.49275002269,3392.48675262469,4706.64203405579,2747.29326372265,-4670.03559299364,-4417.14212148972,-4841.74228776502,-4811.92708049594,-3594.41132440486,568.343138355435,273.539724219633,0.0392317334190011,-0.658925166353583,0,2075.65434366635,1984.57859073105,1625.70029513522,33.0347353054103,33.314665912215,5.61951913477707,3842.45613837636,3703.94125130441,2629.59599216719,7.85566263321939,-5054.18767415966,-4866.84732620537,1586.6926960101,-5.76988792866181,-33.4748832113543,17.3859149511181,703.53528922888,"Canada.BanksIsland.GreenCabin-C10","presence",1,0,0,0,0
178.334786120091,-163.421175580996,-652.769140031443,411.459568284011,164.720111512577,654.956270028073,122.855329932165,804.911632163886,709.427589607248,-1259.79215218817,-1875.92146284745,-2488.33028782949,-1257.09757515209,-970.104795755608,1897.7587058649,-189.491916404026,0.19697593152523,-0.131830021739006,0,164.720111512577,-12.3351699391521,1064.22870831545,0.504247207685722,8.32588507728285,48.9347964450447,654.956270028073,369.003149110832,1252.0467083411,56.9990406109379,-1259.79215218817,-1570.24925475456,1518.22549207388,0.096234894145547,-123.12327126774,-8.3139756368529,760.748100472677,"nonveg_907","absence",1,0,0,0,0
960.343143084884,421.930566318802,269.530338372788,719.644753669647,373.167678834197,1308.67447151811,714.582057105149,1060.17944484613,591.292441125379,-955.321175753379,-1727.08300739605,-1944.35099109486,-1431.37309097674,-1260.74894319641,1835.06231109839,-132.761165942732,-0.0260343849658966,-0.753807842731476,0,421.930566318802,548.923296056064,690.812804712095,20.9705522946674,-8.59637105054415,16.9333586606682,714.582057105149,844.245864491513,762.173563655308,18.6756832491499,-1431.37309097674,-1463.77544168349,989.029815341485,-17.0018541151199,-64.1222375147658,-10.0348962277855,584.294639954071,"nonveg_568","absence",1,0,0,0,0
-54.71455353426,194.653741950011,419.448406533984,952.663422331303,241.88758803963,78.7872115221024,476.854550053093,1588.47805138669,439.388264492338,-1872.23793033893,-2167.81050935741,-1885.74809201463,-1225.98784908149,-885.603644306781,1350.85412190945,-80.100750383917,0.143409952521324,-0.28961655497551,0,241.88758803963,350.787721064134,1007.37797586556,-8.98794368405728,29.628763996046,-224.794664583973,476.854550053093,677.5221913166,1509.69083986458,-327.248329075688,-1872.23793033893,-1607.47760501985,1282.20686505063,19.0073553311014,-659.760242933147,15.8637551879716,448.863974181068,"nonveg_645","absence",1,0,0,0,0
3932.74109815463,4558.26605853705,4864.82528663462,4800.83931690164,2765.581550492,7612.0259334367,7925.02345741414,8502.01185026329,5923.39995176165,-6953.31768673553,-6630.81361104796,-7317.93131945252,-7753.49157950816,-5385.22204323472,333.85224207247,-256.070262127815,-0.0359082251787186,0.912233525514601,1,4727.74749936523,4517.90312984538,2234.77436061964,20.6135886719343,47.1068464983579,34.721937187492,8212.48602359928,8103.97060326792,2893.6575440814,37.5250219508351,-6967.14170966857,-6632.06582872421,2456.57255542982,8.92937745705849,-47.4314982794562,28.5627263957589,949.809419310302,"Finland.Kevo.9","presence",0,0,0,1,0
415.312225684487,1622.72323548865,1663.77612143656,1477.70195064981,74.1285672120816,1832.09336846935,4353.58795894288,5069.02041494737,-1791.13596022413,-1376.85687056032,-3484.17312912703,-4453.86563445966,-4964.17328541618,4310.2609893883,275.52544390656,605.407384715894,0.00410062447190285,-0.275704890489578,0,1477.70195064981,1050.72842009432,1589.64755422448,13.1224484027848,39.3477675913082,-5.8646979925587,4353.58795894288,2892.86335355273,6860.1563751715,-92.4518609550445,-3484.17312912703,-1993.76158603498,9274.43427480448,-132.863570920588,72.9010929937898,22.3127762110487,701.360912588933,"nonveg_1813","absence",0,0,1,0,0
878.077206837519,598.594543106066,-78.9597741454724,547.104376410707,-29.0111050731786,1426.12679946068,1091.4435152698,981.961279227651,41.4512604337424,-494.036905266388,-1003.52322239709,-2099.13796193716,-1301.40004586468,-951.382289476468,1497.27804855042,-126.694053552291,0.219207182526588,6.74569463729858,0,547.104376410707,383.161049427128,957.036980982991,53.3581359947469,-18.3873794681562,84.6942896564422,981.961279227651,738.920011260272,1384.67553902694,117.228289170038,-1003.52322239709,-1169.89608498836,1605.10105667078,-44.8535078110164,-99.7172395090602,-18.1696242588264,798.407245314426,"nonveg_578","absence",1,0,0,0,0
1420.99168340282,1051.81986685395,2052.82989505539,1270.26782816302,799.806786048233,434.29845364114,902.860625811234,-116.200919402793,199.429739493913,-2192.29361052212,-1798.44914516045,-1405.83201477723,-2930.1364962919,-2116.56012981098,775.155263934842,556.333787513268,-0.0487819500267506,2.7911479473114,0,1270.26782816302,1319.14321190468,1253.02310900716,20.0382224953091,-4.71012047624363,-32.2906460710142,434.29845364114,570.847316383197,1550.04960177528,-17.128646985847,-2116.56012981098,-2088.65427931254,1524.30448151467,-23.0575901803058,49.1711123069248,-7.81707818142927,517.04191311746,"nonveg_647","absence",0,0,0,1,0
1201.92770365032,863.385321051543,820.914324144768,763.177579015737,664.679879428448,2218.31541301158,1843.04043072523,1767.49581593002,1167.31398115187,-1897.63804822332,-2780.41001398686,-2891.53436589895,-3073.25987616543,-1164.47826804027,989.87479526737,-223.619762645179,0.0194913831952503,0.00338470018826969,0,383.921714183833,476.64501816391,997.448665389713,41.5603610579047,-32.4823713501258,-30.4242007301869,1090.80956158518,1146.72404775225,1509.46720930864,-43.8551168927627,-2678.90357484371,-2313.41276081866,1431.9522500235,-49.8580659144467,59.1346722767122,-21.4115122281558,648.109239763973,"Canada.EllefRingnesIsland.Isachsen-C01","absence",1,0,0,0,0
1805.55135811969,1807.16016431489,2353.57149947908,2264.56157073431,963.523260998698,3587.29118686041,3514.43463251747,4291.83243843349,2237.14872238001,-4344.57410134165,-4168.53907715556,-4303.55175073519,-4810.07854197847,-3722.02143736697,586.50997759814,-482.596617010606,0.0388617590069771,-0.934587558110553,0,1867.47658339669,1854.03598843171,1678.93367878442,36.4310291820158,28.8775911794619,-48.6124321631633,3608.06808443724,3631.12425282453,2612.90611952366,-79.4377114888412,-4055.26512076731,-4201.56569229879,650.639395129697,-4.36475528499746,38.5675443806422,18.1394438607797,1759.44136004702,"Canada.BanksIsland.GreenCabin-C11","presence",1,0,0,0,0
1653.20866728431,1625.86154735869,1581.3586445037,1762.538526195,1187.91135904441,3556.80314722401,3468.31047644137,3762.94022606335,2643.63528064517,-3885.65394788398,-3901.97505335262,-4442.77958806876,-4327.7653511206,-3498.79988511986,617.496285035149,-300.668107191636,0.00462813709034688,-0.530177291896608,0,1313.41670693168,1338.77354985849,620.090778103325,5.33039659446346,14.0474402212654,6.04541840282184,3105.25249433761,3095.54231433826,1313.10669118683,7.26476273235807,-3652.68923806745,-3617.13592195147,1025.1832627968,9.38534167081148,-25.4665701582679,6.80579830531244,361.945879935652,"Canada.ChukotkaRiver.TPO5","presence",0,0,1,0,0
-1415.78468520926,-126.920458155891,883.12735473756,431.473910697086,5758.61832434949,573.127503438332,4350.07286954348,2998.06219672689,-1363.06114274483,-1049.32320955133,-3472.91248184566,-2393.52735520182,-1989.05491476395,820.683461213702,1271.08615607498,1219.95527566606,-0.114275142550468,-7.01276779174805,0,431.473910697086,1106.1028892838,7174.40300955876,-188.800079198915,47.3656050232398,-32.582187512692,2998.06219672689,2222.16623230414,5915.69087730167,-6.53409241978587,-1989.05491476395,-1616.82690002981,4293.59594305936,-24.0956847490415,-13.0474980786409,-1.15764901162675,733.876837508505,"nonveg_1353","absence",0,0,0,1,0
3595.75901124018,3078.77302261701,4145.55605746748,4398.64720027555,2679.93555577198,5587.21689043064,5095.46146254364,6683.97805685234,4392.91828527548,-5936.41977521528,-6350.15883302542,-6423.58112599051,-6709.24543087432,-5314.91775496388,552.694569666799,-191.091669529076,-0.0071331012295559,0.483642756938934,0,4286.29812123763,3818.98322423818,1792.07755455377,32.3788622195483,0.420971834258504,-50.9450618219578,6415.16405709602,5884.33403262031,2379.71798803254,-65.2123934499809,-5975.20812899428,-5885.90458054779,1544.36990841122,-32.1743730919004,31.195249364059,-3.44158294259301,442.324040259624,"USA.YukonKuskokwimDelta.72B3","presence",0,0,1,0,0
1137.91861424814,1105.63855660178,1324.41294858542,1666.20301976756,1171.35034221302,2303.9971670325,2408.45241730094,3088.4626104336,2238.68273654122,-3343.57078805098,-2970.23285226037,-3375.17484872115,-3342.20754609123,-2153.40386077374,854.724239124938,577.675102753718,0.000741572817787528,0.0445140115916729,0,1171.35034221302,1281.10469628318,560.564463165781,-1.28583569095723,20.3186309815163,-12.8690818813907,2408.45241730094,2547.60557370515,849.779873892382,-17.0576776421496,-3342.20754609123,-3036.91797917949,1221.77098794742,0.052432383067106,-1.93925309587749,11.9919357973102,1298.30236647896,"nonveg_632","absence",0,0,1,0,0
3024.02963919369,2464.9321259417,3618.86044102158,4098.35981451806,1947.97244342775,5208.92934774355,4323.63733731569,6561.94874347978,3652.939934885,-5700.151466081,-5390.55804362155,-6074.56678931629,-6314.8486093581,-4982.6778436829,466.920990920589,-0.154027951018963,0.00138460974445075,0.377202103204197,0,3009.74095297513,3067.13749460644,2877.5714203547,62.7919452806481,42.2210320634714,-31.71781675278,5178.97968683563,5190.52127546849,3692.04177563669,-42.6472101289785,-5610.55716922443,-5666.93357012397,1555.23404623579,-16.7679124624523,-57.143815646691,18.4762834632872,685.104235470523,"USA.NorthSlope.Oumalik2","presence",0,0,1,0,0
1645.88719275383,1862.99934435096,1876.5839575859,1892.68109628748,1370.32726308352,3450.36282071465,3874.54344700759,3850.10692013048,2682.02625039192,-3515.87960445766,-3687.7090828129,-3828.24346111472,-3854.87124266887,-2914.92215687733,718.818723979209,-232.068419254622,-0.0348274767398834,2.06108609437942,0,1846.10111433278,1771.18699764712,1300.68364856969,11.599264247465,9.2535615546555,-62.5720913553415,3851.37203167638,3582.50863277399,2221.09629630287,-77.2592521851847,-3846.33662058504,-3735.59916980746,643.788754535874,-4.81623319390332,71.5320838373193,2.99150568746807,397.565969737133,"Finland.Kevo.3","presence",0,0,0,1,0
2870.94198062912,3221.85160516895,3735.82954099441,3844.73823319201,2118.61807205197,5064.73635110792,5232.65858512649,6321.63686779001,3835.45291289289,-5821.16127228573,-5888.87442707833,-5604.78175165637,-6025.23776403794,-4559.09540173162,397.092037638573,-113.098734515037,-0.108250014483929,2.80017327410834,0,2907.62092112794,3030.26531978346,1693.13561308845,2.72108958160438,36.8171331441044,-51.152714300353,4766.34954326136,5157.2639582478,2764.21771215906,-93.3949974299484,-5347.04652126483,-4978.38909320938,2845.97551740899,19.9475926596643,47.3680680836302,34.3616160004531,2307.70754497801,"Sweden.Abisko.NT-DryHeath","presence",0,0,0,1,0
1551.84881973997,1141.00289855199,1135.9438191457,1703.01899086871,1481.03813472695,2383.70161658055,1798.28277107824,2864.54813394257,2109.6770583153,-2496.92588094796,-2791.27154068513,-2989.98175873557,-2117.59758525877,-2357.19437190126,472.057973948317,388.653953672016,-0.127293646335602,3.61614418029785,0,1481.03813472695,1402.57053260666,567.075171723008,3.54053425065114,7.55850855643679,0.337271960418972,2109.6770583153,2216.17515314031,1066.26536286433,-8.42556098044341,-2496.92588094796,-2550.59422750574,872.384173476797,18.9664147844594,-62.3131552483426,18.5905647287101,458.841541802429,"nonveg_701","absence",0,0,0,1,0
2896.38090819504,2347.44587463536,3381.54369383977,3948.1858679506,2013.96205578188,4802.33850332555,4195.64998835738,6326.54108552108,3338.80125110681,-5572.28571312463,-5450.35175371422,-6168.78633233849,-6548.68251048638,-3980.25464990415,556.56924276715,249.904540632322,-0.0229689665138721,-0.263751119375229,0,3396.15671644832,2854.0671657268,2165.99203824014,49.6518556814229,15.2500439801824,-79.3814310263957,5525.23180577468,4753.7072251438,3167.8832301642,-110.178510492805,-6069.62175833494,-5636.01783335463,2412.50652687778,-54.3332991114434,26.6432046130184,-1.55718879783223,778.080459615784,"Russia.Kolyma.OW1","presence",0,0,1,0,0
2195.18215382827,2275.35296871545,3012.34072792373,2793.06712397079,1347.82700023184,5096.14796320291,5103.97967525763,6155.9150916844,3475.12579766645,-5444.05997619971,-5710.81164367856,-5677.34116625541,-6303.86320324906,-4296.46817093063,382.60324732728,222.145006657342,0.0552195459604263,0.424951672554016,0,2575.15080386277,2433.5001831519,2813.23405272887,52.4170680320354,6.25244816832875,-84.4851414622148,5578.67159274823,5301.49151499955,4353.41919924828,-121.717546799316,-5396.09336868752,-5711.87474603349,1755.46924704254,-41.0882799946244,90.4732373621469,-1.73144920378395,771.773038690557,"Finland.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
2790.35880754732,3204.77838237256,3716.67450215744,3762.46165480164,1232.4392377691,5164.48428425747,5836.82325860617,6572.05422458863,2612.52946257899,-5328.07024134681,-5622.70009896446,-5974.39139279709,-6522.57914791715,-2901.90495710673,678.628384890296,-12.8174370675913,0.0139725633586446,0.457532849783699,0,3666.80824659974,3457.09156740279,2051.34156345266,50.2881244014408,19.5602766609505,-34.7077980186078,6230.38581713632,6110.2655542491,2456.69282288296,-53.9571497966429,-5903.9836202054,-6096.67655050617,1533.77648666553,-38.3900497612108,80.1023493603071,-1.51577912836232,828.749067011944,"Sweden.Abisko.KJ-BirchShrub","presence",0,0,0,1,0
2858.89105815586,2635.59406843771,3138.89748586936,3782.26593046641,1684.02302297074,5352.50979481544,5536.49105589055,6898.17141887205,3480.5943583192,-5851.53705552056,-5246.58090299297,-6439.41559676641,-6517.56336310503,-4255.43116485143,479.38697371662,-339.225609029993,0.00825364476380249,1.89893691738447,0,3069.85887803859,3020.91672696315,1563.99113933108,19.9830034111025,25.2734006672455,-22.2747698051154,6320.4415726267,6337.92756885488,2154.62984691809,-28.7333250275609,-5256.02561291372,-5352.98157543426,1658.08180627464,1.95370671423544,-41.0459996863391,10.8518725255788,669.065805493653,"Canada.LeRoyLake.TDA4","presence",0,0,0,1,0
57.1790975373958,1313.74307288814,1169.13832223245,956.425992458072,1722.24895074946,597.736946132429,2357.36791403301,1851.18230682564,2602.42719434484,-3658.69817848846,-2380.06347806739,-2745.31067190884,-3055.86450175705,-1020.05181065306,578.370551213402,-722.586342065479,-0.000548839918337762,-0.207245036959648,0,1169.13832223245,1043.7470871731,1665.06985321207,-64.0411482004642,33.3054405526177,12.0503958879741,2161.66108565428,1914.07508939804,2004.69024821242,16.3089023648944,-2745.31067190884,-2571.99772817496,2638.6463678354,22.3271732122746,28.2321663498367,18.1351448781815,461.630509980277,"nonveg_680","absence",0,0,1,0,0
2070.56174051266,2367.85140609731,2423.87110547663,2892.38687482207,1568.57924140985,4382.32316954576,4941.32358687329,5658.42338668952,3011.10071877041,-5648.79671573379,-5404.85636056865,-5670.06475971758,-5291.44293339286,-3740.68606313473,439.901370976835,669.920469662201,0.120310267806053,1.79137649536133,0,2487.90509647716,2399.66807243948,1176.88939553505,-6.10586617795715,32.7851170585144,-25.4161566638277,4783.30069462838,4543.47763138214,1978.69937799503,-36.4134751793195,-5307.89114636446,-5076.4255700511,2787.35107989644,16.8140949631519,20.7131402519431,16.0047613417761,460.230178024224,"Finland.Kilpisjarvi.18","presence",0,0,0,1,0
985.062967166588,772.64369856854,701.993054433498,346.988555355841,885.979763851167,2139.12004143836,1903.09289476822,1412.57553235154,1856.45356835623,-1553.03100903137,-1799.82926645648,-1959.96882217259,-2480.56143438258,-1510.58632826891,834.078424724399,-948.524704804703,-0.0131006967276335,0.123510606586933,0,772.64369856854,738.533607875127,638.074411810747,2.67792441393029,-17.2452543732634,4.71004294233615,1856.45356835623,1831.64732811634,726.544509086818,3.73988607339153,-1799.82926645648,-1860.79537206239,969.975106113668,-25.0683898743569,37.1851865864276,-14.2056551481763,501.03902146686,"nonveg_745","absence",0,0,1,0,0
1200.13884287922,755.72355172148,1568.80433264914,1529.98648221427,1074.39626481744,2859.64493838748,2170.68086103052,3462.37389491421,2575.03285158032,-4380.79822762398,-5389.30453681129,-4348.27036314706,-4536.95007983121,-3475.0636778409,393.243130172755,1030.48376727443,0.00457496102899313,0.106094375252724,0,1200.13884287922,1225.80989485631,813.080780927661,4.19141926872619,10.6402464301629,-42.7937253119822,2859.64493838748,2919.58573258584,1359.51525598616,-71.5534345255875,-4380.79822762398,-4426.07737705089,1914.24085897039,-5.03715652281373,10.4822064824526,4.85755027323439,524.269411117937,"nonveg_529","absence",0,0,1,0,0
648.101759377983,1113.74171986033,309.112937605421,643.025542604947,-0.415947063475983,994.543113179514,1841.97535262412,1000.02028224205,-54.5403220824616,-697.637747738877,126.730962479466,-1645.19022620301,-1102.71867479316,-1236.82837148697,1534.70609786915,715.184826876896,-0.255682557821274,-6.63086032867432,0,643.025542604947,542.713202477042,1114.15766692381,25.9407082576583,-0.203048670921416,67.0523985212427,994.543113179514,853.470862377285,1896.51567470659,113.051622225078,-1102.71867479316,-911.128811548511,1771.92118868248,-16.2032370821714,-45.2059626174872,-14.0983525431496,691.785568910189,"nonveg_560","absence",1,0,0,0,0
2718.11726375572,2790.62860178102,3185.06329386661,3615.72920090134,1197.47613959048,5074.69741667891,5333.64891803694,6603.67337233388,2282.41345799199,-5084.75563078777,-5335.48403937197,-6024.54816972984,-5693.27742030796,-2558.89252308933,649.302566284824,46.5885001979829,0.0581575336733035,3.75469849790846,0,3248.84831936307,3199.03542655719,2340.52095359715,49.4650701030806,30.2011306869269,-36.9998117249832,5557.63935805445,5316.9794086933,3866.51022277719,-65.704932437528,-5923.41896433142,-5548.27328576901,3351.78914568272,-40.0454155808872,-65.3838183538597,3.33706307282594,1321.29256722178,"Sweden.Abisko.KJ-Snowbed","presence",0,0,0,1,0
3118.70539326704,2792.78118263936,3377.79776138578,3768.57737863123,2275.78516970165,4775.86070578663,4770.50436912301,5762.46498361209,3685.67496299578,-5271.89224305995,-5387.59576964752,-5999.33522763755,-6168.66274127655,-4971.20874814491,693.112739576095,-350.367349142898,0.0116852689534426,0.329052329063416,0,2841.52443509044,2845.20771634649,1837.14038576111,21.873271674798,16.8561795217834,-36.7471371059697,4434.41809451133,4598.0587023952,2495.37790189784,-41.2977101800809,-5650.72652801895,-5764.27962994896,880.307780990529,-15.7292388920339,12.705930364494,4.34737036616177,348.599230590205,"USA.YukonKuskokwimDelta.UB7","presence",0,0,1,0,0
2757.68284834745,2349.5990960666,3809.55914757065,3204.65856301578,1908.85092189736,5457.24901980198,5256.99216087469,6794.45335423982,3118.69787039329,-5105.64394369265,-5791.20745492193,-6192.66050412001,-6603.62069967454,-3880.2350135174,697.01001333513,-378.70143604658,-0.0462915400664012,-1.5398588180542,0,2579.23938307783,2722.37811683326,2338.99592046919,32.7783636580915,24.988793023733,-63.6736970507448,5145.15515542362,5092.1283596188,4794.80421297125,-62.1269224117966,-5820.08879518425,-5767.84450491325,2677.83445901463,-29.8227314808085,18.6940925111818,7.64206527782872,110.616546999638,"Canada.DeceptionBay.BEGL1","presence",0,0,1,0,0
1542.99386907999,1396.99136420175,1478.87544527118,1729.28787341259,1405.4082869676,3381.51919886058,3181.91666107863,3750.65215264856,2987.967885181,-3424.75636977664,-3910.61959338323,-4075.61225303639,-3826.6967636966,-2567.39152038841,741.002503501616,269.231511652221,-0.0427190437912941,0.209901064634323,0,1680.7472565506,1594.55036421851,787.447174477662,40.7609067567136,-17.6702755174815,-17.9544459962398,3608.28200035697,3461.21677868908,1449.50181858669,-33.1571228080762,-3551.37326849895,-3451.05412234003,1135.63248222141,-55.5214038716558,54.5555378068483,-12.2881561482491,626.519862140025,"Canada.PrincePatrickIsland.MouldBay-C05","presence",1,0,0,0,0
358.35331824128,-487.807902118894,-945.000462354926,-217.72451307799,10000,493.239988244111,-136.245950450154,274.30468007094,-608.393192724925,-52.4434484398688,-1028.81681941123,-1748.1424758114,-1286.71062843682,28.7053901733875,2801.34012192346,42.4568523128028,0.331250786781311,-9.97649002075195,0,-217.72451307799,1741.56408813789,10945.0004623549,-385.665867270349,-22.1568396661258,30.4795040157355,-136.245950450154,-60.9581733960061,1101.63318096904,12.7633627779899,-1028.81681941123,-817.481596385185,1776.84786598478,-47.4718146152673,-32.9594176696127,-39.1363787524356,756.882463718005,"nonveg_1241","absence",0,0,0,1,0
676.279481558228,183.982894083379,-200.277163493845,-53.0844592804254,-286.945019132939,1255.07748125154,680.871689832826,399.574899830123,110.016909699259,-456.108203473416,-1129.66198536603,-1647.58957551614,-1447.87345931287,-1627.3751144354,848.121527372306,293.198404019086,0.494364142417908,-0.524592280387878,0,-53.0844592804254,63.9911467468794,963.224500691167,28.3301323732696,-21.4518806129016,29.5584659674788,399.574899830123,532.359967917147,1145.06057155228,35.7394485277571,-1447.87345931287,-1261.72166762077,1191.48137204273,-29.1695663482192,-16.6430096836062,-19.8305550826182,633.167787264907,"nonveg_596","absence",0,0,0,1,0
2353.27838041043,2081.66045822302,2872.08281219152,2683.20275988395,2123.96962908407,4678.35508188302,4443.3852748688,5199.10990506392,3989.97903930213,-4953.94292722414,-5130.87044501161,-5249.903488895,-5989.76485751663,-3551.74031036195,578.705273816821,421.342072835314,-0.00266891673672944,-0.105688548088074,0,2428.70458687563,2523.09040983647,964.748721155801,12.6970332150687,15.1055129952429,-22.0618386655878,4997.35474991219,4868.51945458393,1944.73025637895,-28.2131899276621,-5389.39433969478,-5230.49196010802,2070.34377362117,-23.7317015680553,32.4859540552534,3.01894516634273,216.795623214957,"Canada.DaringLake.LowBirch","presence",0,0,1,0,0
3687.70406341653,3450.86164896571,4163.92544158836,4649.62306088093,2664.39152800176,6117.12365006313,5828.29553897049,7371.96880215182,4322.82407172202,-6444.97958811285,-6300.79468069504,-7108.91197004161,-7223.11775253035,-4711.61051924243,454.91407640749,207.286825919656,-0.00878814617171884,0.324144166707992,0,3684.71262597609,3769.63795973922,2412.7201835024,34.9330728762009,22.6567773353356,-77.1759257350972,5798.18092889435,5859.10568624068,3793.1989676818,-105.683666991529,-6503.07415978661,-6428.88657983924,2997.98805299709,-31.3325294661783,72.887003754493,9.26795774737615,548.750419895586,"Finland.Kilpisjarvi.16","presence",0,1,0,0,0
