"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_startSnowfree","spectral_green_endSnowfree","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","site_code","presence_absence"
394.061440181,501.644943333308,819.971902513939,1004.67131712137,355.73028207958,-973.905374685344,-520.487971239219,-590.817945018261,1930.50208885027,0,615.215977045839,648.941035041787,1.53324632405681,-590.817945018261,-659.705885945447,"nonveg_994","absence"
2364.30026157344,2325.15281891882,2744.31815201717,2645.85565476623,966.863486098042,-5866.98298735534,-6058.66787896624,-5186.96906999657,497.36379992477,0,1699.92488400049,2417.732454423,48.733220388918,-5987.77262154304,-5798.72436643144,"Finland.Javrresduottar.A-Salix","presence"
1215.18131524345,1997.08158319065,1745.25120936928,1220.72748729997,1558.70132134298,-3039.47050106612,-4014.26448739887,-2558.29633380534,938.600580436754,0,1547.38858328927,781.900267947201,-11.4506668699842,-4014.26448739887,-3817.34361282357,"nonveg_529","absence"
3440.6475452316,2579.4880080023,3865.23941439901,4424.57495363834,2157.84072252411,-6110.35095950546,-6812.77770761168,-4377.39380746698,446.294908668093,1,2725.52469665492,2758.91106201335,36.3953123985405,-6776.92324181016,-6637.32389698408,"Canada.ClearwaterLake.AB2","presence"
2901.6738231648,3155.21844931118,3830.09291818588,4273.71952593868,1733.32575321439,-6133.35389973967,-6366.15886112849,-3865.67623277382,660.747939410493,0,3075.3973113004,2222.20836853826,18.8988115277065,-5918.56702006843,-5523.60567814524,"USA.YukonKuskokwimDelta.15B2","presence"
1029.20600550553,897.460831722271,679.160829403945,708.457674955896,6.79041562098809,-1879.95048859298,-2235.68275620209,-1761.62202307942,1407.94253340991,0,664.215151441727,1022.41558988454,40.8966235953818,-1889.23259361011,-2012.31269118166,"nonveg_719","absence"
233.727667813474,933.70753807829,522.085379851831,717.053109423535,326.556567495803,-1245.4617738992,-1810.53493452374,-2172.50823672909,985.873357106303,0,546.626052532587,699.979870264816,-6.18859331215525,-1810.53493452374,-1821.6330537532,"nonveg_736","absence"
2186.03069892988,2148.82156541399,2332.49554195962,2704.29366462882,1978.95437870197,-5782.51237643192,-5870.23169436242,-3426.05882956591,565.090337551569,0,1820.13263405876,600.671328297576,-1.31434359588045,-6387.98411921801,-5809.90946898582,"Finland.Kilpisjarvi.18","presence"
789.327325470888,589.167323664496,999.377403012297,953.670321176805,359.088941483168,-2188.90919238763,-2139.12841865453,-1564.81117108143,1429.83066420391,0,738.126262961531,640.288461529129,15.36565657099,-2139.12841865453,-2084.1035643741,"nonveg_998","absence"
345.294067368551,388.572625229196,819.423239555209,746.545116287816,-23.0173466341033,-1123.09191057948,-657.477737220353,-1352.65986400667,1280.18338385989,0,455.363540361334,842.440586189312,16.0135397392458,-1123.09191057948,-1073.99805249509,"nonveg_775","absence"
2405.15951210867,2369.49042154167,2922.77344600544,2675.48329209595,1654.02969989127,-5121.36818766556,-5203.17226951857,-3923.8228102018,732.895472436971,0,2776.62989393407,1436.98061690292,-6.48654680867944,-5288.32885362876,-5063.10417233328,"USA.YukonKuskokwimDelta.4","absence"
969.520697212287,-403.634068647072,739.113020514344,1450.76873624762,575.139733451321,-2098.10213417955,-1399.11864458866,-568.90283951554,1770.76833539532,0,666.181623755699,1854.40280489469,15.168498606191,-962.641420981276,-1192.86515777814,"nonveg_677","absence"
336.514555907359,191.794565580757,429.286148364961,518.764416773344,-274.190871053546,419.147438829765,-956.731255285536,6406.17975756752,541.677540475655,0,240.433763114575,792.95528782689,14.8952543161196,419.147438829765,1101.13245207947,"nonveg_1794","absence"
1215.18131524345,1997.08158319065,1745.25120936928,1220.72748729997,1558.70132134298,-3039.47050106612,-4014.26448739887,-2558.29633380534,938.600580436754,0,1547.38858328927,781.900267947201,-11.4506668699842,-4014.26448739887,-3817.34361282357,"nonveg_529","absence"
98.1686452065961,-471.701359310164,330.476157649277,436.962283809849,225.390795670314,-2451.94710566989,-1437.29941230819,-276.086685438739,334.069570133283,0,123.859304605174,908.663643120013,-3.85521668071874,-1480.12860277357,-1442.24087568506,"nonveg_794","absence"
-382.186694820484,-100.834637858073,49.7010273551991,653.909988825807,-260.118338766043,-776.95327464345,-558.206133872436,648.800180561405,956.886428219024,0,-7.90573105271882,1036.09668364629,-4.35958414480147,-321.58793662067,-171.794727217076,"nonveg_1927","absence"
1095.00360955604,740.503233925876,1656.02205906316,1946.67210829149,306.36143111327,-3345.47294643966,-3034.38877265908,-3042.33051428519,877.447893074738,0,1148.91248838997,1640.31067717822,30.3323914785682,-3053.9767432732,-3172.76848023783,"nonveg_632","absence"
-649.775327377104,539.917961050847,170.250534058742,-237.358071009507,-798.136149348921,10000,10000,10000,2225.43532831405,0,-195.020210525188,1338.05411039977,5.29860078470775,10000,10000,"nonveg_1236","absence"
-146.278559771945,-182.208538225729,-299.312485780137,203.547498865734,-502.46598223605,-849.046666020215,-1474.83239456779,609.598108570687,1445.47067246589,0,-185.343613429625,706.013481101785,7.74320483617621,-849.046666020215,-648.829239405303,"nonveg_1172","absence"
933.214015721646,36.3515823627128,289.522221993362,714.599073601828,864.035638759954,-483.167757957815,-1034.79029173733,-774.441793181208,692.225080960977,0,567.5445064879,896.862433358933,2.47065632006043,-1034.79029173733,-1048.75678150577,"nonveg_919","absence"
3146.24415398071,3529.86250297462,3692.56039055014,3754.58451678981,2502.19425648746,-5807.70445876564,-5892.84987131484,-4645.57447219001,777.026506430692,0,3276.79500311416,1260.36276645545,15.5238745485265,-5407.93192168235,-5252.64402099331,"Finland.Kevo.1","presence"
428.971268664985,76.2799562867064,-312.617360957074,385.349427323445,-176.61135061204,-1619.5014930019,-2362.11323280288,-2007.7794279264,630.56019968829,0,80.2743881412046,741.588629622059,24.223304771081,-1619.5014930019,-1742.7682026062,"nonveg_681","absence"
2466.11120901006,2705.36229760625,3218.41897837842,3330.944483314,2086.4082466524,-5080.37168278973,-5385.6346516441,-4855.91501257683,839.831597083472,0,2910.93791939784,1743.41211863817,3.2829898975294,-5289.36693136964,-5126.91254479413,"USA.YukonKuskokwimDelta.UB5","presence"
743.244090748558,71.2559157916855,940.441529856862,1312.31985666363,802.264676401772,-2225.09817736752,-1968.25669808121,-536.442882931796,881.641545355772,0,773.905213892501,1241.06394087194,-1.96735285510712,-1968.25669808121,-1739.29053530993,"nonveg_666","absence"
2901.6738231648,3155.21844931118,3830.09291818588,4273.71952593868,1733.32575321439,-6133.35389973967,-6366.15886112849,-3865.67623277382,660.747939410493,0,3075.3973113004,2222.20836853826,18.8988115277065,-5918.56702006843,-5523.60567814524,"USA.YukonKuskokwimDelta.15B2","presence"
3282.62322734041,2762.90646790904,3717.02501509711,4132.91684362212,2189.84859876617,-5905.82859050921,-6449.84048399164,-5420.10653576738,652.56466852977,0,3007.45075558553,1654.04396121931,22.8317801776693,-6196.1667483795,-6234.27912560612,"USA.YukonKuskokwimDelta.72B4","presence"
2647.65997108905,2473.93796231822,3024.65199913801,3416.4623678092,2029.3067428511,-4681.51711755377,-5087.1095451818,-4142.63465213332,1023.01643184096,0,2740.68405094489,1312.14895762184,28.9971523113636,-4518.85681524959,-4669.96217794745,"Russia.Tazovsky.Unburned28","presence"
2279.98444553244,2579.09925934774,3004.78227717842,3063.10973494532,1490.3635208568,-5705.10435358153,-6107.84446429723,-4431.45353116936,540.890558127376,0,2475.59513609698,1781.47175009594,16.1825199832051,-6111.92925608301,-5835.65606375905,"Finland.Javrresduottar.EC-Sphagnum","presence"
-322.031060774828,226.063458839398,-382.587189965873,243.98945411362,10000,-127.874451237127,-816.644698629178,1001.68980896548,1726.23577622469,0,1953.08693244246,10382.5871899659,-430.084627532285,-181.440327810356,-113.23099901125,"nonveg_1477","absence"
565.468961694643,696.238968254288,445.831500173901,643.204275455946,72.4265746463799,-1562.32340556059,-1952.34940939777,-485.102603844774,868.002409367373,0,472.454957407307,1526.51405531613,-4.51147530453667,-1514.08865145473,-1624.05216810586,"Canada.Ivujivik.RTP13","presence"
2709.2818172755,2493.98874519935,2770.24551013698,2909.16411939694,1928.32691215601,-5443.65104759974,-5593.35259996678,-4048.43043223889,725.985434519319,0,2646.26153048162,1016.831846413,26.7587328003422,-5002.9573422022,-4789.40502554058,"Canada.ChukotkaRiver.TPO2","presence"
2709.2818172755,2493.98874519935,2770.24551013698,2909.16411939694,1928.32691215601,-5443.65104759974,-5593.35259996678,-4048.43043223889,725.985434519319,0,2646.26153048162,1016.831846413,26.7587328003422,-5002.9573422022,-4789.40502554058,"Canada.ChukotkaRiver.TPO2","presence"
1910.22620282086,1840.99898283661,1963.77502439577,2118.03711374065,1249.51035336212,-3912.87850946056,-4218.66212221637,-3149.59529326427,800.106541729944,1,1719.82488642883,543.588006113982,11.1578859869797,-4144.99132583538,-4111.32529145412,"Canada.ClearwaterLake.LS1","presence"
188.010589332515,-708.967481904352,679.276253714994,839.073887791917,669.314964346455,273.386548969322,-1502.06170272259,-1495.60152094009,574.845656539024,0,333.341642656306,1548.04136969627,-30.0815234383713,-1495.60152094009,-1129.02144037977,"nonveg_571","absence"
852.718076850185,1201.06680098576,527.932894895247,1432.05695314228,699.337455173983,-1231.59845845353,-2117.09783504235,-1717.92238567437,2052.91544559939,0,942.622436209491,904.124058247035,4.94776198955489,-1717.92238567437,-1619.46198949311,"nonveg_902","absence"
917.659473913637,1231.78851235028,1617.98144478942,732.144647855015,1147.45886790672,-2066.40343464581,-1656.34581950061,-1968.41366589517,1390.54031287282,0,1129.40658936302,885.836796934406,-12.0947049470046,-2066.40343464581,-2155.00015803089,"nonveg_561","absence"
1031.65651945128,974.983624217176,1180.27867220077,1105.52815753449,1123.17447595221,-1986.86159534015,-1763.30278882734,-1613.86104985941,1456.58146470862,0,1083.12428987118,205.29504798359,-3.66071826003708,-1986.86159534015,-1897.01547823082,"nonveg_863","absence"
86.5164293675264,353.285327992602,498.019985818269,-236.416496761815,-1019.97318100758,-444.498354073963,-1166.58765447909,-900.687307602947,104.145475023435,0,-63.7135869181985,1517.99316682584,42.5572927067347,-900.687307602947,-1075.08993142952,"nonveg_1469","absence"
-130.302681788925,-53.6662186274876,24.9207354465079,104.608705059057,525.970976804112,-1581.46837672936,-1885.84331992444,1431.60026002934,614.032982206388,0,94.3063033786529,656.273658593037,-19.8870805634254,-1581.46837672936,-1071.63017576884,"nonveg_903","absence"
134.224829594838,476.442995025438,222.936704934581,172.31468389019,-865.041209246043,-2984.09882335034,-3515.48321790119,-2902.84437969932,1231.04585139016,0,28.1756008398008,1341.48420427148,20.8180424758517,-2984.09882335034,-3097.19299244119,"nonveg_730","absence"
1258.79297630818,1020.03271049817,795.928225050195,557.188710016354,-185.170733919391,-2257.58255817811,-2573.74512776432,-1094.3611919582,860.084913278415,0,689.354377590702,1443.96371022757,27.2445983061806,-2257.58255817811,-2161.41079879883,"nonveg_619","absence"
2550.51915276739,2561.19124020995,3186.62332699715,3187.72895098138,1730.24598613662,-6202.13200276995,-6066.24662404946,-5118.59901916228,545.065077213223,0,2281.97635982514,1692.24482982612,16.017845968497,-6004.80517283125,-5993.66490181625,"Norway.Javrresduottar.EC-Betula","presence"
3689.47728296497,3363.50795395121,4446.07943376614,5014.39108439573,2191.56400911641,-6054.34527507442,-6890.99600407074,-4622.28637740261,694.376424028132,1,3639.08949184527,2599.64907305749,47.0889477160106,-6219.44144537972,-6368.88232035427,"Canada.BonifaceRiver.AB8","presence"
352.188068092283,32.1008182508895,409.420566747916,-334.770711993109,-267.805736106625,-1076.79871914551,-741.916233393715,-281.747640119181,1239.81634367013,0,38.2266009982709,744.191278741024,24.7997521679563,-741.916233393715,-924.55518622267,"nonveg_582","absence"
712.250810159015,522.2384141517,510.102280603302,841.866231446154,738.843502444517,-2093.81742268355,-2342.66670752939,-810.780716612177,761.2204934398,0,665.060247760938,331.763950842852,-0.916989389155243,-2004.1612608369,-1798.67758168637,"nonveg_882","absence"
2616.75418639229,2534.66458666538,3138.92950811998,3512.44935530991,1923.25135421687,-5573.31740413602,-5531.5625360519,-4587.25752411312,543.676506628888,0,2813.88565216202,1916.77580133328,22.2948331528612,-5206.72993665046,-5272.82547899048,"Russia.Yamal.Nadym-2-IH","presence"
-515.89204436191,5.88683078261815,437.56192520709,-298.258054395249,-476.224264031459,1040.14404825397,1153.27245256142,786.599451858765,218.864127184812,0,-169.385121359782,953.453969569,-1.88894192049767,786.599451858765,748.624110917085,"nonveg_1509","absence"
1695.29916912726,1442.03338823033,1992.75854644791,1767.61505646791,985.385634646359,-4134.09613633487,-3549.00743715092,-3244.16451143456,771.51540689573,0,1662.07301840989,1439.78366995104,19.5229145147473,-3398.0467451125,-3908.5379956627,"Russia.Tiksi.BareSoil","absence"
792.358699326598,955.171901021936,840.72736661387,998.664373755453,257.682789069734,-2510.39908140363,-2707.24311908023,-1435.92508963298,1069.10541274632,0,399.488121205562,1458.40312033994,31.9045964247513,-2904.52753346135,-2672.42616119557,"Canada.EllefRingnesIsland.Isachsen-C01","presence"
2076.94285974303,1061.62300387178,1305.96750544314,2436.10809998005,1160.70920149615,-3948.05720983291,-3883.58115394397,-2499.81393522219,790.435146780743,0,1608.27013410683,1374.48509610827,25.4509349513024,-2759.94010610152,-3136.3811325138,"nonveg_662","absence"
2336.52054779194,2413.83272330148,2631.57922239424,2630.16109861562,1526.70679991004,-5159.5929390549,-5224.87256780044,-3408.41234243007,726.07805364388,0,2097.27537404266,1045.00456220418,13.8793171882707,-5174.38484152507,-5012.36550391759,"USA.NorthSlope.Barrow","presence"
797.967269350212,342.595624818738,457.850621274307,403.457297142351,-171.347354883566,-1209.25876481599,-1143.82845031045,-1374.21956335899,1673.12278589636,0,366.104691540409,969.314624233778,35.9005416382881,-1209.25876481599,-1099.69676340939,"nonveg_997","absence"
1865.01685777201,1864.44946737167,2285.43167037137,2562.83776311026,849.951787482065,-4838.49538287033,-5087.54832355498,-3187.38385436503,656.44498181246,0,2041.02903561402,1814.14170485228,12.4092509818427,-4664.02088906752,-4333.09976139297,"USA.NorthSlope.Deadhorse-C15","presence"
118.480231871044,378.585188701796,274.682847785707,381.162122776122,-255.792422076794,-1173.14029376391,-1568.21698407481,72.7674362627076,964.931303224117,0,179.423593811575,636.954544852916,12.0733114176722,-1173.14029376391,-1019.60197733073,"nonveg_751","absence"
188.823368268852,188.511198936498,109.375553802756,155.99791823315,502.151196025796,-1348.40410303888,-1810.33051606353,84.6283118936922,1437.81157996418,0,228.97184705341,392.77564222304,-14.9203727503307,-1421.34806385108,-1266.06173559131,"nonveg_806","absence"
3269.00724160488,3156.00456875693,3827.35201148472,4151.9127588712,2241.57344670404,-6016.63400973306,-6375.07951713836,-4653.85870105054,675.628828940118,1,3392.6618939333,1344.74274761138,21.9539834427183,-6172.21460814993,-5912.6099782698,"Sweden.Abisko.NF-SeasonallyFlooded","presence"
2466.11120901006,2705.36229760625,3218.41897837842,3330.944483314,2086.4082466524,-5080.37168278973,-5385.6346516441,-4855.91501257683,839.831597083472,0,2910.93791939784,1743.41211863817,3.2829898975294,-5289.36693136964,-5126.91254479413,"USA.YukonKuskokwimDelta.UB5","presence"
3894.50717503881,2723.30693273868,3922.48935227508,4082.69182739298,2517.82564703474,-6188.78891265156,-6065.38698406558,-5243.02268830243,637.408696336411,0,3415.14261571491,2238.61525418438,40.4295029629777,-5680.63239801888,-5961.71464913479,"USA.BrooksRange.7","presence"
27.2311458838616,-36.374142170598,196.710780682992,250.868939241481,-255.757552381825,-2065.8284699159,-1770.27759816698,-1572.36927901658,2429.94192186606,0,36.5358342511825,506.626491623306,11.3195479306275,-1770.27759816698,-1794.83997673044,"nonveg_733","absence"
739.410318032066,802.204740209283,237.179035258004,2272.06184390887,810.57887613756,-1622.23141617738,-2285.44394737448,-1423.32058144656,1956.06901397621,0,972.286962709156,2034.88280865086,-2.7372522348267,-1622.23141617738,-1420.58061606102,"nonveg_602","absence"
807.368409021611,335.171010351277,962.070540621755,1017.10564634223,755.459148108489,-2410.18722579297,-1843.26935126339,-2097.54450660313,1710.43589671155,0,775.434950889072,681.93463599095,2.07637043652487,-2097.54450660313,-2078.19365831481,"nonveg_915","absence"
3161.80986272451,3394.08156550804,3886.5392007055,4147.33141722835,1473.47126969848,-5771.80576771094,-6450.79309963921,-3907.02922742821,648.930498532648,0,3490.06259313684,2989.25375509688,76.271908594902,-5510.69356623863,-5753.66085747893,"Sweden.Abisko.KJ-SalixShrub","presence"
2818.15166400277,2316.48521587116,2711.07984730121,3372.66817145677,2688.60601142758,-5938.8968057078,-6745.2576854996,-5034.46977590268,456.653119710752,1,2771.29273452083,1126.96113668673,3.36489048384623,-6179.64676737885,-6047.73857808846,"USA.InteriorAlaska.22","presence"
3431.02002933791,2107.3655783929,2790.13117613388,3816.03104027094,2212.234939474,-5555.9705768975,-6760.39109155735,-5137.58996747839,458.724291378531,1,3006.99418147466,1519.94234490401,16.8606938399103,-6472.47832397721,-5982.74234122202,"USA.InteriorAlaska.17","presence"
193.568856884664,-116.5232493706,25.7986344368561,813.201366620322,111.596669429907,-512.591866760813,-346.630508759876,313.035468173419,659.013887883915,0,205.52845560023,929.724615990923,2.48400568044719,-187.729520556414,-64.426711212012,"nonveg_689","absence"
2211.72415579273,2350.15837959388,2545.1667338483,2588.03377028951,1752.05632720762,-5137.53148729757,-5167.2443564362,-3787.60077250921,778.406367573915,0,2127.94702854413,1337.19484529495,14.7170975719586,-5205.83964535955,-5120.01906416655,"Finland.Kevo.12","presence"
1926.79003221423,1421.08010198275,1774.98980662398,1968.15788759761,981.117013878481,-5086.08800776339,-5608.88361574374,-4621.53576179317,474.828485519071,0,1687.49579625863,825.810177938091,33.0324071175236,-5642.37216969625,-5481.41474270959,"Canada.ChukotkaRiver.TH5","presence"
3219.97012941104,3274.56685770667,3471.32001552285,3594.22016165918,2379.87694292328,-6526.86409279594,-6986.53939857178,-5723.09070327742,461.334208430493,1,3162.8159545714,1021.46399400992,22.0998562637079,-6684.03763173631,-6497.97818281883,"Finland.Kevo.6","presence"
1810.85236304242,1995.43449416602,2061.45817573313,2146.98506077433,1563.13670570885,-4254.25121726578,-4607.56664082446,-2968.19406740753,846.686187436178,0,2230.34160220668,1184.43868859988,22.6074358890409,-4656.86347857927,-4594.63631274851,"Russia.Tiksi.LichenTundra","presence"
-466.687621473759,61.8823206875471,263.073041743198,-141.591355047105,-148.685341318578,-1608.14595932342,-1399.84251273991,-1342.59037333852,1630.22013039709,0,-86.4017910817393,729.760663216957,-11.7778622279697,-1608.14595932342,-1658.27818949928,"nonveg_907","absence"
712.250810159015,522.2384141517,510.102280603302,841.866231446154,738.843502444517,-2093.81742268355,-2342.66670752939,-810.780716612177,761.2204934398,0,665.060247760938,331.763950842852,-0.916989389155243,-2004.1612608369,-1798.67758168637,"nonveg_882","absence"
2828.47817194105,2877.16779096702,3364.65269874191,3311.96411772204,2094.38913902915,-5673.76018511566,-6062.15981848211,-4460.65177376619,604.658881373357,1,2038.89869331699,3097.97424061925,63.5454354262058,-5571.91133412195,-5299.8936365208,"Canada.LeRoyLake.TDA3","presence"
-94.5407728606647,512.841826198387,363.89955773521,187.623570905378,-58.5171804401312,6162.49401763022,4476.24731311287,2496.27894649106,404.105469334725,0,182.261400307636,607.382599059051,-1.44094369682134,2905.3609292508,3623.67263355977,"nonveg_1736","absence"
1395.73905616756,1846.01542312058,1787.71262395224,1740.44096633257,1360.45474160685,-3828.91322778923,-4003.01953412773,-2977.48884869473,823.982673245423,0,1691.1456856977,454.525583335784,-6.96503450422995,-3815.98400579091,-3668.92850986466,"Finland.Kevo.3","presence"
134.224829594838,476.442995025438,222.936704934581,172.31468389019,-865.041209246043,-2984.09882335034,-3515.48321790119,-2902.84437969932,1231.04585139016,0,28.1756008398008,1341.48420427148,20.8180424758517,-2984.09882335034,-3097.19299244119,"nonveg_730","absence"
2145.18374248497,2370.86755568037,2387.32467844015,2606.62894203275,1787.4500792567,-4419.1542901533,-5176.95499776195,-4144.8042723769,891.678584222088,0,2171.67625724488,1003.01148627976,12.3401611687578,-4714.57878761628,-4875.97520736096,"Russia.Yamal.VaskinyDachi-3","presence"
2259.71137323315,1517.63784622753,1158.74387629291,2168.97174680857,1305.65574217984,-1241.84679448269,-2474.16857924507,-1512.12507032836,1188.09445579679,0,1682.1441169484,1100.96749694024,30.7759880984938,-1512.12507032836,-1654.9072665476,"nonveg_647","absence"
-265.583741607437,353.057029824988,874.608619688806,164.57157666685,549.971295868584,-2146.03946668986,-2399.69288397844,4095.72528512726,290.103641238937,0,335.324956088358,1140.19236129624,-23.3015724993149,-2146.03946668986,-563.779577876385,"nonveg_1626","absence"
469.597965743705,517.478103326898,521.097726900883,747.039875451384,-134.514279399241,-750.534420395899,-835.339492640443,-1155.75613431113,1395.37968919815,0,424.139878404726,881.554154850625,22.3745275978869,-811.088814093734,-819.651508714877,"nonveg_976","absence"
436.858610150968,741.016516794472,836.896360541502,1310.48005407937,451.769649166385,-1909.93777281575,-2071.28818122261,-1989.33196840594,1483.79919872375,0,755.40423814654,873.621443928407,-0.677774500700777,-1989.33196840594,-2003.64172474758,"nonveg_975","absence"
-427.395409464729,-59.4361387779744,-103.451070562438,-150.641562692401,-1300.05704900949,-736.067485209651,-952.234114754628,-1015.24477553325,2495.35720356647,0,-408.196246101407,1240.62091023152,27.2706762357739,-952.234114754628,-910.491903358823,"nonveg_558","absence"
2615.28822610037,2632.34221552912,2945.23673019078,3309.37941754094,1877.64343073674,-5288.11986800552,-5967.3442818602,-4099.99749683794,717.648139276869,0,2710.54076838531,1463.93345331117,24.9257542156079,-5697.04555452563,-5361.29759089705,"Russia.Yamal.Laborovaya-2","presence"
3002.11878489002,3326.49278273142,3668.08880235327,3627.29543095267,2001.1164309128,-5722.66143976361,-5820.34119851091,-3901.01591022933,748.612949337007,1,3226.0330848883,1060.6888319908,20.9162982663864,-5932.57552669612,-5807.68829220733,"Sweden.Abisko.VJ-DryHeath","presence"
123.081672222644,763.438636409908,1204.85471435109,837.352324086567,958.903808522129,-2337.85536662773,-1767.51643203554,-1179.91397989109,1120.92381186401,0,777.526231118469,1081.77304212845,-41.7911068149743,-2026.73576245261,-1959.29443489486,"nonveg_663","absence"
1215.18131524345,1997.08158319065,1745.25120936928,1220.72748729997,1558.70132134298,-3039.47050106612,-4014.26448739887,-2558.29633380534,938.600580436754,0,1547.38858328927,781.900267947201,-11.4506668699842,-4014.26448739887,-3817.34361282357,"nonveg_529","absence"
1095.00360955604,740.503233925876,1656.02205906316,1946.67210829149,306.36143111327,-3345.47294643966,-3034.38877265908,-3042.33051428519,877.447893074738,0,1148.91248838997,1640.31067717822,30.3323914785682,-3053.9767432732,-3172.76848023783,"nonveg_632","absence"
-146.278559771945,-182.208538225729,-299.312485780137,203.547498865734,-502.46598223605,-849.046666020215,-1474.83239456779,609.598108570687,1445.47067246589,0,-185.343613429625,706.013481101785,7.74320483617621,-849.046666020215,-648.829239405303,"nonveg_1172","absence"
261.624081435696,640.151332399477,-752.528754473017,-229.128862797424,803.512165148517,-1514.54644218893,-2554.31848178803,-882.663769581131,1187.93242496023,0,144.72599234265,1556.04091962153,-14.2602127292847,-1761.03680499779,-1716.94701373077,"nonveg_1037","absence"
365.942784643666,311.181847321005,1130.38129366203,203.027491204577,83.3590187091901,-2566.42864193553,-1482.13962863031,-1923.5194113779,597.452189650891,0,418.778487108093,1047.02227495284,7.24573758806348,-2137.39230140071,-2162.3474104963,"nonveg_576","absence"
1865.01685777201,1864.44946737167,2285.43167037137,2562.83776311026,849.951787482065,-4838.49538287033,-5087.54832355498,-3187.38385436503,656.44498181246,0,2041.02903561402,1814.14170485228,12.4092509818427,-4664.02088906752,-4333.09976139297,"USA.NorthSlope.Deadhorse-C15","presence"
629.551550774499,36.8616310331861,313.569323239038,15.0954107400421,144.931321533266,-2149.21511612885,-2253.53312665239,-643.605921059801,1033.55906237305,0,228.001847464006,614.456140034457,20.1925095517181,-2149.21511612885,-1857.76598370052,"nonveg_869","absence"
343.905083527996,-117.502589899331,302.899940783289,612.347223139248,97.0963453663912,-2594.76104687897,-1933.81927519321,-1328.37269940801,826.136134822962,0,247.749200583519,729.849813038579,9.14106437635573,-1647.5207149573,-1770.8651841653,"nonveg_984","absence"
619.26737520428,1140.55109437172,1760.16780477773,353.739841316657,1230.68177813659,-1781.90509450862,-1040.09835491189,-1367.92022603906,1949.95797192296,0,1020.88157876139,1406.42796346107,-19.1067000916346,-1781.90509450862,-1940.45086745103,"nonveg_508","absence"
739.410318032066,802.204740209283,237.179035258004,2272.06184390887,810.57887613756,-1622.23141617738,-2285.44394737448,-1423.32058144656,1956.06901397621,0,972.286962709156,2034.88280865086,-2.7372522348267,-1622.23141617738,-1420.58061606102,"nonveg_602","absence"
3655.83260353343,2896.23270614579,4145.33067187067,4701.90098640594,2495.13572149259,-6047.77350815226,-6349.17097770405,-5583.92847187647,685.461259299296,0,3778.77456369295,1914.01303326933,26.1012615161471,-6087.37899613975,-5968.76720449629,"USA.NorthSlope.Ivotuk1","presence"
2563.7437013057,1553.26692749977,2584.31958315928,3801.92362851453,1671.12119153866,-4170.46443898304,-5544.33164736771,-4133.29479810896,773.704447400445,0,2377.77006935456,3368.83525320294,-5.62159520094542,-4930.04885967596,-4506.80675986176,"Canada.KluaneLake.Ruby-MixedTundra","presence"
-585.84123156954,1390.88679370068,1041.86103080699,173.860061116964,597.128344205858,-160.131774724883,-725.354546176761,436.559058698859,1644.56458481274,0,523.578999652192,1976.72802527022,-36.9677992429812,-725.354546176761,-918.319495436801,"nonveg_673","absence"
3121.39797308547,3284.47674039315,3540.74660600487,3525.99538843539,2467.57456703581,-6485.09367299015,-6476.66325795146,-5212.64775516301,597.116926646252,0,3413.07266747083,1077.09542934293,17.1402192616029,-5868.86922555258,-5822.06316179254,"Russia.Tiksi.Bog","presence"
3997.34020346556,4094.02763052836,4629.45108723548,5097.34442279799,2667.11070626481,-6881.59797378069,-7412.6737499444,-5704.92252533811,485.361561558798,1,4098.03607627411,2464.28748071516,32.4087402867937,-7124.41571691805,-6783.76504166495,"Finland.Kevo.4","presence"
2417.41828850291,2213.08995806398,2919.26276229774,3064.68641599121,1493.63650236428,-6403.41676211312,-6355.11718453193,-4840.22394369283,405.953646000915,0,2057.88676148703,1808.82486149873,28.3609603951324,-6323.55492756112,-6259.40138125084,"Norway.Javrresduottar.EC-Sphagnum","presence"
54.4682178605721,-87.3348125306121,-90.7704685901905,657.615954923228,226.904348993995,-1271.39037329729,-1684.46879953408,-1481.96475001952,837.996529736175,0,152.176648131399,748.386423513418,-9.57978506296795,-1481.96475001952,-1463.97540130386,"nonveg_682","absence"
1533.12870234876,1565.47766510588,2029.31117586832,2418.06311816559,1237.57931981041,-4657.73051232577,-5002.93219875364,-3535.69728814448,693.407122022035,0,1812.10587665035,1801.38356634589,29.14420561802,-4422.46071414067,-4240.9523934765,"Canada.BanksIsland.GreenCabin-C10","presence"
1215.18131524345,1997.08158319065,1745.25120936928,1220.72748729997,1558.70132134298,-3039.47050106612,-4014.26448739887,-2558.29633380534,938.600580436754,0,1547.38858328927,781.900267947201,-11.4506668699842,-4014.26448739887,-3817.34361282357,"nonveg_529","absence"
193.568856884664,-116.5232493706,25.7986344368561,813.201366620322,111.596669429907,-512.591866760813,-346.630508759876,313.035468173419,659.013887883915,0,205.52845560023,929.724615990923,2.48400568044719,-187.729520556414,-64.426711212012,"nonveg_689","absence"
