"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NIR_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_green_changeESPS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
515.747398431821,1005.55116332383,234.856333717186,1379.30628479762,346.724090862106,687.963559239965,1345.25969706856,370.113207475734,1795.69282442077,464.069364083311,-1807.7641952727,-1280.37093924976,-2363.24380540673,-1012.08270017468,-1513.13080346503,3277.81942743043,2831.40589681193,718.190135100465,0.00305028609000146,0,515.747398431821,696.437054226511,1144.44995108043,6.03654669891838,59.2842176620493,687.963559239965,932.619730457667,7.99622125559479,39.5617594707429,-1513.13080346503,-1595.31848871378,0.81734564100967,-78.9021372852511,876.863266711578,16.348450029394,2.94654746052514,"nonveg_688","absence",1,0,0,0,0
1890.32921798536,2160.37994215284,2065.83530813989,2314.18063692181,1378.39390524465,3764.07123949927,4351.77284591412,4387.21378641241,4556.63985475734,2811.71620084422,-4282.08060154404,-4736.0152877347,-4945.57733775553,-4847.52455963611,-3559.04186275245,2017.04855048962,790.901069130262,87.9406602481704,0.620861925350295,0,1955.49740255863,1831.11574613198,627.29982223718,18.3389451330199,-53.2758754412863,3999.02167265753,3827.71266613948,33.0725475589992,3.55681644915676,-4836.00281459601,-4557.78018185869,5.07957897584895,6.72478166356595,535.67473637298,-1.46168191730931,-5.54679926600505,"USA.NorthSlope.Atqasuk","presence",0,0,1,0,0
281.444382458135,1041.09786657437,701.491266897995,655.396252982469,627.366017931322,1429.59381416149,2447.6082220567,2172.338331012,2131.44820416098,1513.32018318295,-2913.13119495771,-2252.43317362047,-2867.75035235525,-3049.4809740693,-1687.50038837607,1424.48867941824,699.470134666483,259.156653604976,1.14363753795624,0,655.396252982469,661.359157368859,759.653484116237,-10.1741657492114,17.8740315619146,2131.44820416098,1938.86175091483,-2.46254026533696,20.6427761764554,-2867.75035235525,-2554.05921667576,-10.68300404693,-1.12732657511454,154.945256229791,-4.55721341852327,0.293865122879591,"nonveg_612","absence",0,0,1,0,0
574.997477541237,524.458436543182,323.659108957965,1258.71484998951,894.972630779695,1654.81771868389,1505.90292081142,1422.45432142851,2888.61517636225,1612.44536929136,-2049.12490439538,-1742.61703017935,-2325.42716630256,-1708.08191761753,-465.400600735209,1008.91637137716,978.175031760247,160.026401422105,-0.993788719177246,0,574.997477541237,715.360500762317,935.055741031542,-9.99922353870181,7.43701213278583,1612.44536929136,1816.84710131549,1.32413591851667,37.3878017478291,-1742.61703017935,-1658.13032384601,-9.68561199007596,-21.9640433017862,622.42404884979,-2.65679337094183,3.74373331958651,"nonveg_627","absence",0,0,1,0,0
2809.36360976414,2968.12198178961,3051.69486650919,3237.94283474735,2010.47082740157,4740.48911405813,5180.24896143021,5322.45406614971,5531.11661741736,3618.64371655826,-5302.05411866526,-5673.79977688966,-6075.28314159394,-6053.60486681823,-4464.23327286383,2523.47612836427,765.828846915696,25.5735091626356,-0.141987770729299,0,2983.6460096196,2815.14736591122,2883.90071592372,76.7696874930388,-11.3636424819477,5141.82820682672,4841.6853615852,81.8328802021889,33.3154471308265,-5887.06008899217,-5597.44598091044,58.2355985614077,-55.4072220464395,599.309581761184,20.6658476469374,1.30818070135947,"Russia.Tiksi.DryFen","presence",0,0,1,0,0
-70.1162293138617,495.201130860396,398.986367371394,187.054497323525,396.487152510439,84.208997810924,929.994889674955,736.88698067219,471.890864558031,481.396962282734,-1028.79556619519,-720.123724600695,-738.821054197762,-971.576779140277,64.2997053993508,1526.15256071043,1175.23310434959,-154.165243065035,-15.6846303939819,0,396.487152510439,281.522583750379,565.317360174258,-13.7236288771853,4.18325058647835,481.396962282734,540.875738999767,-11.6819989550532,11.4024078455031,-738.821054197762,-679.003483746915,-12.2143984301373,9.35324660459182,283.388913864046,-8.33496805482489,-2.30067033136291,"nonveg_710","absence",0,0,1,0,0
2433.52201657872,1908.45246524287,2831.11319797055,3203.4737212518,1588.00392564504,4391.29049809349,3840.3693645144,5021.50805212616,5496.65123274421,3048.86900894146,-4777.2286472709,-4936.24508435359,-5206.67010051926,-5441.2790779321,-3934.2556070164,1976.10780972949,822.852972440783,-70.3290008259405,1.65879838466644,0,2661.54504021188,2549.04632224872,1185.02249823683,29.8975388627717,-25.8581340936862,4684.40769178347,4542.47767914226,48.2323090341637,16.4197064882371,-4638.01372775501,-4733.95901183837,14.1703589806293,8.39404075360046,399.98937529816,-1.71496663334538,-5.30570892220882,"USA.NorthSlope.Sagwon-C16","presence",0,0,1,0,0
537.229192987811,195.775872515604,551.330860678399,485.502714445108,979.207221245272,1059.70540607241,602.189800778324,1172.36983462664,1125.12007554105,412.226245616346,-801.904323737062,-1264.79088484459,-907.125946987912,-1170.9500610682,-130.897165892153,1160.25605467067,1063.02211808079,-384.707194057904,3.19637584686279,0,537.229192987811,549.809172374439,783.431348729668,-16.9991549329793,-35.5554988162795,1059.70540607241,874.322272526954,24.9030446329257,2.51594882571678,-907.125946987912,-855.133676505983,-5.9385686857962,4.37859064441859,348.121018513547,11.7132831539626,-4.81368432447308,"nonveg_958","absence",1,0,0,0,0
363.800848529245,597.322621750288,612.320689079949,1463.47557769629,1032.4495828236,896.88717760115,1198.73455416972,1232.11950732402,2236.20595086569,1597.09535597055,-3033.12712262541,-2798.09419031058,-2816.11293888288,-1846.04277954544,-2101.0468491091,1870.02698189121,1691.5878480074,475.563093709554,0.0448506847023964,0,612.320689079949,813.873863975875,1099.67472916705,-35.1920386470713,-1.87475841620753,1232.11950732402,1432.20850918623,-36.8530620194423,66.965938663227,-2798.09419031058,-2518.88477609468,-27.2967311070469,-58.6606661296403,393.440338525049,-15.0986439874648,15.8831732867831,"nonveg_561","absence",1,0,0,0,0
349.163712007572,-226.171693147402,684.608230638731,139.461171363055,-247.42542459114,472.288546336464,-218.210353084306,936.511745256415,316.922125618178,-503.33159826182,153.768881744884,-895.778537230197,-428.946213686526,-1225.11220153011,880.700637823163,1586.39468966101,1524.11336110782,344.318860771494,-4.30655002593994,0,139.461171363055,139.927199254163,932.033655229871,12.9693290564937,-53.5752896344785,316.922125618178,200.836093172986,21.2091335782236,-3.30566852592099,-428.946213686526,-303.073486575756,-16.3819764835684,23.9122406302106,261.836082252398,2.76288637556755,-20.364634661766,"nonveg_1172","absence",0,0,0,1,0
-488.487396839449,-416.882765822806,717.921608871175,87.3356020093624,-172.799792218457,1557.63444119185,3573.62831953814,2820.75105135735,2188.1327530265,1257.81608699899,-1791.95514924619,5505.30029153429,394.159871912616,-1565.38156876472,-717.770919384418,16.0568943890739,634.362043908934,370.35630690384,5.78194189071655,0,-172.799792218457,-54.5825488000351,1206.40900571062,-15.0327430771901,-45.3921749877593,2188.1327530265,2279.59253042256,14.2770644853743,30.0237291349833,-717.770919384418,364.870505210314,-14.770080518609,25.3284502434632,894.859132936966,-11.3643502014642,7.79538840660877,"nonveg_851","absence",0,0,0,1,0
385.028272576252,586.885478486871,440.164342353228,-281.436930854443,326.850633431324,3675.1947659017,2931.28011396618,4074.13381071027,3854.00964419145,1908.11041399251,2366.40800536321,5877.73345903635,2688.62269443076,888.265910849684,2475.43395137507,649.465046797421,0,-335.958606006789,-1.10871994495392,0,385.028272576252,291.498359198646,868.322409341314,2.07777282660457,6.37917983189751,3675.1947659017,3288.54574975242,63.110155425328,6.38624565320544,2475.43395137507,2859.29280421102,-0.395292952267517,15.1935244516829,308.622488210284,-0.204843006411834,-7.33758104650729,"nonveg_1880","absence",0,0,1,0,0
3865.66580868238,3143.99204338433,3772.02859474047,4272.62752148853,1975.56554705806,7349.57821476865,5977.89292321096,7126.62485428792,7555.85423599918,4603.13644477822,-6281.31229065844,-6673.31242316698,-7483.67977460742,-7955.6456948635,-5829.36715318232,2237.55565763192,189.308044826863,939.177066489055,0.0825179817155004,1,3376.75634346781,3259.70087358189,2791.28616863959,55.8365175581132,17.962910444882,6541.97319377377,6318.86013463391,77.2016239552733,34.6676378438844,-7054.93305475712,-7000.31403379639,23.9146855463002,-11.1933906653467,559.99127392433,-4.89888030981455,0.257778374743171,"Finland.Kilpisjarvi.15","presence",0,1,0,0,0
1338.79658691773,914.522262184344,400.626568591476,249.428651154215,1640.63647299691,1734.53675449717,1293.18329301083,723.886220966861,543.186122782181,2048.78752380344,-1258.63500606772,-1549.38935706057,-2258.28632882298,-2544.56159499324,-673.979053223741,2820.50793428157,2132.24543313499,-452.000049557358,-0.0681708306074143,0,914.522262184344,908.802108368936,1391.2078218427,-9.73677051868335,28.5497607551593,1293.18329301083,1268.7159830121,-10.1371215905247,-37.2297072410935,-1549.38935706057,-1656.97026803365,-6.7793387020501,-7.65055090480195,788.252116560629,2.89417837645465,-9.76012258270595,"nonveg_902","absence",0,0,1,0,0
757.872428925587,717.402519598832,813.878396460911,406.24645295976,597.976466867582,1849.15043467962,1762.95155438883,2041.28499090114,1357.44731798651,1282.65945712895,-1363.55347694227,-1261.41089753495,-1433.11867834567,-2517.76826609611,-785.836301548391,1252.43768550806,634.159900428666,33.3306600048952,-0.103558249771595,0,717.402519598832,658.675252962534,407.631943501152,5.922072668815,-6.43172512413865,1762.95155438883,1658.69875101701,20.9811473166917,-18.2112265441894,-1363.55347694227,-1472.33752409348,0.375343391403787,27.5176031180028,282.587305337328,0.497482032739282,-11.2274183194947,"nonveg_769","absence",1,0,0,0,0
357.620178489823,321.481939015701,-159.744683265194,423.532487471866,209.914637773191,891.208275796909,912.688812556547,1078.02343828694,2119.36819223983,828.434931462638,-857.297934379342,-1492.05488587734,-2431.86419618387,-2077.95630520125,-727.766364223634,534.562055441931,314.232072257814,297.156330298836,-0.00536909140646458,0,321.481939015701,230.560911897077,583.27717073706,3.78732155683672,28.3074483694645,912.688812556547,1165.94473006857,1.60957293164795,30.7039979110732,-1492.05488587734,-1517.38793717309,1.83899976166262,-11.633625342746,146.747294737878,1.06796211895758,-0.381614244718536,"nonveg_1654","absence",0,0,1,0,0
633.307837895343,-23.6893364983254,494.511121403599,500.827128732815,329.263095484402,1109.60274020992,273.324026180683,930.950745672636,953.5645075251,744.058547683819,-899.05594570375,-1628.79885000722,-1068.91659782224,-1058.73818801474,-1233.41171111859,1028.68213253294,1179.55379497473,-152.560387795872,-0.758910953998566,0,494.511121403599,386.843969403567,656.997174393669,38.0055928013677,-21.5916857459135,930.950745672636,802.300113454432,45.6930240657627,-17.3375814094244,-1068.91659782224,-1177.78425853331,30.0072059764114,-1.55082897775654,347.615238866715,15.9857041164781,-4.07569983109801,"nonveg_900","absence",1,0,0,0,0
-114.389922739399,183.98352436302,-248.45213916107,-385.642677870797,-1130.16164392185,-187.95816427324,538.824391172713,-155.282499368026,-378.862416318271,-1255.84237996989,-415.150306019599,-404.820471159254,-1149.55248414039,-1327.6139941177,-784.050035921908,2645.70723727695,1673.26451354777,-561.64189402159,-19.1206398010254,0,-248.45213916107,-338.93257186602,1314.14516828487,31.7428662869517,43.243566352409,-187.95816427324,-287.824213751342,33.3713817405202,-5.96575787640721,-784.050035921908,-816.237458271772,-7.05994743317594,6.38433083576309,1175.23271898334,15.3105797147393,-38.9140968380485,"nonveg_558","absence",1,0,0,0,0
-99.356829354521,-247.330400812345,1037.23292960107,676.03824339269,382.585067239437,-37.8628473350401,-80.2847992285184,1274.50772740512,925.288733073907,389.410967820447,-685.686166034835,-1394.86559987442,-416.763168522825,-902.450483533528,153.565648678211,1505.17620353915,1702.21337750946,107.861423991685,5.94541835784912,0,382.585067239437,349.833802013266,1284.56333041341,-13.7697684741131,-256.912666082683,389.410967820447,494.211956347183,-12.2078232901568,26.7542105669152,-685.686166034835,-649.239953857479,-29.0392470557754,24.6180092323461,315.507169932288,-6.65410091287938,-7.89699660153336,"nonveg_1234","absence",1,0,0,0,0
637.289512189753,1018.80487862603,1053.60585758315,752.094824027259,1038.41014280735,1218.38013914289,1848.74723236518,1847.30315863496,1437.52053406079,1654.21453660663,-1907.82222745577,-2051.48978105506,-1937.12564529596,-2122.34281574622,-1090.75623618645,1953.1215113594,1513.36607477034,-474.77954805343,-0.429621040821075,0,1018.80487862603,900.041043046709,416.316345393401,-20.0560315308797,-2.67699838131704,1654.21453660663,1601.23312016209,-21.7917198731872,10.9570197458953,-1937.12564529596,-1821.90734114789,-9.22105270796541,-3.99364650695634,361.145868895443,5.63194441054307,-3.12801704161219,"nonveg_663","absence",1,0,0,0,0
3104.76868366622,3321.48749420907,3571.25319186524,3583.08064657232,2059.74225623585,6091.97951275908,6482.86762257465,6752.56906164435,6674.93518545557,4288.20414570832,-5695.66761327119,-5977.2854438164,-6372.98031547098,-6744.31420964862,-5164.83189318721,2342.29710262803,488.771282141884,-111.399301528331,1.71570143699646,0,3465.07820238182,3152.25516132297,2088.01502275363,23.4862887209695,-8.45393698371131,6643.3622383136,6058.28748055539,41.5342703119845,53.9654678206522,-5970.86652883199,-5968.10598191689,3.77596001121258,-23.3160920430944,447.408342910367,-8.88391766652092,6.87287954968847,"Finland.Kevo.5","presence",0,1,0,0,0
-85.1140447622367,456.766158758991,251.345936495624,658.332105783012,438.719639755823,187.929050771616,906.829563804909,729.828759443022,1445.87547737455,970.137157288339,-2735.60925088054,-529.367499125378,-1598.5949743228,-1174.49431454657,-1555.821640601,1092.7102847467,972.238863277834,-103.415631128668,-3.40289092063904,0,438.719639755823,344.009959206242,743.446150545248,-23.8106220235482,9.33728283015307,906.829563804909,848.120001736487,-35.5549139325783,57.1793830274061,-1555.821640601,-1518.77753589526,-15.5971251147742,-21.7536320579352,474.36602913744,-14.7275431359354,14.256972410365,"nonveg_757","absence",0,0,0,1,0
2734.71513386979,2318.61535145265,2829.84246536366,3089.71611765328,1887.15997489756,4820.18649574026,4650.72242922428,5320.58692952459,5687.26710266441,3659.63325551885,-5497.58040886598,-4981.96221250895,-5614.34757049068,-5711.513969063,-4461.48720437935,2170.23151553935,867.836174882084,-55.2222226677221,-0.559881996777322,0,2720.97992218565,2516.6772001475,1246.39511237588,34.7706069201633,-31.9909088863816,4873.04335117943,4750.31727491328,53.3012320371759,22.8453792880571,-5477.66615278073,-5398.60096108826,16.6417925111199,-12.748614744251,514.248963098101,11.9610173977259,0.567790799587924,"Canada.ChukotkaRiver.TPO3","presence",0,0,1,0,0
3009.18771758419,2983.44531527538,3917.87752501096,4198.60712434947,1786.45406723694,5681.84974895154,4658.77165411867,6539.92651111333,7763.12636886943,5945.00793278809,-6526.729986169,-7567.85145610508,-7373.43373038824,-6310.87488609392,-1273.72044705062,2059.32323687917,464.979633663088,-691.636267479325,-1.45129215717316,0,3126.93109990899,3285.25112087912,2497.76893232367,39.8751291208163,-55.9858848995587,5871.72400465263,6588.35908714504,-144.762286470218,106.398139718891,-6795.49352598792,-4869.94918091644,10.251549589165,-7.70556548271067,517.026034771555,-9.64968962879635,4.54286047452391,"Sweden.Abisko.VJ-Wetland","presence",0,0,0,1,0
542.594471696213,191.873840243636,447.343925259707,0.863739538034167,373.473661628092,1101.53119131348,626.878432890782,1094.29254849321,719.424679337906,496.840064148879,-776.862352988431,-892.775682985612,-1279.60355464341,-2009.08064423436,-112.786268065704,896.679745931073,583.339811543865,-16.8507187628884,-0.311715692281723,0,373.473661628092,311.229927673136,541.730732158179,5.1248730323673,-14.1927825008928,719.424679337906,807.793383236852,18.3239735504425,-11.2384268228111,-892.775682985612,-1014.2217005835,-8.43407390342434,18.4356168905663,337.857688274785,5.52117890837659,-12.7874060860619,"nonveg_1340","absence",0,0,1,0,0
1376.82086218544,150.551891853277,459.299936824029,917.30948201053,83.9595470519895,1783.64961863665,-395.387177333145,1220.47229986916,1733.76788737379,363.878490685451,-1114.84719575055,546.763798535052,-2475.63463405262,-2351.56188012348,-1750.41057057989,796.121342876847,952.770666825113,263.974451298833,-15.1871652603149,0,459.299936824029,597.588343985054,1292.86131513345,41.7052037139824,-11.0267158918125,1220.47229986916,941.276223846382,45.7990686435871,-1.60908810525347,-1750.41057057989,-1429.1380963943,13.3136681252318,-3.35988696754085,944.363214738466,12.0826969867806,-14.75142660157,"nonveg_623","absence",0,0,0,1,0
2227.04304702829,2425.20499565614,2781.05400574627,2936.57302363709,1458.3558070532,5123.23162912602,5318.2185691442,5995.67239517912,6311.00639565449,3656.99004215684,-5404.28967291973,-5497.65480473391,-6077.77248738898,-6309.30792536916,-4233.94479445128,1911.94255961116,442.622506592556,94.6935501730796,0.122915983200073,0,2133.77881853006,2143.90538915036,1217.16593089191,10.0150686794518,-36.3084366288961,4870.7729896657,4989.93383542406,25.890697989613,39.336890757687,-5885.54548984167,-5624.5057806729,-0.976743803978541,12.7533238740413,766.031716105097,-16.2638113768974,-0.505306893326049,"Finland.Javrresduottar.EC-Salix","presence",0,1,0,0,0
162.248067526937,45.882382437465,645.235203009131,120.131840861527,226.662985581933,642.627199691995,586.093188084046,1371.4197414221,668.976432681439,537.112895555642,-1502.23942157567,-1480.65643423583,-1032.43542500595,-1867.6027249537,-632.35225384675,1217.1621173795,1040.97825734227,212.707198386897,-3.25965523719788,0,162.248067526937,240.032095883399,599.352820571666,-2.30053278767844,-46.1040631208974,642.627199691995,761.245891487045,3.76836800486975,0.908594241015298,-1480.65643423583,-1303.05725192358,-11.8432467185141,19.3017187015676,374.004858006595,3.32344556873586,-8.67530833869537,"nonveg_542","absence",1,0,0,0,0
51.3981361060727,164.2167438768,-19.961198102614,68.3704346751264,-39.1611245076341,110.318914167344,-34.3020485583385,-26.3373336175588,188.955395604106,-273.759296584043,259.500812122196,356.927061073014,55.3430291535329,64.1709560956386,457.153180100063,694.518828102512,642.401489436327,26.5671560969375,11.3840894699097,0,51.3981361060727,44.9725984095502,203.377868384434,3.77330252557111,7.67408091580891,-26.3373336175588,-7.02487379769809,16.0032587813078,3.2765200598651,259.500812122196,238.619007708889,-7.18315735028646,-2.05470398500161,67.6340928800984,-2.43501827034378,-3.01573309188727,"nonveg_536","absence",0,0,0,1,0
2879.3415322685,2841.43551011893,2796.17979821921,3162.89912531368,2132.10965282157,4826.27656631738,5084.90546138994,4862.92942187549,5396.09132493647,3659.39103632668,-5096.98384684023,-5546.6937048044,-6290.99573132912,-5726.1336123223,-4005.11510421442,2584.6435991411,924.404432507797,42.2035151419334,0.025008790474385,0,2888.19332175504,2820.72141650524,966.542108040486,29.9509320511054,18.2318833945858,4904.06187895169,4837.19179550091,42.169818258708,25.6075887510018,-5778.71683301436,-5437.23494940452,5.18332459151592,-89.9891750948115,756.902634358102,-1.98878088895626,-4.79328166543263,"Russia.Yamal.OstrovBelyy-1","presence",1,0,0,0,0
1883.96837368495,1913.44010049559,1992.39501831491,2180.72525803973,1446.25223293608,3607.53422661951,3654.68690566191,3631.86446281372,3982.10276782786,2837.26182719007,-4061.96025277893,-4389.89769529391,-4963.19982461498,-4702.01437230289,-3015.805265518,2017.67452781145,835.376399601089,256.379232569768,0.0566864414140582,0,2308.31476747607,2226.1309223367,745.637624690955,7.75598322821003,2.62185289336409,4290.42600806855,4123.50941050495,16.3838018236769,26.6764600374107,-4758.90111531793,-4515.66071705614,-9.40777955095352,-37.8355784917179,807.054306433814,-23.9960746120182,5.59299388261611,"Russia.Tiksi.LichenTundra","presence",0,0,1,0,0
2526.44073278926,2651.02906220397,3099.71612796495,3057.26992304405,1044.32482628997,4559.81223431587,5521.17547660638,6232.09173688669,6136.16318024536,1899.74472940328,-4610.91841463098,-5623.83743700019,-6225.0646961362,-6531.65457588215,-2536.67969864334,2124.80698006062,499.717414806582,321.894805990268,-0.4696896870931,0,2887.7692774517,2650.90483498349,3452.57695462399,44.3670857789183,-44.042521525436,5741.36524650477,4873.72060017826,79.907364884687,92.8818541656237,-5665.85546108283,-4793.40473638331,-24.4696972815947,-33.3998072231155,605.80856718348,4.26878647549687,-11.4602624845069,"Canada.CoutureLake.TDA7","presence",0,0,1,0,0
3240.84724160698,2497.57896619084,3609.30021317103,4129.80939262315,2288.76401779095,5262.40060385964,4496.87144718505,5863.95796324218,6626.13871882607,3952.64253639474,-5785.13809062426,-5651.89162593863,-6220.28766886805,-6338.52045640909,-5198.90246997062,2437.47046944572,789.607731459221,52.3139745929236,0.573065447218624,0,3265.59680662039,3135.19960690041,1785.82394575767,41.5634516976441,-60.831108901037,5336.5707637644,5266.38856258008,58.9075755345723,31.9448559607305,-5599.97163773619,-5805.85088350674,18.9971350095024,15.7475661121815,251.620605057637,1.79805861864595,-3.03856856532145,"USA.NorthSlope.Ivotuk3","presence",0,0,1,0,0
529.991528911543,661.865183634908,-57.5650425174262,42.546443084577,279.02031037262,980.289552985084,1139.91589435709,426.069217920701,570.847423494568,405.184506075729,-1594.33002253657,-1456.05780995682,-2665.13798253638,-2728.11787423093,-494.895146690096,1704.5233425859,1014.96499153945,110.311203646342,0.982300877571106,0,279.02031037262,291.171684697244,719.430226152334,10.4571341057884,59.9525188460279,570.847423494568,704.461318966635,23.9627102878898,-17.0600887287715,-1594.33002253657,-1787.70776719016,-11.8760641913966,-4.81926133297991,241.947358775113,6.16924049546117,-16.1914186949831,"nonveg_869","absence",1,0,0,0,0
3455.47366662428,1982.05595548361,3501.15987402274,4393.02062608622,1867.08475472072,5709.76890021727,3906.55662665007,5913.65189702518,7034.07849289414,3252.18120031843,-5055.54285640391,-5912.36500447589,-5841.75823467411,-5871.86841282186,-4895.39251980058,1946.83540233644,802.134317009765,68.8684779762867,0.108996609846751,0,3279.74641699779,3060.49489854515,1912.71689962964,40.0187111934869,-22.7486680198979,5430.85542629664,5122.4895786192,60.9555570369176,7.95501669664707,-5187.64665850779,-5633.1938121137,17.0351898070872,-3.30390909232886,468.264773581282,0.982900821693577,-5.07229419571065,"USA.InteriorAlaska.24","presence",0,0,0,1,0
3122.35443965091,3354.71369971171,3773.24969368677,4167.25594113193,2377.20222313831,5115.51994106777,5258.31939838492,5859.27779516327,6539.64276068983,4053.75663991088,-6005.62133560416,-5999.22314865831,-6415.23265955798,-6166.65719851226,-5404.98443668015,3002.9131620578,776.833410764194,33.5656326815057,0.154899194836616,0,3611.19131115062,3404.50990874668,2459.64796948067,42.775269809805,-26.6786272361842,5518.63135021451,5419.61258376599,65.121227892029,51.1256661255962,-5650.93426253316,-5596.42243724387,21.617998418902,-9.42702832501436,195.401052057464,4.29410796454347,2.50079051913037,"Russia.Kytalyk.T3","presence",0,0,1,0,0
71.7289555204248,-63.864338734035,-306.591661524494,-23.8057474366428,919.575481615425,1305.86452298197,1014.56086577354,858.321186479842,1587.51886067556,1760.91075016254,-2624.85874505617,-2363.95775595386,-3249.8003426384,-3404.99645344423,-415.885613166657,908.627297256833,590.832110854136,830.522380911829,0.637299597263336,0,-23.8057474366428,119.408537888136,1226.16714313992,-28.2615508698333,8.66883295680212,1305.86452298197,1305.43523721469,-15.1682075726855,9.08562379656751,-2624.85874505617,-2411.89978205186,-24.5611779514255,3.88871879925644,483.515362165909,-13.3064571299395,-6.0848108164522,"nonveg_666","absence",0,0,1,0,0
2899.36881782223,2847.38035230535,3489.15606007084,3660.5950972243,2029.00672586179,4686.98458713456,4934.02017376668,5617.86466469523,5775.04870386546,3618.72755753646,-5410.98212834161,-5699.16305842169,-5731.21240390594,-5978.0539507235,-4704.38680390758,2563.9395006674,846.879896112348,-12.3412715844063,0.025842183717975,0,2840.96608783019,2977.84950785961,1641.35029731246,11.8324058172289,-17.5672524758666,4765.65308171741,4870.49961789576,8.64562378320248,34.0929025449923,-5641.0222493336,-5505.28171813515,6.14932439898536,-6.02562284589288,69.9692852391902,1.41690930688207,0.488941028660941,"USA.YukonKuskokwimDelta.15B1","presence",0,0,1,0,0
2130.77443738868,1917.19287723973,2829.1735741623,3111.29058961563,1228.66315425288,3950.73920572529,3835.64601623568,5051.73920174284,5570.5921858511,2057.82722105948,-4505.05520421098,-5077.32386160724,-5599.01623580967,-5831.08428509421,-2312.7115092535,2101.50598515144,774.645979536734,140.810131507766,-2.64323148462507,0,2174.81909960776,2056.24078689454,1954.25520208318,31.0370315673022,-42.1083084247295,4105.7565916107,3862.71768141549,61.9818335827529,26.490159194491,-5281.31254865501,-5001.31125923508,5.56990471662113,-0.879785607573778,248.457681766731,1.20018585354283,-6.50889171403579,"Canada.DeceptionBay.TH6","presence",0,0,1,0,0
2856.97277140683,2557.55183611169,3024.41351197941,3225.15635369022,1995.55301503274,4884.60150212083,4394.93059799325,5087.49216444449,5399.61730778038,3114.02006940152,-5391.04658324344,-6096.8507185687,-5959.40632903252,-5976.08217217718,-3802.36968774923,2362.65918059049,707.628502847343,-18.5134043247812,0.128365202248096,0,2925.19518987828,2742.32610805253,1241.74444242257,32.3498785356168,-30.3024773489581,4955.88072895119,4599.04748991493,62.8206854614644,14.8986968114628,-6080.91958766401,-5649.97944306743,8.51524017063535,-11.5559373034103,137.567561982419,4.7437090338765,-9.48749922751322,"Russia.Yamal.Kharasavey-1","presence",1,0,0,0,0
2130.77443738868,1917.19287723973,2829.1735741623,3111.29058961563,1228.66315425288,3950.73920572529,3835.64601623568,5051.73920174284,5570.5921858511,2057.82722105948,-4505.05520421098,-5077.32386160724,-5599.01623580967,-5831.08428509421,-2312.7115092535,2101.50598515144,774.645979536734,140.810131507766,-2.64323148462507,0,2174.81909960776,2056.24078689454,1954.25520208318,31.0370315673022,-42.1083084247295,4105.7565916107,3862.71768141549,61.9818335827529,26.490159194491,-5281.31254865501,-5001.31125923508,5.56990471662113,-0.879785607573778,248.457681766731,1.20018585354283,-6.50889171403579,"Canada.DeceptionBay.TH6","presence",0,0,1,0,0
3717.74650689118,3050.26212169635,4390.2108940548,4168.14193571838,2105.86544275946,5722.86485580187,5126.93619216804,6574.57386723216,6245.99775397799,3205.30377473853,-5314.83081377611,-6087.89041776669,-6123.0927893721,-6819.97269487445,-3764.85692062973,2636.73764253496,617.022642869906,-271.178698598696,-0.0527920660873255,0,4039.83802209749,3587.69073308023,2863.65334000856,59.8007805257503,-29.1963551458487,6157.06134059462,5452.31426024735,92.6357056167218,5.66088364662836,-5867.65149984499,-5332.4573425134,11.2364881606812,-2.87339517931072,438.715067595034,7.79804538204725,-7.73747299319571,"USA.YukonKuskokwimDelta.3","presence",0,0,1,0,0
2207.73676180642,2373.42699690636,2759.56779071086,3076.89797867247,1361.98581230882,5055.78964811976,5210.72064126378,5901.37410237226,6501.90077102859,3397.16920380686,-5767.53862381174,-5816.65940557344,-6353.36115013633,-6225.75253267807,-4442.7180126091,1873.58902719469,478.510094051039,-211.539706871939,0.620040446519851,0,2538.22089484413,2379.6750404046,1713.17755619275,38.8595307164679,-40.1832651163335,5531.1177058579,5232.18198193874,69.7240724712946,23.4789351659929,-6088.9599868871,-5773.1831583693,15.7366953154846,3.58386954376021,480.976878636017,-3.72369136638017,-2.8932167357415,"Finland.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
