"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_green_lateSummer","texture_NDVI_peakSummer","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_NIR_annualMedian","spectral_SWIR1_changeESPS","spectral_blue_changeESPS","spectral_green_changeESPS","spectral_red_changeESPS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
720.133609081653,444.573493379449,702.64607796024,161.930248080847,-653.812332272345,866.443549248407,1312.55283658653,663.205387142333,-461.508926023662,-1005.67221495799,-612.38175883625,-701.464147749099,-1665.78427707178,-2573.13003810621,1335.53939167513,156.452285731035,-0.319216638803482,0,444.573493379449,275.094219245969,1373.945941354,-52.8182291384554,-19.3275029762678,-43.2644984827925,750.070367878356,1831.16791846183,101.731551025657,-1005.67221495799,-1311.68648734427,-36.6728923396549,1537.0120121018,-25.5405785536839,-13.7062037475039,-13.0650414756855,-14.5685384331258,-14.0562579223554,"nonveg_682","absence",0,0,0,1,0
848.461382520466,70.5987927176553,515.324767992411,623.753443464869,104.478248920177,510.76407311631,1161.70250788485,1320.57537710295,163.567081444041,-2133.65841197609,-1902.47688136282,-1120.88459428105,-894.928287718007,-1282.29359209284,911.656597137778,-384.29844837671,0.284952610731125,0,515.324767992411,432.523327123116,777.862589802811,25.788052515744,-743.617777174513,30.0561553465327,775.945029111482,1157.00829565891,17.4859070176631,-1282.29359209284,-1466.84835348616,37.5372764926692,1234.25456796802,11.2160293088773,8.49939954622258,8.15284817517253,5.7583823910203,-244.104997215329,"nonveg_785","absence",1,0,0,0,0
1084.25190271414,1322.9249012472,1721.92893956333,1416.33089164063,831.238364651825,2406.21255021298,3117.51266163814,2715.47796932943,1500.1659651718,-3044.94294450852,-2941.99111961016,-2968.46158705388,-3574.52958010035,-1658.95218025168,1132.12278179172,-27.7589232774275,0.0328601758927107,0,845.804163272806,1100.71966684012,1004.11476669761,-22.6523091929633,-40.2190643054402,-22.6277064738002,2062.4267556843,1761.71145910632,15.7108613286988,-2996.18170106669,-3075.10753765242,-45.08150828116,2040.15458229835,-6.90113979250918,-13.6155995304716,-10.7179479317077,-10.1331581270352,-5.31852835914515,"Canada.PrincePatrickIsland.MouldBay-C04","presence",1,0,0,0,0
-642.780954612712,640.35582693282,442.33232028576,318.180574360171,-71.9456113735736,3444.24379388128,3609.17758305869,3677.6488925996,2272.07648725237,-3489.02894447766,-2783.80669186389,-3247.3942896207,-3365.72654856715,-1933.72679493235,1031.94858603468,-73.5949799115172,0.308656215667725,0,318.180574360171,137.228431118493,1283.13678154553,23.4811281653059,23.9710045641881,15.6805330987293,2892.59486732136,2217.82131278476,-16.9218522382818,-3247.3942896207,-2963.93665389235,2.56879991480242,1291.26902809727,23.7650287708447,-3.74367141653581,-4.22637581939916,-3.11691889155676,13.2945341656509,"nonveg_730","absence",0,0,1,0,0
2293.57233719994,2034.38340771379,2872.67194724353,2929.69630897818,2099.65663302552,3901.92817142946,4924.74822896346,4950.72253539308,3659.63202782068,-5077.76587816699,-5328.09968483374,-5167.02572430438,-5489.00908219166,-4241.47933780668,802.431635618925,268.102636021049,0.0058028781786561,0,2243.75399559303,2299.08144800136,644.089065121826,1.35701852023893,-23.5226378763023,-2.80303586420119,4245.81939744623,974.063532461273,3.40657980356153,-5214.38225176043,-5080.39765974655,-21.3232291023127,2291.44942446477,-7.15351503907477,-4.61842148154759,-3.91587566309135,-5.51974249409614,-1.03669091847377,"USA.YukonKuskokwimDelta.5","absence",0,0,1,0,0
90.089564610371,283.426390175688,493.621318434044,492.933676359246,-380.647231172767,841.882090641968,1312.66943546156,1242.43272007964,-390.279900709275,-829.379437915409,-506.465977263791,-1170.4894453096,-1384.16512582576,-333.580065596599,247.064429224354,-192.824083730949,0.520856082439423,0,283.426390175688,195.884743681316,874.268549606811,-77.9509485083204,6.60072050426298,-77.5229156228989,697.151299374698,1702.94933617084,33.4358481580336,-829.379437915409,-844.816010382232,-21.3379110734751,1058.73546208215,16.1846341669036,-17.714236860152,-18.2144282651106,-20.0622680975803,-8.67131802609342,"nonveg_1469","absence",0,0,0,1,0
1084.25190271414,1322.9249012472,1721.92893956333,1416.33089164063,831.238364651825,2406.21255021298,3117.51266163814,2715.47796932943,1500.1659651718,-3044.94294450852,-2941.99111961016,-2968.46158705388,-3574.52958010035,-1658.95218025168,1132.12278179172,-27.7589232774275,0.0328601758927107,0,845.804163272806,1100.71966684012,1004.11476669761,-22.6523091929633,-40.2190643054402,-22.6277064738002,2062.4267556843,1761.71145910632,15.7108613286988,-2996.18170106669,-3075.10753765242,-45.08150828116,2040.15458229835,-6.90113979250918,-13.6155995304716,-10.7179479317077,-10.1331581270352,-5.31852835914515,"Canada.PrincePatrickIsland.MouldBay-C04","presence",1,0,0,0,0
926.894048122897,898.130609079906,1187.94520539254,880.094971868058,984.720933734325,1274.33042597318,1559.15026472514,1011.84133172671,732.458187601879,-1191.50266512,-1012.15980791361,-974.56101921046,-1470.61787978541,-803.705525456925,771.913461622908,606.406479114682,0.242570012807846,0,926.894048122897,975.557153639544,307.850233524477,-7.26879283137427,-18.0197596371227,-7.46239695694847,1102.34712686337,826.692077123261,5.75706390537369,-1012.15980791361,-1090.50937949728,-7.9747204190117,1234.51302946871,-2.62568514426638,-3.33242905571915,-3.88324166083553,-4.28537576369412,-1.29658535478022,"nonveg_700","absence",0,0,1,0,0
379.54885550209,358.627019056886,557.645613154861,405.884220312318,39.5056803880914,954.3309627364,1396.99571530118,1381.49568547544,624.170336425802,-2135.34444796797,-90.3024575775173,-707.93827444379,-1867.31174131349,-1779.57334490947,777.640975255057,-1209.57867321253,-0.109156809747219,0,379.54885550209,348.242277682849,518.13993276677,-2.88615519799925,38.7679642354099,-6.78306723890809,1131.28746051944,772.82537887538,24.1169380797353,-1779.57334490947,-1316.09405324245,9.24250712601638,1189.46111020129,-11.897374605804,-4.57205439735744,-6.97514431773738,-9.08404274346314,-1.60391169909762,"nonveg_919","absence",0,0,0,1,0
-171.588616567009,397.640860391914,4.95642810162924,830.023121664991,-391.857864307041,793.618108568192,339.19121463281,1305.31414400867,44.0256096978327,-1675.67968567631,-1209.09350997897,-1706.61674097206,-759.630522400243,-1631.60339739223,1637.82734480069,474.351138612179,0.19697593152523,0,4.95642810162924,133.834785856897,1221.88098597203,32.8364850749645,46.5547541311398,28.9060098066871,543.752747937007,1261.28853431084,7.13292789184041,-1631.60339739223,-1396.52477128396,32.7160415455739,2347.15589474856,22.3238544692454,-8.26625339211472,-9.0152572203978,-8.26032703549341,5.37183780779683,"nonveg_907","absence",1,0,0,0,0
300.098638498925,-198.384521487137,773.414839914254,297.0241459608,-631.748426811216,-103.016361546517,1179.69144587147,537.997357558047,-630.778929527069,-530.975552854988,-994.158945086215,48.048275962315,-520.819061684953,-1537.93168223586,1045.52767530775,104.011921637639,0.232699155807495,0,297.0241459608,108.080935215125,1405.16326672547,-6.43156275982969,-44.9866945191561,-9.57296538829252,298.704337705648,1810.47037539853,87.7236235153368,-530.975552854988,-707.167393179941,0.781268551541206,1199.25564758404,-2.89253383057397,-1.43158866606567,-2.48312002807501,-3.89150274340972,-11.1682622931734,"nonveg_1268","absence",0,0,1,0,0
1614.59299076909,-426.694649655596,1114.28268954966,1334.90630236158,395.379063902943,416.067591051736,2571.78503882884,2890.52666476768,705.997113807606,-1395.1605084425,-3986.2660463816,-2193.34580627946,-2131.77306481667,-400.666666495794,853.334577450791,490.33341367907,-0.0511166006326675,0,1114.28268954966,806.493279385533,2041.28764042468,-4.70219945350916,-105.178468088281,-4.36685140219926,1930.86600231175,2653.88601205114,44.6029526282126,-2131.77306481667,-2021.44241848321,-13.8983501202673,1604.34291808092,-5.16740302065906,-2.47336143835528,-2.8603474873908,-3.19088419924657,-19.9460829607347,"nonveg_619","absence",0,0,0,1,0
2852.59500330282,1861.52409116991,2992.66007040885,3498.38140181123,1879.64381462438,4028.1923646245,5372.56222559599,6049.8684941849,3661.90606929726,-5532.14684733966,-5612.13837835694,-5782.99911572987,-6218.47779797674,-4478.70707539192,636.442844441905,-152.746347290035,0.0418240442872047,0,2388.3591706112,2527.48137979832,1284.698198248,55.0105588914697,-63.1254618104465,45.0113770111122,4749.23610854003,1832.9931733916,25.2046637107978,-5518.42278801758,-5636.27577523495,-3.93219785973474,2076.79306915433,0.761476508939398,1.73161094004394,1.64283452333658,-0.0763353944429436,-0.173257765272101,"USA.Toolik.S2","presence",0,0,1,0,0
938.689021727466,409.855096407343,811.82650071107,742.221636953241,374.72574370052,1367.82057147945,2015.71902366844,1921.25587734269,1095.40429197008,-1628.78111982696,-2370.11568283271,-1762.68023094747,-2011.05576176457,-1901.69714489102,826.931807423555,60.1927146231592,-0.0475657284259796,0,742.221636953241,655.463599899928,563.963278026946,-10.8811763745955,-87.7497868622425,-10.862806687935,1712.70778691359,1067.93487813724,35.5978292712413,-1901.69714489102,-1934.86598805255,-12.3314400625037,1241.21397538933,-7.67554916001415,-4.4014665323789,-3.82599782871042,-3.71136035956249,-25.4355496244279,"nonveg_867","absence",0,0,1,0,0
2418.25604253511,2160.28237937476,2494.53806954046,3344.63032374674,1756.3766550172,4446.99231102704,4950.05491286688,5914.71342499023,3297.2359735931,-4916.07962235935,-5483.46043888089,-5835.80759456968,-5277.08176778728,-4130.81902130704,597.560994718285,-222.421733995195,0.0208786061654488,0,2500.25442004209,2429.70103480549,1890.64390228702,32.8098279361722,-20.0287566126837,26.1469545307818,4573.87634033827,2874.40570913647,30.2892999412628,-5435.19213158551,-5390.57117713016,-8.91182290976041,2132.37138510281,-2.90300123633894,-0.0465826231225606,-0.0046194397576528,-2.05345565057123,4.30654175163705,"USA.YukonKuskokwimDelta.15B7","presence",0,0,1,0,0
2955.44308883102,2692.8859281437,3297.61941476519,3748.69556529521,2406.77082772053,5487.48779012074,6394.869719124,7064.33551146551,4960.77704937027,-5800.37619476526,-6141.15552878891,-6524.66706685447,-6388.01769060509,-4746.16550247218,531.739619148975,140.258177991132,-0.00981036252859567,1,3430.52568894938,3236.13992003852,2150.38602460871,39.443822414398,-52.5664724074608,32.986249152005,6251.9169465759,3369.8051423612,49.7240596190847,-6146.98412066698,-6251.48961768223,-13.5739127157437,2355.99846064538,0.321743522740758,0.411768356363092,0.836208685595045,-0.422131333433686,-1.45207209569669,"Canada.LeRoyLake.TDA6","presence",0,0,0,1,0
684.591072683358,755.063920790241,-57.3793581388496,618.106049806527,-1155.93582438123,1203.96830082546,50.6412736892723,725.370214347936,-3574.70655131794,-1901.88100460018,-737.560572464775,-1329.71423841635,-310.937315464971,3106.22901924639,953.587136492406,285.307835965048,0.00580652989447117,0,618.106049806527,168.889172152008,1910.99974517148,48.6354016570314,153.981071635282,44.300476239687,24.7535493750057,5293.20106064825,126.028596682101,-737.560572464775,-234.772822339975,37.8796116460763,1592.20881247096,-4.12507419059212,5.61551977611962,4.18726952321246,4.10292935511645,96.1748351036423,"nonveg_1888","absence",0,0,1,0,0
3729.27362878488,2992.4191206186,4089.71667691339,4667.99728158876,2575.79087684561,5168.15338507802,6360.32315626461,7000.54613015801,4204.58300124037,-6062.08913947846,-6351.78476918473,-6515.07709051253,-6640.54371213133,-5146.40088219808,621.951006082744,37.2640581737782,0.0611035599476761,0,3518.54200746656,3509.23125122625,2076.3248409938,42.5798301312424,-8.01826675543401,36.0371755884228,5611.95450911712,2761.93059824708,42.0380610104444,-6215.92705750675,-6149.12773759827,-13.7947534401215,2687.37808231776,1.0206671243878,1.01248012446684,0.767564098072748,-1.14988114779229,13.4469392135827,"Canada.Yukon.SWEDE","presence",0,0,0,1,0
2780.2020742008,2523.51603871433,3342.16619513325,3298.29784551478,1979.78694106825,4642.07686965498,5837.4795038891,5729.71050045117,3455.38339552283,-5219.82641005991,-5832.61510318495,-5260.37965453627,-5568.48845591341,-4719.43199918499,798.586753022241,-252.377518879153,-0.0035120745189488,0,2878.20872481543,2780.02564689719,1483.52890535508,12.6402932823188,-110.455813688098,7.2073302303624,4868.8057124088,2513.65194677788,42.6570067821481,-5033.64801342793,-5233.9341715031,-24.596591652457,2461.25797627265,-10.115837596366,-5.33524058655967,-4.86979821374175,-6.4383463005971,-22.124676779892,"Finland.Kevo.8","presence",0,0,0,1,0
696.02409741095,109.596281287605,607.960706180282,492.051545896375,457.436782722238,443.907597112934,1498.5176214988,1263.0508309573,913.505879703888,-790.028167757366,-2298.26326045801,-1428.50995383368,-1910.00674256721,68.0625734599675,882.08411559914,61.5519014399943,0.0122256381437182,0,492.051545896375,472.61388269949,586.427816123345,-23.8211179494396,-72.8083937729216,-22.70017342965,1150.68495958876,1190.53527155797,20.0260274713059,-1428.50995383368,-1271.74911023126,-31.11051596694,1307.52973710389,-10.1672853544805,-9.47453155358442,-9.02751667342815,-7.96670969413205,-14.4564180270743,"nonveg_792","absence",0,0,1,0,0
2256.11564966232,2043.11799354078,2710.99846104295,3194.32489031236,1914.55992334673,5404.13543984949,6430.00667483785,6893.19355722656,4400.98339788966,-5707.67053714134,-5958.78230346033,-6263.29210915999,-6474.56098703862,-4502.02852728507,548.421194550397,-38.3124852971067,-0.00154716754170497,0,2377.43415105413,2437.44492081403,1833.22944434804,21.930577510236,-35.9916897160551,19.9496422291763,5955.0994080534,3608.41443566854,70.4955422782601,-6402.67360666363,-6317.58949919233,-45.6140983458431,1896.4846990347,-3.57531044727494,-6.09123243374882,-4.33459721940144,-6.13185150543737,0.898493716066997,"Canada.PayneLake.TDA3","presence",0,0,1,0,0
519.602380504826,1095.48213719491,958.367101203218,818.219671734401,-22.6241910116254,1960.96791147431,1828.01428416316,1612.26451900162,57.4455559177228,-2060.80319133456,-1646.13185829844,-1895.5452625739,-2366.4730002564,-1397.6594371835,1025.66513859173,301.040067729791,-0.391773700714111,0,818.219671734401,673.809419925146,1118.10632820654,-5.19328271320669,10.3865634609932,-7.11312146683524,1307.51035404685,1903.52235555658,30.9519376896887,-1895.5452625739,-1873.32254992936,-8.99028849770092,1771.30498282625,5.34919052534954,-7.10537305973823,-6.03915812499744,-5.36380985878269,4.54642836750772,"nonveg_725","absence",0,0,0,1,0
973.133503722572,1149.75355576903,1053.736485849,1064.26676532423,414.723856920272,2507.66146117607,2364.81469136899,2521.2477672642,771.414332729141,-2135.25896297051,-2290.46820693567,-2760.02575942955,-2801.53474966374,-1037.10757660913,805.881686582787,-94.8862706512612,-0.0224437593585915,0,1079.67372286043,1036.78459867158,735.87835962782,-1.31502741893892,-40.152727875728,-4.42533328522991,2301.82265316415,1611.81822003721,25.1447502498976,-2248.22204592924,-2002.07761005065,-18.661265447079,1689.3739367662,6.91702857506865,-6.21912130265296,-5.77754253095733,-5.20795949943709,-11.1578433802362,"Canada.Ivujivik.TP10","presence",0,0,1,0,0
-670.354718901682,785.150439520692,-468.141033722165,-134.702164724849,129.944370214565,473.467786572581,-315.577887811932,360.16984635178,-1537.50861806316,62.5369344776734,2133.62773671029,-163.335321677625,-1024.765158937,1477.43267358776,463.541350247368,262.612844075895,-0.270900636911392,0,-134.702164724849,-71.6206215226881,1455.50515842237,-58.5753361952012,230.442925678618,-62.9597126268006,-194.270345373228,2010.97640463574,49.5501801296172,62.5369344776734,497.099372832219,-32.9485482852932,1164.8302249378,-13.4749176568078,-34.9462736740562,-34.6769363061472,-29.938274341182,60.3606071823968,"nonveg_593","absence",0,0,0,1,0
3001.99475275949,2629.15418269063,3399.08887258703,4193.13108460964,2412.04961727349,4920.73626371511,5760.23376701976,6900.83643570058,4335.9385968555,-5957.31124544865,-5672.31231722611,-6292.49448418299,-5947.18897831011,-4752.45332896305,619.974738411672,-47.6668863213662,0.0459540635347366,0,3457.26444818005,3170.15187393722,2337.06191480481,40.102315693101,-63.4386260792918,31.8979863879565,5480.42900176482,3352.09489168117,74.9249473734058,-5890.76003784173,-5735.63282545108,-19.1105486483154,2753.02032946898,-2.06503891788094,-1.26643906297852,-0.438973774984371,-3.74551548053036,0.0596605883683827,"USA.NorthSlope.HappyValley-C19","presence",0,0,1,0,0
245.361465455109,-628.735054224519,-100.954180286523,-18.2575563663727,-641.028057728377,-1634.27016657639,511.326918984573,1507.00912954114,-889.392041178696,3600.80756006077,4665.1343223639,7701.13918210032,6647.60625901335,4954.00446821002,590.962552685177,192.200291501093,0.134602278470993,0,-100.954180286523,-228.722676630136,886.389523183487,-28.2452553460944,42.5863341441727,-30.2690801901117,-42.6840316904149,3141.27929611753,24.6103758740833,4954.00446821002,5513.73835834967,63.4749728948453,916.000946156117,-0.16505539578656,-12.9472394828073,-12.4884993834011,-12.0858070902315,10.2413098310222,"nonveg_1290","absence",0,0,0,1,0
2765.12189974179,1975.59125632536,2884.64726586937,3601.73190686336,1825.9347876884,4798.09457987375,5935.32524762193,7057.62741791274,3801.21136830716,-5595.63531116754,-6086.3502082044,-6592.60670787805,-6530.56327859441,-4082.98169016485,421.639774519364,-389.783418512447,0.0189314484596252,0,2663.95912041533,2662.25203450677,1940.54639820703,50.661473222869,3.16663711261026,35.7257740187504,5564.533383668,3490.29613557531,65.7462059426048,-5657.01732903503,-5700.7815551091,-24.7644510281,1992.26509862749,2.07053052379568,-1.82545283246748,-0.445175716064345,-3.13461800034914,12.4672905763367,"Canada.DaringLake.Tower4-LowShrub-2","presence",0,0,1,0,0
1426.53720507871,661.172894602514,1177.09922078633,614.617890662783,303.946231668777,1009.45525832979,1593.46431264954,952.164547324583,551.817159246027,-1161.32667834195,-1830.36530419302,-1397.14291664367,-2139.55015394295,-2156.42919772058,2071.49956868157,741.601593283234,0.0122803905978799,0,661.172894602514,836.674688559822,1122.59097340993,-27.8295750984459,-19.4384483011259,-26.7928459633272,1187.93989399169,1280.98103316247,41.3219688116925,-1830.36530419302,-1736.96285016843,-30.5694836125313,2753.74972574489,-19.6004935383571,-8.27713649602671,-7.82698104584635,-8.41837832809252,-10.409547361461,"nonveg_902","absence",0,0,1,0,0
3062.27274434417,3375.08804880455,3614.68858136082,3680.53685860816,2171.3746080997,6012.52253188083,6341.70486385796,6539.74942108044,3773.86089481772,-5524.64228573501,-6029.33551746995,-6318.36524634545,-6299.9120571996,-4029.01863894868,612.467687533279,-217.413789591795,-0.0480567986766498,0,3332.96596490948,3142.14411578297,2020.48647342561,15.7438551518252,-28.2077587339175,8.01539676561046,5606.54845935005,3915.71176292715,92.7461228575955,-5327.6705464678,-5071.95806389253,-36.129101315563,2723.88478860676,-7.98527096542856,-12.6643493042557,-9.56117146859432,-10.5423054454941,-2.19380158370029,"Sweden.Abisko.VJ-DryHeath","presence",0,0,0,1,0
2330.76999698778,1632.61818031501,2537.39583557258,3101.99226975207,1316.4265835512,3655.38591210868,4963.65819328262,5711.06453160403,2783.69069635997,-4957.5178709684,-4856.28133975579,-5387.43788018147,-5699.65841285584,-4145.68399289166,646.324372821913,99.15805418473,0.0127852524320284,0,2074.50148543861,2142.8491766427,2009.33068324874,31.7709931830062,-92.2982594534928,22.8276100989542,4287.68942146254,3075.75022886742,34.2600927404621,-5658.04647062012,-5012.75139005615,-37.3458017226976,1999.2148083746,-8.33317510884413,-3.86209215156428,-2.78399867811677,-6.00336192642052,2.48843550871593,"USA.InteriorAlaska.AUFEIS","presence",0,0,0,1,0
226.276895854207,201.556059180679,120.794742837993,805.716500209489,21.0119939380086,103.468685855875,289.646892348007,1111.29426536625,71.6087811029948,-381.731884269198,61.7631759736447,-445.133891783593,-63.4283509013444,-140.285531021759,778.040151353783,-7.07993811460895,0.505668878555298,0,201.556059180679,275.071238404075,784.704506271481,16.4885521318455,15.9459566197465,13.3405778748823,395.616298972179,1039.68548426326,13.7689203785322,-140.285531021759,-193.76329640045,13.2626472236606,1006.73073022127,16.3972926031723,6.3465166840626,6.21632480015697,7.04296468962421,-0.473972647239766,"nonveg_1089","absence",0,0,1,0,0
3321.5966905501,2108.72338314851,2745.75875352673,3758.44881065225,2057.38029438204,6023.6029038974,6540.79724295012,7610.30536657191,5300.86032407864,-6520.54201806592,-5803.57402948076,-6815.5425663172,-7000.30714567593,-5637.14676154592,376.322760122309,-88.5614820658215,-0.0025687562301755,1,3009.49620769929,2804.51147655637,2003.39312526957,-45.7489802888469,-1.64174186724722,-39.6390109403662,6428.77046586839,2961.21631280335,82.256008688982,-6182.88375032117,-6291.40794246405,-61.1260209563344,1875.6957399726,-23.610152825343,-13.8255729605235,-11.6688769879424,-12.6469637491723,4.61588665527579,"USA.InteriorAlaska.17","presence",0,1,0,0,0
1009.21795632159,808.367207764489,560.13772405734,1387.48033213223,441.453916314653,2154.25604301365,1790.40008618859,2836.89221087495,1108.20286670927,-1279.35388150246,-1903.2534412532,-2242.76418397335,-1122.36390860576,-1445.87128559441,702.655628509939,687.980731353115,-0.0228532273322344,0,808.367207764489,841.331427318062,946.026415817581,15.7822902504841,45.9064597216058,13.7577166126121,1999.81363623921,1728.68934416569,25.6695925051358,-1445.87128559441,-1598.72134018584,4.02538392042833,1274.78408670932,3.56567052301945,2.33594390249707,2.44210115176536,2.33318638414961,11.5614288519188,"nonveg_576","absence",0,0,1,0,0
1186.11690572319,1448.63078086559,1186.78109050145,720.192132909135,950.404039005883,2048.50324518305,1720.0033166608,1111.37847153714,1380.1617931049,-2428.49441397343,-1822.92798952983,-2852.41482299677,-3776.10444492752,-1777.47371203122,1613.44436087505,387.377779903965,-0.00206383015029132,0,1186.11690572319,1098.42498980105,728.438647956459,-36.4734938799255,41.7612382016103,-32.5411048412685,1600.83136514034,937.124773645911,13.9980079273437,-2428.49441397343,-2531.48307669175,-51.831155036696,2822.68725063047,-15.3660482403866,-14.94673565429,-12.9628043035241,-12.8095513641994,15.5800403846677,"nonveg_507","absence",1,0,0,0,0
2891.7125089833,2764.64813793506,3660.53867998121,3963.89229036178,2212.51391015447,5654.45564479186,7088.85168201583,7501.93316276847,4644.66290632655,-6343.91264682167,-6102.09414493729,-6078.95826962856,-6266.87379291987,-4739.51616108664,625.379548118608,-673.743443550685,-0.0169796785914514,1,4116.35774207628,3665.84091634086,2688.19187920797,-18.4936135237784,-33.2182123276921,-11.5448194725262,7097.72858173826,4003.9671645919,120.037351944864,-5825.407402556,-5954.88182404879,-67.0232258777492,2540.66470621411,-19.798925657213,-15.1017580238029,-12.0629050050705,-17.6896431020294,-1.43378025789945,"Sweden.Abisko.NF-BirchShrub","presence",0,0,0,1,0
2749.65674849703,2602.24135369874,3299.0158753891,3570.68660403268,2178.65909239377,4711.0861888001,5406.62287531965,5591.42952371249,3813.36521399978,-5376.02018238205,-5393.72499537314,-5780.76437802447,-6043.43055984176,-4716.81218810981,771.309354238469,-53.431667704188,0.000273739093379982,0,3345.8515651227,3109.97540247779,1330.96010822544,36.34381388021,-23.3630567816808,28.9428377321759,4919.60909425555,1905.23862648739,-32.1322524679251,-5714.83822540525,-5407.19436836606,-4.18373756911989,2949.79846973878,0.873983193620347,1.25493601220752,1.0280816454373,-0.946139202319847,3.02545243872612,"USA.YukonKuskokwimDelta.UB3","presence",0,0,1,0,0
-608.133487669986,674.58432505092,402.204046889157,469.274355759915,-530.226949189812,-400.158902469529,354.781298150414,754.504851232785,-1503.49193633855,3832.50819119329,9549.85410787309,9037.94344896802,5825.20540922658,4341.48074868515,1109.55652466637,-288.233750087897,-0.304121911525726,0,402.204046889157,81.540458168039,1282.71781272091,-37.8076985707555,192.663245353605,-32.0726397829017,-444.256777031911,2257.99678757134,1.39223164734321,5825.20540922658,6517.39838118923,35.5838788934516,872.895551347422,9.40652734126349,1.93361764782614,-0.305089167147177,-2.00356200917982,25.5318212665881,"nonveg_1344","absence",0,0,0,1,0
3488.70401079438,2750.82885671053,3972.80997912237,4466.79471065271,2519.12012267951,4552.89817351311,6224.50327502217,6875.19166371331,3630.79898892673,-5870.94225776939,-5976.6105914883,-6382.19185155353,-6648.8308649847,-4694.92977845122,692.746045113571,-33.4357118537008,-0.103905154674342,0,3634.73974324037,3331.16399677226,2306.58912021032,18.9063844099094,-20.8334082113167,16.4394850189386,5279.9094056189,3619.64554820612,75.1602034687062,-5643.92176124933,-5941.64684766157,-35.2523447664276,2886.61613509767,-9.30732217081126,-6.38075614093376,-4.91154424171705,-7.95908556053294,10.3730453996463,"USA.SewardPeninsula.QuartzCreek2","presence",0,0,1,0,0
3123.82674485954,2810.10514107972,3595.88884783546,3626.98627353333,1935.93840698325,5048.06085390412,6223.32071371752,6192.33023249553,3829.36757157137,-5232.41483048241,-5948.34871712398,-5936.84545213617,-6359.40659107953,-4907.92781810372,697.21079231642,499.265547775744,-0.000878398955267454,0,3274.79369008494,2959.65427761474,1624.8062273585,-40.9709575704689,32.5128329921399,-56.9763673005174,5013.89213548653,2420.29989520423,83.4586170760079,-5409.24840067882,-5582.3593286112,-62.4261161348361,2687.05858384501,-36.2043310970512,-11.8414425902702,-10.2597620516853,-13.4022399218302,12.8598303916475,"Russia.Kytalyk.T2","presence",0,0,1,0,0
1535.61290311767,1788.57087370093,2109.33195858002,1987.76175000348,1041.41402083573,3479.55399739307,4033.53151884261,3852.08689163908,2352.82079179227,-4837.58253588778,-4241.9006823615,-4746.51872437402,-5306.25382358346,-3616.472699618,745.729204695032,105.290953306698,0.0285631828010082,0,1980.76678196412,1759.73440846793,1653.52021619522,-14.4229118047554,21.9282418251396,-18.1028174820649,3477.99670453152,2571.63956575632,64.1960879858658,-4273.70596580437,-4334.84778773514,-26.5187875351173,1999.73628012594,8.72940467921435,-1.51492541460236,-1.52396648389807,-1.86150204803516,4.20044215267082,"Canada.BanksIsland.GreenCabin-C11","presence",1,0,0,0,0
2796.63435412582,3043.9197118077,3257.10909093157,3449.23311911342,1737.7535702809,5256.8232021636,5514.8477619657,5760.57551753243,3055.3360111486,-5193.39133986924,-5800.66411960008,-6292.05971870933,-6358.38914506542,-3641.38279363995,628.677101293845,-95.4281005047676,0.00875009765150025,0,3461.00297859268,2998.23834771292,1726.63262756383,64.8945259665011,64.72492461324,52.4871193303195,5165.68226027741,2865.93055180994,13.8333894246839,-5721.17446457955,-5065.81117459717,-18.6414315372,2651.70296399986,-3.48858570023514,0.774197923283663,0.34672423496849,-3.84463706839266,28.2098474501144,"Russia.Tiksi.GraminoidTundra","presence",0,0,1,0,0
776.735045870834,201.418541453225,332.67289753375,703.793511215217,483.241131516795,942.474683780247,1111.56078856717,1686.07373263561,754.725270046112,-859.424061074913,-2061.76568124877,-1957.44523826147,-1340.17818336987,161.35757829182,776.068820728847,270.391658104955,0.0253587532788515,0,483.241131516795,499.572225517964,575.316504417609,-8.81299543498155,5.13978665246111,-10.3636466216023,1238.13262925832,941.103401216322,24.7658789793769,-1340.17818336987,-1211.49111713264,-12.6514242709199,1275.67919706904,-4.26455940522582,-7.78588951471142,-7.4396104160817,-7.9589874359923,4.41973829371742,"nonveg_779","absence",0,0,1,0,0
