"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_lateSummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","topo_slope","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","site_code","presence_absence"
356.475826181777,71.3120122525173,700.957996352282,87.3689776927908,970.131853766207,-1456.22658491991,-1074.83464550113,-1027.84277655559,-997.955018536988,-1654.84231310285,19.6606674194336,356.475826181777,629.645984099765,-1074.83464550113,-1242.3402677233,"nonveg_682","absence"
2157.71102905548,2199.05332497505,2939.0426303163,1611.98249045499,4958.88630128914,-5491.85410805477,-5624.58751600141,-5734.76055692225,-5248.77471000507,-3439.94743643032,7.90567874908447,2271.98441320425,1348.01652806642,-5133.61587841585,-4974.32562711963,"Finland.Kilpisjarvi.18","presence"
-45.5153421064727,182.618112223169,402.042113607977,-48.8777672337033,-416.218305510326,-955.041125238878,-644.610087906096,-1299.73852693995,-399.037153938592,-811.663431179576,4.21474647521973,-45.5153421064727,710.765095966481,-811.663431179576,-822.018065040619,"nonveg_995","absence"
3021.64673785587,2558.36843829156,4926.27062545935,1377.16986195639,7540.53305362164,-5969.09697675676,-6096.25142527394,-7472.81802984189,-7686.53500347371,-4664.71785304495,0.46823824942112,3275.49803425946,3891.75025895948,-5671.89210801668,-5960.66861751026,"Finland.Kilpisjarvi.17","presence"
2722.63021852098,1427.39145401447,3894.68639929992,537.013880102472,6136.75032975048,-3959.48095697457,-3454.90224721295,-4647.56678062001,-5987.09034810935,-3533.45040048895,5.20338249206543,3197.18955465675,3908.11411217939,-4326.49858200708,-4470.21331754195,"Canada.KluaneLake.Quill-ShrubTundra","presence"
3654.11707963697,3280.53847991677,4867.84708219437,1937.18641615724,7609.50229568931,-6132.74335424659,-6154.55225360348,-6806.06583595211,-7784.84546920629,-4775.63286267482,3.66408726904127,4050.7807400568,2917.99331530356,-6052.65541038173,-6205.03641780815,"Canada.BonifaceRiver.AB8","presence"
2962.81530721955,2405.17508823519,3494.86668465713,1823.69805990157,7382.01351902781,-5899.10797721018,-5227.81007444891,-6000.89963777308,-7247.05576113412,-4991.6755321487,0.213753218452136,3313.65050087058,2094.38796849007,-6053.88057230344,-5979.14332398282,"USA.InteriorAlaska.5","presence"
1782.2136244335,2085.66494451149,2102.11038917935,1464.22547517909,4264.66879703818,-4703.78508600856,-4280.84387907199,-4648.77027015158,-5028.03486633416,-2431.40314579987,0.344001805782319,1964.83913049747,679.577230520811,-4487.58791313811,-3874.1996305047,"Russia.Yamal.OstrovBelyy-2","presence"
2417.39477290377,2566.798358835,3074.85633630923,1394.12884348998,6530.66914960589,-5445.40282606997,-5899.37248711471,-6191.86686221827,-6486.09028768246,-4891.49515018817,2.7527538061142,1915.59227224718,1667.72051648831,-5280.94743937658,-5236.41577240308,"Norway.Javrresduottar.EC-Salix","presence"
1708.79399340645,1894.794018327,2290.56515424357,1015.09894544556,4232.64131683576,-4730.95775320592,-4174.17811440547,-4665.51095966832,-5054.91638875185,-3874.85856372392,2.74540966749192,2336.05404358296,1523.15373995041,-4418.33361277782,-4304.62120658662,"Canada.BanksIsland.GreenCabin-C10","presence"
788.38327212399,1196.09164907668,1010.69414635763,601.217132705076,1608.24097666964,-1295.15807074963,-1066.64418769492,-1525.01861280432,-1728.88893944013,-276.181049638545,1.79573464393616,1010.69414635763,594.874516371608,-1295.15807074963,-1178.37817206551,"nonveg_637","absence"
613.950294974236,496.950798885669,107.283955446854,375.907564540934,2213.18247804973,-1451.7853833648,-67.8946595288176,-1252.63990366859,-1890.94240672354,-1745.26819144248,32.2242774963379,375.907564540934,506.666339527382,-1451.7853833648,-1281.70610894564,"nonveg_1442","absence"
1949.92654624297,2367.3984774781,2899.28123306553,1372.25008554937,5690.00775043218,-5521.38561620156,-5797.25167814961,-6227.89642886704,-5867.72898659505,-4501.47050605289,0.996035635471344,1876.34644296652,1842.00152289071,-5562.80604102833,-5505.85044950294,"Finland.Javrresduottar.A-Salix","presence"
530.139595064299,-184.297275955846,729.584903126619,314.288651750416,1761.55571984388,-1294.6719228512,-1932.35421056658,-795.373781012881,-1480.54329184476,-766.022185675524,2.55992150306702,530.139595064299,1722.35521894009,-1294.6719228512,-1253.79307839019,"nonveg_677","absence"
1431.51629363558,1647.82628261762,2361.96241061695,1056.71253270529,3781.22844143206,-4742.64507628127,-4455.57627887256,-5210.58383310454,-4379.20185819146,-3843.26575017308,1.69069954421785,2084.23915045976,1110.53838156764,-4154.91197994509,-4211.78540795858,"Canada.LeRoyLake.TD4","presence"
309.002433084022,28.2455315232123,339.502702426437,-362.526846086975,2561.55891445509,916.941096345928,274.073018401278,-488.986579807371,-1463.29129651644,6327.82227624818,0.0862445905804634,309.002433084022,1319.12297531602,274.073018401278,1113.31170293432,"nonveg_1794","absence"
2541.28528547088,1996.29660908048,3347.49253128901,1656.55711176319,5234.29172980699,-5157.33586512063,-4779.34181573231,-5684.38624315797,-5939.79898940054,-4050.98323371158,2.03323000934389,2470.38351114775,1999.86251284756,-4867.96039367765,-5357.73232745672,"USA.NorthSlope.Oumalik1","presence"
3198.41334171531,3578.44546933248,3800.481757831,2257.14356333919,5859.70223094951,-5888.67495239769,-6106.13652406883,-6331.76534518488,-6242.01555179593,-5269.67898757728,1.55013913458044,3530.61976725659,1355.48462744532,-6406.82254944479,-6172.85404366861,"Russia.Tiksi.Bog","presence"
2132.24985989659,2317.9397629301,2779.34171678474,1870.06107150562,5250.45253312338,-5273.58216027834,-4969.87680057216,-5600.16503656233,-6307.98707088616,-4064.49262410725,1.83338848749797,2449.20164376321,2284.59153910787,-4726.90641201598,-4781.50570904862,"USA.NorthSlope.12","presence"
1668.89091667629,1484.16109274079,1606.58401064013,904.137156087876,3190.41500051408,-3385.34425316254,-3409.53857794928,-4077.27200293743,-4294.0747030042,-3613.52901086545,1.72329624493917,1737.15475083291,933.280415564461,-4044.93456803794,-4019.19628780343,"Canada.BanksIsland.GreenCabin-C00","presence"
648.406585383385,853.695128525794,654.53336214533,606.991867997312,1398.24582713692,-1845.42395015757,-1564.49052186943,-1419.35850874053,-1842.41703687509,-1651.6213634729,13.7921733856201,654.53336214533,402.518044449597,-1651.6213634729,-1664.6622762231,"nonveg_602","absence"
589.949021128432,335.586440426461,917.463474933762,80.9688055378613,1683.48177144243,-2448.0705450288,-3105.33043005656,-3291.99776487114,-2677.34905955595,-1994.48788726854,0.619643092155457,438.251540117023,836.494669395901,-2677.34905955595,-2703.4471373562,"nonveg_957","absence"
84.8256661907396,42.5423595225262,-240.450201402277,838.526726412319,263.581954425848,-1582.67649230014,-1704.68724929719,-1582.22300611125,-2069.41058231385,-509.423162302504,1.80528426170349,84.8256661907396,1078.9769278146,-1582.67649230014,-1489.68409846499,"nonveg_912","absence"
412.488413118575,981.814941879717,639.940283031849,326.104673027371,1449.96426117159,-2355.98823305613,-1619.99673344283,-1785.15491528445,-2248.13366409644,-2183.77173428411,0.77367901802063,639.940283031849,655.710268852346,-2183.77173428411,-2038.60905603279,"nonveg_926","absence"
627.691207002868,588.055509674776,683.334652857814,493.968622460235,2349.23975662563,-3026.3216277486,-2744.71783614688,-2023.39029246295,-3139.29547230028,-2736.71773293042,6.64162302017212,627.691207002868,622.014332605574,-2744.71783614688,-2734.08859231782,"nonveg_832","absence"
3728.93209888291,2442.80161378567,4195.19783323354,2690.67349246198,6345.93424881338,-5790.73868774034,-6594.26266518314,-5876.3784683569,-6428.32596168446,-4920.26280184682,1.32016229629516,4020.71005109917,2050.0646685848,-5494.18301791114,-5916.25622181396,"USA.BrooksRange.7","presence"
2507.62982263529,2284.92394873487,3170.96565222808,1664.53738730488,6274.2671560675,-5664.66496109593,-6314.75991890599,-6258.84874337293,-6377.63701805699,-4791.91686663958,1.93377261161804,2731.4841456847,1509.63896009569,-5601.98825232987,-5641.20399223652,"Norway.Javrresduottar.EC-Sphagnum","presence"
120.568135889798,-481.376904127176,647.3547542265,-249.751816930644,2035.98012653528,-678.705106506732,5387.41596347959,-570.343815767925,-541.761698919796,-858.426147349999,18.2353954315186,120.568135889798,1128.73165835368,-570.343815767925,547.635838987028,"nonveg_851","absence"
2774.22321596695,2797.64685276261,3362.27435068877,1933.07427239174,6344.18748772436,-5263.02801604286,-5842.01939681028,-6139.8114924721,-6554.9142837381,-4166.03978845647,3.56398330794441,2485.72461974875,1218.90901452502,-4900.54586509651,-4800.71254306721,"Canada.PayneLake.TDA0","presence"
877.581721525761,310.878273100251,1065.9963514018,919.482552868118,722.374915781015,-1437.45573793469,-2104.20827193792,-1919.49428239491,-1363.08421297095,-1045.72212913235,2.24559330940247,877.581721525761,755.118078301549,-1437.45573793469,-1573.99292687417,"nonveg_643","absence"
795.296883700355,624.571215054311,507.14129084543,1073.0004565079,2679.20477792411,-2907.63644420564,-2978.69816913767,-2452.32638816039,-3804.86223337164,-1612.50063247626,12.3717584609985,795.296883700355,632.603583383317,-2907.63644420564,-2751.20477347032,"nonveg_758","absence"
-195.793309386014,-88.1916124448489,524.613140077171,-201.225700523004,891.242252659091,-1070.76431291134,-874.211658197136,-207.815887899708,-273.083680095227,-1069.29868750711,18.6197967529297,-88.1916124448489,739.583814546478,-874.211658197136,-699.034845322104,"nonveg_1268","absence"
2754.15856482954,2562.70142053391,3080.26786906845,1957.57130811707,5552.27663372582,-5052.44476764032,-5479.15582352327,-6096.58888819834,-6279.73698525554,-4688.13290445024,0.504745125770569,2734.83269252497,1541.12790739621,-5115.23256179268,-5566.53386694967,"USA.YukonKuskokwimDelta.UB6","presence"
3252.67432109568,2410.69818104047,4058.80689916461,1865.75200143211,5733.8380383581,-5807.51580735378,-5075.39116849046,-5825.04811232518,-6697.81980177824,-4083.79305013739,0.843102276325226,3110.11243141926,1112.00658108185,-5784.48925588441,-5533.0229480253,"USA.BrooksRange.8","presence"
92.0470190904456,347.427140043629,1441.23372503452,176.577791035569,1119.63561135605,-1228.91537896149,-1709.5490779049,-1289.64193255017,-279.61311474058,335.531179357085,10.1982593536377,347.427140043629,1349.18670594408,-1228.91537896149,-834.437664960011,"nonveg_897","absence"
389.035505427644,885.884880849175,498.371282818785,78.7125202797391,1267.80947621603,-2329.88380411093,-1938.45803255361,-2673.27704988414,-2788.76404352323,-1277.99374669373,12.5043630599976,498.371282818785,807.172360569436,-2329.88380411093,-2201.67533535313,"nonveg_954","absence"
2661.84480201032,2642.6959790203,3232.09347533716,2199.94618981977,5404.78535549738,-5407.56603764533,-5650.43085201774,-5764.14873421616,-5696.57923779999,-4378.49786815154,3.15733284950256,2516.33075823029,1633.59107890267,-5552.0729118723,-5454.73976105776,"Finland.Kevo.8","presence"
3119.11278095639,2747.68492316133,3601.3888475332,2285.65404723358,6536.33477717106,-5963.44393342163,-6378.7698299754,-6630.67800199364,-6877.27029262851,-5239.41677900068,0.986155933803983,3240.25455762949,1116.27514386142,-5779.41692133686,-6131.1802728391,"Canada.LeRoyLake.TDA6","presence"
2657.75287145359,2831.19581736222,3252.55569183622,1971.49624909364,5299.75440254512,-5878.89780815377,-5493.889149001,-5750.71874416619,-5994.06453339035,-3900.99051304571,0.414735043048859,2585.59785386778,1335.19553635796,-5626.60647299049,-5251.23348124383,"Russia.Yamal.Kharasavey-1","presence"
2922.34776181137,3223.94468186069,4204.91721837347,1741.21761524757,6940.47151667482,-6086.69650586345,-5543.98305865039,-6791.69680537728,-7196.03917713447,-3685.30676401688,13.3175214131673,3249.8955209441,2188.10156749693,-6265.18349304818,-6326.35246457841,"Canada.DeceptionBay.BEGL3","presence"
1490.36509449231,1409.21621294891,1337.73121887011,729.545623623108,2994.10857671448,-2343.3156378463,-2676.52627285165,-2743.31824493384,-3635.65447793934,-1713.34877799865,4.26908016204834,1668.84106434647,1531.28804325389,-2266.04241955791,-2370.46338760458,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
3578.09416730952,2380.92232767961,3545.26979103896,2630.40531250322,6670.43846611536,-4925.39532302594,-5784.35125590147,-6372.89637440672,-6263.89899544209,-4975.29652239887,0.45304208000501,3113.58973163868,1097.11075028389,-5346.54442305732,-5521.11892328995,"USA.InteriorAlaska.22","presence"
752.543978938263,-171.479829513491,1883.35601165336,432.113761206862,821.879443885806,-2073.11502381867,-3130.82215878596,-2754.44792137391,-1086.87640848248,-1878.74134196576,2.92023682594299,432.113761206862,2054.83584116685,-2073.11502381867,-2184.80057088536,"nonveg_628","absence"
795.296883700355,624.571215054311,507.14129084543,1073.0004565079,2679.20477792411,-2907.63644420564,-2978.69816913767,-2452.32638816039,-3804.86223337164,-1612.50063247626,12.3717584609985,795.296883700355,632.603583383317,-2907.63644420564,-2751.20477347032,"nonveg_758","absence"
709.052459489217,-632.329610018199,56.5013925089033,290.32517959324,340.690807632399,42.387428384555,-670.807077146754,-402.40838872776,-721.615343870216,96.306649263163,31.5680522918701,169.429238377244,1341.38206950742,-402.40838872776,-331.227346419403,"nonveg_1089","absence"
-138.608118928818,1084.78816040876,363.674520118963,-508.398146476682,-1200.35163345375,-1296.1054128889,168.920525748995,-2302.08764194822,-1151.46067442061,-979.278977656379,18.8896217346191,-138.608118928818,2453.05728450445,-1151.46067442061,-1112.00243623302,"nonveg_670","absence"
888.147339075071,886.279233105065,870.569348886316,1082.17913984169,1090.91926381636,-2066.01192049183,-1798.98319422693,-2185.81931915227,-2046.88319232807,-1735.19720729642,25.4662761688232,886.279233105065,428.97780534069,-2046.88319232807,-1966.5789666991,"nonveg_915","absence"
208.841608830212,612.37960414519,564.045552323172,750.308507883452,1116.42012176209,-1990.13639768388,-1232.53814159319,-2012.08033476133,-1700.43356014334,-132.972971982127,1.47050523757935,564.045552323172,541.46689905324,-1700.43356014334,-1413.63228123277,"nonveg_979","absence"
1183.93831754194,829.599177607349,814.976519474948,767.668024103265,1341.89641081625,-1738.73794733762,-2205.05042554863,-2191.47773262052,-2377.53114902891,-1997.9922650385,0.621461749076843,829.599177607349,416.270293438672,-2191.47773262052,-2102.15790391484,"nonveg_508","absence"
-206.335281746269,1169.81567627721,119.589453606812,-148.77028108639,1429.25302504352,-151.005353436933,10000,1983.29989597412,-270.528024257407,576.127130267535,28.8310146331787,-148.77028108639,1679.41377715956,576.127130267535,2427.57872970946,"nonveg_991","absence"
2817.40777674085,2942.50955515162,3259.87238735007,2018.81361955421,5304.20434249096,-5405.03634112666,-5508.4884873567,-5882.831442501,-5736.55173103891,-4383.57649642888,0.120143151283264,3173.91772610277,1144.92649697918,-5671.63091889793,-5315.26956351903,"Russia.Yamal.OstrovBelyy-1","presence"
3654.11707963697,3280.53847991677,4867.84708219437,1937.18641615724,7609.50229568931,-6132.74335424659,-6154.55225360348,-6806.06583595211,-7784.84546920629,-4775.63286267482,3.66408726904127,4050.7807400568,2917.99331530356,-6052.65541038173,-6205.03641780815,"Canada.BonifaceRiver.AB8","presence"
3368.45815189338,2996.26477573721,3832.33415756185,2446.24772653684,6034.26785171972,-5366.9129393204,-5975.50258770301,-6218.08172440043,-6111.17491094778,-4877.72881884891,0.881778410502841,3946.5814571155,1150.93297586851,-5025.23134810068,-5515.03173646848,"Russia.Kytalyk.T2","presence"
638.910061003791,200.24806347315,-64.1303355505212,335.368049558694,1002.7129266123,-989.980565224432,-1342.50779661458,-1552.06027107534,-2388.19298190847,-289.684782964991,31.0221977233887,273.089751345847,703.040396554312,-1342.50779661458,-1312.48527955756,"nonveg_946","absence"
188.457979565271,408.425513266965,466.907461015171,-645.282260927087,-393.19425169203,-870.7298008599,-564.693698832106,-1924.32782181972,-783.45975754861,-795.420077700664,1.92415571212769,188.457979565271,1112.18972194226,-795.420077700664,-987.7262313522,"nonveg_582","absence"
2487.79367766273,1748.25009886386,2531.43662443813,1802.0567232182,4746.59800814518,-4927.45807430834,-5602.57215771292,-5399.08586375638,-5906.29072814276,-4433.13054617903,0.873459060986837,2005.62354842265,648.304067558817,-5605.13917818679,-5322.06479099673,"USA.YukonKuskokwimDelta.5","presence"
706.265101282118,520.422332735305,678.024108071358,951.056936282383,1440.79896913718,-2164.48296228019,-1871.31212712342,-1929.70058982682,-2330.08678526698,-1640.45797291507,25.7740936279297,706.265101282118,430.634603547078,-1929.70058982682,-1987.2080874825,"nonveg_606","absence"
1362.74403527206,-10.8315078214963,-273.531247441995,298.694548522116,3441.25073193994,-2080.09951710869,-2993.20940121421,-1879.87364599541,-3646.73219578054,-1586.01156696227,4.53114175796509,298.694548522116,2083.82543493832,-2080.09951710869,-2437.18526541222,"nonveg_648","absence"
3283.28327172251,2792.96573524511,3982.22117719597,2139.8282854031,5989.25604967062,-5760.98239325449,-6121.58857574153,-6307.87688143785,-6481.07978675192,-4613.77217680175,4.64418208157575,2905.59275068321,2503.83028621739,-6028.34405809662,-6013.37036189037,"USA.SewardPeninsula.QuartzCreek3","presence"
3444.17800675902,2652.79822722981,4480.09539963604,2232.10374480277,6912.81941856437,-6000.57711055931,-6023.1900411747,-6888.04120756668,-6943.45939114271,-4352.66643592308,2.02145960595873,2845.5568557476,2076.40972885813,-6193.72251574372,-5939.08011685695,"Canada.ClearwaterLake.AB2","presence"
2814.02415879352,2977.91967318011,3379.91028700565,1874.19387625532,6107.43218927708,-5530.35001656659,-5639.08687506392,-6267.0257782777,-6279.5848607546,-4981.58616918768,2.73678874969483,2248.86598273754,1247.67818768861,-6166.89111357363,-5880.26505060582,"Norway.Javrresduottar.EC-Betula","presence"
2626.44969533819,2411.51240761514,2976.78665101231,1838.49980339355,4888.45170723524,-4918.43400080354,-5640.48881948209,-5735.11435201884,-5561.92133612177,-4215.79157742563,2.05867942174276,2467.30225933582,490.647023882568,-5390.02667412301,-5009.28140457914,"Canada.ChukotkaRiver.TPO2","presence"
2754.15856482954,2562.70142053391,3080.26786906845,1957.57130811707,5552.27663372582,-5052.44476764032,-5479.15582352327,-6096.58888819834,-6279.73698525554,-4688.13290445024,0.504745125770569,2734.83269252497,1541.12790739621,-5115.23256179268,-5566.53386694967,"USA.YukonKuskokwimDelta.UB6","presence"
2722.63021852098,1427.39145401447,3894.68639929992,537.013880102472,6136.75032975048,-3959.48095697457,-3454.90224721295,-4647.56678062001,-5987.09034810935,-3533.45040048895,5.20338249206543,3197.18955465675,3908.11411217939,-4326.49858200708,-4470.21331754195,"Canada.KluaneLake.Quill-ShrubTundra","presence"
3179.63609876105,2539.81793104145,4729.3742013409,2138.73713997398,6681.35478974551,-6099.15893194723,-5959.38374159339,-5795.60551476463,-5933.1421228676,-3973.12197482175,3.71769219636918,3114.06297965941,1933.2989291456,-5801.100940399,-5438.76613188266,"USA.Kougaork.GraminoidShrub","presence"
2299.8462290195,2651.68063766841,2603.88458316847,1628.86644787816,5116.30914205816,-4690.18066309754,-4973.9611321745,-5568.21800422495,-5652.55736937267,-3908.94914450788,1.4738858209716,2332.87520486476,1245.63337639421,-5918.58591796543,-5510.62646728576,"Canada.PayneLake.TD2","presence"
-18.1264720412113,451.293347279491,134.668418473677,526.219306695103,1994.29598094467,-2312.29587856304,-1605.03698687327,-872.540941524794,-2380.44216550542,239.914381051191,5.28651666641235,451.293347279491,944.347035455311,-1605.03698687327,-1386.08031828307,"nonveg_779","absence"
1012.64580442971,838.365447559465,922.168878064395,853.006441932497,1174.87415243947,-1725.5637706399,-1784.54195132573,-2265.0270103561,-2080.59779322686,-1472.4961198193,2.06429862976074,853.006441932497,326.155315788085,-1784.54195132573,-1865.64532907358,"nonveg_975","absence"
3238.55824161223,3161.99039171589,3557.45776838764,2555.11303761493,7544.44228905276,-6486.4752402433,-6762.91527842191,-6972.52777600359,-7283.07293150981,-5496.57960808947,3.91614246368409,3489.75811406429,1369.27282245019,-6808.56161229745,-6753.38100931112,"Finland.Kevo.6","presence"
2557.33358991605,2257.8144693818,3289.07251370046,1856.15778424428,5146.24607232518,-5301.83975852683,-5504.89871977816,-5404.80032226582,-5681.49086289455,-5068.80766090138,1.02030289173126,2405.01663508234,1495.48589164863,-5448.15642345425,-5499.57768625432,"USA.YukonKuskokwimDelta.UB5","presence"
521.62046075682,344.170583086706,158.988654743814,33.374842519505,1006.56685236893,-2696.52965175682,-1431.34342603187,-1296.34614482467,-1695.32602072594,-1404.74479036207,19.4433040618897,344.170583086706,488.245618237315,-1431.34342603187,-1704.85800674028,"nonveg_785","absence"
1653.20395711025,2055.19454738877,1875.21601248803,1255.08860157096,3609.55868906225,-3628.49349540535,-3563.5057068181,-4105.98974056377,-3932.37577611787,-3015.81380224453,3.06594648361206,1900.91698556158,805.985302511432,-3834.46650255866,-3838.68685483331,"Finland.Kevo.3","presence"
253.660611675486,-6.2211305442105,712.027864029324,-86.1969525641368,886.902477359838,-1297.12447853251,-1500.16034913421,-510.725614509582,-1026.50201879974,-1109.64588192449,34.3466644287109,253.660611675486,798.224816593461,-1109.64588192449,-1088.8316685801,"nonveg_572","absence"
2202.84298139707,2218.2323001898,2470.25574830689,1717.14854343384,4537.84040957798,-4965.87377753415,-4822.13492720641,-5405.52291078156,-5586.738754504,-4399.0041927749,0.64830414056778,2423.10909033729,1080.13962559523,-5356.91207840934,-5195.82319315798,"Russia.Yamal.VaskinyDachi-3","presence"
2460.02438765661,2372.11558699874,3519.91520134853,2018.36728049196,5130.82796244722,-5676.01595855395,-5455.04840401746,-6220.22652473902,-6106.37241641666,-4719.76941968434,0.652561724185944,2681.03631780141,1559.9979973432,-5452.44905095803,-5473.54927537386,"USA.SewardPeninsula.18","presence"
2460.02438765661,2372.11558699874,3519.91520134853,2018.36728049196,5130.82796244722,-5676.01595855395,-5455.04840401746,-6220.22652473902,-6106.37241641666,-4719.76941968434,0.652561724185944,2681.03631780141,1559.9979973432,-5452.44905095803,-5473.54927537386,"USA.SewardPeninsula.18","presence"
1283.73452148731,2141.59398036875,1622.37822261906,2370.31362162385,994.011128265452,-2356.30114641042,-496.286368820608,-1805.37522718871,-2509.40247156434,-239.973490513768,31.1720294952393,1718.45399518483,1086.57910013655,-1805.37522718871,-1481.46774089957,"nonveg_647","absence"
2306.88586914236,2599.71012932678,3141.1464428238,1809.19624782301,5467.99343243525,-5318.60752283813,-5302.25706862916,-5908.36493434108,-5953.63164984532,-3744.36848763768,1.76967612902323,3046.23857506157,2006.24221842512,-5498.02490885387,-4836.64932894759,"Canada.PayneLake.TDA2","presence"
2713.98352134952,2664.61280031349,3271.89806915627,1859.61993105021,5479.52439839706,-4939.48918430209,-5199.53981805201,-5696.14739390544,-5576.18293160811,-4058.75498064542,0.739849436283112,2986.11752612658,1545.36761415296,-4876.87906372193,-4895.31174995626,"Russia.Yamal.Laborovaya-2","presence"
603.695099366965,-249.221270030829,401.827775195187,345.703431613925,1172.13633005285,-1025.47654131098,-2073.63445643054,-1417.7518124305,-1432.20876703546,-1279.05602931324,11.2518472671509,364.256649899607,852.916369397793,-1417.7518124305,-1445.62552130414,"nonveg_681","absence"
2717.716112813,2566.43057301616,3252.9587400133,1976.34817976748,5217.88103750213,-4821.41458011446,-5670.84994908964,-6030.13648686997,-5903.66263133976,-3352.22182009543,3.10298766030205,3095.01334563461,3029.6660289685,-3948.85424453881,-4239.2212378558,"Canada.BonifaceRiver.LSA6","presence"
3205.99807408109,2777.8036800868,4237.80782963764,1952.39563595645,6423.6326298407,-6072.23137762447,-5889.22302609943,-6164.0711679789,-6665.480641998,-5641.29523104317,1.24164128303528,3023.5667093813,1883.95441160541,-6233.23197935963,-6254.69981424934,"USA.YukonKuskokwimDelta.72B4","presence"
3042.14546198843,3153.07798989169,3799.22759323358,1472.9026856824,6736.75548106104,-5108.24950961144,-5930.06253538499,-5353.82556045077,-6280.77590834368,-1834.3254823466,7.92929379145304,3487.04769888012,1551.40732429813,-5887.07173571509,-5396.81257724269,"Sweden.Abisko.KJ-MesicHeath","presence"
710.013211449412,1151.96547216259,600.940966785924,696.957691669128,2418.07278098422,-2650.07997888362,-2258.4263629758,-2655.19291648662,-3064.50914474924,-2475.16546997691,2.43069458007813,710.013211449412,551.024505376662,-2650.07997888362,-2620.67477461444,"nonveg_985","absence"
3040.23211949141,3151.68755125989,4287.40593099277,1751.99022772175,6305.97764973521,-5396.85162889303,-6191.46568979762,-6374.71687039496,-6524.86950366391,-4012.52509329957,0.234831779091447,3130.98818799195,2128.35573398121,-6117.91755910919,-5701.10035297824,"USA.YukonKuskokwimDelta.15B2","presence"
3040.23211949141,3151.68755125989,4287.40593099277,1751.99022772175,6305.97764973521,-5396.85162889303,-6191.46568979762,-6374.71687039496,-6524.86950366391,-4012.52509329957,0.234831779091447,3130.98818799195,2128.35573398121,-6117.91755910919,-5701.10035297824,"USA.YukonKuskokwimDelta.15B2","presence"
2184.98900829894,2351.84315984818,2559.49679996183,1458.31611219631,4157.9371431892,-4290.72503852348,-4316.38793922976,-5201.92863679216,-4709.08514820678,-2679.0867002345,4.58134868741036,2224.49978949641,934.511658281618,-4521.25213154311,-4287.36054361169,"Canada.PrincePatrickIsland.MouldBay-C06","presence"
747.718752155229,101.401903194916,571.011706542632,247.951222177927,1129.5000667995,-1333.76410601839,-1969.64040835162,-1435.87236378614,-1557.8368576941,-1865.21889550444,29.0866165161133,566.276248047704,646.316848960313,-1557.8368576941,-1632.46652627094,"nonveg_695","absence"
1402.16976884556,1105.87641342378,665.178194514623,1012.23475011993,1080.33490551911,-1222.40569536176,-1660.96743974216,-2443.23856439091,-2246.21060775164,-1239.43186457943,1.37796580791473,1012.23475011993,912.362025594674,-1660.96743974216,-1762.45083436518,"nonveg_899","absence"
2523.3132690595,2363.48136827045,3166.70660635564,1481.59717220605,6105.87068813298,-5297.16116873047,-6003.67963304976,-6300.38786499052,-6222.59637353883,-4483.34632336544,3.47244806289673,2717.44873324687,1519.41099749265,-5980.39545378492,-5777.03902950112,"Finland.Javrresduottar.EC-Sphagnum","presence"
407.705229854945,165.135190892787,351.627014426515,131.684810659637,1195.26080767146,-2504.48916705561,-3016.30835724548,-1681.19903815113,-2620.3813919043,-3027.01147039774,1.43398082256317,351.627014426515,654.460130141478,-2620.3813919043,-2569.87788495085,"nonveg_801","absence"
393.125868460843,102.82008924146,-115.707689533512,473.201039206851,1436.28691322291,-251.109633125251,-1691.5258245325,-966.954471462705,-1866.08032853553,793.462500026545,25.8555126190186,393.125868460843,896.343818220319,-966.954471462705,-796.441551525887,"nonveg_1473","absence"
2825.2757234186,2615.91882220708,3582.34343447651,2197.86280049885,6879.80435030345,-5688.45072510043,-5162.78583273941,-5405.41415449195,-6125.46439276401,-5125.90950337974,0.240478175878525,2695.17602850042,982.630931316938,-5396.52870974413,-5705.06419279481,"Russia.Yamal.Nadym-1","presence"
995.537323345191,-249.357304516534,222.608594478531,679.747328094374,637.53924096138,-177.677083446581,-1548.52291907001,-1259.31939906968,-1352.49374375325,-245.468522409466,21.7044715881348,222.608594478531,1244.89462786172,-1259.31939906968,-916.6963335498,"nonveg_709","absence"
2626.1927593347,2479.57090426253,3443.59092773072,1627.62398700912,6177.17594473541,-5632.24104059549,-6373.47640149412,-6810.09886789638,-6481.10958500776,-4809.38728804262,3.13160438537598,2715.79810900657,1555.84888177868,-6061.77742474681,-5897.63217978215,"Finland.Javrresduottar.EC-Spring","presence"
1154.70229224358,90.4052142413882,257.696399774113,784.376806393621,1802.0792473859,-1321.44733815785,-2731.18933016792,-2008.74072175563,-2602.4589080989,-1649.28993280722,0.87968510389328,666.26673531617,1064.29707800219,-2008.74072175563,-2062.6252461975,"nonveg_745","absence"
