"permafrost_index","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_peakSummer","spectral_blue_startSnowfree","spectral_green_earlySummer","spectral_red_earlySummer","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_annualRange","spectral_NIR_changePSLS","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","ecoregion_Canadian.Middle.Arctic.Tundra","ecoregion_Eastern.Canadian.Shield.taiga","ecoregion_Canadian.High.Arctic.tundra","ecoregion_Canadian.Low.Arctic.tundra","ecoregion_Watson.Highlands.taiga","ecoregion_Alaska.St..Elias.Range.tundra","ecoregion_Brooks.British.Range.tundra","ecoregion_Interior.Yukon.Alaska.alpine.tundra","ecoregion_Scandinavian.and.Russian.taiga","ecoregion_Scandinavian.Montane.Birch.forest.and.grasslands","ecoregion_Kalaallit.Nunaat.Arctic.steppe","ecoregion_Northeast.Siberian.coastal.tundra","ecoregion_Yamal.Gydan.tundra","ecoregion_Taimyr.Central.Siberian.tundra","ecoregion_West.Siberian.taiga","ecoregion_Arctic.foothills.tundra","ecoregion_Interior.Alaska.Yukon.lowland.taiga","ecoregion_Copper.Plateau.taiga","ecoregion_Beringia.upland.tundra","ecoregion_Arctic.coastal.tundra","ecoregion_Beringia.lowland.tundra","ecoregion_Kalaallit.Nunaat.High.Arctic.tundra","ecoregion_Pacific.Coastal.Mountain.icefields.and.tundra","ecoregion_Ogilvie.MacKenzie.alpine.tundra","ecoregion_Davis.Highlands.tundra","ecoregion_Northwest.Russian.Novaya.Zemlya.tundra","ecoregion_Ahklun.and.Kilbuck.Upland.Tundra","ecoregion_Chukchi.Peninsula.tundra","ecoregion_Torngat.Mountain.tundra","ecoregion_Russian.Arctic.desert","ecoregion_Cherskii.Kolyma.mountain.tundra","ecoregion_Russian.Bering.tundra","ecoregion_other"
0.999698877334595,999.040643419489,624.164252897451,-649.388238884845,-300.406497317852,4219.87312374094,2634.24115444854,3661.99416705097,1751.91331748149,1636.12418892967,938.883901314156,1075.79822224502,929.461135196998,63.646284031505,804.253644562985,831.445178132045,889.895274366662,492.186549445332,431.762477929635,287.057870303427,842.103324429454,691.127620838299,-5.19146966934204,843.763916015625,0.507053136825562,0.107979573309422,5.4683837890625,1,864.994370033445,32.0368285197572,-16.3635113140233,-1.68103487993452,-16.7112327647454,1091.98750432916,40.4439816418207,-34.5839934492494,13.7508935630846,-14.4535723789751,-300.406497317852,-221.727116109765,1195.13486153882,31.3390044434011,-42.6833879121008,3187.12997462778,2467.95980625945,91.4059187503501,3423.73534497184,-40.5872462310665,-83.1385605976086,53.8884115665951,694.652520585755,4.47454210653038,1171.56346293401,706.663053732672,13.2805304424246,-25.2379662047383,-7.20601689109807,469.160859989757,5.84160719365471,-16.7557449996342,6.08585818505547,740.60736053148,-3.03702803629896,-23.521700126836,6.52795738744227,7.45469108855833,3.26842572397402,602.837404063234,1.77007221989657,-21.5299072879727,69.4513832802569,"nonveg_856",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849971115589142,-664.24100760326,-594.808518045403,1135.36910673486,6218.49724213847,97.5458514433464,-1516.50846842282,-96.268855880798,-839.536806392944,783.777190931854,75.2663698954314,0,945.764854715224,809.923611699985,1451.14737966394,1383.20566125506,1373.58462187761,783.838012852495,280.290498361765,878.406285838999,1394.25702943186,525.672974027298,-3.63827872276306,2047.49951171875,0.134602278470993,0.591945171356201,2.79825115203857,0,742.336447889924,13.7496574222305,0.26917504302093,-26.5120159960687,4.98896119723686,4778.69460921424,-77.7632812612104,-21.792856430753,84.9612065842657,68.5564767864715,3268.39485108335,3544.41719686649,5083.1281354036,-81.1709197532541,-24.7275830676543,-148.765377704262,3127.44985915473,19.5225553715894,3760.50651192334,-32.3755812125421,68.5854174063269,16.7288027292732,1374.5243584289,-34.3419037346908,455.63684447031,945.764854715224,6.46669550255859,3.37474299548688,2.5953920653597,788.061022177693,5.14867745983208,3.09962020297711,-28.1450365063462,807.807511982209,-2.19838696320548,-11.1604415360436,27.1699602871842,-15.0308560508166,20.570690510705,1113.96653107009,-0.430675157380013,-10.3162153341378,60.9288824750202,"nonveg_1290",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1195.71231626123,549.016367239661,-1662.47921111351,-1472.91186303878,1762.40541331637,2160.41348206167,2160.94335175756,952.007263825337,2954.80808109754,3001.54615561559,2985.97605682747,3042.46168152968,986.822655176503,1328.3479486539,1327.25045089763,1493.60459253164,1437.86845837865,1379.00945562333,1394.96340804479,1656.01868952247,174.030110409364,-0.420273250838121,8.32811857859294,0.0120124852284789,-0.023404297294716,-2.14455188910167,0,2185.50811047982,45.9584817051199,47.0192929692526,-91.3356668262435,9.79288911498078,2239.57052496036,34.141171180746,60.5968161584666,-127.042064536988,47.3978568873801,-1658.39110131051,-1684.04578753675,2444.68497208456,43.522188727386,60.1531096397784,2004.63154932468,3307.36782314014,72.2367580203707,810.727729115791,3.58533963162247,29.4106367250913,-101.340966139474,1041.32115309011,-56.1482769180042,2802.18295494966,1463.32910782332,31.5207444700289,30.7646660421941,7.87315355249484,866.596215850852,20.7007694466382,16.2699382740905,-43.8194104538431,207.441077287315,-0.251957574700713,5.44236573857142,10.8635198869969,-24.4493618078253,7.41778457057234,273.338983905872,3.85850777614549,7.69138771060525,76.2256129613324,"Canada.PrincePatrickIsland.MouldBay-C00",34.6166666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961219489574432,3578.45726557449,1527.90126422301,398.122665257903,107.459983065594,4693.26229061829,4263.17439776275,5903.29456625703,2571.48089578874,2801.38204749849,2539.5615679888,2641.02137732351,2657.83360935684,506.836939581511,1107.681546349,1047.79194677211,1185.34836914843,931.651233776416,852.713230298694,751.003148578765,1522.62118511441,138.533109760743,-1.47764041026433,107.81958770752,0.0433057190643416,-0.00873841329788169,0.392379456096225,0,2003.18569995543,50.4837719838197,2.17441960436623,-50.0837439207309,42.3911378349596,2074.65221688943,45.7182904173547,-1.94168192398308,-54.3376630741986,72.2749187237531,352.010449904639,342.8207109839,1868.14601535015,36.1227049662179,-16.2087097570305,4808.25595454978,3259.31333276666,79.3678894610099,3999.31100363945,-10.1189915896983,-78.4668775087026,-29.1884789679741,922.612993898494,-25.8227134718732,2745.76343275957,1042.35920175111,13.4402479397573,-17.2062417070739,47.6223220572438,712.375480209232,3.38763655248312,-13.3643602761369,-10.0613383915732,1072.42825415678,3.19732780202287,-20.8557861145622,53.331186987519,-14.5330413618705,51.6674003214164,1148.89771703001,1.4902272486653,-23.3519791315335,62.0948654186507,"Canada.DeceptionBay.TH8",64.64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,255.694605054802,451.634898464484,-2112.39932921488,-921.373358726274,333.544421575966,604.092145429685,159.229148720351,613.474289275074,2673.50107595538,2707.74089647405,2431.4828225685,2743.31026755719,1002.03070962648,1354.66631645151,1328.69471600882,1501.56496525708,1442.14088108707,1262.44741561454,1436.58525815532,1753.46188364369,709.950767305712,-4.33913278579712,314.308166503906,0.13860584795475,0.0733469799160957,5.95867490768433,0,265.883027846747,-10.0088581711501,10.7253011283935,-20.8836266640063,26.5883027846747,1638.73784256731,-62.8941672816107,-3.25313979668361,-44.808631515801,56.053719244462,-2112.39932921488,-1953.69936171267,1688.7864902221,-60.5580728967641,-5.61003657482535,472.549912223884,493.180407397992,-15.5516593166171,1353.66907391837,-56.3831987766657,8.14224488789007,-48.5331903920406,426.709571555751,-22.32504027803,2642.08383890881,311.82744498869,1.06205244258121,3.87828842232319,27.6258073905551,235.507104369436,4.14838265915094,0.509560279562518,-23.5507104369436,540.473167505674,-16.2350653105128,-3.35580173532226,21.4293695102982,-19.0464414263821,17.3534704519148,491.014468029152,-13.9942732437007,-3.60998372787544,80.0370528248858,"nonveg_848",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2740.09867681199,1377.8268359819,1492.74520768705,-592.266830829197,5335.25612582278,3236.0042689594,5733.58071527845,3316.44302268436,1939.93169208875,1616.42433076022,1804.67655237071,1889.33015026707,405.22553870727,550.202855795969,646.018127715222,677.505257837082,554.442062208406,578.467841321223,538.852546264836,844.689220459509,198.957097443342,1.48822605609894,480.896911621094,0.000949704204685986,-0.00391637766733766,-0.0875371918082237,1,2176.62738807134,23.7289018932174,21.3823374470518,-41.0061711952849,-29.2076155166939,3557.06734706824,21.7879079417342,32.7282297002916,-74.2318591240529,-40.5122488458904,-53.7425343094444,145.720520018445,2618.08603004271,14.4940723504981,22.8777227852428,5030.41041303877,3232.48507815583,39.5609261338036,3954.87466800467,-52.4761454541312,-30.9601814277932,-11.842342325223,1003.67398989062,-21.1797347570299,1870.38307696387,500.267642473568,-2.45362823124331,-2.48968079408748,5.80248478862663,590.686410143742,-4.36179847451889,-5.33080528512182,-5.60982091868358,346.082720661364,-2.86306430687312,-2.01074097235082,3.1846343807806,-4.5905384469289,3.04219521212452,471.151862989881,-4.90048056560389,-3.97751479625273,62.1667199986556,"USA.InteriorAlaska.23",1222.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981523334980011,2609.5897198649,1660.96755507764,-790.457203335079,-272.733631606804,4173.32583073055,4172.73722393005,4596.69661156647,2759.0151530846,3065.0763196354,2978.14199567194,3138.12238064129,3216.22555663902,705.923154314796,1176.90375158989,1005.79001688257,1128.76584076631,1030.34659355556,1026.73368399292,1012.63570862682,1347.17492226554,22.0727661560861,-1.30759459071689,107.568841722276,-0.0134359360155132,-0.0482691961030166,-0.914875785509746,0,1254.51681119564,33.0136002946221,-7.98927162241847,-43.4269489108801,6.26893113739743,1188.74891593218,20.9833696791361,-7.18024469968257,-70.4538167187879,24.7746265751049,-1164.30118123669,-1182.41292433925,1248.71925920819,16.0485879223018,-8.94996113158424,3441.50765773847,2295.79894530407,60.4157617185282,2554.22346223968,10.4946389958339,-39.0755731003035,-82.2578218790882,558.539138685477,-26.5749494180021,2861.98955901767,792.33097783998,19.240113230448,-8.33452131777922,-2.88385096302188,505.134233365967,10.3725070792289,-5.4604156955244,-21.8598599130325,769.462953087627,6.67700358203181,-11.2755316003997,10.9092273018816,-23.8603676516242,8.22033647650787,644.180307784665,7.08012387357208,-8.94319732739337,62.3868049986703,"Canada.Ivujivik.TP13",304.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,-74.7322475680805,72.1200817853664,-348.754321176298,1433.45951402643,-13.8740062148467,-130.865084189422,-104.408385557264,-115.138256432318,566.8053921452,637.181422088885,562.325749046078,415.09117023752,389.639280782331,993.918827761579,658.40249373616,656.214557105593,588.574064487632,596.737837568695,499.493850693811,1014.26012758073,-176.846471157758,-3.46327185630798,1549.37609863281,-0.35617271065712,0.016319127753377,11.3840894699097,0,320.922697225891,-4.49374878915661,-7.86334319092965,6.23824492369264,7.13353412738615,1827.35977833506,-52.0274307270422,-24.1125600369186,24.3728642935585,14.3459389902598,270.784397791528,428.646733591276,1782.21383520273,-48.4447965097876,-25.8141132903261,-118.54377831669,214.559152974752,4.21934375906131,1039.74336363432,-21.466854490593,-21.8557856608369,15.5070047227542,542.725864070844,5.42583031753798,592.311773393907,365.063963214332,-8.88957255444381,-6.32142591282001,3.11898637678361,254.918098056084,-6.80782552318724,-3.81376189581623,4.14381914817511,604.279546979248,-15.5510960290944,-9.62721842837427,-0.179630526625751,3.83043687680728,-0.879188891933888,514.766276886923,-14.9185654364642,-6.53002943382426,66.4492053198683,"nonveg_536",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.846077263355255,2959.78054259344,1815.93183678871,422.702581933741,-285.454110931624,5325.31495615067,5207.19969146187,6018.77550887608,4082.21980752912,2334.01982789749,1990.72404420989,2066.11833098124,2218.02573951558,383.302385662012,524.145654247012,574.531156671585,635.638121016134,670.279425187278,573.18549678607,523.587454207144,817.9300838661,-1.47747416611426,-1.34771041075389,174.95051574707,0.00580088139718605,0.0342794008966949,2.17515104015668,0,1454.77012390596,32.9625389977259,9.54410851380799,-27.0981482400762,-9.01577692728114,1803.29339017969,43.3403306761884,9.42063277683674,-17.2413335785644,11.4757219049709,-160.534301353383,-313.016267614679,1309.86409603561,31.376345098569,6.94481036240765,5605.20533197317,1900.35690870535,44.9914420883517,1316.69188161662,2.1991193001372,-29.3853292307897,-12.5306677625645,642.998254004443,-15.1596828415323,2122.69725108755,799.463365315873,14.8701461948137,-13.7395593371526,11.3592216270495,555.348839045407,6.01131988945683,-10.9965907337948,-7.41165927663423,274.108601676534,5.98219811779719,-5.19018213581829,7.91546351602894,-3.92730936819514,6.83779205627657,291.923724328077,4.20640860204777,-6.5153189049819,58.4962809883505,"Canada.LeRoyLake.TDA4",1126,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999996185302734,463.309361094677,-220.034501630135,-1739.13736899785,-1010.81283728876,1124.21408927811,470.929782454429,737.280823111349,-413.351436585482,2981.95182904261,2048.5318107618,2340.88602163013,2512.69312785242,971.703247533155,1651.995453138,1781.45093110275,1973.96287727761,1322.7578903203,1345.4958035774,1390.85324477221,2094.17736575604,-148.759222181689,-2.91451239585876,211.953094482422,-0.255682557821274,-0.380582392215729,-6.63086032867432,0,947.504349645689,37.9001739858276,-13.8447320305217,6.82981782018058,-15.7289550756995,909.130926073253,12.0180222361978,-36.3652370429301,21.9252377110102,2.96768408746904,-1518.21747634421,-1333.85317745642,889.537624770256,6.4485237224469,-35.5815049908102,498.314513708022,1537.56552586359,61.5026210345436,1105.15867859122,44.2063471436488,-42.0263203914315,20.3960125232145,732.965990447724,-4.75304010674042,2441.42698728147,933.420018280806,26.3551872768877,-18.7703480476078,-24.3628509056934,765.390570256928,18.4314215377208,-14.2301018932639,-14.0064985880147,680.292205604844,-2.89398138098225,-24.3177068432115,3.8552862085674,-1.11349192313198,1.78575652863788,771.419475435742,-4.80857953913735,-23.324385300216,73.2872485832092,"nonveg_560",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0902923529169392,4148.52328574857,1633.39587697738,1971.17213473452,499.680722089786,6370.3879383413,5757.18771171294,6900.51426819949,3816.32470706441,2040.43789696382,1812.95549542996,1931.04548054363,1944.45103884427,403.008966325927,912.401749543517,749.04683138296,701.191927560438,581.558088215466,555.761708877405,493.599376107318,1081.37396393707,84.3328212004547,-2.22849178314209,611.861214773996,0.0104189267648118,0.166703818099839,-1.19925085561616,0,3416.33583463846,68.7790405869461,57.7519162515154,-32.4241539075111,15.7101403270543,2253.35460884542,-77.8704208835501,37.0145116583544,-7.81336297699395,81.5758802752205,1230.84881733544,1644.72799771292,2641.06568693008,-97.8172476640769,27.1275721057787,5093.03528170583,5723.83105408886,141.36864765378,5698.64576639817,-162.219151301584,-36.9242598671813,-18.9278626377358,676.197910450678,-10.0823262518046,1878.64003720051,468.856132203699,5.51945864236654,4.91600177478341,27.5797724825705,361.301578289118,0.783806442764638,-0.407126101146399,-12.4082294702015,2950.66095074245,-92.744301949341,-13.9611058624632,27.1960085630861,-3.3036784775333,24.6790471227148,2762.01177883402,-85.4879880970582,-15.8365518391677,68.4115728561304,"Sweden.Abisko.KJ-SalixShrub",835.428571428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977906346321106,2792.20288679155,1567.8620606727,754.852917873923,-1011.17239095219,6015.50324163515,4797.9434023581,5828.43084894401,3526.19041992719,2028.42745585921,1789.6060091111,1674.71041535325,1864.47379551929,282.41357568343,524.054351783427,582.177472927161,583.133221494655,569.803168106015,361.298162738064,369.110953540326,601.807933861544,509.162988362409,0.09230138361454,428.89545694987,0.018379216392835,0.00390352572624882,0.00508699814478566,1,1563.8330170172,48.987276233749,-5.33653752202774,-24.3640527895661,-31.5719613638073,2411.84543093448,69.1666917325941,-35.3607370424911,-20.2335834567998,-32.3929198478905,-314.759552920382,-90.1292957694249,2059.79331589038,50.425499422641,-34.9235716674978,5519.49333535803,3009.83195367001,97.0913533441939,2836.72457533547,-25.6764223728336,-65.8308219928268,6.2309359921416,885.778507568019,-9.25876959591489,2017.11812930808,920.626421688899,17.1099814816783,-22.2023298810085,-3.45360922481907,588.456739253674,9.19370309667376,-16.6932496916705,-2.83863995247556,536.507309366703,3.88965124902441,-16.4024337257786,2.48332420769511,-2.48290371745988,0.314178606022733,447.39863686121,2.9683998354111,-14.4322140922971,64.8627556654832,"Canada.DaringLake.Tower4-LowShrub-2",1270.15333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999701976776,864.539398993511,-588.081653582375,-2040.31788981531,-3452.53357097359,899.241002767092,63.8362771260834,1232.26585670392,-513.1725772642,4079.43671579959,3641.17301823718,3938.86084866167,3837.37024728934,1353.94543755782,1634.741004364,1930.99885126666,2340.01629044431,2018.25627315805,2267.03318592252,2163.99829869316,2506.9700209625,-179.13434581261,-3.887047290802,150.790145874023,-0.235232427716255,-0.0329290069639683,1.0544182062149,0,1452.62105257589,45.9470393785224,-5.44620357200599,99.8998304016148,-203.105643740182,2583.23269310652,78.8171406246523,-9.94418751680042,198.133978075594,-382.870068136831,-2040.31788981531,-2332.50214957765,2047.42346561375,62.5491056012215,-8.23311786436457,490.722968350624,1745.43843396812,54.3235992319728,1409.83965667789,42.2844477489955,-6.25592763436688,118.274533424387,606.839372845654,59.0268780772907,3909.24918706059,438.263697562407,1.15506194170824,-9.31024878885555,-59.5375660848982,382.321843852061,1.49236676565862,-7.52581464695469,21.7401560071761,403.663083410095,-5.7387481000067,-5.06108139253842,-46.6152690675119,30.2272989312719,-51.637396771589,488.713747804454,-6.42129732762279,-6.76992275965963,73.7497987642909,"nonveg_602",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,3265.40028613628,1349.63101747632,-732.587567490062,-2146.47826198186,3131.23474713714,3919.23000272693,5842.38366010304,2798.91889158341,2272.0550173475,2595.68711838964,2977.01486793767,2464.75983237008,475.505737723445,605.036446219152,582.55893703087,689.9141994062,811.344881627402,963.987130185502,714.465598226747,1004.57805332404,-325.109087058383,1.1057223478953,119.508107503255,0.00948995538055897,-0.00686576093236605,0.386532783508301,0,1532.45612873255,-29.9284425667469,34.0497788246416,20.3198995184218,-90.144478160738,2703.63117230377,-60.8366729152237,60.8519035029795,43.1654738787464,-159.037127782575,-735.733889594871,-1183.89168303811,1955.32915714793,-37.8519104526925,39.4460608576032,4194.59976753256,2049.71744677171,-24.5843781259324,3247.50701991042,-88.5718916631885,-16.1863993016637,56.5198742047865,1258.94899607353,23.1895738837803,2681.88682374464,1352.16123851845,-43.618104468337,5.19127110388637,-36.214161331401,893.740489098533,-27.5369747662361,-1.17497282375501,16.0661186990924,398.292374254531,-12.3424209263099,0.644935451309489,-9.07011865864482,8.3149737452683,-11.9262595837432,706.607118523819,-21.430095093214,-0.326901531934086,69.6740199990434,"USA.NorthSlope.15",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.945127546787262,553.042992880726,689.692439378909,-3192.64574003651,129.66280762271,926.358017367745,1322.55812059901,1241.1789862058,1092.15909438362,2428.4091324147,2521.6520991097,2417.34398918101,2227.43148403324,501.952462731879,1889.74006569574,1488.42393147387,1640.24024929849,1157.71862338458,983.471063385202,859.680486216016,2217.32531923321,-350.311770277981,-2.20517897605896,581.438415527344,0.0937525406479836,-0.161486506462097,4.87605285644531,0,331.84866875853,-6.91811835978103,-3.34754185592537,24.3999027825433,11.2930435525413,3430.70099342222,-47.5054598253926,-57.8947357275655,46.3672742609895,52.3092785331695,-2476.53714894948,-1942.84463963905,3322.30854765922,-44.8601325216135,-57.1752820293209,1117.08709931537,396.200103231261,-5.181283656746,1802.23392579681,-25.2655974184916,-30.1131760122751,40.1518811199967,1408.73360666701,25.4816729377738,2459.96226130074,477.543117731816,-8.64267091719873,-6.09023176913504,13.0385137410865,304.421223240077,-5.54391036929177,-3.84897246735577,15.4312960835589,1387.78760296386,-19.3428794221341,-23.2974382259262,23.581984025783,15.4270804472771,21.4923878176778,1357.6448330172,-18.0339084354601,-23.6533261540143,59.4308002168295,"nonveg_935",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.98212057352066,3144.06077135461,2370.56890291407,839.708758300917,191.158936066417,5151.47451279011,4646.79836411404,5663.99881662811,4262.75593982127,2193.95882436005,1989.86384470735,2247.0933969956,2387.08240943016,484.579647862511,679.721414143898,673.736921417213,742.098169863607,670.195258013927,671.432598695933,704.020708457341,839.293976944861,-193.844358632985,0.511986858314938,424.995364718967,-0.00189518194787928,-0.00909045421414905,-0.306275632232428,0,1699.19302995904,3.74451706197169,20.9482389322298,-9.84436858221341,-60.9553409994134,2174.82750508869,-16.8234348606584,18.0873942915718,6.89755738220651,-90.6178127120287,360.206602002755,25.7481885802673,1767.72947381657,-16.8471513718066,11.0276656156916,4885.57484046833,2457.57977911515,7.4092831430273,3407.67116420745,-62.1905596989484,-18.3874087018355,18.710427553074,806.26125181951,-3.8430727396262,2063.89524742334,996.099853305577,-10.4534550566915,2.64840211506149,-34.4660862024907,756.862269031178,-9.65913942327078,-0.100622338634331,3.72152494020005,608.59320692649,-9.07982549226758,-3.27436288330637,-12.0995216855744,1.84739207824704,-14.9927924572819,565.243516499849,-7.98448079199527,-2.7971778389636,64.8684999988168,"Canada.DaringLake.Tower1-Shrub",394.829444444444,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.186681896448135,3279.23791305127,1985.05313763234,1955.54897213119,826.173223575633,6177.54382138761,5294.77576763335,7090.64580570411,5016.3154353087,1355.09276492166,1080.54495764684,1300.75093731866,1140.89971841958,230.379813941615,378.804867344847,463.360178447652,412.822699743211,339.392214828836,398.732571628785,252.901816228639,537.751950104177,240.017471364426,0.582018733024597,134.145955403646,-0.00246372442537298,-0.00175619140888254,0.199904292821884,1,1979.05582717547,29.0384461906486,11.1985550479668,14.7634897711669,-51.1096505579438,4084.48424147736,42.1996160155292,-2.02679145477475,93.3248472245449,-70.2313966847353,1748.40757237381,1691.21684460614,2966.65600091178,30.7350385097904,7.20576863271397,6207.44001727238,3292.633798568,44.5461030282139,2479.24881997128,-23.4884167436851,-39.080014174189,67.6942746419914,854.634028164517,11.2134297681724,1312.65577769684,384.243001109301,0.684160195987488,-7.05313229033417,-7.40467622835921,296.788978773974,-0.727614235663133,-6.56466210960662,10.9921843990361,233.556325773178,-0.0474211079298896,-3.23364797336213,-2.14334392115547,8.62083597142473,-2.27994015814919,300.017256244336,-1.04117608947255,-5.52064716897421,64.8674966654835,"USA.InteriorAlaska.5",1571.18333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.933068633079529,2651.32985780167,1811.51936007928,43.621468049527,-656.298353483538,4679.61386357729,4439.95737072752,4883.97745146381,3390.97683833941,2566.02199170135,2355.00163670979,2400.48467669699,2525.96856326503,574.229842385862,698.542541055953,767.186801119268,887.113281673412,825.343935501602,794.117721380866,843.057126871284,986.723747151311,383.510051950994,3.26148462295532,11.7969507217407,0.00842499285936356,-0.0116692209616304,-0.37099441587925,0,1569.05490469512,13.2521158579672,32.8965578095363,-54.8212557478874,0.876508172253216,1867.15375838141,-23.7544689641113,54.916287011218,-73.8189246601397,18.6667763788794,207.760769131626,175.222128988751,1542.82615900178,-30.7974689196563,45.3772399706405,4561.58625473842,3179.33113798157,38.1772225665018,2386.98953127616,-52.8354492660995,16.1266238377153,-81.3492476222211,387.497022037214,-24.1236585204849,2463.08387820123,393.677335788179,1.84747969043618,4.33404807234627,5.56219417455186,274.967535799317,1.74177689980219,2.25193346815151,-19.6405382713798,641.0976800223,-17.372087918437,5.22532871509284,2.91931861625258,-16.6393555241331,3.0068208373547,601.911470716689,-13.0296081679483,2.56825198545186,70.3011466657374,"Russia.Yamal.VaskinyDachi-3",53.748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
