"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_blue_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NBR_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_blue_changeSSES","spectral_green_changePSLS","spectral_red_changeESPS","spectral_red_changePSLS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.00999999977648258,965.624719722264,147.172215768334,537.649175394278,5130.51156851312,4279.77856630531,5845.55154850907,6096.99558508304,396.8016633946,414.552515177827,-37.3677721653469,1.04566618303458,0.000408992908584575,1,1834.32664121804,30.0313113712881,2117.16390303964,-67.9744215733425,2969.72405739378,-56.1976930028952,3764.81361139175,-42.2599043060112,-45.293900610076,39.2024849201191,692.680172966224,1759.87582407506,279.064963865327,1.36698199123912,468.066422331048,-2.19244455975387,-1.29257825072328,1.90787945831667,-6.67238275680526,4.7436652046905,62.1667233319889,"USA.InteriorAlaska.23",1218.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999970734119415,210.479832538396,-3722.77197295448,-3333.23855496074,4.42491933824613,1558.3774621697,1422.2041429409,323.792499046111,1156.06979436901,1294.55408556663,171.105268521766,-3.77394843101501,-0.319216638803482,0,1307.06036471193,-30.0360057868432,2708.67834769036,18.7934542592943,1553.95254283145,6.18969632858197,2354.08053671833,-44.7017453885655,17.6472003986527,29.2765987613176,801.906362047138,2676.02379174476,479.317036270502,-14.2854186598011,291.434375474261,-13.3427224674233,-12.9018666525512,11.2096713240423,3.30130330569458,10.1737242024518,61.5558776393484,"nonveg_682",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,980.467966738764,-1690.70712816784,-1720.68034396212,2226.44853717335,2245.17687770334,3164.95542290822,2640.50837289792,961.571491856989,1110.10894923938,-295.273798503168,-2.92722730636597,0.0325094351544976,0,662.227685207235,18.4804306660784,633.932649388877,-63.3932649388877,1256.25261199164,-109.574949854187,2044.01733034543,-45.0206615870831,-43.8496571235877,-23.4410830705916,347.780966981489,2673.98710433355,349.117966625417,-34.9117966625417,190.692446180971,0.57823681159526,-8.23500916811901,12.511941462165,-8.37366270862551,14.1014460593989,76.2282888913325,"Canada.PrincePatrickIsland.MouldBay-C03",34.436,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.385226137936115,1906.9567687107,315.765883894354,1198.64317380788,5648.85787885408,5124.4683789948,6589.08944400696,6790.75828360467,436.001508816831,548.070387823544,-283.192957460922,-2.07015973329544,0.0434623928740621,0,2110.7171170545,62.0799152074853,3398.71818622811,1.41223985885957,3022.26145872178,-45.4122505673142,2963.30282250458,-15.368378069362,-71.7875872984198,43.728863840757,902.870480861579,2240.87985458681,614.041549548039,0.497138255338939,531.704545816345,2.47868283666249,1.05811473743621,1.50953480927261,-12.5432115507944,4.36751097169095,65.1629424988324,"USA.Kougaork.GraminoidShrub",986.4075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.190622299909592,2437.40008252474,1941.55685760914,2510.58273143783,7119.89155972445,6615.79905585225,6955.83314719267,7635.76975030518,319.46755312752,433.25295203154,159.332789493832,2.49858085314433,-0.000816335629982253,1,1761.10041537612,45.1564209070801,3834.77310221434,-61.3408930862005,3005.33999774575,-48.3871085316886,1525.95759023621,31.782394464012,-39.1271176983644,-15.1287557488262,924.412192897174,1371.65397270225,740.802960186787,-12.7829084136181,437.621985817364,11.2210765594196,6.25825573626934,2.01186850068928,-5.78821338979687,2.30236327119456,64.3235199987872,"USA.InteriorAlaska.22",2401.28333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990371882915497,211.765124269283,-3719.52753816157,-3696.16845132468,933.365714860795,1704.2362923983,713.051373921884,1330.42948736284,482.05022927178,812.405881025488,97.3069432762927,-2.90983581542969,0.0253587532788515,0,648.907309154246,1.37612719440022,2885.33890516365,151.636097717594,1353.25521891654,123.898114809552,2112.36913469093,-38.4646378489213,0.506225161022814,165.210317641505,904.790822654382,2397.42811870932,459.760664602706,57.4700830753383,231.236823895028,4.27023127283292,-19.9467563739365,-14.364122529983,-4.89905590177534,-13.2482023850818,61.7651119698199,"nonveg_779",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.846077263355255,1724.01850620989,40.7089620075399,752.222009866317,5843.48833156245,5366.27484203632,6276.17920398064,6879.53382746195,406.282097842807,513.258449529585,-265.527578154974,-1.47008148829142,0.00590238541675111,0,1082.15501914977,9.55832743499449,1378.63011884277,16.5369747931626,1172.32983465489,7.60993006064977,2212.03681077976,-44.9892384942374,-5.7199924130357,52.6305222638357,391.805566927505,2097.75940559765,702.991788639307,12.3397731126271,685.789342638803,-12.1941631783782,-5.35557124874796,-4.34674812362312,-0.111657067711976,-3.34263135172073,58.4962809883505,"Canada.LeRoyLake.TDA4",1197.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999838352203369,-527.731640489246,-2043.0064875735,-2879.07058792361,1981.9329597531,1619.21090128235,892.268437223118,1447.51331121194,532.550155998211,562.257019864092,-582.951963278608,-4.53791046142578,-0.416269689798355,0,1127.57002000147,37.5856673333825,1519.2490281436,35.0428394158134,2073.81751889035,25.9622308592582,1638.82243503718,-5.96296061924068,-46.2985053966784,47.9993941150871,570.951032835951,1503.17621918057,636.563066051591,16.9035833919004,657.72676384744,8.53401923322575,-3.73915775149876,3.54141211549236,-11.4059452228745,3.31528995357502,67.8461457087778,"nonveg_666",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991431415081024,1324.78176017643,-994.525337434608,-1676.9096917113,3967.65187690157,3767.76929172223,4281.82385946405,4113.99262324262,731.532331893411,626.337086459425,-226.649973655302,-1.04600081443787,8.50414391607044e-05,0,909.950424651966,41.7990843088699,1774.20071700888,-59.3865225177281,2229.66484992757,-48.0440943486478,2076.09769433134,-21.8816218802755,-73.4810743111616,-33.6902778561057,566.494311375011,2613.76377399882,648.277415774254,-23.8644526866344,505.849257686194,24.0880598898188,13.8273287611323,22.832741654668,-34.3976101798266,22.2887491704127,73.3093833325351,"Russia.Yamal.OstrovBelyy-2",370.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974264999230703,2223.6998272626,-365.694079417758,1090.25466507193,4698.3083516259,4351.90629552634,5276.59013609055,6346.81321656189,453.141179365681,839.492796377615,167.923359627585,-2.29404671986898,0.00932871534799533,0,1306.57067221923,-7.21445701129413,1981.84196074256,1.43593655550864,1846.76560109205,-12.8762073640567,2377.66309930072,-51.7350823804018,3.31178683923599,53.3990738509355,676.781259337354,2313.64210048727,744.854325468865,12.8291007751809,624.961251995834,-12.4011048086276,-9.16623236894311,-12.5148241884985,2.12314463343684,-12.8790589550906,69.4279399990325,"USA.NorthSlope.12",208.833333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991232991218567,1025.28783995999,-848.988148500735,-541.14909497362,3865.73178305514,4451.38047062678,4452.21410066755,5045.37013035079,478.002962631009,764.628101185734,173.800635604514,-1.29543272654216,0.00169074628502131,0,1312.13122734443,28.1877669988053,1284.53717274695,36.809277201097,2633.49847012883,1.88617357595142,3208.44690323429,-50.836263300033,-47.3870087718957,92.1601349057011,356.157170261106,2271.50426107749,256.056666340544,12.8018622804422,313.931525639569,1.37993770241396,-4.70331090635046,-6.24309453446862,-7.18656543309574,-6.50103709601751,70.3741099990738,"USA.NorthSlope.13",85.6666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.100188583135605,2020.1393284389,163.826851030549,1018.2311552697,4471.35621207171,4744.23021556718,5293.34271712394,5642.15960840933,527.042843882476,841.79223908738,247.934017667582,-0.439056156410111,-0.00547785218805075,0,2224.00525721088,30.6221305714026,2742.79340009496,-44.3564488481547,2991.68082799803,-41.7722232894246,1989.50889339346,1.17656822234763,-17.5330949163964,-13.5179630889965,1088.85270357042,2268.27136388955,1017.12339513175,-12.1743436676707,618.530611006258,7.9789002993618,2.41367541663324,-7.80573207239189,-4.46638699082532,-6.60295871459079,61.2704899985922,"USA.YukonKuskokwimDelta.15B1",128.482592592593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999777436256409,-587.082418444561,6341.93438373442,7820.45525402266,-2658.16889963347,-2821.06712193936,-2184.27014643546,-2117.29814005503,1791.36867808567,706.120719990241,131.914208820164,-3.19408512115479,-0.156451791524887,0,835.173988536876,-21.2760845516915,3929.34555230118,-136.27387316123,840.91038512607,-57.8906341367189,1585.6187579533,-30.3287954889005,78.0158161755031,-61.0824597603676,846.560221545412,0,217.052182521443,-19.7320165928585,165.248341648476,0,-6.98679013278253,81.3366985234249,12.4233395118274,51.5930243947628,66.3402637476572,"nonveg_1367",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.343506395816803,2235.96755373873,-252.723117680536,1211.22670404732,4800.81317911677,3998.39359910291,5672.01420511109,6607.76726134315,468.974486130248,744.813950200692,64.1688432555986,-1.37064099311829,0.00972253456711769,0,2496.94664897082,19.6969290679059,4414.88634016846,-152.237460005809,3308.29857977989,-104.804195191874,2558.23240106912,-38.3118193358527,-5.62323850299811,-52.6981943163678,1362.94367734096,2566.30446843042,907.735010288803,-20.8724223757974,666.06086860939,-7.22749277352481,-4.17148542984641,0.479983928206864,-2.69466024321447,3.9938841896944,63.878179998762,"USA.InteriorAlaska.24",146.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,-196.847830622509,-1257.0771788291,-2075.78135387327,355.467584334059,10.4964545328531,525.173412729158,-261.035096476835,1164.60562209138,1162.59355990019,-490.305491332413,-4.40299320220947,0.244417130947113,0,639.345295534519,11.3356430198174,1215.28022140233,-34.4500333489226,786.208509205993,-27.0882609577003,883.862543475536,10.0763985241219,-20.483161423438,-16.8403187971974,691.449100437865,2041.79891505707,601.881792338845,-20.9959703924661,428.900743304811,0.350959613229526,1.32670251045086,20.5916132296452,-9.90724557255857,22.6131677443513,61.9543252175649,"nonveg_703",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999977231025696,-757.131772433013,-1148.34631969544,-2374.76647904857,170.763975816882,162.798062190445,932.782949303798,921.021078480526,1242.62630702712,1720.44260773171,-728.804619388938,0.0311485845595598,-0.00057508988538757,0,1542.69384363004,45.8433589316173,5639.82945077842,-40.0669754022258,2970.22188507779,-40.525520374387,2070.90985561763,-90.6129284550983,-23.151428601361,-26.0904479538538,1783.56688200262,2371.99225285176,2642.60577493798,-39.2037252481445,2259.79058028729,68.4111926214613,15.6105615018272,6.86115371364907,19.6536008207644,7.64446047022649,73.575604539086,"nonveg_1834",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999643504619598,-338.353543783947,-4434.2996745403,-4044.58596252833,889.72374976218,826.424218726416,1546.89701858272,1424.17727263321,783.40934992722,928.457618146035,136.909849491523,-3.78199338912964,0.131720691919327,0,999.662949530386,21.8224516798563,1701.97836787404,-34.6253493009094,1542.45345162603,-30.0196999940127,1230.12938150497,26.1916407965222,13.0590067716988,-21.3469355089726,698.794369476692,2548.82114452079,686.956480146426,-26.9047548425808,577.058809520218,-0.986050695161557,3.54944631137538,0.184911356049537,3.04357841680488,0.150879582978044,62.3235085036781,"nonveg_681",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999438762664795,-153.960575665529,2041.76765455734,2843.79408143449,293.798397735907,-932.232838386949,303.852184968973,483.732271984648,279.717475645611,204.802731575233,378.118514581374,4.74863862991333,-0.000661461090203375,0,515.828764271882,22.4075204366986,3566.55326611961,-131.923099723826,1475.04439953961,-88.2917873825659,300.282956987955,0.820922134443176,-14.2991884279979,-11.1956150442215,379.731861486806,163.025318262645,273.997828698229,-17.7536595756527,150.789507767127,6.9155775167852,5.88207656854948,2.6376209367676,-2.4306103256281,2.81628259895286,71.9169986205126,"nonveg_1509",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.163150444626808,2302.70468457501,896.434166462752,1622.49977453064,6098.71108749931,5989.71890959938,6819.36948532324,6752.77049250257,349.193060673652,383.391483305742,143.783893059118,-1.56655732790629,-0.00958357813457648,1,1643.06015050102,25.209843535634,3866.96090302886,46.1617444230205,2071.30683988803,12.6454742345758,2034.74815165313,-17.808596804309,-7.20059297771393,60.4145073964315,797.155063589762,1508.79273177323,264.808624300972,7.63879331216054,309.61132068534,-1.34284066762433,-0.493120287760094,0.801855114624764,0.530026681318702,1.27070504440675,64.7148633321419,"USA.InteriorAlaska.20",715.583333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994365394115448,395.236013394765,-2971.34220708983,-3326.8772557503,1172.6293466532,702.330447320072,1717.97740519884,1471.93508485874,892.862854432341,916.075114221224,-50.1191315273348,-2.27359247207642,0.0410287827253342,0,654.868636262381,1.86563826851572,1120.61621349303,-15.0098115466617,1015.64695787877,-50.7823478939386,832.278812214418,-18.4067248442337,-10.4485299466451,-23.4335213967631,549.719487071337,2552.88192953686,771.002678515222,-38.5501339257611,566.248421291597,7.65199224543293,-9.6174568018336,3.21251959637095,-1.87730161385808,3.41655706673702,63.7905246718426,"nonveg_874",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.212081953883171,1706.56965719251,3378.79968369241,2736.45714156923,7672.80676115587,6484.27272253367,6605.87371328213,6925.24261045852,218.211569698809,224.240253393275,31.5888467996385,-0.822888612747192,-0.00797696597874165,1,984.414921021764,25.2414082313273,1700.95536623713,55.9712429320689,2092.33808086234,12.9284143933064,1625.61693589743,-10.9847215903531,-22.3521699041909,55.232955997834,545.913843910196,793.099552268531,451.642363092298,6.72197504891121,300.015824062315,2.91406077714423,2.02471870829328,-3.42456300586545,-3.06129548581317,-4.10276634868703,64.8693499988169,"USA.InteriorAlaska.1",6284.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.161582484841347,2484.98470257782,2206.89588513501,2854.06286679843,6776.47892808936,6008.5560618747,6933.31559472936,7657.63658434985,351.333900834318,540.054228120445,-114.419328891475,3.82720351219177,0.0011211495148018,1,2392.77926260271,35.3476153878359,5087.67477131841,-121.065467030553,3511.44149703227,-76.6190465789728,1457.16714908121,7.80170641247201,-4.36348743211391,-41.4574206617681,1230.495594625,1737.7716762557,684.225179579607,-16.5194780155617,455.557912669164,3.82735152046046,2.23599491278765,4.7840573766114,0.147883189897713,7.29824001864716,64.7068099988081,"USA.InteriorAlaska.21",695.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,292.422953837392,-3267.97489930728,-3556.68347279861,325.919598442378,551.494711746916,252.442188446906,341.121766562018,834.783173062638,1343.46625521696,426.421543585289,-1.66025447845459,0.024918157607317,0,238.385050515115,-5.05445732306662,1324.41923506258,72.4000673641408,299.05252330001,49.8420872166684,1038.93307098326,-28.9411494237662,-7.39796215430359,73.3645152215383,625.04719442063,3131.03939755884,376.171468736465,30.231528643311,279.438139160718,-4.71664631448018,-18.3487651051118,-1.92698630803252,-6.7367775236837,-4.33445146021641,75.6525418287001,"nonveg_976",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2087.27446599547,42.1526616134187,35.0559169704817,4379.83592191397,4212.33401932178,4779.6979558899,4593.82452490283,548.198083669164,768.46506410327,-263.211970033344,-1.67099940776825,-0.0136157386004925,0,1166.80584450774,11.8730089425987,1022.64849063806,-37.8758700236317,1349.74328457753,-49.99049202139,1581.53256933876,-6.62809958238451,-25.0025518043908,-11.1652127908652,822.578616502829,2463.69075597942,710.92633792628,-13.7413423521841,406.01605637166,0.384360907041137,-0.615789659292075,3.00627901721012,-6.6318517374721,4.1560844752192,61.236673331923,"USA.YukonKuskokwimDelta.UB5",413.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.331970244646072,2353.92923906055,-33.2018212011641,698.95745606538,4916.20853505495,4258.63501863234,5604.10002123066,5973.43450794166,547.762045754293,757.924780084531,-322.127852200595,-0.458006292581558,-0.00887938775122166,0,1274.78470900191,25.9136392973397,1387.85840160962,-57.8274334004007,1897.35654546436,-59.4516932707897,1562.95801271385,-7.62738985561948,-30.6795711826603,-8.06625320391436,807.684318184136,2353.05041152435,580.840168019947,-9.04905196451123,373.013713406114,2.7354381185442,1.58322896569644,1.49243983208294,-7.3420415959256,3.16761692460143,64.5079299987974,"USA.SewardPeninsula.18",248.233333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.846077263355255,1724.01850620989,40.7089620075399,752.222009866317,5843.48833156245,5366.27484203632,6276.17920398064,6879.53382746195,406.282097842807,513.258449529585,-265.527578154974,-1.47008148829142,0.00590238541675111,0,1082.15501914977,9.55832743499449,1378.63011884277,16.5369747931626,1172.32983465489,7.60993006064977,2212.03681077976,-44.9892384942374,-5.7199924130357,52.6305222638357,391.805566927505,2097.75940559765,702.991788639307,12.3397731126271,685.789342638803,-12.1941631783782,-5.35557124874796,-4.34674812362312,-0.111657067711976,-3.34263135172073,58.4962809883505,"Canada.LeRoyLake.TDA4",1197.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989183664321899,845.168255093635,-3804.43542789634,-3473.0234687625,722.690593539074,310.297265478588,1872.56463707374,1273.36705131245,796.097983886588,783.486609442933,-932.434237944213,-2.68859386444092,0.242570012807846,0,1177.44435028682,-1.85916580705528,2105.90235805097,-110.836966213209,1562.26737159515,-82.2245985050081,1051.5608763522,-11.3163443250464,2.74736810103423,-55.3453092816946,763.008258078222,3473.02992953495,1116.18693621266,-58.7466808532982,649.743250976236,1.53339152019688,-2.0141132807778,4.86859790403003,-1.21940093943434,6.44655067247056,66.2574409276675,"nonveg_700",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999819159507751,427.106018833584,-2965.53270996083,-2957.88949103494,1997.70618688966,2187.92469190534,1952.1915114447,2417.55147003839,580.977721306011,891.316870560074,-147.636788814846,-1.05628025531769,0.0102703319862485,0,578.610523634286,14.4577929026214,596.728221556214,45.9021708889395,1226.4457723677,18.133321573895,1492.07722315515,-20.3235928698437,-16.1294314095146,58.7404266828768,290.343102614745,2552.64181503054,333.408937955165,21.9463067625443,221.906197148026,5.25607419922428,-4.4158040834613,-12.5031768634455,-1.67014902667077,-12.0999740872062,68.860083922306,"nonveg_957",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999903798103333,1418.26157105628,-412.426193779448,1248.35470268179,4286.73739663754,5409.00050186037,5826.73045922482,6120.47231496064,473.885000437829,682.556458033999,-29.0226147947811,0.586669524510701,0.00752533607495328,0,2030.02574963109,36.8654284747223,3326.29300435863,-51.7588115560355,3426.15491164691,-45.5089997756442,2405.05038306749,-52.1149691037087,-8.19495144545948,40.0150228889213,572.415394130059,2444.43945699275,771.748049838507,14.1760417591299,817.886046119385,-14.2661266236591,-7.25391103316292,-23.5042658491378,-2.00954819937543,-24.454607613175,71.5919294991267,"Russia.Tiksi.WetFen",102.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999768733978271,-193.985702490223,-2869.43826927767,-4011.39148158217,1188.01136406002,416.868078732972,1713.51010915374,14.0872036806998,987.853949225874,958.714140056986,-179.654361139537,-2.78782081604004,0.070831798017025,0,1386.64843779531,23.1292441585268,1572.50543883075,-54.9587833971887,1699.42290547304,-68.2443173905666,1836.5378385721,18.4243840232693,-44.0478893283023,-48.794108132038,1015.39846639882,2184.01399730947,864.950277247552,-32.2963321611137,453.196683363328,5.13828248503363,12.9389429900156,16.7638219874709,-9.20015508436744,19.4990301160485,67.2792393455631,"nonveg_871",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1215.76989136039,-845.691235120282,378.141438475546,5322.76832861573,5366.06084637085,5484.14061238271,6467.57228583386,277.109165794955,570.27271232182,-115.233081705718,-1.39741402864456,0.0546549763530493,0,1689.48601756662,32.9097886119646,4053.71400865028,-17.6738118623863,2976.04610555478,-38.1825969106183,2097.52678442477,-34.3271197728398,-29.2342979370017,34.834122792185,661.089269857737,1815.9752671293,456.519219915893,7.51437662004336,514.793798245164,-6.32354532692698,-0.670125860681904,4.16661343177398,-4.19835227697461,7.04043241852108,68.8324917490064,"Finland.Javrresduottar.EC-Hummock",505.9575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
