"permafrost_index","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_green_annualMedian","spectral_green_annualRange","spectral_green_changePSLS","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","ecoregion_Canadian.Middle.Arctic.Tundra","ecoregion_Eastern.Canadian.Shield.taiga","ecoregion_Canadian.High.Arctic.tundra","ecoregion_Canadian.Low.Arctic.tundra","ecoregion_Watson.Highlands.taiga","ecoregion_Alaska.St..Elias.Range.tundra","ecoregion_Brooks.British.Range.tundra","ecoregion_Interior.Yukon.Alaska.alpine.tundra","ecoregion_Scandinavian.and.Russian.taiga","ecoregion_Scandinavian.Montane.Birch.forest.and.grasslands","ecoregion_Kalaallit.Nunaat.Arctic.steppe","ecoregion_Northeast.Siberian.coastal.tundra","ecoregion_Yamal.Gydan.tundra","ecoregion_Taimyr.Central.Siberian.tundra","ecoregion_West.Siberian.taiga","ecoregion_Arctic.foothills.tundra","ecoregion_Interior.Alaska.Yukon.lowland.taiga","ecoregion_Copper.Plateau.taiga","ecoregion_Beringia.upland.tundra","ecoregion_Arctic.coastal.tundra","ecoregion_Beringia.lowland.tundra","ecoregion_Kalaallit.Nunaat.High.Arctic.tundra","ecoregion_Pacific.Coastal.Mountain.icefields.and.tundra","ecoregion_Ogilvie.MacKenzie.alpine.tundra","ecoregion_Davis.Highlands.tundra","ecoregion_Northwest.Russian.Novaya.Zemlya.tundra","ecoregion_Ahklun.and.Kilbuck.Upland.Tundra","ecoregion_Chukchi.Peninsula.tundra","ecoregion_Torngat.Mountain.tundra","ecoregion_Russian.Arctic.desert","ecoregion_Cherskii.Kolyma.mountain.tundra","ecoregion_Russian.Bering.tundra","ecoregion_other"
1,-2882.56142987061,-3571.44815733188,-2847.44452537684,-2675.39045641843,1068.83522837504,1270.48508825077,1363.21593601991,-235.502131845774,1235.38991660129,1245.77236885006,2346.182262116,2856.30969695798,1295.17496451113,1372.89481679862,218.698456685934,-1.71154868602753,177.839508056641,0.0982642695307732,4.93172407150269,0,556.784452986388,887.401582958627,32.1119367993693,-0.501858905423218,4.8470685460118,-70.4029227273056,895.570405891726,-4.37207249723495,2.59852773748779,-6.06629697826039,-115.031516932961,-2882.56142987061,896.057700913449,-7.67299901674738,1.30062609236164,-5.83282951812615,-97.5962607611644,1068.83522837504,795.274545630571,1598.71806786568,-13.2472639670196,-108.735211556837,964.017098572675,23.1076132250376,-4.85590307726799,-8.83604018853349,-110.150776309529,452.780332388302,-4.62409562236207,-49.2284337495571,751.027436629667,1.50069529624778,-34.4142859696694,-72.8753478345687,713.36085547871,10.116741210783,5.01053915791443,-38.533248124701,-63.3754455151147,322.984053303414,5.65872986633594,-40.2948301683644,1168.35614787983,308.888235706462,-8.33048929270574,3.51315426551496,0.396235677652983,-11.1028360410708,-37.7563488473857,75.5098542079364,"nonveg_984",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,530.508412360072,731.283552397612,1591.9783397286,288.895328477702,5426.87450786415,6098.51025151378,6646.52802844501,4397.32865645517,2376.59235361969,2554.74171077966,2065.89062460383,2176.33887022062,674.173557873241,697.1740005259,-91.4953090650479,-1.24541564340944,15.3645629882813,-0.00914853649144923,0.191848976192651,0,3815.75613024022,2736.75605988409,39.3937886767526,18.8350636612068,-25.3347502165643,-47.0746639625358,3107.69257677909,39.1899848329186,26.9311338219557,-17.9534702175546,-48.6379311908742,1035.43435283874,2451.79565679749,29.7685770188899,22.3972880193546,-16.1987313342974,-39.1302221866978,6026.44828028604,5665.12178310174,3552.72557555318,-26.4415106323459,-53.5821513139217,847.650849157954,13.6285737035459,-12.0831596071819,-5.85521677802586,-4.34469623620375,1140.11557071033,7.85412215136793,-24.2483281392051,576.29138551428,-2.36247518365873,-7.02690337776622,-9.84030931009399,320.86478171633,3.81256766497062,-3.2279970805314,-3.08954780104401,-3.06182601082736,233.393881523188,4.96582726645081,-3.74873197501983,663.981731638487,213.276005962004,-2.6827700694806,3.61477336892928,-2.29805692008915,-1.67039131394156,-2.60482995444006,61.2406699985899,"USA.YukonKuskokwimDelta.72B1",298.307037037037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.817855536937714,-824.241870100977,-1537.10384146341,-2505.94870692056,2326.40631067852,1576.74509571204,2856.27403044257,2495.51309718104,-298.598127681569,1302.25863128555,2038.93916382124,1878.35757698597,1928.96280944855,720.719403724699,469.257782467631,249.009137937031,-4.19219732284546,325.928466796875,0.292076259851456,24.1945781707764,0,680.31167441396,1361.10371132657,24.0237972661963,2.51949177637846,36.6387103652271,-16.730506945836,4562.28229920769,-79.6963160720817,-45.7625654219662,69.8724774816817,19.5521105210159,-1537.10384146341,4832.35501759908,-87.5180050216527,-45.4515361302591,70.2132649383741,17.8635410122762,2481.88163587552,1822.36314630592,3154.87215812414,32.7964484783209,-34.0356722333681,3011.93371911024,-38.1342267610216,-44.3000420463099,79.5968263902451,50.1328768666303,1182.41952729199,-19.5862371352479,3.83160764427533,703.061666111242,-10.5993776862813,46.5561951484558,-4.60047567841668,416.90611569672,9.22759826554704,-7.60171411835569,33.2705455014715,-0.440922838714972,1809.67397459518,-29.5576886867131,13.8900919863603,842.848596733273,1800.91543698782,24.5898649671316,-26.0915573602505,-21.3050895094973,22.8601473870061,11.4775368150602,60.1773021215957,"nonveg_804",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.999996304512024,-439.143697718206,-1314.99463156341,-1833.04810413896,-1511.09991113059,1910.55376052951,1687.81553269581,873.119810384701,818.37835788155,3373.67812162525,3595.94043523417,4620.39210825328,4897.45428201556,2943.44376339424,2749.67729002952,-183.661319492127,-1.49961316585541,144.832870483398,0.0267367959022522,0.689849317073822,0,928.100109074227,887.97432683441,28.6038368386677,-28.6443331236906,112.392558839213,-56.9537910363796,1747.50465376747,44.8390667071838,-56.3711178634667,236.230283317855,-102.522753179046,-1314.99463156341,1393.90440642075,34.5792326907219,-44.9646582716373,178.683075352151,-79.1492827910505,1211.82957345797,1300.33940698991,1092.17540264796,135.782620385185,-67.9979941768337,1072.51757131498,19.2808993780851,-34.5973410101606,123.375939281493,-54.7241142514201,873.006835775951,-28.1615108314823,-50.272023154568,827.750621087709,-23.8814004531642,31.6058277871098,-39.5803105374683,741.931736441011,14.3276766333309,-20.7541872991373,26.1008350479777,-36.4509914936602,529.770394204854,-1.92656171766575,-16.614649589773,2542.14527754865,501.532811172634,32.3192924879443,4.88533993889931,-17.2299970892369,32.2944122274535,-27.1731862526744,71.7283863060289,"nonveg_643",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.454997330904007,244.124965729198,-86.426113541879,-516.13302777139,-658.771176304081,1608.75481762271,2601.36054547562,1213.98067965541,102.262068943713,1592.02879465036,1138.49504647961,1660.13626597894,2070.39858989626,1478.80776756791,1075.92314925294,-132.33596106441,-0.840989410877228,1192.88159179688,0.0182873010635376,0.0665925741195679,0,758.910334839597,1694.87508634784,25.4463236431913,-10.6396331557709,35.0903476246325,-24.4142500101952,2257.91168614395,25.6011216976349,-17.8527800598441,62.5880541611136,-45.6772086790899,-86.426113541879,1802.11368117522,22.0218571227629,-18.5428778902582,53.5314687949202,-39.6699554326779,1451.50329131957,1395.5722806034,2499.09847653191,44.7541892200067,-37.0921694889048,1634.4261297929,17.4853112036987,-27.4431765562909,52.7234235417065,-12.2936316137654,1008.61445173272,-12.6756054489269,-17.9058291471603,906.162350921444,-9.88677760515747,21.8650209684446,-13.2342685134618,569.029164078099,10.6890429047784,-7.54729642927631,14.2005664058875,-8.46468202987268,505.104564572675,5.63628275604417,-8.35270920983081,1102.32200056954,417.407927373372,13.4647718507539,6.63943344024183,-8.84962558945979,12.9962780101603,-9.2987213095656,61.70043903217,"nonveg_1968",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-3468.78917249951,-3220.05753383423,-3490.46902178864,-375.779219928747,609.657397481144,1858.02412975476,1174.25302024005,889.651828209277,1637.6053677404,2497.19201348593,2836.50817291297,3222.23569856745,1419.67062013453,1243.26035418901,274.256337519622,-2.76925373077393,415.817810058594,-0.0352011658251286,5.82091283798218,0,510.330573439681,845.035247509174,-18.8106397209416,13.9609213027197,72.8533051777003,-57.0905953271239,3261.29159957516,-135.887149982298,1.64284664771346,127.252461232211,-71.9054230272652,-3220.05753383423,3114.6898018599,-128.875414690448,-0.903327053713876,107.478794159646,-60.2425088953889,1174.25302024005,1151.27419594962,1248.36673227361,97.68158707353,-79.1549407114841,2325.85367191835,-92.0915494929885,-4.81902017027609,123.191978452482,-65.0372846750911,946.864521583255,0.405140911841983,-33.7970657181226,512.645260665128,8.24267176093396,32.6742661828866,-48.2159407068109,365.690178524036,-15.2370907718348,6.30536405066124,19.5556790350509,-34.7478744266193,1300.15179528132,-51.295004600931,-26.1792172547926,1126.42159771052,1246.83971560168,27.1941210423087,-44.0032320892541,-2.96868748717747,25.2014665636456,-19.7084931375168,76.5317555761096,"nonveg_954",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1752.42779061684,3722.06036571799,3524.3897149873,-416.244442499465,7330.47967884918,8001.16893773338,8996.0269326801,5665.21867219238,2738.76466688673,1854.10663858645,1567.7215160325,1407.10976852203,292.205494133168,416.677402592157,205.012356447625,-1.60122487545013,211.502111816406,0.0362020164728164,0.388069289922714,1,4824.81891525129,2490.30658552489,51.4050513595146,28.0234372931231,-19.5504511153025,10.2800287809563,5091.32112448645,90.8040311841719,40.5839448288388,-13.3536767876253,57.1880516270183,3264.6234726482,4696.01945395009,82.5176220850208,38.0067747316069,-9.95682555227114,51.4022597500325,8352.76214444551,7942.27411804302,2955.89143386523,-24.1260181228855,19.9487060668887,1926.34198544053,-33.0082574923563,-28.2214375992965,2.65635308541433,74.0517928246117,1049.55820422846,12.0856699504939,8.52608889838036,575.952793067378,-6.62866003449479,-7.81111384170326,8.82994820819795,474.907420166193,-5.52110497033657,-6.29527272472023,-4.87163994736726,9.69775437618626,283.587513190928,-1.18787146260765,12.8903415086785,501.415128083768,222.654167601741,-1.96705624969192,-1.95573456634959,-3.62514028403635,-1.43711940400658,13.7205019369915,69.2689521990256,"Finland.Kevo.14",3979.818,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.79019695520401,1031.28459469592,1281.63637997436,2927.91383241637,-331.655586584034,6653.38787514628,7039.83157827845,8459.27606725045,4695.12090410571,2356.87859905711,1897.72007376383,1835.95382081967,1687.45601350757,351.242747140328,433.399873280944,-31.2301252268173,0.564367916848925,129.091326395671,0.00590454962932402,-4.91570520401001,1,3838.0589548135,3160.02350354723,54.3416473655267,28.8168658857163,-16.8610589675216,-58.4085255361099,4415.23277331496,76.8783539120949,39.3119822277724,-7.10858241264435,-54.6811684014962,1675.95561527081,3743.86763242515,65.7022971489967,32.8205352832442,-0.295145119648524,-48.5908131710728,6907.38266416743,6527.28705855624,4009.51120972082,-11.8092314135583,-69.8997928214297,2881.86363877831,-25.1042991212877,-50.7342176886679,47.4428802926941,20.9137615829864,1401.23626175951,10.402687398643,-27.1219552635678,441.573492179132,-11.6203550573456,10.0265843398661,-5.07795187375595,418.093768056188,-0.871364448677038,-10.131103131749,8.39607073205752,2.13600609808987,260.33102090742,2.37410536116847,-0.24318417919212,536.938308988884,204.0920500515,6.72655595629535,-0.246360342193656,-8.09415328846298,10.1465002004449,2.78571253585854,57.7553686382716,"Canada.BonifaceRiver.AB8",1839.44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961778879165649,4238.66140731204,3282.42280487438,5621.75511600145,-2389.66710169029,-888.264818444595,-883.366113267349,231.256385822573,-1972.28802400397,0,291.389780993269,0,134.412555521016,238.747293071316,307.485308573223,1226.53048235554,-0.722232699394226,5.20403528213501,-0.00227405712939799,0.0231208093464375,0,-134.715744820597,1083.64607176423,-4.13003964001025,26.7393229471697,-12.9214756483413,-41.26082793987,9570.94923844876,358.841669041164,144.892501403508,-91.2956224609901,-136.032258656151,4238.66140731204,8011.42221769174,348.859395210649,72.7944057204954,-54.1191118177363,-62.8475037386173,-888.264818444595,-1443.88679517984,3938.02779182843,-55.7311249544961,-141.170264636925,6949.40546428515,-346.658272732253,-19.0999095985445,82.8304694404091,37.8982340609965,509.347729599774,18.6915101891931,-17.1372887236764,274.382872039541,14.4412037915548,-6.99851582592624,-6.72062777605081,178.275796099644,-4.05661230849918,9.38293663682338,-4.22378400947997,-4.69000579550224,304.768862202455,-3.88795287215086,-11.2398582388191,282.682664299597,270.790339312198,-3.11658977316752,-3.34172490270236,7.68571597459577,-3.43690077509536,-11.2936864028488,69.7001789005379,"nonveg_1720",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999997496604919,-767.93822674152,-661.546115002889,-811.393147174724,-57.2842686082603,945.395862850083,1804.96549099516,1574.12731615213,93.6687347259416,1878.31936313657,1722.94068129684,2416.13850096332,2714.75051754987,1682.50275419389,1615.9549480786,179.713880936707,-2.39874792098999,214.314971923828,0.0733744204044342,0.558731079101563,0,771.722436924933,1029.00406440488,21.994984828935,15.2699612239071,14.2400312696001,-24.4623530957027,738.080824566485,-30.2361122482189,-1.77709345239376,32.9808564854928,-13.7497216643544,-661.546115002889,754.108878566463,-30.897998179707,-1.8106216847168,30.2328119025179,-15.2261582296552,1340.1309272181,1151.65766638828,1711.29675626922,20.9852886220935,-38.7362136480881,1016.47364595825,11.0522050234584,15.5883358602809,35.2866245247246,-19.0964985697978,339.523393336682,3.70541549721113,-15.3453926247464,983.908607890085,13.2934984008928,9.49803381893612,-24.8843347155454,710.389349845024,18.3033236450789,9.57332189966085,5.42301640148629,-18.1689506512069,101.025014589163,-0.35292423243704,-6.49219327433995,1477.0747658921,77.2710895800208,6.55776325813002,-1.8301466105445,-1.6349171675831,6.04980055593501,-6.3924664009898,73.7467262825366,"nonveg_775",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999827853270939,616.905176051607,192.768144652612,788.008534918447,498.363496938176,5372.71310857504,6235.6767698729,6076.79567192773,4407.94910247936,2372.68810566357,2283.22338867615,1935.37137857345,2391.9779099718,742.403459922801,602.329256832214,-822.837047297771,-0.491365024021694,14.7819734300886,0.00236405444697344,0.71508626639843,0,2556.88334332917,1450.12183203515,3.67126091375384,40.1949707847664,14.7911562984389,-85.2200697683065,3075.85384092643,-45.1167590067607,65.3522349904681,83.0660840795551,-134.578704103552,495.113333709731,2915.43765837095,-69.1534830293692,54.5350272335378,92.5637930554596,-134.859677890983,4629.54953183396,5261.41087451552,2108.91610633262,30.3806686364849,-131.807256645789,2798.75293852655,-87.2637420106138,-12.69172007962,59.5931312279624,-35.4959176621538,745.951936751805,17.7847643098066,-39.7502672677952,1272.99852133132,6.76968773334803,42.1644362289949,-45.0341061098356,894.038106211017,-31.9299323646792,0.45576186927583,25.2902956305012,-23.3474491696642,463.277214844204,-16.5456148158644,-13.2267388988374,524.76832089353,378.732628470397,12.3473389326505,-19.7615906982721,-1.80814898207684,16.2272664826692,-6.88705449879252,70.8280801419507,"Russia.Kytalyk.T2",75.7214285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.945127546787262,-1630.19023837088,-2464.24007351173,-2189.01730656113,4.4413855722787,636.485232609901,1628.43732311084,1900.18630538112,980.240936860418,1560.46393873051,2480.02396284717,2530.02815642454,2712.47623237727,1122.50248508515,1181.71844470805,-248.152248500148,-2.20517897605896,581.438415527344,0.0937525406479836,4.87605285644531,0,652.288144546827,850.726011067456,-11.4217695837886,25.7795760929532,-27.2024936727322,-26.797078895576,2483.47687530502,-54.6457433063348,-11.7153428764537,-35.4453974269327,-8.08044939548361,-2189.01730656113,2468.68145908401,-51.0822382482238,-16.9341535815228,-30.8167735002515,-3.58607236857284,1333.54878021125,1295.77971563471,1263.70107277122,-33.9686227837859,-36.861067862449,1060.62126291212,-32.0835903933552,13.9818206195386,-37.9680173842939,-23.9502889618968,919.560024116658,2.27235895152017,-8.13770595796268,703.550098883629,21.3196999661706,-24.8211193881396,-22.8060094940909,462.150916930717,-8.30443556510386,14.0045732403248,-16.1985323586878,-14.9515165574031,1019.45285708051,-21.7743334394444,3.0176959315763,1038.61015889698,1041.15803783069,-8.18605850795053,-20.0304184573817,-10.7410067930838,-7.40199495286279,4.89524328338896,59.4308002168295,"nonveg_935",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0703125552584729,968.816912452913,422.213088394638,1613.48640330989,-272.80171259917,5745.72763374671,5341.74784601199,6544.49903137318,3708.75164294521,2505.92291634593,2377.19995586806,2296.90743388018,2056.83500992273,626.006031744565,712.025832281657,295.866320075064,-0.103459857404232,11.5245498021444,-0.00111302671333154,-0.0483654107277591,0,2549.5647797257,1468.52263104727,25.8949759233023,1.41333435744605,-56.4816396556641,15.8470889167859,1617.38487219605,22.1127574003115,3.1542523446301,-62.207110469079,21.6904646247799,151.366824312722,1454.7588386362,13.0632495206807,1.26612982807026,-55.9522630244694,27.3436579709831,4284.37271655521,4455.78962011543,1844.56685894195,-66.3074304139356,21.2313141780362,2670.95432888402,-7.01394170468182,-31.0878004752751,-33.8527864010019,52.928892122705,1189.33650107846,-5.28120851081024,17.493947773086,1193.13440160893,-12.2175919169003,-23.8041377505623,23.1940779919523,812.339232684958,1.6403825255217,-9.57076534920376,-13.9428177412455,18.5016425460765,695.978008158384,-1.32625794658218,11.1064054126815,763.674772486572,611.455061964785,-12.2675645741029,-1.34404433998565,-9.02443794929783,-11.6490916631197,15.146050397716,61.2837866652598,"USA.YukonKuskokwimDelta.B",37.3333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,2107.73933579427,2737.9859680837,3013.98713563423,647.380221582572,6326.8207027625,6729.02634103519,7283.6095821506,4528.39852252602,2531.00359600508,1942.67092034714,1743.60396219299,1434.7158356028,484.024122305145,468.150141434526,-345.82284282151,2.39703944139183,518.229284667969,0.000636964556542808,-0.162141418457031,1,3169.41584934507,2614.15017255644,32.3251940896752,50.3771611180158,-63.4011140604381,-25.3310707502101,4986.21180142603,40.3269209537931,116.752414120576,-145.06572891032,33.1374892282384,1698.05057392702,4556.05457033305,31.241240935675,112.111753166473,-145.755759614488,46.3713991780818,6332.75221975769,6127.18403701421,3889.35373597107,-107.520326053014,-3.66887326892918,1768.42791632084,-39.30229172926,14.1291115216253,-62.6367775878615,83.0760315864107,1274.99022413903,27.0922816442329,-5.2181247735003,975.512755797559,28.3508624880992,-60.9695472373474,39.6821095949554,540.637085759223,-8.44533880050971,13.8966768345236,-33.7898178599514,25.7521257118498,297.685672507607,-3.22151206889438,13.6627234013577,489.891334870888,272.79246221971,-16.7334915826437,-5.35098220801208,7.31564573507116,-16.6278669085407,16.8215215766637,68.8334315990063,"Norway.Javrresduottar.A-Hummock",84.858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98212057352066,1139.84622957701,875.015778037752,785.080701038438,1650.03354423519,4465.35357867936,4846.27671663507,5468.07220072691,2674.86854714724,1468.39307214519,1391.38256854035,1203.88226260559,1766.81853952892,654.850256995334,680.985759535081,59.7869392913336,0.184302551878823,421.148312462701,-0.0115505550638772,-1.55960566302141,0,2218.5671973649,2235.46206718269,52.1497180676721,19.9619615188664,-16.2955902897433,-26.259853834335,740.001212649427,23.8710068596589,-8.34051742843554,1.26489375852541,2.8434205665119,1292.85390281723,617.35496934408,10.8058165867031,-19.9146764304542,1.65961726163408,10.9006370849277,4745.65391713275,4305.38564409638,3452.27703893025,-17.6407060433207,-29.4905295267245,1846.33369077003,-37.0899071662911,-22.4692441488714,18.4777369624429,12.9682267954131,1261.43662428383,11.5402157149695,-16.4111088243718,1425.23063836899,18.1230150643348,-8.36439359985122,-22.842445096298,712.082055379351,15.0169526409385,7.95343624226638,-3.32099524082866,-9.99244902504668,101.268527966996,3.26672670861278,1.2270483721012,631.228481038774,178.009345107722,0.0540224374113005,6.53363362363956,-1.0402789323444,0.373913214855302,0.565897932789255,64.8648269988166,"Canada.DaringLake.Tower2-SedgeFen",28.3383333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999744355678558,-219.231110227378,-2170.18496103984,-1905.458956638,790.105572290013,315.61428595403,311.651287466443,435.633998406166,-863.258203626841,2361.48690564608,3053.03910058724,2541.10504018639,2710.85463843093,2024.45827793606,1961.76222403401,624.280448816219,-0.687313079833984,562.688781738281,0.108110956847668,-19.1206398010254,0,105.292981347611,1099.85550656538,34.3704845801681,-1.1156052342632,-14.0133325561814,-25.991854789961,2873.7858375543,-29.4161467683787,-55.4750024625208,-17.4743402406131,1.341877103504,-1905.458956638,2960.29053332985,-31.5417713286685,-52.6946202003318,-22.0401768258499,-6.63644129691934,311.651287466443,58.3022226935318,1298.89220203301,-13.7758567710803,-21.9781542198583,969.602243002839,15.1037961182015,-18.4975359814902,-20.0281248420971,-19.7427968016278,977.224133784573,-24.555934278132,28.5671938843415,1145.51289373473,16.09320194634,-13.9141295681211,-16.9749598244548,1014.44215136286,16.5260299360812,15.175287294008,-9.30507017505776,-4.96693377646343,1488.31842870878,-17.3850804983284,40.1171492668523,2450.7295479837,1757.94604470603,13.8590293046778,-15.8947217976476,-34.7549237892309,6.96622821133926,53.0174666810675,65.7783906456747,"nonveg_558",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.204901129007339,1724.4818483966,1961.80280430384,2503.10806627389,-248.455849472521,6471.76349205587,6918.17473947779,7366.25503441211,4087.13568014214,1906.2507753907,1425.30577919698,1584.72118142485,1487.67095642329,466.227446789245,370.165138235864,-558.365666306142,3.89742279052734,152.810516357422,0.00272043701261282,-1.29741458098094,1,3084.82869963341,2355.46830216234,41.8589052199693,18.0742749645883,-28.8248975190854,-6.86432450337622,4489.08745627228,72.7911904583772,20.9622915941532,-32.6127713454126,62.6771922576141,1828.12615901704,3023.46741755641,51.523605250403,18.6185410788476,-24.6801654478202,34.6544309899236,6528.48331150375,6197.96539344557,3362.83531718165,-36.7588409289198,14.6460209663732,2597.32787450421,-4.09250453288752,-23.0201577628265,0.807965548646111,95.3893631366948,1062.75020561457,7.337359434858,0.790975407384108,379.475725943946,-2.3063455242691,-4.73269305810135,13.3513602014976,368.819464943227,2.60563283035835,-3.1800345046408,-2.74203994142478,13.6599801830825,257.446686795911,2.15751438959118,9.19011657123174,504.328043233695,260.01918430399,-1.45278406901189,1.11163289418432,-2.17545936461833,-0.0240971434500205,11.7718614120142,64.8669066654835,"USA.InteriorAlaska.2",1254.54666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,-1778.25961058436,-1840.19063010185,-1488.07563905546,-947.077865359134,658.528360523208,804.243408383966,1234.51318098905,823.10215644056,2546.8758268701,3068.75031415732,3647.75191171848,3768.29600488362,2238.84866578657,2377.61983115483,-968.07313921982,-2.42055487632751,105.208366394043,0.00116626417730004,1.27828133106232,0,524.02488225956,431.09672800278,-6.35239415295091,16.9190448557322,-56.8902643430097,-12.8221631349603,942.726032055298,-36.6383668334661,13.3465978884748,-60.0719680717525,0.931169763347611,-1778.25961058436,893.112764742719,-33.2472698090092,11.6073588611564,-58.0901680123259,-0.510568996063122,804.243408383966,842.880373164063,575.98482046584,-71.7116287675137,-15.7469498429194,857.912224863661,-29.0558007299715,14.3535836458101,-71.990323304248,-8.34497970487658,521.874487287224,7.05670045373541,-11.8354901438013,419.655147844017,8.98925835601465,-49.851842446479,-17.2205847378776,278.560471257725,2.22005347761546,4.4819456000364,-31.263939110642,-12.9966909419819,647.553518487316,-18.6830757215267,-0.361613726132613,2051.66850949528,552.745643576983,-18.9639032935926,-12.1217974040962,-1.06691241520672,-23.1285275613765,-6.37308428531423,75.3225553129883,"nonveg_916",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
