"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_earlySummer","spectral_blue_peakSummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_annualRange","spectral_NIR_changePSLS","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changePSLS","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.248646378517151,3955.40437373283,5107.43447042518,2838.16274993173,3819.810690746,4123.71125055033,6007.46580532028,6372.04833775446,7055.65144599608,7430.55824019248,3058.45743618381,1718.69505133294,1745.44190456094,394.199031979175,457.752579373983,676.952705005539,-601.232143611619,1.15507000684738,518.737579345703,0.00451533496379852,1.13661181926728,-0.403768554329873,0,2207.0690280867,30.248554330701,-28.1970265732532,2703.3061285657,27.2482932003284,-84.3081759792991,4.93716949698359,3103.02721495359,2356.31293733726,21.0161611196422,51.0241145911731,-82.1634911495786,13.6693434499014,2626.44749080903,31.3763300923785,49.1637856925126,-78.1761431776858,-16.9053162904101,1891.84801337616,-30.8094696886639,-0.841044998207921,-54.8869061498784,44.9564034980908,2740.26231270555,1179.45550289083,-33.4019659291156,1610.26770335772,699.780154698654,-2.73082211671468,-43.7362596686659,15.2585569602539,407.665275658757,-3.75004235080468,5.56754908224133,-25.4790797286723,10.2245624670845,250.951340723289,-15.6844587952055,222.099863219432,-1.64493090885933,4.13620701544867,-13.8812414512145,226.654076781516,3.01453090383961,-13.7934342007983,8.45259887665267,23.836495,68.8330004990063,"Norway.Javrresduottar.A-Betula",465.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988191366195679,2973.2281834808,4709.41777483138,2556.44379618314,931.965107631343,2150.38206836333,5703.18816248465,5079.8846240255,6262.38357205317,6917.05974031039,2717.13293503327,2274.16298973471,2307.30695031939,476.13576621521,461.284272934236,760.713429597235,-13.1953260105546,-1.8324407643742,556.920705837674,0.0305043896453248,2.17746883498298,1.04697537322839,0,2979.63476553326,9.89052860323138,-81.4789346713335,2952.68908917495,6.92065862275452,-63.7438675908766,-83.8905868678707,562.494872826189,2648.98813105905,-0.500067124727968,79.5652757792023,-56.3248867984291,-76.1245197545236,3655.78189097829,3.96972463232681,97.0758747086889,-83.7891791632746,-98.99991538564,1609.16004287245,-51.629695211123,36.8630426042918,-39.8036751390151,-18.5043480943606,2879.37747961335,1563.34853554538,-35.5264742022165,2292.9123126134,657.100701323577,-16.3119017375154,-19.9203473196568,-12.7246142887578,442.661371216241,-12.9143270799397,7.88499732441808,-10.8024843512346,-3.78658957629494,389.109823141434,-11.15291760037,402.215205350418,-8.28737245618581,12.3410957691147,-11.0270040184388,423.250454048992,10.4370363243657,-10.1352480063605,-4.35736170374896,-155.7436,68.4870169989909,"USA.NorthSlope.Ivotuk1",31.0190555555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999996364116669,602.516929892167,430.469637525852,909.473504059102,-1990.90158184551,-2372.02894776858,1174.80577939522,1017.16211384719,1485.85544774854,893.310032412756,2046.68508872383,3335.3031781385,2910.01980334495,1198.33915681588,991.778112109797,1779.50569897457,194.460408765807,-2.77258658409119,317.928558349609,0.0358423516154289,2.06429862976074,1.36127853393555,0,515.160463730466,-9.48086290523403,-22.8742114242768,1150.79035721681,-27.1216912430869,54.0441565924031,-22.0800466874249,-1875.66250107344,1019.95027453789,-23.7992649019433,-22.5621112134153,46.372838749694,-20.9643476881564,592.545415335786,-7.45031707433559,-12.7952612264756,39.5030276890524,-31.24622226009,1314.19842553092,-33.0623733419727,-26.6739187276143,52.1820952797552,-10.4741684434659,2217.53823572219,552.204950813035,28.2138920167251,3193.17565229291,437.641158835931,-7.02205954036241,28.3522249862367,-23.4142791870371,255.963803823221,-3.21441576797429,-8.42030258762667,16.7375008799801,-16.4639337917646,435.827526374323,14.9306802880229,326.218940990956,-7.31046543594121,-7.51766824546586,12.3000250062838,333.693514737566,-8.27768342740426,13.0497200205138,-7.71017899811271,-110.25745827312,71.187710351544,"nonveg_975",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.999830851952235,2425.92524997608,3273.1944185732,1705.9336002363,558.141043179262,1613.50114066104,4947.2152659856,4762.82893584203,5699.49573515854,6126.50345835548,2082.78201749786,1971.6716221286,2154.50851027356,444.858126499536,497.710120754671,684.405641863006,-30.3715212244503,-1.04228313763936,18.0326198736827,0.00176147848833352,1.59688897058368,0.736207462847232,0,1030.53268617794,34.4055227146389,-4.13487190475442,1204.07598178675,10.0623865849993,12.2435024191377,65.5836328369927,1947.25218578184,1580.11686995553,2.74184070326135,-54.4867886191561,14.1643068796892,78.821813359578,2074.43121826963,71.4048629093901,0.127248065424722,-27.6321175611795,-12.9031833570903,2385.06455431151,-20.2620282855488,-61.9815770355378,10.4592554272642,75.1333492268925,1426.03389624291,519.980530923306,-3.44985868859401,1075.21988153511,805.563940276089,22.6664579699063,-2.0378945750412,33.7337964283194,496.199112131812,10.9849087243836,-16.7674566885617,-0.710204868823082,20.7993420329082,235.337189049607,0.436890793429017,205.780534866907,3.12095667381234,-7.09588051265196,0.377797570916507,221.928919329197,-7.6527213561792,0.400627599587283,9.89630507868251,147.4536655,70.8425409157608,"Russia.Kytalyk.T1",45.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3407.90259098071,4132.64143549956,2185.84881358292,1443.28276173555,1699.34443593447,5977.86653992129,5987.73871148925,6704.9768545738,7213.00217322117,2535.63088688524,1981.99854404815,2172.47818194239,496.277042241498,471.780033615475,516.828431183534,30.0348690018655,-1.60215630531311,479.077655029297,-0.0120752340182662,3.04367580413818,1.25281100273132,1,2850.66020203467,45.857973490072,2.18384945274693,2242.74654578307,27.4445792236137,-0.0363044961571632,-0.574036762952664,1889.67846099454,1695.72229621312,12.2304808951168,34.8137405542791,7.77467346390874,-4.54139796235248,5066.45198123558,110.635627920484,46.2458147812149,-22.6629264139518,-19.167768539804,2984.96129018709,-69.3893570003366,-23.1667232174642,9.17259319207028,12.8265409802576,3124.99549324723,992.82007844455,3.07995901277659,2449.8216493505,544.92420666453,6.61562575624569,0.279752653711989,9.75283893154506,243.233208823415,2.95451269041553,0.927909690960701,-0.0780599695836486,5.98144911600436,110.421844197367,-0.185218083332944,288.973705186056,-6.58655403863293,-2.3698174530243,1.38682813831811,500.475461635302,-5.29640105504468,4.25675529949866,4.97152297653913,18.2635034,68.4395307989888,"Sweden.Abisko.VJ-BirchShrub",695.126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.403201431035996,743.754927719303,1089.61301960595,629.089424605363,-2721.71720020099,-2519.24299570956,1628.75716252597,1336.50101955036,2020.72200383924,1934.69202599759,1602.44864915186,2784.76918212654,2690.27891117658,845.376997939111,762.319235876287,1129.50813436604,-25.3206990126484,-2.03749251365662,1155.97265625,0.252790331840515,15.5341835021973,3.4634153842926,0,514.490108694752,17.3116529447277,-23.5190944459301,405.985717562756,0.514275318860234,7.817822636713,-23.8815127978092,-2403.53844764844,364.735705817764,-2.32784766326072,-5.50974038386301,7.98354466689114,-19.8937919899162,1045.09252729618,32.6563842991452,14.5683268319821,5.06058693186168,-40.2482931934637,436.311406000113,-14.0450384220142,-7.40050655046802,21.7753189576853,-5.5371409119775,1780.15258710091,229.607586523463,3.05315579849471,2667.50714585089,327.103562491719,10.4920763108036,5.55825123235049,-15.0522174098676,211.126840471287,6.07210831506975,0.372736541001532,4.81512981228589,-8.70930350908914,184.004208724057,3.57055063808823,188.11747498401,-4.09249191706384,-4.20152352462999,3.23882515347837,208.967835114001,-4.30776169358801,2.74370901843491,-4.95225138112151,18.2297055355234,67.3396556496309,"nonveg_807",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3061.99959180982,4097.94163645546,2563.15540681827,808.745441673763,1573.17337667034,5531.85335909377,5108.40524739284,6116.18462803497,6092.25598078008,2678.4680003015,2446.18129352496,2340.39705288807,709.160629150435,497.263905817757,874.111306441499,-76.6743501692007,1.08940601348877,16.5568008422852,-0.00217723427340388,0.319405287504196,-0.111741811037064,0,1942.49227499344,5.92916799726703,-50.2118555922669,2149.76652308187,-0.65281019709902,-7.4380885656118,-52.7602049243227,813.053364125758,1898.66825840438,-6.76181053622186,38.748331804171,-6.28589616594543,-45.9502205446054,2300.03345250616,6.27908312973168,40.7885196383476,-10.2248736935617,-52.3867418529953,1307.80105778523,-22.2093596746343,-4.86646137838451,8.18524303844442,-8.00412980968516,2850.31801891314,919.652482569731,-6.37066995035348,2391.64719733304,447.873219260902,-7.18266182756337,0.379637700710034,-8.00236016708688,248.279734329983,-4.58518553606343,-0.359589827126057,1.62056559585988,-1.95206046526363,201.162459415488,1.46234074768688,219.203270713584,-4.07771549733468,1.84499539865994,0.626008571579807,262.365098952498,0.586344597667358,2.65080889474769,-3.06844831860959,-162.791306666667,61.1870736652526,"USA.YukonKuskokwimDelta.3",135.373333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,3196.82439053516,4037.65611176529,2314.2525727377,1979.23441429592,2352.71676960884,6707.68065500793,5722.68027170872,6632.64004298394,6602.7714428682,2494.09278492847,1808.38257582866,1677.75640077955,694.299230258642,344.364414309412,634.469643790065,185.78365824575,1.29171427115798,518.638232421875,0.00200345653211116,0.916641342639926,-0.361280786991119,0,2072.18930365805,35.8896880442046,-62.4413367377884,1510.89332381983,32.3455794666114,-18.4053760149724,-46.5347324078332,3670.51455087983,1154.2477262547,22.5816932412586,15.8932309672315,-14.7769076051174,-42.2928095976053,1949.78949008575,39.3363851374382,25.65659786542,-27.9271790985398,-62.5244672702985,2583.72413062091,-45.2021784609661,-40.3966069166941,-0.875587182839152,11.5652843209234,3435.85511327992,915.453883621029,-12.9309823763828,1651.26475140117,577.153183291034,-7.4411447444086,-2.49378687737014,-4.73977223366001,459.095904202333,-6.88165369555137,-6.87943703457742,-1.48757393167059,-1.02562376465256,401.676876661915,-1.76199332761372,309.299751850169,-3.99266639697972,-3.91281642969317,-1.33150194181311,481.565628347196,-8.1119997796124,1.02956112943031,3.26315126375619,23.8370052,68.8332173990063,"Norway.Javrresduottar.A-Sedge",0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998092651367,146.840136177191,427.008258949189,202.600721447449,-3198.94220064785,-2694.02510498398,1253.14373772067,496.706464033855,1285.86488107424,1195.68461115869,941.296725212958,2013.79871845063,1979.20674238228,641.709282603654,570.174795238576,934.464155567208,-816.475118212934,-1.17201232910156,1298.57775878906,-0.0287248771637678,2.26294803619385,-0.228276550769806,0,352.103237621052,12.4377076220068,-18.5317493484764,626.999175702347,21.487091813163,8.46278622514457,-32.8159210820957,-2694.02510498398,679.695138288208,21.1601180580582,-7.28241844268092,7.74777438494521,-33.9145807680463,789.158417040381,29.5973807554947,-2.39413027341579,5.01001499530796,-41.5346535284411,674.320666888596,16.4830794143801,-14.8653352793925,13.6020118169145,-29.5994122572441,1174.64290560498,306.593442082043,2.41835843063217,1979.20674238228,405.31620132666,10.5467275630934,1.92177644824132,-18.1750168365154,293.684797160402,7.09259310197122,-3.22163410038383,0.245534672143713,-11.6202738341988,239.969497533597,2.79987461083302,247.422761305015,6.27828997167834,-2.93984160053623,2.12410540733077,243.721717850783,-2.87334592596751,2.16480300625182,-11.2488352494787,97.6118491230721,69.220322568817,"nonveg_816",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981321334838867,2307.62670954239,3184.75999261294,1865.25632387477,193.261964265331,-164.59611381508,5167.76226696518,4577.33599896233,5423.381702122,5888.92858305444,2087.8302053816,2246.84661467403,2759.43410489593,541.095359334038,532.74844401612,740.240051927811,-206.797025966587,-0.833404050932991,317.090877956814,0.0215384461399582,1.81895989841885,-0.463749616510338,0,1134.53825454084,12.6357334998287,-12.3595019433354,1852.26470351968,-23.4018439066673,6.6156066763192,23.0737587155825,-308.497195029656,1544.95921044815,-25.9100311643525,35.6620920060231,7.66916799688877,19.6165009647097,1923.92925966635,24.0877717613345,42.2546165030225,-31.7796557769647,-26.9987614252217,1305.08529747783,-42.981826960111,5.02618871370822,-11.3539882406752,22.5498814275061,2307.8717342318,426.736933899011,-16.9124999225499,2647.65274150758,698.985347262299,9.97042008298155,-30.4144941827239,-7.97497115648783,418.901423583251,2.00461652663919,0.797073547353389,-18.2635446780253,-4.74513786204183,189.435385654039,-6.30408919620546,168.922118081697,-5.82490062350679,5.5185477768371,-5.99059840064497,251.444405629226,5.28373162424081,-6.18959089981283,3.88006121153542,-75.89254747,61.3059040985947,"Canada.ChukotkaRiver.TH1",27.92,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.631115674972534,76.1001099032971,-92.0870028554504,7098.37560961462,-1375.98233584529,-52.1225211730924,1459.18021911222,4582.59996164567,4028.11095491203,2398.40819156598,369.170529845168,385.585945653769,591.539132991701,1559.56409902939,312.001378331354,144.912841374924,857.002637170736,-3.43283915519714,1491.02282714844,-0.114275142550468,36.3343353271484,-7.01276779174805,0,7740.54323351627,-203.698506145165,-11.2602346057751,8002.80239653321,-88.2862624846593,-15.8828597002048,-0.543895334003544,-52.1225211730924,9140.58863684446,-83.2525964668695,-119.311029652083,-36.3518156102998,-6.3533397017064,4411.1866979619,33.8886040902225,24.0827685244554,52.5710568821306,17.8867421526979,5580.37636068414,-66.0756484744749,-61.7469447100768,-10.6520159592416,-10.6825283943421,531.836562434686,2206.69095569056,-3.99019767861097,591.539132991701,1061.93627576836,-17.3353883417156,-6.64365120444943,-2.61443172052173,835.638248603253,-12.9463267884932,-2.00466703707888,-7.15099422077571,-1.41338694678676,1950.79301695331,-3.56002285249296,2100.75555916852,-17.3207968591293,-30.1455285579505,-8.60934402456571,2127.20551079048,-30.0411492427644,-9.78969996294152,2.95215587187506,-148.744117290795,61.8333532160395,"nonveg_1353",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105277881026268,2308.38635776862,2822.64555404424,1650.35450863161,1489.73026081874,1313.17121892187,5181.94572847035,5162.53504401255,5956.08903261971,5682.34531613069,1762.95257677856,1242.19586416833,1007.85729961808,334.310843405039,90.1626185933934,357.08352297507,-349.36902416179,-0.336329641441504,528.690388997396,-0.0412609373064091,4.44291019439697,-1.07427384455999,1,887.152669274483,-6.17738236115831,-38.5146805059458,1522.81860724615,-9.69449240027265,33.0150339345122,-80.1483477497972,1047.29052913574,1220.58789021839,-18.8444328890964,4.02335727307553,28.1868118816241,-64.241467906231,1569.65804383963,10.1121276837718,-2.14790552033942,18.7096031781827,-82.6135812547176,2743.06954750979,-62.8526565515268,-22.1752890260889,49.2537186525618,-39.8696576726948,1243.0079471903,750.383758244501,11.6611320439591,902.662129709126,1108.93779942538,-16.5172395260194,14.0183917975263,-24.1150426891516,765.969032719098,-12.0497894567247,-8.5515951420039,9.98987132166917,-15.1568781857629,652.339325356909,9.52142879575035,534.990594951662,-8.7233175997166,-6.01684470986865,8.51418339794281,636.778910135614,-8.00069005011482,9.58978590919024,-11.1659091692401,18.8211613333333,68.3176223323166,"Sweden.Abisko.NF-Wetland",83.8833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998509883881,-252.29603489886,206.293455347784,-210.416923205776,-746.957611396371,230.309186062143,2204.90144153671,3818.40478474324,1856.21535409199,2365.04909789285,127.604854579656,631.575400480775,655.209973544044,484.462458966824,492.889425300542,628.879423055248,562.100550882229,-3.65737342834473,1392.19873046875,-0.287039548158646,18.2353954315186,5.78194189071655,0,458.589490246644,7.48330035879043,-12.8667056260208,1695.41241587154,-52.7372012223405,20.786189922132,-65.8411608174678,230.309186062143,1604.27063973751,-48.0515929906378,19.3369661057788,26.1251600949581,-64.1708255895003,2616.53359866393,47.7633454979712,7.62607887410197,-21.2014059917024,78.4875772260501,7154.08369673684,-9.99612779297751,-16.7380711693385,23.1944778864429,263.896649098489,691.253049259519,654.140244311738,-3.70511624564621,480.761504658413,655.209973544044,1.57398787768417,-0.984773877636215,-25.263016019231,562.384656444631,-0.190941055367605,5.07383860115325,1.26308816918757,-22.4953862577852,406.535309046819,-2.3809628307897,542.470726700826,-2.31048854240772,0.887358840548126,-2.5791665021475,676.966350649303,0.044750225925484,-2.33537736664497,-22.172666859297,146.465402039464,66.1922011438938,"nonveg_851",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3072.03108906243,4384.43719917697,1550.05348084621,1863.93460479688,2553.26895139629,5350.86800653467,5671.99488655187,6408.07687400924,7449.21379939725,2403.78254707693,1505.30608899549,1909.76620795523,266.326160153757,426.774985737761,346.833667209888,88.0720420389051,-1.25458816687266,479.600006103516,0.0183713063597679,2.4476838906606,-2.63515202204386,0,2773.08811909185,44.3775268002062,-45.2567072407699,4637.73781880709,67.6346855869708,-21.9064166848453,-29.277162721366,1592.44234962738,3766.50776737791,53.7201083793309,69.5130489031608,-16.0306021827388,-21.1295856928555,3913.00745043726,67.2013164620607,61.1925147282399,-40.8882308098962,-51.8675280899266,2208.50474113136,-55.1566637267565,-17.8646719138277,7.14327826197619,59.3055469900697,2234.31998663958,1250.9820079957,-12.1334395368049,1567.71645499289,224.095739220349,-5.25676805705298,-10.9587487368513,4.52161188055596,401.321210593536,-10.2179322249575,0.981918802063326,-7.36604274757493,8.74852732500406,215.709465728351,-4.92025884315032,190.87141633385,-4.34010609174969,5.63883045234631,-4.59206611149169,232.408882871537,2.97878405300888,-1.95955537957887,9.63216770450573,18.267401,68.4376489989888,"Sweden.Abisko.VJ-Wetland",69.4533333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999827606337411,2662.78525380193,3713.50332937611,2267.33167849904,-201.676617266736,1164.26466692747,5314.13675305752,4678.4323835624,5787.03127169915,6280.16889676783,2316.6651376931,2056.06444563959,2189.80765347093,456.497563154938,444.047731125675,654.255354385745,66.4780782293919,-0.74751455443246,16.223643711635,0.00452339741501159,1.09312885999679,0.930054624165807,0,840.485594852123,2.74744031387408,-4.45291132557216,1536.97278623158,-21.2647023693496,-70.5259798277258,39.6569166583768,693.217667269039,1430.77211074222,-33.9382187944595,51.0990039550793,-77.2648677874277,51.7310690872665,1171.18057780559,-2.33160971367088,41.8278777787712,-59.0898388612081,2.65716801977021,1594.01171201186,-41.9926157030707,8.26556000496745,-40.6033845290607,48.591170530217,2465.48370854637,379.811602304945,-20.4250362087299,2347.61704438194,820.742186098771,-23.5165553667214,-33.4938329314877,31.3880778733302,597.84773168859,-16.6189989681787,6.23997579061901,-19.2021926698074,19.8909613356671,272.877312178275,-10.0722372272015,217.107105747793,-6.70351222165541,4.1669301688328,-9.13017551679748,318.425534345933,2.81727017809098,-8.6232431083342,12.4275671687409,147.478755571429,70.8279221419507,"Russia.Kytalyk.T2",157.498571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849971115589142,-698.167918512933,490.352554402177,-733.245915784161,4605.73719257487,1531.90221516077,-861.662753506352,-1709.16471928483,174.13383467597,2055.62723912638,376.652595598138,0,1199.06233521093,1069.82907125197,937.781576488575,357.289151519814,-12.6740171396465,-3.63827872276306,2047.49951171875,0.134602278470993,37.4029350280762,2.79825115203857,0,1314.43579309455,-1.8924442272545,-9.81415427017273,4573.53243117538,-95.281925649487,78.4984524798075,51.9774695965595,3509.51702711015,4618.38777312337,-96.2164119400702,1.35312431526404,70.6291004267637,37.8006953608524,3764.79195841121,2.65002363227078,60.7768748465153,-67.1961930160862,-64.941329446924,4771.67972177973,-46.2507400855934,92.6374028094135,11.6101566759959,-97.2518330562534,719.57324316801,1085.74890563557,-38.7767466298418,237.402432704717,1199.06233521093,-3.14406632983066,-42.8236548289619,0,924.14824202639,-0.226540392098128,12.417326940313,-32.5271081527716,-0.461697025820148,687.125024321968,-7.73908493437813,878.935005868348,-5.06858724173639,-3.56043448157036,-16.5979272553437,994.446170273139,-1.9877431256313,-23.1337098251654,12.8168598078519,-139.40826034867,60.9288824750202,"nonveg_1290",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.316349476575851,1683.97421456049,1905.51937739283,1155.26978500901,-1645.51636091128,-1761.78411904237,2898.75867069618,3029.69733265238,3737.61102682006,3697.72473421762,2052.97873279612,2991.20664992023,3034.91706411437,570.424698036846,720.366879702756,1053.8833291867,-390.995733437507,-4.18960237503052,975.737487792969,0.126259550452232,14.1233100891113,13.063530921936,0,783.680974961715,22.212607363566,-13.4198181794862,1023.97186639746,18.1170567148175,11.2621213839017,-0.547167512942559,-1761.78411904237,578.101113472397,4.59413833480428,34.2748194715378,5.75876290041995,0.663685574923049,1446.73251110519,55.2618322710285,66.5805052934536,2.21590514457972,-37.2586154825096,919.531439627468,-21.6445301300265,21.8882688563801,11.4066046767327,23.7659646931431,2045.0304485407,323.832167430163,0.940250706756034,2953.63165569389,131.265076243691,-2.83608349308113,-2.42835634411851,-1.97763127507053,136.531838702779,-7.73735552573906,1.96782690781282,-3.76941482098381,-0.378178107141809,245.417601062885,1.49202079216439,292.359313215511,5.72100529835161,13.1803069923458,2.64336915962864,324.089124132443,12.9335594408514,3.13352892018265,2.83872469400784,18.2406354908268,68.6800193624707,"nonveg_1069",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
