"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_earlySummer","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_peakSummer","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.259114384651184,2528.6697888746,2534.18292324243,2868.36094974399,3142.48796434918,1643.57988903853,4478.5137478733,826.882229515071,1733.31006568892,5147.62201286173,5233.80583343596,5699.43201463082,6091.51580944912,1961.34280963248,1436.02548203031,1500.22720295383,417.229246838703,439.410165377731,567.247488606667,555.265504433626,589.077501863473,5.46810554086337,2.26984701156616,0.0100649539381266,1.13775326013565,-1.03781632184982,0,1173.18829002318,-1.40271210912837,2459.70554483878,4.85487350016346,-28.1741984162473,1142.34957775764,2012.3015267938,-0.912523920609746,55.8972646331611,-23.0727513253663,-23.4983934163162,4563.72645906983,1870.01965097957,2.30414455749494,-32.7632080069729,2130.78314136639,-58.6381861337795,6.56744924400055,-28.6249817698295,11.5956015398707,776.410394788675,1311.50213373287,436.162693955334,-12.4617912558667,5.60209934415535,-16.6115326924543,-0.304466659473064,437.103302379635,-12.4886657822753,4.16173323468989,0.323825782843487,441.07792917165,-12.6022265477614,-11.7544646387424,-0.408465283761064,458.871766282817,493.002646704261,560.690252684562,-16.0197215052732,9.28699683488865,-12.7918268579898,0.972041414368432,23.8449864,68.8313849990063,"Finland.Javrresduottar.A-Sedge",705.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100188583135605,3470.4704286597,3378.8386262738,4393.37394258686,4731.62108185727,2887.76565351781,4396.53749247177,1079.31318104497,1370.5061649397,5210.02139418821,5263.61707538971,6302.03493678997,6688.76062024937,3059.67819978231,2401.04518350554,2366.45265738884,541.696541086647,838.824992744881,904.583801861937,919.294420046897,795.955553641494,-229.956696999913,-0.986966133117676,-0.00621568411588669,0.46497905254364,-0.0654757767915726,0,1280.2266674473,4.61445894062899,1118.0827635549,-19.8745036400146,-21.2704429815529,1762.80892534112,1087.73140640963,-24.7211683274916,24.4591455114413,-7.83493940160385,-15.1244814337455,5454.6746220564,1809.40023302241,12.266102397114,-22.5653692738,2560.19710216524,-45.8266781688785,-12.3596196076041,5.36913156362649,6.31578899441763,571.551892320681,2334.95548990403,418.710462759797,-7.00424864717082,-1.45189160842735,-0.320240908505275,-1.19461497607482,358.919039580166,-6.34616238766761,-1.81108851188163,2.24628198850822,636.495668067412,-12.7902904029707,3.05028708629473,-3.1728304490139,527.642049883938,977.824905700198,743.682751481158,-13.0336946068083,-3.8681861086726,3.73354181000084,-0.218907052688718,-163.241260333333,61.2704213319255,"USA.YukonKuskokwimDelta.2",511.886666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.316349476575851,1588.39106146812,1051.62302934591,1777.47830848386,1169.08086526692,1162.05475532081,-413.908590358986,-1970.61571463773,-2323.70263805858,3114.97847729721,2305.44173780817,3552.67055523243,2854.25400918856,1919.96424061549,2891.89472394465,2581.97833476237,445.752632272131,531.310286634905,905.529251493849,999.781515975519,750.733949142899,1441.37246112847,-4.18960237503052,0.126259550452232,14.1233100891113,13.063530921936,0,725.855279137943,38.7578460133919,965.815079538594,40.0759532460926,-33.4393697939813,-2216.34070498101,720.299404221686,22.3386354857529,-48.4155527408034,40.0166335678715,-25.9157734080473,2825.19887538375,1254.02095784006,74.2117163549854,-65.6436219696982,856.177659507546,-2.9154007043009,-65.3905461053372,47.565425528197,-4.28837368134308,465.763633894379,2891.89472394465,455.049991982381,7.33989080414089,-36.481866225992,17.2175771767932,-17.2202098133029,382.147235436259,-1.37914011281141,-27.6618207868317,-9.90214062550294,241.258350039313,9.95549995476717,13.4032416688507,-7.82177782439193,239.6859229499,867.599202901521,249.04756683262,10.8659957519189,-12.8996085292458,13.8359759351456,-5.46492191068002,18.2406354908268,68.6800193624707,"nonveg_1069",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,598.846147446008,844.89573431409,534.184322825427,-341.256030703213,35.3979603451608,-1661.33666798866,-2846.94380615323,-2638.26534727558,1106.2394962085,1489.33154685672,1196.32384192197,185.075815397881,1709.84177419912,2811.64241218812,2387.61644254139,538.751821248968,1031.79666115483,1374.44992244956,1270.8800756752,986.941442488343,-387.702090441277,-1.71154868602753,0.0982642695307732,13.9480972290039,4.93172407150269,0,1186.1517650173,20.8684513741054,1884.5975616477,-21.1598173054701,56.3628185214034,-2846.94380615323,1708.77301325988,-21.7187762217492,-41.5691131582464,144.345236149129,45.8039801580578,835.42639610061,1304.25573145884,33.558452447797,41.8582435621063,1668.42980537217,6.01155170498282,-57.0355503036325,173.955799105054,64.3913159481129,922.463258744284,2865.56685665871,691.603056626779,7.9130608336837,-25.614928023214,60.5751385209619,17.8270213577178,380.805915770584,3.85410750140535,-14.1039228063179,0.562859187155027,550.251025945635,-0.309629266256126,57.9682086339702,20.6390807868347,420.809287065149,1278.85117373573,423.121208921796,-1.31898996150287,-14.3521659244896,40.5626618838367,11.5773858543174,-112.028763471529,75.5098542079364,"nonveg_984",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.984104573726654,3109.46453607739,2459.93274040657,3584.71511478184,4047.76039602809,2001.83199956943,3434.8332618287,441.533037869611,271.964554974686,5298.85677257881,4329.06333319087,5786.83478946914,6495.58086162394,2622.75551124039,2178.65930089188,2214.5217536432,418.803820295925,538.54978039386,787.517699453487,685.120035249645,622.460014959839,-23.8853597993191,-0.805384095509847,0.000808641682669986,1.19571249485016,0.308249015112718,0,1101.59289908808,39.3426035388599,1314.33037276522,46.9403704559006,-31.6307985957314,114.16273364713,929.571615913264,32.3257050701465,-17.1251202855042,27.4252822225676,-24.5135377847226,4740.56775643103,1508.23064259832,53.8653800927973,-55.8309828009383,2743.13493954932,-18.6983383351185,-76.5372919367587,57.8126708546189,56.2399822977903,845.587147639455,2156.5362440401,959.378170064857,-1.4587603645591,-31.6735475812828,22.0630270247969,10.9039012033428,840.92084460098,-3.17547054388468,-25.9312989438693,12.6963614015896,560.171660852548,-0.977937007513268,14.1412108361151,7.98758877389026,440.535339792696,677.108632014314,753.74183585804,-4.86125894252939,-21.2974684643868,17.0773219206834,14.0521050032083,-155.863767,69.7324829990459,"USA.NorthSlope.Oumalik2",60.5121111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.988191366195679,3671.22842430508,2924.69672628005,4127.94496978167,4719.52077118425,2472.13193787987,3916.470810655,1071.73604146265,875.167672826204,5728.09566738234,5010.77087159244,6339.39608282845,6949.77061752735,3081.82908690547,2294.69893027806,2299.63815313382,458.714024929166,480.840588173028,838.617754430617,767.175412213868,689.367747896025,-32.3489900012706,-1.81090521150165,0.0307242251104779,2.19205555253559,1.02334916260507,0,2116.17793363527,40.1355413711817,2437.64945530617,43.3954286630749,-73.0678989782604,851.589619468601,1991.07906878124,32.6130318544312,33.7562704382767,-3.8851271549087,-66.4262552462051,5425.96079810589,2474.91760952389,46.817195487181,-77.8040560908622,921.202720877827,-14.0461686733821,-16.6605886892122,17.7258144505443,-1.2563182065373,870.351306679917,2283.05597897769,246.44578661124,-0.482093252685324,-5.67363079068987,5.21837670983389,-8.30707997533309,266.417824757314,-2.40217318935721,-6.47842096921992,-1.43859444242709,102.813168971942,0.666079241879758,4.19533212166896,-5.14065844859709,120.667258066202,760.445655295054,243.956016095322,-3.05076680485833,-5.08110039831905,7.08881302316887,-0.217646566211562,-155.7436,68.4870169989909,"USA.NorthSlope.Ivotuk1",58.6136666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962091445923,692.660694553909,1230.73208944516,606.201822300421,312.73473430451,343.484971646369,-1770.9379895445,-3578.20620513106,-2971.82824752818,1669.85922415693,2388.25206603085,1690.92548081831,1354.25791259142,1273.34427840941,2524.96281048693,2330.20228064677,572.120540253553,897.101422803993,901.981019582962,819.847290865896,722.244338238592,1342.84699777993,-1.62145972251892,-0.0118703851476312,2.00368094444275,0.0745384320616722,0,917.997355140654,12.0405421692255,1379.86367578246,5.88856279397605,77.0907410642061,-3650.48989175519,1085.85325842459,2.49254091807343,-16.5336310628174,32.2370237085828,60.9371664691813,1607.78460990742,1452.62370009126,25.31830545577,58.1105487677119,1517.89614838708,-15.2791446210534,-31.8635572913687,43.0552401440066,87.0240422335839,678.649828848795,2524.96281048693,623.23226200638,5.70942968550609,-10.6897215761357,17.7055027127421,35.7059776805181,349.693497868165,2.98706651877961,-7.71818909328957,20.3956016177975,353.885394933423,-3.66251049686024,9.99751870630525,20.3260574303388,285.512982429876,878.382718278395,316.024302234598,-0.261768367185259,-6.19781659808173,8.87299569339131,18.2017791339412,-90.5577781709337,68.7202989897757,"nonveg_882",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99794465303421,3295.81888371596,2297.77632791347,3288.61341875005,3716.91368421706,2024.97399187432,3437.43631496161,579.452483826064,293.762657900134,6129.40712320803,4362.57908951269,6269.38003840752,6806.74094184868,2458.89097563801,2130.32382916513,2088.85603301243,409.611931484321,397.009508694879,715.018450862441,655.728018550034,527.44256080583,-7.75074453015167,-2.00043272972107,0.0241140071302652,1.66447007656097,1.37807750701904,1,1465.67393993172,35.6677200086448,2154.81892455266,49.1980259231764,-21.5217844991007,524.36451957023,1345.82530122345,27.4794079038546,18.9283611038507,-9.2327871360969,-16.0666199206863,5557.19426144351,2482.7081701608,59.797079889458,-63.003776280311,1517.05323903517,-34.3655534144715,-17.9466272419136,9.94718094095036,18.0152141041837,368.347881966262,2113.19534986838,297.922140900599,-3.17774382989736,-4.32327346672389,-3.49533214341663,0.399474519848013,317.010616463649,-3.9793979445901,-5.32530404548925,2.99848399469328,106.356640363274,-1.39171730661264,-0.513254477596315,1.6535601894568,88.3214021709591,672.659475840197,279.183585934708,-4.85514854964263,-4.77187165500248,2.58752212118014,6.66254058587001,161.65974,69.2668899990255,"Russia.Kolyma.T1",2507.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152959242463112,630.722132001449,702.117853580995,483.930783305048,570.044444011443,-67.7320897609113,-2381.59696512267,-3309.59551854052,-3209.34440711827,1663.58438701109,1967.95713437316,1626.53076786264,1664.92624113131,1261.81840986167,2363.60339253293,2408.25460392275,757.704345120953,526.25217339001,906.50893325707,863.078796152315,892.643500685029,-793.593688409293,-4.39111709594727,0.116400212049484,23.9406795501709,3.90344953536987,0,769.849943341907,46.5636147841573,1295.74188510461,72.5680128504566,30.0364473429504,-3502.55361795481,914.207983786646,54.2637914909595,-12.0598812133933,-7.8344364813988,24.1238370834291,1531.83528475983,1231.77924095221,61.8270995726763,18.9681314728066,1129.42936656959,59.2962158457674,-1.35319541655292,-3.49000198081471,18.0254050668103,544.631873406155,2408.25460392275,611.920436142814,31.04383616395,-4.23327362615683,-2.48062285499001,14.3692490606607,362.579820360718,17.4304824986849,-3.35253425305825,10.1055697705788,288.893758813201,15.5578178932737,-1.45702441699603,4.6482236993437,279.699435671163,856.968860370335,290.745166388139,16.0383320381673,-0.86658953575261,-1.64248358515075,5.20001794002134,20.7959030467227,69.9794212598477,"nonveg_736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.991232991218567,1446.40304765134,1669.7493242823,2191.83314823936,2433.71089018298,743.85309590714,1490.47501242833,-1407.59039396495,-976.858872812523,3012.73247209527,3648.74623730469,4410.8533552715,4697.30401278736,1770.23619949591,2273.79094808854,2332.9433951999,539.069606131609,912.61538033983,871.254305194557,788.771935150691,768.205281837812,-113.116019944187,-1.31074081361294,0.00637102397158742,0.395543420314789,0.834929403662682,0,1387.41892306671,20.2327641260772,1699.65917744158,21.839636032719,-64.052447400586,-331.746203073991,827.574106900541,5.039510605254,3.57572504076521,41.2665909404274,-38.0988432971505,3040.90877036992,2688.7413746251,49.3156750991984,-84.737833306059,2672.20451837094,-66.5975412843668,-25.5474421077346,68.2550150135192,13.7347106023577,607.293082693744,1631.48788672091,423.247413203973,2.92837446660786,1.99211380805606,20.0395180884799,-19.2963096320822,234.132966171379,-2.27918213713734,-1.13311990025429,-8.43590532930125,276.743258418508,-6.1153732358969,14.9533457102722,-3.43280329853003,188.605634459686,814.125488409428,242.902082618338,-5.22026207745168,-3.15567180593927,14.5802272914304,-5.7033467254493,-148.55263889,70.3746722210738,"USA.NorthSlope.WestDock-C14",265.732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.210681304335594,2964.7764584144,3182.53753700878,3475.37435250323,3698.42943472586,2526.74417227612,3070.37596578995,-733.38295812912,-138.177289101743,5031.37156675047,5380.38843193595,5793.40967280384,6097.80168016224,2520.81490893742,2609.39968004699,2775.27429136592,544.983883716355,635.257124916262,769.638914842726,764.140128563656,812.002802750803,-90.538724333468,-1.54618945121765,0.0483533330261708,6.85891132354737,-0.42325686365366,0,1491.63198275706,0.681687827722886,2954.58929591031,-2.18938364028396,-24.3636007197619,5.57768592939693,2732.03744287299,-7.77661955311133,71.8957221808681,-71.545945496124,-23.7575379860418,5486.71892589777,2334.20905600781,-4.11489076785391,-29.6818824807879,1552.57015386636,-41.9613555099016,28.9450355947312,-58.9387685144095,2.33315501716353,785.496969872327,2624.52470866914,839.863987997638,-18.6603109664882,22.1016838946747,-36.1370359877933,-5.57330782014505,529.467973749536,-14.1323729695732,13.933367730251,-2.66628276094325,408.67495093574,-7.7403141673337,-15.4881912189525,-1.55538256430981,429.53076428123,790.757562188675,376.328958179346,-7.89908525893249,9.90339363629858,-14.3237583747413,-0.592632161152689,25.9818904,69.4186749990322,"Finland.Kevo.1",282.538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.984104573726654,3109.46453607739,2459.93274040657,3584.71511478184,4047.76039602809,2001.83199956943,3434.8332618287,441.533037869611,271.964554974686,5298.85677257881,4329.06333319087,5786.83478946914,6495.58086162394,2622.75551124039,2178.65930089188,2214.5217536432,418.803820295925,538.54978039386,787.517699453487,685.120035249645,622.460014959839,-23.8853597993191,-0.805384095509847,0.000808641682669986,1.19571249485016,0.308249015112718,0,1101.59289908808,39.3426035388599,1314.33037276522,46.9403704559006,-31.6307985957314,114.16273364713,929.571615913264,32.3257050701465,-17.1251202855042,27.4252822225676,-24.5135377847226,4740.56775643103,1508.23064259832,53.8653800927973,-55.8309828009383,2743.13493954932,-18.6983383351185,-76.5372919367587,57.8126708546189,56.2399822977903,845.587147639455,2156.5362440401,959.378170064857,-1.4587603645591,-31.6735475812828,22.0630270247969,10.9039012033428,840.92084460098,-3.17547054388468,-25.9312989438693,12.6963614015896,560.171660852548,-0.977937007513268,14.1412108361151,7.98758877389026,440.535339792696,677.108632014314,753.74183585804,-4.86125894252939,-21.2974684643868,17.0773219206834,14.0521050032083,-155.863767,69.7324829990459,"USA.NorthSlope.Oumalik2",60.5121111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999977231025696,282.481376127957,-9.50418273442756,-238.512198606298,546.121917270579,359.277014274973,-1810.06707897149,-951.535033267501,-2254.46172333927,390.07377314622,192.909895436443,-114.583116352935,975.097828742036,1585.55473610877,2505.77116068156,2936.60142597711,1143.34939548148,952.772385469023,1405.97227275476,1576.52232563172,1734.97784816679,41.5566829991029,0.0311485845595598,-0.00057508988538757,0.0403236523270607,-0.000563409586902708,0,784.634115876877,-4.26642434150088,7113.20167574148,-285.81867568249,18.3290364970448,-2254.46172333927,6281.65378437425,-261.876634530927,-72.3527531933899,-10.7317806746201,13.9446143550418,109.572021322442,1870.73610310159,71.428447083654,16.1838427257567,3301.55697185497,-133.520405605231,-30.4323563599098,-17.7763833401403,21.3881822751424,697.097261977214,2389.56117850971,1796.15387788342,54.6958586447199,42.7172853830772,-23.9350147386413,-6.11631485115032,1722.25371798923,51.7653958329828,41.6040312102916,-13.0742454734278,190.577010012454,1.45240175064257,-10.5593292314747,0.0461510146243487,397.160899224485,1476.65737322114,520.420247243556,10.6341484350844,17.3160829164229,-8.80308458528187,-6.59292142118704,-123.98858970323,73.575604539086,"nonveg_1834",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.852038343747457,2847.18223903543,2661.27702143833,3579.48478047449,3600.94835864243,1933.40023767459,3816.41323707355,335.520203342892,760.876336598347,5204.61006172794,4631.93465655604,6057.6072361269,6147.92897891178,2342.75336128728,2173.20088582782,2087.66750218362,426.288131937811,450.633047117294,668.634378489961,714.707189980994,579.887202190019,-396.737403691603,-1.06471035877864,0.0176762891933322,1.98848525683085,0.565812026460966,1,1725.67816736982,40.6401160200977,2871.03861671976,61.0897398323507,-71.4846671828867,1045.65412006449,2217.61353695878,46.1785954374825,-10.375399891714,59.550626638566,-57.1912452854677,5564.84235925348,2550.00158744001,67.4414660860622,-104.854233707028,1798.34472322562,0.92984681651393,-56.1982726008005,72.8443843490026,-5.35382700708558,791.12240628422,2191.30395987719,336.442886641844,4.90816140012228,-10.5138402075576,15.8662547839529,-9.90514448450558,320.712415149359,1.79141232937091,-10.0222629734175,-5.36674420389141,255.664472183875,3.38584941649309,12.347251146491,-5.74725051679721,192.965606779938,784.639072983449,323.714364349576,1.65132438273273,-10.1160738859243,16.1418100456664,-1.9036415686188,79.248835,66.9937259989226,"Russia.Tazovsky.Burned44",356.186666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957899696297115,2633.07417389366,2872.32317920774,3286.27068745149,3503.63970478601,1792.05092313181,3743.59661917939,-173.693140563661,726.420725613516,4944.05056010109,5330.36645876458,5921.40375220267,6256.47049623786,2331.4210219539,2344.42592557763,2390.44598541839,418.015194996926,824.350360430087,853.849172593418,695.442199896571,605.980372326999,-35.6479942429382,-1.47229283385806,-0.0538891288969252,3.63397600915697,-0.702224910259247,0,1723.34499552831,21.3441068303238,1538.39980995033,11.3672142821496,20.3569768054156,137.947950097723,1231.13095158682,2.6747154562855,18.0147526866546,-8.16841094058177,28.9666371888921,5001.91116959237,3029.55081154037,43.5282544037749,-5.27740861012838,2421.70750214592,-38.9156472555148,-24.1144560189084,-1.3281788858922,59.0877821518714,511.758465837981,2346.97938111114,119.183177836867,0.389101061592914,0.409622293650033,-5.95915889184334,0.759108623118404,159.159836395602,-1.83961002177943,-0.750298730567058,3.18742756800302,369.706254929207,-5.50622934688042,-1.20251894899949,12.2315820817211,227.069985750526,755.946163563902,335.909162158991,-3.90512745847134,-4.57544684450055,-0.682366932302926,13.8231340878265,-74.311823,62.1024679986513,"Canada.DeceptionBay.BEGL2",1071.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,1652.69412959683,1646.66024987306,2428.82987851721,2490.43231826957,865.156255550654,1367.79060618893,-1365.79409669069,-1406.17622286853,3351.52443019603,3731.0881326195,4829.96855174817,4841.03845570242,1807.09246778678,2397.66917070438,2287.58457344639,483.599020678844,558.475761701461,813.948411378449,810.602449015815,745.241482923054,592.905802673173,2.46114398241043,-0.000592496991157534,0.380286180973053,-0.000622192025184565,0,1327.02952789545,22.5467547255471,1860.39732996259,27.5170877381645,8.76870573425813,-813.620009048044,1158.58270148893,19.5203229073887,16.6853865141402,-9.54920145851879,-6.89035535748969,3936.27972180227,2240.78230529366,37.2349927291478,-10.8108400391222,2288.95680421368,-37.4302567128866,-34.099643418791,24.3959624871449,66.0602948486695,468.930409013164,2341.0914636968,235.074133331859,-0.678911151767821,-4.62405321437701,3.09405777405876,12.5775511147319,396.083143557982,-4.86142706657473,-7.51617116961221,16.2934559558427,203.911415506077,-3.25234677586911,2.99976605765757,8.74907446147088,145.893720435454,840.447493719877,363.416518232363,-5.83789994271158,-5.51886625204977,3.57770163475645,11.7756482284123,-148.717866666,69.6740388850433,"USA.NorthSlope.FranklinBluffs-C17",145.866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.996917963027954,1607.56809477207,1844.10267298885,2021.90357126787,2379.337244806,1199.63720611142,1202.9329659196,-1553.22499512596,-1005.01876419318,3525.29973354475,3948.86634392072,4270.46618713915,4850.03667382129,1686.85145737352,2458.5317757331,2727.97225887646,939.618632496632,586.405159923319,794.540022585889,929.169838722328,1079.59037286306,-764.423398961077,7.19798612594605,0.00457496102899313,0.286605179309845,0.106094375252724,0,1179.70003869458,13.5976962886885,1049.65711866301,1.07910332741684,-3.30793347105045,-1005.01876419318,1006.67395113275,1.71399207533937,30.8146512539539,-19.3541817972005,-3.08803608369386,3874.86389637511,2070.38613037167,24.854973003171,-16.9263075378121,680.38537608873,-12.3854990347895,21.947915357701,-31.1892396337744,8.50113779794566,608.526050732925,2365.71983460243,606.942711770316,5.95707151395858,13.8138892371471,-14.968915730187,-4.88483900687724,384.039508097473,3.44709001495279,9.05247766609321,-2.72590648143055,353.213472573313,1.25108907056737,-9.25156554768015,-0.132937414838741,313.844847791377,898.169775640126,318.90251081978,1.12840535142029,9.19517258958617,-8.35669634115181,-0.121529301908355,-91.5838478249109,63.344354349552,"nonveg_529",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
