"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.982114672660828,842.8059091496,250.549696307129,-7.5376709078694,4875.99389053254,5167.96887533518,5527.91988747312,3120.50771930455,718.341950263755,647.659039317228,662.970636552522,136.839189393721,-2.24952991803487,-0.0835649470488231,0.0507152386837535,2.26368054582013,0,1350.21245886702,54.9100676586888,-24.0967255128169,-30.3704837807083,2320.96164617872,46.2664697147869,-26.3780785760337,85.0008335193037,-53.9223367913375,1825.09972628328,33.4557966401295,-24.3444953552668,74.1260450364474,-39.8849376765578,4521.81616432698,4405.36971971163,2531.48688224822,83.7793223312899,-19.8188990621117,46.1934374022754,-72.499303905976,1863.46358835325,-14.4282044846692,-57.7300058963067,76.2007057402449,8.50218463944818,883.824050743799,36.826002114325,-28.9716173763362,1523.87705571435,1035.1082690483,43.129511210346,-40.499845888166,-23.3386549642041,678.862570177675,25.0796681244637,-27.154502807107,25.4760024141141,-14.1801626244828,379.07672650853,7.92782407559132,-13.0786188018491,17.2307602958423,-6.39723021365643,10.2817893645501,-15.2539577488226,19.6446265539256,-6.82348937221913,655.097241752082,10.5341900657694,-18.6797660755875,21.690678119855,-4.89798023098034,61.3049144385947,"Canada.ChukotkaRiver.TH5",25.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.987355828285217,65.7915731221218,-1852.96321743506,-3289.28429976684,136.194811940581,864.106763532589,715.641984100043,669.429311010993,738.214378179415,904.197773760854,982.235298464536,176.183431952538,-3.10596418380737,0.464374214410782,0.13252554833889,-2.45283079147339,0,1698.37758140112,-14.8884452274051,23.0760286178193,43.9415327268251,2304.76836642577,-25.605693128142,18.4593467405305,6.12318997072713,70.2729471675588,1834.08474706048,-23.3203859440196,13.2587888242899,5.43440352817069,57.2506175961751,715.641984100043,855.621785567896,1756.54124531469,-18.3873965196694,19.3149057386487,6.74839906511574,44.7230127705515,1915.12109154444,-25.1055434246581,13.1847822104297,12.9231729859368,53.70729650178,1357.67426380377,-8.89489686529172,21.2370919915599,2127.93165368451,1725.72781816649,-3.14719538707855,27.7186207713045,49.1900741207115,1206.67083677915,0.570363759738413,18.9180170211503,-9.75121603426568,36.3963708637422,483.205612471351,-2.99385574708248,5.69618415697608,-2.63550388154281,16.100051006783,-3.65002725502245,7.54298635098797,-3.15817095513153,15.9392629882844,904.197773760854,-2.91599361085758,8.13403067617068,-3.54716021380374,18.1624991057825,64.2978222901408,"nonveg_714",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.210421621799469,2603.48916149004,1702.84192403485,1999.62370577072,7544.46230864125,8050.42726563817,8407.22415303361,5145.19726782898,552.602032584691,348.71428882038,416.377258519225,-257.887855782644,-1.06440408229828,0.0206921368837357,-0.0886955350637436,-0.97878042459488,1,2217.17849398895,52.8713405006563,10.4766164704566,-22.2930783519273,2841.80271405467,46.2053988912447,34.9889643674601,-1.67332959903912,-37.4231105263322,2142.09588127355,32.4472197407363,28.3105078775442,1.03836097558221,-27.8420106824048,8417.17729829598,7834.06365282718,3349.66104451609,89.621933619039,6.08266765284929,-0.5619017276594,-25.0389751498143,2661.66546888764,-38.7935466032078,-37.2540382221535,17.3848035782576,15.8397411622731,682.950231555312,15.9165959549959,3.59626780372734,2131.47549049231,517.555759611204,3.86897767231871,-14.0943960606434,-1.99263175627007,407.720067110729,0.0341312898941461,-11.6491447745923,2.98374571040398,2.97528516653149,253.74075229105,0.652889895252646,-7.24973577974429,2.64394333226759,-2.24770473529917,1.32914953748757,-7.00356928694015,3.19971035547884,-0.311307327845292,530.003792221531,-1.29936893233074,-9.34218870291466,3.84197222743339,0.893732006001905,69.414888799032,"Finland.Kevo.2",2364.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977294063568115,804.891005892183,-970.397023047887,-322.935864094235,3955.84016352333,4528.15341534525,4948.26247344429,1975.35580320918,914.335704069848,619.908709640217,727.01785660537,349.924520416107,-0.589368270337582,0.00325366002507508,-0.00367755545303226,0.0761100038886068,0,1035.57555856317,32.3617362050991,-5.13605459703502,-13.8258936484774,1258.00471706069,39.3126474081466,-20.316256640126,32.208838142271,10.6041698806682,941.134730618348,26.4086389189991,-28.5192342611621,28.1683077549081,12.297108477149,4254.34745826472,3954.58984692708,1848.19037256662,52.8962003171275,-1.75906575500471,17.7967610278077,-4.92370012183483,3564.31975570847,-41.8995592491643,-67.37981393137,41.8244482770125,45.6474314863059,631.073858580378,14.1577512060988,-19.1234502600115,2028.35467145618,913.458319521511,4.98499863425764,-27.6805551370155,10.2414447814961,748.49603035828,0.905140199698828,-22.6816978896449,10.2690757645725,9.78306586923939,800.428937564613,-1.91303007191754,-22.4003628867652,16.5243860158006,15.0219847323761,-0.272601337474171,-19.1246063947426,13.8298872707745,12.1069863166501,674.102327971755,-3.19543714473933,-19.1942055308408,11.6829251063058,10.7744418197819,70.1608222170646,"USA.NorthSlope.Deadhorse-C16",29.748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.568415880203247,2200.37376634292,854.64691592687,1410.20447973493,5247.0298789194,5107.53540321713,6035.13626649217,4279.1162902962,878.937034378831,641.257347948777,740.129585020793,190.913928825016,1.20113337039948,-0.000781087709280353,0.00128263207928588,0.239133507013321,0,1257.32979066928,17.6596988893277,-1.67740170584896,-57.1513541213309,1792.08358243709,17.5204567549934,-5.73846491996731,52.5136991450805,-81.4583446562314,1490.57980022258,8.61641909920924,-10.5672253735992,45.7991595700018,-67.7536272828448,4812.79609851804,4901.26636231793,1910.73608531051,29.7514064283689,-15.374702197681,51.9638652977924,-86.8516402413869,3217.59124230736,-27.6029370510139,-60.1050137424557,72.0105829266327,-38.8855366999148,667.71255643724,3.27743452637209,-1.31530534786549,2264.05332882144,536.287756491983,-0.379959461061074,-12.6804150309622,-18.6980291295106,504.709033514595,-3.47878736140711,-10.2560186082146,10.8357330979958,-9.92462919330143,472.395578738837,-2.34978112069055,-10.4811745511886,14.7221962645582,-11.2473154346871,-1.83933015562617,-9.18004262909683,13.4509319595224,-11.424892077453,858.951182025613,-3.41100461683578,-11.668509305825,14.1397022489598,-9.0317518277424,65.3146055543958,"Russia.Yamal.Nadym-2-H",649.866666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99794465303421,2067.60100543435,583.584293390503,644.712461609735,5676.26550273524,6123.5051397154,6530.76087904101,4058.51532268114,597.122644710924,596.504883954441,480.431548509991,-752.036049702757,-2.00043272972107,0.0241140071302652,-0.0129316672682762,1.37807750701904,1,1872.41415533792,38.7620173983239,14.6286745193551,-52.5686686993935,2606.51672308688,55.1132824114458,20.886977043747,-30.9828561602161,-78.9129596417461,2544.05556639272,33.6062190597713,13.9592529479757,-28.4518636522534,-78.7359459329538,5888.98620863018,5309.80923384325,3281.26668419478,64.5340115831602,24.3819837297644,-39.9024261141098,-98.4796201487606,1908.83143480579,-29.8507754691314,-19.8932505231227,-0.517457114594515,-18.931381974781,780.349473353064,10.45996806015,3.52909031914373,2161.14924144153,1161.29503168066,-0.469642392980106,-6.65251030571474,-28.0161403833835,745.976500140252,-2.39574196504271,-6.64138029159253,-7.08706048242596,-13.3707318167514,286.762143668842,-0.304339385773336,-2.17629373086982,-2.68601912201422,-6.37688931166098,-0.214822026729311,-1.63457031294276,-2.68368469196209,-6.41800605601516,547.385754161585,-3.77609871017871,-5.09892996725146,0.384376545015945,-1.42382607857341,69.2668899990255,"Russia.Kolyma.T1",1337.17333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100188583135605,2918.34826340377,1806.89210177685,2463.79056503215,5538.10636193903,5823.56451453436,6911.14747357661,4183.54972229794,1016.10228316216,825.627645896035,876.979336713133,259.250216642294,-0.986966133117676,-0.00621568411588669,-0.00516752572730184,-0.0654757767915726,0,1847.52351708704,-9.00655984994411,41.9891708428872,-3.11722239835968,2028.70976882381,-35.9761984358455,46.1070402005411,-48.2544851274971,5.26131114701911,1902.52464557631,-39.3321874209097,43.2391964903708,-42.5984435317296,8.95099453756735,5200.27852605233,5313.43365665111,2168.43754593722,-3.62550940769577,49.2826714985732,-51.4544618619803,3.62021817262816,3110.13465684746,-57.913929815757,3.17654530137086,-23.3896579404825,26.2326979193211,962.856122198548,-19.6725417741068,21.8830936863306,2308.54197581506,782.039900193094,-13.8104427763678,7.29634640984959,10.0203702460983,596.844687470233,-10.7255391469342,3.81787674161083,-9.76358472120016,9.46245077611489,760.141211593741,-16.5643638121723,3.33108964734425,-5.92923827804353,3.04594273143698,-12.777611471214,2.87763106688591,-7.03781911607534,2.99847468194136,842.496498310187,-16.9398655313508,1.15255122842155,-5.56027870998471,6.21753133893773,61.2704279985922,"USA.YukonKuskokwimDelta.2",261.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99991349130869,1616.20084214904,674.980692244525,988.07915106438,4715.14460537821,5932.2986982617,5941.8116942981,2864.3555857579,1015.21077642068,757.697123367,722.390138454202,59.8257726197373,0.812258241232484,0.00883315590908751,-0.0113955428751069,0.0158315328299067,0,2175.80542340061,35.9992475628151,29.9342501159914,-19.8595077283365,2784.40799913003,33.7950862913933,50.580913682244,-45.704125675704,-23.7774129248919,1877.40325108405,19.6914229720008,37.1995846366068,-35.3161044321512,-6.48173532114133,5596.62708368915,4871.26576299186,3403.84733738836,52.9891876025926,50.1577014091759,-32.6861054449594,-13.7430008347705,2913.98275089403,-59.7883996082983,-27.4631794038653,-3.85340483251477,62.4141139081117,547.015930854798,10.6060343147769,5.97020601415634,2240.49454426105,674.899553195268,-7.72891859692993,-9.33443322156055,15.923560789289,700.785712637873,-10.4843256433665,-9.61993150133218,-4.14946965142397,15.1122497031825,390.3413837255,-7.89964278018609,-3.03721741368163,-3.26944414754053,10.1855940378295,-7.39483550454401,-3.33390121255275,-3.81098941495033,8.1927910775867,704.438078991682,-12.934657565942,-7.31098944766312,-3.8286334151752,10.0096780541816,71.5935023741268,"Russia.Tiksi.GraminoidTundra",27.975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999910652637482,1924.3537970529,723.370124183711,863.912927496493,4828.91650577286,5452.2801753887,5475.35768469683,3451.44461358543,966.204580116856,775.705681466276,755.746830110905,361.716791516794,-0.516450477143129,0.0134875367262534,-0.0116424897486078,-0.157824579382404,0,1757.9419085125,31.187937546813,6.63123642616031,-34.6819080990534,2365.74221162563,23.3570503203972,10.8735656124518,127.036250177446,-38.5847289015147,1939.5836237153,12.8569678470246,7.13971784296053,129.968968163578,-25.888000345197,4878.75175740188,4700.46528505328,2847.88879079572,47.2426990809315,12.1590067064693,94.7034205598896,-45.0507248306341,1776.71701228349,-23.2173081888041,-32.305098445055,114.924324373751,3.00036750040354,649.044540040277,10.2473095653734,-1.33417957771613,2246.86680729758,440.133082299715,5.40750346996492,-11.3604591290056,-13.6282158220115,270.555905931032,1.30064676569052,-8.04442024825056,27.0555905931032,-4.75864978588147,282.253224251697,-1.8803905793261,-5.95426699729126,28.2253224251697,-2.55708559548147,-1.57746612987314,-5.2365429677127,23.1195337594208,-3.23430457230345,932.715574433126,-4.38987896756649,-7.13745332208,24.4339939052835,-1.05119422441333,71.5934361419839,"Russia.Tiksi.DryFen",23.0404761904762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1158.28040424289,-605.467992238086,-458.307982212994,3654.13200066417,4094.57720069379,4237.46294608533,2575.30812817116,944.728883141274,952.43440164156,928.953866704127,20.4066653325238,-1.61531404086522,0.0425133699817317,0.0108557762245514,-0.938390740326471,0,1664.47915959588,23.5478823743379,45.8054159421573,-53.9030983975609,1745.40181273632,-28.0338859496186,65.6014639233891,13.1512829673065,-69.2227821853909,1377.20437611427,-37.9803518051892,52.4996936036466,9.01628689436568,-64.7854825881862,2960.68180613532,3080.4848261624,2604.55075914102,36.4266775329257,72.0962707646166,-9.13800835453325,-88.0287313807776,982.889900365071,-40.9537458485446,19.5603577026939,19.5007077929203,-7.80911397455587,1022.92658152186,11.5919115943028,31.0300293024412,1872.32330607286,1654.86695766021,14.8823250290081,52.2702415523481,-51.3423265293721,917.923729760891,5.6067542455557,31.1129749775184,2.81924833900874,-30.7962705279035,255.020954718655,-1.85659710368357,9.62353705144018,1.85046657569929,-9.29352924852181,-1.86846619514165,9.70668921826818,1.8692809109853,-9.36695394905564,807.678869129759,-2.28345782987322,11.8942137122355,2.29467083324134,-11.4678784826064,73.2242063506266,"Canada.BanksIsland.GreenCabin-C09",5.36285714285714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980127811432,755.729952052155,-797.652194188073,-702.349457810268,2338.29356592019,2962.07308312722,3330.64016180971,1402.72367975784,1207.4800387308,1144.71493141262,1211.59970274166,-105.213182408421,-2.67810509204864,0.0516793470829725,-0.0342712753918022,1.83121713101864,0,1208.43574371973,29.919314155523,22.6213703540306,-32.5263606864506,917.88420432238,-23.3756980087081,18.3898576785583,38.0705752088875,-20.9934895281967,661.412326476001,-28.7570576728696,10.6918550283969,28.5204537304419,-19.6528492556933,2700.10471961189,2734.80925144593,2669.94179622498,65.4105925174407,50.6738334053847,-2.84662596556053,-74.9604655973498,1899.46172998158,-65.4784600578709,-17.106832550024,49.6625745785171,35.3555323310698,282.173740716368,-2.68154418788572,6.1665299415412,2388.64587006089,486.192106480807,-1.30576774441514,12.0883867447667,-11.8172462853346,450.157348016323,-3.27787133037769,10.4013106427834,16.225169479408,-10.5001768750071,364.497476605984,-14.6466430762138,-1.20107329795943,17.9275777866904,5.56448439642113,-14.0160412499674,-2.04799207258382,14.9496464380236,4.11447944317327,1212.01520817373,-17.1851731719155,-3.5164498539122,16.7675847847696,6.98250894878069,73.2191666651978,"Canada.BanksIsland.GreenCabin-C08",50.873,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-67.4775194828833,-2239.57163525189,-2922.30532261106,376.794591732768,675.135079087962,-192.184675807196,-306.742624144591,1515.89100175844,1433.33430838092,1156.82479128238,-438.414317179117,-4.33913278579712,0.13860584795475,0.0733469799160957,5.95867490768433,0,614.204783295589,20.1861800297076,-17.0997238198161,-9.95236448533536,1117.71001575063,-11.2659578307722,-50.829043044263,86.4177895642633,-6.42440086057877,1118.50917998301,-9.2304822862794,-52.9089166016656,80.6862687253835,-12.4128999894662,376.794591732768,205.050732057372,981.877703232554,37.9742897709644,-31.6099593077758,86.7319754895159,-20.2883789670045,1263.47102503245,10.7147879781512,-53.6892104329508,122.013662911027,4.33343959221846,409.440942469824,12.7329477499322,-22.0824674828961,2638.83139756783,527.719617406114,29.0385571595698,-21.9023360808046,-6.23009116605981,398.716338591054,22.150907699503,-16.079943765653,22.2073539348061,-3.39868184786178,386.314217428819,3.41323182578459,-21.4619009682677,31.1574629077586,-2.34810953456491,5.00809400997327,-20.2173296479921,29.0165700198796,-5.5297765118758,1433.33430838092,3.73547666522279,-19.9481228042254,27.6509517098542,-3.48639356120145,80.0370528248858,"nonveg_848",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0412248037755491,1448.32691268726,1666.38364442855,1290.18663040471,5708.89679305565,6971.63381131133,6732.90126581636,2918.34426508024,812.003390076412,614.553071749053,444.434421650902,33.1883485333938,-2.37787735462189,0.0238577487956112,0.130422305315733,0.269519831364353,0,2257.44430681495,44.8030262947831,13.820956382859,-29.3947002987285,3398.42990532765,50.887683789313,14.7529347390822,116.177433825246,-26.7372286227533,2865.02110665149,41.7099922426932,13.8794541681557,97.4270328141408,-20.128403366843,5964.76586612788,6101.73645282365,2892.08258669201,54.3525993907281,3.17109064395488,96.7212830120654,-46.2049239086164,1943.85989383472,-35.2076857404772,-40.9102980893382,104.681071671464,15.0384168133843,781.464113133977,13.2900098279142,2.09704400898811,2237.20000613585,402.351246751075,-2.03176348156572,-13.5214292196897,-1.89154339869401,397.329998498475,-4.66598364118799,-10.7954002872606,16.2052771182043,0.358060874512269,336.10879852752,-4.16508086815706,-7.30860512337896,20.8608435166145,1.54640971855347,-3.48266971769207,-5.84538082070493,17.342771165207,-0.402073537348717,733.505795704312,-6.42372053902056,-7.78092241131684,20.5663415672254,2.64324270565285,68.4116868323209,"Sweden.Abisko.KJ-BirchShrub",484.073333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.331970244646072,1931.92636056006,-180.591981744465,755.405886992833,4380.26171481415,5445.20770117328,6055.17385613743,3601.93347237053,774.732412989237,757.754213134062,767.964334750277,-117.24468886717,-0.458006292581558,-0.00887938775122166,0.00615147454664111,0.40531250834465,0,2210.41486269977,22.0215472213754,31.8910104054482,-24.2440147321251,2641.16846735225,22.5077890454776,41.9109540606748,-43.7570424841031,-29.4632691654536,1846.43490603655,12.4237363130268,32.6112613951817,-35.0355214465064,-16.854440641013,4676.22866825636,4842.81455608001,3090.96817463811,32.6879098066323,42.701557867468,-48.5269196342312,-36.8225901449458,1011.2973615312,-12.0583638756158,-4.55441894616626,-14.3553593842666,30.330517264671,986.003315143385,8.2685591919605,15.7803021530001,2394.42714814402,420.649391165149,4.79378217392065,5.46595907400981,5.65289951054918,171.809919840111,0.74692085398437,1.52719210197833,-7.46999651478743,5.89500653971809,143.899045100007,0.485173551190145,1.62710279765632,-6.25648022173942,3.9874719495124,0.594100564307052,2.19000562763429,-6.16657045809818,2.82433437814294,823.002551035619,0.706776541984163,0.255362982808722,-5.32750744886633,6.45164443779253,64.5079433321308,"USA.SewardPeninsula.18",205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1158.28040424289,-605.467992238086,-458.307982212994,3654.13200066417,4094.57720069379,4237.46294608533,2575.30812817116,944.728883141274,952.43440164156,928.953866704127,20.4066653325238,-1.61531404086522,0.0425133699817317,0.0108557762245514,-0.938390740326471,0,1664.47915959588,23.5478823743379,45.8054159421573,-53.9030983975609,1745.40181273632,-28.0338859496186,65.6014639233891,13.1512829673065,-69.2227821853909,1377.20437611427,-37.9803518051892,52.4996936036466,9.01628689436568,-64.7854825881862,2960.68180613532,3080.4848261624,2604.55075914102,36.4266775329257,72.0962707646166,-9.13800835453325,-88.0287313807776,982.889900365071,-40.9537458485446,19.5603577026939,19.5007077929203,-7.80911397455587,1022.92658152186,11.5919115943028,31.0300293024412,1872.32330607286,1654.86695766021,14.8823250290081,52.2702415523481,-51.3423265293721,917.923729760891,5.6067542455557,31.1129749775184,2.81924833900874,-30.7962705279035,255.020954718655,-1.85659710368357,9.62353705144018,1.85046657569929,-9.29352924852181,-1.86846619514165,9.70668921826818,1.8692809109853,-9.36695394905564,807.678869129759,-2.28345782987322,11.8942137122355,2.29467083324134,-11.4678784826064,73.2242063506266,"Canada.BanksIsland.GreenCabin-C09",5.36285714285714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982344913482666,2227.93757913356,-413.524194835176,439.56426849276,3892.36531212129,5721.32958925727,5974.61016080774,4085.24145180705,579.351937030953,764.586484206246,736.954470540024,502.025245929431,0.339611476659775,-0.00127268307842314,-0.0137191019952297,0.0826893627643584,0,417.509915157002,6.10696162733926,6.54485398347897,0.382417997224642,498.512363575238,-5.16068936217515,0.672907163501584,-8.98710044357554,21.6744505902278,590.961543006412,-8.78546485312697,-3.76067382718177,-7.69299854592276,21.6988750585755,4693.09672331548,4631.99414186012,1000.24161390057,19.0762945722559,11.2340573641252,-20.4418780669347,3.75040203237633,2469.1580015497,-44.1682021072275,-30.6547676367029,2.06736898708938,37.5919986885789,201.705923762147,0.280963026567668,-0.667094219398168,2059.9608539782,343.574669203178,-0.792302173323798,-5.45735014812336,6.03919835800751,314.056173391235,-1.90557397545194,-5.32872475417834,-3.27497023101898,7.01036985996135,360.76763904289,-4.70792189991464,-5.52805723812034,-0.999144673379822,7.05182557617148,-3.20936780609274,-3.66478239280771,-1.76551599649872,3.45748512428175,736.156402217154,-4.48509986976027,-5.32392781684944,-0.878969813712724,7.31035743947276,64.8689999988169,"Canada.DaringLake.LowBirch",289.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100770205259323,2211.97151966678,670.672337921525,833.032056418697,5427.60096400668,6479.02716359471,6026.62614667749,3908.81204838004,855.882827572276,697.244044508725,535.74793573697,-444.336456690243,-1.59687542915344,-0.0167822130024433,-0.0116781834512949,0.477775573730469,0,2071.55456661116,12.1374571462652,6.99639133731769,-48.5017443414157,2601.64162234007,9.17609345286493,9.61591050180841,61.6997689258316,-42.2022278868464,2049.62978415487,-0.523417186042015,8.77743925393548,58.4675049721394,-44.9120991576724,5248.61357289189,5279.4988186898,3267.35623304587,19.8204332377468,10.4104149676066,66.6545285940003,-60.2824441565399,2963.37686774638,-41.3918644487458,-22.539385172427,57.7531952392507,-20.4936287033051,777.454511485457,3.76211952576591,-1.69959176038827,2275.90560785318,619.31812331193,2.50582068616713,-11.0575849973493,-13.7228445842972,435.606613692307,-1.81569052860605,-7.49116700800913,13.0839793350537,-7.64612872795777,404.142372318768,-4.64476076395032,-4.05283781227772,13.8332409538247,-7.47637321945136,-4.26889123364348,-3.67848068985103,13.2764009827936,-7.02532145813024,692.496393355154,-4.98340311186676,-6.3659606826288,15.2031507343869,-5.00126814270477,61.2938199985939,"USA.YukonKuskokwimDelta.15B6",99.9166666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
