"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_lateSummer","spectral_blue_startSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_blue_changeESPS","spectral_green_changeESPS","spectral_red_annualMedian","spectral_red_changeLSES","longitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.0704993885010482,2277.25843360721,591.188525740345,5273.95386984309,5859.81869914882,6204.42780934854,3808.58932969039,2411.19558288863,773.9733084063,722.964516236006,-450.937258498691,-0.0941152901699146,0,2884.76991007394,27.5652679950703,-4.24522187713953,3742.09040088789,3055.57088141509,44.4334453642668,4.96655921516752,3440.75526604485,45.5945988397849,-4.70531175232603,-31.3487024286994,2495.54501806819,-32.3097709207044,-25.1414742835887,597.172267603866,10.6762455355402,488.627084695664,-1.51110835901441,-0.421880941294988,714.624968957774,8.28897959028038,-163.24219,"USA.YukonKuskokwimDelta.B",253.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-276.361709733924,-1264.55499860903,442.613846998653,380.131955513909,734.433274466076,-284.523055937729,2645.76743457753,2297.38281573078,1650.91351267295,-297.810004136461,5.94541835784912,0,829.327601007769,18.4799005343135,-54.446737854537,1108.66075833113,1216.61572439183,-13.3800917786222,-42.2926796337248,1022.73668354983,8.1060952074284,-59.0502198253611,71.6163344196393,882.14110010524,3.63578344494829,-21.6339433913922,386.291310492413,71.2956170360086,240.833087770664,-12.447995592073,-12.5914251366367,1798.9751016145,53.9779536909399,-90.1473515012471,"nonveg_1234",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.232790768146515,1459.56909394946,-672.171527209994,5262.93873614656,5858.97849528882,6382.03012852388,3611.3606294949,1747.69174204613,495.921043502806,465.108159749665,-125.771955588062,0.476217323541641,0,1219.99384622231,22.2217277137034,-1.17683817898875,3388.62695395233,2377.96352869122,30.6836397970113,23.5485900124149,2451.58300937521,28.5500949021903,-10.9901292216531,-39.6643063771363,2562.47513869497,-40.0926210113718,-37.5581407672636,776.995908640758,7.38849845291988,736.245067196998,-3.48220731994662,-2.75326663824319,668.951534049349,7.77449746834333,23.9122242,"Finland.Javrresduottar.EC-Sphagnum",1257.652,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.789879143238068,2536.65752171557,750.575578238967,6376.50380989134,6950.00124695909,7717.72213391423,4933.94851953492,1712.59067544616,641.36104649303,390.995055314587,-179.697077617733,-0.127475072940191,1,2532.3182438611,34.5126730486019,-29.4178138506247,2756.31521097807,2609.33174543253,58.3792281774104,-50.3922283353021,4070.81152434413,40.9621890944309,-48.2396577233812,-65.9871837948174,3414.52013942287,-77.3902186532491,-7.77768579273595,936.42018218235,-14.6149807187742,647.197621211913,0.669393384130574,0.817425750281706,572.791512416952,0.637564527765903,-76.2089979600001,"Canada.BonifaceRiver.AB2",1024.05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999989867210388,-165.921224060987,-3082.14924583257,254.459774237791,-218.717468294382,-350.38809887092,-363.432830108091,2044.4596242425,1268.99715697054,952.832996442387,685.018528699498,0.490762084722519,0,369.50771310266,8.58431776005321,0,925.37699911859,852.119160998085,-25.8217927575177,0,775.893557749506,-18.3287234275367,0,631.178195935798,1037.99955534841,11.4517944055988,-31.4545319802547,513.824057515984,363.890853200511,380.204904835676,-11.0496604330722,-9.40273260041178,1167.96265650308,177.889099577219,-73.327618170307,"nonveg_822",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,1824.48786579174,-157.675428281224,5230.02362648019,5618.04395417436,6633.05594557501,3541.53064994053,2225.75294674971,366.546122201987,675.650908855962,-45.512634547122,-1.04797983169556,0,1946.60126473857,24.3168208723378,-23.2367073288073,2627.21073576307,1894.92676465221,48.6032180666676,-15.628269270693,2709.38749421193,49.6118993556292,-30.5068699785883,-45.1841113838995,1067.14906649768,-30.7338932879901,-4.83774226193245,208.432207036726,2.25625043309141,155.939726463579,3.1223177275488,3.63299385925316,602.039449521094,5.66678047302158,-148.847872224,"USA.NorthSlope.HappyValley-C19",551.612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,-128.559328792419,-2149.39790796399,-428.034857399483,-101.590170763575,-247.13416763457,-154.254290567844,1907.70867998905,1095.67162133485,1166.95234409881,728.726090822816,4.40850114822388,0,1096.6330369008,-7.30470704585946,7.70890901161328,2061.22580683235,1563.7243671205,2.41751732295316,11.784886637784,1420.57418703789,4.88920783148416,7.66021036163129,57.5857631790518,1488.84938833675,-13.0180918858991,0.0586002905908228,725.580984382159,24.7127826633338,458.101060488265,-1.75566562531548,-2.62614865094195,1395.71535422813,17.2914788209821,142.50105592897,"nonveg_703",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1197.63197563134,-1799.32988092903,1919.63381417361,2525.91660347646,2797.98147217558,1614.2103651166,2567.82854521572,1256.69653720527,1157.73509593443,-73.5179644190006,-3.67053089141846,0,1084.71189293631,-9.67151615016055,24.270311316658,1075.29962328517,1019.32085286359,25.9324826945417,34.572266664785,1598.97718292599,55.6258783077214,29.3284559489637,-39.007741243877,1919.45424355926,-79.9772601483025,1.20543066110046,622.870398557194,-8.28438818997488,359.353997713569,-0.907715370020995,0.66491533120229,1369.3622486299,2.01475327932594,-119.29852778,"Canada.PrincePatrickIsland.MouldBay-C03",54.09,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988174200057983,108.948490618685,-1189.75708418041,-110.659303597432,-48.5411926134126,462.386377595225,-79.3208898725615,1239.56778379376,1894.70405423182,1313.07069683487,271.449189092896,-3.10513114929199,0,588.55668418725,-5.46012444418947,-28.9284444016011,2441.44145992131,2532.61080485187,-5.14910514944345,-34.3689217564358,573.045681192657,9.71263866428233,-39.3021207852798,30.3700948542731,977.10688562519,-7.68698180287113,-1.0205453987818,433.751949710642,26.8096991529539,337.302447160383,-4.10976732305187,-3.22014117090705,1313.07069683487,3.16499802792925,-141.489110611513,"nonveg_875",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981321334838867,1814.84604209013,-616.396762921739,5214.09881113836,5573.00170821466,6046.52049149933,3640.55751376767,2205.87675011307,557.275663720291,793.22584983896,-239.804005632294,-0.490956581301159,0,2004.52652787464,58.5225328291714,-38.7356931946369,1521.09216199516,1041.16638624998,14.5395040841828,-4.36012079670402,3040.91399634214,21.5547577868395,-46.1179004847737,-110.273361796665,1390.24218147943,-2.97298293862881,-15.543970403623,1766.42188843294,-56.64121063739,1081.20881947457,-0.946661704615576,-0.672260773402566,876.361274116483,-16.0924033333103,-75.89254747,"Canada.ChukotkaRiver.TH1",477.01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,144.327061072705,-1647.54285179125,1125.57311240139,338.060495050998,730.005924275717,216.440146781545,2987.64042024059,1964.82630703711,1751.98808533063,51.0149354008271,-1.85293221473694,0,589.170966818943,23.5668386727577,-43.3538499672856,2406.70380572332,2349.52880300009,-29.8356498591499,-45.8690200021429,909.132965619841,-15.8226875250268,-65.3242382041198,114.215673985487,1425.87222050303,-7.90563544112444,-34.0338583140055,819.028646629819,42.2720966617193,681.542938669212,-17.8515494712371,-17.4721781901998,1930.71830446184,43.63042575424,-83.4442907324873,"nonveg_752",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,179.645079682197,-2488.03629581316,1639.60660378156,1136.47140342703,2143.90356503937,372.985420829942,2787.64482127211,2006.43330226424,1560.91348654267,-250.253279533575,5.82091283798218,0,1016.55586247653,30.3106903554255,-111.3073024779,2606.49084059913,2593.40444078898,-3.29576241872098,-122.581437808645,1770.91814420942,21.0123733857419,-143.918880230334,-20.6118810734511,1700.9788864362,-17.4010732599228,-7.73101440070934,893.53495513002,-12.9554826428073,660.289233243861,-3.89458518557677,-4.09322489879902,1560.91348654267,-0.530051614095015,-86.820265188891,"nonveg_954",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999952673912048,1316.21000526361,-2174.62741143848,2053.40174298491,2524.59198529968,1928.12449000138,1901.73048293116,2669.71279725079,364.632651395478,705.104081012797,-50.6226599240245,3.61614418029785,0,796.816822446011,-1.3086115553367,46.4790620831858,1486.32692880319,1246.89710868278,-15.7090357844448,59.3248991128692,1138.02716881686,-6.2638626491767,42.6048210927356,-75.8684779211242,920.051403003953,-13.7520091186975,-14.5487435465392,577.618018361458,-35.5385365285846,388.325070905025,0.782448534630609,2.57283270463748,705.104081012797,-12.3936890036851,91.3403461438005,"nonveg_701",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97014582157135,734.927820177763,-2685.02668111393,1379.05192916431,1864.88136942812,1415.12159039914,1035.28513196109,4988.76591794138,1643.08038515712,2080.1729207455,-592.645282139999,-0.193382754921913,0,663.967954108116,7.15419789736841,24.3354010302361,1092.88557193049,910.79644807647,-1.12996886333183,39.1832600819345,936.27176541969,1.12717691358819,32.1256985020703,7.61968056804705,736.797246141468,0.135198746797236,-4.02894650851157,163.093152760694,-2.57139686943927,138.918068226487,-2.32357032098184,-2.45001591560262,2167.10514918341,2.56570936174415,-80.0880451934814,"nonveg_508",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.790416896343231,1593.41480710275,-702.384740552171,4453.56435476624,5239.25582335195,6151.33933762574,2890.81938348831,2378.26328022227,1116.29981814657,781.545061058346,132.142279003125,-2.29941927062141,0,1768.38457322277,-6.26137240134336,-28.7359304641936,2460.75025051031,2102.76319911308,55.3358736608704,-23.6670802787223,2601.69524834844,61.8555201607779,-39.3200603554158,-33.0253049870331,2988.70401983407,-76.0782621704133,5.27755694595936,727.505704097889,4.50132123915872,624.309218979308,3.59275628677949,3.42409862979511,650.194957132414,6.37179875848778,-76.2135300000001,"Canada.BonifaceRiver.LSA6",595.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99995082616806,906.69491740578,-3096.0062127998,2104.18284019915,2352.51061056931,1181.90290832711,1733.28792381707,2646.0037325616,1055.48603752411,614.434749074867,-158.468445432274,0.0823879241943359,0,891.032425237195,3.10375162135629,55.6895265773247,1649.81863310064,1517.88765742127,-47.2599580798289,66.6094876437584,1170.6077022422,-36.8911972748818,73.1629813901377,-45.4200687032915,1981.18455592154,-22.5258711713347,-57.6225459123803,723.620666669043,-21.9263530985204,426.860091408263,-16.1773940050761,-13.1960648385812,860.197266824883,-6.60137934490123,-83.1695054740653,"nonveg_913",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988174200057983,108.948490618685,-1189.75708418041,-110.659303597432,-48.5411926134126,462.386377595225,-79.3208898725615,1239.56778379376,1894.70405423182,1313.07069683487,271.449189092896,-3.10513114929199,0,588.55668418725,-5.46012444418947,-28.9284444016011,2441.44145992131,2532.61080485187,-5.14910514944345,-34.3689217564358,573.045681192657,9.71263866428233,-39.3021207852798,30.3700948542731,977.10688562519,-7.68698180287113,-1.0205453987818,433.751949710642,26.8096991529539,337.302447160383,-4.10976732305187,-3.22014117090705,1313.07069683487,3.16499802792925,-141.489110611513,"nonveg_875",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2043.51827340501,-1674.49838902909,1710.73471090436,2534.89980393194,1837.56449177625,2048.37064493561,3376.51755073904,1015.06115386238,700.112599018509,229.681111335141,0.797085702419281,0,604.36075985513,-12.430738191616,71.9479146808754,2163.8959127217,2224.51697535113,-22.6769340307938,112.205809868159,824.165093027577,4.87806849507264,87.166914019461,-30.0612684673988,2628.43457372009,-73.9765122706572,-29.9623756520637,588.572255390562,-9.34835313109973,605.392604126119,-6.08959926411229,-5.12463975660157,926.948559241798,5.29386059298929,-115.386655228662,"nonveg_706",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
