"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NBR_peakSummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_endSnowfree","spectral_NDWI_peakSummer","spectral_NIR_peakSummer","spectral_NIR_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_green_endSnowfree","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_blue_annualMean","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_changeESPS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.232790768146515,2755.79890824965,3209.94733363005,3346.20649642385,1965.94777781627,2967.06965106311,4445.81789347558,1041.25188763731,1355.78591529249,1173.35533667349,5507.57902703453,6418.70159891127,6636.57821825174,4521.28536844335,-5910.557800836,-6457.57693913739,2292.65155439299,1782.91231198053,1817.09890611624,1871.26682733843,1855.51626751673,570.580192735652,625.910512673113,578.434497981146,529.68770420525,282.201635187941,-1.92199993133545,497.058387756348,0.045666666701436,2.76597368717194,-0.181273312773556,0,1740.02768440051,15.3503084183228,-56.6696221166608,16.009507061879,3046.87905555665,20.5507876301992,77.4927551520157,2501.90723299975,15.5431021234957,65.1635828119801,63.8295629628397,5626.91242905901,2592.59802188939,23.4385024032821,36.9403813172614,-6076.21516557561,2210.35520288737,-42.7270955455062,5.79321250643326,796.770476609709,3.24756239556418,20.3001607403672,794.339008615994,14.761918167294,42.4235726157974,603.27644309094,-10.8725431918679,8.31481645300129,-32.7491821366296,428.919480163441,307.671310400603,-4.77451963957931,6.30518225518646,-17.5662044377581,18.098312376506,16.0368793652531,619.1312909288,5.1354252321168,68.8338139990063,"Norway.Javrresduottar.EC-Hummock",1760.8175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99998015165329,1125.66278329384,1202.83913022181,1633.05585551476,560.215489868634,390.268787241848,865.032259613816,-986.456265371627,-1262.61300013289,-654.617304262103,2271.22192177428,2290.77426263612,3012.08660189465,953.443659631534,-2743.9678396412,-3015.96373721819,2294.56182991075,2025.37688207858,2376.20934839883,2359.18828245217,2803.04955789073,1133.66717503844,1291.18265149628,1110.65234699182,1460.15646321057,-331.070722958621,-2.81160420179367,58.6289186477661,0.047595283947885,3.30374950170517,1.9165626168251,0,502.019706650784,2.77749080835069,7.49700624944063,-24.1066672100675,1952.09956743033,-78.083982697213,-19.6540179590783,1425.84208944527,-57.033683577811,10.8815303725652,-19.9321586993346,1653.46357573569,944.489503109736,4.87109669613962,-34.3377151725527,-2803.35509399327,1954.13380628679,-76.6554176992268,-1.45186014638914,417.020916020395,-13.961622762231,-20.0939773268615,404.012759917238,3.76494686039239,-29.6894619298725,408.116068001572,-7.47710257941018,2.67702374754936,7.66416672051503,855.120648136806,795.806325480536,-29.579726392036,-2.16589098767835,17.5126522877754,-4.15566572620295,-7.01764587900371,1404.20507785624,-2.14341308288077,73.2188888866978,"Canada.BanksIsland.GreenCabin-C07",1.6575,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999899983406067,1319.50366638588,897.304683720791,1083.54083203618,246.338798424997,436.029527726088,-547.745714281138,-1330.78309562189,-2063.5245502742,-1835.220259184,2260.54272286278,1533.28234121894,1747.76698928881,579.763468867541,-1543.37170667555,-2186.50765336339,2427.42638736997,1984.00442369357,3694.23597960786,3425.54554204547,3586.84953775151,1655.12917397396,1824.57583716071,1645.96062379835,1733.83129160631,247.29935122378,-1.02247178554535,29.875301361084,-0.00441957311704755,0.340886503458023,0.263908177614212,0,1330.14650092405,55.4227708718354,-14.3258575627224,32.4768448203913,1958.80200666356,81.6167502776482,67.8706726868126,1669.95126744181,69.5813028100752,-35.8956667357739,56.3647272809472,1626.40670094704,1680.77925399524,70.0324689164684,36.7227416367836,-2186.50765336339,1077.95487966232,43.8079103177298,-38.8752902357193,936.083642110439,39.003485087935,26.4041063024443,815.765883245078,-17.6675357036824,20.6684951971067,476.300918064007,19.8458715860003,-11.0796415104645,-8.70283994681873,1374.87075756275,466.675687281667,17.903194535782,-15.5909918294858,-7.11476025953897,19.3704301384527,15.0766390997866,1780.06805660748,-12.4841151312178,68.695889730374,"nonveg_540",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931496798992157,2774.99902186634,3207.90828306252,3413.62952569209,2144.09807360555,2469.81375429264,3115.09275360849,-192.704311853662,119.714291635373,190.472832748529,5537.70502755512,5973.98073049552,6226.57424755348,4269.2632675661,-5956.99380790865,-6323.21360251312,2453.38739938098,2002.74363239363,2219.94626705099,2328.8447373075,2373.58351125113,535.297774348535,596.620037830181,585.138844397537,566.726073869904,-16.4584759209001,-0.476857893996767,172.130732218425,-0.000674783413867572,0.570135474205017,0.371562606758541,0,1140.03353109818,19.7464120417445,-0.81524988792853,-17.1639681744755,1091.96784192453,10.5447847567902,-19.8495888815439,782.376313604559,5.65190801143395,10.7749928530491,-15.8201411843766,5735.68283795904,1819.10572961043,31.519719413988,-25.498047078796,-5977.69906648478,1505.60971776713,-12.1986687361367,-26.4067086425076,410.913298655347,9.24373669741016,-4.29679309169731,275.397083291872,-7.06146367415057,2.40492568962092,210.076818564645,3.95169873360919,-5.38658509140116,3.04117207417175,460.858301201461,209.926299404999,-0.774675087572215,-4.608050538197,3.30906400926033,3.53725633342127,1.3948307030852,611.121569991565,-4.7950288945458,60.0629279984963,"Canada.CoutureLake.TD7",201.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,-738.215200459308,701.867853938591,331.226540799961,1065.24852983783,2233.76092138553,782.648397385536,631.18224987282,209.825737764183,141.595485320081,1111.27676758247,51.6714042929099,4.53856017369105,506.884325142883,226.575845966395,-2078.84811469182,1408.06098571114,1865.54437887576,1265.81245847961,1459.70188926098,1414.74178345671,560.470806562711,577.921759854241,957.8022469611,1103.59796632605,111.347682898881,-3.39307475090027,1591.65856933594,-0.156711935997009,19.3761386871338,4.56313276290894,0,1803.46373029714,-12.5609284641208,13.2371897549511,-49.6580363585482,1451.112524,16.9238608991992,23.0656388567909,1462.89916061017,17.186352573459,-86.0528918005981,14.5295349002978,327.719881744567,1147.04841605158,37.7745276524739,-3.0152776814492,-861.913511795662,2305.42396065821,18.0924331392957,-88.6125607720522,891.951434168161,0.8213562606294,-10.8576018756641,590.447111648879,-18.7161261353931,-6.6858424407367,569.094503932457,-7.23988905162507,-10.0863193738436,-1.16063728559438,823.470477628743,694.358081017771,5.52984070120159,-25.7499611375045,-3.03381268167958,-5.91937884804021,-8.90241715811962,1101.00345723006,-20.3981070861222,61.8615453510018,"nonveg_571",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2994.83170714125,2987.96284448826,3269.2553289705,2089.28032838507,2697.24616603027,3789.33745015819,956.898964699435,445.495962441559,567.976505048449,4904.32203269654,5311.25955183724,5711.13860068103,3701.01178437755,-4991.96534739391,-5590.49009663413,2567.53941876461,2226.12827532588,2245.22670077046,2143.69250673562,2351.76399824982,837.923189388397,888.976099608846,698.328408842977,763.660044491739,163.41085959433,-2.60138034820557,334.382305908203,-0.00348444376140833,3.07637619972229,1.64555943012238,0,1880.10315185158,32.792245111367,-23.9857454120827,19.8023671875095,3490.89294577977,42.498709349633,62.0119603513207,3107.67532754458,33.0724516760692,39.6876520248016,66.4133048228315,4843.45265769178,3276.27295485962,63.5982396883618,38.8677601527449,-5554.10695451196,1200.90468914101,-6.26859078277131,0.810011354761741,738.01165815269,12.1783121707439,14.185600052332,320.568747281638,1.62684872745533,15.2890012997262,205.596781582332,2.56923577207931,0.063834733699295,-9.39700395601917,495.2298903921,460.867609599645,5.51292064068845,2.20038618200159,-7.87564328540831,20.7906263391879,17.5000388389547,717.153165914433,1.50687744936017,69.8970183990531,"Finland.Kevo.8",420.732,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999920964241028,-20.6620009825562,484.757974399641,659.110436978313,40.099282429568,726.517070227693,350.024339863255,-548.950949428994,64.6054964081515,-368.128684779793,-514.407369062125,364.42491378539,631.627213063111,-1739.32689772345,-250.137536409113,5.50925283274239,1614.88020503515,714.59891328391,1129.6465037533,1601.44030744044,1796.7804946687,871.3962422931,970.91211597349,1218.27050663929,1289.61589435436,-12.5869552194697,-0.714977979660034,5.91722297668457,-0.00313713634386659,0.186212286353111,-0.148847967386246,0,736.488243435383,-4.51834957256297,-11.6234975052448,-33.6946650254798,8963.82911649469,-319.225529373337,-57.0099163819277,8209.83418881179,-281.247459591552,-26.5399249919343,-40.9037630558097,-282.737092710471,2370.95411078656,47.112289563897,-34.6952158267116,16.1410503497035,2449.62246614389,-83.9747645917334,-0.393770278405966,900.281291751235,6.06916430694977,-31.4708528582812,1426.04582219034,29.183395586748,-31.4529202458098,1155.56956470193,20.8534207050885,22.717800976653,-9.3707349739697,746.851907023631,403.68996118767,2.86543978311339,12.192167660249,-3.23247168642404,-12.7126078768965,-14.3555106102656,1007.62562588573,15.4649682306127,72.1967993150336,"nonveg_1642",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999985337257385,125.543504760561,373.287674015541,350.827399862415,-381.666996293247,-2359.51933751571,-2374.61719504163,-2659.498794157,-2527.17359241524,-2769.62156161084,-65.3310624104916,814.809430034892,798.07825117205,-707.948807998112,-670.591271289337,-864.446965946629,1161.98197635457,1695.35739329696,1786.53113774046,1996.37090826932,2029.56580431751,971.271971624813,1058.40915240089,1054.4818457692,1009.77985894568,213.050514768559,-3.06779599189758,891.500915527344,-0.0874345228075981,13.9842510223389,-1.38369858264923,0,754.954670308788,6.97537403864261,1.72771339639431,-19.0572437888446,3183.84763472463,-81.2499942871462,-14.6739680278527,3276.43983861404,-80.8856100065948,-3.04752620892104,-10.1788616724431,243.158406748399,1522.758238033,16.4773780919903,-33.7404005454794,-670.591271289337,1043.82464026992,-26.7122858520149,-0.0511373010334154,553.784692813519,-13.3958553415245,-5.69524284019443,370.439254199027,6.72912463547813,-16.1415208099122,213.687639271353,2.07490166136489,3.31916186195306,-4.23774283582359,1097.44378321705,1211.4477489198,-26.6416542816981,-4.3105807983394,5.81634817907776,1.55863396656005,0.582062188945254,1264.08797159153,-4.75101284771607,66.5195644249704,"nonveg_842",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.856255173683167,2099.12477291572,2430.1528218895,2482.6701966293,1547.06306015618,1419.76123716675,1300.43291886198,-1030.10184579577,-655.702449446797,-698.837386546503,4749.02877072117,4817.49231276221,4859.76975621977,3404.53947154752,-4797.56605894556,-5153.43760612398,2110.3048972982,1695.85887754446,2411.73676260053,2506.58444591183,2443.70428627909,710.058215818084,784.68081907406,813.280763758384,765.718280305685,96.0484537115816,-1.20341531435648,194.1109246148,-0.00617181095812056,0.53841088546647,0.666698257128397,0,685.059651187121,16.4852171800727,3.75375120506977,-18.1133291335071,865.245562290174,22.185783648466,-23.1080277701664,730.224032552753,18.0536323305692,-6.09388648761116,-21.2612013824475,4870.27084107129,1008.45977082984,25.8579428417907,-28.6148916279149,-4546.9240417634,2155.74512609628,-12.0791940701854,-42.1164139339762,314.063404049746,7.40192631970156,-8.11421709929479,439.678936786316,-10.9919734196579,-1.98106987283167,315.539117384955,2.06442415819435,-7.88847793462388,6.00652852024447,689.142591961216,223.492635837077,0.666924405526798,-5.58731589592692,4.16277723303769,-0.951418403332419,-1.03779656266408,872.067757577346,-5.84175706248512,58.4701841883478,"Canada.LeRoyLake.TD7",543.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2802.55901384464,3662.63953758541,4266.52386380242,2601.89084673663,3707.07203646921,5006.81014648038,687.489127814836,1260.55761481105,1610.46773730636,5388.60807825491,6035.28449644561,6658.15856070649,4430.36312294092,-6171.20647076746,-6410.59860077137,3147.43986496986,2589.69525952958,2045.5419245025,2174.8502280901,2373.65957569951,590.193033036682,717.716449001961,666.574422294004,709.313981859212,85.789349547347,-1.2418209888317,15.4086807745474,-0.00924732242883356,0.804436425367991,0.203162999064834,0,2479.76368241222,29.7031518213814,-35.4017954885391,-57.7524814707483,2470.49283571397,32.3409171394989,-57.1033500341032,1886.83179226578,22.7138576843728,14.5344435455246,-46.6878406537063,5176.90790412509,2722.76101333145,37.1820996509167,-65.4767582859761,-5974.38291586277,1471.78579825945,7.6569261561652,-14.5415837603176,1387.01423500924,12.2548918011731,-30.2991571593448,848.615474058701,-1.60179839544572,-16.4893345276178,522.572199058299,1.71615588687087,-3.11042642332153,-6.48994423345173,469.143837222409,370.991214241369,2.75430360227495,-1.50553946250524,-4.78589027516632,-6.4552656624738,-7.19591854450667,775.543675109085,-2.76554418511544,61.2406699985899,"USA.YukonKuskokwimDelta.72B1",545.571851851852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0769102940601964,3297.57475050905,3940.65516670665,4267.55787915715,1637.79343371495,3686.91661316964,4805.15780981737,1290.62164317724,1733.3510636912,1793.92052512387,5655.76271136816,6682.85788651338,7120.38932752838,3500.08547135417,-5982.10782138916,-6516.14136015163,2843.99953361498,2275.84297442425,1737.03475382271,1789.35890875015,2019.66243665214,552.27375177775,543.60453923411,459.511153608757,514.580190373196,-103.069495271634,-2.03864745582853,600.540178571429,0.0251086654939822,9.76157746996198,0.119914808443616,0,3390.78742465752,88.5006694811793,-38.2505994534656,-39.0429897242739,2343.36463986017,53.8377637554395,-9.40420375424244,1940.23934015921,42.5248668088604,40.0903084814759,-11.1640339901155,5954.87788392309,3879.55173539547,115.27692998069,-45.7572150979056,-6394.70851501353,2387.0154283763,-82.0721180861182,-20.8065296831491,944.127210455581,17.2514583929981,0.54844902933587,526.864219673337,8.79036620496681,29.2702344262965,460.988361656627,-4.15284877276423,6.47569767687438,-16.0537226575475,448.349462648596,903.638743176461,-28.5339419559905,-1.36566084059073,-11.921234334139,27.3511983537631,26.6439338881899,577.662314033043,-2.23330124410479,68.4121345704161,"Sweden.Abisko.KJ-SalixShrub",935.628571428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.984344720840454,889.02537679306,2015.64446663763,2637.2311857159,1030.54678136323,-2187.27846356355,-1512.90122489553,-2814.44181778615,-2169.93302561755,-1954.44706471741,965.314088326043,1384.93502594563,1681.90061833588,502.944781138075,-1992.97103967197,-1296.76240642212,2686.98879226904,1881.38271354258,2718.32402333844,2881.30167203536,3077.77340492446,1005.26030278571,1160.56517689463,1200.93427446877,1301.83469695554,-494.342661785971,-4.14853143692017,1085.3408203125,-0.0487819500267506,31.1720294952393,2.7911479473114,0,1748.20580892284,25.617314198801,-20.051184486396,-36.3425512853086,1037.42690796472,9.37524396272712,-25.0320002017914,859.994753068737,7.12697064529069,17.146109139721,-20.790606198987,1044.76310259845,1178.9558371978,14.9151389415474,-22.4585169902901,-1709.92531217737,696.208633249857,4.22339861697714,12.9113408048515,971.326611780363,14.1294591170767,-20.0073924343182,359.690833847289,5.12103764490371,-5.25734350635234,349.368039894919,7.8354907911392,3.32711954280012,-4.39642736556902,870.312738358754,231.915899061351,4.5799003897244,2.81059334312171,-2.25451314879314,-2.07194255899361,-2.57526989501157,1186.67527331317,2.77842315387808,66.9261689913218,"nonveg_647",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.850477943817775,2788.50299959256,3024.18267172774,3486.1109906922,2113.84854240977,3001.34998459619,4352.83684629856,1227.15145402127,981.431956842971,1386.66430475115,3930.77959870493,4545.32964884745,5242.65766111062,3284.08025610299,-4168.89091331687,-4883.57578527404,3245.21166940597,2677.18587884651,2662.84850039378,2427.76689316831,2629.65382810439,1150.26341440894,1299.49815204802,1084.08981569922,1117.78198819216,156.701423946765,-0.90200408299764,52.0063304901123,0.00102168430263797,1.54218779007594,0.048596774538358,0,1969.00542558841,15.8481156843896,-58.0723653277681,36.0122690652308,3151.33254940292,-3.86186911825944,130.640184044692,2584.29761326208,-8.3195255102158,58.7900636098878,112.443199574892,4185.3851485343,2933.98193446005,30.1603102691298,52.4499068188353,-5090.46049937679,1936.02170147794,-47.2260949302494,0.8869332376307,714.234080626837,0.612827905666329,25.7279389124649,893.262713309157,14.2555595312444,44.6631356654578,773.811406731797,-7.93964952063483,10.1135845946713,-21.8938116297985,722.150194167446,384.578919680905,-5.37099113247816,2.32050313499072,-7.14543008616013,19.2289459840453,18.1610225112083,1082.58643407401,2.98690504920193,67.0280394989242,"Russia.Tazovsky.Unburned28",266.261666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0233820586332254,2928.92823106039,3370.90337396538,3507.32188308222,1371.73683949224,2208.95976123351,3365.35491983264,1226.87128654293,1137.25510980968,603.024988469619,4942.00853807886,6148.39923374616,6290.22530630942,2550.87569393664,-5218.81727946435,-6160.49471016476,2365.74046356275,2567.23843009928,1811.9189444956,1832.81526571874,1899.69877983638,710.086797759673,703.165009211111,534.854156411636,422.55981390306,116.385807748154,-2.77657536097935,593.277439662389,0.0671656066551805,9.6815938268389,4.2080100945064,0,2293.72002245412,57.082544336212,-16.9736897647268,-23.6897566115284,2732.34263974878,-84.7248361936511,35.8397311731482,3398.80033542324,-103.984324350578,-5.65439614694633,37.436897528494,4539.92797251131,4771.62005042722,125.72351468129,-20.5831115392695,-4548.06052491328,4424.8258895987,-100.936756708264,-41.7995623110492,983.297432836987,-19.2810354674037,13.0014990542167,741.016211256614,-14.5809251534748,15.5957188340414,483.264541014889,15.515561718411,-12.4240993654364,-7.00839004902577,853.870163390738,2020.064993374,-49.4177356202349,-15.7456512627975,6.8359159046951,16.2811432285442,13.7714916579061,977.818648371505,-18.8860451772904,68.4124785704162,"Sweden.Abisko.KJ-Snowbed",509.522857142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0802155756391586,2843.9970736478,3728.32247344547,3939.57140018648,2399.56438118302,4007.77435967535,4562.34303565862,709.750891514336,1582.84045130797,1159.60931951214,6323.44460996173,6826.88104402755,6966.63965704472,4763.7621684837,-6481.08296607236,-6999.41453883195,2612.53004663269,2150.25812305308,1582.41311543145,2031.71455194845,1913.70640092752,390.13127502206,439.049786533406,596.332826628674,418.364853434657,-136.990160770557,0.166711047291756,527.098999023438,-0.0479306252673268,3.71975359320641,-0.424271613359451,1,1527.2052050715,28.9412678716377,-7.84782533229542,-31.1606944778013,1406.67229697525,26.2452626770536,-42.0024472204653,946.872197469334,16.2531451310929,-1.17373101371592,-36.8921092816748,5868.0157357193,1976.95769284822,42.5376996838456,-51.9485697914707,-6813.60155112644,2818.10063498675,-48.1421751527158,-34.7431376410122,328.619620122613,5.04035725100522,-16.4309810061307,531.840447371539,-7.87189308484156,-6.60148882374954,549.89538493029,-6.83168567277088,-9.19635854861663,3.92009359296659,340.170196538829,693.084335924703,-9.09627555745518,-11.2885578520949,9.26096198499718,-6.6603692466826,-5.31285443629133,575.250929179678,-9.97105568128487,68.3177562489834,"Sweden.Abisko.NF-SeasonallyFlooded",274.7925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.600115756193797,1382.59193403321,3287.05499353742,4514.01057625785,1035.61219189269,2512.92674156146,4973.79061815551,-1548.9602617125,913.676200147031,1803.63109310131,4755.50238794447,5641.20471330423,6910.30579741241,1865.80471356369,-4579.73019310636,-6793.37119245227,3011.93155563349,2081.44619390847,2134.68906107948,2067.85269900544,1997.04593920543,546.309231364253,759.057925248155,631.560668752118,446.39650555688,-498.347150838747,-2.38658277193705,1524.62390136719,-0.0132003227869673,15.3953380584717,-4.29953543345133,0,3976.40958812907,71.2337480745646,-45.9584053293602,-58.0080149259241,3804.60259579097,20.2747390495006,-91.7430480222015,3176.51927242346,-0.206400654753863,36.8508516611023,-79.5105647387308,4105.6963494611,5950.19656241234,126.975984373399,-71.4199644942476,-4610.1605674849,4200.72468676549,-49.4294544831151,-72.0035209811309,1337.94517366,16.6836756327778,-27.9940945874905,542.279127577677,-13.9195792731955,14.0804020953427,591.944512412526,6.20640704329674,-16.4167680956202,5.7301743663817,617.779222359363,833.666574711825,-8.90750502983967,-15.1660401056364,4.93623047867389,5.21282867725529,0.83217063906706,880.540011290294,-17.1085929383506,61.4241162446631,"Canada.KluaneLake.Quill-ShrubTundra",1136.39333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,713.248992851838,77.9742807168287,470.029954475559,400.867280945011,-1478.27776411199,-1946.24152023225,-2186.02674543334,-3150.77789410108,-2544.91277694727,989.607411666749,225.968001951784,804.079328813543,609.208142075443,-1383.2418859431,-1809.81419090586,2228.24713999445,2419.07418157907,3856.03756927553,3341.20002024428,3669.80995233508,1706.0169366143,1915.73414661487,1656.16808882794,1833.56308567015,-324.368347317768,-2.72245764732361,359.264221191406,0.0701418668031693,4.34291791915894,3.56470799446106,0,635.274712135009,8.1282648080474,-130.685224586243,158.818678033752,1112.93013445916,-1.80236573799959,238.334197445314,1086.14438799688,1.90247314367247,-17.1528311015383,241.187787166933,761.186960950396,951.103918292676,13.5856881996895,237.775979573169,-1383.2418859431,1304.75252193074,-0.831122140065872,-19.8077801123383,519.709127072957,1.93889563932713,105.430208210764,516.787897345201,-6.7206416162284,128.709387257814,312.066366457647,2.9570334749218,-3.78984739112129,-65.6904917648967,1509.50933327272,699.845716638601,-7.40565570872186,-10.3069817820778,-67.9639556320706,81.1199835465487,72.0968210501778,1918.6280400029,-8.59325625383429,74.5890028352278,"nonveg_809",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
