"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_eastness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR2_annualRange","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_changePSLS","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999998867511749,369.560342384383,339.266017509299,394.268457865681,512.792419566269,503.861615541967,-90.1195299085311,1771.16964173699,395.944111635569,-0.00925928540527821,0,490.441274791621,-1.35283733798617,40.8701062326351,-2.06705013910315,-1195.76700688572,1797.55083162896,602.9119494748,2.52040537549189,0.74423366869182,1422.50434094608,-24.2650310724231,-12.2094392082456,32.4545745659078,-0.125110798480137,2390.54582088878,422.814499823193,-9.99959396491454,254.02848779601,753.193600590392,-17.561727321688,0.0634224632125003,1846.36634722077,1969.66044258521,5.78109784297838,"nonveg_1416",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99519670009613,198.345009147375,-48.9661504649054,1665.62734584207,393.480985328195,1140.08617233551,1108.41367313662,1821.61519332288,-324.086862254669,0.0207344125956297,0,1101.72283095432,35.5394461598166,0.923592394535938,-32.4432980262455,-2389.69506953404,1409.53190666261,1739.25354946928,56.1049532086864,-41.478065944851,1256.20242831368,37.4570768911519,-32.2239793187917,15.1147458309459,-27.616695281632,3587.9066990247,995.987035755392,-14.3942802234755,806.88940942606,506.468644345575,11.625521478731,-10.6646571234731,1821.61519332288,1834.3313954821,0.223850413135248,"nonveg_849",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.343506395816803,2599.84680580934,2132.13682107866,5380.23195443163,4899.25226133787,6060.71451733096,6601.68989845893,749.790806733155,-783.819704336803,0.00972253456711769,0,2869.87239916313,42.6767937580912,-31.6941770489299,-47.237881652816,736.288822475655,3716.73903406559,4357.85181749248,65.5721058196519,-48.1780714153423,521.472462666522,5.90503565037087,-4.4816528420768,-11.8002189304638,10.0365675350987,2687.33218012434,343.880736184819,-0.056583466790164,248.58122419926,87.0887585027557,1.32631458533405,-0.218035161946261,907.485262653551,925.571323343418,-1.73087413732863,"USA.InteriorAlaska.24",146.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3114.73285113886,2297.83655766104,5554.74681236854,5273.61380396193,6393.93702466216,6823.81302458509,693.519483818521,-429.176598393067,-0.0480567986766498,0,1505.32589329825,29.0025070464954,-6.70501635053964,6.26978720093368,1296.10500677358,1907.12803997991,2837.35616117438,63.2979892513662,-23.4263852018528,1920.40714827147,-32.6078843804435,-21.238696621649,-13.5249670932324,6.33359261072848,2410.03818925842,382.765729206155,-4.95183488762599,283.590302146797,300.754547620634,-2.01829021108593,-4.70100842531679,758.27553086477,776.140357168521,-2.85093952857227,"Sweden.Abisko.VJ-DryHeath",319.966666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999984502792358,379.487469477075,93.4510897516495,1256.33263660766,791.89925142844,672.013723818204,1322.19489938745,936.888336285836,-202.277323445684,-0.215740889310837,0,539.825227700185,24.5375103500084,-17.2713541940828,29.3132319348573,-2918.05468138467,898.067573579025,865.547588711146,36.3493329968797,5.44934216410165,1516.29407867462,34.7454626640425,4.36421739737462,-16.3404862412131,45.4105149267688,1901.71869253856,621.982672039533,-8.22257384613809,545.204577694976,240.294793077841,10.9224905944473,-1.19859608821862,837.077994022552,862.652504031209,-8.84752814235565,"nonveg_757",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1701.64571463598,1184.23620791439,3620.09756559487,3324.53743730911,3850.71097186815,4038.38138448204,795.510499653894,-174.194685847309,0.0253350573281447,0,1367.56058591561,42.3788349913307,-37.4733942551827,66.9615581552423,-446.54673034677,1023.69705962394,2242.30991421472,70.1530144245131,4.65114597586181,1372.63459811685,-20.35389731565,-25.6296699207089,-20.2832762102938,82.9383785925599,2305.62325670023,704.959558556718,1.47774490686377,359.169061998287,156.392145165386,3.64929119220702,-1.32293609064284,910.295249160783,903.178983400568,-10.0626630033585,"Canada.BanksIsland.GreenCabin-C11",151.826666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999622642993927,-127.272701267179,539.713650217104,1579.87232590427,-250.213366779227,197.979535510894,1457.89811374167,1273.11200072007,-17.7591317559514,0.491915643215179,0,945.747551126883,9.95575713009285,-40.3435048094084,-18.66638904395,-2355.45502947532,1754.21052374796,1830.0856926835,23.4927310520116,-28.0120563931326,2090.33753757128,21.039645379258,-7.89140281216569,-89.4492659269524,-27.3868752499629,2340.7706884048,972.974578066076,-2.34651767267987,661.719884606552,595.212809592773,5.17938432363231,-3.29173008093323,1219.32433909366,1096.88972570198,-26.4497842662353,"nonveg_790",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,815.138594578454,547.191178435071,1522.41765227656,1779.68041375212,1835.19621090278,2272.89584931956,1323.07189789985,46.6879260415345,0.0215573101841773,0,1687.41388741751,51.1337541641668,-5.13294156455279,-86.1750871086034,-1127.93402389346,901.983806938494,2497.90520793351,75.6940972101065,-71.7306297143361,837.636312902795,12.9558403835044,1.65463157394787,-23.3612742055805,-60.402357084699,2273.50283545126,933.911293856223,-16.6804255753555,649.150878425521,436.398539643198,-6.24177552363061,10.0706501760814,1527.27679407551,1529.23409864474,-20.3628474027535,"Canada.EllefRingnesIsland.Isachsen-C01",17.2384615384615,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931943535804749,3227.79902225108,2169.05905825286,5175.39928336839,5319.61338166177,5742.21551803186,6170.79943941292,732.320801995391,3.63587520521828,-0.0306650884449482,0,1857.51893017944,32.3854205979825,11.3611426745491,4.97186559143059,678.363906881642,2564.52660969282,3277.92125162148,66.4216357344713,-30.0043424808611,1638.9809167417,-34.3027672197502,-18.567584933208,58.4891908614018,17.2338583206669,2520.41508103544,1037.34792414454,0.385883687004406,739.139185952407,448.168750422509,-3.98993936512052,-3.55996536543701,931.201266806587,989.351369064921,29.2943357269391,"Russia.Yamal.VaskinyDachi-2",402.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-167.013161442285,249.215410663313,651.268869410539,-206.136452124224,1051.0990729593,526.756322090833,2919.14507747706,1263.05559694484,0.00290045770816505,0,911.458361171373,9.07922640394626,128.862998267373,-450.749063237311,-1673.59050144929,1471.40324515928,1257.23552508353,12.3237744368763,-419.078508361176,1220.08081842969,-15.5306944729387,-6.2865291299297,134.23100813997,-357.018907882653,4455.73486826803,1044.34629360158,-10.9199437894449,1067.15988588329,367.423861429112,-7.53513613822918,0.0579748837655573,2927.76127293576,2918.19292562256,34.0533110548909,"nonveg_733",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1330.39947081325,976.9126000929,3587.33441964093,3080.94791496182,3774.61932813476,3537.17953056556,822.197450449637,-42.2357751502285,-0.0427190437912941,0,1210.45236935728,31.4201576045749,29.0543594789311,133.243868762771,-925.580816386277,2140.57303662029,1753.45914220393,57.0275440245656,98.6403363720195,2505.10755387482,-16.406137959697,-115.441628033715,41.93980854912,118.000188168699,1997.77233124557,561.853634257559,-29.5712439082926,384.54349637414,506.163965087293,1.31881362031127,-26.6402086888049,887.412485361055,788.388681531299,10.445750159709,"Canada.PrincePatrickIsland.MouldBay-C05",176.845,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974278263747692,1120.55336442335,782.855539752265,2218.60909970281,2317.0802504992,2890.84759359201,2798.66865577517,1017.74387674608,-84.4383102715966,-0.0595670551992952,0,1038.31400023862,15.9374746684566,-51.309039947168,139.505534635822,-1418.14716315908,1738.19866825951,2612.02248577065,43.0967735204288,97.5812207552738,2936.18748282905,-34.3957323288382,2.14805541505665,-117.59145759127,146.009004756018,2594.56680232041,632.934699832527,5.17027629176055,510.373680345724,653.92254718004,-6.28124478971424,-1.13713358610674,1155.05847796739,1107.68915050295,-23.7111419355595,"Canada.Ivujivik.TP12",1000.04,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.823514878749847,-114.937115781905,592.621878749686,-921.279216346241,-642.402242799379,575.68913563143,1549.16364391069,916.286719888382,-213.850692517605,-0.368843197822571,0,2249.30507787469,-68.4847753015928,-34.0215950500474,195.886487680535,-1311.0054243224,7182.28221381637,2470.44286025693,-56.7233865145459,-43.503263515386,3657.9135048645,-62.7660658509444,26.1379843101218,-17.7795448251626,119.480830226974,1259.71567421883,981.66811789827,24.4194309718816,796.83996520303,822.595423953142,-25.4946017205999,1.33445184802131,814.93540550559,983.180639981352,-3.88630392896803,"nonveg_623",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.790658330917359,1614.5257834717,2265.79235984612,5857.33856070086,2959.95656611278,5279.5280791331,6233.11467482225,633.283740359585,9.88862905737667,0.0722921244800091,0,2565.18745964321,69.1283129474126,-36.3173670015464,-77.3202458885639,128.809688944064,2898.36644610188,3296.34569786333,102.049353227439,-58.2111081070307,2043.61646515751,-15.0679902399374,-65.2373950093917,34.3278518777268,33.7926969608568,2648.22847722833,452.65787187965,-18.7402744737313,582.583228463869,309.102722939846,3.96100015809513,-12.8792801224936,1050.06746839905,946.233341775185,6.8291835314401,"Canada.KluaneLake.Outpost-MixedTundra",94.772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998152256012,44.7774725965546,-96.0484518712967,11.5732352414462,3.61094041381157,-360.634754511008,124.225394589835,2216.81591964687,-235.712870740192,0.0667417794466019,0,401.49120673108,4.55896369164396,-100.37280168277,97.926833091042,-2122.54770207349,779.837327811941,484.860149100842,6.22439932658545,72.8491389849638,502.32356749975,1.10763038439431,3.13546238081546,-125.580891874937,83.5825970836754,3267.97923931981,368.614885689161,2.56655534881826,238.673040632531,334.430514117553,-5.92520849402471,-0.0789042127922812,2219.63687527464,2222.78733700513,-35.9033529700913,"nonveg_995",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75.0888438522455,349.387712920128,342.400573837289,516.784008151951,99.573379659572,603.102749950655,575.16145000883,-153.19415413947,0.392096161842346,0,569.110022970519,-12.5835544431464,-36.7429132189125,38.5956112826801,-1488.08447643896,776.222114744393,738.935779217888,-17.1071925875921,37.9282389538526,722.617311800905,-17.3586050128817,10.0389080558224,-47.3077280092735,39.8333164382476,792.430374606643,513.610869253339,2.90716138313465,317.552916624864,277.118729999798,-5.24418132527133,0.695796599624165,572.113046203558,568.66895205125,-14.1103768315816,"nonveg_870",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.887534558773041,2633.95156988458,1756.96417451588,4497.20602454488,5129.69056721829,5853.48824091631,5589.97800220942,549.299891297127,-92.0284365244864,0.0238463659253385,0,1875.35427983908,11.1644338613207,7.05981660054886,0.934313589352834,-1009.11356969972,2783.60131051611,4109.77697152478,42.9031286950775,-27.3516647077352,4050.76031588736,-101.685123235477,-10.8359966502834,34.4344334179215,26.1449852811966,2056.69685520195,934.810697933229,13.2660839039904,572.508074057063,872.706677145322,-20.3597742266665,-3.88207791625912,593.074951538494,706.954121122886,6.10271023780283,"Canada.PayneLake.TDA2",1045.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.77942117717531,2193.23891154197,1851.36113220231,4020.80958297003,4084.48830137348,4438.18448289908,4761.30078195849,842.038016985671,327.036156240733,-0.0349236745387316,0,845.236530036543,16.4616477712914,-1.82837130587365,-52.2508469446301,-479.258534968366,1128.97510978143,1853.77485980804,35.3517964654619,-48.7847092630603,1075.81124481707,-4.1033793807547,-21.0109142052413,21.2920039127139,-21.1695003778144,2399.17331762589,696.747181028689,-7.67090440029415,552.285180924542,499.091373504885,5.94226537252638,-7.05094156102638,900.187980102544,906.09468808112,5.64867211635242,"Canada.BonifaceRiver.LSA4",804.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
