"permafrost_index","trees_presence","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NDVI_annualMean","spectral_NDVI_changeESPS","spectral_red_annualMedian","site_code","biomass_density_gm2","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999998271465302,0,-41.0123865351304,1072.1539422891,993.140933392124,22.8833292056135,3407.04340000979,"nonveg_855",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999994099140167,0,-17.878645668851,4329.19754413543,-1816.16634688808,58.2535564329116,100.256787155858,"nonveg_1695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.997956037521362,0,59.680546344898,5867.44277049638,-194.270345373228,9.45674849294514,1226.54364977538,"nonveg_593",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999996185302734,0,-9.2728443708232,1219.86376995985,702.223323524177,8.35847860891431,1470.48253012699,"nonveg_560",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98212057352066,0,0.239163353934311,3346.67726454424,3857.60552537013,67.2041202098039,675.52008065837,"Canada.DaringLake.Tower1-SedgeTussock",123.279444444444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.454997330904007,0,0.346438578340157,265.166325394557,1263.27924707058,7.72952239857365,1185.0248421688,"nonveg_1968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974278263747692,0,23.5538080815714,1356.00265879767,2351.91962379452,22.8857708208925,1112.46117738975,"Canada.Ivujivik.TP12",329.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,0,4.40096407749987,1710.27114408268,3529.62082209444,14.4460463615948,886.376669736321,"Canada.PrincePatrickIsland.MouldBay-C06",17.9575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,0,-21.7643512556496,2447.66009919359,3044.86323301188,17.8410681323373,1040.96547417495,"nonveg_547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.107672557234764,0,-18.1240623533617,1835.83158440332,4573.87634033827,27.8046002402919,804.78010702393,"USA.YukonKuskokwimDelta.15B7",60.7933333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,0,-33.9998142316378,2054.60185066375,5819.03809126161,29.1318345384763,581.975517132885,"Norway.Javrresduottar.A-Sphagnum",15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961219489574432,0,-63.4597444488882,1752.7628507348,4321.26630330211,31.2241268211316,994.693062052651,"Canada.DeceptionBay.TH8",64.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,-130.73580403739,1236.33455128303,244.688202776868,9.27089450420866,1483.31800403529,"nonveg_976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982338547706604,0,-31.1477765557923,2005.38240306686,1150.68495958876,-10.3164454920445,982.938681469281,"nonveg_792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974101960659027,0,-70.2086415900408,2334.37629898005,4306.5486022802,39.7746409052763,860.386935803527,"USA.NorthSlope.Sagwon-C15",78.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.974346518516541,0,-91.320793080494,2930.28217545153,5366.21382155359,15.2696925722355,903.018067955086,"USA.NorthSlope.Sagwon-C18",133.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,0,-48.9554224399011,4582.04752276781,5967.10953024909,-27.8217019932606,604.173359714422,"Finland.Javrresduottar.A-Betula",876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.662392814954122,0,-108.126271260121,8223.7110272557,5092.50666702455,113.669185505403,530.834391163196,"Canada.KluaneLake.Outpost-ShrubTundra",1670.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,0,-4.62908772487531,2490.87970562287,891.0521401034,1.37631914500946,2299.69114063039,"nonveg_677",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,19.9369604863304,1693.81070231742,967.267502612114,10.0639144704352,971.659652456786,"nonveg_709",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,0,-57.2490440439523,3143.33288092407,5480.42900176482,36.8115490159665,758.039227698392,"USA.NorthSlope.HappyValley-C19",320.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.997348010540009,0,-26.5261440983017,3926.38590105464,658.250151387228,8.50417095994983,1519.48337486162,"nonveg_673",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998003363609314,0,16.0291899555242,1561.23771274195,321.318681395628,-28.954635258588,261.411420973826,"nonveg_1646",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980449676514,0,-67.6655827631497,2881.51932482089,2752.07361158349,126.648252894428,459.652462696696,"nonveg_1813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109319090843201,0,-22.2099677628216,911.432617439409,4245.81939744623,3.79851798449841,880.683514217045,"USA.YukonKuskokwimDelta.5",8.66666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998365503549576,0,72.1334052750935,2654.00018939611,4433.1418148895,16.2015242547976,915.70418467542,"USA.NorthSlope.Barrow",1.62088888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.852087726195654,0,-68.5602977201794,4482.44244159432,4924.82543940185,16.884038039749,789.214298017269,"Russia.Tazovsky.Unburned28",171.466666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99794465303421,1,-8.58265714473307,3261.10863681953,5800.79636623995,79.1350970839709,744.315075037079,"Russia.Kolyma.T1",1684.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951022803783417,0,-9.13890992427633,4986.29885470935,697.151299374698,29.3607911030784,775.995148118061,"nonveg_1469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,0,-21.4821156926116,1728.63555542536,3465.14830862549,21.522038250582,912.805532688555,"Canada.PrincePatrickIsland.MouldBay-C05",0.0375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105009347200394,0,-22.7854041228843,2115.37793696401,4977.31685860993,43.5728434098568,952.372037597275,"USA.YukonKuskokwimDelta.UB7",194.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999991178512573,0,18.4971669733385,988.398308662412,1276.326879362,16.2379786876012,851.071958730355,"nonveg_684",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999938666820526,0,7.44202559980689,252.073073380014,1744.40660467042,-5.86783429112195,1722.60611316244,"nonveg_863",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.789879143238068,1,-35.5017732078414,2901.51265864041,6742.57180135083,39.0322143376896,470.985940690521,"Canada.BonifaceRiver.AB2",967.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,0,-24.8282996985673,4076.33543588557,6521.443123141,46.9259562706599,636.203581434269,"Norway.Javrresduottar.A-Salix",699.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.987671852111816,0,-59.6634889546452,3636.08142710315,5431.8116296245,32.0753503713705,841.422032318744,"USA.Toolik.S3",419.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,0,-24.6332334696101,1398.19751748127,511.184361825139,-51.7902223294993,1739.06515784044,"nonveg_806",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85014945268631,0,-42.9150706617537,2992.83295111727,6004.13571550153,-34.469999661635,695.728735736061,"Russia.Tazovsky.Burned28",209.026666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980449676514,0,-67.6655827631497,2881.51932482089,2752.07361158349,126.648252894428,459.652462696696,"nonveg_1813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999929010868073,0,8.40356184266959,2554.59438140625,3169.86033153647,32.7430133948709,904.234542876842,"Russia.Tiksi.BareSoil",3.27666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,-222.145816900434,1432.35166057262,948.084626144339,-24.7586959980742,3010.84262442881,"nonveg_733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.999909452029637,0,11.8844862811962,3673.83450046575,5361.81870540427,65.7293850110059,877.747436501887,"Russia.Tiksi.DryFen",25.7828571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99519670009613,0,-12.1883356129468,878.012267167608,981.856622283744,20.8743788880038,1842.89362055798,"nonveg_849",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999987185001373,0,-48.0433170178107,1002.66032051716,2262.65313996723,1.65609202430156,1151.554086369,"nonveg_764",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999970734119415,0,-11.7305720263996,2812.44039543145,750.070367878356,-39.2474225164355,1400.98060930694,"nonveg_682",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,-444.725975274755,2947.79613727112,775.945029111482,18.1048263967784,1046.5452871801,"nonveg_785",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,0,-40.1169158400052,1701.96903622581,2062.4267556843,-0.36656332844286,1279.17860491599,"Canada.PrincePatrickIsland.MouldBay-C04",37.366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.596815407276154,0,14.1445361890757,1697.14754545475,2892.59486732136,46.2046106830159,1351.78159862585,"nonveg_730",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109319090843201,0,-22.2099677628216,911.432617439409,4245.81939744623,3.79851798449841,880.683514217045,"USA.YukonKuskokwimDelta.5",8.66666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951022803783417,0,-9.13890992427633,4986.29885470935,697.151299374698,29.3607911030784,775.995148118061,"nonveg_1469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,0,-40.1169158400052,1701.96903622581,2062.4267556843,-0.36656332844286,1279.17860491599,"Canada.PrincePatrickIsland.MouldBay-C04",37.366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989183664321899,0,-15.2533998059278,750.523006598153,1102.34712686337,2.22531164104999,834.835513128382,"nonveg_700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997793197631836,0,-8.29244142074898,1760.66394228416,1131.28746051944,2.82934768334668,912.48270686678,"nonveg_919",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99996942281723,0,39.2684432290285,957.447962480962,543.752747937007,38.1678386153983,2459.85495167029,"nonveg_907",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999647259712219,0,-28.5823341588645,1529.54761365131,298.704337705648,2.18224472197972,1070.33587846633,"nonveg_1268",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.753384411334992,0,-73.3798732954882,3754.80775130674,1930.86600231175,-3.38541393085269,960.218912357513,"nonveg_619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989294826984406,0,-42.9368973442203,2143.73729069576,4749.23610854003,40.2593781960449,755.414150316307,"USA.Toolik.S2",302.0695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999984920024872,0,-57.4244863291039,809.68847580175,1712.70778691359,-7.8091384762785,847.507760071877,"nonveg_867",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.107672557234764,0,-18.1240623533617,1835.83158440332,4573.87634033827,27.8046002402919,804.78010702393,"USA.YukonKuskokwimDelta.15B7",60.7933333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.857117997275459,1,-34.3773314051808,4010.9846592016,6251.9169465759,35.7641704304224,473.721009058376,"Canada.LeRoyLake.TDA6",932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.996012508869171,0,270.814426309697,4987.11551554743,24.7535493750057,-23.6458165471993,1180.44341555864,"nonveg_1888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.912120759487152,0,-30.0119382913655,2519.1052289387,5611.95450911712,31.7505879173852,581.043264242352,"Canada.Yukon.SWEDE",191.204444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,0,-82.7986594609209,2460.71385121426,4868.8057124088,6.87697377668546,917.642476830599,"Finland.Kevo.8",369.728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982338547706604,0,-31.1477765557923,2005.38240306686,1150.68495958876,-10.3164454920445,982.938681469281,"nonveg_792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.890852570533752,0,-38.5754438091238,2942.81380527329,5955.0994080534,21.6249194526095,532.274869602694,"Canada.PayneLake.TDA3",706.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.979935169219971,0,4.89696557113189,1067.63164877473,1307.51035404685,15.688382921299,1252.92438660317,"nonveg_725",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982466459274292,0,-32.3639401656923,1970.78839878296,2301.82265316415,24.460188243651,985.523004236545,"Canada.Ivujivik.TP10",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997956037521362,0,59.680546344898,5867.44277049638,-194.270345373228,9.45674849294514,1226.54364977538,"nonveg_593",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,0,-57.2490440439523,3143.33288092407,5480.42900176482,36.8115490159665,758.039227698392,"USA.NorthSlope.HappyValley-C19",320.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.849971115589142,0,-18.1993404806206,4834.84244818717,-42.6840316904149,25.3146485159133,848.811002911592,"nonveg_1290",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977906346321106,0,-16.7360014010478,2397.70275399854,5564.533383668,50.596998576572,605.809868256649,"Canada.DaringLake.Tower4-LowShrub-2",1011.55333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995380103588104,0,-28.6625736768785,991.666627251598,1187.93989399169,-27.5198014088723,2229.65268798602,"nonveg_902",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,0,-22.9158200177501,3249.2115545264,5606.54845935005,25.3664116636514,959.188357896616,"Sweden.Abisko.VJ-DryHeath",133.083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995782196521759,0,-44.2345275273444,3926.21595151917,4287.68942146254,29.7112385716273,709.962517915183,"USA.InteriorAlaska.AUFEIS",22.7422222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,0,4.25059559698348,720.573672258512,395.616298972179,29.5513081324368,922.549492525935,"nonveg_1089",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280487775802612,1,-24.481924375015,3527.60034225847,6428.77046586839,-22.4079341906157,341.586326908449,"USA.InteriorAlaska.17",2042.98333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972782909870148,0,24.8229483707149,1294.11306063165,1999.81363623921,18.6557752939844,894.622405818537,"nonveg_576",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999683856964111,0,16.3656056477592,1563.77687254578,1600.83136514034,-24.3358279876419,2040.52843705569,"nonveg_507",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
