"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_NBR_lateSummer","spectral_NDMI_earlySummer","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR1_lateSummer","spectral_SWIR2_endSnowfree","spectral_blue_lateSummer","spectral_green_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualMedian","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualMedian","spectral_green_annualMean","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changePSLS","spectral_red_changeESPS","spectral_red_changePSLS","longitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.617753744125366,2825.91574101338,3883.86380054993,4536.01536631514,4861.99872196042,844.87267580022,1520.27345827416,1958.740922643,-459.997571706473,5646.83262601154,4652.40625131626,6108.24965849778,6948.8889714398,2335.49404274769,1179.22837367744,419.929237261934,720.065046047598,84.5092256834323,-1.59317810968919,-0.104016270225096,6.20980526702573,0.268239667921355,0,3126.84346200494,2593.04207623468,3.11200675658236,71.0638241860252,-59.6565554448524,-33.7064303803129,3813.50497273406,20.9018535999018,-63.6743411839706,1153.50382462309,3012.44326223652,69.8270610286775,-48.1797215368572,5250.04659647297,5764.13076043982,3946.63371941585,30.7052373244426,-72.6898382190033,-50.5267874961906,2186.75516316621,-64.3163283284179,23.8065803123516,-26.0287924488833,24.3966769129534,1636.99484480681,46.7712812801946,-11.0910490109823,2439.00562533889,774.932777652411,-20.3320027108506,-19.9359152218967,3.38037793639263,587.244036864916,13.4647743821041,-11.8174733859159,5.75776690345966,536.045703789598,10.8899982392111,-10.1105130005083,4.31551543914315,725.339795305222,763.114231566551,386.04332603833,11.0298093153809,-10.4688930021031,10.6609133157878,-6.60917138378751,-164.638968,"USA.SewardPeninsula.QuartzCreek2",45.1888888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954094707965851,2471.1900642159,2928.91357280105,3194.8169730923,2602.05249378819,479.176232193452,-239.53404801742,77.4698025443203,505.266135768195,4597.78554685125,4466.33969132935,4923.58269473938,5394.04756453078,2571.99841909872,1456.93047449046,566.413300009249,672.976292938568,-199.230531405378,0.683120290438334,0.00503883153821032,0.826613306999207,1.21232002973557,0,2901.00230233214,1921.70418758035,53.7329564656053,19.4313822027635,-54.1777240408666,-14.2721323606072,2448.43993113591,84.054426149416,-176.544766686171,-113.050970801913,2548.87464670714,-12.1247904966456,-170.885023330593,4779.52946480097,4720.3423918354,3691.01097937436,116.680234908132,-112.369552397894,5.8930724501497,2777.31591703658,-29.8876307275203,-28.9437408587907,-93.7505011487465,61.6644898524304,470.022917869694,0.909807880983138,8.18628724907649,2197.85733501539,591.909886769442,22.0222552945684,-43.9240822367606,16.9807675486874,548.450655492556,-2.61547800600703,-36.7563653331051,16.1116202109267,0,-20.8549862985481,-70.1069809373089,0,664.115072519385,724.72753036935,509.609668433889,-6.82132859512012,-14.5977974106106,-9.39172533607898,-14.5314566997168,66.9307388888889,"Russia.Yamal.Kharasavey-2b",904.266666666667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99995082616806,640.598465809743,667.011137595166,496.327265100228,-2579.2909476253,-3832.20609629732,-3625.41275283083,-3869.93040998206,-3553.12336259039,1257.06689582779,1734.22573383268,1876.52919173597,1650.88297890993,2393.04467209603,1814.46637816275,604.423365461064,652.19970854878,-4.33626742293828,-0.641090095043182,0.00196254509501159,1.75999760627747,0.0823879241943359,0,496.327265100228,456.342801370834,5.1981742876794,6.43610983886361,10.6677420309336,-1.55368657561316,458.300547143985,-16.0312990736204,17.9968275792229,-3676.28289074369,369.188577964234,-1.5089725473898,15.2823535719522,1650.88297890993,1467.78741516457,1056.29691621947,18.2014425129703,14.1028883016277,-8.37079164136999,627.427279779026,-19.8346010651802,-6.05587416858803,18.194483279846,15.4327893937114,111.178920410439,0.441544294257524,-0.190315974352844,2323.08007014661,80.823146329164,0.439777072707538,4.37278762183905,-2.23661323539034,69.1732866721998,-0.429864747644642,1.06629666660949,-4.06901686307057,637.976564667176,-3.98207484556955,4.12491699582043,5.59550280064341,722.544454756318,728.464389067126,204.409937298841,-2.81378984830151,2.2272837335137,-2.50089946897654,2.35149500948934,-83.1695054740653,"nonveg_913",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954609751701355,1059.22572756673,1968.48550291787,2459.43421648418,696.432397272455,-3014.23480317983,-1115.23223876093,-545.507705128262,-1745.81623164794,1725.66384121602,2363.55953862865,3669.197450433,4395.31237625792,2880.70773391432,1769.18766830003,886.715645855104,1144.80579431108,-1608.06527397591,-1.06249237060547,0.0101984785869718,1.8270617723465,0.358356416225433,0,1078.14205191162,1813.13981610231,-11.9957680980486,49.0037788135759,-30.6842945978942,-56.8287359594462,2924.75835937234,-40.8218167589289,-43.5511776232062,-1736.15713294839,2468.72709805157,66.7223540013938,-35.6077833520414,2363.55953862865,2851.6184762508,2669.6485350419,-10.5193148195111,-45.3821828640578,-81.6023694877714,1599.31781422689,-44.4254948396357,39.3971697635286,-25.5206603612293,-50.5358261586033,1064.44486734262,28.7687801984492,-33.2155690862166,2635.72298705804,696.994094624339,-5.75890057418518,-15.2930579435872,-24.280183631413,557.104192464588,15.0568700666105,-11.1159976883075,-18.5088076157812,886.715645855104,11.6119083929677,-7.45064983851546,-12.6506365329952,1010.29227867682,940.46255640183,438.436860092213,11.8496448673571,-8.40709472714108,14.7062662234582,-10.1856632311783,-77.6349967071147,"nonveg_662",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998509883881,-69.9611752990905,240.142002093922,18.7486819018676,2077.14695360361,837.40642594068,1117.7529455719,-55.7131358362113,1009.5310746441,3192.91683616551,4089.57659893478,2110.18828218696,2086.12900236585,772.087933590957,101.118884935429,522.730655143652,541.938335785434,11.24270094126,-3.65737342834473,-0.287039548158646,18.2353954315186,5.78194189071655,0,18.7486819018676,705.943010965469,33.6163338554985,-28.2057791217621,9.22472167466892,-12.4041270957205,1628.65671126369,-13.4797685664337,43.2139562479096,488.019288533289,1586.63381322592,-42.5295029417567,48.8944200586712,2110.18828218696,2570.50420763297,2715.86628042304,86.6288817930367,1.00246999254644,79.1755326699126,7830.1608279163,37.7706177560774,-90.8855169949299,50.4836135950127,264.74216406544,890.323551751009,-23.1841744305304,-22.295187535826,542.779119653725,921.321638650696,23.076653521887,11.2996962933123,-26.640829145132,664.710021217525,-15.0566349698509,8.67188315922763,-22.2658353068848,522.730655143652,-20.2615002202226,5.22374316355432,-11.2517345646297,644.396686250159,602.052355307024,715.044045887581,-17.7200943910925,4.2690979360302,-17.1989154331216,4.01096035333254,146.465402039464,"nonveg_851",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999854564666748,739.15050230098,9.24365405238763,1286.48237018171,-4309.63645295653,-4164.01399779321,-4748.99013545429,-3033.15431601242,-2778.12293418056,881.926882911554,1529.32868358319,703.814471914003,2355.76111614079,2416.68409809124,2524.67898790359,523.729240003517,1017.56287786951,-730.27437732861,-1.19829893112183,0.0654439181089401,4.25112295150757,-0.899080455303192,0,654.561270239363,1277.23871612933,-17.2386483261431,42.8504171434851,-75.131689184078,40.5503804582551,2254.77043481502,-69.6578436679607,-126.856168943187,-3624.36974682871,1970.86720127372,47.1191534075331,-100.931518790698,1145.94397540013,1323.35502598993,1651.94664422679,-11.4790040212426,-97.1733320133406,45.861900648288,1634.37467690067,-43.9865360492956,39.7654176591764,-92.7679042110061,62.9553496519865,977.567573411798,28.7256331262755,40.2847441780437,2965.40954515688,898.160899448112,-15.4096158180382,-52.8329940851831,30.4847470592021,539.541336147401,16.7179152414262,-31.7377256557295,18.0292138322607,900.624875638376,6.99852114517413,-22.1703315079329,22.3344256351705,1017.56287786951,944.986169546224,600.226460513029,8.05014878725673,-22.7368766206302,8.55900054009619,-23.9296166649462,-83.3543824965566,"nonveg_693",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89812695980072,297.606210816858,508.304467849391,744.646968617064,3001.95188643752,356.709778804588,712.243745717816,1639.29377519731,943.714594043006,1018.22252879784,-303.75639441743,2300.32820519043,3232.49662934811,380.810599219088,194.894668069399,405.123215512393,461.358962904112,473.251776167083,2.22171640396118,-0.00327191222459078,0.330984532833099,-0.58266544342041,0,478.312127746062,1172.07442548777,-36.2295833846709,46.882977019511,-9.09009618337204,-7.80363914935305,4360.32450024359,-89.7502694826582,-6.22007584405324,683.189355500111,1875.30889145948,51.3033598557089,-35.655770364596,1018.22252879784,1448.93783711668,3536.25302376554,0.832972485335663,-35.8526316983721,-96.4475777632542,4212.5777059506,-54.6000415364473,71.8425884043705,43.1439433665756,47.9544617892731,662.450427142166,26.4980170856867,-5.25091112970071,380.810599219088,504.895613875949,-15.2549354969271,-4.77250056372545,-3.90487297299056,334.029669967003,13.3611867986801,-2.89313242962245,-2.36716884175629,394.347456125823,17.4230346749311,-2.7224711871894,-2.09333551420698,391.668225446335,330.881137817069,384.418723149634,15.3767489259854,-2.68041297914529,14.1086922916645,-2.90294787898967,-71.5756346913638,"nonveg_1736",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967046320438385,3036.57646484703,3987.32214271704,4354.93086765573,5274.91591872088,1896.26017460958,2167.02568785432,2354.85624604008,1187.07535308555,5682.25827061274,5969.71343165055,7398.60352935943,7685.82285852465,2090.97184683934,1090.22847253711,424.095312915581,555.064382985957,229.339209314375,-1.72702156172858,0.0160311437729332,12.9157144758436,-1.10365526543723,0,3489.69467438702,2627.37364973444,28.9592078090174,46.1086107548237,-60.6117169142006,-25.9855506447203,2746.42713438443,21.0986445189876,-86.5895846247709,2290.65700111413,2145.18562698432,43.185710175051,-66.2755192844765,6658.70346581478,6479.01493289227,4565.17681033819,52.7404311473633,-86.2207532053143,-27.6213535060433,3533.89025908277,-72.5803014567045,-9.20002456582427,-39.5046381349568,86.4527972894119,1182.1347503408,22.9561209665153,-1.64499857182576,2125.57239934252,747.072748917709,-17.0985236484354,-13.400183765526,18.5324522338845,684.054077629387,-0.241401703176072,-8.84276609763546,16.3967939846915,527.477856779074,2.22583743132292,-5.52111194219972,13.5984671724354,667.196501233747,678.893253134814,219.024201709324,3.81808240200358,-6.17900800144563,-0.60000597673652,-4.15759888570604,-74.443402,"Canada.DeceptionBay.BEGL3",1666.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999979972839355,395.889144318624,944.290164249467,-191.744681026309,18.400588312667,-3114.4822371158,-1127.06959418736,-2778.35394140665,-920.644904939809,-685.725313895172,512.791032652058,1244.63648128907,112.081648962308,2568.85592088792,1953.40023716681,819.870816792291,1248.35368543872,168.165294414287,-3.99211120605469,-0.240644454956055,18.8896217346191,7.3523440361023,0,82.2494692570008,1847.38436936537,-49.2671837186453,33.8737868614094,45.441393811031,-21.9360407972337,2761.74679356387,-130.160114881619,86.4718069342815,-1821.41115588888,2193.83733217599,16.0061093194832,66.0513738887719,210.808329044214,278.918435610496,1930.36179518424,-44.8266821469693,45.3021932930705,-29.2738179454805,1563.90273206173,-72.4303104989775,15.2025284558505,49.785985379555,-1.42992113234925,1088.06591391886,14.8372287071117,-12.7614656509123,2132.40760855439,755.85655032289,-15.8011073192593,17.4579324933414,-15.1824809005623,619.957390137093,12.5881095063646,14.2242836201375,-12.2205494859753,729.925651759391,-4.09998434662156,7.04179345247811,-10.6987980742341,1279.86763850992,1475.49168103572,861.848064074769,-1.50066443196186,8.8340654820212,-0.22947975980495,12.8890163436937,178.090719467491,"nonveg_670",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994365394115448,438.353260427238,-220.133912140224,594.359230231346,-3234.66546503687,-2934.51206750523,-4013.5087298374,-3270.08604546321,-2501.17117857523,1215.17207549519,1113.81972893505,567.70107153615,1537.53497362111,2010.98122832844,1887.24288690016,624.742697497554,880.397607470035,-749.330698276265,-2.27359247207642,0.0410287827253342,9.87068748474121,-0.528382062911987,0,438.353260427238,814.49314237157,15.3536469581365,5.23641426449117,-42.8680601248195,32.9243586283731,1516.23480029783,-19.8198711152219,-39.6515179843535,-3131.56144959613,1512.33755126216,-14.5901729546946,-39.1275097039048,1113.81972893505,964.861764501276,1147.45400070223,35.8735261989701,-51.0438895834187,27.3059328699452,1149.02246042587,-3.11714197740396,-9.49289435088936,-45.2100855197434,51.0054226120303,637.709184752841,1.86599394994064,26.1878684204671,2241.93747368405,714.397730626779,17.4838746419155,-37.5998805593042,11.5478122677805,438.661181524893,4.36924470761642,-22.9133767844386,-0.165351131028024,890.742153774023,-3.52448311237506,-11.1874940576113,13.2999728138235,885.119807145917,883.199210344813,412.349242739303,-1.78571222660541,-11.6877581382426,-1.60399478369983,-14.0299412954486,-67.1201869385929,"nonveg_874",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953537046909332,2814.44211299929,2989.91471386186,3319.08373185806,2838.24303529903,402.455294616669,-174.366354750218,378.742796254089,992.526057363461,4750.71063110914,4851.91712642211,4946.10675071822,5603.0975790429,2324.99114167946,1295.2141429207,310.850902507485,739.289743052985,-179.824691601676,-1.3498178243637,0.00606537256389856,0.399156320095062,0.178663918375969,0,2810.50130211035,1213.16842215397,32.4647372937545,10.4881302734084,-54.5297694047865,5.4625570872549,2033.74873539932,7.16474416317986,-146.866316891904,498.883889121256,2318.48562607788,-21.0047386370683,-145.198109828107,4814.68071073356,4733.46455923828,2127.18218347119,60.6520559590157,-99.1344377779663,23.362716751237,3186.98575330698,-40.1849193393637,-31.2798835218334,-104.971944515603,95.4165869341593,787.957888348735,-5.68071671874829,31.5829417024742,2308.08247022237,552.839318397677,12.8348030118612,-46.5541390940217,16.9320470692608,499.711604292052,-4.17815527648883,-34.4131910248978,20.8334552195949,623.123194240906,-14.5852334133155,-56.6475631128096,37.5413861908527,805.225879967219,789.900522185784,1111.92179694636,-13.2571141293201,-65.3510384095664,-14.7992332208236,-62.5940837336275,66.9800433333333,"Russia.Yamal.Kharasavey-1",425.62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998152256012,269.876391518978,656.080676484116,492.779185759055,-1407.9258244354,-1530.98444530347,-1987.91342883053,-2273.71764865529,-1338.45286774526,1598.04477711264,622.957028009094,1214.95397892362,968.170342631009,2635.60890473249,1949.41276064142,1026.42549950196,1247.17310219113,-138.382114336001,-3.92900395393372,-0.0234156139194965,20.7469654083252,5.15733194351196,0,656.080676484116,726.035888916077,-1.97764149342869,-14.3162532217142,8.16507453625304,-18.3906802364351,1111.53272333384,-5.80564521793756,16.2218782116116,-1923.24530686524,1146.7052760464,-23.9591355919944,14.2902109912382,1214.95397892362,1209.18624038032,1018.84804721615,-1.45867660375369,12.3391818146304,-28.1903309959297,1259.49159360984,-11.4293659735569,-29.5680843355849,22.2491187030959,-19.6269859357826,852.012882950043,-13.6927608193012,-19.2242325877128,2706.71495051053,1121.40493119079,1.23259625762971,-3.555302288902,-25.6800080813183,917.005910480628,-12.7456766685502,-5.90928308883931,-19.2240129513708,1026.42549950196,-9.34329411446564,2.38236382561576,-10.4509218750421,1257.00439761536,1327.94312838397,538.860679411883,-9.54856055783158,0.491564771211301,-10.1155597084638,-0.719353534649883,144.247679332614,"nonveg_814",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999523162842,713.18060142047,803.396749620869,323.997389152272,-23.2795214084749,-1405.73146066275,-1212.91977078643,-2113.89581395067,-1748.87510901267,1204.69484477464,1064.8467532529,1225.63705667519,382.383326387774,3683.75817970368,2818.29196141955,1376.37892751857,1579.93877269669,-349.572734167284,-2.36565828323364,-0.0115742832422256,1.43398082256317,2.10232710838318,0,713.18060142047,479.399360468597,11.1795775131443,-18.811045018447,479.399360468597,-45.1080741001994,870.775014629507,13.9578497134215,870.775014629507,-1567.71157474135,900.976043164238,-28.3265741315169,900.976043164238,1064.8467532529,912.65243506914,843.253730287413,21.6247771049765,843.253730287413,-80.3951517111432,1035.98518819354,21.0788221081317,-40.3703151437903,1035.98518819354,-95.1317169054033,550.927691748244,-22.0371076699298,-44.4031296204523,3683.75817970368,878.508835469771,11.9527767358411,449.596300862841,-68.2853948455656,654.127924679597,-26.1651169871839,260.438253488942,-47.6156993451775,1315.49469848529,-14.0773269184366,304.01165466745,-30.4421145166377,1856.2224050294,1815.02700437926,377.072857232761,-15.0829142893104,276.283632332709,-16.9527073165764,269.152957912369,-86.1808237078795,"nonveg_801",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.866365134716034,108.1857355964,-43.8626563538057,-478.612134240922,4656.60448326754,4364.32925819426,2961.00160340002,4038.69820998003,4131.89972612653,-1445.37053583937,-2587.77551037588,-1506.67171935056,-1772.64658300531,123.136299493239,168.970614390226,268.644585128584,141.397776160699,138.131666509288,2.54817724227905,0.00102787767536938,0.0602303221821785,-0.0193125624209642,0,-191.028998861742,586.797869837323,6.326493820349,-287.583135379181,10.6036458021248,3.70849736463917,2368.17538511387,149.322779700906,-48.1951151930633,3780.49053585987,1403.32765479424,-325.631048214228,-26.2852830873173,-1555.36707421098,-1773.56628455642,1142.40497453651,54.9982691858058,6.48719179645733,-26.3683851469591,3614.02505893402,199.885741895971,-188.725823356383,-83.5438837945764,55.6500262327836,409.639296030352,-169.539072912403,3.67275047097193,60.5547108800711,244.402246547962,4.80693732658998,3.00332437788388,2.95770602572494,168.970614390226,-48.6468371680184,2.18548725091408,1.9357472464085,221.611515956155,-140.094119846309,4.56407778094483,2.23182839423561,271.287943012128,288.182483341731,282.413879010514,-129.890166851429,4.81275318232115,-136.71406890394,4.80550703650468,70.0474727784099,"nonveg_1994",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,-111.351914303018,-28.614344095614,442.867451687295,6074.86151390319,5512.26507327252,4753.16525069003,4611.31373967409,2726.02642634101,825.301665379674,318.784929063091,1498.8503760774,2498.41954298733,0,0,163.745609024094,516.367717375021,419.151796923074,0.248362168669701,0.000945008476264775,0.0862445905804634,0.0755094289779663,0,-4.72794800187853,655.524512712844,13.3878182051635,-2.41202730291742,-22.4515140849004,-3.93988429559065,3049.42665459479,74.3762598681655,-12.4489349901383,4568.26347424886,2786.2386469315,-21.4512222285339,6.75483385790167,825.301665379674,562.198685027312,4828.78263135826,76.9674330183075,-47.5985317576159,-56.193592714967,8016.80666163303,-134.625797194532,-59.4559280156483,0.414081665904773,72.0548373742797,554.784763495937,-5.49080699912882,2.15247945099261,67.0733876979917,389.511289446319,0.230838106445007,-3.19397084276151,0,221.120884003298,-4.54264061665429,-0.754733265815671,0,265.26917814815,-4.10917640906303,-4.83445567257408,3.73707621480142,516.367717375021,538.973620440903,256.084165302788,-3.47266361763824,-5.24915682676106,-4.07215166980092,-4.79044676740809,-158.10523755332,"nonveg_1794",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.998060643672943,-0.594085405902604,286.26743801304,-229.017162187195,-2135.47669388681,-1903.13609352376,-2815.7281863361,-4206.94440037086,3044.55493448712,129.155696936862,468.56391650351,889.91102669873,304.829070785375,1363.14082227448,1008.48996061677,565.332523483053,333.095522721114,-823.815566624079,-4.70567989349365,0.171974048018456,29.5847072601318,4.1271710395813,0,-110.95131989553,515.284600200235,3.77576386863344,-3.93552807638884,20.6113840080094,-11.0331355161132,7050.60686431104,-157.328788880904,59.7983277585502,-1973.49921771286,7251.49933485798,-76.7936102282365,55.6486485613902,304.829070785375,220.656033284404,1579.09057120119,27.2778413813106,23.4032782365342,-16.2056580844316,2999.72967361222,-62.7205805226153,-37.2704085977922,43.7521528808507,-12.1701622657572,1692.28879976041,-22.7840299279231,-15.337021982638,1129.18164890897,374.804964931766,8.67972379225032,12.6501290442001,-8.99842974482745,254.389014898297,-4.0184444290363,6.86751577153928,-5.87485039691518,565.332523483053,-23.6700894628932,15.4859825213312,-12.0762528266436,674.940311627227,977.752467444494,2164.71789214253,-23.0023975492838,13.6737915562446,-22.1900992311496,12.6998075794782,-159.42945465115,"nonveg_721",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999990701675415,1596.80295930293,1383.28909108313,1458.27802683774,1081.13536441472,-860.892805728553,-996.719621863788,-963.776887972463,-1606.47354577036,2795.42658726406,2986.47281902918,2673.51611820581,2733.28524148576,2282.63687284498,1571.76529144091,692.630258089346,952.317544247515,237.510980772443,0.283639311790466,-0.0162668656557798,1.70845949649811,0.746399104595184,0,1458.27802683774,727.866532759342,29.6556467784987,-3.86409481713848,-5.35635255390048,14.2342578813202,1148.55031119766,27.8690857316572,6.10438951103774,-1016.53657427135,951.653535748763,-4.28683676016292,-2.35305242080896,2733.28524148576,2619.3434030665,1078.45656968147,38.583058170276,-4.26922309142521,20.8637800548913,971.641124630148,-1.3261652536683,-32.5154929437172,5.94164730480358,59.2305374908598,563.810954826298,-4.65239045368232,5.80634446574037,2408.86702826937,470.073274109086,20.4379684395255,-9.01643967317126,10.6813039645844,317.457123971554,-6.12152477524988,-8.16824949627421,1.95765608326017,717.496540493181,-5.44503505518702,-0.299340933721705,10.5120665935985,952.317544247515,987.323140818409,135.506634586011,-4.77057286509302,-1.50092041598419,-5.24188998148142,-1.60770100608379,-124.059865234863,"nonveg_898",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
