"permafrost_index","spectral_NDVI_peakSummer","spectral_red_earlySummer","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDWI_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR2_annualRange","spectral_SWIR2_changeLSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.404650025069713,6582.0278180427,765.961216101712,0,1100.90276272515,27.5298321596794,2029.34250353522,2.58504056017544,-36.8076039389203,-28.6964322017451,2450.03877530124,443.610226352777,-14.4993007567605,"USA.Kougaork.LowShrub",316.8125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.856255173683167,4783.8092465459,837.081824955623,0,2194.01592393654,31.3865016945294,2922.21966261203,36.332960457166,16.0069521504564,-3.37731071428222,2426.17315477664,747.736717980205,1.33311879558906,"Canada.LeRoyLake.TD7",543.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999838352203369,2463.96994749686,764.329939239775,0,1376.80090494763,-20.5307584867073,1744.07730795263,30.7116095517434,-0.753307980898465,-14.0229302419283,1822.9983057047,609.106307480903,0.764409425638624,"nonveg_666",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,6255.03567403023,676.649346479128,0,1329.73610900189,10.3398499504185,2030.34851771894,42.2917962740848,-0.469985441983738,-2.95195082644173,1992.72812275911,276.747236528435,2.11558941611348,"Norway.Javrresduottar.EC-Betula",736.628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.710888504981995,7757.47112139887,497.487132236152,1,2497.51111459334,26.1427440087977,2476.97052856884,35.0304453391512,-30.7504743821033,-39.483120592126,1931.45332912382,483.399146097691,-8.11198635747848,"Canada.ClearwaterLake.AB2",1109.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994602664311727,4516.24207493425,843.202422567512,0,1244.58113173513,-9.57636743245347,1540.81356568165,44.8693153509313,16.8155892123901,-45.1112964458915,2525.06624589471,395.398048714988,-30.720692056844,"USA.NorthSlope.Atqasuk",17.4447777777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.398549064993859,7492.62209263341,530.317922189939,0,2623.87200517697,33.1203359214852,3647.75510035117,23.3101465752955,-36.1175306926899,-36.5437738006039,2168.78810384211,712.51790469803,-5.47767754784343,"USA.Kougaork.TallShrub",5006.665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4937.11952755062,617.308930755112,1,2000.49179182618,47.9259289283976,3450.59200870217,-20.6006732897285,-65.6093867538479,-12.5420210040016,1795.32760469338,439.326563110348,1.61691560336606,"Sweden.Abisko.VJ-MesicHeath",469.461666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.933068633079529,4979.17586237479,742.357044361564,0,822.234273338731,20.1777197028238,340.376649262136,4.78019654020671,-19.386566440854,-9.19504604534856,2582.3436480191,293.022129083996,-6.67888894490413,"Russia.Yamal.VaskinyDachi-3",168.142,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,6504.93633049296,810.399194850882,0,1062.2078332843,22.1293298600895,750.020341380742,0.743914166537361,-30.4944824222319,2.51445538771171,2237.55316268858,425.539517015333,8.77403732118144,"USA.YukonKuskokwimDelta.72B1",559.242222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
