"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_green_peakSummer","spectral_red_earlySummer","spectral_red_lateSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_NBR_annualRange","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_green_annualRange","spectral_green_changeESPS","spectral_red_changeSSES","spectral_red_changeESPS","longitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.703528563181559,1835.02392138802,2017.91976063792,-396.239927200205,-621.387150500889,-814.479722046882,3890.50128321245,3966.78937391011,757.036207315523,927.508328456968,836.052551035363,1.04388099246555,1,1873.80395309361,979.36166067425,1307.08164548085,1210.78257922034,-4.31914775975644,3794.20197372093,1528.15224771789,-52.6949050937203,-22.8739973690356,-36.0171212052364,557.354244501957,-0.909639640376399,-4.38199771413355,953.976759885418,5.15986344312907,684.283102931435,-7.85452058910842,425.282660244732,-3.528246965551,-3.73700453069249,-4.46552904912906,-74.407903,"Canada.ClearwaterLake.LS1",488.65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0201598238199949,2522.21076011078,2040.23446495145,-997.083691228268,-796.309247327905,-1147.29166284334,3790.37319566113,3412.97187800569,872.126152400175,891.775488832232,929.704079917878,18.7420558929443,0,2040.23446495145,1930.53111262096,1244.86988396241,966.716498120405,7.38336226161766,3412.97187800569,1707.76293655531,-53.5873175640381,-0.254009751260286,-26.8449986744,1472.33493771664,32.011946711647,11.7462463515837,1494.0494092304,34.6753730847129,1012.21832374312,3.50463136370808,334.748286509048,-1.83382824566886,9.82638151890793,-2.7714033289952,17.3276125712139,"nonveg_1177",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,499.563798727468,410.666295427785,-1008.30263540217,-1100.84382105748,-705.254196100407,689.788571032403,844.043660783283,935.756627409169,1446.76515333907,1155.2861540125,0.287813544273376,0,438.086149927256,672.717523876919,1950.57865323448,1506.05632889928,16.2811729096439,876.965693756944,807.326285291282,37.2776323701349,-0.930986359519448,40.0139204946309,625.918497095406,-4.84583817604877,-11.7532232784632,963.063217696279,5.412988747078,860.297576439278,-22.6394099062968,285.486126680665,-7.10669080609502,0.516514002567739,-9.41673844542874,-95.8168674608823,"nonveg_953",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.979207694530487,-160.971762674317,-814.506708488483,3310.38724284449,2676.69148587277,1410.93239353732,-2117.83460088401,-2628.37364818281,0,347.106616966989,240.965279170015,0.028717489913106,0,-211.002818424928,1036.10979880775,1314.5360576903,1975.68812338069,-28.5620531835364,-2773.51421144366,4307.75027507899,-40.9799756599784,-78.9221397252325,56.7495006064411,408.847093649585,11.1117656267044,-11.1117656267044,265.361618322747,7.2506389592385,199.771184956906,-5.56749448402083,410.718902990437,-12.5252259730684,1.6005349650638,-11.5702205655663,-177.742277447585,"nonveg_1810",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.999999582767487,-317.783589950507,745.996077637238,-4106.63057461169,-3470.66779118747,-2542.79090291726,1465.92387069733,2296.10306662334,1301.66408713364,1204.81008780564,1301.30347433761,15.4877471923828,0,125.710217820805,1063.77966758774,1747.50278905645,1563.83967169443,35.6672997332346,1452.53462282958,1476.64762615513,-80.8085537786399,13.8116864107534,-50.031458288559,653.405528243045,-15.1696402466194,15.016283438789,1187.87586525899,17.5048761168129,709.21179311221,6.97572032065796,445.223836112292,8.76936619858763,-16.8400736878304,10.2580074192458,-72.0947000575142,"nonveg_719",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.180112591385841,3142.81655691406,3577.47871835054,981.671607802088,1105.72516248905,508.200551143644,6254.93981695957,6278.78120065849,509.184702125143,305.624468670233,794.112642187735,7.77140083312988,0,3199.2034123138,1406.24549003599,1599.38516757428,1239.39391828132,33.2241795713619,5560.65015552095,2193.7307350015,-34.5138596854391,-1.64977934785994,-1.74456649838847,587.96445095431,-2.41173348397745,16.7989843129803,481.455707203842,-4.92472479251328,359.623378745472,10.2749536784421,417.821569407293,11.9377591259227,-11.1252025042532,10.7321371843481,18.8427284,"Sweden.Abisko.NT-BirchShrub",987.982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999997913837433,216.422907635669,536.766292268506,-1158.11874949663,-2737.4556052472,-2719.71116099542,561.942679023917,1250.03009421976,1056.59728843162,966.943459637108,1122.21385915418,25.6608963012695,0,216.422907635669,789.864930765616,3382.54853350707,2368.18872273488,53.7730874157389,561.942679023917,1082.27583240089,-6.45217386307874,55.4569270137464,84.3538870765964,792.614878097785,-52.8409918731857,25.2666919882755,1774.4919105647,-63.425129760297,1548.12072165079,11.7672968909645,499.434283352517,14.1617184353012,-35.2902174962959,13.1055652603894,141.788788647969,"nonveg_594",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999920964241028,533.254089400136,153.13047770767,-16.1619165512494,-385.58072360458,-854.809930975544,-140.429376885451,85.8461464547022,1003.77168047218,996.302546030922,1074.51047103212,0.186212286353111,0,153.13047770767,1023.12556608736,8649.48757961756,8005.93616364593,-58.9748410759277,-78.1004523768198,2752.4705135549,38.794265042039,-30.3056939370984,41.0733837186979,1103.10088271027,33.6910521216388,1.58340021161605,1440.78616007182,46.6246753399127,1163.81371107719,11.1299620548188,554.109760613246,4.5265011642269,18.1468359434443,5.10737734073887,126.775180762464,"nonveg_1642",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.52025181055069,3269.07299088039,4730.220474144,1126.29974115092,1952.87027809377,2160.43225036868,7566.75410911516,8256.26005904336,395.570926078915,344.394667392434,336.76852725054,11.9269006729126,1,3851.75881575753,3029.91889908791,4304.63536777254,3283.37704044401,92.575672183486,6886.03937694892,4399.84208026433,-9.44835403961458,7.03701673101407,81.3667940693233,1114.38059796344,-5.44086837476404,35.9477612246271,837.167042125641,-27.9055680708547,744.18543126855,1.89813256916729,334.586308294256,3.84266466746373,-15.92440792154,2.57720861033817,20.8447376,"Finland.Kilpisjarvi.19",2608.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4416.35528453334,4869.27676476572,3609.63056849375,3829.44652745051,3691.6177150768,8619.00001401709,8679.82088897164,498.410330935899,465.365656766452,450.894461043558,12.0249406814575,1,4107.53855121816,1883.95295559117,3522.7311167147,3269.81402192967,16.7322713768452,7510.60142346993,2386.74395601765,-51.3350210265005,-48.5428137726912,27.8735143551041,642.59817410778,4.92114326086954,2.77445778990352,1194.26797930091,-16.8820655536304,903.054715259994,-16.5040452808755,351.259189142864,-6.43547320179127,-7.85792677167026,-9.96231358247856,27.0827532,"Finland.Kevo.9",1692.118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.277928829193115,26.5479247045608,133.764289386107,-1002.09975675083,-449.680625327431,-1311.7558833071,1054.3413016693,310.069984507773,1316.73256432193,2473.89396305689,1876.49048804534,10.4064426422119,0,133.764289386107,1080.974640686,3435.95406822604,3525.38495011867,-36.1520329714497,310.069984507773,1618.98776911767,-56.9755022663869,-31.0911608377082,-17.7841275186034,1642.71298629933,-14.4049471211501,-20.8528812494985,465.797807295409,6.39406793132055,299.394968204461,-6.086620554236,2407.48102266315,-20.9766113414962,-29.6315940761862,-20.2555648949134,-143.385783179107,"nonveg_1172",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,192.134536362463,268.896657219427,-1599.7421425801,-252.419357197762,-2052.4730133822,2445.24860642193,872.823850548363,511.463402485501,1063.91404224875,1256.29642153871,6.64162302017212,0,399.097644930002,978.375438200942,1870.89148391693,1800.05365618444,-71.2428438034966,936.427235599871,1767.54887441349,-135.965298031807,-65.3929057666561,-130.221495502129,730.680554844681,6.82801062894241,-21.9970651615901,1025.61848907967,20.8016853076979,696.027791028151,-10.7512182857938,535.671353720139,-18.0991346979934,2.75946730199002,-17.9870340041461,-82.3924171852079,"nonveg_832",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995589256287,1117.29933826747,699.272519955401,-1860.55951323669,-1868.15751275445,-2483.99121430466,1520.85300870138,1036.96866625014,1945.75301380024,2147.61696175856,2286.76425493462,1.57385766506195,0,1117.29933826747,935.976566530966,1884.52189151186,1508.10194456465,20.5332502565769,1506.83934389334,1031.28223301808,-1.5570738675601,11.7522910800759,3.6736641001657,776.884414459367,-27.7458719449774,9.06191670778178,497.821500427662,-17.7793393009879,370.54933158943,2.47115171826121,410.644823612086,0.325164555164422,-11.933558304724,0.843017696234954,-96.2526565345265,"nonveg_568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999987363815308,1029.61594812606,772.042459926632,-1284.67783589185,-1725.82938060585,-1864.01093634141,1386.4291076704,1328.70151830168,1493.56842042997,2078.46035116625,1722.93048343124,2.92023682594299,0,818.945436604569,1210.4469855785,1859.69352437756,1569.90220311506,-57.2358070533275,1386.4291076704,1481.11171601635,20.7910760256959,-49.8082417238561,37.9616026329462,737.762442709236,29.5104977083694,-25.8040760163915,570.932826855654,22.8373130742262,516.256013977039,-15.3833493729717,368.386386208091,-14.7354554483236,11.5983901328545,-14.2239780627228,-108.022254909791,"nonveg_628",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,2596.63050726235,3786.78256935029,68.5821327413889,1004.14287944399,920.496451783802,6008.08437704907,6263.33448956186,587.490639752334,756.683292135468,739.096089029829,3.07536249160767,0,3271.88331554334,1527.82936767461,1847.38307061224,1193.12673550211,23.3161396891223,5568.2946741372,2070.93864065477,-45.9818301263611,-21.8352578427493,16.3420157657748,585.671625694317,10.111825214401,9.74762314922289,115.348554769127,-0.503087016593107,215.127132574744,-4.35623572513612,69.1828738628935,-1.11870626848157,-3.16480862229763,-3.88505844039036,-148.846972224,"USA.NorthSlope.HappyValley-C20",38.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1023.25271706623,976.383084994893,-1441.84996813111,-1316.5201441728,-1446.54332605998,2099.92079348011,1980.15586997774,1109.4024823111,1213.35374850446,1344.35345165267,1.92383064826329,0,1078.02968490729,1709.36903655494,1944.0397874957,1498.94830919527,35.9603742059163,2049.64169770151,2870.58371384005,-34.3589713941214,1.71676870343237,-14.6065889689624,662.567672449953,11.7190267488608,6.6856308191934,675.577129212157,18.7660313670044,408.32363372972,-9.3906011656823,348.29781440776,1.04140682398248,-3.51201943395369,-0.918148649788861,-103.548478,"Canada.EllefRingnesIsland.Isachsen-C02",178.653333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999830856919289,2556.80745866553,3442.76388574986,724.686000866687,1224.27125494314,1329.45802213615,5774.33856672891,6153.06723430251,692.540284346961,716.160333470274,703.714241780423,1.38969228540858,0,1758.2369829397,849.790443605283,1764.24918779629,2025.97201524199,10.7530738517486,4679.70125770311,1777.9974270953,-79.715545578662,-30.4356952131279,4.20104867156689,470.822678698359,-5.08875372620703,4.73980712311132,453.806284526988,-13.2696219656539,318.893025658823,-1.13559802186283,337.14510293288,-2.19634424420602,-10.163168023112,-2.37223769071088,147.45323975,"Russia.Kytalyk.T1",316.3225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.866365134716034,12.2652659878171,-433.683101772905,3261.06914034509,2694.87780704181,4106.82903564289,-1737.48004365765,-1713.5569340521,161.677923030007,332.913182951467,152.473951487231,0.0602303221821785,0,-219.358616820468,573.04183524891,3122.56384450768,2170.45465012125,-758.503421520177,-1730.28553071101,1703.0758952116,-23.8158024964388,-569.487498245126,58.2388674508331,434.329607198714,191.382429111118,-434.329607198714,273.674301609866,136.837150804933,188.128468311463,-188.128468311463,258.741024314267,-258.741024314267,113.459735438631,-272.564372953373,70.0474727784099,"nonveg_1994",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
