"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NDMI_earlySummer","spectral_NDVI_peakSummer","spectral_NIR_endSnowfree","spectral_red_endSnowfree","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_SWIR1_annualMedian","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_red_annualRange","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.983178317546844,219.679555338521,-704.977885454612,-3276.78476498453,3285.58073439469,1232.756781165,789.264050909397,747.519871812939,287.737402144056,1.14363753795624,0,1396.11877818904,18.2152775946067,2165.3358532268,20.6188156081519,3.27233728061447,2127.63970421103,2262.18473832638,-56.2112836263946,-7.69146973202942,751.634206107565,-5.79910103155818,8.61420443086655,12.7199047928222,807.071819023082,13.9773181893586,2366.63993925652,-0.367709232147933,394.404310548596,5.9479676431787,-1.31168210255294,-0.323883993019432,2.65625042737415,4.43141077976599,289.91911817347,"nonveg_612",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999777436256409,-536.772424719921,8480.3688190476,6366.54905177136,-2372.29144480992,384.733563438479,629.428827533646,1091.63857014818,312.136543119653,-11.6280612945557,0,566.152330229816,-22.7022740882112,3597.4289482155,92.286955397414,-15.116972731001,-2372.29144480992,726.332144021536,-28.1395016072465,27.6148611102398,1285.17750090978,-31.5817058917974,64.8860343467379,10.4885644863064,489.306215187721,20.1267039657228,0,4.30207964351257,53.4764285872804,-0.554534811909559,3.34060974291996,-7.42411739514442,7.92989873849761,-13.4949421172551,681.396593370863,"nonveg_1367",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.176806513752256,2135.31113762979,4271.15473740333,601.518335940072,6492.77963667593,2700.62855375159,829.544019096879,475.294005020266,-23.9658482674303,1.79272936923163,0,1876.21237750623,25.5885048213511,2528.9517071606,21.0664992040295,-49.8315844165906,5447.18126341745,2591.29584693045,-25.5452142894438,-42.539482012225,1217.21675300776,-23.1536613807596,4.26886251357332,-16.7556485210786,1117.17359743646,21.8955057140584,2020.56877442346,-28.8774098924245,757.248019395789,3.58245051547405,-25.3119392856873,-0.411898989803963,12.5820863311666,-21.7064463721332,585.336092427907,"Sweden.Abisko.NT-DryHeath",370.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999950051307678,396.415290786146,-4599.61928183033,-4148.07157372523,105.492373973205,950.450839851283,811.700949990042,849.759336310178,-225.041792369184,0.119544990360737,0,712.3435172177,-2.91604481906345,1282.82616857185,-17.4569374241155,-13.110325977904,540.332298347847,755.884177596445,75.5884177596445,-29.185841201982,1334.55492172761,-22.0192155484995,-26.4298607827902,-6.91367021282698,620.282468915524,-17.1636067306035,2351.29615611984,-12.4238621678691,336.460274130612,-1.92921273801534,-7.12363570861606,-7.7623098580376,-10.095703087875,-2.11120117364161,384.683869364087,"nonveg_1499",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998708188533783,411.272362212128,-2413.79913024981,-2005.12705158143,1206.70105262463,1153.86562342864,1114.3055584868,901.533210673582,-358.608934290369,-3.25965523719788,0,1251.79212487637,20.0973696910482,2862.4384249827,-16.0675672770713,59.3940783014532,778.669522565484,1541.12155682768,-80.2338878431517,24.4613277946113,1814.78404588509,-2.46027947501893,-30.2506286814051,48.3654909617496,1181.18418728556,-19.4428107441776,2443.04961281301,1.43144988218793,718.006937200013,13.1256900610794,-0.383053983994649,-1.03003041683877,-13.0428891270657,17.8466730820119,831.70604385235,"nonveg_542",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998895227909088,17.2635705603468,3819.43293983437,327.217369949133,1334.96075969281,694.659229283374,483.454253381282,485.288490696856,1329.20622234742,-0.609632432460785,0,853.20625816893,-4.44883231724826,960.352656729579,-25.7705391669408,-40.732810151987,668.422814823713,2168.37779270641,6.8696805744421,-43.8995664005029,2398.78601082532,-83.5539076249427,-12.3975328080701,-3.75928426587951,563.960509500787,10.641856208819,530.994742739009,-9.11752981401294,277.627448793173,-6.95337723596982,-5.30857593306717,-14.5293741941783,0.653225157452453,0.28459179491312,314.792562358219,"nonveg_1547",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974101960659027,1791.48037496107,3274.6714461843,-824.328005252683,5516.28966857538,2042.64537550261,872.137821290139,799.61442389551,-293.742253471746,1.65348935127258,0,1410.535482304,-9.56505074582301,1986.36181530048,-4.53404738523213,-31.0852466621522,3895.273948998,1856.56467610424,-57.6887919475542,-30.3340756777525,2222.25665448202,-60.9173532022165,1.43435741641529,36.1588820873045,793.306047788517,25.5905176705973,2551.17768243912,7.88202748610424,545.171873982309,-14.3532038487822,8.57662299891115,-10.8755707007858,5.08736221377753,5.17637066021507,407.545282372637,"USA.NorthSlope.Sagwon-C16",454.354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995860636234283,-560.338118509152,-336.357995444222,3031.58015520373,565.50004498269,1096.22051579217,1288.71711119515,1031.83234106676,411.112254357808,17.7352561950684,0,949.758184031198,17.268330618749,4709.11152708188,-24.4848735518628,118.262054210351,-406.67704035928,2099.78800644584,-23.5990447714869,-84.4214097917418,4543.02568847256,6.74518838692081,17.5050460618486,-10.47111131459,551.157551682408,-9.84209913718585,410.956604707069,-4.88501757517703,340.70731776505,4.27323570752711,8.23719324550653,-9.46623788690312,-4.03184619077678,11.8033054845419,678.03849267319,"nonveg_1344",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.845862925052643,2588.87637204815,4856.24071966377,817.558632442787,6884.06590766206,2335.53946046279,697.223926921412,627.069895128956,-160.481449461048,0.154131829738617,0,1440.04892430713,25.6256869497579,1662.8754626785,28.1225066810061,-18.9361471318767,6136.02780596307,2138.96363201528,-38.3239438368758,-47.9333100100303,942.979493603842,-7.51646115505509,-19.2839632277774,30.3536085140832,567.268518476556,8.23453305138102,2110.11615636473,0.693643268820909,159.044883474732,1.3043133520913,0.312219014646081,1.81912334074257,-0.200625732360068,1.02223405204909,132.417206552973,"Russia.Tazovsky.Burned28",1032.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.779269814491272,1552.98341465466,1672.33716883321,-268.806899477074,4562.95469951184,2005.94744808634,845.414826438189,914.096603070951,77.7932645030188,-1.35841159688102,0,1039.34100820268,13.5685673608742,575.459413523663,-5.24671453544595,1.54377168823729,4713.52216036184,1963.30237657443,-26.8069387086549,-2.44013750090859,2841.65385044138,-32.684684509081,-19.9742391773931,28.6321986330615,136.635051154305,1.00103273844374,2605.1003127099,14.3515960041732,411.005107532464,-0.496288958437686,13.6886981515283,-9.80519758777077,-4.36880770351716,10.5070373579261,613.868074258712,"Canada.BonifaceRiver.LSA2",488.66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999701976776,136.256826171253,-2241.15861822196,-2379.8335303051,655.431446409539,2136.43809037787,1799.41242304884,1586.04577437573,-59.2665374407422,-12.7397108078003,0,450.235393583778,9.63393058721745,1190.20487702228,-22.77231709236,85.3162120845497,627.900331017732,908.991780404487,-17.6195443618593,56.5530017794318,896.407016913575,-10.3773172250757,-19.0979164632976,90.6838396005454,414.375272375976,-9.53915423236093,3257.07768937241,43.1240798163574,218.7796100819,6.03136364449999,27.3474512602374,-13.6200489613125,-13.1093681022309,40.5823468251705,544.109927641209,"nonveg_936",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.999954879283905,895.861137650258,-342.705756626754,-1778.3277717455,1316.52750695788,3270.38377018669,2592.2381849204,2259.31239614617,-82.7526317877621,0.00305028609000146,0,1035.62579543577,-11.3122021475939,2873.76493847485,-52.1455962749278,133.393096073541,1154.11579417869,1306.45125294504,-99.1408477718844,100.496250226541,1854.099623584,-31.7218027049724,9.01053736422522,108.07998925103,1123.58070037887,6.89728041900945,4470.61764186998,44.5703234885305,671.391859832705,7.99416236760179,23.1448685899835,-14.8408974331449,-2.56443298848093,28.0068042656244,712.791490536238,"nonveg_688",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,895.440627881508,2498.04953375226,-1238.26197128518,5025.70764353872,1681.32573759505,800.69771872573,757.044749583576,-17.7312858083165,-0.535667204484343,0,1735.7748914338,32.8125221709896,3679.33558937291,52.1938408694464,-119.807089154553,3416.8337435868,2921.87842719153,43.235657064981,-113.223708603915,1953.7740148712,-42.1734357318367,-29.1104017897004,-0.170861959889942,803.493967288291,7.96496435065113,2292.66706346164,-12.8191587898042,440.296147384282,-7.70643096182331,-7.69592857878059,-2.73812550713378,-1.56781591248506,-9.54130777216072,332.852591991943,"USA.NorthSlope.FranklinBluffs-C16",420.104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.99836062391599,1460.36771675471,2910.21346989717,-596.83244307146,4799.2847636307,2273.77595224212,846.360332573169,853.618403250439,59.6225678046434,0.711186421248647,0,2521.15387981274,70.7753090941101,5894.97637810393,152.931052034501,123.934281039929,4911.38324477481,4493.22347231844,-101.446271991173,62.6380670421809,1104.38202704458,42.4762318094069,-3.62444493709631,92.1929861734317,1193.01992183458,9.74393943610209,2505.47619468751,9.36053864130923,736.204909868982,26.6732350089777,18.4607205577015,11.1113660809535,-0.481882311333198,14.7688488330928,314.581569346511,"USA.NorthSlope.Barrow",30.1105555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.957978692319658,1821.26859260546,4014.73852463097,-67.7881118440073,6603.2837948897,2276.82975318252,787.758745603719,648.682782146437,-70.1337145097148,-0.590678902135955,0,2325.69621210843,20.8706581828842,1918.63612653809,-1.50899924225799,43.1787438599418,5258.92988540602,4187.48756232115,-88.8034261052119,20.6970453957902,3177.7135780021,-57.3187307127307,-0.154931648145425,88.3944618312214,625.758425378958,15.1765924387004,2347.9660103262,7.01851456806409,246.806561880736,-2.99646120058732,7.06434939539316,-11.1867365948115,2.029338659999,17.7952393854501,607.486129305207,"Canada.DeceptionBay.BEGL2",1071.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998060643672943,-326.926211330112,-3222.4076042571,-2119.99331247825,573.67274168924,1144.33014916384,716.573670634124,771.470182048625,-191.718809215773,4.1271710395813,0,1118.24410790929,2.67995302902641,6445.93199151375,-159.426981822609,-5.80143790973483,573.67274168924,2286.3852124455,20.44233086391,14.7271619943853,2559.13170583317,-64.2494344368629,-21.0549557575762,22.0379784898778,1411.10916091785,-12.4356953764415,1218.35915033992,10.7308750811214,535.766802024973,6.24339095928609,6.02323541685049,-53.3022758225415,-19.2503731889594,-2.7524135303563,1867.78344907031,"nonveg_721",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998033046722,207.570652351001,-1089.28660824205,-1882.49058505555,1244.3870674154,1482.45174389838,1125.55060654044,1023.99972253831,835.083318112259,-4.51276350021362,0,392.715910023359,10.588782674183,799.365067228739,-16.8436730880219,43.0877264165048,952.989009919401,794.775179866604,-39.748417803907,30.8451104034676,1379.48229766023,-21.3140834014571,-15.3805795975031,55.8204011633076,533.885805884533,-8.81504698957847,2324.29247770365,12.289435031621,501.407129624889,7.49499376544238,4.05661903427979,-10.5667492703722,-11.1795461014538,14.525155144982,583.920957408339,"nonveg_941",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961778879165649,228.356957258595,8509.76828687954,4602.03833333212,-20.3077876632947,27.6743915315938,111.600094703745,177.581351684952,462.24905828859,0.0231208093464375,0,719.333530662091,-6.2337411776533,8806.94920711159,356.099134852622,-35.725675511034,-1091.53977562656,3350.45533020657,-53.5615993981632,-113.961167112165,7177.16515908927,-329.287185428042,-48.4583492608671,62.5326470708568,548.907207353076,-3.88391703377415,123.990138681742,-0.497999636781232,224.863620077325,-4.96322857203785,-0.934841475930658,-4.69860453006822,-2.144678690026,-3.83836269594648,233.711510606349,"nonveg_1720",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,883.561565914963,-893.683248339863,-1815.63031529797,1291.23892089207,3097.9036627083,2752.26470971099,2700.68680489191,22.6588369153299,1.79460465908051,0,473.7093985026,-6.0012234484987,1192.05688578517,-37.4646161326807,-14.5720615071363,1133.6261288814,430.990563312065,-54.2799674124035,-31.3330726571212,941.483139808131,-23.1578292020537,-1.7933767335134,-24.6179948126337,474.963929653437,2.00398141273052,4759.95610571576,-4.33389747047895,375.097183132024,-2.94039145899846,-2.92296036557345,-14.0466057401916,0.42248714553899,10.9176369175985,399.5887919499,"nonveg_674",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.399877145886421,2035.23247477828,5836.0433248749,1683.91495048988,7753.2287153082,3055.92384180951,726.11443347695,533.869107483036,-152.08903421088,1.57821397483349,0,3991.35743781976,103.480026732061,4750.71552090721,115.201861786285,-19.3961798472025,7090.07706007915,5667.81766537555,32.7199960522837,-52.5534232118665,2830.12195742073,-12.4336819256605,-68.4269454292174,29.3201341320996,1611.94394244511,-6.94703372143439,2111.99243394731,1.41735411269905,430.980883278496,12.3137395222427,3.94571058906603,8.54974705807719,-10.0732257276914,2.38461631494137,422.503275634875,"USA.Kougaork.TallShrub",4211.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1918.284899514,3109.36760770436,-873.385695575728,5219.20118594608,2089.9954635816,864.405844984675,704.259764217021,216.565826729396,1.03071961800258,0,939.721372993547,9.60723310798836,2110.8100630159,12.2896935172175,-11.2395463989654,4562.87821251775,1725.56684662408,-0.828303379518484,-27.7079797044237,936.70747208291,-17.1256863595671,-2.74583777465116,-2.26284782609643,334.390193965531,3.66457846909604,2327.06665062848,-9.64897995840433,388.072436345107,-1.83058598364377,-4.8205173219215,-1.55007093120869,1.07625966761891,-1.97602069743253,132.35215802407,"USA.YukonKuskokwimDelta.15B5",120.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999997496604919,-46.3073853616279,-1012.41349407426,-1294.22003890772,501.999369891853,1734.54590678368,1511.54963147398,1472.45322953991,244.764310066626,0.558731079101563,0,642.654766787247,10.2689111620923,1723.02483705715,-48.8181592681602,16.959920315607,501.999369891853,1123.01900809428,53.541494573892,-5.93180544386823,1009.26321265739,-9.14192974706098,-9.65865790789484,18.0059477313858,258.000752373022,-6.31265596988276,2034.38441298294,-7.26362412353774,504.907107396178,12.066739478779,-6.71054791385592,-6.32098080598494,-6.96235015628721,4.4728468751268,359.745022070667,"nonveg_775",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999953091144562,1623.83215940902,-3131.79438962026,-2821.69048667438,295.476878782105,2221.16930414607,1713.32128467641,1426.91840794345,281.686479146824,-0.163195863366127,0,1593.20777832079,-25.0646190263873,2617.39143606244,-42.5122048618995,241.08038380932,1201.63028879651,1985.53629049503,18.891721484995,207.646631018606,2376.231970261,-39.2474664213223,-32.7595629805262,214.80385838692,1483.87693642787,-23.4466118706732,4051.55200578506,96.4220441687905,961.445344935683,-10.0474007429125,57.5118660839984,-14.3994840936342,-15.1987364120591,77.0096222406304,959.899705897946,"nonveg_543",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2151.24066353996,3493.84092501208,-181.642318275817,5439.49280073792,2410.99445571448,771.660407717825,757.613066242961,-108.642681801865,2.03662853240966,0,789.343026777474,17.9293502823252,1590.79806302884,31.2414718358402,-3.8768633147138,5242.04764951595,1318.54074729353,26.9712530999102,-23.3317244458442,1204.17778109801,-3.88147205721182,-29.5679107510663,1.45972353757079,233.386920726017,-3.79037674181351,2428.48366719039,-8.18703422107819,421.138584281919,1.47962546988002,-4.60207473885598,1.53181944584734,-6.7118711516349,-0.440969899789214,279.942551494835,"Finland.Kevo.10",262.126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999991297721863,403.143520084414,-460.623820136024,-2116.59441781233,1331.41565964459,2294.74531260776,2041.46632649254,2175.57912516521,91.7037362012167,0.132615819573402,0,784.74225512137,-0.764413974506289,853.013669876893,-3.7729998406636,-32.4671166164508,595.234345195864,1040.20394873646,-33.1635041590949,-41.1367778935094,887.936470473856,-9.20664655179789,31.4906301663159,-33.3564225177411,583.104085421621,15.7982474461445,3801.4200817058,-23.7239361495537,412.872175172667,-1.53359521212203,-14.6941739358713,-4.05254280840328,5.73007982365087,-8.51912237933332,266.768327427514,"nonveg_894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974346518516541,1851.82085888791,4205.06363031979,6.13424749722148,6010.83937344847,2195.29377660485,796.465056614806,805.526600883287,-45.8572610273023,1.16382277011871,0,1545.23030628861,10.5690539988936,1995.87242862509,7.57677237471353,-19.1616481464417,4895.97470876746,2290.41282257543,-48.882736343463,-35.0795538303708,1213.65973879009,-26.2768415229171,-3.30159434828661,29.4241466542318,670.722937471344,20.9600917959795,2155.45795998414,1.48988499579591,287.675244079789,-6.56844117645484,4.21857508264308,-3.94709605320433,3.57024330248187,3.30264724260513,189.43199588525,"USA.NorthSlope.Sagwon-C18",425.466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.890290200710297,1911.60319195591,2000.69879579456,-739.794972166708,5255.78543320663,2036.89969963794,748.529252132812,658.70350454694,91.219358851958,1.22749294175042,0,1493.18356858091,-29.7796606407653,1875.68950264211,-49.3602500695293,11.8741255966606,4737.29015250329,2046.13424978461,-90.0421093834133,-3.45558255040482,4106.73596207233,-83.6549975745061,-2.50210640437873,42.9907005403818,1384.94201196689,18.4437043239047,2099.99321946842,9.02528768937406,741.614040609932,-14.8753870993345,8.09224862362126,-15.4582500100804,-0.963013718362893,8.28767789138422,889.506171202318,"Canada.PayneLake.TD4",235.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.596815407276154,-746.048816057647,-2051.25228701303,-3748.84000695115,3954.83227768235,1636.88419735845,1422.3453278811,1033.09233400906,-937.538144818806,4.63065624237061,0,1512.4451763755,11.5931390585097,1391.67188512604,9.14035217287326,79.0726775516944,3067.14187776506,2529.83488048371,-68.2838769167149,38.248902708059,1144.68767307483,-3.70413528543199,-3.35306763562194,81.7634052196307,708.322771813384,2.90696130661928,3317.5045017972,18.8089482167214,1399.5840668803,13.3141203737791,7.1622115529136,6.98000111169801,-5.4954953353918,36.204479724637,483.849554441308,"nonveg_730",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,755.05559401451,-1278.93489767776,-1879.04839677628,950.819062352929,1993.41552384302,1679.08193029688,1520.76235805959,-155.446300083102,0.225599035620689,0,532.7546457678,-11.0377157069539,988.43523350254,-19.4996560412858,261.941674288868,932.804158695248,776.79700036269,-266.437573836766,257.430122007926,1078.73307792972,-23.0917383207054,4.42146564279381,321.491672079059,562.04034082359,0.341728394827115,3020.09350873047,165.925480960694,426.218325729869,-12.0851327101613,102.149035171598,-9.09548235042138,0.770392180194271,91.693577567105,403.893536385512,"nonveg_768",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999642372131,430.461215930218,-2668.74812769881,-3183.45579151465,764.747985896706,233.26971676257,35.5831401832638,0,44.4196181268629,-0.2779381275177,0,894.812799362956,-22.8577718935827,3112.47249418981,-98.3472686291032,55.7735245439928,-11.2773471422653,1015.72715330774,-112.858572589749,23.9701820268768,2057.69366686693,-50.2500021400994,-2.35366990986121,38.7768998074356,1110.67002416792,12.6987833722885,1935.72479638886,25.6121839527859,442.356339846638,-7.54298744690928,16.5974223310739,-37.6270837237397,-2.62150611847497,28.6245449227099,802.354314128953,"nonveg_1213",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998152256012,287.530716314,-1212.64733844353,-1872.34383881647,1467.54613650531,1383.99914875125,1188.12528029007,1377.91943247805,-273.117591834026,5.15733194351196,0,533.211727972401,14.0186298627954,716.235208263417,19.5432886989284,-15.5320877889262,1135.69694359505,904.363732421063,-16.5924596455132,-19.8876010274017,525.256448394132,16.1187177901337,1.34499724806842,-10.2364311392199,643.541975097521,-1.4263712674682,2601.37943955587,-21.2202415466426,762.26226301728,10.7970384541777,-16.3239141839548,6.91534001196047,-0.207422642355031,-7.67569218980182,438.728291654138,"nonveg_814",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
