"permafrost_index","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_SWIR1_endSnowfree","spectral_red_earlySummer","texture_NDVI_peakSummer","topo_eastness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_red_annualMean","spectral_red_changeESPS","spectral_red_changePSLS","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999023616313934,426.941246156948,254.734350486743,242.121846831338,744.509580530243,4097.15305205535,1959.339427799,1570.76805447088,-0.00631324807181954,0,460.445566245155,0.332065389849456,9.29962967997488,846.598981368726,-10.7317334194126,-2714.55325837538,-2667.20713415971,853.29451398503,-11.6018444876879,15.7712058389848,559.500817853509,810.723819207734,0.239060348719377,12.7723255738916,1226.66935449084,3.37284267413363,40.3626519377613,9.23586993837663,125.770103463222,1.01117726347729,-7.01156111534716,10.6943917429551,2026.27528274155,-0.484019434898386,3.23830925176779,"nonveg_767",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999916970729828,757.036034990008,418.910704985356,1417.0696381557,1837.04185412774,2205.48931008871,772.677146149386,-205.559584077894,0.031349066644907,0,520.384649235475,3.52653585385821,-30.8006299641659,633.731381419066,-7.02694195574932,-3818.66841800173,-3946.75954893009,655.972572899067,-7.33662130731717,-1.68379051627146,1421.87304809343,1068.54609352533,16.7346422868963,-10.1600656087169,1145.96557073479,6.18268250486492,-42.7042431787562,-25.208389185383,281.97713720639,2.66219092119324,-6.05629730978078,-14.252339275799,788.54825055179,2.49842131958048,-0.789917875842735,"nonveg_769",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.70324053366979,2268.78946671835,1421.71332420011,3547.80381563518,4002.82380568328,2146.29665767525,941.927234107957,-55.4587310955971,-0.00666792509663436,1,576.75139901636,9.3395410907411,-1.50426100877264,1305.1962384693,-2.19249756282122,-382.375187913406,-238.799078246755,1108.46819868118,-5.24953946558202,34.3256182677438,3381.57340256046,1079.36227164394,17.0467457075638,13.6202653830747,1377.87082424531,-20.124509918536,14.3530454610718,5.41769062382839,321.640771897761,-7.31001754313094,-1.11659579153225,4.176876311423,1173.01605441553,-4.00938399975591,5.64942064798995,"Canada.ClearwaterLake.LS1",488.65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280487775802612,3854.31656790211,1883.70447451403,6864.09701452964,7047.27612230862,995.72861052182,367.895841791855,242.445708871629,-0.00271995388902724,1,1720.58880206277,36.7181782451714,-47.4785501006378,3720.84401854853,43.2520892259052,2234.74363739545,2435.60152550928,2645.6004463137,29.7921988549379,29.0321253266254,6824.40209665262,2715.47793646006,48.8227782177181,8.05966566596289,1365.12111238697,-17.6664007410307,-1.82300082985312,-12.2122470941778,168.904967946995,-2.98222254033958,0.532585994042669,-3.02025896777481,419.288796246757,-2.12051660672014,5.63536684067961,"USA.InteriorAlaska.17",1365.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.933068633079529,2657.81018675115,1877.17665282816,4326.09860836427,4797.28535548222,2352.07185592582,786.462174461164,-309.238299231864,0.00750058069825173,0,905.007267055727,15.5005735713162,-39.5873653654143,1223.9407134235,-8.6553105252539,-298.302767439855,-312.520128458307,1037.38315738846,-13.1134358779265,-1.38475420712535,4508.30278839903,1599.31099229015,25.3828849486157,-21.2779926817582,1642.44912826753,2.36306268137368,-40.8926207515049,-29.8629169701421,514.535621487026,3.23687792167434,-10.3961103366803,-21.058696924773,830.313451163346,2.08027032486749,0.0441475336967707,"Russia.Yamal.VaskinyDachi-3",252.438,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100188583135605,4922.01837546544,2789.58995685736,6041.48408228775,5811.43959340473,2316.02505132062,1094.80334781884,-9.26765576543442,-0.00621568411588669,0,2499.06888674311,34.7334568446451,1.40192315562538,1946.78395997721,15.729801681286,1392.71532660159,1630.21535683536,1730.89205533421,7.5869328664341,-57.6964018444737,5490.658277474,3231.42069259092,47.4058691061772,-67.8756910053611,2554.99232209043,-14.505379684333,30.2429742708737,12.2785113155319,542.562546864063,-2.58852676546637,-4.44500354527862,4.29809481564162,986.669717055862,-4.56161964241778,-9.59663000102931,"USA.YukonKuskokwimDelta.2",510.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974346518516541,3256.786386055,1989.44548979837,5321.66437341035,5365.0022288404,1935.72287076157,832.860894167941,166.6811845723,0.031791789829731,0,1282.73441060795,31.3327642271292,-28.8468072567016,1975.40156080906,30.8330386919035,241.524391563765,241.829674147873,1280.18583414738,19.7526140598751,33.2959178912647,4968.42624678616,2181.36795190234,54.5926291619593,22.9264774543167,1880.49296472019,-38.0261918755208,22.55823306954,-0.969322325419685,402.345018705152,-11.7958921365622,0.146876610097322,2.26521732893139,710.813108615991,-11.2300838301797,13.3582362977267,"USA.NorthSlope.Sagwon-C19",532.634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105609303712845,3478.68630015513,2163.55123695344,5833.9858294723,6345.43716401528,1589.71743342279,601.32825812671,-43.1191027216599,-0.022930664067826,1,888.368644311546,12.3075971253735,-33.3182206694662,1148.01107521794,5.80663135739056,406.307029428783,483.966758110777,1030.38878776479,8.11494485307971,12.071430599624,5690.62911868583,1507.8493312118,21.1061069224795,2.53755309665475,1520.11125756153,-17.8260865823041,-15.1299743427671,-23.4917251550874,604.155674830602,-5.07074913399735,-3.42288017043313,-7.7135151956008,681.024596250853,-4.12330861993974,4.46732017948002,"Sweden.Abisko.NF-BirchShrub",926.078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999710738658905,187.244599772822,-102.488935902012,1187.75510496655,1188.5038427355,2909.36924355865,1703.58267270785,-916.722651982641,0.000872678123414516,0,857.068512453171,43.4278593612529,-13.9225569128456,6056.50478000689,-170.888796133256,-1120.79425989945,-311.848044512118,4818.45020943541,-142.49329021384,42.4818200817231,621.577587046765,2288.46922050753,120.406341196767,16.0582325040288,4039.82122459687,-84.0530553819397,6.29909822701504,-37.0794089412018,2856.20968011342,49.6631541119655,11.977704702008,-3.82836055774496,1783.47052287917,13.2490176309484,17.0841714152334,"nonveg_1672",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967046320438385,4182.84008260255,1880.30470748618,5828.10981354559,7268.26636157478,2056.13770656895,670.287443962876,12.9496927322556,0.0156375838236677,0,2201.53977801577,34.7063228193804,-22.7623522510203,1655.36738608109,45.9824273911415,2155.80504846945,2384.0222380902,1126.30376518034,30.614772354362,-46.8313420643433,5960.73716215275,4607.06693201951,78.8910778015159,-69.4798719088734,3991.5418506137,-67.1591474669658,88.0942604661014,17.5691544958641,413.783421076689,-7.68660828422518,-0.848966582801407,16.0345643266524,620.231293431927,-13.7390227951239,1.18745937836227,"Canada.DeceptionBay.BEGL3",1666.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.70324053366979,2268.78946671835,1421.71332420011,3547.80381563518,4002.82380568328,2146.29665767525,941.927234107957,-55.4587310955971,-0.00666792509663436,1,576.75139901636,9.3395410907411,-1.50426100877264,1305.1962384693,-2.19249756282122,-382.375187913406,-238.799078246755,1108.46819868118,-5.24953946558202,34.3256182677438,3381.57340256046,1079.36227164394,17.0467457075638,13.6202653830747,1377.87082424531,-20.124509918536,14.3530454610718,5.41769062382839,321.640771897761,-7.31001754313094,-1.11659579153225,4.176876311423,1173.01605441553,-4.00938399975591,5.64942064798995,"Canada.ClearwaterLake.LS1",488.65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.107672557234764,2650.17281815625,1252.18945114653,4529.87357778969,5565.1037957433,2032.99716023522,871.985636878808,-78.5684724938554,0.0147290322929621,0,1591.05370555109,4.90041164701569,-36.5259083258813,2861.85721443935,13.2564878222556,-495.70742245693,-741.772047510564,2098.87590852344,5.35623813217758,23.6588906883159,4418.88641811571,3070.04856139714,20.4800437672161,25.1972122464843,1570.38252934297,-1.27592562904552,-12.8955580521571,-7.73512629851474,448.999091001507,-2.31549660268187,-4.1599933787173,-4.0934165461827,756.115295719106,-0.357387705441187,5.24123525310805,"USA.YukonKuskokwimDelta.15B7",329.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.596815407276154,237.722676856823,-889.083407828408,1825.74570495321,2947.27335865855,3217.05879671565,1457.90212403831,-494.614925423326,0.308656215667725,0,1165.52557911983,11.1978976762084,25.7751005773161,825.719462674691,8.39149613126517,-3990.7670654839,-4079.97186709091,658.297344402605,5.00494069399079,-50.6382572617388,2516.35474230913,2331.28546252986,12.093453929279,-48.405540016856,958.81985351314,-6.89246343805307,47.3252861491207,-2.11583964008592,1323.49674222698,14.4490568568337,6.83712977555819,26.0168961296938,1201.30723221587,-5.93862147393687,-13.4245560240482,"nonveg_730",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100680585950613,4523.89933462864,2640.3959538406,5974.90151202768,6512.90894378978,2228.39419729921,908.312916415659,134.989725473373,-0.0125396342482418,0,1432.86064485424,13.6333006088025,-8.07659627418601,1125.23204665349,-4.55301586954837,1468.54770635926,1465.61412928522,968.522090294555,-11.4022972564484,-18.6588590223211,5902.74717189203,2069.57772135606,19.6978297403076,-27.9965328936806,2125.23466232799,-17.7654819793255,16.3091523596597,5.94750789783422,330.417426172863,-2.80504240633326,-6.09414866928036,3.60969483140894,790.807391224875,-4.3653084070595,-1.63147214339634,"USA.YukonKuskokwimDelta.72B3",378.905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.851024528344473,3348.39190203366,1982.80168179551,4707.4802617334,4971.62248441922,1999.40992584206,1140.27288567262,34.9703383920436,-0.000853121746331463,0,2144.10799556863,63.9025348981683,-26.991426266054,2986.2243520724,96.3298178087872,778.70491471179,491.98080452823,2298.67667002806,74.1508603234858,-7.68063871775722,4085.36341509784,3183.94126239905,98.7581060212575,-27.838100654838,1288.17731798843,-33.7062126039904,36.9546618507842,7.01178400568137,497.122915002527,-10.382910061488,4.56991462263492,6.19551830435797,1063.14004068934,-8.4145432573221,3.48746494933848,"Russia.Tazovsky.Unburned28",253.175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99998015165329,1488.04057718163,759.733871770791,2430.3500698357,2819.23259468308,2259.25653588234,1290.66162323445,-109.938015663965,0.0448005255311727,0,905.104728339272,16.0242592762046,-19.3096787630765,1451.48642598251,-63.1081054775004,-287.877896382631,-361.665058565522,1392.37683987623,-60.5381234728794,36.0817354465702,2839.84332336832,2124.72439632452,39.885525367327,3.22624222456289,2656.63608698252,-17.1114303455619,66.6645595481609,10.7677302549387,655.122121009314,10.3982244656463,-29.8620748825159,20.0370808890051,1272.19451550443,-3.51853439099619,20.3181241750503,"Canada.BanksIsland.GreenCabin-C08",166.53,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,164.785852615329,-81.712988507836,2631.85540376003,2248.29235129903,1677.23381766303,1033.48800983632,-735.98933950006,-0.00198079692199826,0,819.504361178075,19.412687188973,1.23606320510664,2473.65647840312,-10.433372760665,-2462.03403751852,-2651.68095389623,1529.46813572341,-16.3608460337823,37.0528712074686,2860.58510018835,5666.82024464537,60.2476381693222,11.5811490939307,2089.56735118916,-37.3442152475618,33.4868634450197,-17.8474074981716,688.019029350902,-4.00295129796189,-6.58423848977861,-0.268395277806743,958.183197076557,-7.48050584301001,3.96365049535062,"nonveg_547",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999558508396149,898.138150035676,1233.74530242919,2950.82415265329,3075.75598164818,2334.76332877683,855.394120773479,397.554436431265,-0.0144088873639703,0,394.212294401065,2.17056081509446,-6.02009984954751,644.053796755164,1.81648543685163,-2438.2948536408,-2556.72843208743,584.99879196947,-3.13650681679615,31.7671910729428,2814.7052070256,459.541463845659,12.3929494389173,25.231650934261,1877.41790809301,-39.9134252622508,16.3752831140676,-4.85991813820829,423.589943314814,-11.8978967302005,-5.37802521682588,1.71967211851809,801.716297023784,-8.60150562761358,9.8312094713461,"nonveg_996",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.772309899330139,318.097918144914,220.058766315761,10.1841532016466,1533.07460964937,2484.31026282,1044.55260757894,-86.729158794388,-0.149255111813545,0,1113.33161590408,-21.9495703781512,-48.0986316014241,2652.32692843689,-86.7348369198509,-3798.04670498767,-3407.58271357041,2595.28837423794,-83.0047347042538,32.893535191745,749.535445761647,1522.89045644773,-18.2406192231124,31.6905014780804,2264.61694192148,31.4560239538398,-56.3449491901093,-29.9936065799783,677.373416663303,13.5166755989665,-32.7936285659088,-7.31229036169861,1225.59136134011,-1.30183348843098,8.76100493032049,"nonveg_946",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99794465303421,3654.02511111817,1933.24967565714,5451.02763013324,5665.68506005563,2372.18415191964,606.644182141947,-2.93238895130706,0.00296236877329648,0,1648.13240725684,51.173001253029,-18.1837057587924,2532.81840335462,90.457800119808,-620.117943854979,-642.793102381648,1543.05376845929,55.1090631592604,-24.2954227756277,4909.01932444661,2401.51915060784,84.5281755750646,-39.3187579964052,1705.56590685224,-49.9150046404546,40.3566802745625,16.4730364601614,733.950009057625,-20.6431975206256,7.58443221729709,10.8119119105489,584.467752293825,-14.3888883290465,-0.72094080079501,"Russia.Kolyma.T2",128.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998883128166199,1994.15798349708,1536.38782713599,1853.03329845524,2565.14917814524,2633.29217315923,976.180764171624,221.878326307867,0.000741572817787528,0,1494.57771515476,-28.8745646678794,-42.3951973426285,3328.52735025215,-128.020282702006,-3007.23889374712,-2737.16290069697,2832.70601377953,-108.950231299213,-30.0342739720572,2453.01410275594,1875.703453864,-32.8060963199808,-55.4794509405289,1927.32466588414,26.9389321537493,-6.52310508265499,-40.9438069214476,1101.59674637666,19.5245120849776,-10.1149008403945,-7.7693028601034,1087.2933586132,10.6360179898973,-11.2257938047412,"nonveg_632",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998695969581604,1260.25208503687,733.75177882655,1956.36574503847,794.21942992412,2737.42240470482,2068.01166409556,410.965553135696,-0.00659720040857792,0,1093.20053294744,20.9490391509121,-8.98569177759796,1544.8644790704,15.6331622618635,-1703.16786737277,-2010.09226266116,1339.62804655204,11.3803595736575,-58.1797099606968,1284.94027135517,1352.00066783595,29.443792613915,-67.2701248728093,2085.96645079325,-26.0269870402037,20.0991075021398,2.13418600111965,728.380606889302,-7.56008661678517,-8.31001371810983,5.62831556303149,1793.42087573646,-8.97983632472593,-22.0822973830837,"nonveg_998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,391.231743149494,156.471305453445,807.919131327252,928.372699457284,4737.66021780527,2980.51850184249,961.64668189819,0.00290045770816505,0,498.570807884048,17.3536221580373,-64.6183281681999,881.903263814341,-30.6955307721864,-1630.38966918962,-1517.09461076073,538.222851475562,-17.8479129830019,79.3699694144177,636.187811231306,712.510884025377,23.6822926358138,118.600248962747,407.539125199133,-9.83656702190682,-83.567940950337,-32.9437396479125,1132.99448803733,-11.3805831357834,-5.31173106561255,-23.2724458845585,2950.27983265014,-2.01354022297797,22.9909930450469,"nonveg_733",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.186681896448135,3593.80566931714,2038.53315789483,6184.92215071604,7229.41040368253,1190.62880729209,415.524793989595,-162.019191396359,-0.00290211546234787,1,1293.12760907053,28.207760992382,-34.5326501678732,1385.65562087199,35.5296313044099,2134.25420639793,1852.67682852802,1060.12472702822,27.1826853084158,0.0149466227918975,6313.4686501428,1675.77162378407,40.8046329894967,-12.2019595812541,2519.93907042733,-40.7850278496636,28.940420601558,-1.52524700297923,363.775363963068,-7.991091070104,-0.290291911375435,0.865605746931434,432.59446814225,-6.1557088289211,2.012602559828,"USA.InteriorAlaska.5",1393.38333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.277928829193115,-23.0345248170714,244.133142223253,326.782073266695,-233.09313252392,2085.4953452214,2398.39229771837,330.376065550516,0.0895349010825157,0,707.608508351272,-0.346603559294452,-10.3336516092461,4541.6832808769,-57.2432156068847,-1490.82549732568,-344.84079028796,4505.30935597445,-57.9568854361804,-10.6623688744181,-40.1128051755897,830.418429533114,5.19289001389738,-20.8569052671883,2865.81500292136,-30.276965591,18.5041896306785,3.74072548118951,399.488247541895,-5.80909478572165,-38.2967613273964,8.15771415865156,2179.60023512985,-19.9556096296011,-0.185666043779921,"nonveg_1172",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982114672660828,2044.05352037666,931.181575485436,4920.80114940763,5171.37679684732,1171.18899367314,689.020588172672,204.115903294543,-0.0823625723520915,0,859.329527802164,33.0511356846986,-26.3083970601146,1153.91229942813,-8.3293609536291,-581.098073099488,-532.959745332305,855.672869724991,-9.01584660515002,30.4298930077155,4447.53560409692,1478.17197682939,43.6326240940221,-8.40706125552641,2032.39078348025,-36.0215895574279,1.82329711165891,-29.202213918589,916.735835738089,-22.3875000275025,-4.70698822079371,-13.0374696063159,490.529622862841,-14.4764145166926,9.31685666111289,"Canada.ChukotkaRiver.TH5",201.14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999988257884979,569.373285267773,872.05559980021,553.064954895717,434.71693782224,2260.74327169103,1449.73859554598,-33.7148194026726,-0.187925890088081,0,628.854639396979,-19.9541516955355,26.6864638231131,1893.89920546379,-59.8906991978887,-929.763189749931,-481.222950046767,1775.67736866793,-57.8970295517568,2.45345290663782,711.921475634449,748.352935486864,-18.8629363543311,3.37456988333965,1405.92327294544,1.92721779235733,25.7424675242271,12.019813769748,2466.05228660679,79.5500737615095,-28.9562465639612,5.61417178471265,1975.45915031831,50.0705743279057,-73.5422682730618,"nonveg_572",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849919676780701,3622.91782100138,1858.49245792785,6183.76633461963,6491.15274497404,2008.9362006306,705.684398116722,101.168498917855,-0.0289199019057883,1,2042.45242168627,23.3159792785266,-11.2355455076868,2929.13640448971,23.9393157083672,181.568025789612,-202.074647961634,2372.7505346803,15.7109958324596,-23.7167044490234,5421.17307046374,3487.90994047537,38.4899157750943,-35.4041944889459,1174.84685553243,5.33378100786236,29.1930037246463,4.70069928034042,153.289594346759,3.10145474857867,-0.998460605244263,3.94957896767737,585.607596869218,2.4937082991967,-3.13289303793243,"Canada.LeRoyLake.TDA3",1329.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,582.880133998794,-105.232265931635,1578.54721865537,1023.73577860775,2858.59235338223,1631.91277661641,26.1030429874567,-0.0352011658251286,0,965.791233190645,40.2413013829435,25.8953594885892,2267.23704690488,-47.7161887378947,-3185.14249437057,-2764.16811067726,2308.90942547231,-55.1055491286232,-28.4625401750429,1040.45521194732,1579.29264450736,65.8038601878067,-45.07880928084,1398.47801043749,-43.6394885246521,61.1453833472342,17.3560184268895,477.366941676551,-7.91536002925329,-19.9485689847359,17.8720677843046,1485.70198757257,-13.9411621608721,-21.5661935188842,"nonveg_954",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999953091144562,668.764615159246,906.5125924503,2586.9404506792,1807.69528526937,3764.69510237811,2405.37413895999,-152.331802213061,0.00231041084043682,0,1522.54833357482,27.025519379555,-226.188007538451,2427.75076697949,42.1520042183596,-2581.87208402056,-2554.03060653895,2309.8982030978,38.7606384214229,195.12272467696,1496.75270659338,1970.16783106569,37.8584781204057,168.237695142583,2062.50853671777,-47.4528195523025,-297.752151501017,-151.451881800576,1010.44885622409,-23.2736916564176,11.0697925614424,-110.875540185356,1921.44652790361,-20.7907299420706,56.8739973792773,"nonveg_543",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.854110181331635,1857.98674939991,1631.44346494926,4848.37956425871,4878.33421940651,2005.54022736393,1012.94554362143,359.294734188041,0.00949881815661987,1,2165.66142964682,26.5734793861552,-43.8074292714797,2723.07821893141,30.8769044279971,-1109.63886624655,-1102.26474586513,2426.92591043939,26.5231805579303,12.0816863516765,4426.68170775329,3339.86362687531,45.145159974992,2.65269886683347,3032.14642645823,-71.579518895946,-24.3630745161377,-20.5102895467595,1052.82366629668,-20.7198696046114,4.05069893170926,-7.72848924988881,763.762982177863,-15.6605168440252,2.72056268576562,"Canada.LeRoyLake.TD4",636.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
