"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_northness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_annualRange","spectral_SWIR1_annualMean","spectral_SWIR1_changeSSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999999642372131,515.59833174993,-331.873127945636,-2155.27777531574,-62.2933305919174,-687.577625142745,550.558844603339,-235.354686992901,-1.82807469367981,-0.0728006139397621,0,847.471459695566,1.53630917586227,71.048594813741,2233.69212613374,43.8958001002108,1420.96398508972,6.03095471353004,1251.48905258622,-28.5234157680807,-22.6770829660915,63.7364343544532,648.743444702148,1905.93375038959,2.42837476883031,346.590321802712,-4.7804105060937,24.8747556006313,12.271752139703,963.621394746298,14.4132779310144,242.98949732045,-0.804492063266434,3.98241525074529,75.1173140817048,"nonveg_1213",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,506.402542913403,421.788774105765,-2166.74376388717,1344.23964115854,707.067737231004,1576.12291381691,464.581500992067,-1.71154868602753,-0.21731148660183,0,349.888216251041,7.88444105273551,32.7653241851872,1358.38533016209,-56.9878492155854,800.822949453587,7.07424180964598,811.42633142867,-13.7310308515253,-9.29353003010608,33.6145165460796,245.987888784166,3006.48985552905,-2.34634988316697,477.763984499723,3.38494649659385,-22.9827491237367,-45.269248661938,327.582685794676,-21.9657334018622,1382.40824604328,-0.858044639287915,-23.7859078704025,75.5098542079364,"nonveg_984",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98212057352066,2457.94001807537,2127.81617312176,3215.89465724223,5986.24002987019,3833.56725667966,748.097584047819,278.157011966795,0.498489197757509,-0.00910490302420739,0,1276.6580093633,1.20282800974107,-19.9864689309155,1329.90024053066,-19.7941291558417,1679.97356298651,49.138799464207,2064.66882125353,-64.5209006641727,4.72729536015311,0.952893420026764,613.533879433455,2239.51324848983,-11.4856688669072,326.608975508182,7.86212664562867,-2.10568722419718,-4.12968413255006,319.262463915616,-2.21996588057399,758.458101708832,2.83268629569518,0.550794360210953,64.8684999988168,"Canada.DaringLake.Tower1-Shrub",434.366111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,142.717572455276,1294.80640590858,-1243.61468000482,162.517566111964,1662.2046718199,2181.42077158629,-1.05838717772025,-2.60450553894043,-0.327855795621872,0,1307.9640990304,-33.0696266817057,74.8977593317338,2321.91697336972,-38.2002117953826,1499.68710570794,-21.4143273041497,2812.32766218964,-72.3228168583704,-38.6252784896298,121.944781838364,860.661687772063,2505.96455773755,-26.9677726068392,800.183776173573,-8.92684727694133,2.58573811805718,-35.0237644278282,619.358543087586,-0.930310462148035,1998.84400103198,-11.6101315898964,-0.251819144378682,76.7880390115916,"nonveg_994",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999701976776,795.61621524352,334.66056468881,-1272.14999896608,1378.85329753337,314.708856623781,2209.88092248494,-315.481658093675,3.56789493560791,-0.191927656531334,0,549.980740962938,11.712001590167,-57.9339002562904,1191.03869914767,87.212416940182,1064.14444090959,16.3160978189448,897.370436787249,-6.92938318029238,0.460149130126314,-91.1462939353664,414.827627770557,3533.28868462729,10.0628186913435,288.220163344178,3.31427954258199,-36.0275204180223,28.1318667882301,728.861064296185,32.5989129785299,1924.5660682447,-5.14603057581181,27.2384662909835,75.536228297399,"nonveg_936",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.945127546787262,375.098737141522,345.606549276662,-1966.5762686187,1277.12639685319,667.28385660266,2064.78887850508,-177.04910375468,-2.20517897605896,-0.161486506462097,0,520.670995154871,-0.656596740957317,33.1959732445372,2533.43399434271,-47.7602065072376,934.730937919408,16.0069555309453,1096.5617354054,-15.7863974792236,-13.3424875434385,53.4680869346454,940.138991883747,2414.41316670416,-2.75029665509958,276.399966868975,2.94128211929777,20.8228712581714,-34.5499958586219,1082.24462902804,-10.5687422558193,1350.2297998609,-18.7423724868571,-9.27907412500454,59.4308002168295,"nonveg_935",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988174200057983,206.377517324081,139.096730266268,-761.739412541308,674.24002590082,-45.5576290207699,1895.92853709369,399.208697943786,-3.40198063850403,-0.392158150672913,0,1208.58539358976,-14.3957224068247,-19.7303633359142,2251.74634974303,0.0200401338645406,1331.54493654519,22.5685582465287,1020.62399861821,-17.5969654934175,11.7106751340813,-26.0335077528762,756.50870948801,1521.88102995437,-7.1391097996856,307.381075455168,5.20984873652827,-22.67875435959,2.1391886653208,956.01431482599,-5.09516964273405,1336.29080545692,0.218685958449345,-6.02776197284135,62.1488189339688,"nonveg_875",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995946884155,410.995472525729,-128.591026017768,-3016.18834974479,755.553543113924,199.605308913473,975.518094635221,-451.617440846871,1.15188944339752,-0.00815008115023375,0,841.770250821969,21.5178939210083,16.4725227738798,960.965154213797,-12.6888661366219,991.372706409202,38.5837410279387,931.379451594752,23.1045332579549,35.565453318012,18.5414828551741,664.563395650039,2624.86839015052,16.1689145646491,311.146046405863,12.8363496965202,5.40304408762416,-6.17951061382028,233.308176709452,-3.48619699777662,1106.23163021185,10.4725384059566,-4.08301241968667,70.7910188948031,"nonveg_900",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,3520.31161091649,2298.13460256219,5475.41631282728,7145.39027219952,4267.35246676268,729.754396224451,245.565195618455,1.16861181668937,0.0181754004210234,0,1250.91748009795,11.2422418145433,12.5042359430957,2366.61783559091,-71.1497773020841,1742.31019905702,31.4957500769915,1742.66982114402,-43.7637436690414,-10.3382722026822,42.2888225465966,579.756372454222,1920.41621619874,-9.71317566634063,468.246094329816,-0.914906933295804,8.26907861367655,-17.8682915541854,266.962555386023,-14.1284872253034,664.032875692844,0.768027331091261,-13.1195961129641,68.8331255990063,"Norway.Javrresduottar.A-Sedge",1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96819075345993,1804.60945058909,945.126212046613,1381.36228212103,4718.59244774642,2161.46765285691,974.90381228565,-24.8893202843826,2.76731653809547,-0.000915114415693099,0,1610.88211529702,38.6663783977193,-45.1421259218322,2504.10069265761,58.810510201034,2777.97497020897,25.4914617503527,2272.28051722036,-14.7061260695219,-41.6923403157946,-28.3891501716295,932.26570003403,2397.20969178607,9.44013203165866,497.58535338691,-9.47178210089293,-11.8216680921726,33.1723568924607,553.665098570579,33.2375328841199,866.935263043199,-8.06867304651091,35.9358045347471,69.6740611070433,"USA.NorthSlope.FranklinBluffs-C17",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.316349476575851,1630.82863660638,941.764103275059,354.8150448423,3946.98875756742,2046.34242858099,712.194276315889,-192.065798855889,-4.18960237503052,0.196392178535461,0,1181.38894062814,18.3647642793078,-39.5163378249457,1393.46327840098,27.4162933797399,1900.64632898643,111.770337283661,1148.97143026429,-26.0002697273949,66.5516667073426,-35.4281503793295,643.470487571962,2861.31590506481,-5.20265874496284,354.042069989908,17.1302777700321,-19.6690038883282,9.20782716725965,352.356386861496,9.58088806612912,901.288988973749,26.1532286046144,11.1964644473769,68.6800193624707,"nonveg_1069",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100188583135605,2857.37291309635,1928.31225894613,3658.7211657499,5698.55733669665,3463.82521880426,1012.06274878373,39.0032310369697,-0.451355025448181,-0.000737000384162912,0,1217.22537248813,15.1843422209254,14.0194175201634,1462.00660415275,13.554466146348,1910.84383397918,0.68055341757132,2671.97775446881,-23.152293588454,-34.1908989234028,34.2149088557494,324.323529166383,2496.16547563054,5.56609877138955,553.156497351413,-10.2239850165136,10.6306506612675,8.16225427248852,501.996476865548,5.1056569388787,952.819232042867,-7.92766478895829,4.19817306920296,61.2704899985922,"USA.YukonKuskokwimDelta.15B1",48.5151851851852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280487775802612,2349.01333684847,2211.39164457725,5833.64775391357,7176.92150550761,5593.20999269359,502.911871967773,-30.9793064999063,1.33402045567831,0.0487479294339816,1,740.800972939582,12.4227935394307,-12.9975535232769,2306.99425495759,31.5666895436756,565.603419115467,11.1969136303337,3428.66345088079,-75.7093761773874,-21.6343134631175,49.013986550135,182.147696316601,1226.44439400914,-21.1460633479338,777.275667892986,-4.92463191756162,8.44045858257704,12.9740821190262,614.890152247504,9.67638465336728,356.533048064437,-3.37978788459,10.7529170623284,64.9505433321545,"USA.InteriorAlaska.17",3248.86666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999622642993927,356.802091622112,367.358468326499,-2111.85538925894,2046.41711326526,584.39102760993,1111.31774263581,-335.66069672298,-3.68068981170654,-0.0204510074108839,0,1081.85442452356,26.931229613437,-63.208730892416,2102.16766631043,46.4151868349673,2103.71545443352,-4.53650515207099,2499.58427391494,60.0864815362207,-8.10305962273988,-142.043662779889,870.804266831966,2492.16108265589,22.4796828053577,751.20367557179,-1.63222401175962,-44.0938377026575,11.9824493203583,770.447259529928,16.7362232620001,1203.3699591455,-3.21631501740961,17.1871926804034,64.7705962881553,"nonveg_790",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-771.722047439398,246.392969723952,-1898.60464258345,133.214693898342,-52.9387167377218,2570.23763861363,-122.423042805387,-3.92962861061096,0.117695555090904,0,1018.11501716335,-1.40772765037781,8.18661424496851,1901.00878945494,-78.9481059070634,955.662537632888,-11.3677751137923,1363.78257799837,-15.0344358491219,8.55378746773084,-19.537000941109,1411.2172342932,1469.59157594397,9.11285517674611,403.915100060766,-5.37735154565327,3.40888585684427,-19.8761588266053,1418.2577445944,-37.1146027068691,2353.05779669108,86.1231558085341,-55.5751222797083,80.8848028805404,"nonveg_1037",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.769873023033142,3263.45369724023,2443.91488407434,4346.68804119324,6433.90309650096,4292.1336847757,990.468317259087,101.744605761971,-0.483838772773744,-0.00055386305321008,0,1446.73498087661,27.6438597056554,-48.0461889174883,1289.11106611012,28.748250506172,1946.72921622239,16.424382567711,3512.71777578499,-56.8472799536056,-37.0723984865284,-31.3408525363502,416.9177307938,2260.04395099713,-4.35298658018737,642.35805048928,-8.40454733158428,-10.1622663189003,17.9525099237176,680.984855959789,18.1079257124059,718.236240072627,-9.58826799935747,24.1394969230373,67.7066699989557,"Russia.Yamal.Laborovaya-1",407.596,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1807871311903,3297.37636289104,2274.1152567478,3885.05730465267,7102.46548133065,4302.31917949887,897.921333688626,-158.186670460127,-0.956009368101755,0.0939909492929777,0,1262.22086078531,32.1812342294537,-15.1430473134109,1211.31241152091,-49.8462592679933,1873.24713141628,8.45305806486821,2283.38914602653,-32.0025065543629,-32.6615509444864,11.3361102693365,405.53161389475,2463.91263243424,1.85734469658541,154.197871381262,-3.13037873377181,4.06637311090251,-5.10286921586945,562.808164732374,-6.47548465223181,863.978441462112,-4.98295193734937,-5.22554272004357,68.3001901656493,"Sweden.Abisko.NT-MesicHeath",395.781666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997793197631836,-183.827756139353,345.29421040272,923.832319643553,954.277804094719,1010.50646144179,1607.5082329218,253.867737833247,-4.37166357040405,0.00067177414894104,0,887.984964591531,-8.90607753653254,27.6704259702323,1529.72323015529,37.1673846097473,1313.11139040981,0.45405104837741,1951.75786538838,-38.3673958292796,6.95063600998809,76.0951922216836,1176.00300164678,1430.50169904174,-15.0290087821842,1155.74116443595,-11.8599501047709,-4.55272792821122,-16.0006649655145,693.329618596862,-7.68683784202699,984.910220249723,-9.69459683056937,-10.9265149008769,64.2388057569342,"nonveg_919",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.182136210799217,3051.97064285295,2016.4403721053,3580.16473143377,6770.32258903766,4120.50837773647,657.495402691443,-468.144474624373,-1.0702352643013,0.0851813860237599,0,1683.48769063829,23.4563071636596,-28.6536462675545,1233.88042872529,-19.18838247886,1896.83640008998,25.3901737178513,2062.74680990736,-31.3058504255236,-21.0075545284113,-13.154174347258,507.961172689431,1860.45042804562,-2.74066386051802,469.466851627177,-4.32255188982019,-4.51840714233026,-4.71613140344349,482.155058579938,-0.877590663824216,540.449867324539,-5.09961216511327,1.73461410373534,68.2999041989825,"Sweden.Abisko.NT-BirchShrub",1073.928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999698877334595,822.6760099551,860.471178419936,1998.29917694886,4614.57137873815,2214.89483519963,990.185363304862,-166.732610080731,-5.19146966934204,0.107979573309422,1,691.626510607742,13.0850195278853,-9.99526440780292,664.874379148975,-24.1979106254931,2399.67654353852,33.3663062620163,2855.5528968256,-84.1800346680159,-20.8104271710417,34.7640921425208,439.351202038041,1333.84856385674,-3.60465876845749,305.840566005351,-1.46027489570745,1.39270535137552,-8.43672668935191,571.996931907001,-2.8271870193376,702.744110257651,-4.54957919276688,-2.8951060902142,69.4513832802569,"nonveg_856",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1154.48529252704,267.024912056202,410.417291302595,1812.14105437819,539.346231573337,1549.55919268788,-153.062794964126,-0.9375758767128,-0.00451285597713044,0,1158.25274910671,1.2685700451615,380.954234785809,1581.20448017879,399.247802508166,1707.82984435623,-13.2659262368088,2598.45864780903,-54.3545522437953,-31.2200671127473,576.409847409337,862.35340886807,2644.18611599067,1.2252812687233,532.754597705509,-13.7964100968596,175.185507913335,182.383581878839,988.616343235184,155.793402928853,1416.19417142963,-8.009526518712,165.355101597018,78.7835248327848,"Canada.EllefRingnesIsland.Isachsen-C02",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999947786331177,976.163069861136,1176.22322228697,-915.907966017073,1376.91903189207,1766.11504089312,1620.76611700914,411.270154933924,-0.134576395153999,0.032960869371891,0,506.021906296472,-26.6327319103407,-1.51330755239398,915.654543561237,46.8402278576037,509.024764422634,5.99143777107939,756.193591624883,-39.1859308814488,-0.460702250763779,-0.305857482760132,398.316834086327,3107.5400767113,-16.039994987729,234.913836869674,-0.0476190235859576,-1.1146811416927,12.0895670395368,173.554518141878,9.42274932301152,1509.00988451289,0.581319273184488,9.80306764246401,74.0078153899356,"nonveg_561",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,616.95488943922,220.917403778202,-294.918383259184,1127.00001915075,622.695068189447,914.739977143463,-397.659094665904,-2.38980317115784,-0.0176936257630587,0,810.664193658628,27.7536687845748,51.5273983353092,1296.34361719048,-23.1713624142064,1577.93437850422,-25.4513360864629,1516.39141463896,25.8592598648638,-46.4322567837775,126.365951219913,489.795102629329,1586.1736509815,30.3368520540322,622.056254758339,-5.59424090852701,26.1143269865291,-28.1012733076585,422.301515433237,-15.8811808908454,987.486360492439,-12.9416834081599,-16.1058863661727,72.8369972801475,"nonveg_832",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999953091144562,444.208274289607,244.938388792526,5303.40666583322,3208.23829381485,-1129.0792650597,532.899017918143,-122.643819754173,3.16496682167053,-0.00230429857037962,0,850.087693750731,9.38237171653487,89.7399816390813,1788.01938329905,-61.5746212382068,4803.28184053312,71.6739723629503,6816.10339410949,-55.8666297280651,-135.021426489645,122.49076505082,515.633039088297,394.447682513153,-1.93586841581087,254.648273233638,-6.26941336736587,36.3783247476626,-30.9843984281823,291.768020750422,-21.3927122274193,408.503458311641,-6.07252245751154,-22.5054075682919,71.6074706480997,"nonveg_1626",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.232790768146515,2278.43475857235,1327.63962674758,4105.23264000814,6368.4265420482,3748.34025165682,558.77510013734,-100.30250300484,0.441372561454772,-0.0126218711957336,0,1358.97994103334,23.3507668982988,-48.9083775819163,3478.36200868642,57.7602265485243,2337.27197891627,28.4782220812856,3430.29132718085,-34.2650464810308,-40.126205367752,-67.3096708434698,570.458665199534,1506.24860632731,-3.07172372810963,703.741169561463,-6.99618917238249,-21.6265439062691,24.4493954235204,416.376870240029,19.9935720945819,497.34027999289,-3.2584808871335,21.6948059108123,68.8348499990064,"Norway.Javrresduottar.EC-Sedge",0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.753384411334992,206.497970010319,829.009648228055,-3375.81381136578,2605.6874268766,1276.39413006803,1769.22080656062,-113.536036473924,-1.20591700077057,-0.0923973172903061,0,1084.41590264967,8.71517404588548,-19.4829678266596,3471.03846201575,-29.0165871874092,1395.21837212841,-0.726399107670075,3347.14422595185,-35.8376873443574,-11.4829326226391,-13.1776131184981,1118.64161993546,2747.1736186241,3.19117988446439,538.10733622638,-3.59459922628375,-11.8981191404426,-5.22053306783282,1290.22208088671,-5.60582939726368,1034.71570035427,-2.5789686860589,-5.2607051912486,57.1616063554799,"nonveg_619",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1808.50838063267,1301.2658597136,3527.02363083857,6340.76362176384,3775.61770576267,553.996695908692,98.6920852722119,0.441372561454772,-0.0126218711957336,0,1500.30997019382,10.4565153713014,-54.8642165015169,2508.95317464049,-30.5494423544967,2166.75997933668,53.4370456438794,2623.61463333886,-51.2841823177171,0.38497263591762,-65.3586958251924,843.398308967044,2003.17466321509,-12.8746477651234,677.916565682581,2.78433998667874,-22.0870833826724,-4.61317803863047,432.010172460058,-2.78179401280634,658.129661596621,3.64915947809907,0.00664024648469141,68.8346939990065,"Norway.Javrresduottar.EC-Salix",573.32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.892463326454163,2609.95941746025,1664.03408748665,2145.54079470885,5418.98468972021,3378.2898415764,887.991109380534,231.081913732197,-1.61197698116303,-0.0201020839934548,0,1347.23075020612,29.6271469179032,-30.3858199563906,1768.37890596241,-14.0523437780087,2480.71201441603,10.5536323088629,1639.77512721105,-0.434496506350255,-31.5703248753567,-21.1774569675953,455.222137863251,2542.47114383683,9.2959387729916,400.626792162216,-5.78993783570224,-9.94289874906624,0.659946101932211,324.436828538145,2.50475373053052,841.813955025328,-5.1397031925422,3.74817292831533,59.5518220084517,"Canada.PayneLake.TD2",476.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997956037521362,-393.16656631138,562.977103300238,3851.42011484117,97.9342668180215,-1044.13970067057,1831.62915943238,939.430378030061,-4.51411104202271,0.187278717756271,0,956.143669611619,-13.6619556483286,32.4552776696787,6721.33462093348,63.8949689737298,1999.31674933165,-25.9770539952443,3266.55859819649,-31.1372029288345,-68.792972862842,96.726411529088,1708.11455428404,735.545219222392,24.1040683849508,958.964293783573,-24.153336136327,16.3233217926023,29.341644578044,2406.96027516178,23.8434334704498,1093.33785959342,-39.9791303269768,30.1792715521448,64.6071712275349,"nonveg_593",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849971115589142,-674.998231947285,-460.035594079209,5848.47907646302,1806.65321863612,-694.162451451627,1435.6531764567,-59.9407016067474,-3.63827872276306,0.591945171356201,0,934.533206820824,6.07453185360873,-6.69709109738968,4726.42952523834,22.463884870661,3490.82569066868,40.8566330127362,4620.83753170754,-39.1837192122559,76.2559536882249,34.3054198097411,828.987455340473,504.551068332369,1.750973438693,836.868609310417,6.07117562324807,-23.7349937945212,-5.94099251944224,626.750523832454,12.2205343720288,982.828565937303,-7.66014153492747,7.91928559487829,60.9288824750202,"nonveg_1290",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999827631882259,2931.28124409508,2319.85494977237,3571.11830488976,6157.30140954634,4223.69510307622,885.194186664594,-222.333436052627,-0.993937645639691,0.00288771621749871,0,1188.29852183231,14.0033010087932,1.20316577862397,2386.83611604669,133.083914549769,1636.78323015483,19.1641681469323,2205.64252198895,-44.1215034204227,-34.6514437934685,21.3940886618768,617.687596890343,2013.24868763565,-17.8874581327884,810.985402173201,-10.0498002668392,8.71178868378377,41.9747989520413,438.954295027972,19.4815672753188,653.868483121883,-7.36210805610957,25.7407352625817,70.8275998562364,"Russia.Kytalyk.T2",245.832857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
