"permafrost_index","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_tpi","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NDMI_annualMedian","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_SWIR2_annualRange","spectral_blue_changePSLS","spectral_red_changeLSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.99999988079071,429.157702040614,-604.399647611831,11.3840894699097,23.8977238777058,1785.3419759835,-9.68138349171611,494.380418502012,-66.116281929037,-254.929597062661,437.049178103938,10.0675932023884,-3.77111479768044,"nonveg_536",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998986721039,1148.41137020709,463.807521125072,0.982300877571106,-18.3871740732113,2359.53433231753,-90.2845315579138,-2720.54438201939,4.48098666583132,352.948121823734,313.642504841868,3.19616610822471,1.10903008696628,"nonveg_869",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999970734119415,1413.76053948826,76.5654710316127,3.29044795036316,17.6919885619051,1246.12454363092,36.9686324475607,-2824.64969124276,-32.5138329079087,703.96283049444,965.084341202278,-1.80161627212472,-16.6161682383289,"nonveg_682",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,1965.66929992981,548.25452972519,3.56470799446106,3.8031780124308,501.856069783616,-8.29957562491375,-2070.94481809889,-2.40345437039994,1070.51875923243,69.4916376827705,-24.3128105111214,7.35062654842829,"nonveg_809",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957926028304629,655.958288139136,207.58930611129,-0.660393428471354,29.6909124969475,1326.71093133751,13.3893272790515,572.36201869481,-2.54687390981515,5010.26602384211,708.282627794049,-9.33580759546404,13.7818794705431,"Canada.DeceptionBay.BEGL2",811.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951022803783417,650.707818075193,165.791364531105,-4.72931909561157,41.688510301414,5040.59952778806,-54.4313156419754,-3209.89485538901,-114.980817434015,802.450593811446,684.552714090809,-3.10917373137887,-19.4743758705995,"nonveg_1469",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99968820810318,800.272328991343,423.835348853861,-4.01330900192261,23.1402556337752,539.074571701675,19.4231350029201,-3213.40121534226,-20.6582803836385,2497.60694497189,551.392429780435,-0.449636597864573,0.191847110747499,"nonveg_758",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,1533.95578208352,915.536026518275,0.159401252865791,-57.3753025962045,4336.47158853787,-180.686316189078,-3372.95536125391,31.5237994617994,903.989278134561,431.044522481411,8.61928539560394,3.45995714559008,"nonveg_637",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.403201431035996,1152.78334631507,241.387010741215,3.4634153842926,10.8727688191121,230.187773152666,-9.68928053261517,-2367.40676737219,8.51369599746576,1615.38646354057,170.197073077435,-0.779557086137482,-0.410413895863846,"nonveg_807",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.884397149085999,540.529882149651,-168.270134899337,0.87381997373369,15.6211635917622,1978.11863592922,-9.93785881829918,-18.4317558419264,30.1813963350589,5042.71591207784,336.423449398862,6.19299749437382,-7.4101779607642,"Canada.PayneLake.TDA0",897.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995946884155,1929.78986401994,498.889386739104,0.245669633150101,-0.0579007650791002,1726.10535153887,-23.7997735877673,-927.46213666731,25.6135907884229,1007.22776290167,754.770669420474,-35.026567417902,4.70445298513882,"nonveg_940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.980090737342834,704.144377925752,-6.50808847422511,-2.69002174006568,29.7871298997949,2408.69607389677,21.2504603400716,-656.747943050315,26.6844985003341,4119.0505181309,311.492861267342,-10.760028679604,14.1664610462231,"Canada.DeceptionBay.TH6",144.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998986721039,1148.41137020709,463.807521125072,0.982300877571106,-18.3871740732113,2359.53433231753,-90.2845315579138,-2720.54438201939,4.48098666583132,352.948121823734,313.642504841868,3.19616610822471,1.10903008696628,"nonveg_869",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.703528563181559,911.128929281169,125.960617902121,0.305448863655329,6.74255792957043,2143.034785868,-25.1258715918026,-1497.39017989398,23.3974927951378,3042.9420886294,248.924580613419,2.6995943001349,-3.66621443760828,"Canada.ClearwaterLake.LS1",417.36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
