"permafrost_index","spectral_NDVI_peakSummer","spectral_NIR_earlySummer","spectral_SWIR1_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NIR_annualRange","spectral_NIR_changeLSES","spectral_SWIR1_changeSSES","spectral_SWIR2_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_changePSLS","spectral_red_changeLSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.998895227909088,1596.33755127735,440.642672167074,135.567010209905,418.587503406313,514.189820369198,0.014239483512938,-0.00815203972160816,0,54.4332106887315,998.211023631966,13.7161622197184,1155.75157537859,23.6925946607321,-58.1044546117666,1004.67862776838,-49.6611622101659,20.8054546498155,471.313129169116,2656.26945838946,-21.1214998376847,2344.72741593663,-62.991222437925,600.992945905785,-30.8611338124063,0.77342037802493,295.857840227523,-7.75573834785296,1.84378849502375,-0.0927488274646085,-7.24613266841653,1.33178485344105,-8.49996040401205,-0.234926841377757,-8.71927634346418,"nonveg_1547",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100188583135605,6885.28777305657,3184.79793200169,2429.05813248562,872.363625310325,266.428788188101,-0.986966133117676,-0.00621568411588669,0,3480.57778821852,2856.36837700557,28.1553495163272,2106.79509982398,39.9280251253367,-24.6841673801083,1249.55534248497,0.530716789621607,37.632227262156,5216.99263612508,3648.28119947438,-33.9430257385901,1463.64438424569,-24.9365617425638,1020.26163281015,-14.8221429653098,4.75873866647086,148.134606098505,-6.26764694166399,1.88279139141014,-1.77047538841537,-3.5670303136624,1.58210465838295,-3.2800596435099,-1.25595366905545,-1.04705534137018,"USA.YukonKuskokwimDelta.2",432.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961778879165649,-637.330968037951,313.288505102292,0,52.2754872486788,191.747316668247,-0.722232699394226,-0.00227405712939799,0,-10.6652155769854,814.927102538151,-18.4532524819162,7948.52643021004,78.1745810988034,-123.928034325619,4466.42686877004,332.750800875397,15.2382507025446,-659.766481179848,2613.89208352718,0.98893289449727,7735.80198444428,-335.770036764149,664.234698761438,-20.1568331357157,-16.4660600129219,270.28594394391,-9.40733669596232,-10.7905149144389,15.373414246031,-7.49047874781189,-8.53228004728145,-7.57805551529639,13.2286835956896,-8.21570993621588,"nonveg_1720",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.163150444626808,7247.20715897168,2277.30481685323,1453.15769190542,457.455722274191,18.9877408558561,-1.56655732790629,-0.00958357813457648,1,3370.5476471455,2280.34177734665,31.4312783106352,4490.12730843191,66.0882720730167,-10.7494789828112,1584.23601187104,33.4323239442833,46.6696348676811,6695.9688794589,3107.5891830016,-58.7147164923235,901.638097500655,-7.47403593899773,1187.91849601941,-10.2101498630812,4.69895743708079,282.333801710031,1.07881210409608,3.22104658471856,-5.93802714280627,1.70461839277281,3.44502096164754,1.535024453435,-7.36561384665261,2.78074063421802,"USA.InteriorAlaska.20",715.583333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,6601.13605473271,2485.16196942711,2331.61358803945,667.864779378019,66.7258870622198,-2.22808051109314,0.0459540635347366,0,2914.33008523857,1965.75083813144,23.9634558539331,2653.50919845997,60.7381406375198,-18.3476444537066,323.683507509087,14.1025202968198,49.8899170396801,5219.22641630426,2732.62041672592,-45.6782706732477,1264.80193772233,-31.1191071431685,852.183517928986,0.59085993132513,-5.58772989356042,294.987198344121,-3.12253629414454,3.4773400924514,-4.86350483970074,-2.54740934644926,3.95526301787448,6.81555603639662,-2.95781685604784,13.162135463924,"USA.NorthSlope.HappyValley-C19",542.124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,398.051112970448,3013.08016176366,3669.51677782518,2411.97213819643,407.552969216905,-2.96026229858398,-0.0312410816550255,0,279.226706499093,685.591019531677,10.2205327842176,872.482118948555,-15.1158137519028,-290.827372982852,-1664.27255238013,9.96765795920277,-12.0317725773326,398.051112970448,847.408239474986,395.889511716142,891.652971634329,9.17674373283097,485.469780546599,-161.8232601822,1.28524645318529,328.081883661539,-1.51126651324545,-7.84264105474444,93.6863807041426,-1.30065599036858,-9.94199208582776,-65.9768745495133,94.5773906664365,-74.2359332285849,"nonveg_912",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,247.813442817135,611.757445600381,510.764603072354,479.293743000911,-1031.77196624672,-4.5601487159729,0.392096161842346,0,-32.8209198572893,578.385160561517,-13.5881028614184,752.202543762966,-3.16912688575239,-34.6143585895144,-1607.1930627891,-18.456254397319,-3.58825142286726,320.308106075487,710.374344168891,27.4009962902558,690.924946472138,-18.7013913903285,545.535718832734,-22.9512685007529,-9.93619137408569,353.666993472516,-5.59923643668692,-2.37565435506866,6.9718098679127,-5.27725793268204,-2.5270796213245,-7.51827295194583,5.63480806330947,-8.89147045894521,"nonveg_870",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982338547706604,747.454744809878,1040.34644127816,2757.82175125919,754.784127626998,630.474628500043,-1.67447829246521,0.0122256381437182,0,242.44472916112,527.088759829077,-0.13309950427683,1191.56015118493,-3.54120744629627,3.4088101125495,-3033.45990859327,-22.6936268717259,-4.47711647369628,747.454744809878,1352.95885684474,60.1256096438931,1855.41589851287,-40.7060401895128,427.209634112551,2.63717250697721,-5.87764173197671,378.620747433175,-13.5357578205063,-4.23120209115742,21.0972923912897,-8.86828073392561,-4.1416025905735,4.41338526808637,18.0541007862827,3.3852935841725,"nonveg_792",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950726509094238,768.576958063396,1321.3133545418,2333.71288453958,840.27939827162,-235.704835072904,-2.65784859657288,-0.164265975356102,0,370.6194774335,710.490547600273,-3.51264077599916,1929.10382993693,-16.0559072328522,-33.5078804310212,-3634.79571125111,-39.9307083163358,-16.8262988472926,717.946738980126,847.994771975704,20.8525291217853,2002.21762697859,-40.5888911310058,661.34830584602,-17.4866414450787,-6.14705792356326,258.985161566176,-15.9902415406397,-8.095920826651,10.2783715695116,-13.2821922286972,-7.11005608218207,3.74373387467022,9.74016844778699,2.30839810771271,"nonveg_923",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,-341.846422564582,85.1965973570252,61.4840102478738,547.077972780366,915.033667074013,2.34392905235291,3.62526152457576e-05,0,-352.598597427928,712.104048880754,-1.22188730226864,3393.91538312,9.23300051100661,104.309999902814,2487.97617198495,3.54760583162283,15.0556404525542,-1166.09190734257,1681.05737417436,-28.4222580957927,1503.85642360966,-28.8563811295446,550.767166211126,-10.3196800772106,-1.53385057483288,188.369877831272,-1.62349399271178,3.90303462704905,-0.723235131842779,-1.43044677056006,3.52180034369173,-3.51134001453083,-0.998583816816849,-3.79571980306415,"nonveg_1677",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.998695969581604,1145.96267408629,2320.81969510962,3215.9053871677,1548.19029987796,-423.277890091529,-2.15688443183899,-0.00659720040857792,0,730.863546077924,366.502216287786,4.71078804135781,694.930022049306,-13.4404656779644,5.62075327484204,-1960.69153413931,-8.9050633763456,-12.6973004923509,1183.05089583878,607.337725933289,24.4990053109234,1722.1410866461,-33.7813212799245,391.620025914664,0.0298178025677771,-4.23150571187768,318.087908959893,-16.9297353294586,-11.5709120690957,12.1246060066,-11.5674505730913,-9.59465479952397,3.7524660785184,7.98085455611911,3.93800863565098,"nonveg_998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.97014582157135,1774.12247873308,2374.47833099373,4409.02121585511,2207.33239311949,674.47269414787,-0.119851022958756,-0.00686112930998206,0,998.783696551847,894.33531254435,-20.3613309093513,1526.28638267503,47.6964494585946,-69.5418614363017,-2499.87115896423,-35.5745208400971,41.7969358711322,1383.56759973538,1209.01969479306,-2.82157280450307,1193.85940894425,-37.3081065295077,665.729101243003,-37.232307359134,-15.5247764388437,518.703999628986,-14.7721645376252,12.1876431345493,-0.740266711837194,-12.9956502606212,10.5690566649437,-20.0220717842215,-2.41613513904193,-20.3113235766351,"nonveg_508",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1809.27548301267,2330.71484090935,2940.59753269812,692.034464003621,623.664387646644,-3.01760625839233,-0.0399312153458595,0,1739.60069403329,923.284561692667,10.6500308792074,1496.10339294127,-32.6674986215729,-160.684154501477,-1435.81505737073,-30.8868738919132,-33.1179875327043,1809.27548301267,1290.56915178216,123.896051701966,2091.34979364268,-42.6296633302922,669.468850621043,-73.5721083959435,0.307376095654308,499.023827422645,-5.6398242635219,-8.57619958383415,38.360068237823,-3.77175189814668,-7.54434932720659,-21.4077885694361,38.8427710809628,-23.6763809096311,"nonveg_706",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998695969581604,1145.96267408629,2320.81969510962,3215.9053871677,1548.19029987796,-423.277890091529,-2.15688443183899,-0.00659720040857792,0,730.863546077924,366.502216287786,4.71078804135781,694.930022049306,-13.4404656779644,5.62075327484204,-1960.69153413931,-8.9050633763456,-12.6973004923509,1183.05089583878,607.337725933289,24.4990053109234,1722.1410866461,-33.7813212799245,391.620025914664,0.0298178025677771,-4.23150571187768,318.087908959893,-16.9297353294586,-11.5709120690957,12.1246060066,-11.5674505730913,-9.59465479952397,3.7524660785184,7.98085455611911,3.93800863565098,"nonveg_998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.981374502182007,5269.83426013164,2452.54311430822,1947.80816127603,897.488024818181,-76.9583982437505,-1.76574460665385,0.0249755463252465,0,2427.52839916281,1385.89719848925,5.94172765144673,3801.1398230075,55.0821448807715,-66.8001328634955,1200.70125020621,-69.5266104505911,43.9699269702851,4588.36783524895,2576.49304745427,43.9597028120464,1992.81010395921,-53.859732539438,778.96100842302,-32.7676117641756,8.20605384979663,566.980109078601,-16.8521437907505,11.5251599636297,26.7525679494977,-14.1576266897014,10.5903385742331,-28.6388826738836,23.0640638366212,-27.3224095756964,"Canada.ChukotkaRiver.TPO2",707.26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,7685.98472781379,2421.03573279779,1466.30349347609,523.16312781688,39.6699324890485,2.9582790851593,4.09957676311025e-05,1,3341.3057840768,2123.53895804437,35.4907647123029,3450.27511616632,50.9669269908149,-59.2455231698298,2272.860504288,44.9737750666505,43.036642703917,6420.46776741197,2841.74926728261,-5.20336778009653,1772.26254670763,-32.1986364803817,935.391268018194,-24.0737191659892,-2.90465959849607,270.222587963818,-1.3994528326942,-0.497978343048,5.13380604462614,-0.78353124570736,-0.0505668561661743,-0.729802215768413,6.70301350988594,3.23695947973591,"Norway.Javrresduottar.A-Hummock",617.744,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999523162842,780.515933094458,2538.44697829239,3232.4495731651,2114.17553967819,-137.379069733438,-2.36565828323364,-0.0115742832422256,0,550.111798965368,836.88872996449,-33.8537145669867,1772.26040625007,27.2716261507791,-658.641985603167,-1694.31673981235,-69.2663588416955,23.9595199364365,780.515933094458,1478.43638275644,1060.40965450074,1825.23715895371,-76.0515482897379,866.056350938397,-305.274434012286,-32.4767185134138,888.838564216637,-24.0774903273198,3.89270047895304,382.665560531074,-23.3220690625414,1.37201345520321,-225.102739628508,339.93639950459,-223.580843954403,"nonveg_801",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
