"permafrost_index","spectral_NDMI_earlySummer","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_peakSummer","spectral_SWIR1_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_slope","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_changeESPS","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_SWIR1_changeSSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_red_changeSSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.568415880203247,362.943444795456,1153.59554102717,4768.0207289597,5889.89531796731,2130.94810105357,719.642091349027,-28.9025377101668,1.20269993940989,0.10163414478302,0,2696.19625437189,1834.96177192607,30.2921129720535,20.1201541873553,-18.7020698179285,2949.77019738529,55.5906462171264,-3.66890443008575,2100.34889795587,40.6528435952355,17.2120683385781,5160.24798932727,2879.83729948196,55.0716765978498,-14.296582771805,-23.8958305015994,891.68949461741,8.32447714564335,16.5065699092136,9.73183648092541,619.524021658666,13.9509219617567,13.1090483886333,9.33304763110254,"Russia.Yamal.Nadym-2-H",682.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.923044800758362,9.40271274593621,289.326499465104,4668.20806511304,6572.14192032162,2049.24377015307,467.003041903944,280.985932635,-2.26659467485216,5.48921680450439,0,3050.1241829119,1431.33171385693,-21.0368977815845,14.0171976233498,19.3106049531853,2405.52770911973,-45.198221924047,28.6952654791475,1843.38263530693,-34.612025212233,20.2462267442759,5596.48704680771,2492.31541840533,-19.739192381159,27.0631471366899,-10.5638028990769,1116.72433619531,5.39243046358665,-33.2482236024703,26.1924871684933,773.995114674304,16.3210561205015,-19.5879528055152,-19.6347400373528,"Canada.CoutureLake.TDA7",507.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.516230821609497,1104.71899084295,1488.997134672,3677.85484695638,3465.48883083994,246.680072507313,0,-339.11063379406,0.71236777305603,1.11918592453003,0,159.397703632854,1059.64548594306,-1.65968453916821,-36.1847971016554,-4.53328794191096,2543.55430554453,-2.27861522612042,-110.589317632371,2406.67779721033,-27.6704202610561,-12.1730476626599,3465.48883083994,1946.83350210112,58.8933008629805,-62.0014823170902,-65.4395413073985,512.540501786069,-14.9739706298428,-2.86040659809229,-1.90912450692201,237.667427436228,-1.15209780651536,-1.63413331917144,-1.40583253895531,"nonveg_1880",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.769873023033142,1211.53384109344,1346.28069835828,5890.34591522914,6878.1897601511,2263.75164397344,569.466066050749,-58.0006467289173,0.439810717105865,0.456645482778549,0,3404.34168538012,1968.15365525937,37.6906966128471,23.8141051140081,-60.1270813025233,1910.50018471139,38.7710102942687,-67.367585231929,1223.82111505868,27.4946560671584,10.7497537784254,6058.80291122159,2806.62935964186,61.1410430330095,-85.0406747990473,-27.3350824207277,656.547564999187,3.21002011347346,5.335131971954,-20.3321018522993,745.677981724558,-14.9683705477692,-0.256693487512791,-2.76821063104988,"Russia.Yamal.Laborovaya-1",651.134,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998387336730957,251.795047822408,849.484140307365,5027.38024108028,6713.49503557062,2551.23039045582,666.858454120896,-38.9158832747333,-1.44109570980072,1.35831093788147,0,2978.80682226632,2066.95390428327,35.9788864964402,28.6134230124119,-39.8172286289966,3032.37932810814,52.9643171646492,-47.8288092297933,2117.94578278115,35.3640611057577,29.7198101965175,4855.2598092907,3153.24935310441,57.1867566438463,-51.7365602338207,-36.2410905445426,519.577417080293,6.61130582222972,-5.43409519100055,14.7566999385525,631.685672742232,13.4690692498588,-4.35663006729744,-6.421449750505,"Russia.Kolyma.OW1",337.395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.790416896343231,-217.773254246711,639.964496955458,5020.71606721029,6434.04552979152,2243.10096268765,693.483335906596,-237.548285919039,-0.62502646446228,3.08759175406562,0,2277.90279619595,2029.78639222222,16.4880357462316,30.7162989566108,-22.8626148667933,2323.72946135334,10.4455646468378,-29.8027919028355,1873.86674816703,6.53604014015906,37.0422563288416,4046.58626102457,3224.81681762974,31.4832628635796,-35.42981053152,4.32340065953308,711.714614497044,14.3711833769985,-0.435136947071442,-2.76517407976043,226.672900984922,-1.72381576391214,-9.54146016603637,-5.02586265219271,"Canada.BonifaceRiver.LSA6",595.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999977231025696,-1223.73212160318,-2349.21694205128,86.7604349734546,-192.583165364689,2329.1287161975,1421.11793759998,735.251755831258,0.0311485845595598,0.0403236523270607,0,-109.827299978561,819.992765807058,-13.2493247910559,-30.605522082529,-3.03662630166908,7820.26828810042,-295.279131235897,2.43714884140966,7012.58065978591,-270.121348578661,-113.178757124737,75.0649128763261,1122.91498231193,62.2412373475444,0.750959587013438,-68.5203694502808,466.469458883864,-8.20919125808031,49.3355272580824,-15.1207210039529,1655.15236980978,-18.0868343657497,-1.08565232356086,8.16472670030676,"nonveg_1834",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.953537046909332,462.760607148958,671.013576167778,4767.37470793843,5551.3534302491,2299.78866753462,770.507767938524,123.853555070484,-1.37073431015014,0.414735043048859,0,2765.01272079821,1427.85559274069,31.8709857609519,17.3654139887269,-44.5830736018396,1172.8913881177,6.60248970485779,-50.1189778032802,1236.75763172985,-8.23553540631561,8.35334935315133,4908.05047427972,2614.4428909084,61.8928552809563,-67.7865579991676,-2.68350839862103,490.767168867061,6.01675703165516,12.9125848488957,-23.5541875740564,294.34992792984,-12.7100422332134,-6.4189151100224,-3.50235070779724,"Russia.Yamal.Kharasavey-1",367.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981523334980011,-1804.10390049638,-1401.40957444114,3417.4547930013,5029.37103597897,3027.70213353846,1060.79068436983,-9.4870579642473,-1.3557783431477,2.93235103289286,0,2148.79273941692,1084.54829073708,7.66754687931399,25.1975528399914,26.6925931362226,1575.86009153221,-47.5282807114666,73.7558154585931,1702.00645883878,-51.575953298145,18.4301161204323,3585.70901101465,2100.82528302372,21.549733766091,67.2671438699819,-4.84559476570859,421.811741218145,9.32004023368793,0.77663644778722,28.3286451976677,400.169490645743,21.0852540521769,-21.0064731847851,-17.3733518559739,"Canada.Ivujivik.TP13",922.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995946884155,-958.960105255575,-518.042999534248,1057.78744224548,923.975020328331,2603.24707073423,1774.6361509331,-606.072197489789,-2.47745323181152,2.18370985984802,0,771.886091125511,395.654254182112,-8.13682302678317,-6.28428687353452,-12.3680096615462,1128.84789690041,-35.0128112937942,16.7106128956308,690.498311250806,-21.7510431483746,-3.68643379445334,1321.01360786138,504.52969093659,-9.74911724503323,-11.9511515094609,-14.0268920695323,543.304435194368,-16.7334353599504,4.99129758896979,-32.6701453602851,968.990986166375,-35.4945411178135,-7.15249919615135,-2.93801489332541,"nonveg_940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.100591473281384,-1239.36049729766,-479.739765366633,3949.20423563225,4691.30074988132,2327.06674635001,752.219455353972,260.987286222268,1.65009121100108,0.790813326835632,0,1949.9291418759,1279.37445778781,17.3793179641553,3.9642361693445,-16.5326492458576,1258.03233082604,-0.394219314993663,-8.74216989314579,996.990459788562,-4.85316614790808,4.79435200540287,4014.29621162663,2478.78495989554,30.1930883142562,-19.8614816778048,-19.7525973218565,279.893141799913,-2.4877299573397,7.31717955779649,-4.26028354777053,335.204134065691,-2.05882841369283,-2.01630296033629,-3.68357575117388,"USA.YukonKuskokwimDelta.1",246.803333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.923044800758362,9.40271274593621,289.326499465104,4668.20806511304,6572.14192032162,2049.24377015307,467.003041903944,280.985932635,-2.26659467485216,5.48921680450439,0,3050.1241829119,1431.33171385693,-21.0368977815845,14.0171976233498,19.3106049531853,2405.52770911973,-45.198221924047,28.6952654791475,1843.38263530693,-34.612025212233,20.2462267442759,5596.48704680771,2492.31541840533,-19.739192381159,27.0631471366899,-10.5638028990769,1116.72433619531,5.39243046358665,-33.2482236024703,26.1924871684933,773.995114674304,16.3210561205015,-19.5879528055152,-19.6347400373528,"Canada.CoutureLake.TDA7",507.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999701976776,-375.391717927354,-1111.21000634121,1983.29894162631,-380.027616828001,4093.68120488461,1842.46723388813,182.591635543486,-3.887047290802,13.7921733856201,0,748.038918319188,2094.16163871001,35.2967454143654,-80.5446784119235,-4.15022061706432,3992.59547866931,58.4496810042311,-2.3907536351446,3206.01575843311,46.2294066551507,-123.308298401274,1422.37514491129,2363.32655845431,42.1298404105152,-5.89741975302359,-90.470734323446,1541.79312710163,-59.2997356577551,-2.90648964401082,16.335242402136,909.093782092408,12.4054484983591,-8.79805638662654,-9.8262195496923,"nonveg_602",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1922.22552700861,-2287.18062830022,702.773784399197,1286.29529097871,2163.74004020004,1788.54410665172,-666.28049311124,-2.8937611579895,14.9213781356812,0,246.737600403219,991.994962444072,14.2727062022544,23.6290835875509,-56.9512874767623,1363.26745200063,-24.3619606358735,-70.1051654837306,1268.68721830348,-24.7188689950466,16.8552984176229,579.811444958138,1308.44891112457,28.3405889194105,-75.245633138,13.8856744185214,863.148276727993,14.1755154729639,22.9435572714163,-52.673775509501,694.092193509776,-37.7430969468361,-11.8764801267771,-0.390990994055073,"nonveg_578",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999622642993927,-1707.51350907303,-2670.6726894259,1865.19923823479,672.025646597355,2267.82218372439,1021.75510465144,-91.5668130575219,-3.68068981170654,29.5159206390381,0,574.693032062268,614.681097648283,11.8296498625226,-21.9528963445815,-4.40411466172885,1280.47695712632,16.7102760021967,0.594197282052704,1307.56099009937,16.7430841667714,-46.6986067892632,969.372684975593,1193.17359163743,27.1641329772116,-8.19345911642332,-52.8061599571808,487.172265298592,-17.3990094749497,9.02487057150836,-3.01255417132575,430.321882191148,-1.69504967337213,6.45848675577565,6.25391762631887,"nonveg_790",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999990701675415,-583.095070923239,-357.797012226503,3098.37322151468,3145.90808140635,2254.94261927624,1223.9026535394,218.934828395817,0.283639311790466,1.70845949649811,0,1649.6268413858,583.609843665935,16.6248907836104,-0.288566293181655,-38.9073229110624,634.792665447051,11.5757711396452,-31.4942356485374,619.625068164707,17.144652585564,-0.0963570336315343,3098.37322151468,776.264643204805,21.9285987321502,-47.0558634509657,-27.7360608060405,524.860125897829,-1.90744186857927,10.719630400768,-28.9516878784758,440.51375000138,-20.7127338828518,0.177152594949867,1.19357468083747,"nonveg_898",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,483.167718877545,1287.57825553836,6104.69553739474,6589.43641561672,2186.12659638783,569.352298720647,7.32078846157199,-2.03478450775146,4.03545265197754,0,3317.23026119982,1445.71242242726,32.7563880575,12.6046022482519,-25.153479474313,1857.03386211852,38.8132742936201,-2.71601833654233,1440.60977385237,25.0836429355154,2.72111504621861,6228.99649322237,2357.78276468354,61.5156490771313,-36.3926371110696,-50.4592564872912,287.271230536415,-1.95157763048485,0.171874615793762,-1.53545354230624,479.768578308522,-0.251632079555667,-2.84822398305008,-4.61594420791226,"Sweden.Abisko.VJ-BirchShrub",818.156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,2356.27364571586,3349.31367960968,6299.9645018273,7479.30768871017,1509.58962568535,540.873817574818,395.737440668961,1.83579979762435,0.783554577827455,0,3856.6254036953,3261.22106378191,57.1706776500004,46.5290642697469,-60.7944059558389,3141.67012017588,58.4474861019022,-45.8441854071525,2547.08155136236,45.7352329910498,35.2902915199943,6368.01742164036,3706.16408373116,74.1979727823213,-61.2656335921252,-33.532037002246,1700.0584940701,23.94384452308,6.32198043107941,-3.50075714139701,56.2837840309095,0.563187104909997,1.356138373642,-1.26623508257305,"Norway.Javrresduottar.A-Hummock",547.316,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,276.543276509063,434.907076527581,5131.0480154637,6186.59862683459,1792.29664032837,457.808232119632,600.503874475974,0.603106309970221,0.212965349356333,1,2135.99094534481,2061.35622154499,26.0629861460019,8.51495447557305,-44.6634474863016,3638.18557982354,31.1666638154277,-73.4706318616574,2788.03305928838,18.0810546447473,-8.39444839455783,4810.89139641492,2999.49915487397,45.3263060556217,-67.9167651194395,-59.1564192950134,947.04370327901,-1.09003790368226,-1.64609134478732,2.68879352188227,689.263364699535,5.8489250055159,-2.45447812347233,-4.70730842287806,"USA.InteriorAlaska.23",1096.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998158931732178,-4317.13128787989,-2361.82030049979,1103.23457391081,1597.60536394036,1990.31917792357,627.377786397643,68.8969186473261,-4.18484735488892,30.8249473571777,0,509.744642308255,1563.84371808142,8.29435844989132,4.71355366690091,-31.2322259261408,2363.00794835872,-4.81475024690363,-57.7731817392679,1955.3109873801,-5.95479518588078,6.16769190810379,1597.60536394036,2799.182702226,26.9347532788948,-51.0454043366023,-7.57650337635054,833.396059408722,-0.317437586782124,4.96954879797549,-21.8155093140038,497.834360003123,-18.4383096297453,-3.12790237981503,-1.7463078532759,"nonveg_627",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,-35.7024550076035,1117.81632202452,5615.63598983984,6596.61564165005,1729.40093784267,492.779192569043,124.102736739407,-1.41063868999481,3.21660852432251,0,2789.31964251728,1118.24989863897,11.6681328287962,22.5718075187118,-34.234455547632,2111.57730258964,20.0061566545569,-37.2977091123971,1372.11811876539,8.01038383191988,32.9781828907436,5527.3624371492,1673.59612131728,17.8065377080813,-53.3322203201046,-25.4441888231261,357.075840194884,9.2203915842437,-11.1042623615382,-3.5990702291972,649.523686962268,-1.0236097819927,-10.5181348933333,-10.5114283672944,"Finland.Javrresduottar.EC-Salix",438.165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.210681304335594,-319.989961155229,353.038813377455,5310.95227125639,5989.78242710473,2804.87746345662,839.945376613396,144.947769613798,-1.54586427211761,6.89547519683838,0,3265.52645088453,1218.97003193637,19.0723600259575,13.8727759723227,2.16856289590302,1921.89557674696,25.9726911373459,34.5503003096533,1454.97135888034,19.6597127432465,19.6638374967626,5566.40367796277,1709.06042152698,28.1830706646432,12.1312437981247,-11.0701891709845,521.86074314487,6.82641337312084,1.14354310969901,14.5054386921928,447.602900793123,9.50423293954386,-1.17229452448344,-1.31369443742198,"Finland.Kevo.1",243.348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.853370070457459,1188.6746991347,1883.0712470513,6574.77010879458,7394.25346414252,1749.8836548257,481.202006913959,132.653413182555,-1.6220613916715,1.42188986142476,1,3412.07278153674,1806.52030044756,35.2599055161447,26.1327680159787,-72.8322916377621,3444.82638151874,56.927661451286,-77.7479024892039,2645.1608281837,41.9702838654368,30.5006124939974,6534.52760970543,2573.9127300846,50.4452344895473,-116.996033185663,-19.7953601210279,774.333587786812,11.1926052240945,-0.703707597274145,-8.06377000392101,203.384719415546,-3.04095176202039,-0.859703027866468,-3.29207458954254,"Russia.Tazovsky.Burned44",2298.38666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999558508396149,-2621.74392365596,-3009.91459577662,2823.29264010983,3299.47824441965,2089.38618456084,836.626309333077,132.526513890521,-1.13023340702057,2.10152578353882,0,1061.03287829588,629.21521149977,4.13031259305586,7.8472833652123,2.1181803260839,822.021259077617,4.74260767488788,7.97084226679055,654.809373115985,-0.688312523903564,9.52281074983323,2465.49974130675,897.733641602508,14.963949564202,-3.35553360471611,-6.57382860754592,443.239266185175,3.29251000540375,-2.25693300808817,1.57060346367203,410.949468572898,1.61535195895726,-4.33773370763535,-2.67406134673438,"nonveg_996",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.978102266788483,-3530.78235260676,-3623.73319555853,2027.43219150733,1296.3830509598,2359.63815506699,651.734202936881,-415.165122771759,-0.572013854980469,0.87968510389328,0,612.893761792645,641.657460335681,1.8273424079397,-17.342093522586,-21.161938280252,1101.06388485321,-0.326007445786156,-32.7331144743907,814.379237483358,0.021656772138625,-22.0102496617124,1784.33193199585,731.049140547525,6.57027728409406,-28.786533749016,-25.20059015088,528.518825206911,-14.2842925731598,-0.1263808215947,-15.8896737435921,329.953876415076,-11.0858776333918,-0.415382145729606,-0.516462145236107,"nonveg_745",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931943535804749,442.164345359272,851.425784599671,5199.70623547356,5976.77424066391,2408.49254457851,689.982744153612,-149.18818089072,-1.73062789440155,1.82514967918396,0,3097.7899764505,1492.39485545738,18.1612240982051,29.9805454326781,-28.8482371291608,1761.71768451893,-51.4538767511308,-17.9060301246931,1853.60019272779,-59.7935546041222,44.4488099569492,5280.39839159938,2535.53129021012,40.0911260087407,-37.2073905971314,-0.34715836162195,427.243904153209,13.7820614242971,-2.25304933905467,-14.6234261342271,282.390236079096,-5.31285988656597,-24.4505933191678,-19.2000520054587,"Russia.Yamal.VaskinyDachi-2",361.076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988174200057983,-1104.15666712253,-909.284841689965,-17.3615129503127,-94.2814670600565,1527.86067561719,1190.13200017015,-767.932342569267,-3.40198063850403,29.133918762207,0,290.36259699029,1124.45400839242,-10.9970492091101,-0.831790266734842,-51.1958082992198,3003.4586701165,-35.0401729085854,-51.3488710924687,3012.13307998831,-36.4136989065928,-15.2565854814564,239.413571106823,1169.52132432705,-6.7411649351152,-64.2943297046284,-11.9300562301027,1052.32378962682,-7.61177033776026,-4.9936176624493,-26.5510471056953,262.129491874521,-14.6854995529991,-12.6463654959481,-8.62446096513128,"nonveg_875",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.662392814954122,1719.53794306576,1904.52198396183,6523.90281802582,7790.13650176261,2451.51768400402,322.542191175909,-97.077277295627,-1.64978130658467,10.7010278701782,0,2916.95012910702,3331.41980584276,85.4672663102553,42.6642646836972,-48.9693494898339,5113.67646984985,124.020860569977,-107.976049742324,4059.09297253346,91.2305694625844,60.1345592197883,5027.70469630647,4328.06816095556,116.690924413998,-60.5696666207154,-44.6688926862946,1526.55285201098,17.9674840708587,-22.695838103369,26.9201000002366,1234.12587993076,28.255780986818,-7.17647893262903,-15.2943036393363,"Canada.KluaneLake.Outpost-ShrubTundra",1746.38666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,67.0610917349972,1190.68604508433,4759.15879054902,5379.5774166976,1932.32850949121,574.13310031332,497.306244725877,-1.95953333377838,2.89144563674927,0,2369.08048834545,1569.62146892128,8.07733229889448,16.0979003743449,-31.4871022814052,2808.338792662,20.8389944453445,-30.3282654105251,2263.41499316008,11.8767900749942,23.9113400633173,4627.31968424299,2434.87407311902,12.8810542537672,-48.7031112260923,-20.2584578287207,737.487083255648,6.12396173506428,-9.6705213558294,-10.8062303901355,401.580207860104,-6.35077942928938,-5.62124834830079,-6.94291603265309,"Norway.Javrresduottar.EC-Sedge",1120.285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-2918.70129253214,-2709.08563540927,658.040126414809,1320.68301195218,5102.30947074468,2368.5955658863,59.1406908087401,-2.15032410621643,3.4450888633728,0,822.733500990598,499.153275043294,-22.6887852292406,19.4158215183777,-29.608119311378,1482.64465631348,-67.39293892334,-20.410823492826,1337.85988476343,-60.8118129437921,8.7340135782367,1287.26087457139,728.979711293643,-33.1354414224383,-41.5859693413163,19.5691766385015,602.825334453671,6.98987060800951,-5.41565813758693,-29.9336807101179,243.80658520958,-22.0053733151251,-34.4353276413708,-26.0100607874925,"nonveg_825",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982338547706604,-3020.41387015489,-3116.57294793062,1279.10366921574,943.589967915299,2391.32708278469,810.257285209781,-595.111055978809,-1.67447829246521,3.24181699752808,0,379.698017029162,586.510774530999,13.3830763888384,-5.18342719586076,-16.409657802626,814.211545180344,8.11768919456799,-36.0260827868805,778.25410671326,7.61777298830469,-21.6181696309239,973.884908933599,1485.600583739,33.9807233031209,-35.4695815692996,-29.9065447986819,287.403813210641,-7.98343925585114,10.3599114208224,-15.0668517782078,245.692069252659,-9.74802578998214,-4.81424329538272,0.55379901596541,"nonveg_792",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
