"permafrost_index","spectral_NDVI_lateSummer","trees_presence","spectral_EVI2b_annualRange","spectral_NDMI_annualRange","spectral_NDVI_annualMedian","spectral_NDWI_annualRange","spectral_NDWI_changeESPS","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR2_changeSSES","spectral_red_annualMean","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.981866538524628,4993.8924278299,0,1175.49967652755,1597.84518982663,4906.72506884635,1948.33654579938,-58.9141792875068,-14.1542253754192,-29.7628055873167,2410.1702132195,16.1183555929934,776.741653154407,"Canada.ChukotkaRiver.TPO3",340.36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951022803783417,1285.3460668057,0,619.104032366257,5817.10596854967,564.195731271427,2211.26904628281,-40.2784258842988,-28.2669779187339,-5.52953417657334,1661.63877096321,6.25429817120921,760.75157422057,"nonveg_1469",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999984920024872,2338.587026571,0,758.559158228437,966.184177081765,1641.88473862252,906.785681652674,17.3937377388731,7.00853458348194,-54.5801966156761,2544.3917647763,5.71583263073909,840.535498746636,"nonveg_867",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,4316.96214568464,0,2346.49568250364,3426.87931377426,3550.05638656523,1369.91717290967,-6.46097369406372,13.3692059494048,-12.5518666339728,2316.6823849183,7.07831715000251,821.417632208994,"USA.NorthSlope.FranklinBluffs-C17",93.582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,4420.7638017115,0,2179.64324325896,2934.71353378729,4254.9097332275,847.391731061519,-17.7117590821022,12.3739756640435,-26.9603817224874,2487.4216097869,1.95348940803222,796.497432374272,"USA.NorthSlope.FranklinBluffs-C16",449.298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999984502792358,703.698138927868,0,794.723926558069,895.673216603015,1303.4292462611,924.739489231981,1.86741869049542,-6.20699798371154,-3.12858412583696,2344.55490136543,4.75735804657106,958.577109787415,"nonveg_757",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,4333.63472747529,0,2274.04287382974,2647.01223573756,3953.35308140042,1470.34832809618,-1.89346789947813,22.1249191938083,-12.7934230494031,2657.92165208274,-4.86241281350734,867.153847893427,"USA.NorthSlope.15",79.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4917.7618930892,0,1117.09710586319,1099.12790006888,4302.86893146113,1867.69508849758,-7.05976425424789,4.40300560231389,-4.89141770755073,2505.45450286113,0.959878901927889,897.955866177917,"USA.YukonKuskokwimDelta.15B3",317.051666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999913476407528,5472.8824770411,0,2405.20494105561,2533.75853495973,4670.80314562628,1854.23371177569,-6.65783399580772,13.9297919608665,-46.9495183570279,2665.78305095364,-6.65851141060841,868.310416297802,"Russia.Tiksi.GraminoidTundra",553.77375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,6921.26893179178,0,1352.27221635355,3161.66298214371,6451.76031575873,1078.15510285472,28.3867806799673,13.0266753683206,5.82477832805301,2048.70616344207,-7.75469552598581,578.281294148062,"Sweden.Abisko.VJ-MesicHeath",504.873333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995325565338135,1345.32740254511,0,624.191559277743,697.533315939173,1181.39510790117,499.36769766811,3.59920466678572,2.56528997031947,-0.50956535097151,2313.05433831698,4.51489185195527,774.838962382935,"nonveg_979",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,4530.82919896285,0,1785.45008042746,2769.77897261687,4088.34284329598,2382.07628239995,-82.1405614620673,-16.6099123771085,-8.1969241634277,2392.22468793285,11.1504206407885,825.511043676551,"USA.NorthSlope.FranklinBluffs-C15",147.036363636364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.852780388461219,4837.48198764741,1,1989.16645360012,2913.05097418802,6124.10841642458,1730.08319099757,14.3129705147638,12.1201297562251,9.0407701479721,2575.94290312504,3.3899842835608,851.359695510852,"Canada.LeRoyLake.TD4",636.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1719.09480316032,0,1102.56387193838,553.480020370762,1719.09480316032,1022.16264726801,4.57978570808217,17.3041322836774,22.0819569818189,2933.30676695924,-4.71671100482129,725.315899736962,"nonveg_706",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,6736.13589208551,0,2655.71996997389,2077.6825707791,6463.14792159376,3222.62159484286,-96.1065026009825,-1.11245645366598,-29.5681775231446,1397.50301415358,7.91341367971334,556.641402325711,"Norway.Javrresduottar.A-Salix",991.136666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,5724.75508438102,0,1994.33737694573,1777.9109957746,4999.12250454295,1103.74377932275,6.35002232728102,29.5190666982342,-24.1059849055753,2346.89255818611,-7.02679651077966,753.143301020627,"USA.NorthSlope.HappyValley-C20",73.072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.980976760387421,3985.30403724272,0,852.214743800105,1173.44184031757,3342.44125444032,666.066680660506,9.28322435655832,5.45906827230973,-6.08688753587344,2446.17691022388,7.06257746493185,863.669004487849,"Canada.ChukotkaRiver.TPO5",942.54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849919676780701,6474.2990953026,1,671.383611725097,1094.74621479704,6035.25633968505,4191.79789739937,-35.2866065210322,1.84276860938508,-7.77570411883211,1909.72377638687,-14.4046234500696,598.901987483276,"Canada.LeRoyLake.TDA3",1329.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4917.7618930892,0,1117.09710586319,1099.12790006888,4302.86893146113,1867.69508849758,-7.05976425424789,4.40300560231389,-4.89141770755073,2505.45450286113,0.959878901927889,897.955866177917,"USA.YukonKuskokwimDelta.15B3",317.051666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.103986750046412,5499.52791640966,0,1647.24894981008,1299.99378388686,4837.99325991915,1228.27439785036,-17.2999841759292,3.33942701553492,-13.3213451134576,2486.34015457368,1.21236293335713,952.380328466824,"USA.YukonKuskokwimDelta.UB7",370.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954094707965851,4685.60236868675,0,1982.00261263996,3929.448460386,4696.6302734222,5656.32580234496,-36.0398209778667,-0.956567227413745,29.1876918594664,3069.510318555,-1.36842066440805,1282.42503960361,"Russia.Yamal.Kharasavey-2b",904.266666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,852.551476841259,0,1100.21434550614,1482.71782860233,497.164183533873,1241.05721116236,48.2213142896873,34.6967714676756,-18.4437962145461,2870.97124037781,-0.818048209885674,1451.6820821419,"nonveg_582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974101960659027,4547.95648066295,0,1929.51541496668,2431.28700521682,4519.28541782014,1725.43806057244,-37.8434390930099,4.65185539717704,-5.79603390309694,2632.81252171136,3.89842153111233,882.946635729792,"USA.NorthSlope.11",192.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1719.09480316032,0,1102.56387193838,553.480020370762,1719.09480316032,1022.16264726801,4.57978570808217,17.3041322836774,22.0819569818189,2933.30676695924,-4.71671100482129,725.315899736962,"nonveg_706",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97014582157135,754.608465760002,0,671.952700421891,1159.05008272433,1243.14203971857,1277.21854505692,7.64332998665166,4.69488728365221,15.5094775548333,4935.58304501506,-4.57696017403985,2080.02598002038,"nonveg_508",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.978102266788483,2150.28746689343,0,1293.66432040773,1758.46041481955,1136.94012032916,1702.35941127225,-4.51284144056936,-1.9784840675396,-69.7128911463396,2362.48992643589,-1.2669070042132,670.148147512918,"nonveg_745",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.399832218885422,6901.53119595633,0,2726.56246979277,2809.89764633432,5811.96439454276,2272.54522805826,-25.403733221141,10.4458809239843,-37.2535388775036,1937.91064101332,0.129247366004353,543.27725695376,"USA.SewardPeninsula.19",966.333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999985337257385,254.93662425597,0,772.189145039612,3292.70243997905,254.93662425597,1108.149797401,-11.0865378064381,-4.9519902173171,14.5633636640798,1751.31852073536,6.11684465158201,1201.00678301786,"nonveg_842",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.108242653310299,6547.03203941598,0,1170.3984210677,2468.29290632936,6231.4857576048,2081.67787479377,-24.1976566324387,3.74631339909591,-5.1655949953597,1905.93115854422,-8.49919978184874,553.535701493276,"Finland.Kevo.5",1846.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2296.38640023579,0,507.932345847039,1185.0985435375,2002.47628743366,1192.8403071422,37.2762595981937,11.8855531747008,-37.0945830152746,2296.55648567234,1.96520401516469,899.072034501911,"nonveg_760",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,725.863295948062,0,406.064591736586,366.671705114149,488.010133416119,580.904912158269,0.751653676997425,-2.24469072612004,-20.6040162683858,801.801312775602,3.97983094188075,562.654458246723,"nonveg_870",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100188583135605,5949.36652128574,0,2759.27392992722,1892.3696129182,5890.65261171425,1874.01042559918,-4.54951008504511,16.1640592320019,-21.9107496325734,2513.85484371031,1.63179843134197,1072.32019273358,"USA.YukonKuskokwimDelta.2",511.886666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999023616313934,1812.85113464167,0,599.248454711635,833.834198569215,1058.91444013097,1076.76059324151,-24.4996254111192,-8.43989867601181,-21.7185970296173,4165.22531646205,7.96148252832262,2230.05198797991,"nonveg_767",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99519670009613,414.860137667543,0,984.415600879502,1363.01411031895,714.436247325501,1451.88263949298,29.6359926248243,12.9585095401149,6.51765735043837,3526.94837072019,4.55857141468219,1835.3626760784,"nonveg_849",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999989867210388,697.756537481431,0,978.164276874194,1745.27270356849,140.439559458564,1862.43374765714,39.5263795541601,13.2474914873069,-227.11891805694,2250.14690655698,6.45399126843861,1117.14208692776,"nonveg_822",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999777436256409,-2597.16021311025,0,852.144925124108,2755.9890835351,-2597.16021311025,790.801985571516,30.2014422501483,-9.67307619368321,-47.804171318703,0,-6.34648445776117,671.387177604539,"nonveg_1367",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0704993885010482,5207.28553650933,0,1064.12475434998,1040.55639697479,4447.2468798299,1376.37193324524,-7.95712372883829,10.3402293868274,-3.77998269557456,2349.60522720968,-2.21092489743385,879.086540383499,"USA.YukonKuskokwimDelta.U",301.386666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
