"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NIR_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_peakSummer","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_peakSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_tpi","trees_cover","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.968182027339935,1867.70309660538,1344.1422191835,-935.950042133802,-1460.7160999201,-522.915161941554,3919.1952839414,3890.07715720816,4932.27420634605,1782.08833052376,2614.82874715931,2475.7085765018,636.779668223174,914.543873975401,757.287278523836,1043.97799879015,-246.660349144101,1.41127216815948,117.964279174805,0.0030463479924947,-0.339556366205215,0,0,1920.67786965766,49.4183380142723,12.1471684754756,-31.8754911364478,-72.9628095792095,3603.33671429162,107.550259707477,8.41495822999499,-161.388738550645,2589.73737411595,73.0994152615822,1.91889076500289,-50.2824163796993,5387.22935392496,4709.1306986845,3197.44244408265,78.617595112399,23.7592811124463,-115.012814750644,1996.35247619137,6.03839851045573,-46.156295033484,-11.5972036001331,-21.5870613198681,855.516785914415,1.94542915945682,2622.3753953374,553.126762478852,10.8765369566617,-6.59171291812022,538.39314651785,-9.58287443830035,-9.26810564797975,281.710779518239,-3.53118791735734,-3.51856121333518,-7.24589674767351,294.165787238019,-3.44263215176898,-4.112977444643,-7.64418104448544,946.300720510071,349.291567842303,1.44246422891736,-6.10330980853356,-3.72316093640402,-6.13363999519804,-148.718726666667,69.6744299990434,"USA.NorthSlope.16",49.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.999999940395355,1199.70450596562,-64.5404033337926,-3063.73648818018,-988.903823707429,-1584.51602912904,18.0172682011174,1613.14546269206,1033.10841545025,2298.40038267666,3798.40054649431,3855.91552748358,1352.57614557931,2005.95545268349,2299.32026804785,2063.25406974279,980.173661805595,-0.690458416938782,401.809356689453,0.0421751588582993,-1.69711768627167,0,0,1315.05608599283,0.201042536021866,23.982050422733,-212.213311083082,438.352028664277,2556.39725298703,-6.17094151004502,53.6036047858476,814.230709278895,2074.83266447275,-8.52707569647722,44.824862395489,-332.474720738805,18.0172682011174,524.634153804532,1644.21317053878,0.849998111368708,30.7603377954282,548.071056846261,1409.84423821411,-11.14770510329,29.7667739602875,-237.145779722906,458.707938805415,850.866130272429,16.5284448909088,3798.40054649431,612.358397542933,3.66263961834249,1.74287821179613,478.074864328063,2.38561469515977,159.358288109354,493.457689110141,12.1378514931922,-75.4290851217825,131.541643440643,392.729829896162,7.4978841068802,-66.2582858075217,130.909943298721,2163.41993108116,460.601204364199,-1.73632172906968,8.88984288982925,-76.3339844410266,153.533734788066,-85.486304859024,75.5061397191024,"nonveg_624",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974101960659027,1973.86217253846,1335.35752989054,-1204.12097597162,-1244.17385456416,180.382925150833,4220.040858225,3912.97365547774,5677.65195467822,1727.33933522113,2604.29834056905,2652.59251480761,568.014683591874,848.703913975356,813.072047422066,865.915383261036,506.477395101201,-2.26498572031657,275.112569173177,-0.00956935156136751,1.93073987960816,0,0,2608.5523181468,41.1083592424612,40.9856405134043,-78.6392733600487,-55.7203062152939,4832.57560620473,70.7007461060178,82.9324088495492,-97.9304982386614,3553.76901986356,45.2820002487399,59.1407184102939,-104.92213005752,4415.32826032088,4208.24494143884,3554.75758326205,58.7531556026537,55.9164438574125,-74.231182534139,1462.87246921349,-11.3853981833357,-3.64733173278024,-52.4662022007313,8.88276220011871,1617.59830927316,22.9816804021318,2500.8128449453,821.007415508539,6.7247072693108,6.98992963754438,474.320425050223,1.21619771989949,-1.72952407697705,295.264183919042,2.27676468496304,-12.6816595730669,-2.71563260153859,333.124634443306,3.45830065394252,-13.2899250515872,-4.0308029231575,791.093750297372,329.605380676358,2.69407640109764,2.14500527357626,-15.5164518510819,-1.73963977529007,-148.673986666667,69.4330333323661,"USA.NorthSlope.11",41.5333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.343506395816803,2154.90260458915,2033.450745864,149.118920325254,-746.461279011643,822.211620878148,5202.33896008004,4164.35380811196,6225.224784173,2348.07101700351,2674.18504522846,2471.16000978473,629.137565412973,901.379172821007,682.241305897469,1054.12380957999,61.3875237268957,-1.44189659754435,672.784118652344,0.0107196814691027,-0.0186381886402767,0,0,1580.40313433233,23.9400531335503,3.91268234465313,12.3388434743759,-54.4966598045631,2539.87205492803,22.5991905047301,-24.0144517662147,-87.5817949975183,1847.59450769135,19.4324229922649,-12.887877526727,47.5626801174083,5836.1141642286,5649.67185802855,2290.15665303214,32.5014230433456,-2.86099840293484,-74.7454512228507,3154.30320386111,-29.1289485037091,-50.4568553054114,65.0166608645907,-13.6749782185779,847.821886800747,-3.91793670171249,2710.3814255509,702.349277220751,-5.2265867313398,-12.4628098674625,688.542286318185,-12.0658190733646,-3.54888268903443,371.945774260257,-6.27030792432417,7.64473026143402,-3.42376033749904,334.927820574427,-6.06043126802554,6.24346696798022,-4.25034174843577,945.827867642347,614.730295225662,-5.54992528423385,-9.95708022851355,10.7146681740747,-1.63704869000334,-149.253146666667,63.8781766654287,"USA.InteriorAlaska.24",84.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999272108078003,2017.08274621986,1636.26468001224,-697.810703645061,-1738.21602925307,989.067433957534,4768.24430537025,4079.00529228395,6354.99392673299,2038.3448982739,2631.96410572032,2566.92472892059,788.985299276937,844.831074283139,744.581319345875,1053.3820865911,-1.72493827853498,-1.94875334633721,659.134861924913,-0.118109932872984,-1.91914997498194,0,0,1980.63933281033,25.4247093272922,36.4702698230308,-29.7507207350519,-43.6572924893068,2685.71095261647,38.2963754049019,45.6320918643628,-34.8963895236833,1979.78973664802,28.7720766382849,33.0963526319656,-34.9624464858118,4762.51897277896,4717.95908664952,3200.62638121837,54.0347162046636,45.9848582084105,-52.2653168842505,2559.22156920428,-42.2774342457395,-37.6982397918943,17.8726200967673,50.9670275012174,643.609250473576,10.809532107189,2601.51511384894,614.490570517668,-5.05562531170175,-8.57670435809116,678.719883121116,-11.2580152917607,29.5095601357007,816.611270087579,-11.0402691706971,-5.75756818954698,35.5048378298948,822.869567656052,-9.78811816103433,-7.93918924748596,35.7769377241762,627.775398245694,920.105728159121,-2.84224385015647,-12.8941746794338,-5.24568412295095,40.0045968764835,-139.645378,69.0343539990152,"Canada.Yukon.SPRINGRIVER",98.9251111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989183664321899,347.142880565725,560.004430996974,-2809.81652071557,-4444.40880477958,-4274.00503709718,1516.22706264623,481.367018352009,634.320195308234,869.377575418569,3982.12204198253,3274.46946995051,713.35591148252,1006.27435899245,638.442350473989,756.229093115652,730.394570442892,-2.68859386444092,404.0712890625,0.242570012807846,0.380667895078659,0,0,1208.09402356141,22.042255401288,-20.3916451830737,-26.0203390607281,11.7765017939519,2422.75612040221,36.3251700344151,-45.1259898068442,35.6827655842268,2242.03165300615,32.0276963549593,-41.8339576109031,-40.939112453923,481.367018352009,556.042190594401,1489.15055891436,39.8573397060733,-25.1973390667999,23.9100270852706,1461.30033273679,15.9868582069585,-29.7411941455027,-22.1241335602205,28.8980617911266,925.53132898694,-17.1112487865295,3121.19508239988,1266.21581234371,24.597913130933,-20.2186449152007,799.03228832899,-13.0839238452922,4.991094655094,429.70488471639,-8.57466187025818,-6.82061680301859,9.16765036784433,482.850579163075,-9.44617832105982,-8.01233357505165,6.69549148177138,703.653754040158,519.173133672798,7.14415045362284,-10.5094859576703,-7.96532237654399,7.53265878838887,178.280874846246,66.2574409276675,"nonveg_700",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86204206943512,1745.37330952362,1243.2252666216,-1585.12413257045,-1183.76022303177,-906.211798557088,4176.02220678468,4080.55809580724,5078.74219102055,1477.07585586236,2292.79081981118,2311.70267395033,523.436223102237,679.803367293617,670.376579752772,697.11975430187,-13.849931995963,2.00602347320981,184.707509358724,0.0258065826363034,-0.551742540465461,0,0,1480.75767200704,17.2410037944973,23.8911537612537,-0.728374985280073,-40.9526162561094,1266.62270038135,8.5388490262234,18.8064636828191,-46.7815227446625,1191.3191490596,7.69056845509284,18.2894923425964,11.638043651945,3726.73691504692,3904.14145530197,2571.72618592112,35.6398262037,35.1142078891776,-72.6713010685996,668.578510609051,-13.9832464816186,-1.7493558425594,19.8847185781532,-23.4638537242615,784.838926249616,12.8917026867615,1955.28982480803,663.396719869224,6.81418766554553,11.6134989974885,446.435468627052,7.65445176069861,-12.451497648259,220.929962273894,2.98198242992249,2.82291535102038,-8.21175577243715,202.866038012426,2.85978946481505,2.57504252407899,-7.52109707502671,630.625441020902,206.97921506426,1.23608717994125,2.93062010429929,2.58989785598182,-7.67179372012192,-75.46748038,58.4865093483495,"Canada.LeRoyLake.TD1",700.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989387691020966,1303.85387586444,-3.59893733954721,-1028.49248051974,-5.18268588073107,-307.727902008937,2079.35809896564,2344.99046471656,2857.45306136431,1369.92457479429,2849.07944869694,3020.922691163,629.417629520181,1515.12455283404,1620.46517079796,1111.60734720202,-556.059727853824,2.17042922973633,80.9949264526367,-0.000548839918337762,-0.207245036959648,0,0,1764.00396428188,47.8672020234003,19.2391374693877,-61.0702149415753,17.9351011066202,1577.0076963549,-13.7968388006881,31.7548334054408,106.797588276037,1023.309794639,-23.0139905594905,26.6949843892888,-47.360608768709,2079.35809896564,1957.00680005031,2415.11982728094,62.9624948031642,28.8183319406917,23.6742769662398,666.289851114286,18.0426626670325,7.30298599153489,-57.6511196582834,36.7227067856279,1170.54105026616,8.97951613243526,2449.53954680156,1434.81740428649,48.5759293007861,6.36456453577971,1164.69428482428,4.73958677534,-18.7061000251853,427.993783212794,3.81598889888661,-20.6324003477006,5.17926445267215,425.971993636268,2.97664927816875,-21.8168627245269,2.51116735453803,1397.5339923568,508.85782359594,15.5198925243081,3.90150436903439,-24.7741331258313,3.71445651019549,-71.6140995953265,66.2023521957054,"nonveg_680",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995946884155,60.1912205102119,389.699753816581,-1038.95855576002,-1452.87570062353,-993.088002595099,975.472034767718,391.742758881178,995.068355090707,2316.76804285891,3297.37247615112,2717.73417993481,1304.60590943908,2108.31623902092,1796.65738616198,2006.90700357749,130.851572266634,-2.47745323181152,90.4858016967773,-0.0182733740657568,0.245669633150101,0,0,677.86505015366,9.01786564491894,-1.9351039180594,26.5095090233571,-96.8378643076657,873.14915166789,-11.2031786868857,15.8118369318232,-100.528250716081,732.46620682216,-0.748703181782671,1.63823404160435,45.4464181322887,975.472034767718,847.554352461844,828.534413845131,11.8615034786818,0.699868582963879,-118.362059120733,1004.36667137834,-5.29095866203045,-7.55162296996474,46.9989810624047,-133.151318674133,1019.79896173873,-13.4003330595173,2717.73417993481,1320.76191434587,19.1996163696994,-20.7013677220109,1351.19514801301,-23.9264944466791,-82.2001332177624,586.565744540506,-8.37674407717973,2.81787349938285,-52.7034501965387,654.693023913196,-9.93763343297085,-2.24069216014421,-51.8564478327352,1808.7319858735,737.363888166978,3.75589760901581,-11.1306733163906,-5.97173940146403,-55.6963712713225,-112.743858429326,72.9526882087822,"nonveg_940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.999999582767487,267.774695227186,306.59169623366,-2227.13340519244,-1584.70784327807,-997.166161670671,250.245499477411,417.542969753089,1679.02573566554,2265.73066222711,2871.21390932521,3622.1956425937,1333.88247189836,1725.7347463583,2093.85441677758,1963.28659324538,368.060021618328,0.994901418685913,157.39665222168,-0.0403756946325302,-1.15779280662537,0,0,799.389584656279,-5.59459273570129,39.9694792328139,-35.7473852065329,-40.4588264089931,1612.40567837019,-80.6202839185094,59.3611528936255,-9.68157101726474,1426.21377890419,-71.3106889452096,61.4983621760885,-36.275378434752,431.516699875745,780.095240743512,1428.78023618813,-9.06356001991671,71.4390118094065,-70.4602329192685,1479.79064142646,-50.2059332091487,73.989532071323,-64.6668241182499,-61.8604667305977,549.475609721579,27.4737804860789,2871.21390932521,1079.35222824531,10.8533680808875,37.5490866634241,810.807462597847,21.5282090743479,-46.5451624347343,438.022467712902,21.9011233856451,-17.7964562889463,-16.4680231618405,362.638789269607,18.0655621098556,-19.71852099727,-18.5172100294177,1882.03741695628,378.72556835571,-11.877592344354,18.4059835209641,-20.1857707554754,-19.7053631556431,-105.325161402212,73.5402994021211,"nonveg_866",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.999991178512573,568.631292465019,827.148014327612,-4062.83835843156,-3660.34407015675,-4302.17885830003,1374.14671812745,1418.56087313477,1484.65653219612,1525.87783190242,2576.2966217971,2501.89863461787,1085.17182592853,846.628280004123,754.154293360518,1130.01045365671,193.969487047231,-0.419689178466797,419.197113037109,0.00822595879435539,0.751189172267914,0,0,549.678742749693,-16.0657625513871,-0.873433324499515,36.6452495166462,-28.2795219511668,1518.25914127448,-60.2447513971563,-12.0533029492476,-24.3821291123057,1285.84781721307,-49.8336817783142,-11.3971666604033,65.0414005706971,1484.65653219612,1591.62009424586,774.929903065375,-7.50061945003274,5.26237209850821,-45.6572342536281,1416.69716377505,-50.9731065336264,-16.4886631699474,54.0801129708888,-19.9799591880541,490.870513746419,-4.10455141931255,2576.2966217971,359.796806095717,-13.4563247370698,-3.54276129424891,234.251778220764,-3.11062108764006,-12.8505073485134,461.124288059333,-5.63298883359692,15.0721674612091,-3.0034003852362,375.47373586322,-4.57626173850478,13.446741647224,-5.21998047371014,915.866844783961,375.856160296194,-13.4943892215519,-4.403523173505,14.4254982298536,-5.7832710448869,-84.1710938720243,67.6709047623043,"nonveg_684",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.693538367748261,-1117.97401950984,95.8249371543843,-190.264003278066,-2190.92458336898,-698.652616475165,508.972955418914,-1491.81961942318,86.1929405194723,2050.7471195909,2315.80224924846,1542.32941576072,2199.81389213569,1867.19961264025,1284.77324989329,2149.48784467254,-859.683653363042,-3.6203031539917,1569.79626464844,-0.492608666419983,-4.92293310165405,0,0,1707.03607706203,8.6532828139967,-6.88153580458559,-21.5679314136046,-89.7951075542502,4183.11533223865,-25.4815884902304,-12.0801380062073,-137.139397002666,3580.73520140102,-27.7206073914053,-8.91909847714208,-24.8109846918225,-27.2314827514591,-234.642044631408,2000.79257484209,9.40709540649778,-7.41719324384986,-103.541216875199,1984.25935449859,-0.35504427722065,-9.76140896269873,-24.3137295884336,-95.014207862535,1575.60740351582,-13.1167913054811,1542.32941576072,1339.8342109357,9.22832573616487,-13.5696988331182,1024.03757311102,-12.0052484345175,-12.2863258304584,1351.22024445315,-8.93789333942196,-10.57291110642,-16.1168680966152,1218.02328184832,-10.319123959481,-12.3972670228154,-10.8253502255105,1493.2271867209,1125.9070136767,-4.95242512337342,-10.2180063639818,-13.0617140446096,-9.79279703389517,-141.238963516797,60.8520072807916,"nonveg_592",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999950051307678,75.1075473574192,184.362819819435,-3617.05003553057,-4471.92357994773,-4701.16635339352,1187.25577618243,349.342032145507,343.583484788604,1021.49551523633,2730.00470335961,2093.60254670841,862.47886843264,1034.72807393515,690.891458829207,934.47330919709,739.607710854446,-1.76010429859161,178.347045898438,-0.077581949532032,0.119544990360737,0,0,908.725495410943,23.8149976424983,-30.3981535571224,-5.75771958115171,14.2241169637704,1172.93606954881,13.2845167429297,-41.0791624804735,25.0066022949991,1108.84710522257,9.92307453491961,-38.7184399236768,-2.47307873596155,343.583484788604,468.658883653289,971.582641101213,35.9845422630079,-30.1311532640651,9.2638220069832,1002.36686609098,1.78878530227553,-35.7988166461065,0.0518542783675457,24.0314288344085,760.057106244743,-25.2133795161052,2102.84354908502,738.05693291748,13.997360844996,-22.7286484518284,478.698516163428,-14.1474228962718,6.05937818833447,392.977985687992,-13.5802852098591,-1.27299998119367,9.39816448846264,327.03116989274,-10.9825349801006,-1.95201904499238,7.17395389159088,816.261982554029,368.207870135491,3.71313943474287,-12.2798791109264,-2.437125502955,8.01606029176232,-84.5385872895667,70.3263369278322,"nonveg_1499",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,-277.098549484604,-611.221510152131,-1135.11454205807,-2039.7082476136,-2223.39077019601,462.55690837454,-284.17621211998,-390.643581784424,1073.27422163183,2238.76093743262,1574.20127808517,900.317294239807,1562.74064348609,1121.95343979189,1347.71544422405,-503.797529606834,-4.40299320220947,1800.97839355469,0.244417130947113,4.40850114822388,0,0,1417.14197092724,25.1345218693169,-19.0905788666082,64.1395053524388,-57.0010005399849,2383.39024087202,40.7467689768911,-37.3873666064812,-104.044805821737,1811.15008490975,27.2661370023516,-29.4128710307552,95.3236886794606,-284.17621211998,30.9338482088909,1930.21682092768,34.5610904319783,-23.059472706999,-75.4079308353147,1601.59374436447,27.1725407175886,-26.5806901990559,84.2944075981301,-62.8962218821829,1187.31435478154,-20.0628800600109,1751.03914879236,1008.3715954719,13.5478274622293,-17.9610718742552,683.678070345014,-13.1011556752347,-32.0522161454525,596.534868151118,-10.4582471014463,31.3965720079536,-22.0340505599649,608.248907267108,-10.6806207994487,32.0131003824794,-21.7158311396407,1428.8106034242,665.764345354593,5.97292220172329,-11.9131676674108,35.0402287028733,-24.410109509158,142.50105592897,61.9543252175649,"nonveg_703",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1386.68800233372,1249.50126535907,-1202.40108360418,-1263.2615249369,-1257.13943832801,3239.19558841084,3153.42131959443,3686.90823081747,1645.54002913747,2076.78790356285,2298.64474830383,828.506744070467,842.03067796733,860.928260649881,903.668808756336,20.3949752266807,-2.26680326461792,0.985848605632782,-0.0427190437912941,0.209901064634323,0,0,671.420024490454,1.45318938174353,14.2006321589221,16.615836058366,-67.1420024490454,1773.39989504379,-82.3253774613924,5.66770684927136,-79.6184089255761,1602.15554707097,-64.6867072416676,1.02861740609256,44.6456493453635,3020.22245754786,3150.35864697821,1104.92351224297,10.7164344624301,26.6316437157435,-110.492351224297,1819.94948732662,-59.3173700006494,-12.6707627909462,30.726192438268,-72.8710696230713,465.349752939909,6.81264179552871,1952.92739886419,607.836993557046,2.93400612150413,13.4771909770569,375.048900847511,8.43209233080854,-37.5048900847511,347.805380159503,0.533478610693787,9.54417017689754,-23.9519808793087,276.341735337447,1.43803938325554,7.68677150170472,-23.2704850033269,813.216604695473,268.241110453789,-7.49943069671814,1.99453112744955,8.75209258946726,-24.2416851942891,-119.33380556,76.2278055593325,"Canada.PrincePatrickIsland.MouldBay-C05",0.1125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.929984927177429,2403.51238693837,1490.24160066778,-130.111669906807,-278.263449613336,-186.373160540604,5199.09090343344,5040.93813637133,5860.60343750797,2077.80309325501,2562.39697130233,2440.97645663873,951.14982632234,878.943584425964,678.41799694301,1190.13397759763,35.2516388499636,-0.892169038454691,183.61979675293,-0.00498695224006143,0.404758205016454,0,0,1667.62710024942,32.079699311852,20.5075602361655,1.05715587654458,-60.8240477886682,1167.16466333382,5.21469318686832,18.027065403595,-52.6011183299642,849.411184191413,1.53468690069664,13.8776776606545,22.3593878205546,4638.58066858477,4781.42992134407,3675.4096118021,69.7772836997566,44.5123949800515,-92.4518950054127,2011.90188131426,-45.0283968839434,-19.2506743097503,33.8644322753942,-29.1370141420808,608.255619638376,5.5178062152989,2246.19591455784,741.89930920701,9.7965866390936,3.48913487839849,451.155163925248,1.77124137620717,-26.5385390544264,309.148352747618,-0.398667948323112,8.28058614998425,-18.1851972204481,316.976626911207,-1.61836224272978,4.49585536814245,-11.6148674474368,787.737991556408,368.306509245377,-5.58880075962884,-2.2367153183201,5.35798058076986,-12.3062638119387,-75.606327,60.0866729984983,"Canada.CoutureLake.TDO4",115.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999903798103333,3190.05586024527,1192.00433272227,38.3959538744542,665.694432931323,1223.6394448672,4508.11021013261,5467.02305252467,6163.41222514087,2064.58451989388,2541.39245247798,2276.20061243372,655.920219850363,941.501359653419,714.662939138674,1181.69792538105,202.820037675342,-0.336600708961486,9.49307117462159,0.0121482413262129,-0.212592238280922,0,0,2439.03676503627,44.4595641886402,26.8280427550874,-57.4982890191757,66.1528626085015,3359.53443329467,51.5648436705252,45.519301973416,100.220578733775,2612.61710356326,41.3988475075721,29.8340852215466,-82.02627318595,5265.4958897518,5013.59613461515,3734.94987344556,67.3987885166959,44.4740458061236,100.734682273735,2233.26395966075,-5.90947615215329,-38.8755941089576,-75.5356641044093,178.763803658741,1013.13204858875,5.37126576427227,2599.43482240218,656.438232007921,8.94200230717042,-9.63793248778711,547.643976058563,-10.4461041295268,38.0108868660944,448.82002621533,-4.74589287474054,-22.8566334040093,44.882002621533,413.342019220094,-4.43945154488618,-21.6254320213549,41.3342019220094,1007.84978733245,550.988193438743,-2.48154630807874,-7.86950289890122,-20.9403569608404,41.1209581948291,128.8880552,71.5929671991267,"Russia.Tiksi.FloodMeadow",18.513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
