"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR2_peakSummer","spectral_blue_peakSummer","spectral_red_lateSummer","topo_cti","topo_dem","topo_eastness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NBR_changeLSES","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualRange","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NIR_annualRange","spectral_SWIR1_annualRange","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_red_changePSLS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.998271942138672,91.4489527578849,-3493.62777457497,1787.47584777714,648.208600782907,441.758853021873,920.968218084676,1653.8922761499,595.572738402929,854.917368637105,-3.1892786026001,491.303924560547,0.135578602552414,0,1078.69268775539,34.4997364278583,2140.61179256436,-5.27443446491019,-14.2524264419482,-40.7137957325154,1690.48630714431,1709.87359827257,-17.1444957451802,766.462257795592,582.933385557237,-7.51972517199018,-2.04939347067077,481.139278564607,-10.1572731854739,923.887250821203,-15.9811508694915,0.99452225554478,-4.37051386119631,-1.29975452082314,67.7433183258786,"nonveg_659",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.933068633079529,1841.46411045437,-219.511056238893,4607.47404188222,4463.68456131968,5223.08875672596,5025.32782152571,1242.72112085792,435.07917770697,941.238284206529,3.38931274414062,11.5944116592407,0.00783009938895703,0,939.592764027628,25.6914167063707,1427.85464521322,-57.4200760015482,19.5133717203482,-6.4424239581654,1775.34520478817,1112.42022481489,-10.3549708481032,302.177558322023,382.035373448896,17.8551617006943,-20.8636911502508,320.188474712056,-10.3601833475506,288.358102208358,2.79291045974167,20.597007300597,-13.0056303348156,17.8331129775439,70.3011466657374,"Russia.Yamal.VaskinyDachi-3",311.458,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.856825106673771,2624.08925123289,446.981077387802,6155.40982658969,5921.29042849534,6810.94268789776,7260.51318753067,1151.71358768624,421.630804189071,518.318997418657,-0.203188035223219,182.43420071072,-0.00856520918508371,1,1263.7595043707,-10.2326684996192,1971.23334837968,-40.6375885381918,-30.3765170693008,41.6433358563662,1876.60882649067,2830.85242415986,-72.5859595938426,560.867033895406,678.10561922205,-0.292685797319188,-4.4511673731218,634.12485956183,5.20176004675857,476.542899886743,-12.2190487150447,0.676441477289035,-1.13888371303094,1.27300791419968,58.4788333283488,"Canada.LeRoyLake.TDA6",948.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,245.305018447693,-2082.13854725898,716.251422881835,417.703472716413,511.334685727938,432.682633433976,2632.57769954266,1212.53417430051,1847.74951174897,-4.52695512771606,384.56640625,0.209692567586899,0,224.089795577863,5.56137464669167,1340.68128855637,30.781945292679,-37.4040620581286,-12.6408213668995,318.197477270196,993.375117332617,-17.1352215409335,440.734065523405,639.326021568548,9.17183415115951,-18.7946078979733,440.828348650009,-14.5227837872665,665.94021190895,-15.6800205724932,19.9328610174529,13.2719882163287,13.1326410690451,77.446173452275,"nonveg_997",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989922106266022,172.022751611686,4871.34895489276,-501.535720332817,-1714.67915071946,-761.677563727786,-630.635693027704,0,103.624438574616,202.178327559908,2.27444529533386,220.649520874023,0.00176430959254503,0,625.338771071622,8.2071312557343,5479.29929549811,57.4676685413329,87.7938117618868,20.5550778461897,1213.14343038664,1866.81224338297,-29.5123828290783,464.981440052228,274.890490373346,5.91787760294478,2.47407827391421,171.739911518975,-7.80635961449888,194.314778396169,2.04194469064003,4.88867084870249,1.25877532731782,4.64859534394941,68.5359057458069,"nonveg_1854",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999952673912048,1964.41084405357,-2043.42530793697,1257.66920286,2066.24127177702,2237.71933334084,1788.37891047685,1501.14668485358,346.024800702029,891.244768461732,-1.51536011695862,970.743774414063,-0.127293646335602,0,1305.10769921005,-65.2553849605026,2556.41245053032,-1.29224566159064,-109.337142825616,25.8757887574187,1461.82912726062,2059.38600722553,-102.969300361276,1126.92947738891,1179.94936026508,34.5556211768461,5.55986514242425,756.625694315618,-0.422658067794589,504.565548654454,-23.9239633577836,14.1193037246901,6.23448532792404,16.4985922709032,69.5417670483238,"nonveg_701",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999138236045837,1143.23226293394,-3305.39688515007,2913.63144666056,2185.71095628908,1617.98632796428,3224.17940290365,2111.35842388569,817.359346787063,570.108167222344,-1.41002929210663,110.259742736816,-0.00106641324236989,0,1143.99177506888,7.94078118157854,1889.58945413302,51.9292051444518,2.62560376458188,0.265962258714567,1606.19307493937,2188.41264672166,-21.8777905579545,749.783085724177,577.172261780557,-31.0791645528313,9.80834956784113,458.154265696356,-1.15122123170096,611.422412588353,-3.75769413094426,-21.4759020504966,13.7417202105172,-25.5546374097643,64.3226276694773,"nonveg_600",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568415880203247,1994.7102711395,138.530105025834,4652.72113798015,4620.15975766718,5391.928353708,6113.54507483159,1420.67414012064,888.851824044838,689.921973771207,1.20113337039948,23.1754131317138,-0.000781087709280353,0,1495.74779317842,9.94243650547804,4456.66240898117,-30.2639956488224,-59.6139134497545,113.869769580947,2243.78934283436,1713.51654057156,-44.2318438998975,1345.27471239922,858.003682620584,-27.7457442172628,-3.82053863091178,704.899625120735,19.0513412194793,1134.58276736726,-22.7646686440415,-41.3860352313464,-2.08926885708314,-37.2200197583899,65.3146388877291,"Russia.Yamal.Nadym-2-IH",21.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995380103588104,823.117348878212,-2416.37566863639,916.31544560363,951.575091742983,834.5309979896,1365.64486333683,3933.31777440878,1745.56214267979,2143.47069837545,-0.0731005296111107,32.1524467468262,0.0122803905978799,0,484.402359776986,-6.93339952135015,497.12486439112,19.2719412928962,-12.5151862866542,11.3395524766175,531.113865347226,568.069911431633,-15.7508037770755,404.644210643992,734.77579266252,-29.9415273773814,-10.8793499927586,657.597346113703,0.641622719596853,252.526942902972,-4.84489608639211,-6.70192834531161,2.26438780019996,-9.46737132465114,63.635744785103,"nonveg_902",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999523162842,440.343987865361,-1672.39281345543,1246.02092045085,765.703787319855,1298.13702193374,2004.15595596613,3193.4085806368,1659.77354417967,2277.18633665268,-2.36565828323364,487.224487304688,-0.0115742832422256,0,804.718782044095,15.7250063332116,1555.19082450049,-251.257316424501,22.732173359159,38.2966856207194,1469.21121781102,1667.90952364254,30.8826619900728,575.173842311456,763.306998555666,-418.496258193827,-172.405370180919,602.354612907929,-5.10291981043691,452.628469438226,7.54116801079202,-257.1351191907,-97.7466751237628,-235.842940967982,73.4840646790054,"nonveg_801",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950726509094238,34.5176534065176,-4078.14398827664,1212.98778716428,398.910396958019,1573.69777548416,1335.10168385166,2457.83129970639,805.640464692988,1111.352497852,-2.65784859657288,635.769470214844,-0.164265975356102,0,1010.10994689382,22.0187890770087,1218.72687058425,-53.8751672690759,-7.99776959326138,-14.6975506536439,1447.73835473187,1053.20280202114,-10.3456797457921,486.486682114159,555.17687561802,6.99825383867357,-32.6574632716483,272.677849590348,-0.196857679859983,574.189122525114,-9.03141976316626,8.7298930443129,-0.589010734553399,8.14422619524511,59.4953870826463,"nonveg_923",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994601786136627,1457.06394739701,-1100.62974963747,3864.26434398969,4301.01038676629,4496.88408017793,4526.48840067745,1469.27714356855,519.558521528869,812.354799030132,-2.15475668112437,26.9213558620877,-0.0138406412469016,0,1138.87434277684,33.706392371525,1477.76112614754,-164.19568068306,23.4656197183421,2.06277382857093,1960.28073414385,2162.18240029236,-1.41586019428051,887.299614759665,933.788768756121,-4.77832477453532,-64.0032897783854,652.540772014974,-6.76738113617234,494.150701452868,1.71928739048938,2.53835989473875,-36.1668557699495,5.27890623196203,70.4644999990778,"USA.NorthSlope.Atqasuk",18.447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.103620767593384,2410.00957151912,820.752724539719,6162.1994976291,5619.13745715473,6369.91775524137,6731.9680678882,937.835916782102,348.316756846337,657.852825542022,-0.615121034284434,527.731109619141,-0.048140828187267,0,808.729800937979,16.0059434694984,1628.63982222952,-45.1080383033545,23.7673019727326,-1.23814573818728,1464.1499097436,1338.76068557985,-10.9288556952744,447.404898791066,754.723218240224,15.3674276698774,-27.7262166961781,685.56362783624,-13.2606841237879,500.411614086603,3.6328838758425,16.5989449435007,-18.8018809221329,16.7124195249417,68.3175473323166,"Sweden.Abisko.NF-DryHeath",223.695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999899983406067,745.662066326713,-1904.12248164632,897.017089563267,1554.79128860847,1453.7188909418,1385.24850779294,2667.76686209857,1145.41777103539,1620.14280411787,-1.02247178554535,29.875301361084,-0.00441957311704755,0,510.484682057132,-13.4218420302124,988.19300489982,25.2538865225642,-32.8136663742144,16.5585974409347,657.774199045201,1093.77671190295,-45.5740296626231,392.726733466778,263.728319627864,-0.383711334879606,4.67648696601803,160.835814180296,2.51987853760121,391.511799887878,-16.3129916619949,2.03230778321323,7.20505424618666,0.303568519735266,68.695889730374,"nonveg_540",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2398.20433588924,704.838722911445,5387.98319778705,5264.30632487273,5960.3471928069,6405.76251994189,1081.51295650932,428.00265020596,656.617117275447,-1.24285369007676,15.1562986727114,-0.0093694892194536,0,2727.39484060159,23.9973456724,2426.71773239931,-48.4437102265587,12.0176132000839,24.8844086369042,3118.14348445082,1618.16685933818,-5.95249317659789,1486.09449595783,923.599879264169,-16.864952233981,-13.6495536809072,556.705066536756,-2.74746248548579,375.482566243699,0.351200167714267,-8.56246898670582,-5.04740291439852,-8.15641097552915,61.2406699985899,"USA.YukonKuskokwimDelta.72B1",599.206666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,189.328310645794,-1459.07040316943,1223.63084060498,788.914781004638,950.475182601747,294.811398258232,2143.58006744185,1067.72631744062,1862.76908432049,1.19488859176636,66.1021728515625,-0.00417868373915553,0,713.215269705784,27.7413049910009,1123.71643357225,-4.91007397472927,9.90235355429345,-39.3588099486198,928.819442346751,1329.0352628129,35.8097461542384,733.878461815102,1423.94666843629,53.6137072603405,-72.0633647663495,1233.52515325359,-34.4881955160125,442.079067570042,13.1139366866041,35.9770098817989,-20.4415176792844,17.3794921432133,78.4785605854953,"nonveg_955",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974431470036507,636.27593922867,-1998.04774896668,2454.38982787646,2244.44652845549,2972.943942114,2547.94847737227,2221.86381283265,763.44190510934,1278.5205366128,-0.766054570674896,42.0731763839722,-0.0868323869071898,0,894.929695012366,23.8573324146103,1681.58253444089,-67.6770748006311,27.3824011040234,-28.1494264362656,2566.7915050374,1677.64095429956,15.5358901189692,327.347193842245,702.649909951353,17.2091685020789,-27.1533994391055,557.060492173672,-8.52717082827082,455.650376682977,-1.06608546874907,11.4527793849447,-9.28931741096558,11.1126228524055,62.3924519986706,"Canada.Ivujivik.TP12",1000.04,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2483.80209338332,2338.34072895654,6518.21780311835,6569.99558145021,7233.37916094179,6998.46852355246,933.984328193098,327.45073524473,497.925742479447,-2.3340810139974,483.310719807943,-0.0112164200594028,0,1665.02160224087,27.3502770146696,3306.03699785278,13.7727267327379,21.1577464770701,62.2854808815276,2695.20966366345,1392.77213816143,-44.9281334890783,513.810775100723,602.134765700107,-6.28894435622647,-0.918760123206031,437.646086086105,-2.39029725342289,237.613301857703,-7.66494522121622,0.436444145213404,6.45485556151118,2.15089570108075,68.4387028323221,"Sweden.Abisko.VJ-MesicHeath",462.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
