"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_peakSummer","spectral_SWIR1_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_eastness","topo_tpi","trees_cover","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_changeESPS","spectral_NDMI_annualMedian","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_changeSSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_green_changeLSES","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999929010868073,980.336430458901,0.784288509254793,3152.90298696185,3397.63938693348,2272.46147548085,885.313160354583,1078.51829016571,-832.223804679442,0.0106963459402323,-0.0911480560898781,0,0,848.653437750502,4.74560705823245,58.0342556473242,375.838837311668,94.2744543396144,3390.79934995449,12.7347949699773,1923.86892597603,-45.6768439816428,17.164998091711,-104.000170338814,68.3266898197997,430.627883364078,-43.0627883364078,902.897088936807,507.780540758478,11.6178043936558,30.0611866771662,11.7595564352824,-6.29246215850778,3.60070044311729,-23.9303230372164,"Russia.Tiksi.BareSoil",6.55333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.631115674972534,6587.37094128324,-1797.38029680799,1005.13005782634,3412.08945816946,62.8785827092709,72.9039584419156,744.932172742074,1508.37701308306,-0.114275142550468,-7.01276779174805,0,0,7625.97203381105,-200.683474573975,-62.5103996275643,897.079292807579,-12.5114681641207,2383.57872339364,37.3418331425649,5446.70266874829,-62.6626474465293,-24.5512204332203,-50.8184213397888,-17.1823679790687,2114.50815861247,-31.6893772473802,1073.00132138326,790.258342839878,10.6226378427342,-3.61997003400702,0.608439498388604,-16.1508573343112,-19.0317949861223,-21.6783294935535,"nonveg_1353",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-184.709389747772,-3054.13043615984,1138.90576661464,878.95363438462,2673.39191416874,1290.80891097649,1214.25267729766,212.820396493052,0.0982642695307732,4.93172407150269,0,0,808.455489892422,29.9427959219415,-20.7681630009411,-2900.96530568572,-21.8807329248749,847.805015808398,45.4630932455371,773.596890942826,19.8093685541419,-28.6517367015861,69.1392061984331,-17.992307396063,446.023506971111,41.3603536116665,425.502464735547,377.168501105776,-3.70635681391985,-29.6159311763844,-10.0087310073072,2.58091651431915,-6.32957657682101,10.936604811261,"nonveg_984",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89812695980072,-439.723790354889,-620.611355526322,2352.40808535052,2588.40242959216,70.3373154566806,273.39820251342,165.958024350297,592.198704814002,-0.00327191222459078,-0.58266544342041,0,0,1099.52173065539,43.9808692262157,0.429991406836143,700.237748782257,-48.920337196614,1274.09160065376,99.2630014714462,3470.32725589727,32.7107142502856,1.65055353043046,64.6661911377291,34.4435033999412,618.307550477654,7.86420014041542,464.863513658445,309.761853584651,-6.57309462333145,-6.82709047088267,-6.32512418739887,13.2118563241186,-6.57353535010674,4.13231454473553,"nonveg_1736",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.945127546787262,331.558960012216,-2625.39938482922,1115.05789715136,1486.99039806733,2420.25574466299,720.169946737857,1033.37505488318,-84.2033747862247,0.0937525406479836,4.87605285644531,0,0,790.558991544344,9.04914346767049,-46.4125381492177,-2625.39938482922,133.002235899791,989.85532405834,14.5349975416296,1838.00893986078,-1.09305972573059,-19.1492496311842,-146.38822385104,125.718997794107,1409.28730216229,-81.3283532294096,737.730435541589,480.772794013546,0.59019242055409,45.6478179758568,49.3026581040278,-10.9554743659614,-20.442764192428,-39.1506385181649,"nonveg_935",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.897239971160889,608.879505064538,-1975.92154940919,3637.4758365534,4645.59804202862,2913.95951977159,974.80319460224,1031.10549447357,-178.609461480704,-0.0309566929936409,0.160689699649808,0,0,3491.60655179806,47.1426285616223,25.0627893723569,-1595.26681998406,-119.831620420535,3901.50370143184,73.5049732658202,2325.02991605495,6.15523575194884,-26.3263215973109,83.0367827162482,-24.9069167895542,1868.66876841341,36.5300404321813,1210.16023949321,711.191797771309,-6.63683984493458,-17.6611633739028,-11.0433347250526,8.13993317373106,-1.72271512331774,11.824857073323,"Canada.KluaneLake.Gladstone-MixedTundra",54.396,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.978102266788483,777.35047199481,-2896.31915020893,2295.46123072694,2361.84441874809,2875.56436396678,983.240576343115,972.448142464657,102.549069499048,-0.0131006967276335,0.123510606586933,0,0,371.85268408214,8.97482490024802,2.73107251924034,-3135.52027716029,9.90005768755436,2221.93250035665,15.5561378650052,373.114045332796,7.4490804410199,-1.79783783587024,3.03507460522724,8.10180163127182,283.56188480051,0.439599046489807,173.587193570181,133.664280806748,-1.52643109286173,-0.945884054318988,1.76963432288674,2.18836679936811,-0.46131577266073,0.770888134175591,"nonveg_745",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99973452091217,387.153441095579,-2032.91797193957,606.860576544012,1518.51922114924,4617.72801669671,2131.95283076424,2294.48357443743,-849.465746472664,-0.0365933030843735,-0.411716520786285,0,0,623.890434002269,4.26572639294841,25.7411534268359,-2035.24171336788,35.9186660894397,974.416861939781,5.65889118725754,1041.00207843844,-36.9136570798712,19.873393461261,-35.2421685698348,59.2111067002337,329.710660682561,-16.5602536920134,613.201542895899,441.343299951969,9.29137430645384,10.1965145849896,14.1829110840606,-16.9200176383428,-0.525089814046022,-10.1581714795742,"nonveg_861",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999988257884979,-334.661479808787,-1365.95135152413,823.649085050833,171.152870059106,1819.58889025359,1529.6577523201,2937.20707369353,-83.3605689149357,-0.187925890088081,0.0206673480570316,0,0,836.888579965584,27.8962859988528,-25.4565272117626,-1220.30633804099,-7.66552702542842,234.809841091418,37.7270659288715,457.823839462042,15.2607946487347,-14.7180646008127,8.94263046824026,-7.04917541148262,1689.52500564259,-84.0043385893469,2777.61915043776,2589.54404616269,74.606252134158,-4.02172438588035,-6.24711849531378,-5.16998702153322,45.1505063269776,-74.0815432301805,"nonveg_572",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.892463326454163,1767.46156839993,-500.272779940209,4614.27717743078,5085.52958719218,2345.89374694684,724.455501756858,611.542951217401,-56.4779120853703,0.0102879442791972,1.14518781503042,0,0,1270.04497877569,10.0536674727115,5.41986132229311,-548.10194732802,-56.8432633562095,5102.75022989673,20.4699966354613,2364.11611816228,-29.1358918664666,-31.4824701376945,73.5099495534363,-25.5556754525249,451.986718094285,28.2491698808928,465.977950043674,374.276267550038,-5.47915286628452,-12.593941390317,-7.12132208190471,-4.77841790413173,-5.32011295765793,15.9278187616393,"Canada.PayneLake.TD2",476.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994853973388672,353.012626167538,-625.276284930891,952.84985964866,32.41702742975,2682.67265818889,1640.383386665,1471.69160706276,187.65357685994,-0.0957289859652519,14.6033811569214,0,0,891.817346878259,5.2835359237787,-25.0828997026039,-747.908731247673,81.714968028525,664.917679552313,7.63487509895444,1449.78292455247,1.26118168630106,-24.4377759960465,57.979818299816,103.107173317125,749.491477515649,30.2147538522347,692.680471932527,509.326868539426,-8.39954805052938,33.3059753447946,36.651592208918,-2.11592257321225,-7.74569263623153,18.7435310669159,"nonveg_956",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.970430552959442,314.797493725454,-3510.35859103503,1043.97910863751,1673.93710747787,2503.27070379795,920.781254447008,931.693239060976,113.76702381477,-0.0386734195053577,3.21168963114421,0,0,714.293313992698,1.95245242040018,4.4385300268766,-3440.05623386556,33.9313704275409,1273.06700864013,8.90692375270996,2133.6425582809,-25.6842188232692,-2.91139247114282,-65.7937809355519,63.5537697255818,507.322221470467,-33.8214814313644,488.32392903708,303.2837178269,1.22450991543131,4.29929947838332,13.8803417786988,-3.98797701297341,-0.735082193268906,-18.8852057533566,"Canada.Ivujivik.RTP13",299.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,334.352763048108,-2279.47385309397,783.972408106497,934.033483581732,3368.21220256632,2259.10220082672,2296.5414001002,-526.538076767088,0.00116626417730004,1.27828133106232,0,0,570.814463055758,8.24749274219559,-3.3209129247631,-1763.6112280255,-73.0980688473385,658.864120664417,12.0769957666396,1002.23796075357,-9.54003734965645,-3.46474511264639,-6.52969946265008,-91.1343146314422,604.764402472322,-9.26276455718683,547.663471859455,368.281822957888,-1.20469048716932,-39.4185190500603,-21.7729371247544,-7.08678409606197,-5.66399225663632,-6.23986654557855,"nonveg_916",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105277881026268,2323.41412167481,920.915473658052,5780.18792958759,6441.57542423869,1925.04810307093,557.478013074558,503.836582319777,-532.119650936235,-0.0304109130223272,-0.491373444596927,4.33333333333333,0,1392.2052104113,38.6723669558695,-3.78665475027683,885.416833085737,-12.2654063009546,5906.22979221009,57.1689138721646,2594.42126060029,-24.1634736405049,-46.6090867443814,7.37138506762903,16.6209819857307,569.988848884276,-8.66878573797554,856.145617672736,591.721369391028,-14.449558418454,0.187376547272122,1.11237018126778,0.194136520623924,-11.8711945789108,-0.210997100411299,"Sweden.Abisko.NF-DryHeath",156.576666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.887534558773041,1851.82934285205,-164.706329619241,4941.40324780673,6014.0463598795,2347.66838507011,672.080171802694,529.227110231116,-52.5968045582044,0.0237468539012803,0.527613951100243,0,0,1812.43360191309,35.8052336240206,-3.34663048037177,-473.111138125376,-10.5423865413407,4749.01915944379,83.3401695292113,4329.7561096374,-60.5205908202683,-59.7504122252152,37.7782072223102,23.7183198026524,292.093651512768,12.8615602241524,439.346964949068,282.619316197484,-7.85053656104122,2.25905911264276,3.65082060609697,-10.6884875323018,-14.549737235879,9.85460230765151,"Canada.PayneLake.TDA2",967.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99127026796341,454.893294884103,-1188.016440577,3665.46559855474,4709.75788408132,2130.5854779185,823.175926731182,813.221157504729,-475.634439041637,0.00737872794270516,0.486932919919491,0,0,2003.95987789279,32.7607505291247,37.4366117795241,-1315.7280012647,-79.7581954547074,3126.32167773301,61.0133669584008,2295.88715161301,-59.852348412431,-11.8941250754756,39.646065462888,-32.3531007400166,826.407895704348,12.6927486414174,322.765650651166,198.849889164299,-2.41006310636354,-15.0396382549312,-13.7875787127274,-5.97201765085893,-2.76429316631576,7.30482955539989,"USA.NorthSlope.WestDock-C14",107.266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.980976760387421,1186.83752165387,-1256.9070726444,3717.0106520809,3547.4988732496,2109.72841998428,749.687541820304,636.092788126468,116.64960043809,0.00531237678498858,-0.414245721366671,0,0,232.639151381715,3.74326359792742,-15.2860497800043,-2879.99277569416,-21.3703428601436,2454.89113873908,11.7978220016131,1474.62742865301,-25.4548384299362,-24.5479038061619,29.2032068777547,-5.97291035790747,250.046744895722,8.80079311937565,363.767119143693,313.000289187923,-6.70264869586535,-11.3439182775783,-7.94953508971636,-4.4283756807528,-7.95430967557332,10.2762743081349,"Canada.ChukotkaRiver.TPO5",24.48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.123767045140266,1210.57129954549,-1313.79772699837,3174.19609339801,3483.87878040864,2713.83095118772,793.430632347973,792.210521057051,-39.8468184907161,-0.0366759829223156,1.49463614225388,0,0,1513.86426637015,31.9611581416661,-21.8156275586553,-1974.52930187476,74.1798224834564,3298.37476670483,57.9188281301193,1768.67490032689,12.9019060063161,-49.7192674534871,39.0572255151588,90.066497759273,853.544211986634,19.1377904098616,602.179266839323,437.384943797797,-12.496712679937,19.5135619811889,22.6060399247237,7.8505978015855,-12.7031814206596,10.4475331841088,"Finland.Kevo.3",200.406,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
